region_id,C01_0_4_Indig_M,C01_0_4_Indig_F,C01_0_4_Indig_P,C01_0_4_NonInd_M,C01_0_4_NonInd_F,C01_0_4_NonInd_P,C01_0_4_Indig_st_ns_M,C01_0_4_Indig_st_ns_F,C01_0_4_Indig_st_ns_P,C01_0_4_T_M,C01_0_4_T_F,C01_0_4_T_P,C01_5_9_Indig_M,C01_5_9_Indig_F,C01_5_9_Indig_P,C01_5_9_NonInd_M,C01_5_9_NonInd_F,C01_5_9_NonInd_P,C01_5_9_Indig_st_ns_M,C01_5_9_Indig_st_ns_F,C01_5_9_Indig_st_ns_P,C01_5_9_T_M,C01_5_9_T_F,C01_5_9_T_P,C01_10_14_Indigen_M,C01_10_14_Indigen_F,C01_10_14_Indigen_P,C01_10_14_NonInd_M,C01_10_14_NonInd_F,C01_10_14_NonInd_P,C01_10_14_Ind_st_ns_M,C01_10_14_Ind_st_ns_F,C01_10_14_Ind_st_ns_P,C01_10_14_T_M,C01_10_14_T_F,C01_10_14_T_P,C01_15_19_Indigen_M,C01_15_19_Indigen_F,C01_15_19_Indigen_P,C01_15_19_NonInd_M,C01_15_19_NonInd_F,C01_15_19_NonInd_P,C01_15_19_Ind_st_ns_M,C01_15_19_Ind_st_ns_F,C01_15_19_Ind_st_ns_P,C01_15_19_T_M,C01_15_19_T_F,C01_15_19_T_P,C01_20_24_Indigen_M,C01_20_24_Indigen_F,C01_20_24_Indigen_P,C01_20_24_NonInd_M,C01_20_24_NonInd_F,C01_20_24_NonInd_P,C01_20_24_Ind_st_ns_M,C01_20_24_Ind_st_ns_F,C01_20_24_Ind_st_ns_P,C01_20_24_T_M,C01_20_24_T_F,C01_20_24_T_P,C01_25_29_Indigen_M,C01_25_29_Indigen_F,C01_25_29_Indigen_P,C01_25_29_NonInd_M,C01_25_29_NonInd_F,C01_25_29_NonInd_P,C01_25_29_Ind_st_ns_M,C01_25_29_Ind_st_ns_F,C01_25_29_Ind_st_ns_P,C01_25_29_T_M,C01_25_29_T_F,C01_25_29_T_P,C01_30_34_Indigen_M,C01_30_34_Indigen_F,C01_30_34_Indigen_P,C01_30_34_NonInd_M,C01_30_34_NonInd_F,C01_30_34_NonInd_P,C01_30_34_Ind_st_ns_M,C01_30_34_Ind_st_ns_F,C01_30_34_Ind_st_ns_P,C01_30_34_T_M,C01_30_34_T_F,C01_30_34_T_P,C01_35_39_Indigen_M,C01_35_39_Indigen_F,C01_35_39_Indigen_P,C01_35_39_NonInd_M,C01_35_39_NonInd_F,C01_35_39_NonInd_P,C01_35_39_Ind_st_ns_M,C01_35_39_Ind_st_ns_F,C01_35_39_Ind_st_ns_P,C01_35_39_T_M,C01_35_39_T_F,C01_35_39_T_P,C01_40_44_Indigen_M,C01_40_44_Indigen_F,C01_40_44_Indigen_P,C01_40_44_NonInd_M,C01_40_44_NonInd_F,C01_40_44_NonInd_P,C01_40_44_Ind_st_ns_M,C01_40_44_Ind_st_ns_F,C01_40_44_Ind_st_ns_P,C01_40_44_T_M,C01_40_44_T_F,C01_40_44_T_P,C01_45_49_Indigen_M,C01_45_49_Indigen_F,C01_45_49_Indigen_P,C01_45_49_NonInd_M,C01_45_49_NonInd_F,C01_45_49_NonInd_P,C01_45_49_Ind_st_ns_M,C01_45_49_Ind_st_ns_F,C01_45_49_Ind_st_ns_P,C01_45_49_T_M,C01_45_49_T_F,C01_45_49_T_P,C01_50_54_Indigen_M,C01_50_54_Indigen_F,C01_50_54_Indigen_P,C01_50_54_NonInd_M,C01_50_54_NonInd_F,C01_50_54_NonInd_P,C01_50_54_Ind_st_ns_M,C01_50_54_Ind_st_ns_F,C01_50_54_Ind_st_ns_P,C01_50_54_T_M,C01_50_54_T_F,C01_50_54_T_P,C01_55_59_Indigen_M,C01_55_59_Indigen_F,C01_55_59_Indigen_P,C01_55_59_NonInd_M,C01_55_59_NonInd_F,C01_55_59_NonInd_P,C01_55_59_Ind_st_ns_M,C01_55_59_Ind_st_ns_F,C01_55_59_Ind_st_ns_P,C01_55_59_T_M,C01_55_59_T_F,C01_55_59_T_P,C01_60_64_Indigen_M,C01_60_64_Indigen_F,C01_60_64_Indigen_P,C01_60_64_NonInd_M,C01_60_64_NonInd_F,C01_60_64_NonInd_P,C01_60_64_Ind_st_ns_M,C01_60_64_Ind_st_ns_F,C01_60_64_Ind_st_ns_P,C01_60_64_T_M,C01_60_64_T_F,C01_60_64_T_P,C01_65_over_Indigen_M,C01_65_over_Indigen_F,C01_65_over_Indigen_P,C01_65ove_NonInd_M,C01_65ove_NonInd_F,C01_65ove_NonInd_P,C01_65ove_Indig_st_ns_M,C01_65ove_Indig_st_ns_F,C01_65ove_Indig_st_ns_P,C01_65_over_T_M,C01_65_over_T_F,C01_65_over_T_P,C01_Tot_Indig_M,C01_Tot_Indig_F,C01_Tot_Indig_P,C01_Tot_NonInd_M,C01_Tot_NonInd_F,C01_Tot_NonInd_P,C01_Tot_Indig_st_ns_M,C01_Tot_Indig_st_ns_F,C01_Tot_Indig_st_ns_P,C01_Tot_T_M,C01_Tot_T_F,C01_Tot_T_P,C06_0_4_Indig_M,C06_0_4_Indig_F,C06_0_4_Indig_P,C06_0_4_NonInd_M,C06_0_4_NonInd_F,C06_0_4_NonInd_P,C06_0_4_Indig_st_ns_M,C06_0_4_Indig_st_ns_F,C06_0_4_Indig_st_ns_P,C06_0_4_T_M,C06_0_4_T_F,C06_0_4_T_P,C06_5_9_Indig_M,C06_5_9_Indig_F,C06_5_9_Indig_P,C06_5_9_NonInd_M,C06_5_9_NonInd_F,C06_5_9_NonInd_P,C06_5_9_Indig_st_ns_M,C06_5_9_Indig_st_ns_F
11003,249,243,492,953,826,1779,48,59,107,1250,1128,2378,275,255,530,913,909,1822,51,49,100,1239,1213,2452,245,227,472,813,715,1528,51,39,90,1109,981,2090,197,195,392,682,594,1276,37,21,58,916,810,1726,128,157,285,800,712,1512,36,30,66,964,899,1863,131,130,261,932,835,1767,41,25,66,1104,990,2094,136,151,287,1010,853,1863,36,34,70,1182,1038,2220,120,166,286,1002,917,1919,38,38,76,1160,1121,2281,117,109,226,1020,890,1910,44,42,86,1181,1041,2222,80,76,156,925,797,1722,42,22,64,1047,895,1942,69,56,125,870,764,1634,31,26,57,970,846,1816,60,58,118,742,629,1371,26,17,43,828,704,1532,39,45,84,618,539,1157,31,29,60,688,613,1301,58,55,113,1243,1429,2672,90,117,207,1391,1601,2992,1904,1923,3827,12523,11409,23932,602,548,1150,15029,13880,28909,232,236,468,757,717,1474,69,81,150,1058,1034,2092,262,249,511,828,697,1525,71,72
11004,302,334,636,2121,1963,4084,116,107,223,2539,2404,4943,334,333,667,2362,2380,4742,60,69,129,2756,2782,5538,326,297,623,2622,2499,5121,74,58,132,3022,2854,5876,268,239,507,2469,2204,4673,61,64,125,2798,2507,5305,157,145,302,1613,1554,3167,65,43,108,1835,1742,3577,131,157,288,1840,1821,3661,61,53,114,2032,2031,4063,155,170,325,1928,2093,4021,65,54,119,2148,2317,4465,130,158,288,2179,2350,4529,67,54,121,2376,2562,4938,131,155,286,2333,2598,4931,54,58,112,2518,2811,5329,102,97,199,2380,2317,4697,65,56,121,2547,2470,5017,91,82,173,2265,2271,4536,59,58,117,2415,2411,4826,67,63,130,1926,1965,3891,45,39,84,2038,2067,4105,44,52,96,1705,1722,3427,42,57,99,1791,1831,3622,60,80,140,4331,5510,9841,201,308,509,4592,5898,10490,2298,2362,4660,32074,33247,65321,1035,1078,2113,35407,36687,72094,406,359,765,1993,1885,3878,93,105,198,2492,2349,4841,387,368,755,2195,2024,4219,120,95
11101,129,128,257,3385,3151,6536,151,126,277,3665,3405,7070,131,102,233,3898,3722,7620,74,100,174,4103,3924,8027,101,142,243,3873,3834,7707,98,95,193,4072,4071,8143,103,85,188,3965,3773,7738,88,85,173,4156,3943,8099,76,71,147,2952,2897,5849,64,54,118,3092,3022,6114,70,68,138,2891,3067,5958,93,79,172,3054,3214,6268,42,74,116,3364,3533,6897,63,68,131,3469,3675,7144,51,73,124,3583,3976,7559,102,61,163,3736,4110,7846,52,52,104,4025,4253,8278,83,83,166,4160,4388,8548,40,52,92,3789,3979,7768,114,67,181,3943,4098,8041,35,26,61,3667,3943,7610,63,79,142,3765,4048,7813,20,20,40,3142,3193,6335,54,71,125,3216,3284,6500,20,22,42,2476,2654,5130,63,63,126,2559,2739,5298,28,24,52,7196,9051,16247,303,513,816,7527,9588,17115,898,939,1837,52206,55026,107232,1413,1544,2957,54517,57509,112026,169,155,324,3122,2936,6058,109,123,232,3400,3214,6614,162,151,313,3494,3238,6732,163,126
11102,96,91,187,2025,1992,4017,103,93,196,2224,2176,4400,117,111,228,2401,2210,4611,64,57,121,2582,2378,4960,115,110,225,2399,2256,4655,67,52,119,2581,2418,4999,102,72,174,2213,2044,4257,45,42,87,2360,2158,4518,63,60,123,1669,1552,3221,44,42,86,1776,1654,3430,43,54,97,1715,1765,3480,43,41,84,1801,1860,3661,57,71,128,1913,1968,3881,42,33,75,2012,2072,4084,41,52,93,2028,2191,4219,49,45,94,2118,2288,4406,36,49,85,2236,2342,4578,41,36,77,2313,2427,4740,34,47,81,2161,2258,4419,35,44,79,2230,2349,4579,24,17,41,2106,2076,4182,36,36,72,2166,2129,4295,18,12,30,1676,1645,3321,28,24,52,1722,1681,3403,19,20,39,1323,1444,2767,39,45,84,1381,1509,2890,21,14,35,4038,4923,8961,286,385,671,4345,5322,9667,786,780,1566,29903,30666,60569,922,975,1897,31611,32421,64032,116,104,220,1897,1732,3629,104,85,189,2117,1921,4038,140,110,250,2061,2025,4086,100,114
11103,159,150,309,3977,3743,7720,232,232,464,4368,4125,8493,180,149,329,4059,3905,7964,167,154,321,4406,4208,8614,149,144,293,4066,4043,8109,140,126,266,4355,4313,8668,139,157,296,4469,4632,9101,169,145,314,4777,4934,9711,121,130,251,5573,5588,11161,177,157,334,5871,5875,11746,100,130,230,5013,5003,10016,178,128,306,5291,5261,10552,101,100,201,4829,4911,9740,165,136,301,5095,5147,10242,89,81,170,4912,4915,9827,161,157,318,5162,5153,10315,81,93,174,4847,4893,9740,157,143,300,5085,5129,10214,61,66,127,4552,4461,9013,146,143,289,4759,4670,9429,52,45,97,4135,4189,8324,134,120,254,4321,4354,8675,29,28,57,3391,3378,6769,111,115,226,3531,3521,7052,22,25,47,2729,2837,5566,96,124,220,2847,2986,5833,33,32,65,8906,12408,21314,518,1038,1556,9457,13478,22935,1316,1330,2646,65458,68906,134364,2551,2918,5469,69325,73154,142479,188,190,378,4032,3797,7829,205,196,401,4425,4183,8608,184,180,364,3973,3665,7638,207,189
11201,77,88,165,1880,1763,3643,134,117,251,2091,1968,4059,116,89,205,2303,2236,4539,100,72,172,2519,2397,4916,107,116,223,2724,2358,5082,87,70,157,2918,2544,5462,77,71,148,2340,2101,4441,88,75,163,2505,2247,4752,47,35,82,1460,1311,2771,86,81,167,1593,1427,3020,45,51,96,1564,1693,3257,82,80,162,1691,1824,3515,46,50,96,1720,2023,3743,93,96,189,1859,2169,4028,37,59,96,2205,2478,4683,84,88,172,2326,2625,4951,55,43,98,2632,3076,5708,100,76,176,2787,3195,5982,36,35,71,2822,2945,5767,87,76,163,2945,3056,6001,31,32,63,2565,2390,4955,97,54,151,2693,2476,5169,14,16,30,1878,1780,3658,76,58,134,1968,1854,3822,9,12,21,1494,1594,3088,49,55,104,1552,1661,3213,13,23,36,5033,6067,11100,306,467,773,5352,6557,11909,710,720,1430,32620,33815,66435,1469,1465,2934,34799,36000,70799,100,101,201,1780,1706,3486,116,119,235,1996,1926,3922,101,94,195,2147,2017,4164,128,141
11202,215,219,434,1939,1928,3867,122,108,230,2276,2255,4531,202,208,410,2299,2283,4582,88,72,160,2589,2563,5152,211,165,376,2579,2411,4990,88,79,167,2878,2655,5533,140,131,271,2366,2328,4694,81,66,147,2587,2525,5112,84,113,197,1792,1755,3547,67,72,139,1943,1940,3883,104,122,226,1546,1630,3176,73,68,141,1723,1820,3543,83,116,199,1687,1809,3496,92,59,151,1862,1984,3846,83,84,167,2047,2294,4341,80,76,156,2210,2454,4664,75,96,171,2430,2557,4987,79,68,147,2584,2721,5305,65,74,139,2452,2455,4907,77,60,137,2594,2589,5183,39,40,79,2178,2081,4259,70,54,124,2287,2175,4462,39,22,61,1588,1533,3121,50,40,90,1677,1595,3272,11,18,29,1270,1364,2634,49,46,95,1330,1428,2758,28,38,66,3804,4757,8561,177,328,505,4009,5123,9132,1379,1446,2825,29977,31185,61162,1193,1196,2389,32549,33827,66376,215,211,426,1878,1786,3664,73,71,144,2166,2068,4234,232,213,445,2084,2084,4168,100,91
11203,122,120,242,1903,1802,3705,104,95,199,2129,2017,4146,132,136,268,2350,2155,4505,91,66,157,2573,2357,4930,133,107,240,2457,2385,4842,65,55,120,2655,2547,5202,101,106,207,2207,1973,4180,63,44,107,2371,2123,4494,62,61,123,1275,1181,2456,50,38,88,1387,1280,2667,63,66,129,1359,1512,2871,50,58,108,1472,1636,3108,55,60,115,1667,1930,3597,58,52,110,1780,2042,3822,62,70,132,2127,2386,4513,54,61,115,2243,2517,4760,43,57,100,2478,2776,5254,65,72,137,2586,2905,5491,45,52,97,2296,2479,4775,51,67,118,2392,2598,4990,26,33,59,2314,2253,4567,61,58,119,2401,2344,4745,26,28,54,1919,2138,4057,57,63,120,2002,2229,4231,21,22,43,1961,2209,4170,64,67,131,2046,2298,4344,23,35,58,7551,8391,15942,332,559,891,7906,8985,16891,914,953,1867,33864,35570,69434,1165,1355,2520,35943,37878,73821,143,132,275,1875,1874,3749,128,126,254,2146,2132,4278,168,151,319,2208,2117,4325,154,152
11301,168,162,330,1763,1599,3362,96,102,198,2027,1863,3890,166,139,305,1760,1763,3523,58,59,117,1984,1961,3945,125,124,249,1870,1743,3613,69,38,107,2064,1905,3969,113,96,209,1681,1408,3089,71,59,130,1865,1563,3428,70,85,155,1335,1199,2534,51,40,91,1456,1324,2780,61,82,143,1566,1458,3024,52,44,96,1679,1584,3263,54,75,129,1564,1570,3134,74,47,121,1692,1692,3384,78,71,149,1756,1640,3396,62,54,116,1896,1765,3661,60,62,122,1746,1594,3340,50,45,95,1856,1701,3557,40,42,82,1514,1363,2877,67,43,110,1621,1448,3069,31,36,67,1429,1273,2702,51,44,95,1511,1353,2864,28,30,58,1076,1026,2102,53,45,98,1157,1101,2258,16,20,36,1037,925,1962,55,40,95,1108,985,2093,21,39,60,2523,3008,5531,165,223,388,2709,3270,5979,1031,1063,2094,22620,21569,44189,974,883,1857,24625,23515,48140,115,162,277,1529,1419,2948,111,88,199,1755,1669,3424,189,153,342,1621,1490,3111,107,94
11302,34,25,59,439,424,863,34,24,58,507,473,980,28,25,53,556,526,1082,23,18,41,607,569,1176,15,20,35,551,543,1094,19,26,45,585,589,1174,16,21,37,430,387,817,24,17,41,470,425,895,22,14,36,355,274,629,19,9,28,396,297,693,24,17,41,409,379,788,29,11,40,462,407,869,12,12,24,486,416,902,19,16,35,517,444,961,19,9,28,570,474,1044,30,16,46,619,499,1118,9,9,18,565,524,1089,29,20,49,603,553,1156,6,10,16,550,483,1033,21,18,39,577,511,1088,8,6,14,510,472,982,27,17,44,545,495,1040,4,5,9,410,370,780,14,14,28,428,389,817,0,3,3,363,317,680,20,18,38,383,338,721,7,6,13,929,1059,1988,53,80,133,989,1145,2134,204,182,386,7123,6648,13771,361,304,665,7688,7134,14822,24,24,48,439,395,834,28,20,48,491,439,930,24,26,50,447,436,883,16,6
11303,169,186,355,2813,2724,5537,134,118,252,3116,3028,6144,217,197,414,3124,2961,6085,72,66,138,3413,3224,6637,163,161,324,3104,3037,6141,59,69,128,3326,3267,6593,137,112,249,3529,3227,6756,70,54,124,3736,3393,7129,103,83,186,2950,2665,5615,74,48,122,3127,2796,5923,95,95,190,2629,2382,5011,59,55,114,2783,2532,5315,93,92,185,2589,2642,5231,61,48,109,2743,2782,5525,87,94,181,2759,2798,5557,71,53,124,2917,2945,5862,55,58,113,2964,2993,5957,61,53,114,3080,3104,6184,58,49,107,2772,2699,5471,70,67,137,2900,2815,5715,44,34,78,2597,2417,5014,68,56,124,2709,2507,5216,16,25,41,2041,1919,3960,40,46,86,2097,1990,4087,20,22,42,1679,1694,3373,51,56,107,1750,1772,3522,14,36,50,4307,5629,9936,228,463,691,4549,6128,10677,1271,1244,2515,39857,39787,79644,1118,1252,2370,42246,42283,84529,212,215,427,2712,2615,5327,122,125,247,3046,2955,6001,218,229,447,2973,2765,5738,100,117
11401,240,208,448,2270,2176,4446,153,143,296,2663,2527,5190,248,207,455,2902,2773,5675,132,100,232,3282,3080,6362,207,190,397,3094,2904,5998,103,96,199,3404,3190,6594,145,146,291,2418,2295,4713,114,91,205,2677,2532,5209,97,84,181,1575,1447,3022,94,65,159,1766,1596,3362,86,93,179,1671,1730,3401,92,86,178,1849,1909,3758,86,113,199,1867,2149,4016,99,89,188,2052,2351,4403,87,97,184,2447,2670,5117,101,87,188,2635,2854,5489,87,97,184,2751,3029,5780,98,71,169,2936,3197,6133,70,72,142,2595,2597,5192,88,81,169,2753,2750,5503,49,54,103,2508,2641,5149,70,69,139,2627,2764,5391,34,44,78,2271,2474,4745,60,84,144,2365,2602,4967,25,28,53,2369,2432,4801,79,95,174,2473,2555,5028,39,69,108,7143,7868,15011,313,484,797,7495,8421,15916,1500,1502,3002,37881,39185,77066,1596,1641,3237,40977,42328,83305,213,224,437,2135,1989,4124,135,164,299,2483,2377,4860,226,213,439,2485,2361,4846,132,162
11402,36,26,62,1303,1252,2555,73,70,143,1412,1348,2760,45,39,84,1621,1433,3054,53,57,110,1719,1529,3248,40,31,71,1620,1659,3279,47,52,99,1707,1742,3449,16,25,41,1416,1350,2766,50,40,90,1482,1415,2897,19,14,33,766,736,1502,36,34,70,821,784,1605,18,20,38,910,923,1833,39,31,70,967,974,1941,18,11,29,1089,1224,2313,49,52,101,1156,1287,2443,13,16,29,1316,1479,2795,42,50,92,1371,1545,2916,13,18,31,1445,1525,2970,54,42,96,1512,1585,3097,17,10,27,1277,1361,2638,38,56,94,1332,1427,2759,8,8,16,1232,1370,2602,40,33,73,1280,1411,2691,6,10,16,1125,1246,2371,37,34,71,1168,1290,2458,6,4,10,1006,1063,2069,30,33,63,1042,1100,2142,6,4,10,2653,3268,5921,108,191,299,2767,3463,6230,261,236,497,18779,19889,38668,696,775,1471,19736,20900,40636,34,31,65,1229,1130,2359,63,55,118,1326,1216,2542,27,29,56,1375,1421,2796,68,59
11501,12,9,21,3412,3313,6725,99,112,211,3523,3434,6957,18,18,36,4240,4099,8339,90,82,172,4348,4199,8547,24,15,39,4854,4738,9592,86,87,173,4964,4840,9804,15,21,36,4875,4705,9580,88,85,173,4978,4811,9789,9,7,16,3844,3561,7405,86,78,164,3939,3646,7585,12,11,23,2979,3038,6017,79,75,154,3070,3124,6194,4,12,16,2948,3567,6515,79,84,163,3031,3663,6694,10,13,23,3776,4403,8179,63,94,157,3849,4510,8359,10,10,20,4249,5032,9281,86,61,147,4345,5103,9448,7,6,13,4512,4867,9379,71,92,163,4590,4965,9555,10,7,17,4467,4621,9088,77,68,145,4554,4696,9250,5,5,10,3421,3104,6525,54,52,106,3480,3161,6641,3,3,6,2129,1830,3959,39,50,89,2171,1883,4054,0,6,6,3766,5310,9076,234,531,765,4000,5847,9847,139,143,282,53472,56188,109660,1231,1551,2782,54842,57882,112724,16,8,24,3773,3465,7238,108,121,229,3897,3594,7491,15,17,32,4400,4144,8544,135,115
11502,6,3,9,683,630,1313,38,39,77,727,672,1399,6,5,11,906,855,1761,31,28,59,943,888,1831,6,6,12,998,968,1966,28,37,65,1032,1011,2043,8,6,14,1049,1003,2052,37,25,62,1094,1034,2128,0,0,0,766,681,1447,44,20,64,810,701,1511,3,4,7,621,633,1254,32,21,53,656,658,1314,3,4,7,659,681,1340,41,19,60,703,704,1407,0,0,0,818,898,1716,23,27,50,841,925,1766,3,3,6,879,984,1863,22,19,41,904,1006,1910,0,0,0,883,974,1857,23,30,53,906,1004,1910,0,0,0,1000,1014,2014,30,29,59,1030,1043,2073,0,4,4,859,779,1638,26,20,46,885,803,1688,3,3,6,619,513,1132,24,25,49,646,541,1187,3,0,3,1120,1178,2298,58,93,151,1181,1271,2452,41,38,79,11860,11791,23651,457,432,889,12358,12261,24619,3,4,7,660,650,1310,16,43,59,679,697,1376,3,6,9,802,759,1561,33,40
11503,13,17,30,767,796,1563,58,65,123,838,878,1716,18,10,28,1051,904,1955,47,41,88,1116,955,2071,16,12,28,1027,949,1976,39,52,91,1082,1013,2095,13,5,18,874,807,1681,39,49,88,926,861,1787,5,3,8,563,504,1067,46,46,92,614,553,1167,9,10,19,524,634,1158,63,39,102,596,683,1279,9,6,15,777,857,1634,60,42,102,846,905,1751,7,7,14,891,936,1827,36,46,82,934,989,1923,11,7,18,955,982,1937,51,45,96,1017,1034,2051,4,7,11,804,857,1661,43,25,68,851,889,1740,0,0,0,842,782,1624,29,38,67,871,820,1691,0,3,3,627,571,1198,33,37,70,660,611,1271,4,0,4,447,375,822,34,26,60,485,401,886,0,0,0,775,805,1580,68,86,154,843,891,1734,109,87,196,10924,10759,21683,646,637,1283,11679,11483,23162,19,6,25,721,691,1412,47,48,95,787,745,1532,13,14,27,834,813,1647,64,57
11504,5,3,8,831,750,1581,50,32,82,886,785,1671,8,5,13,711,685,1396,29,28,57,748,718,1466,8,5,13,644,647,1291,42,24,66,694,676,1370,7,5,12,608,580,1188,32,15,47,647,600,1247,13,5,18,517,546,1063,31,36,67,561,587,1148,4,4,8,677,725,1402,27,34,61,708,763,1471,3,6,9,829,843,1672,29,33,62,861,882,1743,3,6,9,749,705,1454,23,29,52,775,740,1515,5,5,10,678,681,1359,23,20,43,706,706,1412,0,3,3,629,609,1238,26,22,48,655,634,1289,3,3,6,649,593,1242,29,18,47,681,614,1295,3,3,6,493,427,920,15,18,33,511,448,959,0,3,3,302,224,526,16,11,27,318,238,556,0,0,0,488,564,1052,43,60,103,531,624,1155,62,56,118,8805,8579,17384,415,380,795,9282,9015,18297,8,9,17,1191,1152,2343,69,83,152,1268,1244,2512,9,10,19,1216,1055,2271,75,68
11601,145,115,260,4118,3978,8096,212,221,433,4475,4314,8789,151,147,298,4166,3964,8130,162,135,297,4479,4246,8725,117,122,239,4185,3796,7981,140,122,262,4442,4040,8482,100,115,215,4340,4212,8552,150,125,275,4590,4452,9042,70,63,133,4160,4178,8338,143,115,258,4373,4356,8729,76,70,146,4252,4291,8543,149,127,276,4477,4488,8965,62,90,152,4131,4316,8447,132,121,253,4325,4527,8852,48,66,114,4350,4206,8556,127,150,277,4525,4422,8947,43,55,98,4119,4410,8529,115,128,243,4277,4593,8870,33,56,89,4002,4127,8129,131,139,270,4166,4322,8488,32,40,72,3796,3812,7608,112,106,218,3940,3958,7898,21,19,40,2686,2574,5260,82,83,165,2789,2676,5465,14,13,27,2024,2068,4092,77,94,171,2115,2175,4290,15,30,45,4646,6042,10688,314,433,747,4975,6505,11480,927,1001,1928,54975,55974,110949,2046,2099,4145,57948,59074,117022,144,132,276,3919,3719,7638,255,221,476,4318,4072,8390,141,136,277,3999,3746,7745,252,222
11602,43,32,75,2227,2048,4275,104,103,207,2374,2183,4557,36,38,74,1919,1830,3749,65,70,135,2020,1938,3958,38,41,79,1607,1590,3197,69,66,135,1714,1697,3411,26,29,55,1490,1451,2941,81,67,148,1597,1547,3144,35,21,56,1671,1616,3287,68,46,114,1774,1683,3457,20,29,49,1990,2152,4142,71,43,114,2081,2224,4305,27,27,54,2185,2299,4484,74,64,138,2286,2390,4676,19,14,33,1965,1891,3856,63,65,128,2047,1970,4017,18,17,35,1661,1653,3314,68,56,124,1747,1726,3473,15,13,28,1413,1337,2750,81,62,143,1509,1412,2921,5,10,15,1327,1193,2520,47,43,90,1379,1246,2625,11,3,14,844,743,1587,42,40,82,897,786,1683,3,0,3,555,520,1075,37,32,69,595,552,1147,5,8,13,949,1234,2183,113,136,249,1067,1378,2445,301,282,583,21803,21557,43360,983,893,1876,23087,22732,45819,55,38,93,2639,2514,5153,157,135,292,2851,2687,5538,52,33,85,2516,2362,4878,132,127
11603,298,264,562,4114,3733,7847,300,291,591,4712,4288,9000,324,304,628,4451,4115,8566,265,222,487,5040,4641,9681,253,249,502,3792,3623,7415,191,180,371,4236,4052,8288,203,180,383,3397,3381,6778,182,179,361,3782,3740,7522,115,124,239,2932,3005,5937,176,127,303,3223,3256,6479,96,150,246,3026,3382,6408,160,157,317,3282,3689,6971,112,137,249,3474,3737,7211,173,150,323,3759,4024,7783,89,116,205,3474,3664,7138,179,183,362,3742,3963,7705,74,103,177,3136,3187,6323,145,163,308,3355,3453,6808,42,75,117,2656,2805,5461,149,154,303,2847,3034,5881,53,67,120,2550,2675,5225,116,99,215,2719,2841,5560,37,23,60,1932,1906,3838,93,123,216,2062,2052,4114,17,24,41,1358,1312,2670,89,94,183,1464,1430,2894,22,37,59,2143,2750,4893,275,392,667,2440,3179,5619,1735,1853,3588,42435,43275,85710,2493,2514,5007,46663,47642,94305,369,290,659,3780,3466,7246,368,342,710,4517,4098,8615,332,285,617,4111,3783,7894,354,356
11701,46,27,73,1039,1008,2047,86,68,154,1171,1103,2274,31,34,65,963,987,1950,80,71,151,1074,1092,2166,36,26,62,947,930,1877,76,62,138,1059,1018,2077,22,27,49,1064,973,2037,76,69,145,1162,1069,2231,22,29,51,1167,1197,2364,72,59,131,1261,1285,2546,21,22,43,1272,1266,2538,74,73,147,1367,1361,2728,20,25,45,1328,1383,2711,73,59,132,1421,1467,2888,19,14,33,1416,1304,2720,59,71,130,1494,1389,2883,16,16,32,1308,1222,2530,71,81,152,1395,1319,2714,11,19,30,1148,1163,2311,75,61,136,1234,1243,2477,9,14,23,1065,1064,2129,61,73,134,1135,1151,2286,10,17,27,881,931,1812,53,52,105,944,1000,1944,5,3,8,766,785,1551,42,49,91,813,837,1650,6,11,17,1897,2421,4318,154,219,373,2057,2651,4708,274,284,558,16261,16634,32895,1052,1067,2119,17587,17985,35572,20,32,52,1120,971,2091,100,71,171,1240,1074,2314,42,34,76,1002,916,1918,86,87
11702,29,28,57,1157,1149,2306,178,121,299,1364,1298,2662,30,35,65,977,1034,2011,116,114,230,1123,1183,2306,44,37,81,914,889,1803,128,105,233,1086,1031,2117,33,38,71,1173,1153,2326,125,114,239,1331,1305,2636,31,36,67,1834,1964,3798,136,112,248,2001,2112,4113,38,35,73,2332,2392,4724,146,124,270,2516,2551,5067,29,37,66,2452,2431,4883,162,126,288,2643,2594,5237,23,26,49,2243,2035,4278,126,141,267,2392,2202,4594,12,34,46,1895,1782,3677,132,119,251,2039,1935,3974,17,23,40,1557,1532,3089,144,100,244,1718,1655,3373,11,11,22,1397,1314,2711,106,80,186,1514,1405,2919,9,7,16,1132,945,2077,100,94,194,1241,1046,2287,3,4,7,875,844,1719,66,82,148,944,930,1874,11,14,25,2227,2578,4805,226,272,498,2464,2864,5328,320,365,685,22165,22042,44207,1891,1704,3595,24376,24111,48487,41,27,68,1212,1258,2470,124,123,247,1377,1408,2785,38,30,68,891,839,1730,99,89
