region_id,C01_Tot_R225_274,C01_Tot_R275_349,C01_Tot_R350_449,C01_Tot_R450_549,C01_Tot_R550_649,C01_Tot_R650m,C01_Tot_R_NS,C01_Tot_R_Tot,C06_N_inc_R0_74,C06_N_inc_R75_99,C06_Ne_Ni_inc_R100_149,C06_Ne_Ni_inc_R150_199,C06_Ne_Ni_inc_R200_224,C06_Ne_Ni_inc_R225_274,C06_Ne_Ni_inc_R275_349,C06_Ne_Ni_inc_R350_449,C06_Ne_Ni_inc_R450_549,C06_Ne_Ni_inc_R550_649,C06_Ne_Ni_inc_Re_650mo,C06_Ne_Nil_inc_R_NS,C06_N_inc_Re_Tot,C06_1_199_R0_74,C06_1_199_R75_99,C06_1_199_R100_149,C06_1_199_R150_199,C06_1_199_R200_224,C06_1_199_R225_274,C06_1_199_R275_349,C06_1_199_R350_449,C06_1_199_R450_549,C06_1_199_R550_649,C06_1_199_R650m,C06_1_199_R_NS,C06_1_199_R_Tot,C06_200_299_R0_74,C06_200_299_R75_99,C06_200_299_R100_149,C06_200_299_R150_199,C06_200_299_R200_224,C06_200_299_R225_274,C06_200_299_R275_349,C06_200_299_R350_449,C06_200_299_R450_549,C06_200_299_R550_649,C06_200_299_R650me,C06_200_299_R_NS,C06_200_299_R_Tot,C06_300_399_R0_74,C06_300_399_R75_99,C06_300_399_R100_149,C06_300_399_R150_199,C06_300_399_R200_224,C06_300_399_R225_274,C06_300_399_R275_349,C06_300_399_R350_449,C06_300_399_R450_549,C06_300_399_R550_649,C06_300_399_R650me,C06_300_399_R_NS,C06_300_399_R_Tot,C06_400_599_R0_74,C06_400_599_R75_99,C06_400_599_R100_149,C06_400_599_R150_199,C06_400_599_R200_224,C06_400_599_R225_274,C06_400_599_R275_349,C06_400_599_R350_449,C06_400_599_R450_549,C06_400_599_R550_649,C06_400_599_R650m,C06_400_599_R_NS,C06_400_599_R_Tot,C06_600_799_R0_74,C06_600_799_R75_99,C06_600_799_R100_149,C06_600_799_R150_199,C06_600_799_R200_224,C06_600_799_R225_274,C06_600_799_R275_349,C06_600_799_R350_449,C06_600_799_R450_549,C06_600_799_R550_649,C06_600_799_R650m,C06_600_799_R_NS,C06_600_799_R_Tot,C06_800_999_R0_74,C06_800_999_R75_99,C06_800_999_R100_149,C06_800_999_R150_199,C06_800_999_R200_224,C06_800_999_R225_274,C06_800_999_R275_349,C06_800_999_R350_449,C06_800_999_R450_549,C06_800_999_R550_649,C06_800_999_R650m,C06_800_999_R_NS,C06_800_999_R_Tot,C06_1000_1249_R0_74,C06_1000_1249_R75_99,C06_1000_1249_R_100_149,C06_1000_1249_R_150_199,C06_1000_1249_R_200_224,C06_1000_1249_R_225_274,C06_1000_1249_R_275_349,C06_1000_1249_R_350_449,C06_1000_1249_R_450_549,C06_1000_1249_R_550_649,C06_1000_1249_R650m,C06_1000_1249_R_NS,C06_1000_1249_R_Tot,C06_1250_1499_R0_74,C06_1250_1499_R75_99,C06_1250_1499_R_100_149,C06_1250_1499_R_150_199,C06_1250_1499_R_200_224,C06_1250_1499_R_225_274,C06_1250_1499_R_275_349,C06_1250_1499_R_350_449,C06_1250_1499_R_450_549,C06_1250_1499_R_550_649,C06_1250_1499_R650m,C06_1250_1499_R_NS,C06_1250_1499_R_Tot,C06_1500_1999_R0_74,C06_1500_1999_R75_99,C06_1500_1999_R_100_149,C06_1500_1999_R_150_199,C06_1500_1999_R_200_224,C06_1500_1999_R_225_274,C06_1500_1999_R_275_349,C06_1500_1999_R_350_449,C06_1500_1999_R_450_549,C06_1500_1999_R_550_649,C06_1500_1999_R650m,C06_1500_1999_R_NS,C06_1500_1999_R_Tot,C06_2000_2499_R0_74,C06_2000_2499_R75_99,C06_2000_2499_R100_149,C06_2000_2499_R150_199,C06_2000_2499_R200_224,C06_2000_2499_R225_274,C06_2000_2499_R275_349,C06_2000_2499_R350_449,C06_2000_2499_R450_549,C06_2000_2499_R550_649,C06_2000_2499_R650m,C06_2000_2499_R_NS,C06_2000_2499_R_Tot,C06_2500_2999_R0_74,C06_2500_2999_R75_99,C06_2500_2999_R_100_149,C06_2500_2999_R_150_199,C06_2500_2999_R_200_224,C06_2500_2999_R_225_274,C06_2500_2999_R_275_349,C06_2500_2999_R_350_449,C06_2500_2999_R_450_549,C06_2500_2999_R_550_649,C06_2500_2999_Re_650mo,C06_2500_2999_R_NS,C06_2500_2999_Re_Tot,C06_3000m_R0_74,C06_3000m_R75_99,C06_3000m_R100_149,C06_3000m_R150_199,C06_3000m_R200_224,C06_3000m_R225_274,C06_3000m_R275_349,C06_3000m_R350_449,C06_3000m_R450_549,C06_3000m_R550_649,C06_3000m_R650mo,C06_3000m_R_NS,C06_3000m_R_Tot,C06_PI_S_R0_74,C06_PI_S_R75_99,C06_PI_S_R100_149,C06_PI_S_R150_199,C06_PI_S_R200_224,C06_PI_S_R225_274,C06_PI_S_R275_349,C06_PI_S_R350_449,C06_PI_S_R450_549,C06_PI_S_R550_649,C06_PI_S_R650me,C06_PI_S_R_NS,C06_PI_S_Re_Tot,C06_AI_NS_R0_74,C06_AI_NS_R75_99,C06_AI_NS_R100_149,C06_AI_NS_R150_199,C06_AI_NS_R200_224,C06_AI_NS_R225_274,C06_AI_NS_R275_349,C06_AI_NS_R350_449,C06_AI_NS_R450_549,C06_AI_NS_R550_649
10703,389,115,23,3,9,35,222,6442,9,3,8,7,3,6,8,0,3,0,0,7,54,25,15,16,14,11,11,5,0,0,0,0,9,106,245,74,103,73,42,37,11,0,0,0,11,26,622,124,108,161,151,72,105,26,0,3,0,6,24,780,61,66,326,243,220,228,60,8,0,0,9,35,1256,24,9,133,190,144,196,47,5,0,0,3,14,765,22,12,44,95,124,147,61,12,3,3,8,9,540,34,3,39,134,151,270,112,9,5,0,4,10,771,16,3,17,49,97,151,74,22,0,0,3,5,437,16,3,13,46,76,161,129,11,3,0,3,0,461,6,0,5,15,16,51,56,8,0,0,0,0,157,9,0,0,6,18,29,54,25,3,0,5,4,153,3,0,5,3,0,12,24,7,0,3,0,0,57,40,13,39,60,68,107,76,24,0,0,4,19,450,35,10,23,23,17,17,11,8,0,0
10704,1265,476,167,44,28,80,551,13721,18,13,49,87,38,63,42,15,0,3,9,29,366,104,40,57,52,25,29,15,0,3,0,5,25,355,765,180,264,175,60,68,21,3,3,3,35,70,1647,281,211,401,307,84,116,56,12,3,4,20,40,1535,140,126,595,503,222,269,119,20,9,7,12,53,2075,50,28,230,371,198,256,131,27,0,0,3,23,1317,36,11,129,260,157,265,118,26,9,3,4,11,1029,50,8,110,308,241,379,246,60,9,4,12,15,1442,32,9,45,137,127,255,193,57,11,3,3,6,878,20,3,35,113,117,275,263,108,16,4,5,11,970,16,0,8,33,48,105,125,50,10,5,0,8,408,20,3,12,34,35,57,118,69,27,9,8,9,401,11,0,3,5,12,31,53,46,29,3,7,5,205,46,32,83,117,112,188,167,70,17,11,3,30,876,72,34,63,50,23,44,25,16,7,0
10801,120,28,13,3,9,36,133,2953,3,3,8,4,3,3,3,3,0,0,0,3,33,12,6,13,9,9,4,0,0,0,0,0,9,62,102,16,98,80,12,16,0,0,0,0,3,0,327,55,31,124,127,24,36,3,3,0,0,3,8,414,44,17,125,218,89,103,25,15,3,0,7,9,655,19,6,74,125,62,65,17,4,5,0,0,8,385,11,0,25,61,37,55,16,3,3,0,3,6,220,26,3,27,78,56,81,25,3,3,0,0,12,314,13,0,7,23,22,44,16,3,0,0,3,5,136,14,4,8,21,16,49,16,6,0,0,0,0,134,7,0,0,5,3,9,10,0,3,0,0,0,37,0,0,3,11,0,9,11,3,0,0,3,3,43,3,0,3,3,0,8,9,0,0,3,0,0,29,12,3,16,47,18,48,10,3,0,3,0,5,165,14,5,22,12,11,13,4,0,0,0
10802,44,38,30,15,12,48,166,4748,8,3,8,11,3,4,3,0,3,3,0,3,49,36,3,27,25,7,0,0,0,0,3,3,6,110,216,73,195,124,17,3,3,3,0,0,3,21,658,139,88,241,215,43,25,3,0,0,3,8,16,781,114,72,273,349,112,51,11,3,3,0,6,29,1023,56,20,131,192,80,43,14,4,6,0,3,16,565,25,10,44,124,45,31,3,0,3,0,3,4,292,38,13,57,136,65,39,18,3,5,3,0,8,385,15,6,21,45,30,24,3,5,0,0,3,7,159,21,4,14,21,18,18,7,0,3,0,0,3,109,5,0,4,6,8,10,6,0,3,0,0,6,48,0,3,9,3,9,6,3,6,0,3,3,0,45,0,3,3,3,0,0,3,4,3,0,0,0,19,22,14,49,88,42,32,6,0,3,0,3,19,278,33,22,33,41,13,8,0,4,4,0
10803,0,3,3,3,6,3,9,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,7,0,0,3,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,5,0,0,0,0,0,12,0,0,0,3,3,0,0,0,0,0,0,3,9,0,3,0,0,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
10804,368,118,38,16,9,39,250,6453,12,3,6,21,3,6,6,0,0,0,0,10,67,34,13,32,21,14,9,3,3,0,4,6,5,144,258,43,177,145,40,22,9,0,0,3,15,35,747,134,71,259,275,80,74,29,0,0,0,5,25,952,89,73,261,435,227,243,58,23,3,3,9,36,1460,39,17,91,278,149,215,57,16,3,0,0,18,883,26,10,29,153,113,148,55,15,3,0,6,6,564,29,12,52,149,147,236,110,24,6,0,3,15,783,18,5,14,73,61,112,69,11,5,0,3,8,379,21,3,9,31,50,109,87,16,0,0,0,5,331,3,0,4,8,6,47,31,7,0,0,3,4,113,3,5,4,4,7,26,23,12,0,0,4,5,93,3,0,3,0,4,6,16,7,5,0,3,5,52,29,10,34,82,57,124,46,26,0,0,3,16,427,27,20,35,34,15,12,9,4,0,0
10805,20,25,12,3,3,43,197,4675,4,0,3,9,10,3,0,0,0,0,3,5,37,22,11,13,22,3,0,3,0,0,0,0,5,79,197,74,190,102,26,12,0,0,0,0,3,28,632,116,75,260,197,38,16,3,0,0,0,7,17,729,94,66,345,370,113,57,8,4,0,0,3,17,1077,41,32,169,205,72,44,4,0,0,4,5,19,595,19,17,54,134,56,36,8,0,3,0,0,13,340,46,13,66,185,82,51,12,5,0,0,3,7,470,14,3,21,47,29,26,10,0,0,0,0,8,158,14,3,22,46,22,33,10,0,0,0,3,7,160,3,0,3,7,5,7,12,3,3,0,3,3,49,10,0,3,8,7,17,3,0,0,0,0,0,48,3,0,0,4,0,6,6,0,0,0,3,0,22,34,14,58,94,32,33,7,0,0,0,0,17,289,33,8,33,43,4,4,0,0,0,0
10901,86,41,19,12,9,39,229,6094,9,5,18,11,5,4,0,0,0,0,0,11,63,31,14,40,12,7,7,3,0,3,0,3,7,127,193,118,221,68,14,14,7,0,0,0,10,19,664,123,174,309,122,29,18,9,0,3,0,8,29,824,89,119,409,292,69,62,23,4,3,0,6,32,1108,45,54,221,207,63,50,22,6,4,0,7,16,695,26,15,153,172,71,58,26,4,0,0,0,3,528,43,25,142,219,103,107,41,13,3,0,3,9,708,30,9,62,110,45,65,29,5,0,0,3,3,361,11,6,36,97,50,76,53,12,0,3,6,4,354,19,0,6,26,19,27,23,12,0,0,0,8,140,11,6,8,17,3,18,28,15,5,3,0,5,119,5,0,5,6,0,5,11,7,3,3,3,6,54,33,16,83,79,28,64,40,15,3,0,3,23,387,41,22,53,26,6,6,3,0,0,0
10902,3,0,0,0,0,9,79,1470,9,3,4,0,0,0,0,0,0,0,4,3,23,6,4,7,0,0,0,0,0,0,0,3,3,23,36,12,51,15,4,0,0,0,0,3,0,15,136,34,21,57,16,0,0,0,0,0,0,0,6,134,54,31,119,29,3,3,3,0,0,0,0,10,252,51,17,55,19,8,0,0,0,0,0,0,9,159,46,9,46,25,5,0,0,0,0,0,0,10,141,54,7,65,32,3,0,0,0,0,0,0,6,167,39,6,18,12,3,0,0,0,0,0,0,0,78,34,4,13,8,0,0,0,0,0,0,0,3,62,7,5,9,4,4,0,0,0,0,0,0,0,29,8,0,3,0,4,0,3,0,0,0,0,3,21,4,0,9,5,0,0,0,0,0,0,0,3,21,33,8,33,17,5,0,0,0,0,3,0,3,102,15,5,24,4,0,0,0,0,0,0
10903,15,6,12,9,3,32,166,3809,16,0,4,9,4,0,3,0,0,0,4,4,44,31,6,19,4,3,3,3,0,0,0,3,4,76,128,62,109,43,5,3,0,0,0,0,4,12,366,116,76,186,75,13,5,0,0,0,3,5,10,489,142,70,211,144,24,16,6,3,0,3,9,23,651,95,33,144,119,17,13,0,3,5,3,8,26,466,73,18,89,86,17,17,5,0,0,0,3,16,324,111,32,90,112,44,31,7,3,0,0,0,15,445,47,10,45,62,22,15,4,0,0,0,0,12,217,59,9,26,54,24,13,3,0,0,0,0,8,196,19,0,8,16,7,11,3,0,0,0,0,0,64,10,0,9,5,3,10,3,3,0,0,0,0,43,5,0,7,3,9,0,0,0,0,0,0,3,27,38,7,54,56,16,12,0,0,4,0,0,11,198,39,11,24,16,0,3,0,0,0,0
11001,47,20,12,9,3,19,132,4175,4,3,22,16,4,3,0,0,0,0,0,3,55,19,9,31,22,0,0,3,0,0,0,5,4,93,138,54,146,56,15,9,4,3,0,0,5,15,445,85,71,175,87,20,11,3,8,4,0,4,14,482,112,56,222,219,48,29,7,3,0,0,8,19,723,79,23,118,161,57,36,8,0,0,0,3,19,504,45,16,75,100,49,18,4,0,0,0,3,9,319,61,13,94,155,65,43,14,3,0,0,0,13,461,26,5,32,49,29,22,10,3,0,0,3,3,182,31,6,17,40,39,37,12,3,0,0,0,7,192,4,0,10,11,9,17,8,3,0,0,3,3,68,11,0,3,9,4,9,13,9,0,0,0,4,62,5,3,3,5,3,0,3,0,0,0,0,0,22,31,18,49,55,32,26,16,0,0,0,3,6,236,17,12,32,16,3,4,0,3,0,0
11002,20,6,6,0,9,35,155,3563,8,9,0,6,0,0,0,0,0,0,0,9,32,23,11,28,10,3,0,0,0,0,0,0,7,82,187,85,155,23,0,0,0,0,0,0,3,24,477,136,90,205,62,8,0,0,0,0,4,3,14,522,163,107,301,135,16,3,3,0,0,0,8,30,766,92,33,148,77,11,5,0,4,3,0,0,26,399,62,24,95,44,10,5,3,0,0,0,3,16,262,81,22,110,87,5,8,0,0,0,0,6,9,328,36,5,41,41,10,3,0,0,0,0,0,7,143,28,9,29,31,6,0,0,0,0,0,0,6,109,8,0,12,9,5,4,3,0,0,0,0,5,46,6,6,16,7,5,0,3,0,0,0,0,0,43,4,0,3,0,0,3,0,0,0,0,0,3,13,42,19,63,37,5,0,0,0,0,0,4,13,183,46,8,40,13,3,0,0,0,0,0
11003,86,30,12,3,3,22,196,4049,13,3,3,3,3,3,3,0,0,0,0,3,34,29,5,19,3,3,3,0,0,0,0,3,3,68,119,40,86,19,0,0,0,0,0,0,3,13,280,94,50,103,38,11,3,0,0,3,0,7,14,323,118,47,194,79,18,6,3,0,0,3,5,26,499,126,31,108,65,20,18,3,0,0,0,4,19,394,77,17,88,46,17,5,0,3,0,0,3,11,267,122,12,95,79,45,21,4,4,0,3,6,29,420,65,8,44,36,21,17,7,0,0,0,0,9,207,60,6,43,38,15,28,11,6,0,0,0,12,219,32,7,26,11,5,8,3,3,3,0,3,3,104,21,3,15,9,5,3,10,3,0,0,0,0,69,4,3,5,0,3,0,4,3,0,0,0,4,26,66,30,73,52,26,9,3,3,3,0,3,17,285,28,13,44,13,5,3,0,0,3,0
11004,97,26,22,6,6,77,281,7718,9,9,23,7,3,4,0,0,0,0,0,6,61,52,23,51,22,5,4,3,0,0,0,3,16,179,311,90,277,84,14,3,3,3,0,0,7,29,821,175,120,366,190,32,24,3,0,0,0,8,37,955,186,99,493,348,103,56,15,4,3,0,10,44,1361,109,36,298,245,99,61,17,6,0,0,8,20,899,96,27,135,199,72,61,18,0,3,3,4,17,635,120,31,165,295,114,109,31,4,3,0,6,29,907,63,11,73,135,48,72,35,7,0,0,5,16,465,60,16,50,91,54,67,27,8,3,0,4,11,391,30,0,15,35,14,22,12,7,0,0,0,5,140,25,0,10,23,11,13,18,3,0,5,3,3,114,11,0,12,11,7,9,15,9,0,0,0,0,74,66,18,121,145,41,50,25,5,0,0,0,34,505,43,34,64,45,4,4,0,0,0,0
11101,331,168,41,13,3,43,304,9484,8,6,8,14,5,15,3,3,0,0,4,5,71,39,21,38,24,11,16,6,6,0,0,0,4,165,435,102,188,119,42,42,3,3,3,4,14,44,999,220,146,273,224,112,95,11,0,4,5,15,41,1146,106,85,441,441,244,238,55,9,0,5,16,38,1678,32,30,209,323,190,227,80,12,0,0,4,15,1122,28,10,79,194,180,177,67,12,0,0,7,13,767,32,11,89,271,219,325,113,30,0,0,10,18,1118,21,3,21,98,120,192,76,25,0,0,3,7,566,25,0,17,89,102,201,110,53,3,0,3,4,607,11,0,10,28,33,61,56,32,3,0,0,3,237,8,0,0,15,16,41,46,33,7,0,6,0,172,3,0,3,4,6,8,15,25,4,0,0,0,68,27,25,67,143,121,138,57,30,6,0,7,30,651,56,29,65,46,17,17,10,3,3,0
11102,162,48,19,6,3,23,205,5068,6,3,3,12,4,3,3,0,0,0,0,7,41,27,9,27,6,9,4,4,0,0,0,3,5,94,196,41,94,90,33,16,0,0,0,0,7,24,501,129,70,164,169,69,46,8,3,0,4,3,18,683,61,60,264,278,168,112,25,4,3,3,3,23,1004,42,14,108,211,116,107,27,6,0,0,4,14,649,25,8,40,129,88,83,20,3,0,0,0,13,409,18,8,59,157,133,163,54,8,0,0,3,11,614,10,0,18,89,59,88,36,6,0,0,3,0,309,9,0,22,54,70,86,46,12,0,0,0,9,308,3,4,3,12,22,22,25,4,0,0,0,0,95,5,0,4,6,13,25,18,13,3,0,0,0,87,4,3,3,3,4,3,8,7,0,0,0,3,38,19,6,42,86,62,67,29,15,3,0,7,14,350,29,6,52,32,14,14,4,0,3,0
11103,764,333,171,53,26,133,708,18683,24,7,34,37,26,39,23,10,6,5,4,20,235,122,29,67,47,22,37,11,5,7,0,9,27,383,1050,200,356,239,106,78,13,5,3,8,30,122,2210,551,234,478,468,176,153,46,9,3,4,22,68,2212,181,131,671,777,460,430,95,26,3,3,22,71,2870,68,45,316,628,377,356,117,35,12,6,12,46,2018,39,15,158,439,348,378,145,32,8,3,4,28,1597,45,13,126,481,446,643,274,66,9,4,18,26,2151,35,14,58,262,230,340,183,58,3,4,6,16,1209,27,0,49,199,205,365,265,115,13,4,8,21,1271,15,0,20,65,67,145,145,83,15,5,8,8,576,17,3,10,41,36,75,108,103,35,13,11,16,468,8,3,3,11,12,33,50,84,17,9,9,7,246,58,37,107,247,176,319,196,114,38,11,16,41,1360,118,31,84,71,39,64,21,6,10,6
11201,839,304,125,61,28,91,265,8865,5,4,8,12,8,5,15,13,4,3,0,7,84,38,6,32,18,7,17,10,6,6,3,3,10,156,239,58,144,144,36,51,40,11,3,3,15,36,780,142,59,214,266,112,140,68,31,0,0,13,29,1074,113,57,206,330,223,336,212,59,9,0,10,36,1591,58,13,103,204,178,211,195,56,11,0,16,22,1067,32,3,41,118,116,182,154,76,12,0,6,7,747,42,15,55,118,133,238,243,102,13,6,10,19,994,38,3,14,47,53,107,119,54,11,3,6,7,462,31,3,25,37,40,85,131,86,15,10,10,11,484,13,0,3,10,8,39,61,36,3,3,11,0,187,7,4,5,6,10,21,43,41,10,3,7,3,160,8,0,3,4,0,7,23,30,9,4,6,6,100,41,16,29,64,58,136,160,80,17,10,10,25,646,40,10,31,27,14,23,27,14,13,4
11202,59,28,17,6,6,36,259,7250,20,6,11,10,0,7,0,0,0,0,0,10,64,46,14,39,27,8,3,7,0,0,0,5,11,160,263,82,302,140,32,17,8,0,0,0,8,40,892,185,93,404,222,51,39,7,0,0,0,7,23,1031,134,82,413,466,152,112,29,0,0,0,6,37,1431,71,34,232,281,113,90,29,8,4,0,3,13,878,42,16,117,187,91,85,27,4,0,3,0,16,588,57,23,93,216,110,108,30,6,4,0,0,16,663,18,4,46,79,51,47,19,3,3,0,0,4,274,24,11,29,75,39,60,25,10,0,0,0,5,278,5,5,7,15,9,19,6,3,0,0,3,0,72,9,4,6,8,4,6,3,3,0,0,0,3,46,7,0,0,3,3,6,7,0,0,3,0,0,29,41,23,86,120,57,52,20,10,0,0,0,18,427,32,12,58,36,7,3,4,0,0,0
11203,460,137,46,9,9,72,281,8386,13,5,11,17,14,15,15,3,0,0,0,8,101,27,10,36,16,13,21,19,3,0,0,0,5,150,242,56,145,123,58,66,23,9,3,3,11,42,781,150,77,194,327,158,132,50,9,3,0,6,25,1131,95,48,256,386,277,348,188,36,5,0,10,41,1690,64,14,109,224,170,262,183,48,7,0,0,24,1105,29,8,47,89,96,191,152,34,7,3,4,17,677,45,10,57,107,129,262,225,78,6,0,3,28,950,16,7,13,40,68,129,148,46,6,6,0,11,490,15,0,14,33,39,102,141,69,22,3,4,8,450,11,0,3,3,15,31,65,31,9,4,0,4,176,8,0,0,3,10,16,34,26,11,4,0,0,112,4,0,3,3,5,10,10,17,5,3,0,0,60,32,15,37,67,73,122,114,34,4,0,4,25,527,29,10,39,51,24,38,36,9,3,0
11301,107,16,3,3,6,49,213,5458,15,3,21,7,3,0,0,0,0,0,0,11,60,30,6,27,19,5,0,0,0,0,0,3,6,96,185,73,117,55,15,3,3,3,0,0,3,17,474,144,54,177,88,19,0,4,0,0,3,3,11,503,122,75,254,209,59,22,6,0,0,0,4,25,776,105,35,154,150,48,18,3,0,3,0,5,18,539,61,10,105,130,53,23,3,3,3,0,3,15,409,109,23,162,194,86,49,7,0,0,0,0,26,656,50,11,41,88,47,30,12,3,0,0,3,10,295,61,8,37,96,34,50,4,0,0,0,0,10,300,28,4,13,29,15,24,14,0,0,0,0,3,130,16,6,10,15,17,11,9,3,0,0,3,0,90,8,0,5,9,5,4,10,0,0,0,3,0,44,56,22,71,86,33,30,12,3,0,0,3,16,332,44,19,46,33,11,0,0,0,0,0
11302,9,6,3,3,6,18,60,1517,3,0,12,0,3,0,0,0,0,0,3,3,24,6,10,9,4,0,3,0,0,0,0,0,4,36,52,37,49,9,0,0,0,0,0,0,0,6,153,47,26,67,31,3,0,0,0,0,0,3,6,183,37,27,105,27,5,3,0,0,0,0,3,10,217,38,19,62,35,6,3,3,0,0,0,4,0,170,26,6,40,38,9,3,0,0,0,0,0,5,127,38,14,68,45,14,8,0,0,0,4,4,6,201,22,4,20,24,9,0,3,0,0,0,0,5,87,22,3,15,17,3,6,0,3,0,0,0,4,73,10,3,4,11,3,4,0,0,0,0,3,0,38,15,0,11,7,4,6,0,0,0,0,0,0,43,5,0,0,4,0,0,0,0,3,0,0,4,16,15,5,24,17,9,0,4,0,0,0,0,3,77,5,3,16,4,3,0,3,0,3,0
11303,124,49,30,9,6,59,291,8825,21,3,33,18,8,5,0,0,0,0,0,10,98,77,30,64,34,8,5,3,3,0,0,3,13,240,369,129,281,89,20,24,3,4,0,4,9,42,974,226,144,345,154,45,31,9,0,0,0,12,44,1010,184,120,589,345,134,90,11,4,0,0,11,44,1532,120,48,336,220,106,74,23,10,0,4,8,24,973,60,30,202,189,109,88,27,8,0,0,3,14,730,104,31,220,285,154,178,55,5,5,0,5,17,1059,53,19,95,137,70,80,40,10,0,0,3,11,518,53,12,66,128,70,73,61,15,0,0,4,13,495,22,0,32,54,27,46,23,5,0,0,0,6,215,24,7,11,31,14,25,17,13,0,0,0,5,147,10,0,0,11,4,5,16,3,4,0,0,3,56,58,26,104,143,67,84,47,9,0,0,3,14,555,49,30,69,32,13,10,8,0,0,0
11401,120,50,25,12,18,49,268,7797,9,3,12,19,5,7,0,0,0,0,0,11,66,47,15,40,30,9,10,0,0,0,0,0,10,161,285,85,225,184,37,16,4,4,0,0,16,25,881,167,125,282,357,86,44,6,3,0,0,13,35,1118,144,96,443,622,242,123,24,0,4,0,9,51,1758,75,27,162,330,180,131,34,4,0,3,3,20,969,34,12,91,230,120,100,13,6,3,0,0,14,623,61,17,89,258,175,170,34,5,3,3,3,24,842,26,7,42,122,65,86,18,3,0,0,0,5,374,22,4,39,80,62,103,43,6,3,0,3,3,368,13,0,9,31,23,27,14,3,0,0,3,0,123,12,4,8,21,17,19,20,6,3,0,5,9,124,4,0,0,8,5,11,10,4,0,0,3,6,51,44,25,85,156,92,93,21,3,3,0,3,14,539,44,13,45,54,17,16,6,0,0,3
11402,195,138,45,25,12,18,128,3192,11,3,4,4,3,3,3,0,0,3,0,4,38,21,5,6,11,4,3,3,0,0,0,3,9,65,93,23,42,39,15,21,3,0,0,0,3,10,249,71,36,69,102,42,22,9,0,0,0,4,15,370,53,20,97,162,100,68,38,7,3,0,3,22,573,22,6,62,105,57,73,27,3,0,0,3,6,364,23,3,39,82,60,62,25,7,0,0,0,0,301,37,4,26,93,102,75,54,17,5,0,4,10,427,12,0,13,44,28,67,42,12,3,0,0,4,225,17,3,13,36,41,64,43,17,6,0,0,3,243,8,0,0,3,16,19,31,21,0,0,4,3,105,5,0,4,11,8,7,26,18,3,3,3,3,91,3,0,0,0,4,3,12,14,7,0,3,0,46,22,9,20,45,30,45,36,14,8,0,3,8,240,9,3,16,9,3,3,6,5,0,0
11501,486,1457,920,293,77,118,132,4460,3,0,0,0,0,6,32,21,7,3,6,3,81,13,3,3,4,0,0,12,8,0,3,0,8,54,33,23,16,8,4,13,24,11,4,4,0,23,163,60,31,17,11,9,11,55,25,6,3,5,25,258,38,11,29,21,23,55,136,76,25,3,7,23,447,21,5,16,21,12,54,137,73,17,3,0,14,373,13,3,10,12,11,53,177,82,18,0,7,16,402,21,3,13,25,18,66,286,147,42,8,9,11,649,9,0,16,10,8,38,217,128,43,10,10,7,496,21,3,13,19,12,41,332,225,63,15,16,7,767,8,4,10,24,6,29,205,173,62,6,12,6,545,17,0,3,10,10,17,162,214,103,40,57,10,643,7,0,0,7,4,7,79,138,105,39,30,3,419,19,5,16,27,4,26,148,154,79,31,19,27,555,4,9,4,3,0,3,21,13,8,0
11502,126,173,129,46,18,25,45,1108,3,0,3,3,0,0,3,0,3,0,0,0,15,3,0,0,3,3,0,0,0,0,0,0,4,13,12,4,4,4,5,4,3,5,0,0,0,3,44,10,3,3,6,9,9,3,0,3,0,0,4,50,22,3,12,15,10,14,20,9,3,4,0,8,120,21,0,8,10,11,14,19,9,3,9,0,5,109,10,4,3,7,6,13,22,10,7,0,0,4,86,27,0,6,9,12,23,40,20,3,4,4,3,151,18,0,3,9,3,6,19,14,6,0,3,6,87,15,0,9,0,3,10,25,23,13,6,10,0,114,8,0,3,4,0,3,12,17,6,5,0,0,58,10,0,3,0,0,3,5,18,9,7,10,3,68,7,0,3,3,0,0,3,16,6,0,6,0,44,10,0,4,3,3,6,13,14,15,4,7,4,83,3,0,3,3,3,3,0,3,0,0
