region_id,C06_AI_NS_R650m,C06_AI_NS_R_NS,C06_AI_NS_R_Tot,C06_Tot_R0_74,C06_Tot_R75_99,C06_Tot_R100_149,C06_Tot_R150_199,C06_Tot_R200_224,C06_Tot_R225_274,C06_Tot_R275_349,C06_Tot_R350_449,C06_Tot_R450_549,C06_Tot_R550_649,C06_Tot_R650m,C06_Tot_R_NS,C06_Tot_R_Tot,C11_N_inc_R0_74,C11_N_inc_R75_99,C11_Ne_Ni_inc_R100_149,C11_Ne_Ni_inc_R150_199,C11_Ne_Ni_inc_R200_224,C11_Ne_Ni_inc_R225_274,C11_Ne_Ni_inc_R275_349,C11_Ne_Ni_inc_R350_449,C11_Ne_Ni_inc_R450_549,C11_Ne_Ni_inc_R550_649,C11_Ne_Ni_inc_R650me,C11_Ne_Nil_inc_R_NS,C11_N_inc_Re_Tot,C11_1_199_R0_74,C11_1_199_R75_99,C11_1_199_R100_149,C11_1_199_R150_199,C11_1_199_R200_224,C11_1_199_R225_274,C11_1_199_R275_349,C11_1_199_R350_449,C11_1_199_R450_549,C11_1_199_R550_649,C11_1_199_R650m,C11_1_199_R_NS,C11_1_199_R_Tot,C11_200_299_R0_74,C11_200_299_R75_99,C11_200_299_R100_149,C11_200_299_R150_199,C11_200_299_R200_224,C11_200_299_R225_274,C11_200_299_R275_349,C11_200_299_R350_449,C11_200_299_R450_549,C11_200_299_R550_649,C11_200_299_R650m,C11_200_299_R_NS,C11_200_299_R_Tot,C11_300_399_R0_74,C11_300_399_R75_99,C11_300_399_R100_149,C11_300_399_R150_199,C11_300_399_R200_224,C11_300_399_R225_274,C11_300_399_R275_349,C11_300_399_R350_449,C11_300_399_R450_549,C11_300_399_R550_649,C11_300_399_R650m,C11_300_399_R_NS,C11_300_399_R_Tot,C11_400_599_R0_74,C11_400_599_R75_99,C11_400_599_R100_149,C11_400_599_R150_199,C11_400_599_R200_224,C11_400_599_R225_274,C11_400_599_R275_349,C11_400_599_R350_449,C11_400_599_R450_549,C11_400_599_R550_649,C11_400_599_R650m,C11_400_599_R_NS,C11_400_599_R_Tot,C11_600_799_R0_74,C11_600_799_R75_99,C11_600_799_R100_149,C11_600_799_R150_199,C11_600_799_R200_224,C11_600_799_R225_274,C11_600_799_R275_349,C11_600_799_R350_449,C11_600_799_R450_549,C11_600_799_R550_649,C11_600_799_R650m,C11_600_799_R_NS,C11_600_799_R_Tot,C11_800_999_R0_74,C11_800_999_R75_99,C11_800_999_R100_149,C11_800_999_R150_199,C11_800_999_R200_224,C11_800_999_R225_274,C11_800_999_R275_349,C11_800_999_R350_449,C11_800_999_R450_549,C11_800_999_R550_649,C11_800_999_R650m,C11_800_999_R_NS,C11_800_999_R_Tot,C11_1000_1249_R0_74,C11_1000_1249_R75_99,C11_1000_1249_R_100_149,C11_1000_1249_R_150_199,C11_1000_1249_R_200_224,C11_1000_1249_R_225_274,C11_1000_1249_R_275_349,C11_1000_1249_R_350_449,C11_1000_1249_R_450_549,C11_1000_1249_R_550_649,C11_1000_1249_R650m,C11_1000_1249_R_NS,C11_1000_1249_R_Tot,C11_1250_1499_R0_74,C11_1250_1499_R75_99,C11_1250_1499_R_100_149,C11_1250_1499_R_150_199,C11_1250_1499_R_200_224,C11_1250_1499_R_225_274,C11_1250_1499_R_275_349,C11_1250_1499_R_350_449,C11_1250_1499_R_450_549,C11_1250_1499_R_550_649,C11_1250_1499_R650m,C11_1250_1499_R_NS,C11_1250_1499_R_Tot,C11_1500_1999_R0_74,C11_1500_1999_R75_99,C11_1500_1999_R_100_149,C11_1500_1999_R_150_199,C11_1500_1999_R_200_224,C11_1500_1999_R_225_274,C11_1500_1999_R_275_349,C11_1500_1999_R_350_449,C11_1500_1999_R_450_549,C11_1500_1999_R_550_649,C11_1500_1999_R650m,C11_1500_1999_R_NS,C11_1500_1999_R_Tot,C11_2000_2499_R0_74,C11_2000_2499_R75_99,C11_2000_2499_R100_149,C11_2000_2499_R150_199,C11_2000_2499_R200_224,C11_2000_2499_R225_274,C11_2000_2499_R275_349,C11_2000_2499_R350_449,C11_2000_2499_R450_549,C11_2000_2499_R550_649,C11_2000_2499_R650m,C11_2000_2499_R_NS,C11_2000_2499_R_Tot,C11_2500_2999_R0_74,C11_2500_2999_R75_99,C11_2500_2999_R_100_149,C11_2500_2999_R_150_199,C11_2500_2999_R_200_224,C11_2500_2999_R_225_274,C11_2500_2999_R_275_349,C11_2500_2999_R_350_449,C11_2500_2999_R_450_549,C11_2500_2999_R_550_649,C11_2500_2999_Re_650mo,C11_2500_2999_R_NS,C11_2500_2999_Re_Tot,C11_3000m_R0_74,C11_3000m_R75_99,C11_3000m_R100_149,C11_3000m_R150_199,C11_3000m_R200_224,C11_3000m_R225_274,C11_3000m_R275_349,C11_3000m_R350_449,C11_3000m_R450_549,C11_3000m_R550_649,C11_3000m_R650m,C11_3000m_R_NS,C11_3000m_R_Tot,C11_PI_S_R0_74,C11_PI_S_R75_99,C11_PI_S_R100_149,C11_PI_S_R150_199,C11_PI_S_R200_224,C11_PI_S_R225_274,C11_PI_S_R275_349,C11_PI_S_R350_449,C11_PI_S_R450_549,C11_PI_S_R550_649,C11_PI_S_R650me,C11_PI_S_R_NS,C11_PI_S_Re_Tot,C11_AI_NS_R0_74,C11_AI_NS_R75_99
12401,3,27,123,423,147,452,1274,1064,1295,473,136,20,9,47,135,5475,3,0,4,4,6,6,17,9,3,0,0,3,55,18,9,4,18,5,13,9,6,0,0,3,14,99,23,17,44,49,32,39,34,9,3,0,4,9,263,44,28,83,70,49,63,52,19,3,0,6,18,435,32,6,70,127,99,184,166,51,7,0,10,12,764,28,0,28,63,67,165,222,65,9,0,0,13,660,25,0,20,43,40,129,186,79,6,0,9,13,550,18,4,7,22,46,115,186,100,14,3,3,7,525,9,0,7,19,26,58,158,95,18,0,0,16,406,14,0,8,22,24,79,215,130,31,6,0,14,543,4,0,0,4,12,28,99,100,28,5,4,3,287,9,0,9,0,7,24,53,86,40,14,5,4,251,10,0,3,0,3,11,26,62,32,11,8,4,170,9,0,11,17,21,42,102,64,33,11,0,14,324,9,4
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,4,72,280,914,350,969,1931,1945,3174,969,255,42,26,77,329,10981,16,0,8,9,7,15,23,9,8,3,3,18,119,33,25,19,22,15,16,27,10,0,0,0,15,182,69,128,71,51,30,51,56,15,3,0,0,30,504,97,234,102,71,64,77,76,37,3,0,5,38,804,53,46,124,155,147,203,323,96,7,3,7,41,1205,46,28,67,137,133,252,401,144,17,3,3,33,1264,29,11,30,64,111,200,377,164,31,6,8,21,1052,26,9,24,65,88,191,485,255,36,7,4,24,1214,24,0,3,38,65,140,429,227,40,4,7,20,997,25,3,9,44,63,168,527,397,66,18,11,23,1354,18,0,6,18,40,73,318,285,69,16,7,5,855,10,4,8,4,23,27,130,151,67,20,4,12,460,11,0,0,8,11,24,83,129,60,24,15,5,370,21,9,37,38,48,76,210,164,38,13,9,41,704,25,23
12404,3,31,110,367,129,486,771,644,972,384,86,9,6,36,135,4025,3,3,3,3,3,3,8,3,0,0,3,9,41,3,3,18,9,4,10,13,3,0,0,0,7,70,15,25,43,32,12,12,15,11,4,0,0,9,178,29,41,77,51,22,36,34,9,0,0,4,12,315,23,3,58,71,49,91,118,43,0,0,0,12,468,21,3,20,58,65,66,165,59,8,0,0,12,477,9,3,12,24,45,74,137,73,8,0,0,9,394,11,3,7,24,38,67,166,95,14,3,10,6,444,12,0,7,15,41,40,164,81,12,4,0,3,379,13,3,3,11,39,64,139,146,23,3,7,10,461,14,0,7,15,31,29,76,69,16,4,7,6,274,5,0,0,8,9,14,46,53,10,4,0,0,149,7,0,0,7,8,14,25,35,15,3,3,3,120,17,0,10,27,17,29,70,64,11,4,3,19,271,3,7
12405,0,29,147,326,128,366,799,913,1152,273,47,6,3,29,130,4172,8,3,3,3,6,11,12,6,3,0,0,10,65,14,13,11,6,4,10,15,5,0,0,3,5,86,22,45,23,14,17,17,28,13,0,0,0,11,190,22,78,28,29,17,36,50,25,4,0,0,15,304,19,17,62,68,40,92,131,81,7,0,4,17,538,13,15,26,60,34,83,166,96,3,0,4,15,515,9,8,21,24,28,98,182,90,3,0,0,20,483,8,7,10,16,25,74,202,124,7,0,0,8,481,11,0,10,9,15,48,156,104,11,0,3,3,370,11,0,5,11,23,49,218,179,17,6,5,0,524,4,0,0,7,8,27,74,133,7,5,0,8,273,8,0,4,0,0,18,41,38,9,0,3,0,121,3,3,3,3,4,7,29,47,3,3,0,8,113,9,8,7,8,21,30,107,70,13,0,3,18,294,9,10
12501,9,32,272,480,151,463,1470,887,1739,1408,574,175,36,72,257,7712,19,5,17,9,6,26,54,79,47,11,7,16,296,21,11,21,17,9,27,39,40,14,3,3,15,220,39,70,32,24,16,16,53,52,29,5,3,23,362,55,77,47,28,23,32,70,75,15,8,0,12,442,34,19,78,67,26,96,201,217,83,26,5,30,882,30,16,37,53,41,105,251,325,110,20,7,33,1028,23,3,18,24,26,83,185,256,98,10,12,32,770,26,3,9,32,21,81,212,255,124,23,14,18,818,17,0,5,10,9,38,143,228,121,22,9,17,619,8,3,7,11,17,50,186,327,179,48,18,17,871,13,0,3,9,3,27,74,197,146,40,21,9,542,3,0,4,3,4,13,35,157,163,63,45,12,502,9,0,5,3,8,14,32,112,132,81,56,6,458,9,8,17,24,8,53,148,191,133,40,12,56,699,13,11
12502,7,38,151,906,239,542,289,256,713,1331,632,123,38,78,225,5372,9,13,18,7,0,3,13,27,26,13,10,7,146,41,32,30,8,3,6,3,16,5,5,3,19,171,106,157,52,24,5,4,12,14,12,0,6,24,416,64,239,66,24,0,18,13,33,4,5,3,34,503,49,41,150,55,31,20,47,83,42,3,8,21,550,25,34,56,67,24,24,54,124,59,11,3,15,496,26,9,21,35,16,30,60,122,68,23,5,13,428,20,3,22,17,16,22,66,166,81,26,14,15,468,11,3,6,12,17,20,47,142,68,16,5,11,358,17,3,3,10,11,25,61,223,132,40,12,15,552,8,0,4,7,18,10,26,155,104,30,14,12,388,3,3,3,4,16,11,22,92,115,53,31,6,359,10,0,6,0,16,7,9,79,91,64,33,3,318,20,6,23,17,11,22,35,84,87,24,9,21,359,16,31
12503,9,80,464,1710,496,1398,1849,1782,3525,1395,229,44,13,119,520,13080,30,13,20,22,10,25,64,61,17,4,3,30,299,81,69,77,40,12,29,58,53,5,3,3,39,469,186,324,110,62,38,48,81,69,14,3,3,48,986,147,441,170,102,51,57,129,124,18,7,7,68,1321,78,99,336,227,103,177,307,362,68,7,9,87,1860,55,50,120,204,105,182,397,431,73,7,13,46,1683,51,15,68,88,54,147,365,397,62,11,12,31,1301,32,11,30,48,35,123,392,428,86,13,7,31,1236,33,8,15,35,32,74,283,383,82,9,11,20,985,28,5,13,29,37,81,355,568,129,18,12,16,1291,25,4,9,10,14,45,200,317,77,19,3,13,736,16,0,7,3,14,22,105,180,81,22,5,8,463,9,0,4,0,4,13,64,145,95,28,8,11,381,29,20,45,53,28,78,206,307,97,18,20,60,961,31,53
12504,22,73,392,1351,424,877,2087,2821,4750,2870,626,83,40,158,494,16581,31,19,18,13,8,15,77,102,37,14,3,39,376,48,51,36,28,18,10,47,49,17,6,3,22,335,117,225,87,47,21,25,57,60,10,6,13,43,711,107,360,135,68,24,45,82,81,16,4,4,50,976,59,76,222,168,71,105,270,269,66,5,9,44,1364,34,50,83,130,78,163,463,431,76,14,7,51,1580,34,14,35,67,58,150,520,548,78,16,9,46,1575,40,18,34,54,42,146,579,744,121,20,13,34,1845,26,8,19,29,39,89,542,760,160,20,15,34,1741,34,5,9,37,34,121,683,1254,256,38,20,42,2533,17,6,10,15,15,63,370,781,195,43,16,27,1558,19,7,13,13,16,32,220,666,220,41,27,19,1293,19,3,3,11,7,16,159,452,225,67,25,15,1002,28,16,32,38,23,47,219,421,122,23,19,62,1050,24,41
12601,0,9,50,194,15,61,109,86,455,909,693,190,58,57,65,2892,9,0,0,6,4,0,3,31,22,11,10,13,109,9,0,0,0,3,0,3,11,15,5,9,7,62,19,17,7,11,3,4,3,16,3,3,0,4,90,13,18,8,10,0,4,13,10,9,8,5,5,103,16,9,20,22,3,11,19,53,24,8,0,8,193,13,0,3,14,0,8,21,78,38,13,13,11,212,6,0,3,9,7,8,27,73,57,19,6,13,228,11,0,3,4,4,11,32,100,49,20,15,4,253,6,0,3,5,4,3,28,107,37,15,8,8,224,13,0,3,3,6,7,35,154,112,37,23,6,399,14,0,0,4,0,3,16,121,74,39,21,0,292,0,0,3,3,3,3,27,86,112,58,52,5,352,10,0,3,4,7,6,9,60,100,92,90,11,392,14,0,0,4,4,8,17,54,49,27,29,15,221,0,0
12602,10,77,332,1242,311,597,1260,1332,2524,2668,1915,579,165,312,434,13339,30,15,15,25,13,23,70,163,111,58,59,57,639,50,30,30,15,16,10,38,55,30,10,10,20,314,114,215,67,27,12,20,40,60,23,11,14,38,641,104,290,115,45,17,26,62,76,25,13,10,45,828,67,57,192,118,38,92,161,193,67,25,23,36,1069,39,25,53,80,39,108,228,299,110,28,28,36,1073,34,8,28,31,32,94,291,333,146,41,28,32,1098,33,0,13,29,30,107,323,441,170,61,31,21,1259,26,3,11,16,21,64,310,408,163,73,41,24,1160,32,6,11,23,31,80,340,683,277,111,71,40,1705,29,0,3,15,29,24,168,438,276,94,60,14,1150,27,5,3,12,12,25,131,391,285,191,184,15,1281,26,0,8,7,3,20,96,268,291,229,267,18,1233,30,3,27,29,23,30,95,230,165,90,87,49,858,26,31
12701,3,50,201,762,312,647,605,654,1201,691,209,36,14,52,227,5410,9,5,10,9,3,9,13,23,8,0,0,16,105,55,11,24,18,4,11,21,15,4,0,0,10,173,89,120,55,21,10,17,28,28,9,0,0,14,391,48,221,69,36,18,18,28,34,4,0,0,24,500,39,43,159,73,31,55,102,129,16,7,0,27,681,36,20,85,95,45,65,114,170,39,12,7,34,722,35,11,25,38,35,46,103,139,41,7,5,16,501,30,5,28,22,24,48,96,195,59,10,5,20,542,21,0,17,11,13,25,78,137,61,9,6,13,391,19,3,16,13,16,30,113,198,110,19,0,12,549,19,0,6,14,8,12,72,139,80,10,19,5,384,12,0,0,7,3,6,26,73,58,13,7,4,209,13,3,5,3,0,7,21,53,60,20,8,4,197,22,4,34,31,19,32,84,117,55,17,8,37,460,16,24
12702,7,78,483,1486,609,2264,3499,2011,3063,982,164,42,12,120,605,14857,24,23,38,27,35,70,75,68,9,0,5,38,412,60,42,64,51,27,53,72,59,6,3,4,31,472,125,210,126,90,73,118,115,80,3,3,7,51,1001,117,328,190,123,75,159,179,99,10,0,5,44,1329,91,62,326,242,142,292,469,361,41,3,9,91,2129,80,51,150,261,179,348,485,493,69,6,15,62,2199,49,15,71,108,125,229,382,404,60,3,10,34,1490,48,4,39,84,77,237,382,444,76,16,7,32,1446,39,4,29,36,49,140,271,344,47,9,9,34,1011,39,7,22,44,40,135,308,459,103,23,9,38,1227,22,3,8,22,24,73,161,287,70,10,3,13,696,11,0,3,7,5,26,75,118,42,12,3,11,313,18,0,5,10,7,19,50,99,45,23,6,8,290,44,25,65,70,62,144,263,330,96,18,14,82,1213,22,41
12703,10,57,300,1025,318,1308,2417,1157,1824,1133,247,45,18,87,316,9895,23,4,4,9,12,26,27,25,8,0,0,22,160,60,38,24,24,12,38,37,26,9,3,3,20,294,117,174,65,38,19,50,55,33,3,4,6,37,601,92,272,99,55,29,70,90,47,8,0,6,38,806,57,38,185,118,83,213,279,156,23,4,6,25,1187,29,24,84,127,74,196,321,237,46,4,10,27,1179,20,7,36,57,71,182,283,234,46,5,9,19,969,21,8,21,45,77,158,279,279,79,9,6,33,1015,16,0,14,29,56,116,228,246,96,6,4,17,828,23,7,16,38,101,130,251,370,144,22,7,23,1132,25,0,7,25,40,65,143,255,108,15,6,13,702,8,0,12,20,20,29,49,130,96,14,11,5,394,9,0,3,3,22,34,49,115,79,27,9,5,355,16,12,23,45,63,89,182,183,95,22,8,46,784,22,38
12801,4,43,212,740,163,419,1024,837,1927,2156,1462,428,141,190,278,9765,14,3,7,3,3,3,15,22,14,3,7,10,104,18,17,15,9,3,15,10,12,8,7,8,9,131,65,104,45,27,9,23,24,37,7,8,4,19,372,67,165,71,34,26,34,70,50,9,4,0,22,552,32,40,70,59,50,65,141,148,56,18,9,27,715,31,14,22,53,44,92,191,193,65,20,23,18,766,16,3,16,38,24,84,210,233,79,30,20,11,764,23,7,7,8,30,76,233,333,101,48,31,18,915,23,0,3,13,30,43,164,331,129,55,28,10,829,28,0,8,21,25,57,236,504,265,111,77,15,1347,21,3,0,13,24,22,111,361,218,100,65,18,956,18,0,3,13,21,26,68,252,185,117,137,16,856,27,0,7,5,17,15,44,173,188,144,183,18,821,13,3,14,27,37,19,69,198,138,75,68,29,690,6,19
12802,0,33,129,496,171,322,286,404,1473,1353,831,155,39,49,163,5742,0,0,3,3,0,6,6,17,4,5,0,13,57,8,13,9,7,3,0,3,8,3,0,0,8,62,38,62,26,17,5,16,14,18,6,0,0,19,221,45,129,52,31,10,12,25,22,11,9,0,17,363,26,31,68,49,26,34,69,86,22,9,0,11,431,24,9,20,45,21,37,103,132,51,12,8,14,476,12,3,16,16,21,38,107,164,50,9,6,10,452,14,4,11,11,17,39,120,210,82,17,13,15,553,6,4,9,17,7,14,97,228,80,18,11,5,496,25,0,3,8,19,21,117,305,138,70,32,7,745,11,0,0,12,4,10,77,225,144,49,26,5,563,9,0,0,3,5,4,36,131,103,72,57,8,428,8,0,3,0,4,10,17,104,110,77,70,0,403,18,5,7,15,18,16,50,118,87,46,37,15,432,9,14
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
