region_id,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_Country_birth_ns,Tot_P_Tot_Resp
SSC11875,228,2938,221,4595
SSC11876,10,224,23,328
SSC11877,8,261,36,351
SSC11878,23,335,18,450
SSC11879,13,161,9,235
SSC11880,4,245,21,292
SSC11881,0,0,0,0
SSC11882,0,31,3,43
SSC11883,101,1358,59,1967
SSC11884,5,265,15,302
SSC11885,17,177,13,290
SSC11886,275,1755,461,8247
SSC11887,228,2034,284,3808
SSC11888,78,998,177,1773
SSC11889,68,439,340,1407
SSC11890,3,3,0,6
SSC11891,30,454,55,698
SSC11892,0,4,0,7
SSC11893,7,114,6,138
SSC11894,4,254,44,322
SSC11895,0,3,0,3
SSC11896,85,726,39,1224
SSC11897,204,1879,382,4881
SSC11898,1849,28321,2577,41496
SSC11899,3,97,119,253
SSC11900,47,1797,149,2315
SSC11901,0,3,0,8
SSC11902,18,166,8,274
SSC11903,13,184,12,263
SSC11904,0,0,0,0
SSC11905,317,2288,1086,6863
SSC11906,309,3883,265,5734
SSC11907,85,385,136,3006
SSC11908,9,180,34,239
SSC11909,584,2838,711,14420
SSC11910,32,330,26,524
SSC11911,59,728,153,1581
SSC11912,15,180,27,280
SSC11913,213,1539,267,4621
SSC11914,0,0,0,0
SSC11915,17,284,31,440
SSC11916,490,1819,1789,18416
SSC11917,0,149,3,155
SSC11918,189,1731,170,4080
SSC11919,24,207,23,300
SSC11920,15,209,52,323
SSC11921,600,4122,454,10580
SSC11922,20,192,16,264
SSC11923,427,2616,1373,11619
SSC11924,3,100,11,155
SSC11925,1036,9286,1104,26164
SSC11926,0,205,20,237
SSC11927,10,289,21,346
SSC11928,284,2997,495,5779
SSC11929,161,1912,276,3773
SSC11930,132,1898,217,3164
SSC11931,195,1143,243,2935
SSC11932,183,1307,186,3210
SSC11933,22,394,27,573
SSC11934,82,2890,203,3523
SSC11935,31,549,40,744
SSC11936,322,2948,382,5980
SSC11937,35,845,58,1088
SSC11938,14,466,37,671
SSC11939,34,383,23,550
SSC11940,16,226,35,329
SSC11941,47,325,70,910
SSC11942,66,496,109,1461
SSC11943,11,492,43,567
SSC11944,1483,9026,2237,27738
SSC11945,95,1764,96,2454
SSC11946,9,223,17,295
SSC11947,21,229,19,313
SSC11948,84,1385,88,1945
SSC11949,0,0,0,0
SSC11950,6,403,27,473
SSC11951,50,954,50,1219
SSC11952,478,9445,866,12721
SSC11953,52,591,46,960
SSC11954,15,294,19,405
SSC11955,24,366,150,609
SSC11956,17,224,29,311
SSC11957,9,310,18,392
SSC11958,7,87,15,117
SSC11959,549,3831,1744,12035
SSC11960,170,2476,154,3450
SSC11961,13,317,28,397
SSC11962,96,675,442,4508
SSC11963,43,366,51,625
SSC11964,37,419,46,636
SSC11965,4,139,19,202
SSC11966,469,4550,930,12940
SSC11967,66,749,60,1376
SSC11968,107,609,664,5676
SSC11969,278,3016,471,5267
SSC11970,34,596,18,814
SSC11971,11,109,22,227
SSC11972,14,174,5,223
SSC11973,3,175,17,260
SSC11974,293,3686,414,6193
SSC11975,3,105,4,123
SSC11976,193,1629,93,3154
SSC11977,302,2057,1057,10225
SSC11978,111,1086,99,1843
SSC11979,42,720,12,923
SSC11980,0,85,3,101
SSC11981,5,256,24,336
SSC11982,10,177,10,261
SSC11983,321,1626,1493,14033
SSC11984,10,141,35,224
SSC11985,21,175,16,281
SSC11986,9,196,14,261
SSC11987,65,568,45,1298
SSC11988,0,10,0,10
SSC11989,407,3183,886,13379
SSC11990,79,542,63,1482
SSC11991,497,2533,794,9401
SSC11992,37,291,41,516
SSC11993,3,137,18,181
SSC11994,296,1718,931,8485
SSC11995,5,140,3,172
SSC11996,11,152,4,233
SSC11997,93,381,507,2640
SSC11998,398,2465,863,11171
SSC11999,389,3415,509,7632
SSC12000,595,4019,434,9164
SSC12001,131,671,77,1602
SSC12002,10,268,15,346
SSC12003,3,176,21,229
SSC12004,68,848,246,2425
SSC12005,16,312,12,449
SSC12006,14,226,15,298
SSC12007,11,171,27,257
SSC12008,12,160,4,246
SSC12009,0,149,8,195
SSC12010,370,3413,479,7489
SSC12011,14,164,11,246
SSC12012,0,10,0,17
SSC12013,58,545,56,876
SSC12014,480,3203,548,7924
SSC12015,14,292,15,398
SSC12016,241,3190,305,5511
SSC12017,106,683,478,2364
SSC12018,263,1875,233,4779
SSC12019,92,1000,62,1521
SSC12020,358,7889,623,10182
SSC12021,9,145,9,198
SSC12022,252,1970,515,6217
SSC12023,903,6544,1324,21596
SSC12024,6,188,12,234
SSC12025,8,76,0,96
SSC12026,28,680,43,877
SSC12027,8,181,12,243
SSC12028,20,161,11,267
SSC12029,91,920,236,3062
SSC12030,24,557,28,773
SSC12031,203,3115,421,4850
SSC12032,13,149,33,218
SSC12033,53,774,89,1095
SSC12034,7,268,10,341
SSC12035,200,2931,310,4302
SSC12036,22,412,36,617
SSC12037,281,4309,465,6609
SSC12038,5,150,113,307
SSC12039,42,409,41,969
SSC12040,110,1454,136,2129
SSC12041,9,169,8,220
SSC12042,10,317,25,404
SSC12043,32,332,34,588
SSC12044,430,3589,638,9670
SSC12045,112,1069,135,1763
SSC12046,197,2454,154,3717
SSC12047,0,17,18,39
SSC12048,15,330,18,430
SSC12049,144,2548,194,3492
SSC12050,15,382,50,506
SSC12051,32,167,8,275
SSC12052,169,1858,192,3817
SSC12053,166,4309,358,5476
SSC12054,59,280,41,715
SSC12055,39,605,44,821
SSC12056,476,2805,285,6722
SSC12057,43,792,48,1027
SSC12058,6,243,14,306
SSC12059,6,317,10,365
SSC12060,14,397,15,485
SSC12061,5,154,16,209
SSC12062,134,927,326,5238
SSC12063,8,223,23,316
SSC12064,732,6864,1009,18827
SSC12065,13,193,15,239
SSC12066,114,1591,376,3514
SSC12067,28,176,28,397
SSC12068,11,190,22,249
SSC12069,19,122,12,202
SSC12070,212,2222,121,4025
SSC12071,149,1892,159,3326
SSC12072,0,9,0,17
SSC12073,52,887,99,1263
SSC12074,4,198,13,257
SSC12075,65,1029,340,1839
SSC12076,125,1990,175,2998
SSC12077,138,2619,189,3703
SSC12078,202,2107,113,3445
SSC12079,62,315,1472,3159
SSC12080,11,186,11,247
SSC12081,220,4180,325,5514
SSC12082,175,3529,289,4677
SSC12083,74,852,38,1200
SSC12084,15,140,14,238
SSC12085,0,15,0,18
SSC12086,271,2227,847,11016
SSC12087,9,180,51,322
SSC12088,58,719,57,1085
SSC12089,19,510,37,604
SSC12090,58,916,77,1327
SSC12091,44,661,60,972
SSC12092,14,472,33,569
SSC12093,50,908,94,1363
SSC12094,5,177,9,206
SSC12095,70,1416,103,1837
SSC12096,39,728,53,991
SSC12097,246,1840,517,5068
SSC12098,12,200,3,270
SSC12099,55,446,47,756
SSC12100,175,5033,567,6400
SSC12101,125,738,555,4854
SSC12102,18,654,55,795
SSC12103,21,548,31,658
SSC12104,9,282,38,365
SSC12105,199,1200,249,4920
SSC12106,57,1918,215,2471
SSC12107,81,1495,100,1894
SSC12108,18,182,18,261
SSC12109,19,407,46,529
SSC12110,25,372,3,509
SSC12111,42,769,76,1062
SSC12112,42,690,89,1027
SSC12113,25,312,13,414
SSC12114,629,6583,666,11649
SSC12115,136,5394,616,6688
SSC12116,198,1307,136,2969
SSC12117,257,1475,319,5523
SSC12118,149,3198,318,4312
SSC12119,306,3697,399,5868
SSC12120,0,47,3,57
SSC12121,3,150,5,181
SSC12122,152,2239,164,3230
SSC12123,9,316,24,377
SSC12124,22,289,84,519
SSC12125,12,282,470,802
SSC12126,18,197,3,272
SSC12127,67,639,58,1193
SSC12128,10,332,31,433
SSC12129,16,278,21,357
SSC12130,8,213,27,281
SSC12131,17,300,40,395
SSC12132,9,216,13,273
SSC12133,74,1331,157,1887
SSC12134,200,2500,309,4100
SSC12135,14,180,14,268
SSC12136,12,153,20,232
SSC12137,53,1416,60,1693
SSC12138,510,4970,345,8434
SSC12139,26,164,25,309
SSC12140,298,2481,225,5694
SSC12141,917,9071,1005,19839
SSC12142,14,207,18,289
SSC12143,113,1699,204,2628
SSC12144,331,3297,355,6330
SSC12145,53,664,54,1038
SSC12146,849,5095,639,15557
SSC12147,197,986,141,3086
SSC12148,85,497,292,5955
SSC12149,159,808,431,4466
SSC12150,445,4400,924,10961
SSC12151,158,1015,295,2865
SSC12152,6,301,33,412
SSC12153,29,449,21,562
SSC12154,324,2419,318,7674
SSC12155,445,3072,548,7698
SSC12156,103,831,65,1376
SSC12157,41,294,13,469
SSC12158,12,349,34,456
SSC12159,168,2911,513,4199
SSC12160,31,391,48,645
SSC12161,5,173,19,214
SSC12162,10,119,34,237
SSC12163,8,194,4,233
SSC12164,617,3522,2023,23639
SSC12165,116,665,204,3217
SSC12166,30,822,29,1021
SSC12167,3,235,8,279
SSC12168,10,392,36,482
SSC12169,34,496,34,671
SSC12170,11,166,11,220
SSC12171,11,238,9,273
SSC12172,194,1905,378,3469
SSC12173,362,2247,516,6578
SSC12174,16,432,12,534
SSC12175,108,1636,95,2356
SSC12176,14,178,16,271
SSC12177,14,306,40,411
SSC12178,17,297,34,432
SSC12179,47,806,66,1236
SSC12180,85,1189,314,2038
SSC12181,54,919,108,1404
SSC12182,646,4391,2225,15356
SSC12183,167,2422,199,3565
SSC12184,527,4985,813,9928
SSC12185,80,970,137,1671
SSC12186,28,367,41,582
SSC12187,19,304,41,440
SSC12188,4,238,17,282
SSC12189,219,3427,397,4835
SSC12190,32,506,69,712
SSC12191,53,288,87,1018
SSC12192,229,1316,2978,14315
SSC12193,3,12,23,66
SSC12194,493,4623,581,9725
SSC12195,145,1204,128,3125
SSC12196,53,982,42,1253
SSC12197,30,430,58,646
SSC12198,24,522,59,743
SSC12199,7,179,20,257
SSC12200,226,2866,267,4506
SSC12201,8,121,3,197
SSC12202,3,287,38,362
SSC12203,11,285,19,337
SSC12204,42,421,49,713
SSC12205,28,361,34,550
SSC12206,73,483,303,1449
SSC12207,18,442,21,540
SSC12208,0,36,4,40
SSC12209,9,142,58,241
SSC12210,142,2025,166,2919
SSC12211,34,221,25,378
SSC12212,8,86,7,116
SSC12213,8,164,9,222
SSC12214,42,427,84,682
SSC12215,18,241,10,349
SSC12216,8,212,22,283
SSC12217,11,141,7,203
SSC12218,14,500,31,614
SSC12219,438,12067,1236,15839
SSC12220,10,202,16,289
SSC12221,85,831,91,1693
SSC12222,4,201,8,241
SSC12223,105,1020,108,1993
SSC12224,57,1257,97,1650
SSC12225,97,888,260,1715
SSC12226,8,135,16,173
SSC12227,70,1098,104,1532
SSC12228,50,1671,125,2185
SSC12229,17,247,16,332
SSC12230,11,53,10,91
SSC12231,94,1643,117,2433
SSC12232,96,1722,180,2231
SSC12233,39,450,21,625
SSC12234,183,1568,349,5175
SSC12235,8,254,18,359
SSC12236,97,3678,211,4415
SSC12237,173,1072,311,3294
SSC12238,95,2340,162,3007
SSC12239,27,263,14,432
SSC12240,58,479,39,1118
SSC12241,131,3121,257,3966
SSC12242,51,1184,92,1561
SSC12243,8,138,3,235
SSC12244,7,168,21,238
SSC12245,14,171,12,257
SSC12246,11,203,19,255
SSC12247,158,1918,143,2795
SSC12248,212,1587,174,2993
SSC12249,568,5951,750,10606
SSC12250,3,180,10,250
SSC12251,11,153,17,213
SSC12252,9,169,3,229
SSC12253,25,413,38,674
SSC12254,24,307,19,489
SSC12255,168,2279,576,3868
SSC12256,77,936,116,1392
SSC12257,100,1025,124,1717
SSC12258,68,1043,83,1495
SSC12259,13,210,3,252
SSC12260,134,1636,116,2452
SSC12261,15,206,23,293
SSC12262,29,185,39,365
SSC12263,125,828,122,2934
SSC12264,5,97,10,171
SSC12265,24,898,41,1057
SSC12266,23,155,247,682
SSC12267,16,161,12,251
SSC12268,8,266,21,352
SSC12269,35,307,35,553
SSC12270,189,2072,286,3523
SSC12271,361,3360,299,5618
SSC12272,13,183,13,296
SSC12273,461,3611,296,8121
SSC12274,319,6018,348,7857
SSC12275,14,148,30,225
SSC12276,232,4609,306,6158
SSC12277,11,218,14,264
SSC12278,85,1002,144,1618
SSC12279,10,313,29,387
SSC12280,31,1007,53,1177
SSC12281,97,1499,72,1975
SSC12282,30,804,46,1053
SSC12283,34,511,56,770
SSC12284,10,330,17,404
SSC12285,78,1736,203,2382
SSC12286,99,2675,273,3545
SSC12287,6,182,29,277
SSC12288,33,560,76,887
SSC12289,32,607,82,942
SSC12290,8,266,21,328
SSC12291,3,112,21,177
SSC12292,13,264,10,337
SSC12293,481,4185,727,13001
SSC12294,18,301,35,375
SSC12295,280,4243,449,6078
SSC12296,18,370,47,552
SSC12297,210,3795,384,5426
SSC12298,3,143,7,172
SSC12299,17,535,36,632
SSC12300,175,2621,415,4147
SSC12301,25,212,45,370
SSC12302,13,675,32,821
SSC12303,175,1647,171,3118
SSC12304,10,238,23,315
SSC12305,24,1016,99,1249
SSC12306,13,387,23,507
SSC12307,196,1864,438,3922
SSC12308,13,532,48,656
SSC12309,19,190,21,269
SSC12310,4,221,33,285
SSC12311,11,212,32,276
SSC12312,17,170,20,274
SSC12313,3,137,21,191
SSC12314,61,580,80,1015
SSC12315,56,834,80,1201
SSC12316,8,304,29,369
SSC12317,14,261,19,358
SSC12318,7,335,18,387
SSC12319,12,88,7,155
SSC12320,51,1338,109,1746
SSC12321,251,3211,324,4974
SSC12322,14,296,5,341
SSC12323,17,232,38,385
SSC12324,189,4805,406,6244
SSC12325,207,4209,381,5798
SSC12326,138,1846,125,2917
SSC12327,8,161,9,226
SSC12328,89,1406,93,2155
SSC12329,668,4745,465,11076
SSC12330,55,321,121,1599
SSC12331,125,2772,156,3550
SSC12332,310,4295,712,7520
SSC12333,349,4591,708,7904
SSC12334,274,3524,441,5827
SSC12335,7,56,17,150
SSC12336,24,355,14,506
SSC12337,9,244,38,341
SSC12338,35,429,74,754
SSC12339,12,320,14,390
SSC12340,266,4152,332,6077
SSC12341,24,636,46,782
SSC12342,8,172,36,259
SSC12343,181,830,1505,7117
SSC12344,786,10186,1271,16066
SSC12345,296,2934,410,5683
SSC12346,4,256,25,318
SSC12347,13,161,29,274
SSC12348,9,162,20,223
SSC12349,11,115,10,185
SSC12350,5,170,17,211
SSC12351,21,339,27,493
SSC12352,16,105,19,198
SSC12353,10,248,5,293
SSC12354,30,481,38,721
SSC12355,16,276,12,379
SSC12356,13,127,13,199
SSC12357,72,2177,167,2747
SSC12358,11,233,23,296
SSC12359,25,788,29,925
SSC12360,10,351,34,445
SSC12361,113,2246,131,3021
SSC12362,15,424,62,543
SSC12363,22,366,29,522
SSC12364,263,3991,162,5562
SSC12365,36,595,30,837
SSC12366,45,832,58,1209
SSC12367,80,837,38,1378
SSC12368,10,52,3,109
SSC12369,560,2699,707,9050
SSC12370,12,290,13,344
SSC12371,26,278,22,413
SSC12372,97,882,745,5307
SSC12373,113,1539,331,2793
SSC12374,63,662,107,1225
SSC12375,0,0,0,0
SSC12376,47,512,45,1372
SSC12377,86,1043,75,1775
SSC12378,227,5034,433,6966
SSC12379,9,113,13,195
SSC12380,1013,6938,855,16731
SSC12381,175,1153,245,5367
SSC12382,3,147,10,174
SSC12383,74,412,214,4670
SSC12384,9,373,54,470
SSC12385,8,198,5,222
SSC12386,78,2093,112,2495
SSC12387,46,1748,298,2276
SSC12388,30,771,44,918
SSC12389,12,181,11,226
SSC12390,26,400,14,540
SSC12391,104,953,105,1706
SSC12392,20,346,27,520
SSC12393,40,312,6,465
SSC12394,49,771,20,945
SSC12395,7,192,7,223
SSC12396,17,236,55,424
SSC12397,11,264,18,333
SSC12398,54,384,27,641
SSC12399,3,234,37,307
SSC12400,43,1463,134,1897
SSC12401,442,8425,832,12313
SSC12402,344,3964,346,6305
SSC12403,102,977,87,1663
SSC12404,3,149,29,193
SSC12405,16,308,47,439
SSC12406,15,164,29,307
SSC12407,108,1929,99,2670
SSC12408,10,246,15,300
SSC12409,88,1283,131,2092
SSC12410,144,2979,713,4765
SSC12411,104,1701,132,2680
SSC12412,37,734,45,965
SSC12413,3,135,6,170
SSC12414,76,548,74,1472
SSC12415,47,1463,86,1716
SSC12416,4,178,9,204
SSC12417,387,3382,491,6403
SSC12418,315,5152,343,7450
SSC12419,16,393,35,565
SSC12420,3,147,11,181
SSC12421,65,770,89,1236
SSC12422,13,340,14,398
SSC12423,202,1190,225,2915
SSC12424,186,1510,373,4766
SSC12425,14,134,10,192
SSC12426,4,207,11,249
SSC12427,33,1356,78,1595
SSC12428,22,192,35,301
SSC12429,366,2968,336,6150
SSC12430,152,1453,79,2345
SSC12431,107,736,638,4493
SSC12432,194,2340,303,3775
SSC12433,20,319,13,483
SSC12434,294,2392,1772,10665
SSC12435,37,1090,55,1377
SSC12436,65,370,131,923
SSC12437,11,212,13,285
SSC12438,5,219,12,265
SSC12439,11,259,16,351
SSC12440,362,3653,287,8199
SSC12441,64,1027,27,1315
SSC12442,208,4611,395,5952
SSC12443,10,267,19,355
SSC12444,256,1407,515,4249
SSC12445,165,1054,201,2811
SSC12446,12,148,8,201
SSC12447,19,350,33,578
SSC12448,16,195,20,277
SSC12449,46,1669,175,2080
SSC12450,7,266,8,310
SSC12451,0,141,13,157
SSC12452,29,476,53,738
SSC12453,98,3243,382,4070
SSC12454,0,103,10,127
SSC12455,6,206,26,301
SSC12456,31,942,142,1246
SSC12457,348,3088,536,5933
SSC12458,94,621,393,2767
SSC12459,279,2072,703,10588
SSC12460,9,168,4,251
SSC12461,32,560,24,843
SSC12462,38,377,33,543
SSC12463,198,1738,320,3855
SSC12464,187,2182,172,3671
SSC12465,177,1967,137,3260
SSC12466,33,1435,75,1728
SSC12467,150,2679,397,3946
SSC12468,124,2172,161,2968
SSC12469,125,2821,352,3844
SSC12470,82,688,150,1388
SSC12471,47,698,128,1113
SSC12472,371,1870,509,9131
SSC12473,104,3820,388,4801
SSC12474,54,774,77,1106
SSC12475,744,6070,414,15969
SSC12476,362,2341,151,5158
SSC12477,448,2942,657,11875
SSC12478,101,4231,465,5348
SSC12479,61,1320,105,1717
SSC12480,240,2103,287,4444
SSC12481,70,2529,126,3035
SSC12482,40,1904,138,2283
SSC12483,281,2115,137,4477
SSC12484,237,1653,1192,14163
SSC12485,140,2876,180,3683
SSC12486,221,960,345,6025
SSC12487,240,2684,574,5926
SSC12488,8,217,21,309
SSC12489,0,3,3,6
SSC12490,3,68,8,99
SSC12491,29,558,22,696
SSC12492,101,1888,135,2568
SSC12493,27,443,18,575
SSC12494,15,305,29,379
SSC12495,4,137,17,209
SSC12496,4,157,18,203
SSC12497,50,612,70,950
SSC12498,122,1941,221,2888
SSC12499,6,750,17,824
SSC12500,23,348,25,506
SSC12501,186,555,1182,9697
SSC12502,15,206,28,305
SSC12503,48,572,78,878
SSC12504,91,1224,296,2472
SSC12505,372,2283,311,5914
SSC12506,118,846,95,1824
SSC12507,13,343,36,420
SSC12508,28,442,48,668
SSC12509,16,130,55,318
SSC12510,114,1148,93,1889
SSC12511,98,2329,318,3093
SSC12512,129,1542,145,2596
SSC12513,31,450,12,591
SSC12514,17,188,45,323
SSC12515,31,464,48,689
SSC12516,9,312,21,434
SSC12517,104,2096,191,2834
SSC12518,93,1122,134,1795
SSC12519,82,666,79,1282
SSC12520,21,228,44,386
SSC12521,8,233,21,292
SSC12522,157,4176,327,5311
SSC12523,10,148,13,201
SSC12524,432,4059,178,6600
SSC12525,549,5002,531,11183
SSC12526,7,160,11,202
SSC12527,5,293,19,397
SSC12528,3,108,32,184
SSC12529,13,206,35,308
SSC12530,5,181,37,261
SSC12531,67,337,251,2823
SSC12532,6,197,33,351
SSC12533,93,1730,169,2392
SSC12534,737,6383,1484,16715
SSC12535,431,2751,571,8021
SSC12536,49,598,53,875
SSC12537,65,496,34,872
SSC12538,3,196,16,244
SSC12539,9,198,15,265
SSC12540,14,230,9,277
SSC12541,24,603,79,761
SSC12542,11,87,8,177
SSC12543,109,2295,304,3155
SSC12544,115,1165,160,2638
SSC12545,20,610,36,780
SSC12546,168,658,260,6422
SSC12547,22,358,26,475
SSC12548,111,1028,86,1848
SSC12549,8,262,11,333
SSC12550,8,110,4,146
SSC12551,69,435,50,1320
SSC12552,47,881,42,1194
SSC12553,3,113,3,137
SSC12554,23,605,47,809
SSC12555,16,194,9,255
SSC12556,10,215,6,251
SSC12557,27,455,20,602
SSC12558,3,210,11,249
SSC12559,248,3013,296,5059
SSC12560,11,388,29,492
SSC12561,482,2816,662,7188
SSC12562,32,401,50,649
SSC12563,125,1129,688,3712
SSC12564,7,242,18,298
SSC12565,247,2541,207,4210
SSC12566,34,284,20,420
SSC12567,51,384,45,808
SSC12568,12,162,6,210
SSC12569,41,526,29,749
SSC12570,193,2745,365,4497
SSC12571,715,6846,589,11443
SSC12572,17,146,7,220
SSC12573,0,13,5,25
SSC12574,152,1339,108,2222
SSC12575,171,1992,86,2979
SSC12576,200,3148,311,4548
SSC12577,11,175,63,345
SSC12578,480,6263,795,10113
SSC12579,16,269,67,432
SSC12580,22,732,39,851
SSC12581,19,138,17,231
SSC12582,0,3,0,3
SSC12583,118,1901,101,2588
SSC12584,29,480,42,670
SSC12585,29,355,101,615
SSC12586,530,5922,609,9899
SSC12587,167,2167,270,3628
SSC12588,28,230,37,389
SSC12589,86,1368,99,1956
SSC12590,17,352,26,455
SSC12591,464,2745,1326,15996
SSC12592,246,4336,378,6076
SSC12593,23,808,26,956
SSC12594,36,417,52,680
SSC12595,13,232,6,288
SSC12596,7,248,25,352
SSC12597,20,280,41,471
SSC12598,43,551,39,862
SSC12599,11,217,32,330
SSC12600,0,0,0,0
SSC12601,35,822,53,1043
SSC12602,134,2032,82,2985
SSC12603,20,330,102,555
SSC12604,29,250,39,380
SSC12605,5,237,10,265
SSC12606,7,144,3,169
SSC12607,10,173,3,215
SSC12608,269,4612,510,6337
SSC12609,30,372,50,581
SSC12610,25,350,19,519
SSC12611,18,162,10,223
SSC12612,47,605,31,914
SSC12613,35,245,16,403
SSC12614,37,1002,87,1501
SSC12615,30,209,76,1406
SSC12616,7,347,15,426
SSC12617,6,428,40,523
SSC12618,62,668,69,1091
SSC12619,14,192,14,250
SSC12620,26,258,12,346
SSC12621,20,475,79,924
SSC12622,12,363,27,445
SSC12623,289,7891,738,10033
SSC12624,156,1987,111,3168
SSC12625,0,3,0,6
SSC12626,116,937,433,3811
SSC19191,0,0,0,0
SSC19494,512,5475,2883,12918
SSC19797,9,44,8,119
