region_id,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
SSC11312,0,262,262,427,22,449,157,0,157,164,0,164,80,0,80,31,0,31,859,284,1143
SSC11313,0,32,32,88,7,95,21,0,21,12,0,12,9,0,9,3,0,3,133,39,172
SSC11314,0,484,484,474,27,501,171,3,174,134,0,134,77,0,77,35,0,35,891,514,1405
SSC11315,0,308,308,392,33,425,215,4,219,171,0,171,71,0,71,36,0,36,885,345,1230
SSC11316,0,523,523,412,41,453,184,3,187,127,0,127,64,0,64,30,0,30,817,567,1384
SSC11317,0,19,19,51,3,54,37,0,37,27,0,27,21,0,21,11,0,11,147,22,169
SSC11318,0,497,497,731,30,761,254,0,254,238,4,242,117,0,117,45,0,45,1385,531,1916
SSC11319,0,66,66,85,3,88,37,0,37,27,3,30,15,0,15,3,0,3,167,72,239
SSC11320,0,32,32,78,3,81,47,0,47,71,0,71,30,0,30,18,0,18,244,35,279
SSC11321,0,61,61,143,0,143,79,3,82,121,0,121,59,0,59,16,0,16,418,64,482
SSC11322,0,924,924,1009,148,1157,948,47,995,878,25,903,454,11,465,339,4,343,3628,1159,4787
SSC11323,0,15,15,37,0,37,26,0,26,13,0,13,13,0,13,14,0,14,103,15,118
SSC11324,0,125,125,254,13,267,59,0,59,48,0,48,34,0,34,7,0,7,402,138,540
SSC11325,0,18,18,35,0,35,7,0,7,14,0,14,12,0,12,4,0,4,72,18,90
SSC11326,0,756,756,721,55,776,410,6,416,388,0,388,184,0,184,103,0,103,1806,817,2623
SSC11327,0,15,15,52,3,55,20,0,20,36,0,36,13,0,13,5,0,5,126,18,144
SSC11328,0,589,589,585,63,648,321,17,338,287,9,296,112,3,115,27,0,27,1332,681,2013
SSC11329,0,1156,1156,1099,138,1237,546,27,573,555,0,555,219,3,222,54,0,54,2473,1324,3797
SSC11330,0,1109,1109,1134,222,1356,564,57,621,530,11,541,145,0,145,45,0,45,2418,1399,3817
SSC11331,0,155,155,178,13,191,129,0,129,183,3,186,86,0,86,14,0,14,590,171,761
SSC11332,0,37,37,45,11,56,25,3,28,14,0,14,9,0,9,8,0,8,101,51,152
SSC11333,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3
SSC11334,0,54,54,86,6,92,32,0,32,29,0,29,13,0,13,11,0,11,171,60,231
SSC11335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11336,0,129,129,187,18,205,136,8,144,134,0,134,78,0,78,64,4,68,599,159,758
SSC11337,0,51,51,119,5,124,67,0,67,59,0,59,25,0,25,8,0,8,278,56,334
SSC11338,0,66,66,145,3,148,70,0,70,103,0,103,40,0,40,16,0,16,374,69,443
SSC11339,0,59,59,50,3,53,19,0,19,16,0,16,4,0,4,3,0,3,92,62,154
SSC11340,0,3,3,15,3,18,11,0,11,8,0,8,0,0,0,0,0,0,34,6,40
SSC11341,0,425,425,372,24,396,67,4,71,40,0,40,19,0,19,9,0,9,507,453,960
SSC11342,0,181,181,131,19,150,35,12,47,18,0,18,8,0,8,4,0,4,196,212,408
SSC11343,0,1772,1772,1601,189,1790,646,16,662,514,8,522,240,0,240,98,0,98,3099,1985,5084
SSC11344,0,103,103,199,8,207,55,0,55,40,0,40,19,0,19,8,0,8,321,111,432
SSC11345,0,312,312,310,31,341,167,3,170,165,0,165,60,0,60,40,0,40,742,346,1088
SSC11346,0,21,21,27,3,30,8,0,8,8,0,8,4,0,4,3,0,3,50,24,74
SSC11347,0,14,14,26,0,26,17,0,17,6,0,6,9,0,9,4,0,4,62,14,76
SSC11348,0,803,803,936,60,996,455,9,464,393,0,393,207,0,207,106,0,106,2097,872,2969
SSC11349,0,35,35,27,5,32,11,0,11,7,0,7,13,0,13,8,0,8,66,40,106
SSC11350,0,37,37,58,0,58,17,0,17,21,0,21,5,0,5,6,0,6,107,37,144
SSC11351,0,1507,1507,1675,302,1977,887,134,1021,674,42,716,168,10,178,41,4,45,3445,1999,5444
SSC11352,0,281,281,420,34,454,141,4,145,110,0,110,48,0,48,18,0,18,737,319,1056
SSC11353,0,419,419,768,76,844,352,23,375,383,6,389,142,0,142,52,4,56,1697,528,2225
SSC11354,0,95,95,306,11,317,134,6,140,168,0,168,74,0,74,29,0,29,711,112,823
SSC11355,0,178,178,189,16,205,107,0,107,115,0,115,84,0,84,58,0,58,553,194,747
SSC11356,0,364,364,390,38,428,260,3,263,201,0,201,124,0,124,137,0,137,1112,405,1517
SSC11357,0,812,812,1036,77,1113,612,9,621,496,4,500,217,0,217,153,0,153,2514,902,3416
SSC11358,0,578,578,569,57,626,160,6,166,155,5,160,61,0,61,37,0,37,982,646,1628
SSC11359,0,29,29,63,3,66,19,0,19,19,0,19,13,0,13,9,0,9,123,32,155
SSC11360,0,327,327,331,54,385,146,18,164,152,17,169,37,0,37,13,0,13,679,416,1095
SSC11361,0,18,18,32,0,32,14,0,14,9,0,9,5,0,5,4,0,4,64,18,82
SSC11362,0,105,105,186,22,208,184,7,191,140,8,148,44,0,44,9,0,9,563,142,705
SSC11363,0,782,782,1179,149,1328,1027,63,1090,1040,33,1073,479,13,492,354,10,364,4079,1050,5129
SSC11364,0,36,36,53,0,53,24,0,24,32,0,32,13,0,13,8,0,8,130,36,166
SSC11365,0,492,492,304,45,349,96,3,99,69,3,72,51,0,51,25,0,25,545,543,1088
SSC11366,0,47,47,115,4,119,32,0,32,21,0,21,11,0,11,5,0,5,184,51,235
SSC11367,0,38,38,131,3,134,56,0,56,98,0,98,60,0,60,13,0,13,358,41,399
SSC11368,0,37,37,22,5,27,4,3,7,15,0,15,0,0,0,3,0,3,44,45,89
SSC11369,0,830,830,777,107,884,461,39,500,438,10,448,121,5,126,41,0,41,1838,991,2829
SSC11370,0,0,0,4,0,4,3,0,3,3,0,3,3,0,3,3,0,3,16,0,16
SSC11371,0,15,15,42,0,42,16,0,16,6,0,6,5,0,5,6,0,6,75,15,90
SSC11372,0,15,15,38,3,41,20,0,20,10,0,10,4,0,4,13,0,13,85,18,103
SSC11373,0,21,21,41,5,46,8,3,11,9,0,9,0,0,0,3,0,3,61,29,90
SSC11374,0,38,38,72,5,77,39,0,39,36,0,36,17,0,17,9,0,9,173,43,216
SSC11375,0,20,20,54,3,57,9,0,9,22,0,22,8,0,8,3,0,3,96,23,119
SSC11376,0,568,568,740,42,782,464,13,477,678,4,682,299,0,299,87,0,87,2268,627,2895
SSC11377,0,24,24,30,3,33,10,0,10,14,0,14,10,0,10,3,0,3,67,27,94
SSC11378,0,18,18,35,0,35,13,0,13,32,0,32,19,0,19,0,0,0,99,18,117
SSC11379,0,234,234,425,15,440,280,3,283,369,0,369,180,0,180,84,0,84,1338,252,1590
SSC11380,0,567,567,346,81,427,183,20,203,145,7,152,59,0,59,35,0,35,768,675,1443
SSC11381,0,305,305,314,43,357,117,5,122,93,3,96,43,0,43,22,0,22,589,356,945
SSC11382,0,36,36,63,7,70,18,0,18,10,0,10,6,0,6,3,0,3,100,43,143
SSC11383,0,909,909,753,57,810,305,0,305,247,0,247,93,0,93,37,0,37,1435,966,2401
SSC11384,0,306,306,264,15,279,155,3,158,201,0,201,77,0,77,20,0,20,717,324,1041
SSC11385,0,27,27,51,4,55,18,0,18,19,0,19,13,0,13,7,0,7,108,31,139
SSC11386,0,26,26,47,0,47,11,0,11,20,0,20,10,0,10,3,0,3,91,26,117
SSC11387,0,44,44,69,3,72,23,0,23,44,0,44,11,0,11,3,0,3,150,47,197
SSC11388,0,16,16,24,3,27,15,0,15,12,0,12,4,0,4,3,0,3,58,19,77
SSC11389,0,91,91,133,0,133,45,0,45,45,0,45,21,0,21,4,0,4,248,91,339
SSC11390,0,1916,1916,1906,205,2111,1441,18,1459,1319,10,1329,589,3,592,445,3,448,5700,2155,7855
SSC11391,0,71,71,176,5,181,99,4,103,116,0,116,61,0,61,20,0,20,472,80,552
SSC11392,0,51,51,89,5,94,76,0,76,99,0,99,54,0,54,52,0,52,370,56,426
SSC11393,0,31,31,64,0,64,21,0,21,36,0,36,22,0,22,5,0,5,148,31,179
SSC11394,0,16,16,38,3,41,27,0,27,11,0,11,8,0,8,6,0,6,90,19,109
SSC11395,0,55,55,111,7,118,52,0,52,59,0,59,21,0,21,11,0,11,254,62,316
SSC11396,0,152,152,176,9,185,63,0,63,47,0,47,32,0,32,24,0,24,342,161,503
SSC11397,0,233,233,403,11,414,213,3,216,301,3,304,138,0,138,50,0,50,1105,250,1355
SSC11398,0,92,92,36,4,40,12,0,12,0,0,0,4,0,4,0,0,0,52,96,148
SSC11399,0,18,18,64,4,68,20,0,20,17,0,17,4,0,4,4,0,4,109,22,131
SSC11400,0,16,16,20,0,20,3,0,3,11,0,11,7,0,7,3,0,3,44,16,60
SSC11401,0,155,155,258,18,276,194,3,197,206,0,206,148,0,148,118,0,118,924,176,1100
SSC11402,0,93,93,214,8,222,57,0,57,57,0,57,32,0,32,21,0,21,381,101,482
SSC11403,0,36,36,41,3,44,28,0,28,28,0,28,5,0,5,3,0,3,105,39,144
SSC11404,0,928,928,776,92,868,305,8,313,248,3,251,102,0,102,53,0,53,1484,1031,2515
SSC11405,0,8,8,24,0,24,9,0,9,8,0,8,9,0,9,7,0,7,57,8,65
SSC11406,0,64,64,192,3,195,96,0,96,154,0,154,102,0,102,26,0,26,570,67,637
SSC11407,0,26,26,63,0,63,30,0,30,28,0,28,17,0,17,3,0,3,141,26,167
SSC11408,0,42,42,45,3,48,19,0,19,22,0,22,3,0,3,0,0,0,89,45,134
SSC11409,0,117,117,175,6,181,79,3,82,68,0,68,36,0,36,8,0,8,366,126,492
SSC11410,0,18,18,50,3,53,17,0,17,15,0,15,5,0,5,0,0,0,87,21,108
SSC11411,0,8,8,43,3,46,34,0,34,57,0,57,27,0,27,12,0,12,173,11,184
SSC11412,0,19,19,35,4,39,19,0,19,19,0,19,8,0,8,4,0,4,85,23,108
SSC11413,0,51,51,32,6,38,17,0,17,12,0,12,9,0,9,0,0,0,70,57,127
SSC11414,0,15,15,40,0,40,19,0,19,31,0,31,10,0,10,7,0,7,107,15,122
SSC11415,0,25,25,40,4,44,13,0,13,8,0,8,3,0,3,3,0,3,67,29,96
SSC11416,0,16,16,22,0,22,4,0,4,7,0,7,3,0,3,0,0,0,36,16,52
SSC11417,0,34,34,30,3,33,9,3,12,7,0,7,4,0,4,4,0,4,54,40,94
SSC11418,0,19,19,32,5,37,13,0,13,11,0,11,7,0,7,3,0,3,66,24,90
SSC11419,0,28,28,57,0,57,27,0,27,29,0,29,19,0,19,13,0,13,145,28,173
SSC11420,0,20,20,32,4,36,11,0,11,15,0,15,10,0,10,8,0,8,76,24,100
SSC11421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11422,0,16,16,42,0,42,19,0,19,6,0,6,19,0,19,6,0,6,92,16,108
SSC11423,0,60,60,133,9,142,57,0,57,84,0,84,56,0,56,42,0,42,372,69,441
SSC11424,0,32,32,76,0,76,15,0,15,21,0,21,18,0,18,6,0,6,136,32,168
SSC11425,0,244,244,608,15,623,312,4,316,424,0,424,193,0,193,61,0,61,1598,263,1861
SSC11426,0,561,561,677,44,721,458,3,461,473,3,476,282,0,282,248,0,248,2138,611,2749
SSC11427,0,13,13,38,0,38,12,0,12,17,0,17,8,0,8,4,0,4,79,13,92
SSC11428,0,36,36,38,0,38,19,0,19,6,0,6,8,0,8,0,0,0,71,36,107
SSC11429,0,35,35,39,3,42,10,0,10,6,0,6,0,0,0,4,0,4,59,38,97
SSC11430,0,14,14,30,3,33,8,0,8,9,0,9,4,0,4,4,0,4,55,17,72
SSC11431,0,313,313,335,33,368,116,0,116,102,0,102,52,0,52,26,0,26,631,346,977
SSC11432,0,354,354,369,25,394,127,0,127,99,0,99,43,0,43,24,0,24,662,379,1041
SSC11433,0,74,74,147,7,154,52,4,56,78,0,78,33,0,33,13,0,13,323,85,408
SSC11434,0,949,949,1107,87,1194,791,5,796,797,3,800,375,0,375,287,0,287,3357,1044,4401
SSC11435,0,131,131,316,14,330,207,4,211,238,0,238,79,0,79,22,0,22,862,149,1011
SSC11436,0,23,23,70,3,73,72,0,72,91,0,91,44,0,44,18,0,18,295,26,321
SSC11437,0,943,943,679,168,847,285,66,351,177,24,201,30,6,36,8,4,12,1179,1211,2390
SSC11438,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SSC11439,0,6,6,14,0,14,4,0,4,0,0,0,5,0,5,0,0,0,23,6,29
SSC11440,0,48,48,56,6,62,34,0,34,39,0,39,14,0,14,3,0,3,146,54,200
SSC11441,0,51,51,69,8,77,29,0,29,30,0,30,13,0,13,6,0,6,147,59,206
SSC11442,0,8,8,20,0,20,7,0,7,7,0,7,6,0,6,3,0,3,43,8,51
SSC11443,0,254,254,194,29,223,99,3,102,68,0,68,25,0,25,16,0,16,402,286,688
SSC11444,0,25,25,33,3,36,16,0,16,4,0,4,3,0,3,3,0,3,59,28,87
SSC11445,0,376,376,318,19,337,177,0,177,208,3,211,97,4,101,49,0,49,849,402,1251
SSC11446,0,83,83,121,4,125,49,0,49,41,0,41,28,0,28,5,0,5,244,87,331
SSC11447,0,20,20,34,0,34,8,0,8,4,0,4,3,0,3,5,0,5,54,20,74
SSC11448,0,45,45,26,0,26,9,0,9,16,0,16,10,0,10,3,0,3,64,45,109
SSC11449,0,31,31,60,3,63,14,0,14,12,0,12,15,0,15,3,0,3,104,34,138
SSC11450,0,145,145,310,12,322,98,0,98,77,0,77,34,0,34,17,0,17,536,157,693
SSC11451,0,22,22,36,3,39,21,3,24,18,0,18,15,0,15,5,0,5,95,28,123
SSC11452,0,52,52,67,4,71,22,0,22,32,0,32,9,0,9,4,0,4,134,56,190
SSC11453,0,328,328,291,23,314,152,8,160,178,3,181,73,3,76,19,0,19,713,365,1078
SSC11454,0,22,22,61,0,61,25,0,25,30,0,30,20,0,20,7,0,7,143,22,165
SSC11455,0,42,42,74,4,78,29,0,29,44,0,44,28,0,28,9,0,9,184,46,230
SSC11456,0,89,89,97,0,97,33,0,33,29,0,29,23,0,23,12,0,12,194,89,283
SSC11457,0,299,299,352,21,373,128,3,131,121,0,121,58,0,58,19,0,19,678,323,1001
SSC11458,0,2051,2051,2144,410,2554,749,159,908,542,36,578,183,10,193,38,3,41,3656,2669,6325
SSC11459,0,651,651,664,101,765,344,13,357,344,7,351,101,4,105,41,0,41,1494,776,2270
SSC11460,0,202,202,317,15,332,141,0,141,127,0,127,53,0,53,35,0,35,673,217,890
SSC11461,0,38,38,39,4,43,4,0,4,4,0,4,0,0,0,5,0,5,52,42,94
SSC11462,0,42,42,65,5,70,21,0,21,15,0,15,7,0,7,0,0,0,108,47,155
SSC11463,0,38,38,99,6,105,58,0,58,78,0,78,42,3,45,23,0,23,300,47,347
SSC11464,0,556,556,653,41,694,402,6,408,465,3,468,190,3,193,139,0,139,1849,609,2458
SSC11465,0,17,17,34,3,37,11,0,11,26,0,26,10,0,10,3,0,3,84,20,104
SSC11466,0,174,174,351,21,372,203,4,207,216,0,216,98,0,98,46,0,46,914,199,1113
SSC11467,0,269,269,263,21,284,81,4,85,88,0,88,33,0,33,8,0,8,473,294,767
SSC11468,0,22,22,42,4,46,12,0,12,21,0,21,5,0,5,0,0,0,80,26,106
SSC11469,0,28,28,45,0,45,16,0,16,21,0,21,6,0,6,6,0,6,94,28,122
SSC11470,0,79,79,90,7,97,40,0,40,48,0,48,18,0,18,7,0,7,203,86,289
SSC11471,0,9,9,37,4,41,22,0,22,18,0,18,5,0,5,4,0,4,86,13,99
SSC11472,0,2947,2947,3064,520,3584,1758,173,1931,1611,66,1677,606,21,627,241,15,256,7280,3742,11022
SSC11473,0,26,26,65,0,65,23,0,23,33,0,33,23,0,23,4,0,4,148,26,174
SSC11474,0,6,6,16,0,16,13,0,13,9,0,9,10,0,10,0,0,0,48,6,54
SSC11475,0,2479,2479,2588,554,3142,1419,162,1581,1187,71,1258,418,23,441,289,4,293,5901,3293,9194
SSC11476,0,145,145,108,7,115,57,0,57,54,0,54,25,0,25,17,0,17,261,152,413
SSC11477,0,1265,1265,1282,195,1477,770,115,885,596,95,691,187,56,243,104,26,130,2939,1752,4691
SSC11478,0,24,24,46,0,46,16,0,16,26,0,26,11,0,11,4,0,4,103,24,127
SSC11479,0,20,20,34,0,34,12,0,12,15,0,15,6,0,6,8,0,8,75,20,95
SSC11480,0,49,49,52,9,61,19,0,19,21,0,21,16,0,16,3,0,3,111,58,169
SSC11481,0,30,30,40,4,44,14,0,14,26,0,26,8,0,8,4,0,4,92,34,126
SSC11482,0,25,25,50,0,50,18,0,18,18,0,18,13,0,13,4,0,4,103,25,128
SSC11483,0,115,115,198,13,211,64,0,64,61,0,61,33,0,33,21,0,21,377,128,505
SSC11484,0,414,414,742,35,777,511,4,515,598,0,598,238,3,241,80,0,80,2169,456,2625
SSC11485,0,16,16,27,0,27,13,0,13,12,0,12,5,0,5,3,0,3,60,16,76
SSC11486,0,155,155,213,45,258,88,10,98,62,3,65,17,0,17,3,0,3,383,213,596
SSC11487,0,785,785,1074,182,1256,654,41,695,577,16,593,219,3,222,121,0,121,2645,1027,3672
SSC11488,0,33,33,84,3,87,47,0,47,80,0,80,28,0,28,19,0,19,258,36,294
SSC11489,0,148,148,193,8,201,66,0,66,37,0,37,21,0,21,7,0,7,324,156,480
SSC11490,0,28,28,34,5,39,10,0,10,12,0,12,9,0,9,11,0,11,76,33,109
SSC11491,0,706,706,770,55,825,540,14,554,623,6,629,275,0,275,117,0,117,2325,781,3106
SSC11492,0,1269,1269,1096,225,1321,507,51,558,348,18,366,139,4,143,70,0,70,2160,1567,3727
SSC11493,0,222,222,216,37,253,97,8,105,68,4,72,27,3,30,7,0,7,415,274,689
SSC11494,0,226,226,192,30,222,111,12,123,83,0,83,20,3,23,18,0,18,424,271,695
SSC11495,0,45,45,55,8,63,43,0,43,47,0,47,25,0,25,10,0,10,180,53,233
SSC11496,0,28,28,54,0,54,24,0,24,36,0,36,8,0,8,5,0,5,127,28,155
SSC11497,0,134,134,214,20,234,158,0,158,185,0,185,77,0,77,33,0,33,667,154,821
SSC11498,0,30,30,33,3,36,18,0,18,8,0,8,4,0,4,0,0,0,63,33,96
SSC11499,0,26,26,76,4,80,32,0,32,39,0,39,16,0,16,7,0,7,170,30,200
SSC11500,0,455,455,420,50,470,100,15,115,57,0,57,13,0,13,5,0,5,595,520,1115
SSC11501,0,25,25,40,4,44,18,0,18,17,0,17,9,0,9,4,0,4,88,29,117
SSC11502,0,607,607,580,87,667,245,20,265,104,14,118,32,0,32,5,0,5,966,728,1694
SSC11503,0,59,59,75,11,86,27,0,27,27,0,27,8,0,8,3,0,3,140,70,210
SSC11504,0,367,367,949,31,980,510,5,515,640,0,640,257,0,257,118,0,118,2474,403,2877
SSC11505,0,26,26,60,0,60,31,0,31,15,0,15,10,0,10,4,0,4,120,26,146
SSC11506,0,21,21,50,3,53,18,0,18,29,0,29,10,0,10,0,0,0,107,24,131
SSC11507,0,31,31,30,0,30,12,0,12,10,0,10,3,0,3,0,0,0,55,31,86
SSC11508,0,85,85,125,8,133,81,3,84,133,0,133,45,0,45,12,0,12,396,96,492
SSC11509,0,33,33,70,3,73,18,0,18,23,0,23,20,0,20,11,0,11,142,36,178
SSC11510,0,22,22,70,3,73,16,0,16,19,0,19,13,0,13,5,0,5,123,25,148
SSC11511,0,393,393,826,43,869,660,0,660,902,3,905,374,0,374,114,0,114,2876,439,3315
SSC11512,0,47,47,101,8,109,29,0,29,55,0,55,34,0,34,12,0,12,231,55,286
SSC11513,0,11,11,28,0,28,11,0,11,13,0,13,4,0,4,7,0,7,63,11,74
SSC11514,0,62,62,75,5,80,20,0,20,18,0,18,7,0,7,7,0,7,127,67,194
SSC11515,0,67,67,70,5,75,22,0,22,10,0,10,4,0,4,9,0,9,115,72,187
SSC11516,0,33,33,47,0,47,10,3,13,23,0,23,16,0,16,6,0,6,102,36,138
SSC11517,0,1293,1293,1220,219,1439,525,80,605,565,29,594,252,12,264,61,0,61,2623,1633,4256
SSC11518,0,65,65,175,3,178,97,0,97,99,4,103,36,3,39,5,0,5,412,75,487
SSC11519,0,490,490,548,39,587,141,8,149,102,0,102,36,0,36,21,0,21,848,537,1385
SSC11520,0,26,26,51,3,54,24,0,24,15,0,15,11,0,11,3,0,3,104,29,133
SSC11521,0,175,175,242,15,257,92,3,95,70,0,70,43,0,43,26,0,26,473,193,666
SSC11522,0,20,20,24,4,28,3,0,3,10,0,10,7,0,7,3,0,3,47,24,71
SSC11523,0,8,8,18,4,22,7,0,7,9,0,9,0,0,0,5,0,5,39,12,51
SSC11524,0,1753,1753,1983,178,2161,1424,44,1468,1390,18,1408,844,11,855,738,3,741,6379,2007,8386
SSC11525,0,591,591,549,42,591,323,7,330,306,3,309,172,0,172,125,0,125,1475,643,2118
SSC11526,0,12,12,34,3,37,19,0,19,8,0,8,8,0,8,5,0,5,74,15,89
SSC11527,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
SSC11528,0,350,350,538,48,586,301,5,306,265,3,268,126,0,126,81,0,81,1311,406,1717
SSC11529,0,18,18,41,3,44,5,0,5,12,0,12,13,0,13,6,0,6,77,21,98
SSC11530,0,28,28,66,4,70,37,0,37,44,0,44,22,0,22,11,0,11,180,32,212
SSC11531,0,28,28,76,5,81,25,0,25,25,0,25,14,0,14,5,0,5,145,33,178
SSC11532,0,18,18,51,6,57,22,0,22,21,0,21,14,0,14,9,0,9,117,24,141
SSC11533,0,62,62,118,7,125,75,0,75,119,0,119,32,0,32,9,0,9,353,69,422
SSC11534,0,32,32,95,4,99,45,0,45,65,0,65,27,0,27,21,0,21,253,36,289
SSC11535,0,21,21,48,3,51,35,0,35,27,0,27,21,0,21,9,0,9,140,24,164
SSC11536,0,31,31,35,4,39,11,0,11,15,0,15,5,0,5,0,0,0,66,35,101
SSC11537,0,366,366,218,22,240,131,0,131,133,0,133,84,0,84,92,0,92,658,388,1046
SSC11538,0,17,17,40,0,40,12,0,12,29,0,29,8,0,8,4,0,4,93,17,110
SSC11539,0,339,339,308,27,335,58,3,61,35,0,35,5,0,5,3,0,3,409,369,778
SSC11540,0,53,53,96,8,104,38,0,38,43,0,43,19,0,19,15,0,15,211,61,272
SSC11541,0,58,58,91,3,94,12,0,12,11,0,11,5,0,5,4,0,4,123,61,184
SSC11542,0,82,82,123,0,123,50,0,50,62,0,62,31,0,31,13,0,13,279,82,361
SSC11543,0,155,155,422,15,437,243,0,243,272,0,272,106,0,106,54,0,54,1097,170,1267
SSC11544,0,10,10,8,0,8,10,0,10,9,0,9,3,0,3,3,0,3,33,10,43
SSC11545,0,301,301,375,27,402,104,6,110,55,0,55,4,0,4,5,0,5,543,334,877
SSC11546,0,150,150,195,3,198,67,0,67,53,0,53,33,0,33,6,0,6,354,153,507
SSC11547,0,148,148,318,24,342,317,0,317,387,0,387,209,0,209,137,0,137,1368,172,1540
SSC11548,0,14,14,40,3,43,11,0,11,12,0,12,11,0,11,7,0,7,81,17,98
SSC11549,0,26,26,65,4,69,40,0,40,49,0,49,33,0,33,6,0,6,193,30,223
SSC11550,0,70,70,143,0,143,50,0,50,43,0,43,12,0,12,9,0,9,257,70,327
SSC11551,0,24,24,40,0,40,5,0,5,8,0,8,7,0,7,0,0,0,60,24,84
SSC11552,0,10,10,10,0,10,7,0,7,5,0,5,6,0,6,3,0,3,31,10,41
SSC11553,0,581,581,746,56,802,618,4,622,627,3,630,299,0,299,260,0,260,2550,644,3194
SSC11554,0,15,15,39,3,42,12,0,12,16,0,16,11,0,11,15,0,15,93,18,111
SSC11555,0,1537,1537,1772,172,1944,837,27,864,802,6,808,290,3,293,129,0,129,3830,1745,5575
SSC11556,0,74,74,92,3,95,43,0,43,39,0,39,24,0,24,9,0,9,207,77,284
SSC11557,0,24,24,27,0,27,6,0,6,11,0,11,15,0,15,3,0,3,62,24,86
SSC11558,0,30,30,53,3,56,13,0,13,4,0,4,9,0,9,10,0,10,89,33,122
SSC11559,0,62,62,20,10,30,13,0,13,6,3,9,3,0,3,4,0,4,46,75,121
SSC11560,0,13,13,31,4,35,12,0,12,25,0,25,11,0,11,4,0,4,83,17,100
SSC11561,0,28,28,73,5,78,21,0,21,24,0,24,12,0,12,0,0,0,130,33,163
SSC11562,0,674,674,761,39,800,279,0,279,258,3,261,123,0,123,48,0,48,1469,716,2185
SSC11563,0,569,569,877,42,919,224,13,237,252,0,252,129,0,129,38,0,38,1520,624,2144
SSC11564,0,30,30,52,0,52,30,3,33,37,0,37,19,0,19,14,0,14,152,33,185
SSC11565,0,18,18,28,7,35,15,0,15,14,0,14,0,0,0,0,0,0,57,25,82
SSC11566,0,17,17,36,4,40,15,0,15,5,0,5,10,0,10,3,0,3,69,21,90
SSC11567,0,17,17,37,3,40,14,0,14,12,0,12,4,0,4,4,0,4,71,20,91
SSC11568,0,0,0,3,0,3,3,0,3,3,0,3,3,0,3,0,0,0,12,0,12
SSC11569,0,45,45,67,3,70,15,0,15,13,0,13,6,0,6,3,0,3,104,48,152
SSC11570,0,124,124,197,8,205,50,3,53,56,0,56,21,0,21,9,0,9,333,135,468
SSC11571,0,278,278,395,21,416,91,3,94,77,0,77,24,0,24,13,0,13,600,302,902
SSC11572,0,229,229,315,20,335,113,0,113,126,3,129,67,0,67,48,0,48,669,252,921
SSC11573,0,826,826,1174,78,1252,538,22,560,626,3,629,278,0,278,91,0,91,2707,929,3636
SSC11574,0,15,15,26,3,29,13,0,13,9,0,9,4,0,4,6,0,6,58,18,76
SSC11575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11576,0,25,25,55,3,58,13,0,13,25,0,25,18,0,18,4,0,4,115,28,143
SSC11577,0,46,46,71,3,74,30,0,30,23,0,23,14,0,14,4,0,4,142,49,191
SSC11578,0,484,484,530,45,575,272,6,278,239,0,239,100,0,100,41,0,41,1182,535,1717
SSC11579,0,39,39,42,4,46,20,0,20,21,0,21,10,0,10,4,0,4,97,43,140
SSC11580,0,19,19,41,3,44,19,0,19,17,0,17,3,0,3,0,0,0,80,22,102
SSC11581,0,33,33,55,4,59,14,0,14,7,0,7,3,0,3,3,0,3,82,37,119
SSC11582,0,61,61,93,4,97,46,0,46,73,3,76,19,0,19,11,0,11,242,68,310
SSC11583,0,68,68,141,8,149,54,0,54,65,0,65,15,0,15,10,0,10,285,76,361
SSC11584,0,17,17,45,3,48,9,0,9,6,0,6,4,0,4,8,0,8,72,20,92
SSC11585,0,82,82,188,6,194,71,0,71,95,0,95,52,0,52,25,0,25,431,88,519
SSC11586,0,31,31,61,3,64,30,3,33,19,0,19,9,0,9,3,0,3,122,37,159
SSC11587,0,17,17,35,3,38,19,0,19,5,0,5,7,0,7,5,0,5,71,20,91
SSC11588,0,48,48,176,7,183,90,0,90,110,0,110,43,0,43,26,0,26,445,55,500
SSC11589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11590,0,379,379,712,41,753,488,3,491,474,0,474,252,0,252,105,0,105,2031,423,2454
