region_id,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SSC11705,9,3,0,0,30
SSC11706,39,19,0,3,163
SSC11707,29,27,6,0,156
SSC11708,745,407,186,136,6655
SSC11709,9,9,6,0,81
SSC11710,17,17,9,3,107
SSC11711,32,13,12,0,205
SSC11712,39,9,12,0,160
SSC11713,32,21,0,0,126
SSC11714,652,373,270,125,4657
SSC11715,273,125,58,10,1192
SSC11716,14,15,3,4,80
SSC11717,234,124,50,13,1604
SSC11718,102,56,37,9,605
SSC11719,41,16,12,0,345
SSC11720,52,18,9,0,189
SSC11721,312,141,25,9,2951
SSC11722,932,505,219,80,4997
SSC11723,79,30,6,3,238
SSC11724,703,241,118,22,9422
SSC11725,217,94,34,4,1192
SSC11726,21,13,4,0,57
SSC11727,233,79,30,12,900
SSC11728,11,15,13,0,69
SSC11729,23,9,3,0,136
SSC11730,122,52,47,16,542
SSC11731,215,114,94,38,1189
SSC11732,92,46,19,12,433
SSC11733,394,295,179,118,2696
SSC11734,317,212,153,43,2381
SSC11735,60,56,26,3,218
SSC11736,232,78,44,15,1106
SSC11737,257,114,48,33,1685
SSC11738,47,39,29,6,244
SSC11739,106,93,114,131,806
SSC11740,511,254,131,66,5250
SSC11741,3,0,0,0,6
SSC11742,81,35,3,6,381
SSC11743,266,134,52,29,1780
SSC11744,37,18,9,6,137
SSC11745,390,276,148,25,2377
SSC11746,242,153,51,19,1690
SSC11747,130,141,101,28,666
SSC11748,166,109,73,41,1502
SSC11749,50,31,18,3,317
SSC11750,46,47,30,3,244
SSC11751,185,83,42,32,1329
SSC11752,107,67,24,9,327
SSC11753,460,201,108,40,2805
SSC11754,359,243,151,58,2377
SSC11755,606,272,157,97,6631
SSC11756,326,194,64,29,2007
SSC11757,715,468,132,52,3925
SSC11758,59,30,6,0,361
SSC11759,742,365,296,113,4917
SSC11760,42,12,12,6,194
SSC11761,186,119,64,13,1233
SSC11762,17,8,3,0,127
SSC11763,155,73,50,20,2473
SSC11764,442,318,183,116,4400
SSC11765,234,181,165,156,1991
SSC11766,35,15,6,3,136
SSC11767,306,285,377,309,2261
SSC11768,32,24,9,0,294
SSC11769,225,127,59,20,1047
SSC11770,252,154,105,36,2027
SSC11771,112,45,24,12,1172
SSC11772,6,0,0,0,24
SSC11773,637,317,178,57,3287
SSC11774,661,429,317,172,5306
SSC11775,107,75,35,4,550
SSC11776,18,6,3,0,58
SSC11777,568,415,330,151,3731
SSC11778,109,37,21,0,1103
SSC11779,38,23,8,0,232
SSC11780,27,18,3,3,154
SSC11781,16,15,0,0,83
SSC11782,41,26,0,0,169
SSC11783,24,8,3,3,116
SSC11784,72,35,9,7,304
SSC11785,55,54,28,3,241
SSC11786,0,0,0,0,0
SSC11787,0,0,0,0,7
SSC11788,31,9,3,3,125
SSC11789,99,81,59,11,800
SSC11790,74,31,4,3,320
SSC11791,425,238,152,41,2557
SSC11792,135,41,23,9,756
SSC11793,33,26,12,0,299
SSC11794,310,99,27,0,2556
SSC11795,15,10,9,6,97
SSC11796,170,78,25,7,806
SSC11797,29,6,6,0,125
SSC11798,402,274,140,47,2718
SSC11799,933,471,309,134,5430
SSC11800,207,132,69,13,1152
SSC11801,31,10,0,0,158
SSC11802,437,231,124,27,2342
SSC11803,350,232,152,54,1832
SSC11804,18,7,3,3,85
SSC11805,58,40,18,3,379
SSC11806,32,8,3,0,80
SSC11807,80,43,27,7,769
SSC11808,61,26,11,7,249
SSC11809,140,120,53,15,1190
SSC11810,28,4,4,0,127
SSC11811,7,5,0,0,31
SSC11812,18,8,0,0,74
SSC11813,18,3,3,0,104
SSC11814,2202,1227,746,267,15089
SSC11815,86,40,3,0,497
SSC11816,107,83,25,6,769
SSC11817,47,44,36,0,291
SSC11818,21,14,3,3,104
SSC11819,30,6,0,0,159
SSC11820,32,13,0,0,194
SSC11821,271,152,68,14,1888
SSC11822,40,21,34,21,203
SSC11823,35,20,0,0,134
SSC11824,142,83,35,11,1092
SSC11825,200,121,65,18,1386
SSC11826,464,207,131,46,2733
SSC11827,958,620,204,103,8463
SSC11828,39,14,3,0,100
SSC11829,740,398,326,128,5493
SSC11830,199,182,164,128,1691
SSC11831,249,135,85,23,1609
SSC11832,24,13,6,0,173
SSC11833,234,204,93,28,953
SSC11834,35,11,11,0,183
SSC11835,58,46,46,43,385
SSC11836,72,43,26,18,329
SSC11837,40,23,6,0,169
SSC11838,611,352,284,112,4967
SSC11839,594,362,264,84,4213
SSC11840,41,28,0,0,182
SSC11841,131,45,0,6,1981
SSC11842,20,10,4,3,135
SSC11843,49,21,6,0,169
SSC11844,697,342,224,128,11905
SSC11845,19,0,9,0,83
SSC11846,86,36,10,3,355
SSC11847,24,27,9,3,108
SSC11848,38,18,0,0,271
SSC11849,81,51,30,9,411
SSC11850,591,378,347,172,4252
SSC11851,174,156,91,17,1108
SSC11852,57,89,45,9,308
SSC11853,18,18,3,0,122
SSC11854,68,39,6,0,280
SSC11855,61,24,27,3,396
SSC11856,48,44,33,14,350
SSC11857,21,6,3,4,70
SSC11858,109,44,9,3,1539
SSC11859,321,158,166,151,3134
SSC11860,645,399,221,83,3930
SSC11861,594,377,330,202,5105
SSC11862,40,19,5,6,152
SSC11863,98,44,16,3,560
SSC11864,715,332,212,89,5793
SSC11865,46,34,9,8,334
SSC11866,485,209,63,20,4379
SSC11867,44,14,4,0,237
SSC11868,41,22,6,3,237
SSC11869,59,17,14,3,272
SSC11870,35,6,3,0,104
SSC11871,21,6,3,0,103
SSC11872,30,18,9,6,161
SSC11873,26,25,3,3,135
SSC11874,430,218,127,24,2618
SSC11875,311,159,69,19,1998
SSC11876,31,20,4,0,146
SSC11877,25,15,9,0,120
SSC11878,47,27,3,0,207
SSC11879,27,29,12,0,119
SSC11880,20,11,9,0,102
SSC11881,0,0,0,0,0
SSC11882,4,4,0,0,14
SSC11883,128,66,15,6,822
SSC11884,26,12,6,0,122
SSC11885,18,17,3,0,149
SSC11886,388,102,49,24,3218
SSC11887,243,229,174,100,1868
SSC11888,168,121,71,38,963
SSC11889,186,114,66,41,910
SSC11890,0,3,0,0,3
SSC11891,114,40,13,0,380
SSC11892,0,0,0,0,3
SSC11893,9,3,0,0,48
SSC11894,15,16,6,3,123
SSC11895,0,0,0,0,0
SSC11896,112,59,39,9,632
SSC11897,247,139,109,43,1868
SSC11898,3111,2551,1864,756,19192
SSC11899,24,9,3,0,161
SSC11900,169,88,46,18,827
SSC11901,0,0,4,0,4
SSC11902,28,12,6,0,131
SSC11903,43,18,15,3,145
SSC11904,0,0,0,0,0
SSC11905,478,258,101,37,5099
SSC11906,350,248,150,49,2461
SSC11907,175,113,31,3,1052
SSC11908,22,12,0,0,88
SSC11909,509,137,66,37,5610
SSC11910,72,55,27,3,308
SSC11911,109,79,57,14,682
SSC11912,32,13,0,0,149
SSC11913,318,127,41,9,1991
SSC11914,0,0,0,0,0
SSC11915,50,28,6,0,205
SSC11916,615,334,191,71,6230
SSC11917,3,3,0,0,24
SSC11918,327,151,101,27,2044
SSC11919,23,15,5,0,137
SSC11920,26,22,3,0,155
SSC11921,1127,538,306,125,5904
SSC11922,25,12,4,0,123
SSC11923,756,331,104,10,8127
SSC11924,23,10,0,0,70
SSC11925,1441,450,127,28,11553
SSC11926,9,6,6,0,92
SSC11927,15,8,6,3,116
SSC11928,340,182,146,108,2795
SSC11929,179,104,54,25,1902
SSC11930,177,70,21,9,1347
SSC11931,257,140,62,20,1720
SSC11932,169,106,45,26,2089
SSC11933,69,26,11,3,269
SSC11934,216,169,89,35,1285
SSC11935,90,34,3,0,337
SSC11936,373,100,35,13,2372
SSC11937,81,31,19,6,450
SSC11938,87,53,22,0,320
SSC11939,60,27,15,0,267
SSC11940,33,12,5,0,122
SSC11941,65,40,26,0,421
SSC11942,101,61,67,34,729
SSC11943,40,23,10,3,212
SSC11944,1677,899,580,323,17115
SSC11945,302,174,42,16,1277
SSC11946,12,12,3,3,101
SSC11947,27,8,0,0,101
SSC11948,194,130,71,11,908
SSC11949,0,0,0,0,0
SSC11950,15,15,15,3,129
SSC11951,74,42,9,3,576
SSC11952,669,366,227,125,4577
SSC11953,91,39,9,3,452
SSC11954,57,39,12,0,202
SSC11955,52,23,10,0,324
SSC11956,46,30,15,3,162
SSC11957,39,30,11,4,190
SSC11958,6,0,0,0,45
SSC11959,732,435,275,64,7968
SSC11960,266,196,133,72,1668
SSC11961,24,22,4,0,185
SSC11962,219,97,58,20,1770
SSC11963,36,13,9,3,257
SSC11964,74,31,9,0,333
SSC11965,23,7,0,0,97
SSC11966,629,349,325,189,5455
SSC11967,89,29,29,21,619
SSC11968,196,63,19,8,3743
SSC11969,284,202,213,163,2558
SSC11970,119,50,17,3,439
SSC11971,14,0,6,3,70
SSC11972,25,9,0,0,95
SSC11973,31,17,12,0,129
SSC11974,332,191,71,24,2369
SSC11975,4,3,0,3,53
SSC11976,307,165,72,28,1609
SSC11977,564,335,256,79,4303
SSC11978,188,109,41,4,904
SSC11979,102,33,21,0,452
SSC11980,15,5,0,0,42
SSC11981,50,23,8,0,179
SSC11982,28,20,0,0,126
SSC11983,545,285,165,74,7506
SSC11984,18,6,3,0,93
SSC11985,8,12,3,0,119
SSC11986,27,6,9,0,110
SSC11987,116,50,29,23,643
SSC11988,0,0,0,0,6
SSC11989,704,294,174,130,5391
SSC11990,50,34,21,0,664
SSC11991,790,496,294,117,5673
SSC11992,78,33,3,0,283
SSC11993,18,6,3,0,68
SSC11994,423,228,106,36,4367
SSC11995,11,11,0,0,77
SSC11996,44,29,22,3,155
SSC11997,107,42,21,4,1450
SSC11998,456,300,236,106,4429
SSC11999,349,148,40,12,2652
SSC12000,919,512,295,104,5173
SSC12001,138,81,36,30,850
SSC12002,29,25,6,3,154
SSC12003,10,8,7,3,75
SSC12004,144,100,29,0,848
SSC12005,56,45,9,3,254
SSC12006,16,9,3,0,137
SSC12007,29,3,3,0,115
SSC12008,24,20,3,0,112
SSC12009,39,3,6,0,97
SSC12010,349,157,46,9,3287
SSC12011,22,15,0,0,94
SSC12012,3,0,0,0,18
SSC12013,72,15,9,0,383
SSC12014,660,260,83,16,5007
SSC12015,56,16,18,0,208
SSC12016,530,184,51,12,2204
SSC12017,177,92,70,54,1841
SSC12018,331,132,102,41,2381
SSC12019,105,54,36,13,681
SSC12020,432,250,170,76,3738
SSC12021,18,10,0,0,74
SSC12022,306,179,100,31,2713
SSC12023,1246,719,589,331,11096
SSC12024,15,23,0,0,94
SSC12025,8,0,3,0,43
SSC12026,67,44,24,9,361
SSC12027,21,12,0,0,126
SSC12028,17,16,15,0,126
SSC12029,87,68,50,13,809
SSC12030,110,49,14,3,391
SSC12031,377,412,265,110,2281
SSC12032,19,14,8,0,108
SSC12033,130,53,18,4,501
SSC12034,49,11,9,0,162
SSC12035,202,136,56,9,1467
SSC12036,75,26,10,0,292
SSC12037,472,403,273,60,2576
SSC12038,9,9,23,35,126
SSC12039,67,44,29,11,479
SSC12040,188,59,36,6,915
SSC12041,18,9,9,3,97
SSC12042,29,8,0,0,145
SSC12043,60,16,9,0,312
SSC12044,670,420,328,146,4457
SSC12045,208,103,50,11,918
SSC12046,323,186,121,31,1803
SSC12047,9,0,0,0,22
SSC12048,32,30,3,0,202
SSC12049,325,193,117,38,1649
SSC12050,44,19,7,0,232
SSC12051,22,7,5,0,139
SSC12052,187,70,32,6,1490
SSC12053,295,194,132,68,2235
SSC12054,85,35,6,0,410
SSC12055,104,67,30,12,405
SSC12056,519,322,135,65,3409
SSC12057,74,33,14,0,453
SSC12058,19,6,0,0,130
SSC12059,22,16,8,0,122
SSC12060,28,16,0,0,203
SSC12061,16,18,3,0,95
SSC12062,265,115,109,33,1797
SSC12063,21,6,3,0,142
SSC12064,1056,589,333,117,8108
SSC12065,25,12,6,0,128
SSC12066,153,75,25,5,935
SSC12067,13,9,6,3,112
SSC12068,15,4,10,0,78
SSC12069,24,25,9,0,110
SSC12070,212,154,37,3,1716
SSC12071,232,110,88,13,1456
SSC12072,4,0,0,0,13
SSC12073,114,70,63,19,631
SSC12074,28,21,9,0,136
SSC12075,133,154,156,126,939
SSC12076,265,254,149,46,1441
SSC12077,187,148,88,21,1461
SSC12078,194,60,29,3,1399
SSC12079,132,43,18,6,2147
SSC12080,24,21,12,6,116
SSC12081,273,150,125,32,2177
SSC12082,220,98,31,12,1831
SSC12083,102,60,27,3,543
SSC12084,36,8,9,0,122
SSC12085,3,0,0,0,12
SSC12086,409,315,233,39,3730
SSC12087,30,24,9,3,154
SSC12088,88,87,30,6,494
SSC12089,28,26,16,4,192
SSC12090,149,110,54,13,655
SSC12091,87,45,27,12,479
SSC12092,52,24,12,0,235
SSC12093,72,39,25,11,682
SSC12094,14,0,0,0,83
SSC12095,95,70,49,27,757
SSC12096,74,53,28,11,432
SSC12097,364,246,161,58,2604
SSC12098,38,16,7,0,139
SSC12099,70,11,9,0,353
SSC12100,355,239,194,84,2290
SSC12101,172,104,61,27,1573
SSC12102,45,29,7,6,270
SSC12103,60,26,10,0,268
SSC12104,12,13,6,0,124
SSC12105,241,118,78,48,2112
SSC12106,115,90,46,5,798
SSC12107,93,35,22,11,659
SSC12108,21,13,0,0,99
SSC12109,16,7,10,3,158
SSC12110,49,27,3,0,227
SSC12111,77,30,18,18,406
SSC12112,74,47,26,24,407
SSC12113,30,14,7,0,165
SSC12114,821,400,161,42,4649
SSC12115,336,277,196,60,2497
SSC12116,241,203,110,19,1577
SSC12117,259,123,81,35,2282
SSC12118,372,336,196,77,1857
SSC12119,270,125,64,27,2157
SSC12120,6,0,3,0,18
SSC12121,27,6,3,0,92
SSC12122,274,181,106,39,1535
SSC12123,30,6,3,3,133
SSC12124,52,30,15,0,255
SSC12125,42,20,15,3,613
SSC12126,39,25,0,0,146
SSC12127,28,14,3,0,588
SSC12128,60,22,3,0,209
SSC12129,28,17,0,0,144
SSC12130,9,10,3,3,108
SSC12131,20,18,4,0,154
SSC12132,35,25,0,0,148
SSC12133,120,51,23,6,709
SSC12134,259,99,63,13,1771
SSC12135,32,21,3,0,140
SSC12136,26,12,0,0,120
SSC12137,103,30,12,3,746
SSC12138,852,417,340,222,4430
SSC12139,31,38,3,3,173
SSC12140,344,104,30,6,2147
SSC12141,1196,319,102,31,7560
SSC12142,26,8,0,0,117
SSC12143,173,163,95,48,1095
SSC12144,217,106,40,5,2214
SSC12145,97,102,69,22,506
SSC12146,1445,1077,685,246,8604
SSC12147,299,237,100,24,1653
SSC12148,307,139,39,11,1855
SSC12149,210,96,38,12,3329
SSC12150,513,353,183,120,4079
SSC12151,128,43,22,11,1678
SSC12152,25,15,3,3,161
SSC12153,46,27,8,3,205
SSC12154,349,100,48,11,3568
SSC12155,463,209,91,24,4691
SSC12156,132,46,30,13,763
SSC12157,38,20,6,9,230
SSC12158,32,34,7,0,156
SSC12159,361,193,145,96,1844
SSC12160,96,28,7,0,342
SSC12161,22,7,0,0,83
SSC12162,27,9,9,0,114
SSC12163,14,7,6,0,67
SSC12164,1542,858,585,292,13295
SSC12165,198,111,49,9,1546
SSC12166,68,57,15,10,372
SSC12167,24,16,9,0,113
SSC12168,38,25,12,3,190
SSC12169,74,42,27,15,270
SSC12170,29,10,0,0,100
SSC12171,25,9,6,3,126
SSC12172,325,114,54,17,1814
SSC12173,446,158,93,59,4059
SSC12174,41,16,3,3,229
SSC12175,171,140,62,15,916
SSC12176,28,23,0,0,134
SSC12177,21,13,6,0,122
SSC12178,38,46,16,3,227
SSC12179,72,127,72,12,514
SSC12180,196,164,82,35,925
SSC12181,128,82,47,9,585
SSC12182,746,378,211,147,11113
SSC12183,300,313,237,76,1513
SSC12184,547,326,263,178,5582
SSC12185,158,63,24,6,755
SSC12186,65,31,26,6,285
SSC12187,37,21,6,0,172
SSC12188,15,13,3,0,111
SSC12189,339,322,210,80,1960
SSC12190,52,38,25,6,354
SSC12191,71,18,15,0,540
SSC12192,606,310,134,41,10281
SSC12193,9,0,0,0,40
SSC12194,705,607,355,146,4719
SSC12195,231,152,96,13,1474
SSC12196,81,36,6,0,539
SSC12197,47,24,9,3,199
SSC12198,59,15,10,0,304
SSC12199,28,19,0,3,117
SSC12200,261,156,100,27,1730
SSC12201,22,14,15,0,91
SSC12202,30,11,3,3,133
SSC12203,24,9,9,0,104
SSC12204,68,61,19,3,323
SSC12205,82,67,15,0,301
SSC12206,87,40,19,9,1022
SSC12207,24,18,6,0,164
SSC12208,3,3,0,0,13
SSC12209,22,11,9,4,116
SSC12210,225,178,111,26,1175
SSC12211,66,22,10,6,216
SSC12212,10,0,6,0,58
SSC12213,40,4,3,0,103
SSC12214,102,59,19,0,380
SSC12215,35,13,3,3,162
SSC12216,12,16,6,0,100
SSC12217,22,15,12,0,93
SSC12218,55,26,12,6,223
SSC12219,942,755,619,311,6052
SSC12220,22,21,6,3,123
SSC12221,115,133,173,83,871
SSC12222,29,15,3,0,113
SSC12223,106,86,73,28,852
SSC12224,102,62,36,18,571
SSC12225,160,120,42,13,895
SSC12226,20,6,0,0,64
SSC12227,187,102,55,22,761
SSC12228,117,60,39,33,961
SSC12229,32,19,6,0,130
SSC12230,11,10,0,0,52
SSC12231,245,338,192,29,1190
SSC12232,113,71,47,18,850
SSC12233,65,34,15,3,301
SSC12234,333,198,144,34,2613
SSC12235,39,19,3,0,140
SSC12236,247,175,117,39,1536
SSC12237,179,72,44,17,1577
SSC12238,204,125,56,11,1200
SSC12239,50,18,9,3,197
SSC12240,122,58,19,15,587
SSC12241,334,216,104,43,1547
SSC12242,113,73,34,13,635
SSC12243,30,12,3,3,111
SSC12244,24,21,9,3,115
SSC12245,39,18,4,0,133
SSC12246,19,6,3,0,119
SSC12247,209,113,48,15,1239
SSC12248,267,167,59,48,1476
SSC12249,1018,625,297,77,5413
SSC12250,29,9,0,0,123
SSC12251,21,11,7,0,89
SSC12252,28,12,12,3,133
SSC12253,31,12,6,0,232
SSC12254,75,15,3,0,242
SSC12255,250,213,151,54,1718
SSC12256,102,64,43,7,595
SSC12257,170,70,38,14,1110
SSC12258,139,55,47,17,829
SSC12259,16,15,0,0,110
SSC12260,175,59,26,10,1004
SSC12261,26,14,5,0,125
SSC12262,40,27,0,3,171
SSC12263,111,32,6,0,1470
SSC12264,28,12,9,3,87
SSC12265,80,42,29,7,427
SSC12266,107,35,16,6,518
SSC12267,30,12,8,0,124
SSC12268,45,23,6,0,139
SSC12269,58,18,9,3,258
SSC12270,252,118,80,73,1588
SSC12271,527,223,147,51,2940
SSC12272,30,18,12,0,139
SSC12273,638,395,169,50,4272
SSC12274,413,136,60,7,3129
SSC12275,21,15,9,0,108
SSC12276,322,132,72,44,2612
SSC12277,18,3,0,0,86
SSC12278,99,48,36,9,800
SSC12279,51,16,5,3,171
SSC12280,50,34,13,3,297
SSC12281,121,80,12,15,828
SSC12282,101,48,21,6,447
SSC12283,94,41,22,0,379
SSC12284,46,26,0,0,187
SSC12285,194,170,108,33,983
SSC12286,236,144,66,19,1389
SSC12287,30,8,13,6,112
SSC12288,90,59,36,15,392
SSC12289,114,54,15,4,488
SSC12290,25,15,6,0,139
SSC12291,7,19,4,0,74
SSC12292,38,16,0,0,143
SSC12293,731,419,189,51,5964
SSC12294,30,10,7,0,146
SSC12295,418,273,211,124,2445
SSC12296,49,34,21,11,243
SSC12297,389,335,201,66,2209
SSC12298,25,9,4,0,84
SSC12299,52,22,21,9,234
SSC12300,264,265,218,126,1843
SSC12301,44,22,15,3,181
SSC12302,54,33,37,9,322
SSC12303,180,105,108,67,1396
SSC12304,42,15,9,3,157
SSC12305,60,58,20,11,367
SSC12306,73,24,9,0,256
SSC12307,124,99,48,4,1001
SSC12308,39,30,19,0,225
SSC12309,32,15,3,3,122
SSC12310,27,13,6,0,104
SSC12311,21,15,12,0,122
SSC12312,28,17,9,0,128
SSC12313,21,9,9,3,81
SSC12314,39,37,20,0,399
SSC12315,81,48,32,4,503
SSC12316,25,26,8,12,147
SSC12317,44,9,0,0,156
SSC12318,21,13,4,0,123
SSC12319,15,3,0,0,84
SSC12320,103,61,30,16,638
SSC12321,350,254,181,45,2151
SSC12322,14,13,9,4,130
SSC12323,26,12,7,0,182
SSC12324,353,245,147,67,2400
SSC12325,431,450,414,182,2505
SSC12326,294,328,169,70,1418
SSC12327,32,13,3,0,113
SSC12328,277,247,132,18,1087
SSC12329,1089,700,428,186,6220
SSC12330,65,34,20,9,555
SSC12331,238,105,76,36,1650
SSC12332,630,468,458,207,3512
SSC12333,471,527,519,228,3218
SSC12334,381,342,304,106,2443
SSC12335,24,21,0,0,96
SSC12336,43,20,4,3,183
SSC12337,30,15,6,0,142
SSC12338,91,29,19,0,384
SSC12339,39,18,3,6,166
SSC12340,394,378,292,68,2385
SSC12341,63,38,20,0,296
SSC12342,30,13,3,0,115
SSC12343,175,69,42,5,4792
SSC12344,1100,770,577,368,6920
SSC12345,309,182,223,188,2336
SSC12346,18,19,8,0,100
SSC12347,25,12,0,0,124
SSC12348,21,11,0,3,99
SSC12349,19,11,3,0,79
SSC12350,13,10,6,0,73
SSC12351,77,43,6,4,239
SSC12352,32,9,0,0,104
SSC12353,27,22,9,3,114
SSC12354,87,35,7,0,360
SSC12355,45,14,0,3,151
SSC12356,28,18,7,0,104
SSC12357,249,103,48,23,1090
SSC12358,21,16,14,10,103
SSC12359,82,19,6,6,391
SSC12360,38,17,13,12,167
SSC12361,263,174,144,34,1255
SSC12362,59,27,7,0,269
SSC12363,33,27,9,3,210
SSC12364,567,327,135,34,2791
SSC12365,101,43,22,0,404
SSC12366,129,111,59,11,567
SSC12367,155,83,25,3,690
SSC12368,24,12,6,0,57
SSC12369,804,471,267,135,4924
SSC12370,33,27,5,3,150
SSC12371,69,15,0,0,191
SSC12372,210,103,75,22,1716
SSC12373,349,241,141,53,1547
SSC12374,82,69,37,13,520
SSC12375,0,0,0,0,0
SSC12376,81,23,6,0,645
SSC12377,81,51,16,6,692
SSC12378,440,262,202,95,3513
SSC12379,28,20,8,3,108
SSC12380,1528,1005,647,319,9203
SSC12381,238,178,170,99,3156
SSC12382,15,3,0,3,70
SSC12383,225,97,36,3,1504
SSC12384,44,19,4,4,170
SSC12385,6,8,6,0,77
SSC12386,193,134,53,14,966
SSC12387,119,47,32,10,815
SSC12388,51,37,21,0,340
SSC12389,16,9,7,0,80
SSC12390,80,18,11,0,287
SSC12391,124,48,17,12,688
SSC12392,71,72,30,3,275
SSC12393,73,23,6,3,245
SSC12394,74,27,3,0,398
SSC12395,15,3,3,0,86
SSC12396,25,19,6,3,182
SSC12397,24,8,0,0,142
SSC12398,79,49,21,0,338
SSC12399,30,15,6,0,127
SSC12400,129,60,39,3,693
SSC12401,750,460,331,181,5145
SSC12402,533,257,165,60,3121
SSC12403,228,83,19,3,913
SSC12404,9,9,3,3,73
SSC12405,38,19,6,0,185
SSC12406,36,23,7,0,134
SSC12407,292,219,75,20,1283
SSC12408,20,12,0,3,120
SSC12409,155,76,81,64,1039
SSC12410,252,178,208,280,2398
SSC12411,125,88,76,15,1121
SSC12412,74,34,20,0,342
SSC12413,26,9,0,0,67
SSC12414,103,45,32,9,724
SSC12415,95,76,31,9,606
SSC12416,6,5,5,0,75
SSC12417,322,240,161,39,2211
SSC12418,576,405,281,91,3451
SSC12419,33,29,4,0,248
SSC12420,15,7,3,0,75
SSC12421,62,32,13,12,447
SSC12422,45,18,3,0,187
SSC12423,315,163,91,30,1712
SSC12424,208,153,122,27,1532
SSC12425,11,6,9,3,77
SSC12426,26,9,0,3,105
SSC12427,78,63,30,0,519
SSC12428,15,13,3,0,130
SSC12429,449,253,160,84,3096
SSC12430,236,90,32,20,1227
SSC12431,249,134,78,18,1894
SSC12432,206,104,64,15,1401
SSC12433,43,16,0,3,235
SSC12434,569,443,258,74,6594
SSC12435,113,76,26,4,546
SSC12436,70,45,34,17,516
SSC12437,25,21,7,0,134
SSC12438,19,16,0,0,109
SSC12439,45,27,3,4,149
SSC12440,350,138,48,10,3561
SSC12441,78,18,9,3,537
SSC12442,332,223,219,125,2229
SSC12443,51,30,15,3,148
SSC12444,261,171,153,161,2524
SSC12445,282,180,78,27,2010
SSC12446,32,3,0,0,100
SSC12447,54,23,13,3,280
SSC12448,31,14,3,3,135
SSC12449,97,55,43,15,693
SSC12450,12,12,8,3,89
SSC12451,12,0,0,0,48
SSC12452,47,36,23,6,288
SSC12453,217,188,153,39,1398
SSC12454,12,9,3,0,61
SSC12455,22,12,0,0,128
SSC12456,87,67,42,25,464
SSC12457,730,489,249,68,3193
SSC12458,163,62,15,9,1898
SSC12459,514,255,170,59,5275
SSC12460,45,34,9,3,147
SSC12461,63,32,5,6,369
SSC12462,68,18,8,3,278
SSC12463,201,92,38,6,1498
SSC12464,298,87,30,12,1384
SSC12465,200,46,10,10,1274
SSC12466,96,69,40,9,537
SSC12467,283,177,154,129,1857
SSC12468,225,232,142,33,1203
SSC12469,233,146,119,31,1578
SSC12470,76,44,69,74,666
SSC12471,68,98,120,93,523
SSC12472,313,94,15,11,3467
SSC12473,251,207,150,81,1585
SSC12474,51,18,14,3,398
SSC12475,1909,793,282,114,8564
SSC12476,431,256,163,62,2667
SSC12477,726,367,216,105,6602
SSC12478,227,190,123,28,1806
SSC12479,105,62,27,5,656
SSC12480,287,139,162,36,2250
SSC12481,146,107,85,29,1072
SSC12482,96,39,18,4,808
SSC12483,508,328,105,27,2482
SSC12484,519,222,162,80,8127
SSC12485,199,93,64,23,1214
SSC12486,364,148,45,10,2231
SSC12487,271,180,74,9,1624
SSC12488,53,16,3,0,135
SSC12489,3,0,0,0,3
SSC12490,22,8,0,0,39
SSC12491,55,32,15,0,316
SSC12492,204,120,59,18,1202
SSC12493,20,10,5,4,213
SSC12494,6,12,6,0,98
SSC12495,29,17,0,0,118
SSC12496,13,9,0,0,68
SSC12497,74,32,18,9,535
SSC12498,221,98,34,18,1277
SSC12499,37,5,3,0,207
SSC12500,77,56,21,6,278
SSC12501,288,155,81,21,3974
SSC12502,20,24,6,0,114
SSC12503,71,50,31,11,422
SSC12504,85,63,13,6,627
SSC12505,394,191,122,86,3158
SSC12506,149,66,26,12,933
SSC12507,31,24,0,0,145
SSC12508,60,30,14,0,300
SSC12509,43,12,14,12,183
SSC12510,140,78,18,3,837
SSC12511,144,73,58,21,871
SSC12512,179,156,139,29,1047
SSC12513,53,24,3,5,281
SSC12514,34,21,12,0,162
SSC12515,36,31,17,0,288
SSC12516,53,22,9,6,205
SSC12517,162,112,56,12,1160
SSC12518,122,64,42,22,740
SSC12519,88,43,14,0,582
SSC12520,20,35,6,0,170
SSC12521,23,4,0,0,119
SSC12522,346,237,190,75,2027
SSC12523,34,6,12,0,100
SSC12524,618,247,108,31,3162
SSC12525,794,628,275,146,5438
SSC12526,9,14,0,0,84
SSC12527,37,35,12,3,187
SSC12528,13,20,0,0,92
SSC12529,26,15,0,0,112
SSC12530,22,15,10,3,122
SSC12531,84,24,12,0,1830
SSC12532,69,35,13,0,191
SSC12533,229,117,68,13,1153
SSC12534,1118,705,416,162,9297
SSC12535,664,401,207,76,5785
SSC12536,92,40,18,4,392
SSC12537,107,32,13,0,480
SSC12538,15,12,3,3,105
SSC12539,37,17,4,0,120
SSC12540,18,12,6,3,105
SSC12541,51,29,13,0,301
SSC12542,15,15,3,0,92
SSC12543,150,89,34,3,1008
SSC12544,212,71,16,6,1079
SSC12545,46,36,18,6,284
SSC12546,524,116,47,10,3187
SSC12547,30,20,8,4,159
SSC12548,205,85,40,0,955
SSC12549,35,10,21,3,149
SSC12550,17,15,3,3,76
SSC12551,59,38,12,0,477
SSC12552,65,20,7,0,466
SSC12553,12,9,0,0,47
SSC12554,87,56,13,12,330
SSC12555,36,13,9,0,121
SSC12556,19,9,0,3,90
