region_id,Tot_OcMngr,Tot_OcProf,Tot_OcTechTrdW,Tot_OcComPerS,Tot_OcClericAdm,Tot_OcSalesWk,Tot_OcMacOp_Driv,Tot_OcLab,Tot_OcID_NS,Tot_Tot
SSC10520,7,23,10,9,21,8,3,9,3,93
SSC10521,14,16,20,10,11,7,6,23,3,110
SSC10522,53,36,65,38,28,42,26,96,8,392
SSC10523,297,943,183,203,336,222,30,97,44,2355
SSC10524,568,832,673,376,899,438,331,309,69,4495
SSC10525,9,20,22,15,12,15,3,3,7,106
SSC10526,309,575,107,102,206,125,20,38,31,1513
SSC10527,73,122,154,104,127,94,59,129,9,871
SSC10528,57,61,79,42,62,58,33,53,0,445
SSC10529,120,171,45,38,86,47,10,11,12,540
SSC10530,8,10,20,4,14,3,12,9,6,86
SSC10531,176,290,324,214,432,220,229,188,47,2120
SSC10532,10,15,27,9,21,9,13,6,0,110
SSC10533,85,86,163,59,103,79,81,89,13,758
SSC10534,15,9,13,3,6,7,7,14,0,74
SSC10535,39,54,37,24,39,36,15,26,7,277
SSC10536,17,20,31,56,46,35,109,110,30,454
SSC10537,72,105,87,44,133,55,48,48,11,603
SSC10538,5,6,15,0,12,19,13,3,0,73
SSC10539,63,105,75,42,75,38,27,25,3,453
SSC10540,175,267,33,63,100,62,12,7,22,741
SSC10541,34,37,22,15,25,8,10,12,3,166
SSC10542,486,1060,173,206,300,151,32,42,46,2496
SSC10543,73,103,60,34,56,47,21,55,4,453
SSC10544,41,19,29,32,35,22,16,30,3,227
SSC10545,0,0,0,0,0,0,0,0,0,0
SSC10546,143,216,118,51,106,77,31,43,16,801
SSC10547,16,36,16,13,4,3,6,0,0,94
SSC10548,16,17,16,4,17,15,7,17,9,118
SSC10549,150,203,380,161,165,123,394,193,33,1802
SSC10550,41,30,37,39,19,16,7,32,0,221
SSC10551,108,96,89,41,70,45,34,46,12,541
SSC10552,17,20,20,19,3,10,3,15,0,107
SSC10553,1194,1700,1344,1175,1427,1227,483,1068,144,9762
SSC10554,291,55,53,48,58,25,60,100,15,705
SSC10555,0,0,0,0,0,0,0,0,0,0
SSC10556,85,190,75,62,67,38,22,35,13,587
SSC10557,111,36,20,27,30,6,33,71,6,340
SSC10558,1228,1901,1068,684,1251,763,229,365,124,7613
SSC10559,66,44,33,24,30,10,7,10,11,235
SSC10560,45,13,21,6,6,3,3,11,4,112
SSC10561,56,8,6,3,3,6,4,15,4,105
SSC10562,5,3,10,10,12,6,7,6,0,59
SSC10563,24,35,38,22,25,26,12,39,3,224
SSC10564,16,10,29,10,16,10,27,26,0,144
SSC10565,102,135,164,94,104,71,66,99,12,847
SSC10566,0,0,0,0,0,0,0,0,0,0
SSC10567,258,332,506,367,672,355,509,440,76,3515
SSC10568,0,6,9,6,6,3,3,6,0,39
SSC10569,79,22,13,15,19,10,12,46,0,216
SSC10570,49,6,0,0,4,0,0,16,6,81
SSC10571,302,632,248,162,319,167,59,85,20,1994
SSC10572,12,9,0,0,3,0,0,0,0,24
SSC10573,66,14,9,6,3,3,4,17,0,122
SSC10574,1086,1914,745,506,1185,686,223,361,112,6818
SSC10575,373,829,356,211,521,242,85,147,49,2813
SSC10576,407,642,613,328,614,354,360,364,107,3789
SSC10577,404,217,189,155,139,125,176,182,41,1628
SSC10578,20,9,26,18,14,7,17,21,0,132
SSC10579,53,24,31,20,27,19,18,27,0,219
SSC10580,23,28,24,15,18,16,16,16,0,156
SSC10581,26,15,14,9,17,6,10,9,0,106
SSC10582,16,26,15,14,8,8,0,5,6,98
SSC10583,73,198,106,104,146,61,71,109,15,883
SSC10584,12,26,21,18,16,9,4,14,0,120
SSC10585,238,338,128,76,254,129,43,41,27,1274
SSC10586,184,446,242,146,354,155,109,118,50,1804
SSC10587,1342,3467,763,711,1117,577,134,247,163,8521
SSC10588,19,7,13,7,12,7,13,12,0,90
SSC10589,70,11,12,8,12,6,5,12,3,139
SSC10590,16,21,30,15,16,12,30,36,4,180
SSC10591,223,875,209,201,229,168,59,100,33,2097
SSC10592,83,26,27,9,20,8,16,14,0,203
SSC10593,68,12,10,9,16,12,16,48,0,191
SSC10594,27,15,15,9,12,8,6,17,0,109
SSC10595,154,56,71,63,41,34,44,68,3,534
SSC10596,178,152,138,106,116,70,76,105,9,950
SSC10597,27,29,22,12,20,15,5,10,3,143
SSC10598,17,21,12,12,16,23,21,21,6,149
SSC10599,372,473,464,339,404,332,170,329,50,2933
SSC10600,16,8,9,6,9,3,3,12,0,66
SSC10601,9,4,13,6,9,10,4,12,0,67
SSC10602,111,37,41,23,36,37,25,63,3,376
SSC10603,135,197,150,161,99,124,84,165,17,1132
SSC10604,254,135,137,159,134,67,94,167,28,1175
SSC10605,35,28,36,14,24,15,10,15,3,180
SSC10606,23,24,27,24,16,16,16,30,4,180
SSC10607,34,15,19,12,15,17,19,19,0,150
SSC10608,39,33,13,13,18,16,0,9,7,148
SSC10609,46,52,14,17,24,15,12,17,0,197
SSC10610,174,422,337,204,262,140,153,244,31,1967
SSC10611,339,398,363,284,305,236,195,406,40,2566
SSC10612,40,18,36,11,20,13,24,20,3,185
SSC10613,173,376,201,167,134,128,43,81,11,1314
SSC10614,26,20,15,22,12,11,11,18,3,138
SSC10615,53,56,86,60,39,47,40,82,9,472
SSC10616,7,7,3,9,4,3,0,7,0,40
SSC10617,39,56,58,42,55,34,20,47,6,357
SSC10618,36,19,29,18,11,15,9,17,0,154
SSC10619,293,644,391,239,391,253,141,195,48,2595
SSC10620,95,18,9,14,9,4,16,18,3,186
SSC10621,52,93,105,81,71,43,42,75,13,575
SSC10622,269,342,280,247,249,253,59,137,41,1877
SSC10623,38,40,22,18,21,8,15,4,3,169
SSC10624,281,276,362,219,214,229,175,546,45,2347
SSC10625,247,522,452,326,406,246,230,256,51,2736
SSC10626,10,19,3,3,9,6,3,0,0,53
SSC10627,31,18,18,8,4,4,10,17,0,110
SSC10628,21,26,24,14,22,9,17,17,3,153
SSC10629,34,48,56,74,33,53,43,59,12,412
SSC10630,30,58,57,38,48,22,6,17,0,276
SSC10631,585,500,561,387,424,388,258,518,75,3696
SSC10632,22,6,9,6,3,0,0,9,3,58
SSC10633,20,23,21,22,15,6,9,18,3,137
SSC10634,759,996,1257,763,1398,746,699,681,129,7428
SSC10635,0,0,0,0,0,0,0,0,0,0
SSC10636,19,10,13,12,10,7,10,16,0,97
SSC10637,1313,2585,354,392,917,466,70,123,117,6337
SSC10638,288,497,39,62,129,63,4,12,22,1116
SSC10639,86,188,102,77,61,61,24,59,8,666
SSC10640,246,466,344,233,464,202,143,213,79,2390
SSC10641,21,46,104,69,55,59,76,122,24,576
SSC10642,572,792,513,323,592,367,129,244,67,3599
SSC10643,1523,2375,1385,1179,1624,915,393,489,157,10040
SSC10644,192,156,205,122,122,87,81,130,17,1112
SSC10645,13,33,31,19,25,22,11,12,3,169
SSC10646,33,63,52,29,45,23,9,8,0,262
SSC10647,0,0,0,0,0,0,0,0,0,0
SSC10648,14,11,7,8,5,9,3,10,0,67
SSC10649,523,1062,192,131,342,169,20,63,55,2557
SSC10650,635,1583,485,418,804,405,213,300,76,4919
SSC10651,616,1267,654,470,881,462,247,402,116,5115
SSC10652,33,33,17,20,19,12,17,14,6,171
SSC10653,77,39,38,15,38,18,35,42,12,314
SSC10654,63,84,75,39,50,40,19,46,9,425
SSC10655,37,25,33,14,22,22,15,20,6,194
SSC10656,14,15,15,15,3,6,6,9,3,86
SSC10657,82,160,192,112,119,81,55,99,13,913
SSC10658,102,75,77,54,65,40,59,72,11,555
SSC10659,6,7,13,9,0,6,18,6,0,65
SSC10660,79,117,98,67,86,72,22,54,0,595
SSC10661,7,0,23,9,24,8,12,11,0,94
SSC10662,29,24,9,9,24,19,3,9,3,129
SSC10663,16,11,6,12,7,3,14,7,0,76
SSC10664,90,23,24,14,35,7,25,41,7,266
SSC10665,74,100,127,89,109,101,61,105,12,778
SSC10666,6,13,14,3,8,0,3,6,0,53
SSC10667,232,355,127,85,151,108,26,71,24,1179
SSC10668,122,28,38,33,38,19,61,64,8,411
SSC10669,35,21,31,14,26,19,22,41,5,214
SSC10670,48,14,17,17,19,12,11,16,3,157
SSC10671,33,29,10,9,4,7,4,9,0,105
SSC10672,284,388,373,254,469,221,292,220,40,2541
SSC10673,25,37,33,6,22,6,4,19,6,158
SSC10674,49,8,15,4,9,4,7,15,0,111
SSC10675,31,50,36,34,58,27,22,27,5,290
SSC10676,29,40,39,24,41,21,12,11,6,223
SSC10677,43,17,10,6,15,3,10,3,3,110
SSC10678,42,100,104,86,70,60,27,51,12,552
SSC10679,6,9,6,6,6,0,3,5,0,41
SSC10680,28,30,18,4,21,15,11,5,3,135
SSC10681,14,6,10,3,0,6,3,9,6,57
SSC10682,21,53,11,10,17,9,0,12,0,133
SSC10683,306,556,838,552,628,449,494,498,62,4383
SSC10684,20,20,21,19,21,12,6,15,0,134
SSC10685,42,15,16,17,17,14,9,24,0,154
SSC10686,15,22,10,25,13,4,16,23,0,128
SSC10687,9,6,3,4,3,6,0,3,0,34
SSC10688,15,12,9,6,9,12,9,6,3,81
SSC10689,18,26,9,10,6,0,0,0,0,69
SSC10690,459,854,76,103,257,143,6,27,62,1987
SSC10691,1158,2773,427,583,726,486,65,225,120,6563
SSC10692,20,34,51,24,24,14,59,35,3,264
SSC10693,127,517,105,153,187,118,21,39,17,1284
SSC10694,113,35,54,47,50,16,60,129,16,520
SSC10695,60,99,81,46,76,36,27,29,3,457
SSC10696,243,361,124,102,236,132,21,53,7,1279
SSC10697,123,143,202,106,171,95,51,82,16,989
SSC10698,101,127,4,10,22,20,0,6,6,296
SSC10699,105,158,240,140,271,134,181,181,21,1431
SSC10700,1516,2585,1656,1212,1686,1180,610,950,186,11581
SSC10701,19,0,15,6,5,12,6,18,0,81
SSC10702,55,8,7,8,3,5,3,10,0,99
SSC10703,59,18,18,17,10,4,26,37,9,198
SSC10704,32,37,45,16,33,35,19,29,3,249
SSC10705,91,14,27,12,14,10,18,34,10,230
SSC10706,122,129,85,36,101,58,34,45,14,624
SSC10707,17,25,24,23,28,18,3,6,3,147
SSC10708,440,468,498,370,438,339,265,346,51,3215
SSC10709,279,621,173,125,285,163,46,91,32,1815
SSC10710,150,347,103,70,169,83,26,55,16,1019
SSC10711,60,184,38,27,57,39,9,18,0,432
SSC10712,88,75,179,80,98,65,160,102,17,864
SSC10713,21,21,25,12,18,14,12,16,0,139
SSC10714,53,83,122,104,193,89,200,161,37,1042
SSC10715,33,98,69,41,49,42,12,34,3,381
SSC10716,11,11,15,6,0,9,6,9,0,67
SSC10717,52,65,35,24,58,25,4,12,7,282
SSC10718,111,212,111,78,182,96,51,48,27,916
SSC10719,14,13,8,9,10,12,3,3,0,72
SSC10720,34,45,38,34,52,22,22,23,4,274
SSC10721,9,15,12,9,0,6,0,6,6,63
SSC10722,302,693,723,523,970,493,681,667,126,5178
SSC10723,45,27,27,15,21,9,15,9,0,168
SSC10724,61,111,131,57,83,67,59,92,13,674
SSC10725,118,83,63,63,51,37,49,86,13,563
SSC10726,509,1056,118,165,311,220,13,43,49,2484
SSC10727,23,14,10,7,21,9,6,20,0,110
SSC10728,64,103,134,61,102,56,79,73,15,687
SSC10729,430,761,88,109,256,175,16,37,49,1921
SSC10730,71,53,23,11,29,23,7,9,10,236
SSC10731,4,6,29,17,10,16,15,29,9,135
SSC10732,9,4,15,6,9,0,3,6,3,55
SSC10733,13,8,12,5,9,3,15,29,0,94
SSC10734,1344,2184,414,386,889,490,82,159,107,6055
SSC10735,1612,2744,2197,1754,2197,1750,918,1655,212,15039
SSC10736,28,22,30,13,30,19,21,12,0,175
SSC10737,34,14,19,9,12,3,14,9,0,114
SSC10738,151,351,151,102,148,90,50,60,0,1103
SSC10739,58,51,26,21,37,13,0,13,5,224
SSC10740,44,27,17,9,27,12,13,8,0,157
SSC10741,964,2362,699,548,1011,474,266,440,110,6874
SSC10742,17,6,9,0,6,3,3,3,3,50
SSC10743,25,19,22,9,16,18,15,14,0,138
SSC10744,26,52,36,32,38,49,17,37,8,295
SSC10745,205,446,242,144,320,145,99,135,33,1769
SSC10746,243,546,315,183,360,192,91,183,40,2153
SSC10747,54,18,9,6,9,4,3,12,0,115
SSC10748,16,14,6,6,3,3,0,11,0,59
SSC10749,133,59,51,33,44,30,27,65,15,457
SSC10750,22,26,21,12,12,8,7,19,3,130
SSC10751,73,103,126,96,83,71,92,119,13,776
SSC10752,82,40,40,20,25,19,17,29,0,272
SSC10753,23,26,22,7,24,10,10,15,6,143
SSC10754,65,89,35,48,48,26,16,51,4,382
SSC10755,39,49,39,14,33,17,25,22,6,244
SSC10756,726,927,441,251,637,374,101,201,64,3722
SSC10757,19,31,29,10,20,11,9,16,0,145
SSC10758,63,39,40,14,34,24,20,33,9,276
SSC10759,24,11,21,9,10,3,0,9,6,93
SSC10760,20,15,26,21,19,16,9,15,3,144
SSC10761,207,323,409,286,497,280,355,342,43,2742
SSC10762,7,14,21,13,12,9,18,21,3,118
SSC10763,1054,1858,992,559,1284,727,434,514,176,7598
SSC10764,391,777,467,331,438,309,164,225,51,3153
SSC10765,298,523,348,300,347,330,109,222,21,2498
SSC10766,104,162,86,75,86,76,30,60,9,688
SSC10767,57,85,156,71,92,79,189,80,10,819
SSC10768,46,22,28,18,18,14,16,31,6,199
SSC10769,143,323,251,206,216,108,111,134,23,1515
SSC10770,166,418,200,178,277,165,58,136,29,1627
SSC10771,13,9,30,15,24,9,19,21,0,140
SSC10772,186,263,240,134,322,124,93,109,36,1507
SSC10773,39,45,41,37,20,29,9,12,0,232
SSC10774,54,81,67,74,67,53,30,68,14,508
SSC10775,281,467,69,74,199,105,12,32,26,1265
SSC10776,131,171,244,88,195,95,84,85,16,1109
SSC10777,328,633,59,78,209,108,5,33,31,1484
SSC10778,197,355,287,233,261,293,110,274,41,2051
SSC10779,486,988,886,455,679,445,392,465,73,4869
SSC10780,195,391,101,83,195,93,26,28,17,1129
SSC10781,25,32,40,15,28,13,17,16,0,186
SSC10782,338,696,301,218,335,240,92,231,46,2497
SSC10783,18,15,15,14,21,5,9,12,6,115
SSC10784,20,31,50,39,52,39,52,43,13,339
SSC10785,33,71,38,38,71,36,23,24,12,346
SSC10786,201,414,360,294,434,324,254,348,63,2692
SSC10787,917,2491,763,568,1170,643,203,442,140,7337
SSC10788,13,17,32,13,27,14,8,31,0,155
SSC10789,57,64,104,45,75,39,36,65,5,490
SSC10790,80,16,12,6,10,6,3,22,0,155
SSC10791,113,111,180,145,125,128,130,217,23,1172
SSC10792,54,44,28,20,27,13,15,32,0,233
SSC10793,422,611,701,315,675,444,435,505,103,4211
SSC10794,233,479,59,67,155,97,9,26,27,1152
SSC10795,172,255,538,290,416,319,273,392,41,2696
SSC10796,40,15,24,17,10,8,4,13,3,134
SSC10797,20,26,21,8,26,18,20,21,7,167
SSC10798,122,152,191,117,144,112,81,130,22,1071
SSC10799,33,25,12,9,9,8,6,25,6,133
SSC10800,354,498,251,181,314,197,49,85,44,1973
SSC10801,263,478,325,220,385,196,138,152,15,2172
SSC10802,371,800,381,249,459,292,107,148,46,2853
SSC10803,212,536,370,243,382,243,160,240,35,2421
SSC10804,607,1476,166,221,409,214,25,57,66,3241
SSC10805,19,15,13,14,6,12,3,15,0,97
SSC10806,0,0,0,0,0,0,0,0,0,0
SSC10807,32,39,59,40,45,25,45,54,6,345
SSC10808,22,32,37,23,42,20,27,23,3,229
SSC10809,11,0,16,11,6,3,18,24,4,93
SSC10810,46,16,15,12,9,9,6,14,3,130
SSC10811,84,17,40,12,12,3,51,27,5,251
SSC10812,79,98,73,28,80,39,27,15,7,446
SSC10813,18,20,22,10,24,16,17,12,3,142
SSC10814,58,17,12,12,19,11,5,24,0,158
SSC10815,36,43,21,16,25,6,0,21,6,174
SSC10816,100,209,151,111,158,121,43,103,7,1003
SSC10817,57,26,12,9,12,7,20,8,0,151
SSC10818,25,56,96,72,82,56,147,138,21,693
SSC10819,85,21,24,23,26,11,21,33,7,251
SSC10820,112,170,186,122,160,111,54,93,19,1027
SSC10821,50,20,27,14,12,24,12,26,3,188
SSC10822,185,331,300,179,307,191,122,161,24,1800
SSC10823,447,713,547,348,754,378,268,305,75,3835
SSC10824,163,269,149,113,233,133,56,81,27,1224
SSC10825,958,1628,1519,940,1754,790,410,520,106,8625
SSC10826,14,41,23,26,25,24,26,13,6,198
SSC10827,285,892,176,172,272,139,61,80,31,2108
SSC10828,55,0,4,12,0,0,6,14,0,91
SSC10829,1361,3959,813,666,1629,774,210,409,162,9983
SSC10830,16,35,16,10,16,9,7,3,0,112
SSC10831,203,287,216,180,235,208,48,153,17,1547
SSC10832,29,60,30,7,43,15,6,14,4,208
SSC10833,520,909,606,339,733,381,228,337,95,4148
SSC10834,30,54,37,27,26,11,12,24,0,221
SSC10835,405,433,594,331,760,363,373,318,65,3642
SSC10836,862,2091,359,355,673,287,73,113,67,4880
SSC10837,40,27,22,6,36,21,15,23,3,193
SSC10838,95,164,236,131,256,132,139,131,31,1315
SSC10839,82,231,139,90,132,87,46,73,7,887
SSC10840,153,190,239,183,248,150,110,193,43,1509
SSC10841,29,12,10,17,3,8,8,15,0,102
SSC10842,82,10,9,11,9,0,20,22,9,172
SSC10843,115,48,59,35,29,18,33,54,8,399
SSC10844,9,12,15,6,15,6,6,9,6,84
SSC10845,45,86,69,43,63,36,29,19,3,393
SSC10846,47,25,28,9,31,14,12,26,6,198
SSC10847,16,23,24,20,14,3,12,24,0,136
SSC10848,17,12,18,14,11,9,9,13,3,106
SSC10849,23,17,25,15,12,7,12,8,0,119
SSC10850,37,34,12,3,9,7,7,16,0,125
SSC10851,34,11,12,6,18,3,4,24,0,112
SSC10852,20,25,25,13,32,20,7,17,0,159
SSC10853,101,22,38,26,41,19,31,66,7,351
SSC10854,95,152,132,143,91,115,65,112,12,917
SSC10855,34,21,14,12,18,10,13,13,0,135
SSC10856,31,92,22,27,50,19,3,13,6,263
SSC10857,18,16,17,15,15,10,18,7,3,119
SSC10858,23,3,4,5,0,0,0,18,7,60
SSC10859,59,75,49,36,33,26,10,33,3,324
SSC10860,74,98,43,32,44,29,21,38,11,390
SSC10861,27,20,28,23,28,23,18,14,0,181
SSC10862,290,658,796,483,729,435,685,817,164,5057
SSC10863,87,233,259,141,221,108,207,251,56,1563
SSC10864,122,272,308,162,294,193,236,334,73,1994
SSC10865,261,459,671,305,615,367,517,597,115,3907
SSC10866,602,1189,222,257,405,244,55,108,48,3130
SSC10867,14,14,11,12,11,10,16,27,0,115
SSC10868,229,540,455,323,371,259,200,272,61,2710
SSC10869,52,61,92,49,54,39,33,42,14,436
SSC10870,27,43,31,15,10,12,5,11,0,154
SSC10871,10,18,19,15,15,12,12,15,3,119
SSC10872,204,443,339,211,320,196,147,151,30,2041
SSC10873,29,45,49,22,39,30,32,28,0,274
SSC10874,228,638,247,248,287,159,98,117,13,2035
SSC10875,35,6,25,13,6,4,13,15,4,121
SSC10876,33,14,23,26,21,13,15,30,6,181
SSC10877,56,80,42,21,34,33,12,27,6,311
SSC10878,55,99,102,76,78,61,52,61,12,596
SSC10879,74,92,75,60,66,30,35,66,15,513
SSC10880,0,0,0,0,0,0,0,0,0,0
SSC10881,26,74,59,46,53,34,29,36,7,364
SSC10882,31,45,11,10,19,9,4,10,3,142
SSC10883,26,38,19,9,14,10,12,18,6,152
SSC10884,19,16,12,6,17,11,6,15,0,102
SSC10885,6,0,0,0,0,3,0,0,0,9
SSC10886,25,39,26,13,23,7,0,15,3,151
SSC10887,76,22,14,8,12,0,3,12,0,147
SSC10888,515,1352,649,457,725,395,303,323,82,4801
SSC10889,49,86,87,70,56,58,16,42,6,470
SSC10890,28,67,24,9,30,14,11,25,6,214
SSC10891,226,141,139,137,104,83,99,143,9,1081
SSC10892,53,33,31,16,17,3,22,26,3,204
SSC10893,0,0,0,0,0,0,0,0,0,0
SSC10894,3,10,27,13,12,11,5,18,3,102
SSC10895,37,10,12,3,6,12,7,22,0,109
SSC10896,69,108,81,38,82,34,32,35,8,487
SSC10897,26,18,16,4,7,9,0,6,3,89
SSC10898,858,1323,469,324,794,407,117,182,75,4549
SSC10899,165,309,205,129,233,146,106,101,31,1425
SSC10900,251,414,402,243,367,260,236,219,33,2425
SSC10901,74,171,132,65,109,103,51,60,6,771
SSC10902,441,451,455,309,363,318,259,381,59,3036
SSC10903,76,118,492,156,128,87,88,126,18,1289
SSC10904,257,750,97,161,209,105,16,47,22,1664
SSC10905,48,43,40,14,28,9,27,26,6,241
SSC10906,580,1102,404,288,540,323,88,137,55,3517
SSC10907,159,307,198,149,159,129,44,78,27,1250
SSC10908,517,705,541,545,496,591,150,463,71,4079
SSC10909,19,22,19,3,9,0,0,12,0,84
SSC10910,29,21,21,7,9,0,14,16,0,117
SSC10911,55,64,40,26,55,23,27,26,3,319
SSC10912,22,34,22,9,11,7,0,11,3,119
SSC10913,31,29,20,18,31,18,15,23,0,185
SSC10914,35,44,78,68,43,52,28,86,13,447
SSC10915,0,0,0,0,0,0,0,0,0,0
SSC10916,190,143,190,84,174,113,94,110,25,1123
SSC10917,1175,1875,713,505,1068,625,188,290,101,6540
SSC10918,761,1394,586,483,675,433,126,219,79,4756
SSC10919,75,12,15,5,16,0,3,31,7,164
SSC10920,16,18,24,18,15,4,18,16,4,133
SSC10921,60,13,14,7,7,0,10,5,4,120
SSC10922,263,349,227,110,255,137,48,93,21,1503
SSC10923,49,40,28,20,24,3,12,10,3,189
SSC10924,27,13,42,20,25,16,32,25,3,203
SSC10925,150,16,6,11,16,9,41,54,3,306
SSC10926,102,260,130,78,164,85,57,76,15,967
SSC10927,40,11,15,9,10,0,3,14,0,102
SSC10928,69,115,203,150,160,174,135,211,24,1241
SSC10929,27,30,31,21,25,21,16,33,0,204
SSC10930,395,643,545,303,714,382,288,274,77,3621
SSC10931,49,22,24,17,31,9,14,20,0,186
SSC10932,80,248,166,120,170,93,58,85,15,1035
SSC10933,19,29,11,8,14,10,9,9,6,115
SSC10934,49,42,39,12,35,26,28,21,11,263
SSC10935,190,383,237,206,187,139,65,112,23,1542
SSC10936,67,107,37,35,29,25,6,23,3,332
SSC10937,91,63,45,63,51,38,38,46,4,439
SSC10938,24,6,21,9,0,3,9,9,0,81
SSC10939,15,12,12,6,22,4,8,0,0,79
SSC10940,37,29,49,19,30,29,19,55,3,270
SSC10941,185,157,177,184,107,109,87,169,15,1190
SSC10942,70,13,0,3,6,3,3,13,0,111
SSC10943,113,17,15,9,16,11,10,25,8,224
SSC10944,64,92,101,54,76,73,73,72,11,616
SSC10945,41,14,24,13,15,8,19,19,0,153
SSC10946,53,15,0,6,10,0,3,7,0,94
SSC10947,54,154,65,91,73,50,19,63,9,578
SSC10948,52,6,6,6,6,0,15,13,3,107
SSC10949,55,16,3,3,0,3,3,6,3,92
SSC10950,184,474,284,146,393,174,157,169,56,2037
SSC10951,993,1858,503,466,940,434,128,273,94,5689
SSC10952,18,20,29,14,9,17,15,16,4,142
SSC10953,867,2454,389,458,815,437,101,214,104,5839
SSC10954,384,501,351,243,480,254,102,171,37,2523
SSC10955,36,14,13,12,8,3,7,18,0,111
SSC10956,326,329,361,290,255,242,179,340,51,2373
SSC10957,15,7,27,13,30,23,18,12,3,148
SSC10958,22,19,21,12,21,9,9,8,0,121
SSC10959,359,866,310,261,386,180,86,109,45,2602
SSC10960,95,18,9,11,12,4,4,30,0,183
SSC10961,113,235,227,136,237,170,129,139,25,1411
SSC10962,171,352,307,226,471,231,357,255,41,2411
SSC10963,23,10,30,8,15,10,31,17,5,149
SSC10964,305,706,448,333,680,302,345,318,58,3495
SSC10965,249,466,443,360,376,330,179,280,42,2725
SSC10966,628,861,307,218,555,353,84,115,54,3175
SSC10967,35,48,16,27,16,9,12,19,6,188
SSC10968,1435,1866,1464,1075,2226,1159,828,741,185,10979
SSC10969,127,202,144,104,159,122,51,106,16,1031
SSC10970,332,320,295,109,261,127,75,129,26,1674
SSC10971,48,24,14,10,12,8,6,7,0,129
SSC10972,27,30,44,27,38,31,42,41,6,286
SSC10973,12,18,31,6,30,9,39,30,6,181
SSC10974,71,18,46,5,13,9,4,44,5,215
SSC10975,179,260,231,155,236,188,108,157,21,1535
SSC10976,59,13,6,6,9,3,6,14,0,116
SSC10977,6,9,18,11,12,9,12,18,3,98
SSC10978,18,11,18,10,10,12,13,12,0,104
SSC10979,1072,1999,826,598,1451,769,473,458,136,7782
SSC10980,181,170,343,149,253,114,169,202,27,1608
SSC10981,124,128,163,156,106,112,143,146,9,1087
SSC10982,49,12,10,3,3,3,6,20,0,106
SSC10983,67,33,26,12,27,13,3,17,3,201
SSC10984,18,13,14,3,3,16,5,7,3,82
SSC10985,49,4,3,5,6,8,0,8,0,83
SSC10986,177,122,123,61,105,69,37,69,6,769
SSC10987,54,9,7,5,9,3,3,11,6,107
SSC10988,0,0,0,0,0,0,0,0,0,0
SSC10989,49,12,12,9,9,0,9,12,0,112
SSC10990,23,22,9,17,12,0,3,31,8,125
SSC10991,134,144,90,49,126,49,30,38,21,681
SSC10992,28,4,13,13,12,6,41,16,6,139
SSC10993,80,9,12,0,6,6,0,12,3,128
SSC10994,27,15,7,14,3,6,6,19,0,97
SSC10995,539,1053,740,615,800,735,248,657,55,5442
SSC10996,43,55,30,21,27,16,4,17,3,216
SSC10997,78,12,15,9,12,6,9,12,0,153
SSC10998,575,1264,153,220,388,215,30,105,37,2987
SSC10999,41,47,48,21,36,40,27,46,13,319
SSC11000,209,306,498,360,356,350,275,418,52,2824
SSC11001,195,428,237,204,276,171,79,145,41,1776
SSC11002,864,1301,1284,1474,1205,972,791,1108,137,9136
SSC11003,106,35,18,23,17,8,8,21,0,236
SSC11004,355,605,531,596,546,515,249,442,72,3911
SSC11005,34,14,15,6,7,0,15,22,0,113
SSC11006,51,7,6,9,6,0,4,11,0,94
SSC11007,0,0,0,0,4,0,0,4,0,8
SSC11008,417,1075,787,576,889,523,542,767,177,5753
SSC11009,105,140,100,56,108,65,35,37,4,650
SSC11010,41,27,21,10,18,17,17,21,6,178
SSC11011,65,18,10,6,18,6,11,11,3,148
SSC11012,86,21,10,0,15,9,7,11,0,159
SSC11013,246,426,229,134,255,137,39,74,15,1555
SSC11014,32,50,12,10,17,5,3,6,3,138
SSC11015,23,17,13,16,12,6,3,21,3,114
SSC11016,376,644,358,312,440,364,98,209,33,2834
SSC11017,21,35,39,29,31,34,13,38,6,246
SSC11018,402,651,872,422,855,515,657,697,132,5203
SSC11019,833,1250,1183,652,1213,788,674,770,243,7606
SSC11020,36,19,23,15,27,8,20,11,3,162
SSC11021,50,15,16,8,15,3,6,11,0,124
SSC11022,154,321,304,160,312,185,214,241,40,1931
SSC11023,8,19,21,38,27,19,18,27,3,180
SSC11024,90,100,52,28,80,29,9,15,12,415
SSC11025,28,16,27,6,20,14,16,23,6,156
SSC11026,64,59,66,45,45,27,31,54,15,406
SSC11027,495,1243,148,194,361,190,30,81,40,2782
SSC11028,0,0,0,0,0,0,0,0,0,0
SSC11029,25,19,28,10,20,17,18,16,0,153
SSC11030,230,126,117,99,91,70,88,114,11,946
SSC11031,47,18,11,11,18,7,11,18,0,141
SSC11032,73,89,245,87,107,72,217,147,27,1064
SSC11033,1087,1699,1532,852,2091,992,858,774,192,10077
SSC11034,990,1019,1064,635,928,831,524,1347,145,7483
SSC11035,99,21,21,7,19,4,12,32,0,215
SSC11036,116,125,88,55,71,58,32,38,8,591
SSC11037,48,53,50,23,46,38,20,22,0,300
SSC11038,585,996,1135,561,1157,648,672,733,204,6691
SSC11039,156,240,290,140,342,149,194,181,44,1736
SSC11040,76,16,18,20,3,7,13,31,6,190
SSC11041,95,97,177,80,95,92,165,141,23,965
SSC11042,79,89,110,75,78,65,45,86,15,642
