region_id,P_85y_ov_DNUDW_,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW_,P_Tot_UDW_NS,P_Tot_Total
SSC11531,0,0,3,84,129,73,51,56,20,413
SSC11532,3,0,6,79,82,44,33,54,12,304
SSC11533,7,4,30,247,299,166,102,133,43,990
SSC11534,3,0,12,155,208,106,109,142,40,760
SSC11535,6,0,9,92,101,49,33,104,23,402
SSC11536,0,4,7,28,64,28,32,32,14,198
SSC11537,6,3,15,357,346,168,239,871,402,2383
SSC11538,4,0,7,60,71,33,40,49,19,272
SSC11539,6,10,22,437,334,107,84,317,358,1637
SSC11540,3,0,3,106,148,87,95,131,47,614
SSC11541,3,0,6,35,96,57,58,74,28,348
SSC11542,7,0,7,150,237,112,89,135,103,826
SSC11543,9,3,27,706,840,446,355,640,113,3100
SSC11544,0,0,0,15,28,7,8,25,4,87
SSC11545,4,3,22,531,473,157,93,306,301,1861
SSC11546,58,53,126,173,279,173,155,256,198,1234
SSC11547,10,3,22,999,1076,448,386,1046,305,4260
SSC11548,3,0,9,65,57,45,34,60,6,267
SSC11549,0,3,3,107,132,80,65,105,37,526
SSC11550,4,6,20,128,202,141,88,123,43,725
SSC11551,3,3,9,18,40,34,35,27,10,164
SSC11552,0,0,0,18,25,10,20,8,3,84
SSC11553,44,26,86,1493,1692,816,794,2330,830,7955
SSC11554,0,0,3,70,67,52,37,69,17,312
SSC11555,254,124,544,2775,3045,1404,1033,2532,1094,11883
SSC11556,0,0,3,127,168,95,58,86,62,596
SSC11557,3,6,12,44,34,31,30,27,15,181
SSC11558,0,0,0,30,67,29,44,54,23,247
SSC11559,0,0,0,263,120,21,18,224,504,1150
SSC11560,0,0,3,52,58,40,39,17,14,220
SSC11561,3,0,9,64,91,55,60,72,29,371
SSC11562,46,61,169,953,1188,658,526,915,440,4680
SSC11563,62,21,129,853,1195,595,527,1051,384,4605
SSC11564,0,0,0,82,120,82,56,52,19,411
SSC11565,0,0,3,25,60,44,18,15,12,174
SSC11566,3,3,9,36,36,40,36,40,6,194
SSC11567,0,0,0,25,53,24,22,62,26,212
SSC11568,0,0,0,0,6,3,6,3,3,21
SSC11569,3,0,3,40,84,53,43,64,72,356
SSC11570,9,9,33,163,290,146,118,187,85,989
SSC11571,30,30,97,318,475,295,213,323,161,1785
SSC11572,30,11,66,390,489,262,272,393,120,1926
SSC11573,197,72,409,2051,2337,1096,724,1628,532,8368
SSC11574,0,0,0,33,44,27,23,33,12,172
SSC11575,0,0,0,0,0,0,0,0,0,0
SSC11576,3,3,6,64,71,40,48,57,19,299
SSC11577,0,3,6,77,107,53,35,80,26,378
SSC11578,66,24,130,784,848,380,317,993,300,3622
SSC11579,0,3,9,50,78,56,38,69,23,314
SSC11580,0,0,3,43,64,23,30,39,10,209
SSC11581,0,0,0,47,74,41,20,43,15,240
SSC11582,0,0,3,145,213,117,89,92,47,703
SSC11583,21,0,24,164,220,110,104,172,50,820
SSC11584,0,0,0,38,44,39,36,37,25,219
SSC11585,6,0,15,215,360,207,160,206,53,1201
SSC11586,0,0,3,79,119,49,25,56,16,344
SSC11587,0,0,0,34,42,28,25,48,16,193
SSC11588,3,3,12,226,346,190,166,170,52,1150
SSC11589,0,0,0,0,0,0,0,0,0,0
SSC11590,26,12,67,1257,1479,687,619,1467,449,5958
SSC11591,4,0,8,63,116,69,68,99,40,455
SSC11592,0,0,0,25,19,6,6,13,8,77
SSC11593,80,26,141,1316,1659,807,700,1711,1063,7256
SSC11594,119,30,216,364,519,289,272,868,223,2535
SSC11595,6,3,9,109,143,77,67,76,23,495
SSC11596,3,9,21,179,289,158,129,166,103,1024
SSC11597,146,33,257,1905,2141,854,683,1980,450,8013
SSC11598,0,0,3,150,182,74,49,99,51,605
SSC11599,0,0,0,27,44,24,35,23,10,163
SSC11600,0,0,4,59,90,53,47,85,27,361
SSC11601,47,14,99,543,789,481,457,656,228,3154
SSC11602,4,0,8,141,222,118,98,126,55,760
SSC11603,347,141,837,6267,6018,2570,1902,3710,1964,22431
SSC11604,125,23,211,1215,1698,906,791,1229,405,6244
SSC11605,3,0,11,95,120,102,39,50,24,430
SSC11606,3,0,9,33,42,44,35,66,24,244
SSC11607,4,0,13,87,120,48,64,112,43,474
SSC11608,13,7,29,1935,2244,953,787,1396,359,7674
SSC11609,0,0,5,76,114,63,60,50,18,381
SSC11610,150,25,208,569,809,384,348,885,251,3246
SSC11611,0,0,0,57,104,78,61,43,38,381
SSC11612,27,15,93,1433,1635,789,595,932,207,5591
SSC11613,43,19,93,2146,2213,968,1165,4073,1113,11678
SSC11614,0,0,0,23,67,34,18,21,9,172
SSC11615,0,0,0,29,50,23,23,15,6,146
SSC11616,4,0,4,50,46,36,33,57,42,264
SSC11617,3,0,9,129,179,84,81,116,30,619
SSC11618,71,68,182,550,643,328,279,591,269,2660
SSC11619,6,3,24,340,322,189,142,169,48,1210
SSC11620,6,0,9,184,240,132,121,106,42,825
SSC11621,4,6,24,310,380,162,140,189,59,1240
SSC11622,13,3,23,150,158,79,84,322,75,868
SSC11623,0,0,0,36,46,38,33,24,15,192
SSC11624,9,4,34,272,365,196,153,188,72,1246
SSC11625,8,6,32,237,262,149,122,145,48,963
SSC11626,47,17,97,1271,1327,670,659,2338,761,7026
SSC11627,0,0,0,53,83,37,47,31,11,262
SSC11628,19,6,36,552,706,376,301,333,140,2408
SSC11629,0,0,0,37,64,37,39,39,12,228
SSC11630,12,9,36,227,287,161,127,198,99,1099
SSC11631,0,3,3,24,40,14,21,32,12,143
SSC11632,6,0,9,186,193,101,92,192,69,833
SSC11633,0,6,15,147,221,108,101,102,59,738
SSC11634,0,0,0,35,56,38,35,34,4,202
SSC11635,0,0,3,75,80,51,55,46,15,322
SSC11636,32,10,59,734,892,494,499,861,246,3726
SSC11637,0,0,3,45,54,28,23,20,78,248
SSC11638,0,0,0,28,35,26,23,17,15,144
SSC11639,152,63,276,1454,1912,963,882,1695,806,7712
SSC11640,3,0,3,105,190,97,57,92,33,574
SSC11641,0,0,4,106,128,88,88,112,29,551
SSC11642,9,0,19,321,387,196,187,270,79,1440
SSC11643,0,0,0,9,12,20,15,45,8,109
SSC11644,3,0,6,83,118,76,48,58,41,424
SSC11645,0,0,0,46,71,39,33,51,15,255
SSC11646,4,0,4,76,147,58,49,92,19,441
SSC11647,0,0,0,15,31,19,15,9,3,92
SSC11648,52,18,108,503,710,334,340,431,209,2527
SSC11649,3,0,3,100,144,91,63,40,47,485
SSC11650,12,8,40,279,398,231,204,364,144,1620
SSC11651,0,0,0,33,67,42,46,80,52,320
SSC11652,3,0,3,26,50,29,34,25,29,193
SSC11653,0,0,0,22,14,6,15,17,3,77
SSC11654,0,0,0,25,45,32,27,39,6,174
SSC11655,0,0,0,104,121,57,80,113,60,535
SSC11656,0,0,0,40,44,20,21,38,11,174
SSC11657,0,0,0,31,22,26,8,20,7,114
SSC11658,0,0,0,26,19,0,0,17,0,62
SSC11659,0,6,6,43,70,41,30,59,18,261
SSC11660,6,4,10,454,721,357,248,225,126,2131
SSC11661,6,3,16,63,81,52,66,99,32,393
SSC11662,19,6,36,108,160,85,99,177,87,716
SSC11663,185,67,338,974,1210,655,636,1130,469,5074
SSC11664,3,0,6,79,96,64,55,60,34,388
SSC11665,45,30,118,1831,2149,1070,1085,1833,1127,9095
SSC11666,0,0,0,30,26,14,18,39,6,133
SSC11667,0,0,0,17,26,19,16,25,12,115
SSC11668,7,3,16,43,85,42,33,56,24,283
SSC11669,5,0,9,170,248,126,95,87,48,774
SSC11670,0,0,0,11,21,21,13,25,3,94
SSC11671,3,0,3,32,49,28,29,44,20,202
SSC11672,0,3,3,66,75,46,39,44,24,294
SSC11673,0,3,9,30,58,54,29,30,14,215
SSC11674,0,6,12,195,311,175,203,214,71,1169
SSC11675,150,56,322,817,1257,719,665,1272,533,5263
SSC11676,3,3,6,133,251,133,127,104,59,807
SSC11677,0,0,0,59,70,41,55,51,34,310
SSC11678,0,0,0,18,33,26,18,12,3,110
SSC11679,0,0,3,60,82,33,41,40,18,274
SSC11680,0,0,0,22,27,18,26,20,4,117
SSC11681,35,25,88,1347,1778,862,663,1128,388,6166
SSC11682,23,8,54,678,696,350,293,608,142,2767
SSC11683,11,7,30,1261,1504,717,549,985,283,5299
SSC11684,22,12,55,1286,1428,503,344,618,224,4403
SSC11685,15,22,68,317,563,323,262,389,227,2081
SSC11686,548,99,865,1757,1702,577,396,1581,558,6571
SSC11687,91,26,158,1099,1435,747,643,1282,583,5789
SSC11688,0,0,3,35,44,41,33,32,6,191
SSC11689,76,22,143,582,766,400,442,885,434,3509
SSC11690,8,6,32,182,275,186,146,186,80,1055
SSC11691,122,46,277,1125,1241,598,455,1171,363,4953
SSC11692,33,8,66,599,834,419,499,784,313,3448
SSC11693,27,73,141,792,841,440,334,1120,567,4094
SSC11694,0,0,0,60,85,41,30,49,19,284
SSC11695,0,0,3,39,53,38,26,23,6,185
SSC11696,3,3,12,67,62,32,51,123,30,365
SSC11697,0,3,6,44,53,34,20,40,22,213
SSC11698,0,0,0,84,101,46,39,92,20,382
SSC11699,39,21,113,851,1236,620,512,864,445,4528
SSC11700,6,0,6,46,62,41,41,52,15,257
SSC11701,0,8,8,97,141,81,61,86,41,507
SSC11702,4,0,4,58,60,40,27,51,14,250
SSC11703,0,0,0,39,72,52,41,58,31,293
SSC11704,0,0,3,47,94,55,45,56,36,333
SSC11705,0,0,0,9,10,12,3,9,0,43
SSC11706,0,0,0,71,86,57,34,41,10,299
SSC11707,0,0,4,48,79,47,38,46,14,272
SSC11708,98,37,211,2967,2426,651,396,1354,649,8443
SSC11709,0,0,3,32,56,27,19,28,19,181
SSC11710,3,0,6,35,32,21,30,21,40,179
SSC11711,3,0,3,82,116,51,54,73,23,399
SSC11712,0,0,3,55,92,30,28,28,13,246
SSC11713,0,0,0,32,62,37,37,41,27,236
SSC11714,115,56,301,1762,2307,1075,770,1362,532,7808
SSC11715,11,0,19,426,526,270,182,243,95,1742
SSC11716,3,0,6,21,51,26,19,21,8,146
SSC11717,10,3,22,708,634,203,95,364,226,2230
SSC11718,12,5,26,279,201,93,53,172,88,886
SSC11719,3,0,3,147,161,34,17,114,60,533
SSC11720,0,0,3,52,77,41,53,51,30,304
SSC11721,6,0,21,1089,1165,439,346,822,266,4127
SSC11722,48,39,157,1916,2153,962,614,1078,585,7308
SSC11723,0,3,6,77,128,68,47,43,17,380
SSC11724,20,14,61,4521,3721,895,459,1851,1344,12791
SSC11725,6,0,20,505,603,314,262,363,125,2172
SSC11726,0,0,3,21,34,22,17,14,8,116
SSC11727,6,9,21,239,380,221,206,161,157,1364
SSC11728,3,0,9,22,61,30,29,28,6,176
SSC11729,0,0,0,49,64,28,30,25,25,221
SSC11730,41,0,54,209,214,160,105,198,58,944
SSC11731,49,11,85,454,505,302,265,509,182,2217
SSC11732,3,6,15,145,191,106,77,129,41,689
SSC11733,107,46,214,886,1146,592,415,787,229,4055
SSC11734,51,26,123,937,1217,523,499,1044,556,4776
SSC11735,0,3,3,48,102,62,56,64,36,368
SSC11736,6,3,24,421,466,224,132,197,145,1585
SSC11737,18,6,51,625,735,360,286,363,100,2469
SSC11738,7,0,15,81,111,63,56,109,40,460
SSC11739,72,67,155,217,295,161,128,308,179,1288
SSC11740,53,30,132,2215,1698,622,406,1125,880,6946
SSC11741,0,0,0,3,0,3,0,0,6,12
SSC11742,0,6,9,141,215,130,96,108,46,736
SSC11743,23,13,72,707,736,366,285,421,155,2670
SSC11744,3,0,6,45,68,32,37,35,29,246
SSC11745,21,0,51,809,1013,574,360,600,106,3462
SSC11746,19,8,45,658,744,359,262,488,328,2839
SSC11747,21,11,67,190,356,201,188,328,142,1405
SSC11748,30,19,84,634,686,289,220,560,243,2632
SSC11749,7,0,7,131,170,87,61,123,62,634
SSC11750,7,0,13,68,132,66,93,122,46,527
SSC11751,40,8,78,508,609,267,204,377,137,2102
SSC11752,3,3,9,70,133,101,85,81,47,517
SSC11753,23,16,74,1080,1311,575,422,638,281,4307
SSC11754,122,13,165,864,1158,637,457,905,248,4269
SSC11755,175,41,312,2403,2407,841,756,2727,1376,10510
SSC11756,20,9,41,773,1023,518,430,674,246,3664
SSC11757,104,6,147,1420,1702,846,714,1193,252,6127
SSC11758,3,0,6,106,175,106,87,97,55,626
SSC11759,129,45,285,1859,2069,1001,733,2057,521,8240
SSC11760,6,0,9,52,84,43,32,62,20,293
SSC11761,17,11,35,474,573,296,317,808,384,2852
SSC11762,0,0,0,64,74,52,52,59,12,313
SSC11763,29,6,58,922,835,314,284,836,482,3673
SSC11764,108,50,189,1759,1598,402,222,1035,628,5644
SSC11765,176,77,306,610,819,424,305,822,473,3453
SSC11766,3,0,3,42,73,36,43,50,7,251
SSC11767,274,53,482,675,833,503,358,788,177,3334
SSC11768,3,3,9,133,148,64,66,129,42,582
SSC11769,6,4,29,365,433,222,196,257,35,1508
SSC11770,18,15,71,853,817,364,298,566,167,3065
SSC11771,22,5,37,734,466,126,66,604,151,2147
SSC11772,0,0,0,9,16,6,17,27,3,78
SSC11773,39,17,133,1244,1245,638,474,688,232,4521
SSC11774,86,122,321,1925,2374,1052,798,1580,623,8352
SSC11775,7,0,13,195,191,100,78,109,45,718
SSC11776,3,0,3,20,23,16,17,36,9,121
SSC11777,167,105,350,1144,1622,877,909,1811,1148,7511
SSC11778,3,3,9,227,240,141,127,224,613,1572
SSC11779,3,0,3,104,118,68,42,72,26,430
SSC11780,0,3,3,66,74,37,43,68,25,313
SSC11781,0,0,0,22,37,33,18,20,6,136
SSC11782,0,0,0,62,80,45,42,28,29,286
SSC11783,3,0,6,40,62,41,25,45,4,217
SSC11784,7,0,7,111,157,79,83,92,30,552
SSC11785,0,3,9,72,123,69,75,106,43,488
SSC11786,0,0,0,0,3,0,0,0,0,3
SSC11787,0,0,0,3,7,0,0,0,0,10
SSC11788,0,0,3,38,58,58,42,32,20,248
SSC11789,30,7,43,286,398,212,233,484,213,1826
SSC11790,3,0,3,96,149,78,60,77,39,499
SSC11791,35,20,104,1000,1301,722,668,1129,303,5123
SSC11792,6,3,15,239,371,218,194,279,143,1444
SSC11793,0,0,3,111,133,60,45,81,33,463
SSC11794,11,0,18,1167,1191,491,462,1407,427,5145
SSC11795,0,6,6,46,30,26,27,49,18,196
SSC11796,4,6,27,312,393,211,195,316,78,1505
SSC11797,0,0,4,39,74,43,38,70,14,278
SSC11798,38,18,87,1024,1021,506,436,952,375,4314
SSC11799,140,55,336,2022,2209,1222,848,1464,447,8212
SSC11800,35,5,60,463,632,322,314,574,185,2490
SSC11801,0,0,0,62,90,37,40,34,14,277
SSC11802,29,6,64,802,1154,600,517,588,226,3887
SSC11803,49,24,111,587,907,527,462,691,289,3463
SSC11804,0,0,6,37,67,28,35,36,15,218
SSC11805,4,0,8,149,188,103,98,126,79,743
SSC11806,0,0,0,39,41,20,29,28,14,171
SSC11807,28,0,28,361,291,135,195,730,178,1890
SSC11808,3,3,9,98,111,56,55,60,47,427
SSC11809,12,3,25,477,588,289,234,366,147,2101
SSC11810,0,0,0,42,70,34,22,26,9,203
SSC11811,0,0,0,8,18,8,15,19,0,68
SSC11812,0,0,0,33,27,20,12,25,0,117
SSC11813,0,0,0,25,48,20,22,22,25,162
SSC11814,388,132,757,5821,7314,3501,2858,6023,2440,27957
SSC11815,4,0,7,192,227,128,120,135,43,845
SSC11816,3,8,23,322,376,178,182,333,153,1544
SSC11817,6,0,12,91,144,69,71,136,45,556
SSC11818,3,0,6,37,52,34,31,30,13,197
SSC11819,0,0,0,51,75,25,25,26,15,217
SSC11820,0,0,0,76,103,60,37,49,21,346
SSC11821,7,3,27,782,887,482,391,505,202,3249
SSC11822,10,6,39,85,78,71,37,62,35,368
SSC11823,0,0,0,41,60,36,42,43,4,226
SSC11824,4,7,32,491,499,208,248,572,269,2287
SSC11825,61,7,74,535,634,312,288,589,234,2592
SSC11826,21,22,94,1018,1161,628,474,670,208,4159
SSC11827,48,70,153,3731,2771,776,489,1485,1357,10609
SSC11828,0,0,0,29,35,40,24,31,19,178
SSC11829,161,43,320,2309,2410,1187,950,2763,804,10423
SSC11830,129,25,185,580,702,340,299,708,228,2857
SSC11831,38,10,86,723,707,329,275,662,247,2943
SSC11832,0,0,0,85,80,43,57,100,30,395
SSC11833,13,12,43,296,367,211,152,215,132,1373
SSC11834,3,0,9,65,94,58,56,64,35,372
SSC11835,41,9,54,108,184,105,77,177,60,711
SSC11836,11,0,20,116,165,85,71,83,23,543
SSC11837,0,0,0,54,77,67,38,47,27,310
SSC11838,91,43,253,2063,2285,1020,954,2108,706,9136
SSC11839,154,52,299,1588,2094,1122,1065,1877,920,8666
SSC11840,3,0,6,51,92,46,41,46,17,293
SSC11841,3,0,6,462,575,222,187,463,816,2725
SSC11842,0,0,7,44,67,30,32,42,24,239
SSC11843,3,0,3,44,88,41,43,35,12,263
SSC11844,184,24,249,3532,3698,1350,1018,5515,1825,16938
SSC11845,0,0,0,36,43,29,32,33,7,180
SSC11846,0,0,6,122,171,98,95,117,28,631
SSC11847,5,0,5,31,48,24,20,30,20,173
SSC11848,0,6,6,129,155,76,90,123,55,628
SSC11849,21,3,33,149,178,121,132,245,109,934
SSC11850,311,84,533,1634,1899,926,773,2174,593,7999
SSC11851,12,7,31,405,512,303,212,364,88,1884
SSC11852,7,0,13,70,129,78,52,69,67,465
SSC11853,0,0,6,51,56,36,28,47,28,246
SSC11854,0,0,0,81,148,77,55,56,24,441
SSC11855,9,3,15,128,192,93,128,186,83,810
SSC11856,8,6,20,142,185,94,62,176,42,701
SSC11857,0,4,4,32,22,12,19,14,18,117
SSC11858,3,0,6,613,705,241,183,438,90,2270
SSC11859,98,125,273,964,1141,542,507,1510,686,5350
SSC11860,78,24,166,1448,1604,822,576,1032,281,5763
SSC11861,207,119,452,2076,2380,997,853,2413,1071,9790
SSC11862,0,0,6,45,58,31,49,31,10,224
SSC11863,5,0,11,263,249,150,141,273,50,1126
SSC11864,126,49,256,2203,2414,1029,828,2521,634,9629
SSC11865,13,3,22,141,181,82,69,93,39,605
SSC11866,33,9,60,1882,1919,604,340,1095,549,6389
SSC11867,5,0,5,88,118,62,69,86,18,441
SSC11868,0,3,6,70,108,48,39,45,32,342
SSC11869,3,0,6,108,124,57,59,122,30,500
SSC11870,0,0,0,30,63,36,24,29,0,182
SSC11871,3,0,3,43,48,24,26,32,22,195
SSC11872,0,3,3,61,63,39,57,60,15,295
SSC11873,0,0,6,46,48,38,23,44,19,218
SSC11874,25,9,75,1077,1193,577,531,862,216,4456
SSC11875,19,9,43,757,979,505,400,666,213,3520
SSC11876,0,0,0,38,71,48,30,41,18,246
SSC11877,0,0,0,41,70,35,42,61,26,275
SSC11878,7,0,10,78,100,65,41,63,26,373
SSC11879,0,0,0,30,51,38,35,36,12,202
SSC11880,0,0,0,49,64,34,35,57,11,250
SSC11881,0,0,0,0,0,0,0,0,0,0
SSC11882,0,0,0,12,3,3,10,10,0,38
SSC11883,9,3,15,332,422,207,188,287,67,1503
SSC11884,0,0,0,55,62,26,51,33,9,236
SSC11885,0,0,0,50,68,25,25,47,6,221
SSC11886,57,8,77,1369,1418,565,576,1825,429,6182
SSC11887,129,23,192,625,766,412,341,689,239,3072
SSC11888,24,25,84,354,420,189,117,279,196,1555
SSC11889,16,22,62,284,228,86,83,239,297,1217
SSC11890,0,0,0,0,3,0,0,0,0,3
SSC11891,0,0,0,127,188,74,51,83,61,584
SSC11892,0,0,0,6,0,0,0,6,0,12
SSC11893,0,0,0,20,32,23,13,19,9,116
SSC11894,3,3,6,60,60,27,31,57,42,277
SSC11895,0,0,0,3,0,0,0,0,0,3
SSC11896,5,6,23,220,257,134,113,188,38,950
SSC11897,79,23,151,763,937,519,445,1035,395,4094
SSC11898,791,284,1575,6571,9262,4857,3921,6928,2748,34287
SSC11899,0,0,0,27,25,11,19,25,119,226
SSC11900,18,16,41,307,437,244,282,429,160,1859
SSC11901,0,0,0,0,3,0,0,0,6,9
SSC11902,0,0,0,43,67,28,38,25,12,213
SSC11903,6,0,6,34,82,48,21,25,16,226
SSC11904,0,0,0,0,0,0,0,0,0,0
SSC11905,16,18,53,2266,1483,258,113,1427,1079,6626
SSC11906,84,15,119,824,1204,645,586,799,260,4318
SSC11907,25,0,29,521,461,243,227,872,147,2471
SSC11908,0,0,0,31,34,25,20,37,30,177
SSC11909,64,17,117,2361,2509,1092,943,2795,685,10385
SSC11910,0,0,0,98,124,81,43,63,31,440
SSC11911,23,7,39,218,283,177,157,302,176,1313
SSC11912,0,0,0,43,79,46,20,27,12,227
SSC11913,19,5,31,854,898,392,367,886,278,3675
SSC11914,0,0,0,0,0,0,0,0,0,0
SSC11915,0,0,0,80,96,64,63,44,29,376
SSC11916,104,32,220,2423,2321,1084,1273,5158,1794,14053
SSC11917,0,0,0,39,11,6,3,52,3,114
SSC11918,28,12,74,848,808,480,322,595,169,3222
SSC11919,0,0,3,58,65,35,26,33,18,235
SSC11920,0,0,0,32,69,33,41,46,44,265
SSC11921,50,28,198,2159,2262,1248,922,1402,392,8385
SSC11922,4,0,4,46,57,30,23,46,15,217
SSC11923,11,6,32,3328,2545,665,419,2324,1318,10599
SSC11924,0,0,3,20,47,22,18,25,11,143
SSC11925,79,7,123,4725,5322,2384,1942,4545,1007,19925
SSC11926,0,0,0,31,43,20,30,47,21,192
SSC11927,3,0,3,51,58,44,50,58,15,276
SSC11928,86,68,215,1186,1401,448,336,1019,532,4922
SSC11929,6,17,38,808,932,312,202,621,294,3169
SSC11930,12,0,18,641,732,290,186,501,172,2522
SSC11931,12,8,43,685,621,237,194,377,216,2330
SSC11932,12,7,40,1015,828,250,130,409,167,2799
SSC11933,4,0,4,80,136,72,72,88,25,473
SSC11934,60,17,115,511,642,382,380,653,262,2830
SSC11935,0,5,5,97,163,98,93,102,39,592
SSC11936,13,0,25,1072,1260,538,451,1098,319,4738
SSC11937,7,0,7,159,242,105,106,162,45,819
SSC11938,0,0,6,86,140,93,99,94,39,551
SSC11939,7,0,7,75,150,78,75,64,7,449
SSC11940,0,0,0,36,61,29,55,45,28,254
SSC11941,3,0,12,185,164,80,65,170,82,746
SSC11942,30,23,81,305,300,131,99,297,123,1255
SSC11943,0,3,6,89,94,48,86,65,44,426
SSC11944,468,91,720,7264,6242,2022,1326,4656,2116,23626
SSC11945,8,3,29,421,641,306,220,302,101,1991
SSC11946,3,3,6,52,47,19,32,55,21,226
SSC11947,3,0,3,35,48,27,34,59,39,242
SSC11948,29,0,41,326,446,269,175,310,77,1603
SSC11949,0,0,0,0,0,0,0,0,0,0
SSC11950,15,0,18,60,93,33,41,115,35,377
SSC11951,3,3,9,208,280,155,94,123,50,910
SSC11952,112,50,228,1915,2471,1264,1186,2227,795,9858
SSC11953,0,0,9,128,214,124,96,115,62,739
SSC11954,3,0,3,65,95,56,44,58,12,330
SSC11955,0,0,7,85,107,68,65,61,142,528
SSC11956,0,0,0,44,70,45,36,45,24,264
SSC11957,0,0,9,59,92,62,49,39,21,322
SSC11958,0,0,0,31,24,12,10,12,9,98
SSC11959,53,49,132,3514,2741,633,385,2192,1737,11202
SSC11960,74,15,124,596,721,428,311,618,158,2832
SSC11961,0,0,0,50,91,55,56,35,23,310
SSC11962,30,11,68,680,699,347,311,1068,436,3541
SSC11963,0,3,3,103,110,73,48,98,51,483
SSC11964,6,0,9,96,161,87,67,60,37,508
SSC11965,0,0,0,38,46,38,20,25,15,182
SSC11966,198,115,418,2150,2376,1104,1019,2873,974,10496
SSC11967,17,9,49,225,299,138,134,206,55,1057
SSC11968,37,6,51,1211,1048,336,219,1651,593,5058
SSC11969,218,39,320,977,1178,454,378,1163,420,4570
SSC11970,0,0,6,138,190,134,103,83,27,675
SSC11971,3,0,6,39,32,25,12,43,17,168
SSC11972,0,0,3,38,54,31,29,18,6,176
SSC11973,0,0,0,31,61,32,31,39,15,209
SSC11974,36,16,74,969,1203,572,569,1115,444,4872
SSC11975,3,0,3,23,28,11,14,17,5,98
SSC11976,21,9,64,615,688,331,259,424,93,2410
SSC11977,88,40,206,1577,1655,757,700,2659,1115,8463
SSC11978,8,0,11,247,419,246,201,209,101,1423
SSC11979,0,3,6,181,198,113,94,102,31,719
SSC11980,0,0,0,15,32,8,10,12,7,84
SSC11981,0,0,0,63,76,47,35,35,15,271
SSC11982,0,0,0,44,53,46,23,36,15,217
SSC11983,165,27,256,2619,2452,909,729,3861,1440,12010
SSC11984,0,0,0,25,62,33,13,27,15,175
SSC11985,0,0,0,47,64,30,24,34,11,210
SSC11986,3,0,3,41,64,30,23,30,18,206
SSC11987,13,12,45,247,299,139,101,190,67,1043
SSC11988,0,0,0,3,0,0,3,0,0,6
SSC11989,266,67,357,2091,2248,975,945,3300,909,10468
SSC11990,3,0,3,260,355,112,104,252,43,1126
SSC11991,121,42,241,2298,1918,704,478,1518,830,7746
SSC11992,0,0,0,78,127,79,57,33,35,409
SSC11993,0,0,0,15,39,20,33,28,27,162
SSC11994,38,20,101,1802,1594,601,477,1802,853,7129
SSC11995,0,0,0,28,53,26,10,13,7,137
SSC11996,0,0,3,35,69,50,23,28,4,209
SSC11997,22,3,29,408,423,151,139,616,447,2184
SSC11998,76,68,220,1805,1819,860,802,2565,894,8745
SSC11999,13,4,24,1283,1311,655,593,1437,470,5749
SSC12000,117,31,219,1845,1944,961,805,1153,401,7109
SSC12001,10,8,43,304,331,189,137,168,62,1191
SSC12002,0,3,6,45,72,49,43,43,28,280
SSC12003,0,3,3,28,37,23,29,43,9,169
SSC12004,6,6,18,347,364,212,214,505,242,1884
SSC12005,0,0,7,68,140,51,36,65,16,376
SSC12006,0,3,3,62,55,33,40,46,15,251
SSC12007,0,0,6,42,65,32,18,38,25,220
SSC12008,0,0,0,36,53,42,35,27,8,201
SSC12009,3,0,3,33,50,29,17,21,6,156
SSC12010,16,6,22,1225,1431,690,553,932,410,5241
SSC12011,0,0,0,26,55,35,39,28,10,193
SSC12012,0,0,0,6,3,0,3,3,0,15
SSC12013,0,0,0,133,193,117,63,92,40,638
SSC12014,13,4,35,2092,2109,639,423,868,473,6604
SSC12015,0,3,3,78,104,48,31,42,28,331
SSC12016,16,7,35,940,1228,606,436,878,289,4377
SSC12017,58,9,77,734,508,110,50,448,406,2256
SSC12018,69,20,134,1021,1044,477,325,819,230,3916
SSC12019,8,6,29,269,326,175,131,217,78,1196
SSC12020,83,23,149,1605,1982,974,926,1673,610,7770
SSC12021,0,0,0,26,55,27,18,22,0,148
SSC12022,27,18,77,1079,1157,581,478,1262,341,4898
SSC12023,291,94,583,4169,4568,1921,1529,4442,1156,17785
SSC12024,0,0,0,21,62,38,31,26,14,192
SSC12025,0,0,0,21,21,22,9,18,0,91
SSC12026,14,6,20,103,197,114,107,162,56,739
SSC12027,0,0,0,47,57,26,32,39,12,213
SSC12028,3,0,3,38,57,27,26,46,18,212
SSC12029,7,6,22,333,332,174,242,904,267,2252
SSC12030,6,3,15,149,191,107,83,88,31,649
SSC12031,91,34,191,678,1000,628,480,842,436,4064
SSC12032,0,0,0,35,54,23,29,17,20,178
SSC12033,4,0,10,169,212,131,138,162,81,893
SSC12034,0,0,3,51,93,35,49,32,25,285
SSC12035,0,7,18,643,778,428,364,736,289,3238
SSC12036,3,0,3,92,156,72,74,68,41,503
SSC12037,42,35,121,866,1280,713,751,1183,554,5347
SSC12038,77,5,88,33,34,9,12,169,28,285
SSC12039,9,10,37,224,194,96,85,145,61,805
SSC12040,4,3,21,331,432,248,217,274,121,1623
SSC12041,0,3,3,34,39,22,28,28,24,175
SSC12042,0,0,0,53,79,46,36,45,38,297
