region_id,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
SSC11242,157,18,5,0,0,0,0,180
SSC11243,19,3,4,0,0,0,3,29
SSC11244,1296,56,19,8,0,4,0,1383
SSC11245,694,30,16,0,0,0,4,744
SSC11246,591,65,56,3,0,3,10,728
SSC11247,24,3,0,3,0,0,0,30
SSC11248,41,3,3,0,0,0,0,47
SSC11249,82,9,0,0,0,0,0,91
SSC11250,111,5,0,0,0,0,3,119
SSC11251,10,0,0,0,0,0,0,10
SSC11252,26,3,0,0,0,0,0,29
SSC11253,647,83,34,7,0,3,7,781
SSC11254,32,3,0,0,0,0,0,35
SSC11255,26,4,3,3,0,0,0,36
SSC11256,162,3,7,0,0,0,3,175
SSC11257,1364,79,34,20,0,0,5,1502
SSC11258,459,26,13,6,0,0,5,509
SSC11259,55,0,3,3,0,0,0,61
SSC11260,521,60,24,4,0,0,6,615
SSC11261,1299,64,25,6,0,0,3,1397
SSC11262,1613,59,23,17,0,0,0,1712
SSC11263,25,0,3,3,0,0,0,31
SSC11264,770,87,60,7,3,3,8,938
SSC11265,133,11,3,4,0,0,0,151
SSC11266,5,0,3,0,0,0,0,8
SSC11267,0,0,0,0,0,0,0,0
SSC11268,104,5,6,0,0,0,0,115
SSC11269,1024,92,45,3,0,0,3,1167
SSC11270,167,7,4,0,0,0,0,178
SSC11271,55,4,3,0,0,0,4,66
SSC11272,21,4,0,0,0,0,0,25
SSC11273,1424,70,24,19,0,3,9,1549
SSC11274,295,16,4,3,0,0,0,318
SSC11275,80,3,0,0,0,0,3,86
SSC11276,312,33,28,3,0,3,7,386
SSC11277,30,0,3,0,0,0,0,33
SSC11278,0,0,0,0,0,0,0,0
SSC11279,14,3,0,0,0,0,3,20
SSC11280,19,0,0,0,0,0,0,19
SSC11281,610,53,50,5,0,0,5,723
SSC11282,208,18,11,4,0,0,4,245
SSC11283,28,3,0,0,0,0,0,31
SSC11284,230,18,12,3,0,0,3,266
SSC11285,27,0,0,0,0,0,0,27
SSC11286,456,36,22,3,0,0,0,517
SSC11287,143,10,4,0,0,0,0,157
SSC11288,29,3,3,0,0,0,0,35
SSC11289,0,0,0,0,0,0,0,0
SSC11290,58,3,3,3,0,0,0,67
SSC11291,54,4,9,0,0,0,0,67
SSC11292,30,3,4,3,0,0,0,40
SSC11293,97,3,7,3,0,0,0,110
SSC11294,290,20,13,4,0,0,4,331
SSC11295,101,11,5,0,0,0,0,117
SSC11296,394,21,16,3,0,0,3,437
SSC11297,151,20,6,0,0,0,0,177
SSC11298,88,4,0,0,0,0,0,92
SSC11299,468,52,44,9,0,0,10,583
SSC11300,86,6,0,4,0,0,0,96
SSC11301,131,5,5,3,0,0,0,144
SSC11302,184,23,23,0,0,0,7,237
SSC11303,34,3,3,0,0,0,0,40
SSC11304,12,5,0,0,0,0,0,17
SSC11305,58,4,5,0,0,0,0,67
SSC11306,22,3,0,0,0,0,0,25
SSC11307,42,0,0,0,0,0,0,42
SSC11308,8,3,3,0,0,0,0,14
SSC11309,38,8,0,3,0,0,0,49
SSC11310,658,55,28,3,3,3,5,755
SSC11311,119,4,8,3,0,0,7,141
SSC11312,301,27,12,4,0,3,3,350
SSC11313,30,0,3,3,0,0,0,36
SSC11314,224,35,26,3,0,0,3,291
SSC11315,313,15,19,4,0,3,6,360
SSC11316,222,31,14,3,0,0,0,270
SSC11317,74,3,3,0,0,0,0,80
SSC11318,417,47,29,7,0,0,3,503
SSC11319,48,9,0,0,0,0,0,57
SSC11320,146,8,9,0,0,0,0,163
SSC11321,214,18,8,0,0,0,4,244
SSC11322,2010,74,42,30,0,3,4,2163
SSC11323,51,6,3,0,0,0,0,60
SSC11324,87,10,7,3,0,0,4,111
SSC11325,31,0,0,0,0,0,0,31
SSC11326,681,44,34,10,0,3,3,775
SSC11327,63,3,3,0,0,0,0,69
SSC11328,509,48,17,3,0,4,0,581
SSC11329,1094,69,27,3,3,0,4,1200
SSC11330,1026,46,11,5,0,0,0,1088
SSC11331,343,13,9,3,0,0,0,368
SSC11332,38,3,0,0,0,0,0,41
SSC11333,0,0,0,0,0,0,0,0
SSC11334,50,3,9,0,0,3,0,65
SSC11335,0,0,0,0,0,0,0,0
SSC11336,285,18,5,5,0,0,0,313
SSC11337,120,8,0,0,0,0,0,128
SSC11338,176,11,7,3,0,4,0,201
SSC11339,28,3,0,0,0,0,0,31
SSC11340,11,3,0,0,0,0,0,14
SSC11341,67,6,8,0,0,0,3,84
SSC11342,52,0,0,0,0,0,0,52
SSC11343,941,80,72,4,0,0,11,1108
SSC11344,74,11,3,4,0,0,0,92
SSC11345,277,30,17,0,0,0,6,330
SSC11346,17,3,0,0,0,0,0,20
SSC11347,22,5,0,0,0,0,0,27
SSC11348,823,46,45,7,0,3,5,929
SSC11349,28,3,3,0,0,0,0,34
SSC11350,35,3,7,0,0,0,0,45
SSC11351,1349,83,25,9,0,0,4,1470
SSC11352,189,26,10,3,0,0,4,232
SSC11353,684,57,30,3,0,0,3,777
SSC11354,308,28,9,3,0,0,0,348
SSC11355,262,18,13,0,0,0,0,293
SSC11356,325,28,23,15,3,0,14,408
SSC11357,967,85,48,21,0,3,5,1129
SSC11358,288,21,23,3,0,0,0,335
SSC11359,46,6,3,0,0,0,0,55
SSC11360,269,12,6,0,0,0,0,287
SSC11361,19,6,0,0,0,0,0,25
SSC11362,277,13,6,7,0,0,0,303
SSC11363,2029,106,33,50,0,0,10,2228
SSC11364,53,3,8,3,0,0,0,67
SSC11365,136,14,13,3,0,0,3,169
SSC11366,44,4,5,0,0,0,0,53
SSC11367,193,10,4,0,0,0,3,210
SSC11368,12,3,0,0,0,0,0,15
SSC11369,842,57,19,5,0,0,0,923
SSC11370,6,0,0,0,0,0,0,6
SSC11371,28,7,0,0,0,0,0,35
SSC11372,30,10,6,0,0,0,0,46
SSC11373,13,3,3,0,0,0,0,19
SSC11374,74,5,5,0,0,0,0,84
SSC11375,35,0,3,0,0,0,0,38
SSC11376,1265,47,16,7,0,0,3,1338
SSC11377,30,0,3,0,0,0,0,33
SSC11378,59,4,0,0,0,0,0,63
SSC11379,674,55,34,4,0,0,3,770
SSC11380,214,35,14,0,0,0,4,267
SSC11381,169,9,10,3,0,3,0,194
SSC11382,26,3,3,0,0,0,0,32
SSC11383,423,54,33,0,0,0,0,510
SSC11384,341,21,14,0,0,3,3,382
SSC11385,46,3,7,0,0,0,0,56
SSC11386,39,0,0,0,0,0,0,39
SSC11387,59,3,4,0,0,0,0,66
SSC11388,28,3,0,0,0,0,0,31
SSC11389,82,3,9,0,0,0,3,97
SSC11390,2749,143,60,46,4,0,5,3007
SSC11391,242,15,8,0,0,0,0,265
SSC11392,201,12,7,4,0,0,3,227
SSC11393,72,5,0,0,0,0,3,80
SSC11394,31,3,3,0,0,0,4,41
SSC11395,99,10,4,0,0,4,0,117
SSC11396,123,6,9,0,0,0,3,141
SSC11397,562,26,18,6,0,0,0,612
SSC11398,11,4,0,0,0,0,0,15
SSC11399,27,3,0,0,0,0,0,30
SSC11400,19,0,3,0,0,0,0,22
SSC11401,491,30,34,9,0,0,4,568
SSC11402,127,11,9,0,0,0,0,147
SSC11403,44,4,3,0,0,0,0,51
SSC11404,382,49,29,4,0,0,5,469
SSC11405,24,3,0,0,0,0,3,30
SSC11406,339,12,0,0,0,0,0,351
SSC11407,64,6,0,3,0,0,0,73
SSC11408,36,0,0,0,0,0,0,36
SSC11409,131,4,5,0,0,3,0,143
SSC11410,23,4,0,0,0,0,0,27
SSC11411,110,5,4,0,0,0,0,119
SSC11412,33,6,4,0,0,0,0,43
SSC11413,14,3,0,0,0,0,3,20
SSC11414,45,4,5,0,0,0,0,54
SSC11415,19,4,0,0,0,0,3,26
SSC11416,13,0,0,0,0,0,0,13
SSC11417,12,4,4,0,0,0,3,23
SSC11418,24,0,3,0,0,0,0,27
SSC11419,66,4,3,0,3,0,0,76
SSC11420,36,3,3,0,0,0,0,42
SSC11421,0,0,0,0,0,0,0,0
SSC11422,36,7,0,0,0,0,0,43
SSC11423,182,12,16,0,0,0,0,210
SSC11424,44,7,0,0,0,0,0,51
SSC11425,798,47,26,3,0,0,8,882
SSC11426,977,55,32,14,0,4,15,1097
SSC11427,28,4,3,0,0,0,0,35
SSC11428,22,0,3,0,0,0,0,25
SSC11429,15,0,0,0,0,0,0,15
SSC11430,22,0,0,0,0,0,0,22
SSC11431,161,12,17,0,3,0,3,196
SSC11432,175,15,10,0,0,0,3,203
SSC11433,134,8,3,0,0,0,0,145
SSC11434,1424,100,62,24,5,0,9,1624
SSC11435,405,32,21,0,0,0,3,461
SSC11436,195,9,7,0,0,0,0,211
SSC11437,356,17,4,0,0,0,4,381
SSC11438,0,0,0,0,0,0,0,0
SSC11439,12,0,0,0,0,0,0,12
SSC11440,66,3,3,0,0,0,0,72
SSC11441,52,0,8,0,0,0,0,60
SSC11442,24,0,0,0,0,0,0,24
SSC11443,128,13,6,0,0,0,0,147
SSC11444,14,3,3,0,0,0,0,20
SSC11445,382,22,12,6,0,0,0,422
SSC11446,78,6,3,4,0,0,0,91
SSC11447,17,5,0,0,0,0,0,22
SSC11448,30,3,3,0,0,0,0,36
SSC11449,29,3,3,0,0,0,0,35
SSC11450,151,16,7,0,0,0,0,174
SSC11451,51,3,0,0,0,0,0,54
SSC11452,42,0,6,0,0,0,0,48
SSC11453,314,22,11,3,0,0,0,350
SSC11454,68,3,3,0,0,0,0,74
SSC11455,78,6,7,0,0,0,0,91
SSC11456,67,9,5,0,0,0,0,81
SSC11457,181,22,14,0,0,0,0,217
SSC11458,1114,78,22,5,0,0,0,1219
SSC11459,619,50,23,7,0,0,4,703
SSC11460,188,21,24,0,0,0,0,233
SSC11461,14,0,0,0,0,0,0,14
SSC11462,32,0,0,0,0,0,0,32
SSC11463,151,12,6,0,0,0,0,169
SSC11464,833,45,36,11,0,0,3,928
SSC11465,41,0,3,0,0,0,0,44
SSC11466,388,36,23,4,0,0,4,455
SSC11467,119,13,12,0,0,0,5,149
SSC11468,23,3,0,0,0,0,0,26
SSC11469,34,3,3,0,0,0,3,43
SSC11470,82,7,6,0,4,0,0,99
SSC11471,38,5,0,0,0,0,0,43
SSC11472,3027,167,67,30,0,0,10,3301
SSC11473,70,0,5,3,0,0,0,78
SSC11474,19,0,0,0,0,0,0,19
SSC11475,2287,125,47,29,3,0,10,2501
SSC11476,101,10,7,0,0,0,0,118
SSC11477,1242,58,21,22,0,0,0,1343
SSC11478,49,5,0,0,0,0,0,54
SSC11479,35,3,0,0,0,0,0,38
SSC11480,37,9,6,0,0,0,0,52
SSC11481,33,3,3,0,0,0,0,39
SSC11482,39,5,3,0,0,0,0,47
SSC11483,126,11,6,3,0,0,0,146
SSC11484,965,96,67,10,0,0,11,1149
SSC11485,28,0,0,3,0,0,0,31
SSC11486,95,15,4,0,0,0,0,114
SSC11487,1120,64,28,16,4,0,3,1235
SSC11488,142,11,8,0,0,0,0,161
SSC11489,77,3,8,6,0,3,0,97
SSC11490,30,3,5,0,0,0,0,38
SSC11491,1138,69,31,19,0,0,4,1261
SSC11492,623,83,41,0,0,0,6,753
SSC11493,112,15,6,3,0,0,3,139
SSC11494,137,11,15,3,0,0,0,166
SSC11495,89,8,3,0,0,0,0,100
SSC11496,49,4,6,4,0,0,0,63
SSC11497,336,37,8,3,0,0,3,387
SSC11498,21,4,0,0,0,0,0,25
SSC11499,70,3,3,0,0,0,3,79
SSC11500,131,11,0,0,0,0,0,142
SSC11501,30,5,3,0,0,0,3,41
SSC11502,273,12,5,3,0,0,0,293
SSC11503,40,5,3,4,0,0,0,52
SSC11504,1129,96,65,6,0,0,5,1301
SSC11505,49,3,0,0,0,0,0,52
SSC11506,39,7,3,0,0,0,0,49
SSC11507,16,0,0,0,0,0,0,16
SSC11508,222,10,5,0,0,0,0,237
SSC11509,60,5,0,0,0,0,0,65
SSC11510,42,4,3,3,0,0,0,52
SSC11511,1568,90,56,9,0,3,3,1729
SSC11512,101,5,5,0,0,0,0,111
SSC11513,22,3,3,0,0,3,0,31
SSC11514,29,6,3,0,0,0,0,38
SSC11515,22,4,0,0,0,0,0,26
SSC11516,52,0,0,0,0,0,0,52
SSC11517,1093,70,35,3,0,0,4,1205
SSC11518,189,16,8,0,0,0,0,213
SSC11519,180,24,6,3,0,3,3,219
SSC11520,43,0,3,0,0,0,3,49
SSC11521,146,13,8,0,0,0,5,172
SSC11522,15,0,3,0,0,0,0,18
SSC11523,17,0,0,0,0,0,0,17
SSC11524,3204,128,84,41,0,0,8,3465
SSC11525,619,60,24,13,0,0,5,721
SSC11526,25,3,0,0,0,0,4,32
SSC11527,0,0,0,0,0,0,0,0
SSC11528,472,52,43,3,0,0,10,580
SSC11529,32,0,3,0,0,0,0,35
SSC11530,86,8,3,3,0,0,0,100
SSC11531,47,8,5,0,0,0,0,60
SSC11532,53,3,4,0,0,0,3,63
SSC11533,195,15,0,0,0,0,0,210
SSC11534,129,6,3,0,0,0,0,138
SSC11535,56,5,4,0,0,0,0,65
SSC11536,22,5,0,0,0,0,0,27
SSC11537,263,19,7,5,0,3,5,302
SSC11538,36,7,3,0,0,0,0,46
SSC11539,55,10,0,0,0,0,0,65
SSC11540,85,3,3,0,0,0,3,94
SSC11541,27,3,3,0,0,0,0,33
SSC11542,111,10,11,0,0,0,0,132
SSC11543,520,33,20,6,0,0,0,579
SSC11544,16,0,0,0,0,0,0,16
SSC11545,129,6,0,3,0,0,3,141
SSC11546,103,4,8,3,0,0,0,118
SSC11547,796,54,30,5,5,0,4,894
SSC11548,39,3,0,0,0,0,0,42
SSC11549,88,7,8,0,4,3,0,110
SSC11550,90,6,4,0,0,0,0,100
SSC11551,14,0,0,0,0,0,0,14
SSC11552,13,0,0,0,0,0,0,13
SSC11553,1245,81,58,29,3,3,13,1432
SSC11554,46,6,5,0,0,0,0,57
SSC11555,1485,96,53,9,0,4,8,1655
SSC11556,74,8,5,0,0,0,3,90
SSC11557,30,4,0,0,0,0,0,34
SSC11558,23,0,0,0,0,0,3,26
SSC11559,11,3,0,0,0,0,0,14
SSC11560,43,3,4,0,0,0,0,50
SSC11561,50,0,0,0,0,0,0,50
SSC11562,492,29,28,0,0,3,0,552
SSC11563,464,31,28,5,0,5,7,540
SSC11564,76,0,3,3,0,0,0,82
SSC11565,15,3,3,0,0,0,0,21
SSC11566,19,0,0,4,0,0,0,23
SSC11567,24,0,0,0,0,3,0,27
SSC11568,4,0,0,0,0,0,0,4
SSC11569,29,0,0,0,0,0,0,29
SSC11570,90,12,10,0,0,0,0,112
SSC11571,123,13,13,0,0,0,3,152
SSC11572,249,24,11,3,5,0,0,292
SSC11573,1166,84,41,10,0,0,0,1301
SSC11574,22,4,0,0,0,0,0,26
SSC11575,0,0,0,0,0,0,0,0
SSC11576,49,0,3,0,0,0,0,52
SSC11577,53,0,3,3,0,0,0,59
SSC11578,476,31,11,3,3,0,3,527
SSC11579,40,3,0,0,0,0,3,46
SSC11580,31,0,3,3,0,0,0,37
SSC11581,24,3,0,0,0,0,0,27
SSC11582,120,10,3,3,0,3,0,139
SSC11583,94,12,7,0,0,0,4,117
SSC11584,19,3,0,3,0,0,0,25
SSC11585,180,19,8,0,0,0,4,211
SSC11586,45,6,0,0,0,0,0,51
SSC11587,20,0,4,0,0,0,0,24
SSC11588,212,19,7,0,0,0,0,238
SSC11589,0,0,0,0,0,0,0,0
SSC11590,973,70,31,11,0,3,3,1091
SSC11591,40,0,0,0,0,0,0,40
SSC11592,11,3,3,0,0,0,0,17
SSC11593,790,53,43,16,0,3,14,919
SSC11594,151,14,13,0,0,0,0,178
SSC11595,67,13,0,3,0,0,0,83
SSC11596,127,14,10,0,0,0,0,151
SSC11597,1167,63,24,11,0,0,3,1268
SSC11598,87,12,0,0,0,0,0,99
SSC11599,22,0,0,0,0,0,0,22
SSC11600,29,3,3,3,0,3,0,41
SSC11601,317,25,27,0,0,0,6,375
SSC11602,73,10,3,0,0,3,3,92
SSC11603,3039,141,48,7,0,0,5,3240
SSC11604,688,64,55,4,0,3,0,814
SSC11605,41,7,3,3,0,0,0,54
SSC11606,26,0,3,0,0,0,0,29
SSC11607,50,3,4,0,0,0,3,60
SSC11608,1562,120,83,10,0,0,5,1780
SSC11609,56,4,0,0,0,0,0,60
SSC11610,257,38,19,13,4,0,0,331
SSC11611,36,3,0,3,0,0,3,45
SSC11612,1067,68,35,7,0,0,7,1184
SSC11613,1995,101,66,31,3,4,9,2209
SSC11614,24,3,0,0,0,0,0,27
SSC11615,13,6,3,0,0,0,0,22
SSC11616,18,4,3,3,0,0,0,28
SSC11617,101,3,7,3,0,3,0,117
SSC11618,287,32,17,5,0,0,3,344
SSC11619,204,9,11,0,0,0,0,224
SSC11620,148,11,0,4,0,0,0,163
SSC11621,224,13,0,5,0,0,0,242
SSC11622,140,9,0,4,0,0,0,153
SSC11623,30,3,0,0,0,0,0,33
SSC11624,185,20,5,0,0,0,0,210
SSC11625,160,13,3,3,0,0,3,182
SSC11626,1023,61,40,17,0,5,3,1149
SSC11627,41,4,3,0,0,0,0,48
SSC11628,371,37,13,3,0,0,0,424
SSC11629,36,3,8,0,0,0,0,47
SSC11630,159,14,11,0,0,0,0,184
SSC11631,23,4,0,0,0,0,0,27
SSC11632,176,6,0,4,0,0,0,186
SSC11633,66,11,7,0,0,0,0,84
SSC11634,24,4,0,0,0,0,0,28
SSC11635,46,3,0,0,0,0,0,49
SSC11636,438,52,22,3,0,0,6,521
SSC11637,23,0,0,0,0,0,0,23
SSC11638,20,0,6,0,0,0,0,26
SSC11639,867,94,73,8,0,0,8,1050
SSC11640,104,8,3,0,0,0,3,118
SSC11641,85,4,4,0,0,0,0,93
SSC11642,211,11,14,4,0,0,0,240
SSC11643,12,3,0,0,0,0,0,15
SSC11644,57,6,3,0,0,0,0,66
SSC11645,47,0,3,0,0,0,0,50
SSC11646,74,4,4,0,0,0,0,82
SSC11647,11,3,0,0,0,0,0,14
SSC11648,276,27,18,3,0,0,3,327
SSC11649,72,3,0,0,0,0,0,75
SSC11650,138,12,4,3,0,0,0,157
SSC11651,30,3,3,3,0,0,4,43
SSC11652,20,0,0,0,0,0,0,20
SSC11653,7,0,0,0,0,0,0,7
SSC11654,29,3,0,0,0,0,0,32
SSC11655,62,0,5,5,0,0,0,72
SSC11656,26,4,4,0,0,0,0,34
SSC11657,17,0,0,0,0,0,0,17
SSC11658,7,0,0,0,0,0,0,7
SSC11659,34,4,0,3,0,0,3,44
SSC11660,385,25,19,3,0,0,0,432
SSC11661,30,4,0,0,0,0,5,39
SSC11662,59,8,4,0,0,0,0,71
SSC11663,533,58,30,5,0,0,6,632
SSC11664,73,3,4,0,0,0,0,80
SSC11665,1099,100,111,10,0,0,11,1331
SSC11666,26,0,0,0,0,0,0,26
SSC11667,18,0,0,0,0,0,0,18
SSC11668,15,0,3,0,0,0,0,18
SSC11669,90,5,3,0,0,0,0,98
SSC11670,4,0,0,0,0,0,0,4
SSC11671,17,0,0,0,0,0,3,20
SSC11672,42,4,5,0,0,0,0,51
SSC11673,19,3,0,0,0,0,0,22
SSC11674,134,9,8,4,0,0,4,159
SSC11675,317,32,27,3,0,3,6,388
SSC11676,113,8,8,3,0,0,0,132
SSC11677,45,8,3,0,0,0,0,56
SSC11678,21,3,3,0,0,0,0,27
SSC11679,39,6,0,0,0,0,0,45
SSC11680,28,3,3,0,0,0,0,34
SSC11681,896,81,47,10,3,0,7,1044
SSC11682,395,35,24,5,0,3,3,465
SSC11683,981,88,73,8,0,0,3,1153
SSC11684,677,30,11,3,0,0,4,725
SSC11685,151,16,8,0,0,0,4,179
SSC11686,522,38,19,0,0,3,0,582
SSC11687,697,44,57,5,0,0,10,813
SSC11688,45,0,4,0,0,0,0,49
SSC11689,360,21,23,4,0,0,10,418
SSC11690,92,5,9,0,0,0,3,109
SSC11691,733,57,22,10,0,3,0,825
SSC11692,400,25,24,3,0,0,11,463
SSC11693,568,30,22,10,0,3,0,633
SSC11694,43,3,4,0,0,0,0,50
SSC11695,29,0,0,3,0,0,0,32
SSC11696,31,3,3,0,0,0,0,37
SSC11697,19,3,0,0,0,0,0,22
SSC11698,61,6,3,0,0,0,0,70
SSC11699,408,34,14,0,0,0,5,461
SSC11700,35,0,0,3,0,0,3,41
SSC11701,62,9,4,0,0,0,3,78
SSC11702,44,4,0,0,0,0,0,48
SSC11703,23,8,0,0,0,0,0,31
SSC11704,21,4,3,0,0,0,0,28
SSC11705,4,0,0,0,0,0,0,4
SSC11706,40,7,0,0,0,0,0,47
SSC11707,47,3,3,0,0,0,0,53
SSC11708,616,44,6,0,0,3,0,669
SSC11709,25,0,5,0,0,0,0,30
SSC11710,20,3,0,0,0,0,0,23
SSC11711,60,5,4,0,0,0,0,69
SSC11712,28,0,0,0,0,0,0,28
SSC11713,24,0,0,0,0,0,3,27
SSC11714,1033,68,35,6,0,0,3,1145
SSC11715,299,27,5,0,0,0,4,335
SSC11716,14,3,0,0,0,0,0,17
SSC11717,101,9,3,0,0,0,0,113
SSC11718,55,4,0,0,0,0,0,59
SSC11719,22,3,3,0,0,0,0,28
SSC11720,36,0,8,0,0,0,0,44
SSC11721,771,39,8,0,0,0,3,821
SSC11722,1074,87,36,8,0,0,0,1205
SSC11723,51,5,3,3,0,0,0,62
SSC11724,819,49,12,6,0,0,3,889
SSC11725,329,23,25,3,0,0,0,380
SSC11726,13,0,0,0,0,0,0,13
SSC11727,91,14,8,0,0,0,0,113
SSC11728,20,0,3,0,0,0,0,23
SSC11729,22,4,0,0,0,0,0,26
SSC11730,106,8,4,3,0,0,0,121
SSC11731,254,27,10,0,0,0,0,291
SSC11732,103,7,3,0,0,0,0,113
SSC11733,660,34,15,0,3,0,3,715
SSC11734,447,46,28,6,0,4,6,537
SSC11735,25,0,0,3,0,0,0,28
SSC11736,229,16,10,0,0,0,0,255
SSC11737,571,26,9,3,0,0,3,612
SSC11738,45,0,0,0,0,0,0,45
SSC11739,136,6,10,3,0,0,0,155
SSC11740,930,44,17,4,0,0,4,999
SSC11741,0,0,0,0,0,0,0,0
SSC11742,115,14,3,3,0,0,0,135
SSC11743,524,31,11,0,0,0,0,566
SSC11744,31,0,0,0,0,0,0,31
SSC11745,675,29,17,7,0,3,3,734
SSC11746,311,28,21,5,0,0,4,369
SSC11747,75,11,11,0,0,0,0,97
SSC11748,233,25,9,0,0,0,0,267
SSC11749,51,3,3,0,0,0,0,57
SSC11750,41,7,3,0,0,0,0,51
SSC11751,409,21,15,0,0,0,0,445
SSC11752,29,9,0,0,0,0,0,38
SSC11753,729,54,30,8,0,0,0,821
SSC11754,504,52,42,9,0,4,4,615
SSC11755,1152,61,34,16,0,4,0,1267
SSC11756,460,66,34,5,0,0,7,572
SSC11757,1121,51,26,9,0,0,0,1207
SSC11758,98,12,0,0,0,0,0,110
SSC11759,1352,53,21,14,0,5,0,1445
SSC11760,42,0,0,0,0,0,0,42
SSC11761,291,23,33,4,0,0,4,355
SSC11762,46,3,6,0,0,0,0,55
SSC11763,500,19,8,4,0,0,0,531
SSC11764,371,25,4,0,0,0,0,400
SSC11765,281,25,8,0,0,0,0,314
SSC11766,30,7,0,3,0,0,0,40
SSC11767,439,25,15,0,0,0,0,479
SSC11768,79,11,4,0,0,0,0,94
SSC11769,301,15,4,0,0,0,0,320
SSC11770,496,24,9,0,0,0,3,532
SSC11771,80,0,3,0,0,0,0,83
SSC11772,10,0,0,0,0,0,0,10
SSC11773,889,38,13,3,0,0,0,943
SSC11774,1159,75,19,13,0,0,0,1266
SSC11775,137,8,4,0,0,0,0,149
SSC11776,13,0,0,0,0,0,0,13
SSC11777,544,58,47,5,0,6,10,670
SSC11778,131,14,12,0,0,0,4,161
SSC11779,79,5,5,0,0,0,0,89
SSC11780,45,3,3,0,0,0,0,51
SSC11781,20,0,0,0,0,0,0,20
SSC11782,35,3,3,0,0,0,0,41
SSC11783,29,3,0,0,0,0,0,32
SSC11784,82,4,6,0,0,0,0,92
SSC11785,46,3,3,0,0,0,0,52
SSC11786,0,0,0,0,0,0,0,0
SSC11787,0,0,0,0,0,0,0,0
SSC11788,27,3,0,0,0,0,0,30
SSC11789,218,18,16,7,0,0,0,259
SSC11790,74,8,3,0,0,0,0,85
SSC11791,680,58,39,11,0,3,10,801
SSC11792,207,18,19,3,0,3,3,253
SSC11793,81,6,3,0,0,0,0,90
SSC11794,1022,53,45,11,3,0,3,1137
SSC11795,19,0,0,0,0,0,0,19
SSC11796,258,4,3,6,0,0,0,271
SSC11797,22,3,3,3,3,0,0,34
SSC11798,715,23,17,11,0,0,3,769
SSC11799,1415,50,23,7,0,0,8,1503
SSC11800,321,22,20,4,0,0,0,367
SSC11801,40,3,0,3,0,0,0,46
SSC11802,450,46,23,3,3,3,3,531
SSC11803,326,31,26,7,3,0,3,396
SSC11804,23,3,0,0,0,0,0,26
SSC11805,77,11,4,4,0,0,4,100
SSC11806,18,3,0,0,0,0,0,21
SSC11807,327,15,10,6,0,0,4,362
SSC11808,56,3,3,0,0,0,0,62
SSC11809,354,15,15,3,0,0,3,390
SSC11810,43,3,3,0,0,3,0,52
SSC11811,12,0,0,0,0,0,0,12
SSC11812,12,0,3,0,0,0,3,18
SSC11813,20,3,0,0,0,0,0,23
SSC11814,3368,284,213,29,0,12,16,3922
SSC11815,159,8,3,3,0,0,3,176
SSC11816,265,19,12,0,0,0,0,296
SSC11817,38,11,6,0,0,4,0,59
SSC11818,32,0,0,0,0,0,0,32
SSC11819,50,0,0,0,0,0,0,50
SSC11820,67,3,3,0,0,0,0,73
SSC11821,473,54,26,9,0,0,0,562
SSC11822,44,4,3,0,0,0,0,51
SSC11823,32,3,3,3,0,0,0,41
SSC11824,243,35,20,6,0,0,3,307
SSC11825,269,29,32,6,0,0,5,341
SSC11826,839,42,12,3,0,4,3,903
SSC11827,872,57,19,3,0,0,3,954
SSC11828,17,3,0,0,0,0,0,20
SSC11829,1541,109,54,18,0,0,3,1725
SSC11830,425,20,17,5,0,0,3,470
SSC11831,494,24,9,4,0,0,0,531
SSC11832,48,3,3,0,0,0,0,54
SSC11833,136,16,0,3,0,0,0,155
SSC11834,44,4,0,0,0,0,0,48
SSC11835,64,11,8,0,0,0,0,83
SSC11836,58,3,7,0,0,0,4,72
SSC11837,32,0,4,0,0,0,0,36
SSC11838,1484,83,46,17,3,0,3,1636
SSC11839,1017,85,73,9,0,3,16,1203
SSC11840,38,7,0,0,0,0,0,45
SSC11841,441,24,18,3,0,0,0,486
SSC11842,32,3,5,0,0,0,0,40
SSC11843,36,0,0,3,0,3,0,42
SSC11844,1813,83,27,15,0,0,7,1945
SSC11845,34,0,0,0,0,3,0,37
SSC11846,97,3,8,3,0,0,0,111
SSC11847,9,3,0,0,0,0,0,12
SSC11848,80,12,11,0,0,0,0,103
SSC11849,77,6,5,0,0,0,0,88
SSC11850,1247,64,26,8,0,0,3,1348
SSC11851,313,15,8,3,0,0,0,339
SSC11852,20,3,0,0,0,0,0,23
SSC11853,40,3,3,0,0,0,0,46
SSC11854,67,5,3,0,0,3,3,81
SSC11855,85,8,7,5,0,0,0,105
SSC11856,84,10,3,0,0,0,0,97
SSC11857,13,3,4,0,0,0,0,20
SSC11858,467,26,15,0,0,0,0,508
SSC11859,809,34,13,10,0,0,0,866
SSC11860,1003,47,16,3,0,3,0,1072
SSC11861,849,104,50,10,3,0,4,1020
SSC11862,27,3,0,0,0,0,0,30
SSC11863,157,17,6,0,0,0,4,184
SSC11864,1435,83,31,25,0,0,0,1574
SSC11865,92,7,6,3,0,0,0,108
