region_id,Median_age_persons,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_rent_weekly,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size
SSC10984,38,945,555,200,1481,1.1,1286,2.8
SSC10985,48,1083,516,0,1235,1.1,866,2.1
SSC10986,38,1500,569,170,1319,1.1,1143,2.7
SSC10987,49,1192,441,0,885,1.1,722,2.3
SSC10988,0,0,0,0,0,0,0,0
SSC10989,51,1734,366,160,1028,1.1,724,2.5
SSC10990,36,1130,342,50,762,1.2,819,2.7
SSC10991,41,2184,942,450,2312,1.0,2469,3.2
SSC10992,38,1200,595,140,1107,1.2,1050,2.6
SSC10993,42,805,415,0,1166,1.1,769,2.9
SSC10994,48,1092,369,120,733,1.1,625,2.3
SSC10995,39,1517,499,240,1159,1.1,958,2.4
SSC10996,42,818,427,250,962,1.2,778,2.5
SSC10997,38,652,414,50,900,1.1,752,2.6
SSC10998,41,3000,752,580,2543,1.1,2223,2.8
SSC10999,41,1387,464,200,1075,1.1,876,2.2
SSC11000,41,1517,414,250,967,1.1,771,2.3
SSC11001,34,1570,646,275,1275,1.1,1013,1.8
SSC11002,39,1482,516,185,1273,1.1,949,2.4
SSC11003,44,1950,442,0,1077,1.0,807,2.7
SSC11004,41,1430,456,220,1061,1.1,816,2.3
SSC11005,48,1100,485,0,1354,1.1,1062,2.5
SSC11006,44,1083,310,50,741,1.2,546,2.2
SSC11007,53,3397,933,100,2250,1.0,2250,2.0
SSC11008,30,1777,436,320,1129,1.4,1086,2.9
SSC11009,54,2219,426,148,1930,1.0,1025,2.7
SSC11010,45,1250,421,50,1274,1.1,918,2.3
SSC11011,39,1615,384,0,909,1.1,686,2.5
SSC11012,43,1083,517,95,1577,1.1,991,2.5
SSC11013,41,2487,758,516,2370,1.0,2285,3.1
SSC11014,53,2400,719,525,1963,1.1,1312,2.2
SSC11015,47,1040,319,180,758,1.1,746,2.5
SSC11016,45,1950,488,295,1467,1.0,1084,2.5
SSC11017,47,1602,442,230,1106,1.0,852,2.5
SSC11018,31,2000,467,360,1337,1.2,1391,3.6
SSC11019,32,2100,362,271,1082,1.3,959,3.3
SSC11020,37,3207,552,250,1325,1.1,1275,3.3
SSC11021,43,1387,367,125,778,1.1,729,2.5
SSC11022,35,1980,402,350,1274,1.1,1331,3.5
SSC11023,35,1083,376,160,764,1.1,782,2.9
SSC11024,45,2300,918,0,2924,1.0,2739,3.1
SSC11025,35,1730,434,200,1053,1.2,987,3.3
SSC11026,55,1559,384,180,900,1.1,737,2.1
SSC11027,39,2800,985,450,2706,1.1,2358,2.5
SSC11028,85,0,422,0,0,0,0,0
SSC11029,44,1733,428,250,1062,1.1,945,2.5
SSC11030,49,867,380,120,868,1.1,697,2.2
SSC11031,50,1820,493,120,1390,1.1,1137,2.5
SSC11032,32,1733,508,300,1478,1.1,1330,2.8
SSC11033,38,2167,555,369,1494,1.1,1379,3.0
SSC11034,35,1595,529,190,1248,1.1,1015,2.6
SSC11035,47,1000,470,0,1231,1.1,769,2.5
SSC11036,42,2080,625,343,1850,1.1,1862,3.2
SSC11037,39,2600,653,330,1969,1.1,1789,3.3
SSC11038,31,1880,384,300,1075,1.3,945,3.1
SSC11039,33,2167,464,320,1221,1.2,1111,3.1
SSC11040,44,899,367,125,814,1.1,653,2.4
SSC11041,39,1517,412,200,1171,1.1,902,2.4
SSC11042,44,1430,422,200,1054,1.1,978,2.7
SSC11043,42,1522,385,145,1180,1.1,1025,2.5
SSC11044,39,1733,458,115,1421,1.1,1208,2.8
SSC11045,49,1235,376,220,937,1.1,749,2.4
SSC11046,45,1170,475,160,1174,1.1,828,2.2
SSC11047,39,1921,963,380,2454,1.1,2278,3.0
SSC11048,46,2600,555,180,1359,1.0,1201,2.3
SSC11049,43,1517,540,150,1406,1.0,1264,2.4
SSC11050,39,1300,489,200,1242,1.1,938,2.4
SSC11051,45,1647,606,230,1312,1.0,1200,2.2
SSC11052,50,1274,364,145,924,1.1,781,2.4
SSC11053,43,1235,432,170,1028,1.1,847,2.5
SSC11054,44,752,297,100,820,1.2,514,2.5
SSC11055,41,1733,459,255,1134,1.1,954,2.5
SSC11056,29,1855,365,240,1098,1.2,789,2.4
SSC11057,38,2492,713,370,1816,1.1,1453,2.4
SSC11058,39,2700,740,490,2381,1.1,2204,3.1
SSC11059,44,2600,656,390,2110,1.1,1730,2.8
SSC11060,45,1717,388,248,969,1.1,730,2.3
SSC11061,45,698,386,0,1027,1.2,812,2.5
SSC11062,46,1400,443,350,1375,1.0,1062,2.8
SSC11063,46,1733,543,175,1346,1.1,1101,2.7
SSC11064,38,1863,598,290,1648,1.1,1078,2.1
SSC11065,43,2492,698,348,2388,1.1,1810,2.6
SSC11066,34,1950,656,300,1657,1.1,1322,2.4
SSC11067,42,2100,486,120,1730,1.1,846,2.2
SSC11068,37,1733,671,280,1640,1.1,1426,2.8
SSC11069,36,2071,522,390,1414,1.0,1331,3.0
SSC11070,38,2167,588,320,1690,1.1,1444,2.7
SSC11071,50,1239,386,255,900,1.1,869,2.3
SSC11072,37,1509,522,165,1344,1.1,1182,2.8
SSC11073,47,1081,413,140,970,1.1,761,2.3
SSC11074,50,1179,321,73,791,1.1,650,2.2
SSC11075,46,1538,602,110,1442,1.1,1171,2.4
SSC11076,59,1517,363,225,770,1.1,649,2.1
SSC11077,33,2500,770,465,2127,1.0,2124,3.4
SSC11078,30,1576,489,310,1104,1.5,1114,2.6
SSC11079,45,2167,555,100,1166,1.0,958,2.6
SSC11080,43,1733,374,200,1012,1.1,835,2.5
SSC11081,28,2000,603,350,1495,1.2,1498,3.6
SSC11082,0,0,0,0,0,0,0,0
SSC11083,62,1000,360,270,692,1.1,585,1.8
SSC11084,49,1542,396,180,785,1.1,757,2.1
SSC11085,33,2073,688,385,1641,1.1,1546,3.1
SSC11086,58,1600,461,230,875,1.1,725,1.9
SSC11087,44,1057,430,130,971,1.1,790,2.4
SSC11088,44,1376,470,50,1125,1.1,938,2.3
SSC11089,27,2500,358,640,1052,1.6,1007,2.6
SSC11090,34,2817,711,460,1885,1.0,1807,3.2
SSC11091,38,1780,588,280,1530,1.1,1247,2.6
SSC11092,39,2357,618,390,1908,1.1,1598,2.8
SSC11093,50,1444,398,193,979,1.2,747,2.0
SSC11094,31,1655,419,220,1080,1.2,1066,3.2
SSC11095,30,1777,356,210,890,1.2,781,3.2
SSC11096,35,1776,630,310,1862,1.0,1772,3.0
SSC11097,34,2403,694,365,1968,1.1,1792,3.0
SSC11098,42,2900,1013,500,2981,1.0,2625,2.8
SSC11099,47,1037,384,140,918,1.1,652,2.3
SSC11100,41,300,403,125,1138,1.2,820,2.9
SSC11101,40,1300,376,170,875,1.1,766,2.3
SSC11102,43,2167,391,75,900,1.2,900,2.7
SSC11103,47,1473,402,80,927,1.2,831,2.7
SSC11104,42,1235,391,190,1068,1.1,777,2.2
SSC11105,47,953,335,0,677,1.1,627,2.4
SSC11106,42,2392,653,260,1821,1.1,1819,3.0
SSC11107,40,1950,642,300,1762,1.1,1385,2.7
SSC11108,47,997,426,120,1187,1.1,906,2.4
SSC11109,33,1700,574,265,1322,1.1,1233,2.9
SSC11110,45,433,596,125,1180,1.1,930,2.6
SSC11111,38,1854,542,280,1589,1.1,1408,3.0
SSC11112,33,1900,546,335,1231,1.3,1134,2.5
SSC11113,40,998,530,100,1194,1.1,974,2.3
SSC11114,48,1733,415,100,1057,1.0,1104,2.7
SSC11115,39,1620,631,290,1468,1.0,1365,2.7
SSC11116,32,2004,539,375,1488,1.1,1524,3.6
SSC11117,42,1517,570,225,1538,1.1,1588,2.9
SSC11118,32,1950,603,315,1399,1.1,1262,2.7
SSC11119,41,1044,362,160,731,1.3,675,2.6
SSC11120,45,1083,479,140,1050,1.1,870,2.3
SSC11121,43,2600,669,200,2062,1.1,2042,3.3
SSC11122,36,1625,514,280,1377,1.1,1269,2.9
SSC11123,29,2167,723,415,1639,1.2,1701,2.8
SSC11124,28,2307,852,375,2012,1.1,1923,3.2
SSC11125,30,2300,597,400,1504,1.4,1458,2.9
SSC11126,30,2000,568,380,1328,1.5,1318,2.6
SSC11127,42,1100,381,130,1292,1.2,944,3.1
SSC11128,52,531,383,220,909,1.2,787,2.4
SSC11129,30,2500,714,430,1788,1.1,1792,3.5
SSC11130,35,2167,674,380,1715,1.2,1436,2.5
SSC11131,39,2383,713,462,2208,1.1,2053,3.0
SSC11132,49,1636,470,150,1218,1.2,959,2.7
SSC11133,40,1495,446,200,1016,1.1,924,2.4
SSC11134,37,2000,682,365,1812,1.1,1680,2.8
SSC11135,34,2000,587,335,1703,1.1,1643,3.1
SSC11136,39,3000,524,277,1484,1.1,1361,3.3
SSC11137,39,2000,735,175,2225,1.1,1678,2.9
SSC11138,46,1300,465,220,1034,1.1,882,2.4
SSC11139,30,2383,596,370,1566,1.1,1574,3.5
SSC11140,36,705,166,0,1750,1.5,333,2.0
SSC11141,41,3033,784,380,2769,1.1,2291,2.7
SSC11142,28,2167,882,360,2539,1.0,2406,3.0
SSC11143,43,1700,677,300,1833,1.1,1428,2.7
SSC11144,49,2884,1042,640,2673,1.1,2069,2.2
SSC11145,55,2000,945,400,3166,1.1,2583,2.5
SSC11146,44,1959,360,200,686,1.2,605,2.3
SSC11147,41,2058,614,340,1722,1.2,1492,2.6
SSC11148,32,2000,430,400,1182,1.3,1137,2.9
SSC11149,40,2600,638,430,1953,1.1,1772,3.1
SSC11150,52,1450,456,183,1050,1.1,812,1.8
SSC11151,54,2383,603,220,1305,1.0,1176,2.3
SSC11152,41,1164,442,260,980,1.1,907,2.6
SSC11153,51,1127,377,223,784,1.1,827,2.5
SSC11154,44,1300,480,220,1109,1.1,1025,2.2
SSC11155,41,2492,727,557,2328,1.0,2287,3.2
SSC11156,57,996,353,210,743,1.1,578,2.0
SSC11157,36,1733,557,290,1375,1.1,1210,2.8
SSC11158,42,4000,672,400,2198,1.1,1725,3.0
SSC11159,40,1250,467,180,996,1.1,813,2.4
SSC11160,41,1733,579,290,1418,1.0,1225,2.8
SSC11161,34,1800,639,280,1311,1.1,1148,2.1
SSC11162,37,200,500,95,1093,1.0,850,2.1
SSC11163,50,1300,366,140,942,1.2,749,2.3
SSC11164,48,2069,602,290,1764,1.1,1434,2.6
SSC11165,39,1820,383,125,1265,1.1,984,2.7
SSC11166,34,1850,657,298,1538,1.1,1228,2.4
SSC11167,37,2500,667,285,1939,1.1,1550,2.6
SSC11168,48,2600,570,150,1312,1.1,1308,2.5
SSC11169,41,2167,988,270,2374,1.1,2604,3.1
SSC11170,43,1788,522,320,1147,1.1,1125,3.3
SSC11171,35,1257,496,18,1083,1.1,930,2.6
SSC11172,53,1679,343,160,580,1.1,614,2.3
SSC11173,50,1713,545,60,1142,1.1,1062,2.3
SSC11174,43,1517,456,190,1125,1.1,953,2.7
SSC11175,47,889,451,100,1040,1.1,812,2.3
SSC11176,34,2400,1144,370,2802,1.0,2691,3.1
SSC11177,49,1083,700,250,1963,1.1,1781,2.8
SSC11178,36,1896,710,130,1606,1.1,1394,2.7
SSC11179,43,2228,372,200,1125,1.2,919,2.5
SSC11180,29,1417,366,250,1022,1.2,735,2.3
SSC11181,42,1950,546,220,1515,1.1,1327,2.8
SSC11182,42,1400,532,200,1386,1.2,1058,2.6
SSC11183,42,2167,587,300,1819,1.1,1673,3.1
SSC11184,31,1600,686,260,1508,1.1,1239,2.4
SSC11185,39,1495,575,240,1383,1.1,1222,2.9
SSC11186,48,0,433,0,3550,1.0,900,1.6
SSC11187,41,1000,408,285,1062,1.2,790,2.4
SSC11188,0,0,0,0,0,0,0,0
SSC11189,44,1603,558,0,1241,1.1,974,2.6
SSC11190,49,1300,468,270,1190,1.0,995,2.5
SSC11191,37,1200,462,160,1109,1.1,869,2.5
SSC11192,38,1863,574,250,1525,1.1,1167,2.4
SSC11193,45,1304,373,150,971,1.1,870,2.4
SSC11194,42,1317,372,175,833,1.2,806,2.7
SSC11195,41,1500,576,120,1306,1.1,1261,2.6
SSC11196,54,1170,452,205,1187,1.1,1042,2.3
SSC11197,46,1907,475,300,1270,1.0,981,2.5
SSC11198,45,1000,342,155,807,1.1,614,2.2
SSC11199,51,2167,644,280,2015,1.0,1208,2.3
SSC11200,41,1237,431,0,866,1.3,840,2.8
SSC11201,44,4333,909,690,2750,1.0,2883,3.1
SSC11202,48,1788,499,200,1276,1.1,989,2.4
SSC11203,47,1300,526,235,1104,1.0,843,2.4
SSC11204,48,1733,562,150,1354,1.2,1281,2.4
SSC11205,45,2167,394,200,1062,1.1,1018,2.8
SSC11206,42,1681,396,240,1081,1.1,864,2.6
SSC11207,24,0,774,225,2014,1.1,1859,3.1
SSC11208,35,1900,743,280,1816,1.1,1559,2.7
SSC11209,43,1450,515,310,1289,1.1,1007,2.8
SSC11210,42,2806,727,510,2173,1.0,2019,2.9
SSC11211,33,1967,604,305,1601,1.1,1456,3.1
SSC11212,48,1408,353,190,815,1.1,634,2.2
SSC11213,43,1521,470,240,1101,1.1,806,2.1
SSC11214,32,1950,680,310,1846,1.1,1709,3.2
SSC11215,37,1500,456,260,1184,1.2,1005,2.8
SSC11216,44,1733,533,130,1077,1.1,1052,2.6
SSC11217,40,1350,479,200,990,1.1,906,2.8
SSC11218,33,2167,386,280,1533,1.1,1053,2.6
SSC11219,39,1950,432,260,774,1.2,784,2.3
SSC11220,34,2600,759,510,2291,1.0,2251,3.4
SSC11221,30,2900,928,480,2351,1.1,2327,3.4
SSC11222,34,1739,577,220,1462,1.1,1272,2.7
SSC11223,43,2167,724,200,2250,1.0,1791,2.8
SSC11224,0,0,0,0,0,0,0,0
SSC11225,38,2167,475,303,1267,1.2,1148,3.4
SSC11226,47,1159,377,180,663,1.2,581,1.9
SSC11227,41,1417,394,250,970,1.1,833,2.7
SSC11228,57,670,291,0,620,1.1,683,2.5
SSC11229,28,2600,500,435,1960,1.2,1498,2.4
SSC11230,41,3000,678,345,2232,1.1,2109,3.2
SSC11231,46,3017,583,230,1903,1.1,1375,2.9
SSC11232,45,1061,519,80,909,1.1,868,2.3
SSC11233,38,2029,488,0,1270,1.1,1449,2.7
SSC11234,48,1700,395,210,908,1.1,873,2.6
SSC11235,48,600,455,105,1020,1.0,759,2.1
SSC11236,56,1019,408,0,956,1.1,772,1.9
SSC11237,48,2080,543,300,1354,1.1,1007,2.3
SSC11238,40,1950,603,320,1704,1.1,1558,2.8
SSC11239,45,2134,548,340,1487,1.1,1284,2.7
SSC11240,59,1300,383,220,797,1.1,751,2.2
SSC11241,45,1647,500,150,1292,1.0,1187,2.5
SSC11242,45,2019,589,350,1609,1.0,1489,2.7
SSC11243,50,1474,451,220,1097,1.1,939,2.6
SSC11244,41,3300,841,580,2729,1.1,2508,2.8
SSC11245,41,3000,779,710,2452,1.0,2270,3.1
SSC11246,38,1733,467,270,1110,1.1,948,2.6
SSC11247,42,758,397,190,916,1.1,900,2.8
SSC11248,51,1517,627,323,1471,1.1,1235,2.3
SSC11249,49,1950,680,330,1510,1.0,1411,2.4
SSC11250,33,1842,656,300,1827,1.0,1806,3.3
SSC11251,50,563,394,230,1292,1.0,825,2.0
SSC11252,47,1270,343,130,831,1.1,738,2.3
SSC11253,44,1950,476,260,1253,1.1,924,2.4
SSC11254,64,1388,390,150,821,1.0,547,1.7
SSC11255,40,1539,396,200,1097,1.2,982,2.7
SSC11256,44,1780,538,365,1385,1.0,1316,2.9
SSC11257,38,2200,733,400,2049,1.0,1940,3.0
SSC11258,33,2175,762,360,1806,1.1,1641,2.8
SSC11259,41,1800,435,230,968,1.1,865,2.5
SSC11260,46,2037,502,305,1140,1.1,908,2.3
SSC11261,29,2490,479,440,1660,1.3,1227,2.6
SSC11262,40,2500,504,360,1428,1.1,1257,2.9
SSC11263,44,1200,517,120,1187,1.1,933,2.4
SSC11264,33,1733,522,250,1268,1.1,1039,2.5
SSC11265,43,1820,653,200,1561,1.0,1455,2.8
SSC11266,56,1170,374,266,763,1.1,718,2.1
SSC11267,35,0,100,0,0,0,0,0
SSC11268,35,3100,841,700,2759,1.0,2703,3.6
SSC11269,39,2496,652,330,1822,1.1,1387,2.6
SSC11270,39,2800,1267,450,2905,1.2,1976,1.7
SSC11271,39,1950,415,250,1295,1.1,1178,2.9
SSC11272,36,3067,452,390,1268,1.1,1109,2.8
SSC11273,33,2032,559,360,1359,1.3,1238,2.6
SSC11274,40,2817,581,510,1810,1.1,1661,3.1
SSC11275,46,2040,559,285,1485,1.1,1237,2.4
SSC11276,35,1517,377,206,967,1.1,845,2.7
SSC11277,45,1300,503,220,1208,1.1,822,2.6
SSC11278,47,0,614,0,1212,1.0,650,3.7
SSC11279,44,1381,444,163,866,1.1,785,2.5
SSC11280,46,507,322,140,654,1.1,566,2.1
SSC11281,37,1500,574,210,1296,1.1,1021,2.4
SSC11282,39,1425,482,215,1134,1.1,957,2.6
SSC11283,46,867,388,100,1012,1.1,790,2.7
SSC11284,42,1920,567,330,1345,1.1,1267,2.7
SSC11285,36,2500,823,73,1733,1.5,1395,1.9
SSC11286,39,1863,585,325,1584,1.1,1297,2.6
SSC11287,39,1900,514,170,1330,1.1,1135,2.7
SSC11288,50,1200,402,203,918,1.1,771,2.5
SSC11289,26,2167,1375,0,0,1.0,1375,2.0
SSC11290,41,1800,580,225,1348,1.1,1330,2.8
SSC11291,43,1577,444,200,1109,1.2,1089,2.8
SSC11292,45,930,362,200,941,1.2,944,3.1
SSC11293,42,1800,558,170,1628,1.1,1570,2.7
SSC11294,37,2600,621,378,1696,1.1,1597,3.0
SSC11295,38,2817,1393,525,3069,1.1,2644,2.0
SSC11296,42,2400,688,300,1920,1.1,1723,2.9
SSC11297,41,2167,661,320,1872,1.1,1610,2.8
SSC11298,40,2600,713,200,2065,1.1,1845,3.0
SSC11299,37,1430,438,230,1037,1.1,846,2.5
SSC11300,43,2900,519,510,1622,1.1,1485,2.7
SSC11301,41,3379,742,530,2239,1.1,2236,3.2
SSC11302,44,1170,396,230,925,1.1,716,2.3
SSC11303,41,4333,403,120,1125,1.1,1037,2.8
SSC11304,52,1867,611,100,1666,1.1,1187,2.5
SSC11305,44,1662,650,193,1521,1.1,1258,2.5
SSC11306,43,960,694,225,1300,1.1,1268,2.5
SSC11307,49,975,595,115,1468,1.1,1292,2.6
SSC11308,45,1059,379,175,733,1.1,1531,2.5
SSC11309,50,1733,534,225,1141,1.1,839,2.1
SSC11310,38,1707,661,280,1650,1.0,1436,2.8
SSC11311,38,791,438,110,968,1.1,866,2.4
SSC11312,43,1733,462,260,1073,1.1,923,2.5
SSC11313,59,1250,360,220,812,1.1,706,2.3
SSC11314,47,1595,386,220,954,1.0,698,2.2
SSC11315,41,1850,389,230,1033,1.1,895,2.5
SSC11316,43,1430,392,200,931,1.1,707,2.2
SSC11317,45,2100,516,360,1336,1.1,1406,3.1
SSC11318,44,1700,440,270,1052,1.1,837,2.4
SSC11319,47,1387,390,215,886,1.1,741,2.3
SSC11320,38,1600,659,140,1761,1.1,1561,3.2
SSC11321,41,1800,667,300,2093,1.0,1928,3.0
SSC11322,30,1495,357,300,888,1.6,849,3.0
SSC11323,39,2450,565,480,1656,1.1,1666,3.2
SSC11324,54,1560,364,280,818,1.1,707,2.3
SSC11325,38,2383,511,45,1125,1.0,1031,2.7
SSC11326,36,1863,487,200,1287,1.1,1017,2.6
SSC11327,40,2135,648,180,1869,1.1,1750,3.1
SSC11328,37,1733,575,260,1540,1.1,1141,2.4
SSC11329,38,2600,957,420,2536,1.1,1942,2.4
SSC11330,35,2500,921,400,2269,1.2,1837,2.3
SSC11331,38,3467,875,470,2793,1.1,2540,2.9
SSC11332,46,975,310,200,841,1.2,734,2.6
SSC11333,34,0,625,300,1750,1.0,1125,4.0
SSC11334,45,1040,356,170,823,1.2,775,2.5
SSC11335,0,0,0,0,0,0,0,0
SSC11336,38,1850,404,290,1148,1.2,1074,3.1
SSC11337,43,2167,715,345,2079,1.0,1725,2.7
SSC11338,37,2000,677,310,2009,1.0,1741,2.9
SSC11339,44,719,362,180,841,1.2,610,2.1
SSC11340,51,0,592,0,1416,1.0,1625,2.6
SSC11341,64,1352,365,205,768,1.1,567,1.8
SSC11342,36,3000,1235,421,2761,1.2,1947,1.9
SSC11343,39,1300,490,175,1107,1.1,826,2.2
SSC11344,52,1192,352,210,818,1.1,728,2.3
SSC11345,41,1733,543,265,1401,1.1,1111,2.5
SSC11346,41,630,362,70,837,1.0,721,2.3
SSC11347,40,1517,500,400,1542,1.1,850,2.7
SSC11348,37,1333,508,165,1218,1.1,977,2.5
SSC11349,41,3300,541,108,1520,1.3,1158,2.4
SSC11350,41,1517,444,159,893,1.2,806,2.5
SSC11351,36,2817,942,460,2415,1.2,1924,2.3
SSC11352,47,1517,443,260,976,1.0,870,2.3
SSC11353,40,2000,597,375,1422,1.1,1258,2.6
SSC11354,40,2167,783,400,2003,1.0,1902,2.9
SSC11355,40,2084,479,300,1322,1.1,1040,2.9
SSC11356,32,1517,367,195,826,1.1,759,2.8
SSC11357,35,1733,568,260,1344,1.1,1144,2.6
SSC11358,51,1800,536,275,1434,1.1,1016,2.2
SSC11359,45,1517,681,100,1759,1.1,1565,2.5
SSC11360,38,2600,787,360,2292,1.1,1698,2.3
SSC11361,45,1733,464,293,1016,1.1,1009,2.4
SSC11362,32,2400,861,500,1966,1.2,1924,2.8
SSC11363,33,2000,444,370,1238,1.3,1230,3.1
SSC11364,39,1517,568,170,1678,1.1,1329,2.9
SSC11365,48,867,350,120,765,1.2,541,2.0
SSC11366,51,1700,475,270,1051,1.0,962,2.3
SSC11367,44,3033,806,700,2534,1.0,2534,3.1
SSC11368,48,1116,317,180,650,1.1,568,2.1
SSC11369,38,3111,893,390,2608,1.1,1871,2.4
SSC11370,43,7000,191,0,3416,1.0,3125,3.9
SSC11371,50,1223,371,0,762,1.1,677,2.6
SSC11372,42,1300,431,105,1086,1.2,981,2.8
SSC11373,49,1083,385,238,900,1.2,594,2.2
SSC11374,40,1733,715,285,1962,1.1,1692,2.7
SSC11375,45,2167,585,275,1327,1.1,1197,2.6
SSC11376,40,3000,855,500,2712,1.1,2414,2.9
SSC11377,33,217,456,0,1042,1.0,809,2.5
SSC11378,43,5000,1141,738,3318,1.0,3023,2.9
SSC11379,35,1842,599,300,1726,1.1,1558,3.1
SSC11380,34,1300,391,195,959,1.1,705,2.2
SSC11381,39,1322,523,240,1163,1.1,933,2.3
SSC11382,50,1733,384,135,864,1.1,794,2.2
SSC11383,44,1300,421,180,1078,1.1,780,2.1
SSC11384,42,2999,731,230,2180,1.1,1613,2.6
SSC11385,43,1699,502,0,1062,1.1,1050,2.8
SSC11386,51,1183,463,290,1187,1.1,1007,2.6
SSC11387,44,1733,581,120,1750,1.1,1375,2.7
SSC11388,40,2975,655,223,1725,1.1,1681,2.6
SSC11389,39,1326,534,210,1523,1.1,1139,2.3
SSC11390,33,1600,384,280,1012,1.4,922,2.8
SSC11391,34,2167,804,350,2130,1.0,2047,3.0
SSC11392,35,2100,508,350,1367,1.2,1382,3.4
SSC11393,33,1800,766,300,1767,1.0,1664,2.8
SSC11394,42,1667,457,173,1179,1.2,1030,2.8
SSC11395,41,1473,559,180,1697,1.1,1535,2.7
SSC11396,47,1000,442,70,1022,1.1,806,2.4
SSC11397,39,2492,655,390,1915,1.1,1671,2.9
SSC11398,47,923,379,150,714,1.1,473,1.5
SSC11399,51,1733,424,350,1077,1.0,958,2.6
SSC11400,42,529,358,0,833,1.1,763,2.7
SSC11401,36,2167,550,280,1481,1.2,1400,3.3
SSC11402,47,1842,482,290,1160,1.1,990,2.5
SSC11403,43,1733,392,240,1017,1.1,847,2.6
SSC11404,42,1740,440,250,951,1.1,735,2.2
SSC11405,42,1517,627,380,1734,1.1,1722,3.1
SSC11406,42,3900,1118,600,3242,1.0,3040,3.2
SSC11407,39,1950,667,280,1531,1.1,1375,2.7
SSC11408,48,1040,631,150,1328,1.2,924,2.3
SSC11409,42,1600,678,280,1858,1.1,1402,2.5
SSC11410,50,1517,419,200,1212,1.0,1086,2.4
SSC11411,38,2000,764,330,2449,1.0,2444,3.5
SSC11412,42,1300,707,220,1812,1.1,1781,2.7
SSC11413,42,1148,373,140,670,1.2,571,2.1
SSC11414,42,1480,622,150,1895,1.1,1656,2.9
SSC11415,51,1365,388,0,1031,1.1,721,2.4
SSC11416,44,1150,348,160,885,1.3,666,2.2
SSC11417,44,1500,559,220,1270,1.1,814,2.3
SSC11418,49,2200,389,225,814,1.1,825,2.5
SSC11419,43,1950,578,185,1381,1.1,1483,2.9
SSC11420,44,1300,542,0,1588,1.1,1226,3.0
SSC11421,0,0,0,0,0,0,0,0
SSC11422,44,921,612,100,1449,1.1,1694,3.0
SSC11423,36,2400,634,340,1763,1.1,1562,3.2
SSC11424,48,1300,457,190,1281,1.1,1089,2.7
SSC11425,43,2500,667,410,2037,1.1,1811,2.9
SSC11426,32,1733,373,263,971,1.2,883,3.0
SSC11427,41,2000,562,0,1542,1.0,1265,2.7
SSC11428,49,820,383,100,936,1.1,620,2.1
SSC11429,49,981,406,165,877,1.1,936,2.0
SSC11430,49,1733,539,163,1171,1.0,955,2.8
SSC11431,47,1138,377,180,838,1.1,686,2.3
SSC11432,51,1257,392,200,895,1.1,703,2.2
SSC11433,45,1850,636,310,1478,1.1,1377,2.7
SSC11434,33,1690,425,213,1097,1.2,989,2.9
SSC11435,34,1950,707,351,1811,1.0,1755,2.9
SSC11436,38,2734,904,570,2790,1.0,2684,3.4
SSC11437,30,2000,552,360,1675,1.2,1258,2.0
SSC11438,1,0,333,221,900,2.0,1375,1.0
SSC11439,51,5200,1292,450,2968,1.0,2083,2.6
SSC11440,46,2500,793,408,2250,1.1,1579,2.6
SSC11441,39,1897,401,257,880,1.2,722,2.5
SSC11442,37,542,609,240,1343,1.1,1458,2.9
SSC11443,41,1500,468,210,1246,1.1,933,2.2
SSC11444,44,1418,467,1200,949,1.1,919,2.2
SSC11445,42,2600,511,105,1743,1.1,1058,2.6
SSC11446,43,1344,431,250,1005,1.1,927,2.5
SSC11447,48,650,337,100,811,1.1,623,2.4
SSC11448,37,0,736,0,1777,1.1,1020,2.5
SSC11449,49,1517,386,280,906,1.1,819,2.6
SSC11450,47,1733,478,250,1063,1.1,935,2.4
SSC11451,38,2400,511,310,1625,1.2,1281,2.9
SSC11452,41,1100,461,120,841,1.1,894,2.5
SSC11453,37,1840,587,215,1808,1.1,1251,2.5
SSC11454,40,1452,595,245,1375,1.2,1399,3.0
SSC11455,41,2300,496,200,1397,1.1,1125,2.9
SSC11456,39,1300,473,103,1138,1.1,948,2.4
SSC11457,45,900,369,165,783,1.1,658,2.3
SSC11458,35,3000,1069,530,2659,1.2,2084,2.1
SSC11459,36,2383,777,415,1978,1.2,1555,2.4
SSC11460,39,1434,475,265,1044,1.1,892,2.6
SSC11461,59,1842,394,140,900,1.1,585,1.9
SSC11462,52,1094,401,200,884,1.0,817,2.2
SSC11463,38,2600,688,410,1909,1.1,1907,3.1
SSC11464,36,1950,500,275,1352,1.1,1149,2.8
SSC11465,37,2000,749,140,1523,1.1,1394,2.8
SSC11466,35,1997,568,320,1438,1.1,1330,2.9
SSC11467,45,1650,475,235,1116,1.1,823,2.2
SSC11468,49,1083,387,115,862,1.0,718,2.4
SSC11469,47,1868,384,135,954,1.1,870,2.6
SSC11470,43,1950,559,340,1671,1.1,1172,2.5
SSC11471,40,1600,569,250,1387,1.1,1487,2.9
SSC11472,36,2600,669,430,1877,1.2,1428,2.5
SSC11473,38,1998,673,550,1855,1.0,1823,2.8
SSC11474,31,1350,441,150,1125,1.1,918,3.1
SSC11475,37,2324,617,340,1612,1.2,1406,2.5
SSC11476,42,2600,541,196,1275,1.1,892,2.4
