region_id,No_IC_DS_Separate_house,No_IC_DS_SemD_ro_tr_h_th,No_IC_DS_Flat_Unit_or_Apart,No_IC_DS_Other_dwelling,No_IC_DS_Not_stated,No_IC_Total,Tof_IC_BrdB_DS_Separate_house,Tof_IC_BrdB_DS_SemD_ro_tr_h_t,Tof_IC_BrdB_DS_Flt_Unt_or_Apt,Tof_IC_BrdB_DS_Other_dwelling,Tof_IC_BrdB_DS_Not_stated,Tof_IC_BrdB_Total,Tof_IC_DU_DS_Separate_house,Tof_IC_DU_DS_SemD_ro_tr_h_th,Tof_IC_DU_DS_Flt_Unt_or_Aprt,Tof_IC_DU_DS_Other_dwelling,Tof_IC_DU_DS_Not_stated,Tof_IC_D_up_Total,Tof_IC_Oth_DS_Separate_house,Tof_IC_Oth_DS_SemD_ro_tr_h_th,Tof_IC_Ot_DS_Flt_Unt_or_Aprt,Tof_IC_Oth_DS_Other_dwelling,Tof_IC_Oth_DS_Not_stated,Tof_IC_Other_Total,Tof_IC_Tot_DS_Separate_house,Tof_IC_Tot_DS_SemD_ro_tr_h_th,Tof_IC_Tot_DS_Flt_Unt_or_Apt,Tof_IC_Tot_DS_Other_dwelling,Tof_IC_Tot_DS_Not_stated,Tof_IC_Tot_Total,IC_NS_DS_Separate_house,IC_NS_DS_SemD_ro_tr_h_th,IC_NS_DS_Flat_Unit_or_Apart,IC_NS_DS_Other_dwelling,IC_NS_DS_Not_stated,IC_not_stated_Total,Total_DS_Separate_house,Total_DS_SemD_ro_tr_h_th,Total_DS_Flat_Unit_or_Apart,Total_DS_Other_dwelling,Total_DS_Not_stated,Total_Total
SSC11390,704,293,958,0,4,1959,1758,569,2509,3,12,4851,81,28,132,3,0,244,111,42,202,0,0,355,1950,639,2843,6,12,5450,162,64,211,5,4,446,2816,996,4012,11,20,7855
SSC11391,57,0,0,0,0,57,444,0,0,0,0,444,14,0,0,0,0,14,16,0,0,0,0,16,474,0,0,0,0,474,18,0,0,0,0,18,549,0,0,0,0,549
SSC11392,83,0,0,3,0,86,303,0,0,0,0,303,17,0,0,0,0,17,8,0,0,0,0,8,328,0,0,0,0,328,10,0,0,3,0,13,421,0,0,6,0,427
SSC11393,11,0,8,0,0,19,129,0,8,0,0,137,5,0,0,0,0,5,12,0,3,0,0,15,146,0,11,0,0,157,0,0,3,0,0,3,157,0,22,0,0,179
SSC11394,22,0,0,0,0,22,74,0,0,3,0,77,5,0,0,0,0,5,3,0,0,0,0,3,82,0,0,3,0,85,3,0,0,0,0,3,107,0,0,3,0,110
SSC11395,56,0,0,0,0,56,237,0,3,0,0,240,8,0,0,0,0,8,0,0,0,0,0,0,245,0,3,0,0,248,11,0,0,0,0,11,312,0,3,0,0,315
SSC11396,154,0,4,3,6,167,276,0,4,5,0,285,20,0,0,0,0,20,13,0,0,0,0,13,309,0,4,5,0,318,13,0,4,0,0,17,476,0,12,8,6,502
SSC11397,162,36,0,0,0,198,969,96,3,0,0,1068,23,9,0,0,0,32,12,3,0,0,0,15,1004,108,3,0,0,1115,38,3,0,0,0,41,1204,147,3,0,0,1354
SSC11398,6,0,0,73,0,79,13,0,0,41,0,54,0,0,0,0,0,0,0,0,0,5,0,5,13,0,0,46,0,59,0,0,0,11,0,11,19,0,0,130,0,149
SSC11399,27,0,0,0,0,27,87,0,0,0,0,87,7,0,0,0,0,7,0,0,0,0,0,0,94,0,0,0,0,94,5,0,0,0,0,5,126,0,0,0,0,126
SSC11400,6,0,0,0,0,6,43,0,0,0,0,43,5,0,0,0,0,5,0,0,0,0,0,0,48,0,0,0,0,48,3,0,0,0,0,3,57,0,0,0,0,57
SSC11401,187,7,3,3,0,200,764,11,11,3,0,789,30,0,0,0,0,30,41,0,0,3,0,44,835,11,11,6,0,863,39,0,0,0,0,39,1061,18,14,9,0,1102
SSC11402,63,5,0,21,0,89,332,11,6,6,0,355,15,0,0,0,0,15,4,0,0,3,0,7,351,11,6,9,0,377,10,0,0,4,0,14,424,16,6,34,0,480
SSC11403,37,0,0,0,0,37,86,0,0,0,0,86,7,0,0,0,0,7,5,0,0,0,0,5,98,0,0,0,0,98,10,0,0,0,0,10,145,0,0,0,0,145
SSC11404,392,282,158,13,0,845,869,326,203,5,0,1403,29,15,10,3,0,57,51,26,22,3,4,106,949,367,235,11,4,1566,48,37,16,3,3,107,1389,686,409,27,7,2518
SSC11405,12,0,0,0,0,12,46,0,0,0,0,46,4,0,0,0,0,4,4,0,0,0,0,4,54,0,0,0,0,54,0,0,0,0,0,0,66,0,0,0,0,66
SSC11406,30,0,0,0,0,30,577,4,0,0,0,581,13,0,0,0,0,13,4,0,0,0,0,4,594,4,0,0,0,598,6,0,0,0,0,6,630,4,0,0,0,634
SSC11407,27,0,0,0,0,27,122,0,0,0,0,122,10,0,0,0,0,10,3,0,0,0,0,3,135,0,0,0,0,135,3,0,0,0,0,3,165,0,0,0,0,165
SSC11408,15,0,6,0,0,21,93,3,10,4,0,110,3,0,0,0,0,3,0,0,0,0,0,0,96,3,10,4,0,113,0,0,0,0,0,0,111,3,16,4,0,134
SSC11409,78,6,6,0,0,90,346,4,16,0,0,366,6,0,4,0,0,10,4,5,0,0,0,9,356,9,20,0,0,385,15,3,0,0,0,18,449,18,26,0,0,493
SSC11410,24,0,0,0,0,24,73,0,0,0,0,73,8,0,0,0,0,8,0,0,0,0,0,0,81,0,0,0,0,81,0,0,0,0,0,0,105,0,0,0,0,105
SSC11411,11,0,0,0,0,11,160,0,3,0,0,163,4,0,0,0,0,4,0,0,0,0,0,0,164,0,3,0,0,167,5,0,0,0,0,5,180,0,3,0,0,183
SSC11412,16,0,0,0,0,16,73,0,0,0,0,73,3,0,0,0,0,3,12,0,0,0,0,12,88,0,0,0,0,88,4,0,0,0,0,4,108,0,0,0,0,108
SSC11413,40,0,0,0,0,40,72,0,0,0,0,72,7,0,0,3,0,10,4,0,0,0,0,4,83,0,0,3,0,86,0,0,0,0,0,0,123,0,0,3,0,126
SSC11414,12,0,0,0,0,12,101,0,0,0,0,101,0,0,0,0,0,0,0,0,0,5,0,5,101,0,0,5,0,106,4,0,0,0,0,4,117,0,0,5,0,122
SSC11415,19,0,0,0,0,19,60,0,0,7,0,67,3,0,0,0,0,3,3,0,0,0,0,3,66,0,0,7,0,73,5,0,0,0,0,5,90,0,0,7,0,97
SSC11416,20,0,0,0,0,20,32,0,0,0,0,32,4,0,0,0,0,4,0,0,0,0,0,0,36,0,0,0,0,36,0,0,0,0,0,0,56,0,0,0,0,56
SSC11417,20,0,0,0,0,20,56,0,0,0,0,56,6,0,0,0,0,6,6,0,0,0,0,6,68,0,0,0,0,68,5,0,0,0,0,5,93,0,0,0,0,93
SSC11418,20,0,0,0,0,20,66,0,0,0,0,66,3,0,0,0,0,3,3,0,0,0,0,3,72,0,0,0,0,72,0,0,0,0,0,0,92,0,0,0,0,92
SSC11419,22,0,0,0,0,22,128,0,0,3,0,131,6,0,0,0,0,6,3,0,0,0,0,3,137,0,0,3,0,140,12,0,0,0,0,12,171,0,0,3,0,174
SSC11420,20,0,0,0,0,20,67,0,0,0,0,67,12,0,0,0,0,12,3,0,0,0,0,3,82,0,0,0,0,82,0,0,0,0,0,0,102,0,0,0,0,102
SSC11421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11422,15,0,0,0,0,15,79,0,0,0,0,79,6,0,0,0,0,6,3,0,0,0,0,3,88,0,0,0,0,88,3,0,0,0,0,3,106,0,0,0,0,106
SSC11423,76,0,0,5,0,81,313,0,4,3,0,320,12,0,0,0,0,12,11,0,0,0,0,11,336,0,4,3,0,343,19,0,0,0,0,19,431,0,4,8,0,443
SSC11424,31,0,0,0,0,31,119,0,0,0,0,119,12,0,0,0,0,12,3,0,0,0,0,3,134,0,0,0,0,134,3,0,0,0,0,3,168,0,0,0,0,168
SSC11425,229,17,8,0,0,254,1397,39,37,0,0,1473,49,0,0,0,0,49,26,0,5,0,0,31,1472,39,42,0,0,1553,48,4,0,0,0,52,1749,60,50,0,0,1859
SSC11426,580,145,42,0,0,767,1315,336,17,0,0,1668,53,17,0,0,0,70,68,27,5,0,0,100,1436,380,22,0,0,1838,120,17,7,0,0,144,2136,542,71,0,0,2749
SSC11427,10,0,0,0,0,10,73,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,73,6,0,0,0,0,6,89,0,0,0,0,89
SSC11428,36,0,0,0,0,36,61,0,0,0,0,61,4,0,0,0,0,4,3,0,0,0,0,3,68,0,0,0,0,68,3,0,0,0,0,3,107,0,0,0,0,107
SSC11429,28,0,0,0,0,28,52,0,0,0,0,52,8,0,0,0,0,8,4,0,0,0,0,4,64,0,0,0,0,64,4,0,0,0,0,4,96,0,0,0,0,96
SSC11430,13,0,0,0,0,13,54,0,0,0,0,54,4,0,0,0,0,4,0,0,0,0,0,0,58,0,0,0,0,58,0,0,0,0,0,0,71,0,0,0,0,71
SSC11431,276,15,57,3,0,351,489,9,18,4,0,520,37,0,3,0,0,40,29,0,4,0,0,33,555,9,25,4,0,593,30,3,3,0,0,36,861,27,85,7,0,980
SSC11432,292,25,16,8,0,341,546,14,14,6,3,583,46,0,0,0,0,46,18,5,4,0,0,27,610,19,18,6,3,656,35,4,5,0,0,44,937,48,39,14,3,1041
SSC11433,40,0,0,0,0,40,322,7,3,0,0,332,14,0,0,0,0,14,16,0,0,0,0,16,352,7,3,0,0,362,3,0,0,0,0,3,395,7,3,0,0,405
SSC11434,765,292,35,0,0,1092,2106,607,55,0,0,2768,83,38,8,0,0,129,108,48,4,0,4,164,2297,693,67,0,4,3061,181,57,8,0,0,246,3243,1042,110,0,4,4399
SSC11435,88,7,0,0,0,95,803,16,0,3,0,822,27,0,0,0,0,27,28,0,0,0,0,28,858,16,0,3,0,877,40,0,0,0,0,40,986,23,0,3,0,1012
SSC11436,15,0,0,0,0,15,240,34,12,0,0,286,3,0,0,0,0,3,9,3,0,0,0,12,252,37,12,0,0,301,8,0,0,0,0,8,275,37,12,0,0,324
SSC11437,0,83,240,6,0,329,5,394,1445,5,0,1849,0,5,31,0,0,36,0,17,93,0,0,110,5,416,1569,5,0,1995,0,13,53,0,0,66,5,512,1862,11,0,2390
SSC11438,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3
SSC11439,0,0,0,0,0,0,27,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0,0,27
SSC11440,22,0,0,0,0,22,143,0,6,0,0,149,11,0,0,0,0,11,12,0,0,0,0,12,166,0,6,0,0,172,4,0,0,0,0,4,192,0,6,0,0,198
SSC11441,37,0,3,5,0,45,141,0,3,0,0,144,5,0,0,0,0,5,8,0,0,0,0,8,154,0,3,0,0,157,5,0,0,0,0,5,196,0,6,5,0,207
SSC11442,12,0,0,0,0,12,33,0,0,0,0,33,3,0,0,0,0,3,3,0,0,0,0,3,39,0,0,0,0,39,0,0,0,0,0,0,51,0,0,0,0,51
SSC11443,140,35,20,30,0,225,287,50,30,15,0,382,24,0,0,0,0,24,14,12,4,4,0,34,325,62,34,19,0,440,14,4,5,0,0,23,479,101,59,49,0,688
SSC11444,15,0,0,0,0,15,55,0,0,4,0,59,10,0,0,0,0,10,3,0,0,0,0,3,68,0,0,4,0,72,3,0,0,0,0,3,86,0,0,4,0,90
SSC11445,104,25,176,0,0,305,644,55,107,0,0,806,18,3,11,0,3,35,13,0,16,0,0,29,675,58,134,0,3,870,30,10,36,0,0,76,809,93,346,0,3,1251
SSC11446,61,0,8,0,0,69,219,4,9,0,0,232,11,0,0,0,0,11,6,3,0,0,0,9,236,7,9,0,0,252,12,0,0,0,0,12,309,7,17,0,0,333
SSC11447,28,0,0,0,0,28,40,0,0,0,0,40,5,0,0,0,0,5,0,0,0,0,0,0,45,0,0,0,0,45,3,0,0,0,0,3,76,0,0,0,0,76
SSC11448,21,0,0,0,0,21,64,0,0,0,0,64,4,0,0,0,0,4,16,0,0,0,0,16,84,0,0,0,0,84,4,0,0,0,0,4,109,0,0,0,0,109
SSC11449,28,0,0,0,0,28,78,8,3,0,0,89,15,0,0,0,0,15,4,3,0,0,0,7,97,11,3,0,0,111,0,0,0,0,0,0,125,11,3,0,0,139
SSC11450,122,4,3,0,0,129,464,6,13,0,0,483,30,3,3,0,0,36,21,0,0,0,0,21,515,9,16,0,0,540,23,0,3,0,0,26,660,13,22,0,0,695
SSC11451,20,0,0,0,0,20,87,0,0,0,0,87,9,0,0,0,0,9,3,0,0,0,0,3,99,0,0,0,0,99,3,0,0,0,0,3,122,0,0,0,0,122
SSC11452,58,0,0,0,0,58,100,0,3,3,0,106,11,0,0,0,0,11,8,0,0,0,0,8,119,0,3,3,0,125,11,0,0,0,0,11,188,0,3,3,0,194
SSC11453,107,31,84,0,0,222,549,112,96,0,0,757,18,3,5,0,0,26,18,6,11,0,0,35,585,121,112,0,0,818,19,3,16,0,0,38,711,155,212,0,0,1078
SSC11454,24,0,0,0,0,24,120,0,0,0,0,120,8,0,0,0,0,8,7,0,0,0,0,7,135,0,0,0,0,135,3,0,0,0,0,3,162,0,0,0,0,162
SSC11455,39,4,0,0,0,43,141,10,3,16,0,170,6,0,0,0,0,6,3,0,0,0,0,3,150,10,3,16,0,179,9,0,0,0,0,9,198,14,3,16,0,231
SSC11456,98,9,0,0,0,107,144,0,0,0,0,144,13,0,0,0,0,13,11,0,0,0,0,11,168,0,0,0,0,168,8,0,0,0,0,8,274,9,0,0,0,283
SSC11457,382,7,22,6,0,417,429,35,7,9,0,480,23,3,0,0,0,26,34,0,0,0,0,34,486,38,7,9,0,540,39,3,3,0,0,45,907,48,32,15,0,1002
SSC11458,77,64,623,0,0,764,832,584,3310,20,11,4757,28,21,117,0,0,166,27,24,394,0,4,449,887,629,3821,20,15,5372,21,13,156,0,0,190,985,706,4600,20,15,6326
SSC11459,114,7,186,0,0,307,675,49,1010,5,0,1739,21,0,34,0,0,55,8,0,93,0,0,101,704,49,1137,5,0,1895,13,4,45,3,0,65,831,60,1368,8,0,2267
SSC11460,195,6,9,9,0,219,574,5,3,3,0,585,21,0,0,0,0,21,25,3,0,3,0,31,620,8,3,6,0,637,35,0,0,0,0,35,850,14,12,15,0,891
SSC11461,44,0,3,0,0,47,45,0,0,0,0,45,3,0,0,0,0,3,0,0,0,0,0,0,48,0,0,0,0,48,3,0,0,0,0,3,95,0,3,0,0,98
SSC11462,30,0,0,0,0,30,108,0,0,0,0,108,7,0,0,0,0,7,0,0,0,0,0,0,115,0,0,0,0,115,8,0,0,0,0,8,153,0,0,0,0,153
SSC11463,40,0,0,3,0,43,275,0,0,3,0,278,9,0,0,0,0,9,8,0,0,0,0,8,292,0,0,3,0,295,11,0,0,0,0,11,343,0,0,6,0,349
SSC11464,465,45,103,3,0,616,1476,85,30,3,0,1594,47,4,5,0,0,56,58,7,0,0,0,65,1581,96,35,3,0,1715,107,7,13,0,0,127,2153,148,151,6,0,2458
SSC11465,13,0,0,0,0,13,70,0,0,0,0,70,4,0,0,0,0,4,9,0,0,3,0,12,83,0,0,3,0,86,5,0,0,0,0,5,101,0,0,3,0,104
SSC11466,87,63,0,0,0,150,493,380,0,0,0,873,22,6,0,0,0,28,20,19,0,0,0,39,535,405,0,0,0,940,11,12,0,0,0,23,633,480,0,0,0,1113
SSC11467,103,49,86,0,0,238,290,71,76,6,0,443,16,4,4,0,0,24,11,6,13,0,0,30,317,81,93,6,0,497,13,5,10,3,0,31,433,135,189,9,0,766
SSC11468,23,0,0,3,0,26,69,0,0,0,0,69,6,0,0,0,0,6,0,0,0,0,0,0,75,0,0,0,0,75,5,0,0,0,0,5,103,0,0,3,0,106
SSC11469,31,0,0,0,0,31,85,0,0,0,0,85,4,0,0,0,0,4,0,0,0,0,0,0,89,0,0,0,0,89,0,0,0,0,0,0,120,0,0,0,0,120
SSC11470,45,3,0,0,0,48,180,12,0,3,0,195,12,0,0,0,0,12,15,0,0,0,0,15,207,12,0,3,0,222,3,4,0,12,0,19,255,19,0,15,0,289
SSC11471,17,0,0,0,0,17,67,0,0,0,0,67,6,0,0,0,0,6,5,0,0,0,0,5,78,0,0,0,0,78,3,0,0,0,0,3,98,0,0,0,0,98
SSC11472,625,359,964,6,0,1954,2676,1791,3455,30,0,7952,89,51,104,0,0,244,72,63,297,0,0,432,2837,1905,3856,30,0,8628,158,75,208,0,0,441,3620,2339,5028,36,0,11023
SSC11473,28,0,0,0,0,28,132,0,0,0,0,132,9,0,0,0,0,9,3,0,0,0,0,3,144,0,0,0,0,144,3,0,0,0,0,3,175,0,0,0,0,175
SSC11474,14,0,0,0,0,14,35,0,0,0,0,35,3,0,0,0,0,3,3,0,0,0,0,3,41,0,0,0,0,41,0,0,0,0,0,0,55,0,0,0,0,55
SSC11475,747,260,774,23,0,1804,2553,1387,2364,67,10,6381,85,34,112,0,0,231,96,74,233,8,0,411,2734,1495,2709,75,10,7023,131,62,165,6,3,367,3612,1817,3648,104,13,9194
SSC11476,50,0,0,76,0,126,156,6,0,66,0,228,5,0,3,8,0,16,8,0,0,11,0,19,169,6,3,85,0,263,4,0,0,22,0,26,223,6,3,183,0,415
SSC11477,232,149,286,0,4,671,1244,1540,886,0,0,3670,22,29,27,0,0,78,20,55,35,0,0,110,1286,1624,948,0,0,3858,49,38,76,0,0,163,1567,1811,1310,0,4,4692
SSC11478,25,0,0,0,0,25,94,0,0,0,0,94,3,0,0,0,0,3,5,0,0,0,0,5,102,0,0,0,0,102,3,0,0,0,0,3,130,0,0,0,0,130
SSC11479,14,0,0,0,0,14,63,3,0,0,0,66,4,0,0,0,0,4,3,0,0,3,0,6,70,3,0,3,0,76,4,0,0,0,0,4,88,3,0,3,0,94
SSC11480,35,0,0,0,0,35,118,0,0,0,0,118,5,0,0,0,0,5,3,0,0,0,0,3,126,0,0,0,0,126,10,0,0,0,0,10,171,0,0,0,0,171
SSC11481,32,0,0,0,0,32,85,0,0,0,0,85,0,0,0,0,0,0,4,0,0,0,0,4,89,0,0,0,0,89,4,0,0,0,0,4,125,0,0,0,0,125
SSC11482,21,0,0,0,0,21,92,0,0,0,0,92,8,0,0,0,0,8,3,0,0,0,0,3,103,0,0,0,0,103,4,0,0,0,0,4,128,0,0,0,0,128
SSC11483,122,0,0,0,4,126,300,0,0,0,20,320,21,0,0,0,0,21,19,0,0,0,0,19,340,0,0,0,20,360,17,0,0,0,0,17,479,0,0,0,24,503
SSC11484,408,30,9,0,0,447,1854,59,14,3,3,1933,71,5,0,0,0,76,75,7,0,0,0,82,2000,71,14,3,3,2091,75,6,6,0,0,87,2483,107,29,3,3,2625
SSC11485,19,0,0,0,0,19,48,0,0,0,0,48,4,0,0,0,0,4,0,0,0,0,0,0,52,0,0,0,0,52,4,0,0,0,0,4,75,0,0,0,0,75
SSC11486,97,12,7,0,0,116,286,97,35,0,0,418,7,4,0,0,0,11,22,9,0,0,0,31,315,110,35,0,0,460,9,9,4,0,0,22,421,131,46,0,0,598
SSC11487,416,93,158,0,4,671,1089,315,1254,6,3,2667,33,10,29,0,0,72,39,16,81,0,4,140,1161,341,1364,6,7,2879,61,16,46,0,0,123,1638,450,1568,6,11,3673
SSC11488,28,0,0,0,0,28,233,0,3,0,0,236,15,0,0,0,0,15,7,0,0,0,0,7,255,0,3,0,0,258,12,0,0,0,0,12,295,0,3,0,0,298
SSC11489,177,0,19,4,0,200,235,0,6,3,0,244,16,0,0,0,0,16,11,0,0,0,0,11,262,0,6,3,0,271,8,3,0,0,0,11,447,3,25,7,0,482
SSC11490,28,0,0,0,0,28,65,0,0,0,0,65,5,0,0,0,0,5,7,0,0,0,0,7,77,0,0,0,0,77,3,0,0,0,0,3,108,0,0,0,0,108
SSC11491,377,149,172,3,4,705,1269,578,277,4,4,2132,28,17,15,0,3,63,44,25,20,0,0,89,1341,620,312,4,7,2284,65,27,27,0,0,119,1783,796,511,7,11,3108
SSC11492,723,148,112,7,3,993,1968,189,141,7,10,2315,76,9,13,0,0,98,127,13,18,3,3,164,2171,211,172,10,13,2577,111,26,20,0,0,157,3005,385,304,17,16,3727
SSC11493,137,13,20,0,0,170,409,14,31,0,0,454,6,0,3,0,0,9,30,3,3,0,0,36,445,17,37,0,0,499,14,0,7,0,0,21,596,30,64,0,0,690
SSC11494,128,3,57,0,0,188,372,3,41,0,0,416,12,0,6,0,0,18,23,0,4,0,0,27,407,3,51,0,0,461,32,0,13,0,0,45,567,6,121,0,0,694
SSC11495,36,0,3,0,0,39,152,0,17,0,3,172,7,0,0,0,0,7,9,0,0,0,0,9,168,0,17,0,3,188,9,0,0,0,0,9,213,0,20,0,3,236
SSC11496,16,0,0,14,0,30,90,5,0,15,0,110,4,0,0,0,0,4,3,0,0,3,0,6,97,5,0,18,0,120,0,0,0,5,0,5,113,5,0,37,0,155
SSC11497,104,12,0,0,0,116,590,31,4,0,0,625,22,0,0,0,0,22,24,0,0,0,0,24,636,31,4,0,0,671,30,4,0,0,0,34,770,47,4,0,0,821
SSC11498,27,0,0,0,0,27,64,3,0,0,0,67,5,0,0,0,0,5,0,0,0,0,0,0,69,3,0,0,0,72,0,0,0,0,0,0,96,3,0,0,0,99
SSC11499,20,0,0,3,0,23,156,0,0,0,0,156,9,0,0,0,0,9,4,0,0,0,0,4,169,0,0,0,0,169,8,0,0,0,0,8,197,0,0,3,0,200
SSC11500,20,5,63,0,0,88,162,171,573,0,3,909,3,6,13,0,0,22,7,7,62,0,3,79,172,184,648,0,6,1010,7,3,7,0,0,17,199,192,718,0,6,1115
SSC11501,20,0,0,0,0,20,79,0,0,0,0,79,3,0,0,0,0,3,8,0,0,0,0,8,90,0,0,0,0,90,6,0,0,0,0,6,116,0,0,0,0,116
SSC11502,14,0,161,0,0,175,39,16,1291,0,0,1346,3,3,30,0,0,36,3,3,84,0,0,90,45,22,1405,0,0,1472,0,0,46,0,0,46,59,22,1612,0,0,1693
SSC11503,35,0,0,0,0,35,148,0,0,0,0,148,9,0,0,0,0,9,13,0,0,0,0,13,170,0,0,0,0,170,4,0,0,0,0,4,209,0,0,0,0,209
SSC11504,284,9,10,0,0,303,2294,11,17,3,0,2325,81,0,3,0,0,84,72,0,3,0,0,75,2447,11,23,3,0,2484,89,0,3,0,0,92,2820,20,36,3,0,2879
SSC11505,17,0,0,0,0,17,116,0,0,0,0,116,4,0,0,0,0,4,5,0,0,0,0,5,125,0,0,0,0,125,0,0,4,0,0,4,142,0,4,0,0,146
SSC11506,25,0,0,0,0,25,92,0,0,0,0,92,4,0,0,0,0,4,6,0,0,0,0,6,102,0,0,0,0,102,3,0,0,0,0,3,130,0,0,0,0,130
SSC11507,28,0,0,0,0,28,46,0,0,0,0,46,0,0,0,0,0,0,5,0,0,0,0,5,51,0,0,0,0,51,5,0,0,0,0,5,84,0,0,0,0,84
SSC11508,65,4,0,0,0,69,376,14,0,0,0,390,9,0,0,0,0,9,7,3,0,0,0,10,392,17,0,0,0,409,15,0,0,0,0,15,472,21,0,0,0,493
SSC11509,35,0,0,0,0,35,124,0,0,0,0,124,4,0,0,0,0,4,11,0,0,0,0,11,139,0,0,0,0,139,3,0,0,0,0,3,177,0,0,0,0,177
SSC11510,22,0,0,0,0,22,113,0,0,0,0,113,3,0,0,0,0,3,5,0,0,0,0,5,121,0,0,0,0,121,4,0,0,0,0,4,147,0,0,0,0,147
SSC11511,192,62,34,0,0,288,2134,509,148,0,0,2791,52,13,6,0,0,71,29,25,10,0,0,64,2215,547,164,0,0,2926,63,26,9,0,0,98,2470,635,207,0,0,3312
SSC11512,27,14,4,0,0,45,179,28,6,0,0,213,12,0,0,0,0,12,3,3,0,0,0,6,194,31,6,0,0,231,8,0,0,0,0,8,229,45,10,0,0,284
SSC11513,18,0,0,0,0,18,48,0,0,3,0,51,4,0,0,0,0,4,0,0,0,0,0,0,52,0,0,3,0,55,0,0,0,0,0,0,70,0,0,3,0,73
SSC11514,74,0,0,7,0,81,94,0,0,0,0,94,7,0,0,0,0,7,5,0,0,0,0,5,106,0,0,0,0,106,7,0,0,0,0,7,187,0,0,7,0,194
SSC11515,68,0,0,0,0,68,76,0,0,3,3,82,6,0,0,0,0,6,10,0,0,0,0,10,92,0,0,3,3,98,19,0,0,3,0,22,179,0,0,6,3,188
SSC11516,31,0,0,0,0,31,82,0,0,0,0,82,5,0,0,0,0,5,12,0,0,0,0,12,99,0,0,0,0,99,5,0,0,0,0,5,135,0,0,0,0,135
SSC11517,383,140,278,0,0,801,2072,391,518,4,0,2985,63,27,27,0,0,117,64,38,92,3,0,197,2199,456,637,7,0,3299,94,29,33,0,0,156,2676,625,948,7,0,4256
SSC11518,58,0,0,0,0,58,384,13,0,0,0,397,19,0,0,0,0,19,4,0,0,0,0,4,407,13,0,0,0,420,10,0,0,0,0,10,475,13,0,0,0,488
SSC11519,121,103,108,3,0,335,547,134,176,9,0,866,35,13,12,0,0,60,29,17,21,0,0,67,611,164,209,9,0,993,18,23,15,0,0,56,750,290,332,12,0,1384
SSC11520,20,0,0,0,0,20,98,0,0,0,0,98,5,0,0,0,0,5,7,0,0,0,0,7,110,0,0,0,0,110,3,0,0,0,0,3,133,0,0,0,0,133
SSC11521,194,0,0,0,0,194,402,0,0,0,0,402,17,0,0,0,0,17,18,0,0,0,0,18,437,0,0,0,0,437,34,0,0,0,0,34,665,0,0,0,0,665
SSC11522,24,0,0,0,0,24,45,0,0,0,0,45,0,0,0,0,0,0,3,0,0,0,0,3,48,0,0,0,0,48,0,0,0,0,0,0,72,0,0,0,0,72
SSC11523,15,0,0,0,0,15,32,0,0,0,0,32,3,0,0,0,0,3,0,0,0,0,0,0,35,0,0,0,0,35,0,0,0,0,0,0,50,0,0,0,0,50
SSC11524,1202,212,582,3,0,1999,3270,665,1554,3,3,5495,120,28,70,3,0,221,143,30,110,0,0,283,3533,723,1734,6,3,5999,229,38,115,3,0,385,4964,973,2431,12,3,8383
SSC11525,299,117,146,0,0,562,619,363,312,12,4,1310,25,13,18,0,0,56,31,16,41,0,0,88,675,392,371,12,4,1454,47,21,32,3,0,103,1021,530,549,15,4,2119
SSC11526,14,0,0,0,0,14,54,0,0,0,0,54,7,0,0,0,0,7,5,0,0,0,0,5,66,0,0,0,0,66,7,0,0,0,0,7,87,0,0,0,0,87
SSC11527,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4
SSC11528,254,9,46,0,0,309,1151,30,62,0,0,1243,31,0,3,0,0,34,53,4,12,0,0,69,1235,34,77,0,0,1346,54,0,8,0,0,62,1543,43,131,0,0,1717
SSC11529,22,0,0,0,0,22,63,0,0,0,0,63,7,0,0,0,0,7,5,0,0,0,0,5,75,0,0,0,0,75,0,0,0,0,0,0,97,0,0,0,0,97
SSC11530,24,0,0,0,0,24,157,0,0,0,0,157,5,0,0,0,0,5,21,0,0,0,0,21,183,0,0,0,0,183,5,0,0,0,0,5,212,0,0,0,0,212
SSC11531,27,0,0,0,0,27,128,0,0,0,0,128,14,0,0,0,0,14,10,0,0,0,0,10,152,0,0,0,0,152,0,0,0,0,0,0,179,0,0,0,0,179
SSC11532,25,0,0,0,0,25,95,0,0,0,0,95,9,0,0,0,0,9,7,0,0,0,0,7,111,0,0,0,0,111,4,0,0,0,0,4,140,0,0,0,0,140
SSC11533,32,0,0,0,0,32,362,5,0,3,0,370,4,0,0,0,0,4,7,0,0,0,0,7,373,5,0,3,0,381,9,0,0,0,0,9,414,5,0,3,0,422
