region_id,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_unit_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_unit_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_unit_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_unit_aprt,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_Ps_not_in_s_hh_DS_Flt_ut_at,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Fl_u_at,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flt_unt_apt,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flt_unit_apt,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_unit_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flt_unt_apt,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flt_unt_apt,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_unit_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
SSC12172,287,30,11,24,0,352,318,79,8,0,0,405,137,81,21,0,0,239,9,3,0,0,0,12,97,34,8,4,0,143,4,0,0,0,0,4,5,0,0,33,0,38,10,0,0,0,0,10,262,118,29,37,0,446,3,0,0,6,0,9,17,9,3,6,0,35,887,236,51,73,0,1247
SSC12173,270,122,158,5,0,555,244,170,362,0,4,780,72,117,787,17,9,1002,4,0,30,0,0,34,27,45,136,3,0,211,3,0,19,4,0,26,6,4,11,0,0,21,6,0,3,3,0,12,118,166,986,27,9,1306,4,0,4,0,0,8,16,11,38,0,0,65,652,469,1548,32,13,2714
SSC12174,69,0,0,0,0,69,81,0,0,0,0,81,6,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,4,15,0,0,4,0,19,0,0,0,0,0,0,3,0,0,0,0,3,168,0,0,4,0,172
SSC12175,368,5,0,0,0,373,295,0,0,0,0,295,151,0,4,0,0,155,0,0,0,0,0,0,43,0,0,0,0,43,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,200,0,4,0,0,204,3,0,0,0,0,3,21,0,0,0,0,21,887,5,4,0,0,896
SSC12176,40,0,0,3,0,43,36,0,0,0,0,36,5,0,0,0,0,5,0,0,0,0,0,0,9,0,3,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,20,0,3,0,0,23,0,0,0,0,0,0,4,0,0,0,0,4,100,0,3,3,0,106
SSC12177,75,0,0,0,0,75,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,28,0,0,4,0,32,6,0,0,0,0,6,42,0,0,4,0,46,3,0,0,0,0,3,8,0,0,0,0,8,149,0,0,4,0,153
SSC12178,84,0,0,0,0,84,45,0,0,0,0,45,23,3,0,0,0,26,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,31,0,0,0,0,0,0,4,0,0,0,0,4,161,3,0,0,0,164
SSC12179,210,15,8,13,0,246,99,9,3,0,0,111,38,19,10,0,0,67,12,4,0,0,0,16,24,9,0,0,0,33,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,83,32,10,0,0,125,0,0,0,0,0,0,7,6,0,5,0,18,399,62,21,18,0,500
SSC12180,267,38,30,0,0,335,150,3,18,0,0,171,83,32,42,0,0,157,9,0,10,0,0,19,29,3,10,3,0,45,3,0,0,0,0,3,3,0,0,0,0,3,3,3,0,3,0,9,130,38,62,6,0,236,3,0,0,0,0,3,9,4,10,0,0,23,559,83,120,6,0,768
SSC12181,206,3,3,3,0,215,142,0,3,3,0,148,57,8,3,0,0,68,20,0,0,0,0,20,38,10,3,3,0,54,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,126,18,6,3,0,153,3,0,0,0,0,3,11,0,0,0,0,11,488,21,12,9,0,530
SSC12182,18,390,379,7,0,794,27,521,1073,4,8,1633,37,618,2082,27,12,2776,0,29,707,0,0,736,10,270,390,26,0,696,0,9,23,0,0,32,0,10,16,0,0,26,0,19,27,0,0,46,47,955,3245,53,12,4312,4,11,37,0,0,52,0,46,117,0,0,163,96,1923,4851,64,20,6954
SSC12183,802,26,35,38,0,901,265,4,6,0,0,275,142,12,27,0,0,181,0,11,0,0,0,11,72,8,7,6,0,93,0,5,5,0,0,10,17,0,3,16,0,36,3,0,3,4,0,10,234,36,45,26,0,341,11,0,12,0,0,23,51,6,18,0,0,75,1363,72,116,64,0,1615
SSC12184,477,166,363,0,0,1006,460,171,833,0,0,1464,101,100,1074,0,0,1275,21,26,165,0,0,212,42,23,126,0,0,191,5,8,26,0,0,39,6,0,3,4,0,13,5,0,8,0,0,13,180,157,1402,4,0,1743,9,5,18,0,0,32,20,7,40,0,0,67,1146,506,2656,4,0,4312
SSC12185,164,0,4,58,0,226,167,3,0,4,0,174,23,0,0,3,0,26,0,0,0,0,0,0,47,5,0,5,0,57,0,0,0,0,0,0,4,3,0,15,0,22,0,0,0,0,0,0,74,8,0,23,0,105,0,3,0,0,0,3,0,7,0,19,0,26,405,21,4,104,0,534
SSC12186,83,0,0,0,0,83,66,0,0,0,0,66,14,0,0,3,0,17,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,8,6,0,0,0,0,6,39,0,0,3,0,42,7,0,0,0,0,7,8,0,0,0,0,8,203,0,0,3,0,206
SSC12187,66,0,0,0,0,66,47,0,0,0,0,47,9,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,19,0,0,0,0,19,4,0,0,0,0,4,0,0,0,0,0,0,136,0,0,0,0,136
SSC12188,32,0,0,0,0,32,41,0,0,0,0,41,8,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,93
SSC12189,642,204,22,16,3,887,401,27,7,3,0,438,200,69,59,3,0,331,37,48,41,0,0,126,78,19,11,0,0,108,8,9,4,0,0,21,3,0,4,4,0,11,7,0,0,0,0,7,333,145,119,7,0,604,9,45,0,0,0,54,44,22,4,4,0,74,1429,443,152,30,3,2057
SSC12190,100,6,0,0,0,106,87,0,0,0,0,87,26,0,0,0,0,26,0,0,0,0,0,0,5,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,35,0,0,0,0,0,0,3,0,0,0,0,3,221,10,0,0,0,231
SSC12191,62,44,0,0,0,106,60,84,8,0,0,152,26,40,12,0,0,78,0,0,0,0,0,0,7,9,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,33,53,17,0,0,103,3,3,0,0,0,6,10,9,0,0,0,19,168,193,25,0,0,386
SSC12192,19,0,835,0,0,854,31,0,913,0,0,944,62,0,2658,0,7,2727,0,0,13,0,0,13,11,0,529,0,3,543,0,0,8,0,0,8,3,0,59,0,3,65,3,0,38,0,0,41,79,0,3305,0,13,3397,0,0,27,0,0,27,0,0,131,0,0,131,129,0,5211,0,13,5353
SSC12193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12194,1090,290,111,0,5,1496,864,180,88,0,0,1132,185,119,99,0,0,403,10,62,46,0,0,118,68,25,17,3,0,113,5,9,49,0,0,63,8,11,0,0,0,19,10,3,0,0,0,13,286,229,211,3,0,729,7,18,53,0,0,78,49,34,42,0,0,125,2296,751,505,3,5,3560
SSC12195,442,36,14,0,0,492,296,33,50,0,0,379,56,21,53,0,0,130,0,0,0,0,0,0,19,4,8,0,0,31,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,78,25,61,0,0,164,4,3,0,0,0,7,26,0,4,0,0,30,846,97,129,0,0,1072
SSC12196,135,0,0,0,0,135,212,0,0,0,0,212,3,0,0,0,0,3,0,0,0,0,0,0,8,0,3,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,17,0,3,0,0,20,4,0,0,0,0,4,4,0,0,0,0,4,372,0,3,0,0,375
SSC12197,88,0,0,21,0,109,40,0,0,12,0,52,6,0,0,0,0,6,3,0,0,0,0,3,28,0,3,0,0,31,16,0,0,0,0,16,8,0,0,0,0,8,3,3,0,0,0,6,64,3,3,0,0,70,3,0,0,0,0,3,7,0,0,0,0,7,202,3,3,33,0,241
SSC12198,76,0,0,0,0,76,118,0,0,0,0,118,26,0,0,0,0,26,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31,0,0,0,0,0,0,8,0,0,0,0,8,233,0,0,0,0,233
SSC12199,28,0,0,0,0,28,46,0,0,0,0,46,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,84,0,0,0,0,84
SSC12200,436,36,9,0,3,484,594,14,0,0,0,608,269,20,0,0,0,289,49,6,4,0,0,59,78,4,0,0,0,82,24,3,0,0,0,27,9,0,0,0,0,9,3,0,0,0,0,3,432,33,4,0,0,469,7,3,0,0,0,10,41,7,0,0,0,48,1510,93,13,0,3,1619
SSC12201,55,0,0,0,0,55,13,0,0,0,0,13,8,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,6,0,3,0,0,9,0,0,0,0,0,0,19,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,87,0,3,0,0,90
SSC12202,56,0,0,0,0,56,43,0,0,0,0,43,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,14,0,0,0,0,14,3,0,0,0,0,3,3,0,0,0,0,3,119,0,0,0,0,119
SSC12203,69,0,0,0,0,69,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,5,8,0,0,0,0,8,25,0,0,0,0,25,6,0,0,0,0,6,0,0,0,0,0,0,114,0,0,0,0,114
SSC12204,112,0,0,0,0,112,104,0,0,0,0,104,11,0,0,0,0,11,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,4,0,0,0,0,4,245,0,0,0,0,245
SSC12205,101,0,0,0,0,101,71,0,0,0,0,71,24,3,0,0,0,27,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,201,3,0,0,0,204
SSC12206,35,35,50,0,0,120,41,19,59,0,0,119,16,17,149,0,0,182,4,0,0,0,0,4,6,13,46,0,0,65,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,0,0,7,26,30,205,0,0,261,0,0,3,0,0,3,3,3,12,0,0,18,105,87,329,0,0,521
SSC12207,85,0,0,5,0,90,43,0,0,3,0,46,5,0,0,0,0,5,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,15,0,0,0,0,15,10,0,0,0,0,10,55,0,0,0,0,55,4,0,0,0,0,4,0,0,0,0,0,0,187,0,0,8,0,195
SSC12208,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SSC12209,11,0,3,0,0,14,4,0,3,0,0,7,13,0,13,3,0,29,0,0,0,0,0,0,5,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,13,8,0,39,0,0,0,0,0,0,0,0,0,10,0,10,33,0,19,18,0,70
SSC12210,453,16,3,0,0,472,323,7,3,3,0,336,203,24,3,0,0,230,4,0,0,0,0,4,43,4,0,0,0,47,7,12,0,0,0,19,0,0,0,0,0,0,3,3,0,0,0,6,260,43,3,0,0,306,6,3,0,0,0,9,25,3,0,0,0,28,1067,72,9,3,0,1151
SSC12211,78,0,0,0,0,78,45,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,6,0,0,0,0,6,151,0,0,0,0,151
SSC12212,27,0,0,4,0,31,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,45,0,0,4,0,49
SSC12213,36,0,0,0,0,36,29,0,0,0,0,29,6,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,4,79,0,0,0,0,79
SSC12214,106,0,0,0,0,106,83,0,0,0,3,86,6,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,3,206,0,0,0,3,209
SSC12215,51,0,0,0,0,51,53,0,0,0,0,53,4,0,0,0,0,4,0,0,0,0,0,0,10,0,0,3,0,13,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,23,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,3,0,130
SSC12216,48,0,0,0,0,48,29,0,0,0,0,29,6,0,0,0,0,6,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,21,0,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,3,101,0,0,0,0,101
SSC12217,28,0,0,0,0,28,30,0,0,0,0,30,8,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,4,75,0,0,0,0,75
SSC12218,115,0,0,0,0,115,75,0,0,4,0,79,5,0,0,0,0,5,0,0,0,0,0,0,32,0,0,0,0,32,0,0,0,0,0,0,7,0,0,0,0,7,8,0,0,0,0,8,52,0,0,0,0,52,3,0,0,0,0,3,6,0,0,0,0,6,251,0,0,4,0,255
SSC12219,1971,129,149,0,0,2249,1474,30,42,4,0,1550,706,135,366,4,6,1217,339,32,156,0,0,527,258,34,52,6,7,357,36,31,41,0,0,108,20,16,9,0,0,45,19,8,11,0,0,38,1378,256,635,10,13,2292,18,15,20,3,0,56,144,20,51,3,0,218,4985,450,897,20,13,6365
SSC12220,59,0,0,3,0,62,24,0,0,0,0,24,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,9,0,0,14,0,23,0,0,0,0,0,0,0,0,0,3,3,6,92,0,0,20,3,115
SSC12221,186,52,148,10,0,396,119,26,4,0,0,149,23,10,0,0,0,33,0,0,0,0,0,0,11,6,3,3,0,23,0,0,7,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,37,16,10,3,0,66,0,0,27,0,0,27,8,3,12,0,0,23,350,97,201,13,0,661
SSC12222,40,0,0,0,0,40,27,0,0,0,0,27,8,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,89
SSC12223,299,28,6,0,0,333,190,7,0,0,0,197,29,20,3,0,0,52,49,18,27,0,0,94,25,3,0,0,0,28,4,3,0,0,0,7,3,0,0,3,0,6,4,3,0,0,0,7,114,47,30,3,0,194,24,0,0,0,0,24,17,3,4,0,0,24,644,85,40,3,0,772
SSC12224,276,14,0,0,0,290,197,4,0,0,0,201,41,6,0,0,0,47,14,12,11,0,0,37,34,0,0,0,0,34,3,0,0,0,0,3,6,0,0,0,0,6,8,0,0,0,0,8,106,18,11,0,0,135,0,0,0,0,0,0,18,0,0,0,0,18,597,36,11,0,0,644
SSC12225,234,6,0,0,0,240,230,0,0,0,0,230,76,0,0,0,0,76,0,0,0,0,0,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,9,0,0,0,0,9,573,6,0,0,0,579
SSC12226,25,0,0,0,0,25,27,0,0,0,0,27,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,64,0,0,0,0,64
SSC12227,231,0,25,4,0,260,124,4,11,0,0,139,52,3,61,0,3,119,0,0,0,0,0,0,42,4,15,0,0,61,0,0,17,0,0,17,7,0,0,0,0,7,4,0,4,0,0,8,105,7,97,0,3,212,5,0,0,0,0,5,12,0,0,0,0,12,477,11,133,4,3,628
SSC12228,181,35,0,0,0,216,284,15,0,0,0,299,48,37,0,0,0,85,4,0,0,0,0,4,15,6,0,0,0,21,0,0,0,0,0,0,32,3,0,0,0,35,3,0,0,0,0,3,102,46,0,0,0,148,0,0,0,0,0,0,3,3,0,0,0,6,570,99,0,0,0,669
SSC12229,78,0,0,3,0,81,36,0,0,0,0,36,3,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,9,0,0,0,0,9,145,0,0,3,0,148
SSC12230,18,0,0,0,0,18,9,0,0,0,0,9,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,3,0,0,0,3,3,0,0,0,0,3,38,3,0,0,0,41
SSC12231,518,35,3,0,0,556,160,10,0,3,0,173,105,39,9,8,0,161,3,0,0,0,0,3,34,0,4,3,0,41,6,0,0,0,0,6,16,0,0,0,0,16,5,0,0,0,0,5,169,39,13,11,0,232,64,5,0,0,0,69,18,7,0,0,0,25,929,96,16,14,0,1055
SSC12232,284,0,0,0,0,284,310,3,6,0,0,319,69,11,23,0,0,103,49,27,3,0,0,79,53,3,4,0,0,60,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,182,41,30,0,0,253,5,0,0,0,0,5,27,3,0,0,0,30,808,47,36,0,0,891
SSC12233,81,0,0,0,0,81,100,0,0,0,0,100,8,0,0,0,0,8,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,28,0,0,0,0,28,3,0,0,0,0,3,4,0,0,0,0,4,216,0,0,0,0,216
SSC12234,319,103,64,3,6,495,283,224,117,3,18,645,98,102,93,3,6,302,117,37,310,0,0,464,46,13,15,3,0,77,5,4,7,0,0,16,0,5,5,0,0,10,3,3,4,0,0,10,269,164,434,6,6,879,6,3,6,0,0,15,17,6,25,0,0,48,894,500,646,12,30,2082
SSC12235,64,0,0,3,0,67,60,0,0,0,0,60,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,3,0,142
SSC12236,789,4,22,4,0,819,463,3,6,3,0,475,136,0,27,0,0,163,50,0,8,0,0,58,99,4,16,0,3,122,20,0,16,0,0,36,15,0,7,0,3,25,22,0,3,0,0,25,342,4,77,0,6,429,16,0,0,0,0,16,53,3,7,0,0,63,1663,14,112,7,6,1802
SSC12237,310,51,3,0,0,364,364,103,11,3,0,481,104,48,18,5,0,175,6,3,0,0,0,9,43,23,6,0,0,72,3,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,8,167,74,24,5,0,270,5,0,0,0,0,5,28,8,0,0,0,36,874,236,38,8,0,1156
SSC12238,364,13,16,0,0,393,342,17,0,0,0,359,69,24,3,3,0,99,157,4,9,0,0,170,35,5,0,0,0,40,0,0,4,0,0,4,13,3,0,0,0,16,8,0,0,0,0,8,282,36,16,3,0,337,4,0,0,0,0,4,9,3,3,0,0,15,1001,69,35,3,0,1108
SSC12239,55,0,0,0,0,55,56,0,0,0,0,56,9,0,5,0,0,14,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,129,0,5,0,0,134
SSC12240,165,24,0,0,0,189,110,18,3,0,0,131,19,21,0,0,0,40,0,0,0,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,25,27,0,0,0,52,0,0,0,0,0,0,10,0,0,0,0,10,310,69,3,0,0,382
SSC12241,695,0,6,3,3,707,425,4,0,3,0,432,140,23,30,0,0,193,44,3,11,0,0,58,89,3,5,3,0,100,15,0,4,0,0,19,23,0,7,0,3,33,6,0,3,0,0,9,317,29,60,3,3,412,15,0,0,0,0,15,43,0,0,3,0,46,1495,33,66,12,6,1612
SSC12242,176,12,0,29,0,217,200,0,0,0,0,200,35,0,6,0,0,41,0,14,3,0,0,17,30,0,4,0,0,34,7,0,3,0,0,10,5,0,3,20,0,28,3,0,0,0,0,3,80,14,19,20,0,133,5,0,0,4,0,9,7,0,0,3,0,10,468,26,19,56,0,569
SSC12243,44,0,0,3,3,50,25,0,0,0,0,25,7,0,0,0,0,7,0,0,0,0,0,0,10,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,6,3,95
SSC12244,42,0,0,0,0,42,22,0,0,0,0,22,4,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,28,0,0,0,0,28,0,0,0,0,0,0,4,0,0,0,0,4,96,0,0,0,0,96
SSC12245,42,0,0,0,0,42,37,0,0,0,0,37,4,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,0,0,16,3,0,0,0,0,3,0,0,0,0,0,0,98,0,0,0,0,98
SSC12246,25,0,0,0,0,25,42,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,74
SSC12247,328,0,0,0,0,328,433,0,0,3,0,436,45,0,0,3,0,48,3,0,0,0,0,3,28,3,0,3,0,34,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,3,0,6,84,3,0,9,0,96,4,0,0,0,0,4,13,0,0,0,0,13,862,3,0,12,0,877
SSC12248,365,0,9,14,0,388,361,7,4,0,0,372,45,3,0,3,0,51,3,0,0,0,0,3,48,6,3,5,0,62,0,0,0,0,0,0,7,0,0,8,0,15,9,0,0,0,0,9,112,9,3,16,0,140,3,0,3,0,0,6,5,0,0,11,0,16,846,16,19,41,0,922
SSC12249,976,282,72,213,0,1543,948,256,46,4,0,1254,375,264,130,0,3,772,5,13,0,0,0,18,143,41,33,7,3,227,0,0,0,0,0,0,7,4,0,28,3,42,11,7,3,0,0,21,541,329,166,35,9,1080,6,0,0,6,0,12,41,20,3,11,0,75,2512,887,287,269,9,3964
SSC12250,31,0,0,0,0,31,39,0,0,0,0,39,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,83
SSC12251,31,0,0,0,0,31,23,0,0,0,0,23,5,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,65
SSC12252,37,0,0,0,0,37,24,0,0,0,0,24,6,0,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,0,0,3,0,0,0,0,3,90,0,0,0,0,90
SSC12253,84,0,0,3,0,87,65,0,0,0,0,65,9,0,0,0,0,9,0,0,0,0,0,0,30,0,0,3,0,33,0,0,0,0,0,0,12,0,0,0,0,12,10,0,0,0,0,10,61,0,0,3,0,64,3,0,0,0,0,3,3,0,0,3,0,6,216,0,0,9,0,225
SSC12254,81,0,0,0,0,81,59,0,0,3,0,62,5,0,0,0,0,5,0,0,0,0,0,0,25,0,0,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,3,0,33,4,0,0,0,0,4,0,0,0,0,0,0,174,0,0,6,0,180
