region_id,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SSC11350,0,0,0,6,3,6,6,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,6,0,0,18,15,12,29,61,51,41,48,21,5,283
SSC11351,0,0,6,13,26,72,130,167,55,469,0,0,6,3,6,17,19,35,12,98,25,51,148,170,90,92,117,109,87,889,204,833,2731,2939,1623,1269,748,493,223,11063
SSC11352,3,3,3,6,7,19,29,15,9,94,0,3,3,0,3,0,0,0,0,9,3,3,10,7,9,20,28,23,8,111,56,107,237,286,347,434,391,144,32,2034
SSC11353,0,3,0,7,13,31,33,24,10,121,0,0,0,0,4,0,0,0,0,4,15,12,25,39,44,35,29,23,15,237,138,241,591,952,1044,848,431,239,72,4556
SSC11354,0,0,3,0,3,15,10,10,10,51,0,0,0,0,0,0,0,3,0,3,3,0,7,13,11,16,17,6,4,77,67,101,243,359,343,399,223,84,17,1836
SSC11355,3,0,0,10,30,58,68,45,12,226,0,0,4,3,6,16,6,10,6,51,18,18,32,26,28,43,39,33,6,243,89,186,256,265,316,320,264,135,30,1861
SSC11356,14,7,15,44,50,95,72,35,5,337,0,0,5,4,11,9,4,7,0,40,48,30,56,89,73,69,88,41,4,498,239,275,538,657,503,451,434,147,20,3264
SSC11357,4,7,11,36,51,114,90,43,21,377,0,0,3,6,8,6,6,6,0,35,32,47,99,71,106,89,82,64,26,616,319,690,1517,1178,1224,1290,707,267,80,7272
SSC11358,3,4,3,6,8,19,23,22,18,106,0,0,0,0,3,0,0,0,0,3,18,16,22,49,83,88,104,84,81,545,95,221,286,476,617,772,612,337,215,3631
SSC11359,0,0,0,0,3,3,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,9,12,14,19,65,81,68,43,15,3,320
SSC11360,0,3,0,0,8,21,42,31,4,109,0,0,0,0,0,6,11,10,0,27,9,12,44,49,35,34,35,35,48,301,76,201,488,540,420,305,195,136,73,2434
SSC11361,0,0,0,0,3,3,3,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,12,6,0,11,29,54,35,12,22,0,169
SSC11362,0,0,0,0,3,6,3,4,0,16,0,0,0,0,4,5,0,3,0,12,8,15,42,25,14,6,6,6,0,122,43,132,509,396,241,167,61,35,0,1584
SSC11363,6,9,31,79,159,189,174,132,83,862,6,11,48,49,86,108,70,59,40,477,59,126,244,174,183,106,107,88,32,1119,507,1543,3360,2328,2275,1639,848,526,250,13276
SSC11364,0,0,0,0,3,8,10,6,0,27,0,0,0,0,0,0,0,0,0,0,6,3,3,3,6,6,0,6,0,33,18,25,54,83,68,63,44,23,6,384
SSC11365,5,6,6,9,28,53,75,33,0,215,0,0,0,0,3,3,10,4,0,20,7,4,24,33,59,63,64,52,16,322,62,83,200,272,369,419,392,154,29,1980
SSC11366,0,0,0,6,3,0,6,6,0,21,0,0,0,3,3,0,0,0,0,6,7,0,3,4,6,6,6,3,0,35,20,27,34,51,79,118,97,54,6,486
SSC11367,0,0,0,0,0,0,6,3,3,12,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,12,7,7,0,40,40,73,80,132,222,212,98,62,24,943
SSC11368,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,3,6,25,41,60,11,4,3,153
SSC11369,3,3,3,14,24,55,88,97,41,328,0,0,0,0,3,7,9,22,6,47,10,21,59,110,76,68,53,76,62,535,124,291,1042,1564,1105,760,396,315,144,5741
SSC11370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,8,3,6,11,12,15,10,6,3,0,66
SSC11371,0,0,0,0,0,11,7,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,10,21,53,59,26,8,0,198
SSC11372,0,0,3,3,4,0,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,3,3,0,18,9,17,32,50,53,41,27,10,0,239
SSC11373,0,0,0,3,6,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,8,0,16,6,3,12,32,41,51,22,11,0,178
SSC11374,0,0,0,0,5,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,17,17,57,95,98,98,38,19,3,442
SSC11375,0,0,0,0,0,0,4,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,6,0,15,6,14,23,40,40,77,31,17,0,248
SSC11376,0,0,0,3,8,18,22,19,13,83,0,0,3,0,0,6,0,5,6,20,34,28,27,42,58,44,38,31,54,356,239,526,677,1184,1431,1004,620,414,236,6331
SSC11377,0,0,0,0,3,3,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,5,15,33,21,34,41,17,11,3,180
SSC11378,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,6,3,3,21,12,25,17,54,66,65,39,14,3,295
SSC11379,0,0,3,5,9,26,28,21,15,107,0,0,0,0,3,3,3,0,0,9,24,8,20,45,33,13,19,15,9,186,194,311,513,753,828,521,276,144,40,3580
SSC11380,4,5,15,13,16,29,36,51,45,214,0,0,0,5,3,0,0,0,0,8,35,44,45,30,45,33,24,27,22,305,209,408,521,451,494,438,219,180,103,3023
SSC11381,0,0,3,12,10,7,19,28,24,103,0,3,0,0,0,3,3,3,0,12,10,3,7,10,12,11,8,15,0,76,65,171,253,287,311,278,177,129,49,1720
SSC11382,0,0,3,0,0,7,3,3,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,6,3,26,6,3,22,41,63,75,46,15,9,280
SSC11383,3,6,18,16,37,77,90,92,65,404,0,0,0,0,3,0,0,5,0,8,19,18,40,39,51,77,71,69,30,414,158,337,547,661,769,775,659,427,174,4507
SSC11384,0,0,0,0,7,14,22,26,22,91,0,0,0,0,0,0,5,3,0,8,15,17,33,36,36,34,25,53,62,311,81,137,332,444,397,357,246,199,137,2330
SSC11385,0,0,0,0,6,7,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,9,0,0,0,16,6,16,30,46,69,59,24,13,6,269
SSC11386,0,0,0,0,0,4,6,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,19,0,10,17,31,49,77,52,15,6,257
SSC11387,0,0,0,0,0,8,0,5,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,3,0,3,0,17,23,24,37,69,104,76,65,14,3,415
SSC11388,0,0,0,0,0,0,5,3,3,11,0,0,0,0,0,0,3,0,0,3,0,0,0,6,3,0,3,3,0,15,6,10,21,40,33,25,18,12,3,168
SSC11389,0,0,3,0,3,13,11,11,3,44,0,0,0,0,0,0,0,0,0,0,0,0,7,5,8,10,11,6,3,50,31,50,126,84,116,102,101,62,15,687
SSC11390,16,32,100,134,200,358,368,241,104,1553,6,20,67,66,87,114,99,92,22,573,154,219,587,426,416,366,278,197,94,2737,723,1662,4341,3378,3053,2305,1499,881,288,18130
SSC11391,0,0,0,0,3,0,3,3,4,13,0,0,0,0,0,0,0,0,0,0,10,7,11,6,9,10,7,9,0,69,69,88,178,261,293,172,75,51,14,1201
SSC11392,0,0,0,9,16,51,40,23,0,139,0,0,0,0,3,6,6,8,3,26,3,7,16,8,17,27,13,7,4,102,73,104,182,227,191,215,115,55,7,1169
SSC11393,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,15,28,80,86,70,45,21,12,3,360
SSC11394,0,0,0,0,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,12,12,5,16,43,68,57,12,6,3,222
SSC11395,0,0,6,0,0,6,3,7,6,28,0,0,0,0,0,0,0,0,0,0,4,0,3,7,9,5,6,11,0,45,35,57,78,126,167,138,82,41,17,741
SSC11396,0,0,0,0,5,20,15,39,26,105,0,0,0,0,0,0,0,3,3,6,7,3,0,9,20,9,14,13,6,81,34,36,91,150,190,192,144,112,60,1009
SSC11397,0,6,0,0,0,11,16,32,7,72,3,0,0,0,0,3,3,0,0,9,4,6,6,15,17,17,24,28,8,125,100,202,364,676,506,430,369,222,59,2928
SSC11398,0,0,0,0,4,5,6,8,3,26,0,3,0,0,0,0,0,0,0,3,3,0,8,0,6,6,0,0,3,26,12,12,33,30,45,46,16,11,12,217
SSC11399,0,0,0,0,3,6,11,3,0,23,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,6,3,0,21,7,9,13,37,63,73,57,20,0,279
SSC11400,0,0,0,0,0,3,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,10,9,10,7,20,32,18,15,12,0,123
SSC11401,6,3,3,13,36,80,59,15,6,221,0,0,0,3,0,0,3,7,0,13,20,19,13,32,34,44,29,10,0,201,176,251,394,561,570,487,245,83,24,2791
SSC11402,0,0,0,3,11,17,15,13,0,59,0,0,0,0,0,0,3,0,0,3,7,3,12,9,11,26,28,10,0,106,28,37,117,159,169,290,190,69,3,1062
SSC11403,0,0,0,6,0,16,7,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,3,3,0,21,15,15,29,56,60,61,50,12,0,298
SSC11404,6,6,8,17,32,77,84,85,37,352,0,0,0,3,3,6,8,3,3,26,18,5,22,47,47,60,81,106,46,432,158,298,598,781,710,714,638,478,170,4545
SSC11405,0,0,0,0,0,3,6,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,3,3,0,18,9,14,18,20,29,35,30,9,0,164
SSC11406,0,0,0,0,0,5,3,0,3,11,0,0,0,0,0,0,0,0,3,3,7,9,3,5,8,16,9,7,6,70,57,149,105,240,356,321,174,77,49,1528
SSC11407,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,10,13,19,44,68,77,80,38,4,9,352
SSC11408,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,12,0,14,53,44,65,50,42,24,5,297
SSC11409,0,0,0,0,0,7,9,10,8,34,0,0,0,0,3,0,0,0,0,3,0,5,7,7,4,8,11,12,6,60,26,65,112,188,189,163,110,83,30,966
SSC11410,0,0,0,0,4,3,3,3,0,13,0,0,0,0,3,0,0,0,0,3,0,3,0,3,0,0,6,0,0,12,6,12,9,43,51,60,32,9,6,228
SSC11411,0,0,0,0,6,0,4,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,0,12,25,32,39,125,110,74,19,9,0,433
SSC11412,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,13,9,16,37,48,46,66,28,12,0,262
SSC11413,3,0,3,3,0,0,3,3,0,15,0,0,0,0,0,0,0,0,0,0,3,0,3,3,8,3,3,0,0,23,18,12,26,37,70,59,15,6,0,243
SSC11414,0,0,0,0,3,12,4,3,4,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,3,0,0,19,24,18,32,56,58,67,24,9,4,292
SSC11415,0,0,0,0,3,7,4,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,4,0,0,16,12,12,18,25,39,52,31,7,0,196
SSC11416,0,0,0,3,0,3,3,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,11,6,3,18,12,17,23,17,6,3,105
SSC11417,0,0,3,3,0,3,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,6,9,6,3,6,3,3,39,0,8,19,41,30,44,42,3,6,193
SSC11418,0,0,0,0,3,6,0,3,0,12,0,0,0,0,0,0,0,0,0,0,3,0,3,3,6,7,7,0,0,29,6,6,16,31,47,53,41,6,0,206
SSC11419,0,3,0,0,3,6,6,6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,4,0,0,24,15,16,43,92,90,88,53,18,4,419
SSC11420,0,0,0,0,3,0,3,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,3,3,18,3,12,20,47,60,32,27,16,6,223
SSC11421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11422,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,9,15,26,29,25,73,43,26,9,6,252
SSC11423,0,0,3,3,13,12,38,11,6,86,0,0,0,0,0,0,0,5,0,5,6,6,7,15,12,14,19,18,3,100,58,118,140,226,200,179,124,51,9,1105
SSC11424,0,0,0,0,4,6,4,6,3,23,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,7,3,6,0,29,12,10,27,52,90,71,48,32,6,348
SSC11425,0,0,0,3,9,44,37,37,25,155,0,0,0,0,0,3,12,3,0,18,10,8,0,20,16,28,39,33,15,169,190,346,400,721,858,748,577,366,95,4301
SSC11426,8,7,25,47,97,141,132,107,23,587,0,3,13,26,51,34,40,32,8,207,31,28,91,95,65,85,92,73,16,576,331,567,1209,1128,1038,789,608,383,70,6123
SSC11427,0,0,0,0,0,3,3,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,12,12,14,23,28,48,43,31,4,0,203
SSC11428,0,0,0,0,3,3,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,12,6,5,17,35,51,45,36,7,0,202
SSC11429,0,0,0,0,3,4,4,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,3,15,12,11,13,23,33,39,26,21,3,181
SSC11430,0,0,0,0,3,8,0,6,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,0,3,10,22,30,33,23,12,9,142
SSC11431,3,0,3,8,11,46,46,82,76,275,0,3,0,0,0,0,6,6,0,15,8,12,14,25,19,31,33,40,20,202,74,105,199,256,315,332,296,244,161,1982
SSC11432,0,0,4,7,13,29,51,38,24,166,0,0,0,0,6,0,3,0,0,9,11,0,4,18,13,22,61,47,62,238,69,93,145,271,331,357,409,270,153,2098
SSC11433,0,0,0,0,3,5,0,0,3,11,0,0,0,0,0,0,0,0,0,0,3,3,0,9,13,18,14,0,6,66,34,58,74,150,205,198,128,57,25,929
SSC11434,13,11,30,69,105,198,140,62,21,649,0,3,8,12,27,38,24,13,4,129,69,63,111,128,147,171,140,56,17,902,580,928,1718,1782,1777,1544,870,304,73,9576
SSC11435,0,0,3,6,11,13,22,11,8,74,0,0,0,0,0,0,0,0,0,0,9,8,18,18,24,22,17,10,0,126,100,219,469,447,416,422,172,38,13,2296
SSC11436,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,6,11,0,6,0,0,23,43,71,91,188,242,117,45,6,3,806
SSC11437,4,5,8,6,7,17,20,15,17,99,0,4,9,3,3,0,6,3,3,31,42,178,106,42,19,35,38,72,176,708,276,1227,1590,796,450,402,259,237,302,5539
SSC11438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,7
SSC11439,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,10,19,0,20,14,0,0,63
SSC11440,0,0,0,0,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,10,15,29,43,80,110,83,41,7,9,417
SSC11441,0,0,3,0,0,6,3,6,3,21,0,0,0,0,0,0,3,0,0,3,0,0,3,5,7,13,0,6,0,34,11,15,56,86,95,102,29,18,3,415
SSC11442,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,9,15,23,32,19,3,6,0,116
SSC11443,7,0,7,4,16,14,25,26,42,141,0,0,0,0,0,0,3,3,0,6,0,12,19,17,19,32,25,24,13,161,64,121,248,224,241,204,147,135,114,1498
SSC11444,0,0,0,0,0,3,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,12,0,9,19,27,46,36,21,9,3,170
SSC11445,0,6,3,12,13,27,30,46,11,148,0,0,0,0,3,0,9,11,0,23,48,167,400,382,267,186,127,81,50,1708,145,362,610,859,782,618,445,273,104,4198
SSC11446,0,0,0,0,5,9,13,12,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,8,9,5,11,45,33,39,85,91,134,123,103,39,11,658
SSC11447,0,3,3,0,3,3,4,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,8,0,0,24,0,3,16,17,40,35,27,13,4,155
SSC11448,0,0,3,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,3,3,3,6,5,6,3,3,0,32,12,19,36,50,40,33,18,12,0,220
SSC11449,0,0,0,3,0,3,13,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,7,3,3,3,25,3,9,25,48,27,72,59,29,9,281
SSC11450,3,3,0,0,3,22,30,20,3,84,0,0,0,0,0,0,0,0,0,0,3,6,6,8,17,13,16,22,6,97,48,48,111,224,257,314,260,124,33,1419
SSC11451,3,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,6,0,6,0,0,6,0,0,23,18,30,32,66,53,41,37,14,0,291
SSC11452,0,0,0,3,3,7,10,5,0,28,0,0,0,0,0,0,0,3,0,3,0,3,3,6,3,7,9,6,0,37,9,22,38,68,59,71,60,36,4,367
SSC11453,0,0,3,8,8,18,23,20,11,91,0,0,0,0,4,0,10,0,0,14,12,13,23,23,31,16,13,16,12,159,97,191,354,423,400,306,190,113,73,2147
SSC11454,0,0,0,0,4,4,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,3,6,27,12,19,31,64,91,86,34,15,6,358
SSC11455,0,0,0,6,4,10,9,3,0,32,0,0,0,0,0,0,0,3,0,3,3,3,6,11,11,3,9,4,3,53,24,39,62,112,116,76,75,32,12,548
SSC11456,0,3,0,0,3,16,19,14,0,55,0,0,0,0,0,0,0,0,0,0,0,6,3,8,3,4,7,5,9,45,14,35,74,108,79,121,53,44,9,537
SSC11457,0,0,5,8,24,49,62,37,17,202,0,0,0,0,0,6,3,4,0,13,7,7,8,17,21,31,48,38,10,187,67,89,226,268,311,374,338,188,64,1925
SSC11458,3,3,8,7,13,21,42,36,35,168,0,3,8,3,3,0,0,3,3,23,41,100,440,278,141,158,134,116,142,1550,231,863,4005,2763,1644,1351,1034,655,348,12894
SSC11459,0,0,6,3,13,24,25,23,33,127,0,0,0,0,0,3,8,12,0,23,5,11,48,32,30,38,14,26,22,226,94,334,1040,1034,725,541,290,240,200,4498
SSC11460,3,0,3,14,22,20,29,22,12,125,0,0,0,3,0,0,0,0,0,3,7,9,15,28,14,15,24,31,17,160,95,127,250,319,336,273,232,121,43,1796
SSC11461,0,0,0,0,0,6,9,8,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,0,17,6,0,7,17,16,39,56,32,5,178
SSC11462,0,0,0,3,0,7,5,0,0,15,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,10,9,0,25,6,16,25,44,70,97,43,24,0,325
SSC11463,0,0,0,0,6,10,4,6,0,26,0,0,0,0,0,0,0,4,0,4,0,8,5,4,10,6,14,4,0,51,47,69,106,197,192,145,87,17,7,867
SSC11464,3,4,5,25,54,105,90,101,120,507,4,0,5,5,11,15,10,9,7,66,22,29,73,51,66,88,64,90,68,551,235,489,1069,922,894,888,492,370,234,5593
SSC11465,0,0,0,3,0,3,0,3,3,12,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,9,6,3,38,55,33,48,26,8,3,220
SSC11466,3,3,3,9,10,25,23,18,5,99,0,0,0,0,0,0,5,3,0,8,18,9,21,29,25,42,40,48,26,258,113,176,434,532,405,355,263,162,46,2486
SSC11467,3,0,3,6,11,30,22,24,5,104,0,0,0,0,0,3,0,4,0,7,8,5,9,11,26,13,14,31,9,126,64,92,165,188,278,276,168,134,37,1402
SSC11468,0,0,0,0,3,3,9,3,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,6,6,3,6,3,0,27,12,6,11,37,56,39,44,15,3,223
SSC11469,0,0,0,0,0,4,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,4,0,0,22,6,10,26,36,77,63,29,10,0,257
SSC11470,0,0,4,3,0,0,6,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,8,3,13,6,46,25,29,59,118,117,99,67,49,15,578
SSC11471,0,0,0,0,3,3,3,3,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,13,18,21,42,50,43,25,6,9,227
SSC11472,7,9,15,35,79,189,309,327,171,1141,0,4,10,8,15,42,53,68,30,230,138,280,478,383,361,288,314,270,133,2645,838,2590,4961,4417,3757,3017,2192,1576,698,24046
SSC11473,0,0,0,0,0,6,7,0,3,16,0,0,0,0,0,0,0,0,0,0,6,42,107,74,71,27,7,0,0,334,24,62,143,130,180,99,41,11,3,693
SSC11474,0,0,0,0,3,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,16,6,17,29,21,19,6,10,0,124
SSC11475,6,12,45,91,187,357,528,400,119,1745,0,9,14,26,79,131,176,168,40,643,57,160,346,315,258,272,234,222,114,1978,515,1780,4752,4459,3274,2418,1636,1146,388,20368
SSC11476,0,3,0,3,12,37,31,8,0,94,0,0,3,0,3,3,6,3,0,18,3,6,4,10,12,17,14,8,0,74,41,66,114,151,151,156,107,35,6,827
SSC11477,0,12,5,11,34,61,68,109,57,357,3,5,3,10,13,15,17,21,6,93,26,163,130,73,70,68,82,89,74,775,321,1787,2328,1614,1394,1274,813,662,337,10530
SSC11478,0,0,0,0,6,0,3,3,0,12,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,19,12,24,44,76,55,29,15,6,280
SSC11479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,0,12,13,15,33,29,54,18,18,9,0,189
SSC11480,0,0,0,3,0,0,7,3,0,13,0,0,0,0,3,0,0,0,0,3,0,3,3,0,3,10,5,0,0,24,7,24,58,73,50,68,40,11,0,331
SSC11481,0,0,0,0,7,0,6,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,0,0,14,14,18,34,46,69,39,27,13,0,260
SSC11482,0,0,0,0,0,4,3,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,3,0,0,0,14,15,16,23,29,78,79,26,16,9,291
SSC11483,3,3,0,4,6,21,27,14,6,84,0,0,0,0,0,0,4,0,0,4,6,0,13,13,21,21,24,15,0,113,46,65,119,183,204,210,144,81,6,1058
SSC11484,3,4,9,11,34,78,65,22,17,243,0,0,3,7,7,3,0,3,0,23,26,16,35,56,58,48,51,30,8,328,338,488,991,1209,1143,861,442,174,33,5679
SSC11485,0,0,0,0,3,3,6,0,0,12,0,0,0,0,4,0,0,0,0,4,0,0,3,0,0,4,3,8,0,18,6,3,29,30,38,25,28,12,0,171
SSC11486,3,0,4,0,4,16,12,22,10,71,0,0,0,0,0,0,0,0,3,3,8,9,17,12,26,7,10,11,6,106,32,129,295,197,215,168,80,60,22,1198
SSC11487,0,6,6,23,61,116,163,129,43,547,0,3,7,11,16,21,39,39,6,142,30,58,145,113,107,94,99,71,24,741,296,775,2079,1624,1343,945,689,426,118,8295
SSC11488,0,0,0,0,0,0,6,0,3,9,0,0,0,0,0,0,0,0,0,0,0,4,8,0,6,9,8,3,0,38,29,42,45,118,193,150,63,42,13,695
SSC11489,3,0,3,5,10,17,47,27,8,120,0,0,0,0,0,0,0,0,0,0,0,4,6,6,12,14,20,13,4,79,28,34,89,153,168,175,191,84,16,938
SSC11490,0,0,0,0,3,6,4,11,0,24,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,10,3,0,20,8,9,16,45,53,29,27,22,3,212
SSC11491,3,3,8,18,36,84,96,102,61,411,0,0,4,3,10,19,15,28,6,85,34,55,51,77,91,95,79,69,37,588,279,571,929,1318,1343,1103,749,487,213,6992
SSC11492,8,3,21,24,56,109,98,127,96,542,0,0,0,5,9,5,7,14,5,45,27,53,113,94,103,103,89,93,57,732,287,737,1582,1290,1253,973,595,486,277,7480
SSC11493,4,0,6,0,10,10,11,20,17,78,0,0,0,0,3,3,3,6,3,18,5,11,17,21,14,24,14,13,9,128,47,154,309,256,203,172,94,91,60,1386
SSC11494,6,3,3,3,6,25,16,19,12,93,0,0,0,3,3,0,4,0,0,10,14,15,29,21,17,14,20,19,13,162,78,143,284,240,213,183,127,96,46,1410
SSC11495,0,0,4,0,0,9,5,6,4,28,0,0,0,0,3,4,4,0,0,11,0,6,5,15,0,6,0,6,7,45,10,54,144,120,88,63,37,24,14,554
SSC11496,3,0,0,3,3,0,3,8,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,8,0,0,0,21,29,18,41,77,77,80,23,11,0,356
SSC11497,0,0,6,0,12,19,18,7,3,65,0,0,0,0,0,0,5,0,0,5,8,12,28,21,19,18,11,10,0,127,94,168,406,400,346,241,113,46,9,1823
SSC11498,3,0,0,7,3,6,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,9,6,15,22,38,42,33,25,4,0,185
SSC11499,0,0,0,3,3,3,6,4,3,22,0,0,0,0,0,0,0,0,0,0,3,0,0,6,6,3,3,3,0,24,19,18,23,87,117,101,44,24,3,436
SSC11500,0,0,0,3,3,0,6,6,4,22,0,0,0,0,0,0,0,0,0,0,12,19,56,51,43,32,21,10,4,248,29,125,567,409,329,336,232,75,33,2135
SSC11501,0,0,0,0,0,6,4,0,3,13,0,0,0,0,0,0,0,0,0,0,6,3,0,11,12,8,0,3,0,43,13,16,20,56,72,54,26,12,6,275
SSC11502,0,0,0,0,4,9,17,11,3,44,0,0,0,4,3,3,0,3,0,13,0,21,128,50,21,21,17,3,0,261,48,371,1410,625,325,261,143,48,11,3242
