region_id,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
SSC10011,0,0,0,0,0,0,0,0,0,0,9,6,6,7,13,6,3,0,0,50,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,6,0,3,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,0,0,0,0,14,6,3,6,6,4,6,3,0,0,34,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,4,0,3,0,0,0,7,0,0,3,3,0,3,0,0,0,9,0,0,0,0,4,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3
SSC10012,3,3,0,3,10,3,0,0,0,22,114,176,369,348,310,129,24,0,0,1470,0,0,3,0,3,0,3,0,0,9,0,5,13,13,10,4,0,0,0,45,6,13,62,58,51,16,0,3,0,209,3,3,10,13,11,7,3,0,0,50,11,29,59,51,57,22,3,0,0,232,3,10,20,20,19,8,3,0,0,83,56,67,63,45,51,26,7,0,0,315,75,33,46,34,14,13,4,0,0,219,0,7,17,29,33,26,0,0,0,112,0,0,11,4,5,3,0,0,0,23,3,12,56,28,21,0,0,0,0,120,3,8,3,11,6,6,0,0,0,37,3,20,84,68,20,13,5,0,0,213,0,9,24,23,17,9,5,0,0,87,3,19,91,80,58,17,0,0,0,268,6,10,71,76,79,38,3,0,0,283,6,39,108,128,109,46,7,0,0,443,7,6,13,5,9,7,0,0,0,47
SSC10013,0,6,5,7,0,0,0,0,0,18,87,95,210,288,281,176,28,4,0,1169,0,0,0,0,0,3,0,0,0,3,0,0,15,13,14,8,0,0,0,50,9,16,28,53,50,32,8,0,0,196,0,3,15,14,13,5,0,0,0,50,8,27,36,32,38,24,0,0,0,165,6,3,6,14,13,11,3,0,0,56,62,42,33,39,41,25,4,0,0,246,61,26,20,11,15,11,0,0,0,144,0,4,18,29,30,20,6,0,0,107,0,6,6,7,6,8,0,0,0,33,0,9,23,36,22,8,3,4,0,105,0,0,9,10,9,13,0,0,0,41,3,20,44,61,61,32,12,0,0,233,0,4,11,11,17,10,6,4,0,63,0,5,36,62,46,19,3,0,0,171,3,9,40,74,82,79,14,0,0,301,6,21,66,113,89,56,19,5,0,375,5,10,6,11,0,0,3,0,0,35
SSC10014,0,0,0,3,0,4,0,0,0,7,9,3,33,42,47,22,3,0,0,159,0,3,3,6,7,10,0,0,0,29,0,0,3,0,0,0,0,0,0,3,0,7,11,11,19,11,3,0,0,62,0,0,3,0,0,3,0,0,0,6,0,0,6,9,0,9,3,0,0,27,0,0,0,7,0,0,0,0,0,7,0,3,13,6,8,0,0,0,0,30,9,3,3,6,4,0,0,0,0,25,0,0,3,9,15,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,6,0,0,0,18,3,0,0,0,3,6,0,0,0,12,0,0,0,6,3,3,0,0,0,12,0,0,0,8,7,0,0,0,0,15,0,3,12,3,11,3,3,0,0,35,0,0,3,3,0,0,0,0,0,6
SSC10015,0,0,0,0,0,0,0,0,0,0,23,15,27,57,37,14,9,0,0,182,7,0,3,6,4,0,3,0,0,23,0,0,3,0,0,0,0,0,0,3,3,7,3,9,12,6,0,0,0,40,0,0,4,0,0,0,0,0,0,4,3,10,7,18,5,3,3,0,0,49,0,0,3,11,10,4,0,0,0,28,8,5,6,3,10,3,6,0,0,41,5,4,0,0,3,0,0,0,0,12,0,3,3,3,3,7,3,0,0,22,0,0,0,0,4,4,0,0,0,8,0,0,6,5,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,3,0,0,3,12,0,3,0,0,0,18,3,0,3,3,0,0,0,0,0,9,0,0,3,10,11,7,3,0,0,34,0,3,3,4,6,3,0,0,0,19,0,5,3,9,14,5,0,0,0,36,0,4,0,8,0,6,0,0,0,18
SSC10016,4,0,0,0,0,6,3,0,0,13,28,33,55,79,63,41,9,0,0,308,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,14,15,22,24,10,0,0,0,95,0,0,0,0,0,5,0,0,0,5,3,7,11,8,4,4,0,0,0,37,3,8,0,7,9,3,0,0,0,30,8,10,17,9,11,6,0,0,0,61,14,10,8,6,7,6,0,0,0,51,0,7,10,20,9,7,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,12,0,3,3,3,0,0,0,0,0,9,3,0,3,3,0,3,3,0,0,15,4,4,7,10,11,7,0,0,0,43,3,3,6,3,0,6,0,0,0,21,3,3,6,10,5,0,3,0,0,30,6,8,12,31,20,22,0,0,0,99,0,0,3,3,0,0,0,0,0,6
SSC10017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SSC10018,5,3,4,9,7,5,0,0,0,33,227,273,599,771,703,249,23,3,0,2848,3,0,4,0,3,3,6,3,0,22,0,13,58,52,37,20,0,3,0,183,32,52,112,190,227,82,3,0,0,698,0,3,19,26,19,8,0,0,0,75,36,54,155,122,119,41,5,0,0,532,6,5,45,44,47,26,3,0,0,176,127,108,129,203,162,48,10,0,0,787,136,55,68,58,39,24,4,0,0,384,11,22,67,95,125,56,8,0,0,384,6,7,15,6,3,4,0,0,0,41,5,15,61,51,47,12,0,0,0,191,9,10,22,30,20,5,0,0,0,96,5,31,59,68,47,34,5,0,0,249,6,18,33,43,49,17,3,0,0,169,4,28,119,154,108,54,3,0,0,470,12,32,77,120,140,70,6,0,0,457,19,65,179,198,220,95,7,0,0,783,10,9,18,18,11,3,0,0,0,69
SSC10019,0,3,0,5,6,0,3,0,0,17,112,149,265,291,344,164,13,0,0,1338,0,0,3,0,6,0,3,0,0,12,0,4,14,22,17,14,0,0,0,71,13,21,60,66,97,67,7,0,0,331,0,0,10,9,6,8,0,0,0,33,21,33,55,55,62,46,4,0,0,276,0,9,26,14,20,16,0,0,0,85,67,57,81,96,81,39,3,0,0,424,82,36,35,27,27,20,0,0,0,227,4,11,32,40,63,37,4,0,0,191,0,5,5,0,9,0,0,0,0,19,3,13,22,24,11,9,0,0,0,82,3,3,8,3,10,6,0,0,0,33,5,17,26,24,8,10,0,0,0,90,5,10,21,17,23,16,0,0,0,92,0,8,43,41,51,26,6,0,0,175,3,13,20,24,54,34,4,0,0,152,8,33,77,98,137,63,7,0,0,423,3,6,6,8,6,3,6,0,0,38
SSC10020,0,0,3,0,6,8,3,0,0,20,104,149,208,228,283,220,36,6,0,1234,3,0,4,0,8,5,3,0,0,23,0,0,3,3,0,0,0,0,0,6,5,31,42,66,54,34,3,0,0,235,0,0,3,3,6,3,0,0,0,15,16,33,31,34,36,35,3,0,0,188,5,7,0,12,14,17,0,0,0,55,43,49,39,29,33,31,8,4,0,236,52,45,35,28,30,33,6,0,0,229,0,0,15,16,8,15,3,0,0,57,4,4,12,10,7,5,0,0,0,42,3,6,26,12,9,11,6,0,0,73,3,4,6,6,18,14,5,3,0,59,6,15,25,29,33,53,12,3,0,176,0,0,20,11,13,20,5,0,0,69,3,16,37,45,48,33,3,0,0,185,3,18,45,50,83,69,10,3,0,281,5,36,73,86,94,87,11,3,0,395,6,3,3,6,0,3,0,0,0,21
