region_id,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_u_ap_I_1or2_sty_blk_Ds,OPDs_F_u_ap_I_1or2_sty_blk_Ps,OPDs_F_u_ap_I_3_sty_blk_Dwgs,OPDs_F_u_ap_I_3_sty_blk_Psns,OPDs_F_u_ap_I_4_m_sty_blk_Ds,OPDs_F_u_ap_I_4_m_sty_blk_Ps,OPDs_Flt_un_apt_Att_house_Ds,OPDs_Flt_un_apt_Att_house_Ps,OPDs_Flt_unit_apart_Tot_Dwgs,OPDs_Flt_unit_apart_Tot_Psns,OPDs_Oth_dw_Cvn_cab_hboat_Ds,OPDs_Oth_dw_Cvn_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
SSC11371,90,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,224,23,0,113,224
SSC11372,98,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,6,0,0,101,291,15,0,116,291
SSC11373,82,200,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,6,0,0,0,0,5,6,0,0,87,209,21,0,108,209
SSC11374,216,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,216,571,16,0,232,571
SSC11375,114,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,4,7,0,0,118,306,11,0,129,306
SSC11376,1956,6181,14,19,113,241,127,260,77,139,298,569,431,932,0,0,806,1640,0,0,0,0,0,0,0,0,6,7,2895,8088,267,0,3162,8088
SSC11377,92,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,241,13,0,105,241
SSC11378,119,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,358,10,0,129,358
SSC11379,1338,4233,124,251,73,200,197,451,26,40,28,42,0,0,0,3,54,85,0,0,0,0,0,0,0,0,0,0,1589,4769,61,0,1650,4769
SSC11380,1005,2534,56,87,23,49,79,136,211,322,52,62,0,0,4,6,267,390,60,84,3,0,26,43,89,127,3,3,1443,3190,139,0,1582,3190
SSC11381,737,1778,103,187,54,93,157,280,8,12,18,21,0,0,21,34,47,67,0,3,3,0,0,0,3,3,0,0,944,2128,75,0,1019,2128
SSC11382,134,313,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,8,3,3,0,0,6,11,0,0,143,327,51,0,194,327
SSC11383,1961,4459,245,409,20,34,265,443,110,164,24,27,0,0,0,0,134,191,0,0,0,0,34,74,34,74,8,9,2402,5176,291,0,2693,5176
SSC11384,507,1534,19,45,129,385,148,430,107,164,183,295,98,205,0,0,388,664,0,0,0,0,0,0,0,0,0,0,1043,2628,115,0,1158,2628
SSC11385,140,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,140,360,49,0,189,360
SSC11386,117,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,307,22,0,139,307
SSC11387,191,494,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,6,8,0,0,197,505,44,0,241,505
SSC11388,72,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,0,0,5,17,0,5,77,199,133,0,210,199
SSC11389,331,797,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,809,22,0,365,809
SSC11390,2816,8851,367,946,629,1800,996,2746,385,947,1697,4105,1926,4957,4,9,4012,10018,0,0,0,0,13,20,13,20,20,45,7857,21680,443,0,8300,21680
SSC11391,549,1603,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,1606,41,0,590,1606
SSC11392,423,1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,3,13,0,0,426,1443,37,0,463,1443
SSC11393,156,461,3,0,0,0,3,0,21,38,0,0,0,0,0,0,21,38,0,0,0,0,0,0,0,0,0,0,180,499,24,0,204,499
SSC11394,108,301,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,3,8,0,0,111,312,9,0,120,312
SSC11395,315,871,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,0,0,0,3,0,3,0,0,318,878,26,0,344,878
SSC11396,477,1135,0,0,0,0,0,0,11,13,0,0,0,0,0,0,11,13,0,3,0,0,8,20,8,23,7,6,503,1177,85,0,588,1177
SSC11397,1205,3592,64,108,80,163,144,271,0,0,0,0,0,0,4,9,4,9,0,0,0,0,0,0,0,0,0,0,1353,3872,63,0,1416,3872
SSC11398,21,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,188,0,0,0,0,129,188,0,0,150,237,0,0,150,237
SSC11399,128,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,306,25,0,153,306
SSC11400,56,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,145,29,0,85,145
SSC11401,1060,3524,14,49,3,7,17,56,13,28,0,0,0,0,3,3,16,31,8,13,0,0,0,0,8,13,0,0,1101,3624,64,0,1165,3624
SSC11402,422,1109,7,14,11,15,18,29,7,18,0,0,0,0,0,0,7,18,33,47,0,0,0,0,33,47,0,0,480,1203,295,0,775,1203
SSC11403,145,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,145,380,19,0,164,380
SSC11404,1392,3525,490,812,196,353,686,1165,323,566,34,63,40,78,13,17,410,724,21,27,0,0,3,12,24,39,5,13,2517,5466,534,0,3051,5466
SSC11405,67,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,195,0,0,67,195
SSC11406,630,1969,0,4,5,8,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,1981,37,0,672,1981
SSC11407,164,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,448,25,0,189,448
SSC11408,112,246,3,3,0,0,3,3,0,3,0,0,0,0,14,19,14,22,0,0,0,0,3,3,3,3,0,0,132,274,50,0,182,274
SSC11409,450,1161,17,21,0,0,17,21,26,40,0,0,0,0,0,0,26,40,0,0,0,0,0,4,0,4,0,0,493,1226,52,0,545,1226
SSC11410,106,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,262,21,0,127,262
SSC11411,181,620,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,184,625,7,0,191,625
SSC11412,109,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,315,18,0,127,315
SSC11413,125,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,125,274,21,0,146,274
SSC11414,117,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,5,8,0,0,122,354,12,0,134,354
SSC11415,89,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,0,0,7,17,0,0,96,224,142,0,238,224
SSC11416,56,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,132,4,0,60,132
SSC11417,95,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,201,28,0,123,201
SSC11418,92,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,221,9,0,101,221
SSC11419,168,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,11,0,0,6,16,0,0,174,525,34,0,208,525
SSC11420,100,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,293,31,0,131,293
SSC11421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11422,106,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,309,10,0,116,309
SSC11423,429,1399,0,0,0,0,0,0,5,4,0,0,0,0,0,5,5,9,8,13,0,0,0,0,8,13,0,0,442,1421,53,0,495,1421
SSC11424,167,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,446,47,0,214,446
SSC11425,1748,5180,19,26,41,109,60,135,43,90,6,7,0,0,0,0,49,97,0,0,0,0,3,10,3,10,0,0,1860,5422,101,0,1961,5422
SSC11426,2135,6777,133,281,410,1146,543,1427,71,109,0,0,0,0,0,0,71,109,0,0,0,0,0,4,0,4,0,0,2749,8317,110,0,2859,8317
SSC11427,89,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,89,265,14,0,103,265
SSC11428,106,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,250,51,0,157,250
SSC11429,98,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,209,24,0,122,209
SSC11430,71,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,177,3,0,74,177
SSC11431,861,2151,18,23,9,10,27,33,84,109,0,0,0,0,0,0,84,109,0,3,0,0,5,12,5,15,0,0,977,2308,91,0,1068,2308
SSC11432,936,2173,31,43,19,25,50,68,40,59,0,0,0,0,0,0,40,59,8,13,0,0,4,4,12,17,3,4,1041,2321,139,0,1180,2321
SSC11433,394,1053,4,8,5,13,9,21,0,0,0,0,0,0,3,5,3,5,0,0,0,0,0,0,0,0,0,0,406,1079,372,0,778,1079
SSC11434,3243,10073,554,1219,485,1243,1039,2462,109,212,0,0,0,0,0,0,109,212,0,0,0,0,3,10,3,10,4,9,4398,12766,207,0,4605,12766
SSC11435,985,2838,18,30,4,13,22,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,8,0,0,1010,2889,50,0,1060,2889
SSC11436,274,946,6,30,31,70,37,100,0,0,11,25,0,0,0,0,11,25,0,0,0,0,0,0,0,0,0,0,322,1071,24,0,346,1071
SSC11437,6,19,107,204,406,955,513,1159,282,527,999,1939,574,1069,4,3,1859,3538,8,10,0,0,3,3,11,13,0,3,2389,4732,207,0,2596,4732
SSC11438,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,4,15
SSC11439,31,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,74,114,0,145,74
SSC11440,191,493,0,0,3,5,3,5,5,5,0,0,0,0,0,0,5,5,0,0,0,4,0,0,0,4,0,0,199,507,63,0,262,507
SSC11441,198,493,0,0,0,0,0,0,4,11,0,0,0,0,0,0,4,11,4,11,0,0,0,0,4,11,0,0,206,515,41,0,247,515
SSC11442,51,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,165,4,0,55,165
SSC11443,477,1181,69,121,32,65,101,186,61,93,0,0,0,0,0,0,61,93,17,23,0,0,33,56,50,79,0,0,689,1539,109,0,798,1539
SSC11444,84,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,88,195,39,0,127,195
SSC11445,808,2463,55,103,37,107,92,210,59,91,284,407,0,0,4,7,347,505,0,3,0,0,0,0,0,3,4,4,1251,3185,105,0,1356,3185
SSC11446,309,782,4,12,4,5,8,17,16,28,0,0,0,0,0,0,16,28,0,0,0,0,0,0,0,0,0,0,333,827,45,0,378,827
SSC11447,73,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,173,15,0,88,173
SSC11448,111,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,242,89,0,200,242
SSC11449,125,306,10,11,0,10,10,21,3,7,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,138,334,108,0,246,334
SSC11450,662,1630,4,8,9,11,13,19,19,31,0,0,0,0,0,5,19,36,0,0,0,0,0,0,0,0,0,0,694,1685,565,0,1259,1685
SSC11451,122,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,368,20,0,142,368
SSC11452,186,446,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,9,3,9,0,0,192,455,39,0,231,455
SSC11453,712,1983,22,48,133,290,155,338,46,61,127,175,37,66,0,0,210,302,0,0,0,0,0,0,0,0,0,0,1077,2623,100,0,1177,2623
SSC11454,164,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,480,34,0,198,480
SSC11455,196,550,16,49,0,5,16,54,0,0,0,0,0,0,3,3,3,3,3,0,0,0,14,45,17,45,0,0,232,652,32,0,264,652
SSC11456,272,678,11,11,0,0,11,11,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,283,693,56,0,339,693
SSC11457,905,2129,38,106,10,29,48,135,32,47,0,0,0,0,0,0,32,47,0,0,0,0,16,29,16,29,0,0,1001,2340,127,0,1128,2340
SSC11458,985,2777,422,1061,282,713,704,1774,1051,2071,1232,2266,2308,4154,6,22,4597,8513,0,0,0,0,22,46,22,46,16,22,6324,13132,1212,0,7536,13132
SSC11459,831,2537,11,16,51,127,62,143,195,355,1126,2187,32,83,14,31,1367,2656,0,0,0,0,8,16,8,16,0,0,2268,5352,156,0,2424,5352
SSC11460,850,2189,3,15,12,25,15,40,12,20,0,0,0,0,0,0,12,20,14,18,0,0,0,0,14,18,0,0,891,2267,142,0,1033,2267
SSC11461,94,182,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,97,186,62,0,159,186
SSC11462,154,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,325,341,0,495,325
SSC11463,344,1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,3,3,8,0,0,347,1105,15,0,362,1105
SSC11464,2155,6330,73,135,75,203,148,338,142,187,0,0,0,0,10,17,152,204,0,3,0,0,3,15,3,18,0,0,2458,6890,118,0,2576,6890
SSC11465,97,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,6,9,0,0,103,282,7,0,110,282
SSC11466,634,1842,290,795,190,521,480,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,3158,58,0,1172,3158
SSC11467,432,1076,87,138,47,104,134,242,188,318,0,0,0,0,3,0,191,318,3,6,0,0,5,10,8,16,0,0,765,1652,93,0,858,1652
SSC11468,104,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,107,242,32,0,139,242
SSC11469,121,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,121,320,25,0,146,320
SSC11470,254,655,19,24,0,4,19,28,5,4,0,0,0,0,0,0,5,4,13,23,0,0,0,0,13,23,0,0,291,710,16,0,307,710
SSC11471,99,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,298,8,0,107,298
SSC11472,3619,10664,1282,3251,1059,2894,2341,6145,1026,2128,1513,2789,2481,5134,5,12,5025,10063,0,0,0,0,35,79,35,79,0,6,11020,26957,937,0,11957,26957
SSC11473,175,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,495,14,0,189,495
SSC11474,53,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,156,9,0,62,156
SSC11475,3612,10688,1308,3253,511,1254,1819,4507,1342,2526,1795,3516,477,968,34,61,3648,7071,3,0,3,7,99,271,105,278,12,18,9196,22562,712,0,9908,22562
SSC11476,225,706,5,14,0,0,5,14,0,0,0,0,0,0,3,5,3,5,178,271,4,11,0,0,182,282,0,0,415,1007,18,0,433,1007
SSC11477,1568,4744,214,540,1596,3684,1810,4224,871,1599,304,721,135,286,0,0,1310,2606,0,0,0,0,0,0,0,0,4,4,4692,11578,343,0,5035,11578
SSC11478,127,336,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,340,5,0,132,340
SSC11479,87,246,0,0,3,11,3,11,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,3,0,0,94,260,39,0,133,260
SSC11480,170,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,408,0,0,170,408
SSC11481,125,319,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,322,10,0,135,322
SSC11482,128,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,332,31,0,159,332
SSC11483,481,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,72,504,1268,105,0,609,1268
SSC11484,2483,7234,102,217,5,8,107,225,29,67,0,0,0,0,0,0,29,67,3,0,0,0,0,0,3,0,4,0,2626,7526,88,0,2714,7526
SSC11485,76,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,206,9,0,85,206
SSC11486,422,945,5,8,123,255,128,263,46,86,0,0,0,0,0,0,46,86,0,0,0,0,0,4,0,4,0,0,596,1298,56,0,652,1298
SSC11487,1637,4855,353,975,99,252,452,1227,112,264,443,995,1013,2229,0,0,1568,3488,0,0,0,0,9,20,9,20,8,20,3674,9610,219,0,3893,9610
SSC11488,295,925,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,298,925,41,0,339,925
SSC11489,445,1000,3,3,0,0,3,3,23,37,0,0,0,0,0,0,23,37,6,5,0,0,3,3,9,8,0,0,480,1048,112,0,592,1048
SSC11490,107,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,107,280,25,0,132,280
SSC11491,1783,5319,130,281,666,2004,796,2285,167,222,208,446,138,256,0,15,513,939,0,0,0,0,6,18,6,18,10,16,3108,8577,201,0,3309,8577
SSC11492,3004,7033,260,391,126,237,386,628,295,439,9,18,0,0,0,0,304,457,0,3,0,0,18,35,18,38,15,28,3727,8184,260,0,3987,8184
SSC11493,596,1380,27,44,4,7,31,51,62,106,0,0,0,0,0,0,62,106,0,0,0,0,0,0,0,0,0,0,689,1537,50,0,739,1537
SSC11494,569,1436,5,12,0,0,5,12,119,170,0,0,0,0,0,0,119,170,0,0,0,0,0,6,0,6,0,0,693,1624,46,0,739,1624
SSC11495,213,618,0,0,0,0,0,0,18,45,0,0,0,0,0,0,18,45,0,0,0,0,0,0,0,0,3,3,234,666,7,0,241,666
SSC11496,113,359,0,0,5,13,5,13,0,0,0,0,0,0,0,0,0,0,36,51,0,0,0,0,36,51,0,0,154,423,9,0,163,423
SSC11497,770,2289,18,43,28,72,46,115,3,7,0,0,0,0,0,0,3,7,0,0,0,0,0,3,0,3,0,0,819,2414,42,0,861,2414
SSC11498,97,199,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,202,11,0,111,202
SSC11499,197,567,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,8,0,0,0,0,5,8,0,0,202,579,34,0,236,579
SSC11500,198,451,58,123,134,283,192,406,112,187,120,193,489,766,0,0,721,1146,0,0,0,0,0,0,0,0,4,15,1115,2018,190,0,1305,2018
SSC11501,117,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,291,27,0,144,291
SSC11502,59,152,17,51,4,11,21,62,107,196,691,1264,816,1701,0,0,1614,3161,0,0,0,0,0,0,0,0,0,0,1694,3375,153,0,1847,3375
SSC11503,208,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,208,486,88,0,296,486
SSC11504,2822,8259,17,41,5,4,22,45,29,59,0,0,0,0,6,8,35,67,0,0,0,3,0,0,0,3,0,0,2879,8374,148,0,3027,8374
SSC11505,143,368,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,5,0,0,146,373,47,0,193,373
SSC11506,126,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,336,13,0,139,336
SSC11507,85,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,85,165,12,0,97,165
SSC11508,471,1364,19,35,3,12,22,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,1411,26,0,519,1411
SSC11509,177,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,466,55,0,232,466
SSC11510,148,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,389,26,0,174,389
SSC11511,2469,8039,62,148,576,1553,638,1701,70,149,134,261,0,0,3,6,207,416,0,0,0,0,0,6,0,6,0,0,3314,10162,97,0,3411,10162
SSC11512,230,712,45,74,0,0,45,74,0,0,0,0,0,0,10,12,10,12,0,0,0,3,0,3,0,6,0,0,285,804,33,0,318,804
SSC11513,71,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,74,226,3,0,77,226
SSC11514,189,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,6,7,0,0,195,441,62,0,257,441
SSC11515,180,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,4,6,3,4,187,413,39,0,226,413
SSC11516,135,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,339,71,0,206,339
SSC11517,2675,7243,210,354,415,805,625,1159,579,876,324,497,45,82,0,8,948,1463,0,0,0,0,8,17,8,17,0,0,4256,9882,413,0,4669,9882
SSC11518,476,1295,7,11,5,15,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,1321,40,0,528,1321
SSC11519,751,1776,145,214,145,245,290,459,319,543,7,14,0,7,8,11,334,575,11,22,0,0,0,3,11,25,0,0,1386,2835,574,0,1960,2835
SSC11520,133,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,133,323,24,0,157,323
SSC11521,665,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,1620,211,0,876,1620
SSC11522,69,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,164,25,0,94,164
SSC11523,50,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,139,34,0,84,139
SSC11524,4964,16288,419,1039,553,1779,972,2818,1055,2531,1260,3105,108,250,8,18,2431,5904,0,3,0,0,11,28,11,31,6,12,8384,25053,529,0,8913,25053
SSC11525,1020,2817,272,753,259,860,531,1613,219,473,299,669,25,53,4,5,547,1200,0,0,0,0,15,41,15,41,4,0,2117,5671,175,0,2292,5671
SSC11526,87,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,87,238,7,0,94,238
SSC11527,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,3,0,8,11
SSC11528,1544,4322,35,79,8,13,43,92,126,228,0,0,0,0,3,7,129,235,0,0,0,0,0,0,0,0,0,0,1716,4649,92,0,1808,4649
SSC11529,99,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,276,12,0,111,276
SSC11530,211,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,593,46,0,257,593
SSC11531,181,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,181,472,38,0,219,472
SSC11532,142,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,398,10,0,152,398
SSC11533,415,1213,0,0,4,14,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,7,0,0,422,1234,35,0,457,1234
SSC11534,282,866,3,5,0,0,3,5,0,0,0,0,0,0,4,7,4,7,0,0,0,0,0,0,0,0,0,0,289,878,20,0,309,878
SSC11535,146,449,0,3,16,41,16,44,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,162,499,13,0,175,499
SSC11536,100,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,228,30,0,130,228
SSC11537,679,2227,65,180,24,49,89,229,86,101,195,281,0,0,0,0,281,382,0,0,0,0,0,0,0,0,0,0,1049,2838,65,0,1114,2838
SSC11538,105,298,3,8,3,3,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,309,14,0,125,309
SSC11539,103,243,68,95,20,25,88,120,58,98,3,3,526,909,0,0,587,1010,0,0,0,0,0,0,0,0,0,0,778,1373,227,0,1005,1373
SSC11540,270,736,3,3,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,273,751,59,0,332,751
SSC11541,175,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,0,0,0,0,12,25,0,0,187,370,15,0,202,370
SSC11542,344,925,13,17,3,7,16,24,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,5,363,957,35,0,398,957
