region_id,CF_no_children_F,CF_no_children_P,CF_ChU15_a_DSs_a_NdCh_F,CF_ChU15_a_DSs_a_NdCh_P,CF_ChU15_a_DSs_a_no_NdCh_F,CF_ChU15_a_DSs_a_no_NdCh_P,CF_ChU15_a_no_DSs_a_NdCh_F,CF_ChU15_a_no_DSs_a_NdCh_P,CF_ChU15_a_no_DSs_a_no_NdCh_F,CF_ChU15_a_no_DSs_a_no_NdCh_P,CF_ChU15_a_Total_F,CF_ChU15_a_Total_P,CF_no_ChU15_a_DSs_a_NdCh_F,CF_no_ChU15_a_DSs_a_NdCh_P,CF_no_ChU15_a_DSs_a_no_NdCh_F,CF_no_ChU15_a_DSs_a_no_NdCh_P,CF_no_ChU15_a_no_DSs_a_NdCh_F,CF_no_ChU15_a_no_DSs_a_NdCh_P,CF_no_ChU15_a_Total_F,CF_no_ChU15_a_Total_P,CF_Total_F,CF_Total_P,OPF_ChU15_a_DSs_a_NdCh_F,OPF_ChU15_a_DSs_a_NdCh_P,OPF_ChU15_a_DSs_a_no_NdCh_F,OPF_ChU15_a_DSs_a_no_NdCh_P,OPF_ChU15_a_no_DSs_a_NdCh_F,OPF_ChU15_a_no_DSs_a_NdCh_P,OPF_ChU15_a_no_DSs_no_NdCh_F,OPF_ChU15_a_no_DSs_no_NdCh_P,OPF_ChU15_a_Total_F,OPF_ChU15_a_Total_P,OPF_no_ChU15_a_DSs_a_NdCh_F,OPF_no_ChU15_a_DSs_a_NdCh_P,OPF_no_ChU15_a_DSs_no_NdCh_F,OPF_no_ChU15_a_DSs_no_NdCh_P,OPF_no_ChU15_no_DSs_a_NdCh_F,OPF_no_ChU15_no_DSs_a_NdCh_P,OPF_no_ChU15_a_Total_F,OPF_no_ChU15_a_Total_P,OPF_Total_F,OPF_Total_P,Other_family_F,Other_family_P,Total_F,Total_P
SSC10121,209,413,4,22,23,111,4,14,92,363,123,510,9,30,9,29,21,68,39,127,162,637,0,0,3,3,0,0,21,69,24,72,3,7,8,17,9,22,20,46,44,118,3,3,418,1171
SSC10122,220,431,3,3,11,56,3,8,73,279,90,346,0,3,10,33,24,71,34,107,124,453,0,0,3,19,3,9,26,81,32,109,0,0,9,14,27,60,36,74,68,183,10,19,422,1086
SSC10123,593,1185,14,63,54,251,31,144,291,1166,390,1624,41,177,52,172,207,661,300,1010,690,2634,3,17,31,115,25,87,167,486,226,705,13,46,27,66,122,268,162,380,388,1085,24,52,1695,4956
SSC10124,63,126,0,0,3,16,3,13,42,172,48,201,4,15,5,20,18,57,27,92,75,293,0,4,3,6,0,0,10,22,13,32,0,0,0,3,5,15,5,18,18,50,3,4,159,473
SSC10125,33,68,3,10,0,6,3,10,14,63,20,89,0,3,6,15,4,14,10,32,30,121,0,0,0,0,0,0,6,10,6,10,0,0,0,0,4,6,4,6,10,16,0,0,73,205
SSC10126,91,179,0,7,8,26,3,16,27,99,38,148,3,12,3,9,11,36,17,57,55,205,0,0,0,0,3,5,6,14,9,19,0,0,0,5,3,0,3,5,12,24,0,0,158,408
SSC10127,22,49,0,5,4,28,0,4,16,63,20,100,3,0,3,3,0,11,6,14,26,114,0,0,0,0,0,0,7,12,7,12,0,3,4,10,4,5,8,18,15,30,3,6,66,199
SSC10128,182,365,3,26,17,73,3,18,79,318,102,435,3,20,11,32,30,83,44,135,146,570,3,9,8,24,4,10,26,83,41,126,4,6,3,9,13,28,20,43,61,169,3,3,392,1107
SSC10129,537,1074,46,250,124,615,30,160,488,2031,688,3056,76,318,79,296,248,839,403,1453,1091,4509,9,46,34,136,14,56,141,423,198,661,24,84,37,95,176,401,237,580,435,1241,35,68,2098,6892
SSC10130,1214,2420,27,160,130,577,53,248,601,2375,811,3360,90,358,104,351,292,936,486,1645,1297,5005,7,22,39,150,29,104,242,648,317,924,30,97,58,130,228,477,316,704,633,1628,35,73,3179,9126
SSC10131,199,393,0,0,14,52,10,43,55,236,79,331,5,23,12,37,26,80,43,140,122,471,0,14,6,24,3,9,49,131,58,178,0,0,11,19,29,64,40,83,98,261,9,16,428,1141
SSC10132,183,351,0,0,3,12,3,12,43,178,49,202,3,21,0,0,10,28,13,49,62,251,0,6,8,26,3,10,33,97,44,139,3,11,9,12,27,57,39,80,83,219,6,14,334,835
SSC10133,635,1256,8,39,37,165,10,38,261,995,316,1237,16,60,24,78,73,226,113,364,429,1601,0,16,24,86,11,23,119,297,154,422,5,20,30,55,100,209,135,284,289,706,40,87,1393,3650
SSC10134,194,381,4,26,16,74,4,15,70,293,94,408,3,7,9,28,22,74,34,109,128,517,0,7,3,3,0,3,28,73,31,86,4,7,3,7,22,42,29,56,60,142,5,12,387,1052
SSC10135,3140,6289,69,408,510,2277,95,424,2936,11440,3610,14549,310,1327,488,1722,989,3156,1787,6205,5397,20754,12,43,71,257,27,88,368,992,478,1380,67,209,129,286,479,1073,675,1568,1153,2948,87,182,9777,30173
SSC10136,59,111,0,4,6,17,0,0,21,82,27,103,0,8,5,13,15,33,20,54,47,157,0,0,0,0,0,0,11,25,11,25,0,0,0,0,4,8,4,8,15,33,0,7,121,308
SSC10137,92,180,3,12,3,16,0,0,33,112,39,140,0,4,3,15,14,38,17,57,56,197,0,5,3,7,0,0,3,15,6,27,0,0,3,10,10,14,13,24,19,51,0,3,167,431
SSC10138,386,762,9,43,39,169,8,45,147,594,203,851,27,105,54,186,81,253,162,544,365,1395,4,3,3,14,0,0,11,34,18,51,4,14,11,31,36,68,51,113,69,164,9,19,829,2340
SSC10139,589,1166,16,85,112,485,17,70,564,2242,709,2882,81,357,99,343,203,665,383,1365,1092,4247,5,14,18,71,5,19,72,195,100,299,16,49,24,50,98,215,138,314,238,613,16,37,1935,6063
SSC10140,118,232,0,8,3,12,3,7,62,214,68,241,3,14,7,9,8,36,18,59,86,300,0,0,0,0,0,0,6,20,6,20,3,7,0,3,9,13,12,23,18,43,7,21,229,596
SSC10141,30,57,0,0,4,12,0,4,3,15,7,31,0,8,3,6,4,9,7,23,14,54,0,0,0,3,0,0,4,8,4,11,0,0,3,4,0,0,3,4,7,15,0,0,51,126
SSC10142,454,898,28,153,172,791,42,201,851,3437,1093,4582,79,320,127,456,205,683,411,1459,1504,6041,5,11,17,63,3,16,73,200,98,290,9,32,24,66,49,110,82,208,180,498,14,25,2152,7462
SSC10143,32,65,0,0,0,13,0,0,15,61,15,74,0,3,5,10,6,15,11,28,26,102,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,5,0,8,0,0,58,175
SSC10144,23,45,3,7,8,31,0,4,11,62,22,104,0,0,0,4,5,13,5,17,27,121,0,0,0,4,0,0,3,6,3,10,0,0,0,0,3,7,3,7,6,17,0,0,56,183
SSC10145,79,159,0,0,8,35,0,6,31,127,39,168,3,11,3,11,9,21,15,43,54,211,0,11,10,28,0,0,9,30,19,69,0,0,0,0,15,25,15,25,34,94,0,0,167,464
SSC10146,792,1568,17,104,186,830,13,70,614,2456,830,3460,126,532,236,829,257,791,619,2152,1449,5612,0,0,8,40,6,17,51,145,65,202,14,39,39,99,95,195,148,333,213,535,30,71,2484,7786
SSC10147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10148,35,66,0,0,6,31,4,8,19,96,29,135,3,10,0,5,7,20,10,35,39,170,0,0,0,0,0,4,5,6,5,10,0,0,0,4,8,17,8,21,13,31,0,0,87,267
SSC10149,494,978,16,71,41,207,15,69,265,1065,337,1412,16,66,37,122,85,250,138,438,475,1850,4,12,22,74,12,44,130,354,168,484,6,15,31,73,68,141,105,229,273,713,12,21,1254,3562
SSC10150,30,55,0,0,3,17,0,3,7,25,10,45,0,0,3,14,0,0,3,14,13,59,3,4,0,6,0,0,0,0,3,10,0,0,0,0,7,8,7,8,10,18,0,3,53,135
SSC10151,452,907,17,98,94,447,20,92,414,1661,545,2298,57,259,72,256,192,628,321,1143,866,3441,4,26,5,19,10,45,92,249,111,339,13,42,26,70,145,315,184,427,295,766,25,61,1638,5175
SSC10152,19,39,3,10,3,20,0,0,11,57,17,87,3,3,0,3,3,3,6,9,23,96,0,3,0,0,0,0,3,0,3,3,0,0,0,0,3,3,3,3,6,6,0,0,48,141
SSC10153,42,92,3,10,7,42,8,23,30,129,48,204,5,19,0,3,32,103,37,125,85,329,0,0,0,3,0,4,5,6,5,13,0,5,4,0,13,34,17,39,22,52,0,3,149,476
SSC10154,483,961,26,127,187,842,35,177,509,2030,757,3176,140,597,191,689,238,784,569,2070,1326,5246,4,18,12,42,0,0,43,120,59,180,9,30,25,60,48,109,82,199,141,379,21,51,1971,6637
SSC10155,326,656,7,50,36,155,16,77,169,659,228,941,18,75,24,90,77,243,119,408,347,1349,9,41,33,125,21,87,159,420,222,673,16,48,35,85,90,181,141,314,363,987,26,48,1062,3040
SSC10156,31,65,0,0,4,26,0,7,5,32,9,65,3,5,3,5,4,9,10,19,19,84,0,0,3,6,0,0,3,3,6,9,0,0,0,0,3,8,3,8,9,17,0,0,59,166
SSC10157,54,101,0,0,4,27,3,13,28,108,35,148,0,12,5,9,4,10,9,31,44,179,0,0,0,3,0,0,4,13,4,16,0,0,0,0,7,14,7,14,11,30,0,3,109,313
SSC10158,50,97,0,0,5,24,0,0,3,4,8,28,0,0,0,6,4,6,4,12,12,40,0,0,0,6,0,0,0,4,0,10,0,0,3,4,3,0,6,4,6,14,0,0,68,151
SSC10159,190,380,5,43,26,122,16,57,130,494,177,716,12,44,15,42,54,176,81,262,258,978,3,12,7,21,0,6,54,149,64,188,0,4,7,9,33,72,40,85,104,273,8,25,560,1656
SSC10160,84,166,0,8,11,35,3,20,40,158,54,221,10,42,7,22,25,75,42,139,96,360,0,0,3,11,3,4,22,68,28,83,0,5,0,6,17,26,17,37,45,120,3,3,228,649
SSC10161,45,89,0,0,7,33,0,0,12,54,19,87,0,0,3,5,4,13,7,18,26,105,0,9,0,0,4,3,7,34,11,46,0,0,0,3,0,3,0,6,11,52,4,7,86,253
SSC10162,1005,1969,16,81,139,630,9,44,638,2509,802,3264,78,305,141,505,161,482,380,1292,1182,4556,4,11,14,45,0,9,91,220,109,285,9,35,59,137,102,213,170,385,279,670,55,118,2521,7313
SSC10163,347,672,3,17,37,182,5,21,238,912,283,1132,0,8,33,100,53,162,86,270,369,1402,0,0,40,139,7,34,129,324,176,497,3,17,34,69,56,114,93,200,269,697,7,20,992,2791
SSC10164,770,1522,8,29,70,327,18,78,318,1262,414,1696,44,180,75,249,122,374,241,803,655,2499,3,18,30,98,16,47,124,325,173,488,10,42,34,71,100,215,144,328,317,816,24,47,1766,4884
SSC10165,654,1312,10,61,86,405,34,165,410,1612,540,2243,44,179,55,171,169,535,268,885,808,3128,8,30,21,93,15,43,124,340,168,506,16,48,38,74,120,265,174,387,342,893,24,58,1828,5391
SSC10166,115,229,5,25,11,52,6,47,51,184,73,308,7,24,6,30,29,74,42,128,115,436,0,12,16,52,4,15,33,92,53,171,4,14,9,11,26,66,39,91,92,262,13,19,335,946
SSC10167,937,1901,39,223,145,703,46,231,786,3129,1016,4286,105,473,101,349,384,1297,590,2119,1606,6405,12,54,37,152,24,82,225,606,298,894,25,92,70,177,249,561,344,830,642,1724,80,187,3265,10217
SSC10168,46,89,0,0,5,36,3,8,23,107,31,151,3,9,3,10,14,40,20,59,51,210,0,0,3,8,0,0,4,21,7,29,0,0,0,3,4,5,4,8,11,37,0,3,108,339
SSC10169,783,1566,18,88,151,701,22,86,658,2662,849,3537,72,291,104,371,228,716,404,1378,1253,4915,0,0,15,49,5,14,54,149,74,212,16,51,27,58,89,188,132,297,206,509,23,50,2265,7040
SSC10170,82,164,3,17,5,22,3,11,27,124,38,174,0,0,5,12,9,21,14,33,52,207,0,8,0,0,0,0,12,29,12,37,0,0,5,11,7,16,12,27,24,64,5,12,163,447
SSC10171,69,141,0,0,5,19,0,4,34,128,39,151,3,7,0,3,11,34,14,44,53,195,0,0,0,0,0,0,3,11,3,11,0,3,0,0,10,14,10,17,13,28,0,0,135,364
SSC10172,36,75,0,0,3,8,3,12,5,30,11,50,3,10,3,6,4,14,10,30,21,80,0,0,0,0,0,0,3,8,3,8,0,0,0,0,0,0,0,0,3,8,3,4,63,167
SSC10173,54,115,0,0,3,20,3,13,32,116,38,149,3,18,6,12,12,37,21,67,59,216,0,0,3,4,3,3,3,14,9,21,0,0,0,0,6,11,6,11,15,32,0,3,128,366
SSC10174,53,102,0,3,5,26,0,0,10,28,15,57,4,9,0,3,5,15,9,27,24,84,0,0,0,0,0,6,6,15,6,21,0,3,0,0,7,10,7,13,13,34,0,0,90,220
SSC10175,37,72,0,0,0,5,3,7,14,45,17,57,3,3,3,8,4,17,10,28,27,85,0,0,0,5,0,0,0,3,0,8,0,3,0,3,3,3,3,9,3,17,0,0,67,174
SSC10176,42,85,3,4,5,24,3,11,34,156,45,195,6,18,4,5,13,42,23,65,68,260,0,0,0,0,0,0,4,7,4,7,0,0,0,0,4,11,4,11,8,18,0,0,118,363
SSC10177,60,123,0,11,11,45,6,14,21,95,38,165,3,14,4,20,13,25,20,59,58,224,0,0,0,0,3,4,4,16,7,20,0,0,3,3,3,3,6,6,13,26,0,3,131,376
SSC10178,234,470,5,38,48,206,11,50,214,881,278,1175,21,94,34,107,88,277,143,478,421,1653,0,0,5,12,0,10,30,90,35,112,5,14,8,19,22,41,35,74,70,186,7,14,732,2323
SSC10179,29,65,0,0,3,20,3,6,5,16,11,42,3,6,3,7,0,5,6,18,17,60,0,0,0,0,0,0,3,9,3,9,0,0,0,0,0,0,0,0,3,9,0,0,49,134
SSC10180,576,1173,17,128,135,698,32,158,586,2381,770,3365,96,413,122,426,262,859,480,1698,1250,5063,4,31,25,95,12,57,117,328,158,511,30,86,38,98,165,388,233,572,391,1083,62,135,2279,7454
SSC10181,0,0,0,0,0,8,0,0,4,9,4,17,0,0,0,0,0,0,0,0,4,17,0,0,0,0,0,0,3,4,3,4,0,0,0,0,0,0,0,0,3,4,0,0,7,21
SSC10182,405,801,5,33,21,95,13,49,174,684,213,861,17,58,17,67,82,252,116,377,329,1238,3,5,9,33,8,29,62,185,82,252,3,4,8,14,70,150,81,168,163,420,11,27,908,2486
SSC10183,34,72,0,0,0,0,0,0,14,45,14,45,0,3,3,8,0,6,3,17,17,62,0,0,0,0,3,3,7,14,10,17,0,0,0,0,0,4,0,4,10,21,0,0,61,155
SSC10184,640,1293,31,165,69,317,39,167,378,1518,517,2167,65,283,60,210,228,752,353,1245,870,3412,9,41,38,135,26,87,163,447,236,710,20,67,35,87,192,411,247,565,483,1275,25,54,2018,6034
SSC10185,714,1432,22,104,111,543,44,197,547,2192,724,3036,63,247,68,237,195,634,326,1118,1050,4154,7,34,34,125,20,71,209,600,270,830,20,63,46,102,167,344,233,509,503,1339,35,67,2302,6992
SSC10186,89,175,3,25,18,87,8,29,57,247,86,388,18,60,10,38,44,168,72,266,158,654,0,0,5,10,0,7,11,32,16,49,4,5,0,0,15,39,19,44,35,93,5,10,287,932
SSC10187,270,524,0,0,16,74,4,16,70,278,90,368,0,8,8,17,28,85,36,110,126,478,0,3,7,26,4,6,38,109,49,144,0,0,9,21,16,28,25,49,74,193,3,7,473,1202
SSC10188,385,757,6,35,79,367,17,80,417,1649,519,2131,45,175,81,274,118,391,244,840,763,2971,0,8,8,33,3,6,53,142,64,189,8,23,16,35,40,97,64,155,128,344,9,22,1285,4094
SSC10189,24,52,0,0,0,0,0,11,17,66,17,77,3,3,3,5,4,20,10,28,27,105,0,0,0,4,0,0,0,3,0,7,0,3,0,3,3,3,3,9,3,16,0,0,54,173
SSC10190,473,928,3,23,66,292,17,71,477,1877,563,2263,34,159,64,215,169,542,267,916,830,3179,0,7,18,59,7,22,50,129,75,217,9,26,20,52,62,142,91,220,166,437,9,20,1478,4564
SSC10191,97,190,3,4,10,40,3,11,23,102,39,157,8,15,4,19,6,20,18,54,57,211,0,0,3,18,3,6,19,41,25,65,3,10,8,16,5,9,16,35,41,100,0,4,195,505
SSC10192,37,70,3,3,4,15,0,10,8,26,15,54,0,7,0,8,11,29,11,44,26,98,3,3,3,5,0,0,3,11,9,19,0,0,0,0,6,13,6,13,15,32,0,0,78,200
SSC10193,173,340,3,21,26,108,3,10,107,419,139,558,3,18,11,34,37,102,51,154,190,712,3,10,3,12,0,10,28,64,34,96,0,0,5,10,20,40,25,50,59,146,6,11,428,1209
SSC10194,155,296,3,7,10,50,0,11,52,207,65,275,9,29,9,28,11,38,29,95,94,370,0,0,4,11,3,8,19,56,26,75,0,8,0,0,10,18,10,26,36,101,7,16,292,783
SSC10195,41,79,0,0,5,19,0,6,24,85,29,110,3,25,3,11,8,12,14,48,43,158,0,0,0,4,0,0,6,19,6,23,0,0,0,0,3,7,3,7,9,30,0,0,93,267
SSC10196,69,140,3,11,10,51,0,0,29,111,42,173,3,6,5,25,10,34,18,65,60,238,0,0,0,0,0,0,8,24,8,24,0,0,3,3,3,9,6,12,14,36,0,0,143,414
SSC10197,379,746,6,34,22,107,10,39,129,492,167,672,15,55,24,75,47,156,86,286,253,958,0,0,8,23,3,15,19,43,30,81,0,3,14,24,15,38,29,65,59,146,3,10,694,1860
SSC10198,47,99,3,10,6,29,3,12,28,101,40,152,0,9,6,17,11,23,17,49,57,201,0,0,4,10,0,0,4,18,8,28,0,0,0,0,6,11,6,11,14,39,0,0,118,339
SSC10199,189,390,3,23,42,172,4,25,174,687,223,907,15,68,18,68,72,217,105,353,328,1260,0,4,3,5,0,6,19,46,22,61,4,7,6,16,43,91,53,114,75,175,11,24,603,1849
SSC10200,848,1718,20,114,142,660,36,173,605,2329,803,3276,87,379,134,471,316,1029,537,1879,1340,5155,4,14,31,105,11,43,103,295,149,457,23,74,40,95,202,438,265,607,414,1064,61,122,2663,8059
SSC10201,52,101,0,9,10,38,0,7,36,134,46,188,3,15,6,18,7,21,16,54,62,242,0,0,0,10,0,8,9,23,9,41,0,3,0,5,10,10,10,18,19,59,0,0,133,402
SSC10202,1476,2986,43,258,294,1365,69,330,1325,5194,1731,7147,153,675,184,653,578,1893,915,3221,2646,10368,13,73,41,144,32,130,267,708,353,1055,41,141,84,212,334,727,459,1080,812,2135,105,234,5039,15723
SSC10203,351,718,9,41,38,196,17,73,306,1201,370,1511,25,114,46,175,115,356,186,645,556,2156,3,7,9,31,9,25,34,106,55,169,5,22,17,34,88,193,110,249,165,418,21,44,1093,3336
SSC10204,32,73,0,0,4,10,0,0,22,99,26,109,3,4,3,11,3,16,9,31,35,140,0,0,0,0,0,0,8,15,8,15,0,0,0,0,3,9,3,9,11,24,0,0,78,237
SSC10205,35,66,0,3,0,9,0,3,24,82,24,97,3,12,3,7,4,17,10,36,34,133,0,0,0,0,0,0,0,0,0,0,3,4,3,6,3,5,9,15,9,15,0,0,78,214
SSC10206,175,357,24,131,39,223,30,156,143,637,236,1147,17,73,16,61,94,294,127,428,363,1575,22,108,55,201,42,182,291,968,410,1459,16,47,43,89,140,322,199,458,609,1917,16,37,1163,3886
SSC10207,64,121,3,23,12,49,0,3,52,212,67,287,3,8,8,19,11,39,22,66,89,353,0,0,0,0,0,0,3,8,3,8,0,0,0,0,3,7,3,7,6,15,0,3,159,492
SSC10208,48,90,0,0,0,4,0,0,17,62,17,66,0,6,0,8,13,27,13,41,30,107,0,0,3,8,0,0,4,16,7,24,0,0,3,6,5,8,8,14,15,38,0,0,93,235
SSC10209,60,126,0,10,4,24,0,11,28,104,32,149,8,27,7,18,10,40,25,85,57,234,0,0,0,9,0,3,15,34,15,46,0,10,0,0,11,20,11,30,26,76,3,3,146,439
SSC10210,380,751,3,20,33,158,19,91,229,907,284,1176,23,86,32,97,59,189,114,372,398,1548,4,18,13,43,5,12,67,189,89,262,7,12,14,26,50,115,71,153,160,415,11,20,949,2734
SSC10211,65,128,6,19,11,62,4,18,52,221,73,320,6,24,6,15,9,38,21,77,94,397,0,5,0,10,0,0,10,17,10,32,0,0,0,0,7,15,7,15,17,47,0,0,176,572
SSC10212,418,836,8,45,54,234,7,33,317,1213,386,1525,49,183,64,212,96,290,209,685,595,2210,0,0,12,32,0,13,39,101,51,146,8,25,16,40,33,78,57,143,108,289,9,13,1130,3348
SSC10213,38,74,0,0,4,17,3,7,15,59,22,83,0,0,4,14,5,17,9,31,31,114,0,0,0,0,0,0,7,19,7,19,0,3,0,0,6,17,6,20,13,39,0,0,82,227
SSC10214,41,73,0,3,3,10,5,22,28,107,36,142,5,17,0,0,3,14,8,31,44,173,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,8,4,8,4,11,3,3,92,260
SSC10215,115,227,3,13,9,38,3,11,40,177,55,239,5,33,8,24,20,60,33,117,88,356,0,0,3,8,0,0,13,32,16,40,0,0,3,5,15,32,18,37,34,77,3,4,240,664
SSC10216,69,134,0,0,6,17,0,4,29,112,35,133,0,0,5,10,11,37,16,47,51,180,0,0,0,3,0,5,7,21,7,29,0,0,0,0,8,11,8,11,15,40,0,0,135,354
SSC10217,32,56,4,9,5,5,0,4,13,55,22,73,0,5,0,5,0,6,0,16,22,89,0,0,0,3,0,0,0,5,0,8,0,0,0,0,0,3,0,3,0,11,0,0,54,156
SSC10218,209,411,3,24,11,59,4,16,48,183,66,282,4,15,8,24,27,81,39,120,105,402,0,4,4,11,3,6,22,67,29,88,0,0,3,3,20,43,23,46,52,134,3,3,369,950
SSC10219,48,95,0,0,4,15,0,9,14,50,18,74,0,0,3,12,3,9,6,21,24,95,0,0,0,0,0,0,4,11,4,11,0,0,0,6,12,17,12,23,16,34,0,0,88,224
SSC10220,69,141,3,11,12,53,5,16,46,191,66,271,4,10,5,21,10,37,19,68,85,339,0,0,0,0,4,6,4,10,8,16,0,3,0,0,9,14,9,17,17,33,3,5,174,518
SSC10221,52,104,0,0,9,28,3,8,20,92,32,128,3,11,4,20,5,7,12,38,44,166,3,10,0,0,0,0,6,12,9,22,0,0,0,0,3,4,3,4,12,26,0,3,108,299
SSC10222,19,34,0,0,3,9,0,0,11,54,14,63,3,7,3,9,3,10,9,26,23,89,0,0,0,0,0,0,7,9,7,9,0,0,0,0,3,12,3,12,10,21,0,0,52,144
SSC10223,103,198,3,5,4,24,3,10,40,163,50,202,0,9,4,11,10,24,14,44,64,246,0,3,8,28,0,6,21,61,29,98,0,3,0,5,5,6,5,14,34,112,3,8,204,564
SSC10224,19,34,3,5,3,4,0,0,13,61,19,70,3,10,0,4,5,19,8,33,27,103,0,3,0,0,0,0,0,7,0,10,0,0,0,0,4,5,4,5,4,15,0,3,50,155
SSC10225,389,749,4,25,33,143,3,13,237,850,277,1031,12,42,41,131,49,145,102,318,379,1349,0,0,5,12,0,6,27,60,32,78,4,10,15,33,29,57,48,100,80,178,5,17,853,2293
SSC10226,180,360,3,20,15,74,6,40,92,355,116,489,8,36,10,30,30,97,48,163,164,652,3,8,10,24,0,0,39,112,52,144,4,12,3,8,29,60,36,80,88,224,22,48,454,1284
SSC10227,172,341,8,65,43,224,15,74,162,671,228,1034,36,145,33,122,80,275,149,542,377,1576,3,15,15,54,7,28,49,155,74,252,8,27,18,38,68,163,94,228,168,480,11,29,728,2426
SSC10228,25,45,3,3,0,0,0,6,9,39,12,48,3,17,0,5,16,46,19,68,31,116,0,0,0,0,0,0,3,13,3,13,0,0,0,0,3,7,3,7,6,20,3,3,65,184
SSC10229,30,50,0,0,3,25,4,5,7,36,14,66,0,0,0,3,4,13,4,16,18,82,0,0,4,3,0,0,4,10,8,13,0,0,0,3,0,0,0,3,8,16,0,3,56,151
SSC10230,126,249,0,0,7,19,0,5,39,153,46,177,0,0,11,33,10,32,21,65,67,242,0,0,4,13,3,5,19,49,26,67,0,0,3,8,11,18,14,26,40,93,4,4,237,588
SSC10231,67,134,3,17,10,47,8,32,38,151,59,247,4,27,11,37,21,64,36,128,95,375,0,0,0,0,0,0,6,20,6,20,0,3,0,7,8,14,8,24,14,44,3,3,179,556
SSC10232,38,69,0,0,8,47,0,0,27,105,35,152,0,4,5,18,8,27,13,49,48,201,0,0,0,0,0,0,3,5,3,5,0,0,3,0,3,8,6,8,9,13,0,3,95,286
SSC10233,53,110,0,0,3,14,0,0,19,68,22,82,3,13,5,12,8,19,16,44,38,126,3,9,0,0,0,0,0,7,3,16,0,0,0,3,7,8,7,11,10,27,0,0,101,263
SSC10234,288,579,7,30,28,126,15,62,135,549,185,767,31,126,20,60,84,274,135,460,320,1227,6,28,17,51,3,17,69,190,95,286,0,3,6,9,56,126,62,138,157,424,15,25,780,2255
SSC10235,296,589,8,21,59,251,15,85,187,750,269,1107,36,148,35,123,118,369,189,640,458,1747,0,7,17,44,5,26,68,176,90,253,0,8,14,32,39,77,53,117,143,370,12,21,909,2727
SSC10236,191,381,15,103,26,154,28,139,149,620,218,1016,11,56,13,34,81,267,105,357,323,1373,9,50,29,106,33,141,155,471,226,768,6,35,11,23,95,219,112,277,338,1045,19,45,871,2844
SSC10237,551,1077,3,25,28,128,11,50,223,862,265,1065,10,45,23,71,54,160,87,276,352,1341,3,7,11,32,6,20,92,240,112,299,9,17,23,53,74,149,106,219,218,518,9,19,1130,2955
SSC10238,33,73,0,0,6,21,0,0,7,26,13,47,0,3,5,13,10,28,15,44,28,91,0,0,0,0,3,3,5,12,8,15,0,0,0,3,4,4,4,7,12,22,0,0,73,186
SSC10239,206,411,7,28,16,82,5,33,97,366,125,509,5,28,12,45,40,118,57,191,182,700,0,0,4,20,4,8,34,101,42,129,3,13,8,17,41,81,52,111,94,240,13,24,495,1375
SSC10240,3440,7054,106,619,546,2629,159,745,3237,12610,4048,16603,305,1352,390,1378,1062,3465,1757,6195,5805,22798,30,162,138,542,91,346,824,2354,1083,3404,76,279,168,385,848,1935,1092,2599,2175,6003,254,558,11674,36413
SSC10241,189,370,6,48,14,46,7,21,77,311,104,426,6,22,14,50,34,107,54,179,158,605,4,15,8,28,8,28,44,111,64,182,7,16,7,20,46,88,60,124,124,306,12,24,483,1305
SSC10242,151,303,10,58,46,216,16,88,224,881,296,1243,32,148,44,143,92,308,168,599,464,1842,0,0,11,47,6,21,42,117,59,185,4,13,3,5,38,92,45,110,104,295,5,14,724,2454
SSC10243,30,58,3,10,9,22,0,0,22,106,34,138,3,13,0,12,15,50,18,75,52,213,0,0,3,3,6,17,9,34,18,54,0,0,4,7,0,8,4,15,22,69,3,6,107,346
SSC10244,493,981,23,117,130,612,16,78,383,1566,552,2373,67,300,112,397,203,676,382,1373,934,3746,4,7,15,63,4,17,41,108,64,195,9,33,17,37,101,216,127,286,191,481,26,61,1644,5269
SSC10245,45,91,3,14,3,11,0,3,18,68,24,96,0,0,0,8,6,15,6,23,30,119,0,0,3,3,0,3,3,12,6,18,3,3,0,3,3,3,6,9,12,27,0,0,87,237
SSC10246,738,1456,13,73,95,469,31,117,521,2077,660,2736,79,319,116,391,211,654,406,1364,1066,4100,0,16,27,92,7,29,116,286,150,423,15,48,40,84,97,221,152,353,302,776,16,35,2122,6367
SSC10247,37,70,0,5,10,54,4,9,36,154,50,222,7,31,4,14,19,66,30,111,80,333,0,0,0,0,0,0,5,8,5,8,0,9,0,3,6,5,6,17,11,25,3,0,131,428
SSC10248,337,663,7,44,45,217,15,72,207,831,274,1164,17,90,19,61,80,241,116,392,390,1556,0,6,15,50,6,27,65,168,86,251,0,3,12,28,51,107,63,138,149,389,13,23,889,2631
SSC10249,404,803,25,128,93,449,45,193,545,2130,708,2900,43,189,56,184,131,438,230,811,938,3711,3,14,26,94,16,60,193,526,238,694,24,77,31,74,100,224,155,375,393,1069,14,31,1749,5614
SSC10250,50,99,0,0,11,47,0,0,32,150,43,197,0,7,3,17,9,22,12,46,55,243,0,0,0,4,0,0,0,0,0,4,0,0,3,3,3,3,6,6,6,10,0,4,111,356
