region_id,Tot_OcMngr,Tot_OcProf,Tot_OcTechTrdW,Tot_OcComPerS,Tot_OcClericAdm,Tot_OcSalesWk,Tot_OcMacOp_Driv,Tot_OcLab,Tot_OcID_NS,Tot_Tot
POA2729,204,87,97,69,69,41,92,121,14,794
POA2730,90,49,57,40,54,29,82,175,18,594
POA2731,480,348,360,251,275,260,155,251,40,2420
POA2732,237,110,89,66,73,56,47,104,24,806
POA2733,93,22,23,27,23,3,20,55,0,266
POA2735,112,30,43,19,32,20,22,39,3,320
POA2736,66,15,23,11,21,0,17,24,0,177
POA2737,101,21,38,26,41,19,31,67,7,351
POA2738,120,102,104,52,83,49,32,46,3,591
POA2739,137,128,87,53,77,61,42,89,14,688
POA2745,1914,2275,1958,1325,2759,1412,1124,1007,241,14015
POA2747,1385,2144,2569,1687,3153,1637,1919,1785,316,16595
POA2748,148,146,132,51,178,105,99,72,17,948
POA2749,843,1063,1328,801,1491,802,759,730,133,7950
POA2750,2143,3491,3015,2006,3854,2064,1808,1722,365,20468
POA2752,319,278,483,227,443,200,233,212,47,2442
POA2753,928,1291,1538,858,1172,732,773,778,150,8220
POA2754,342,448,435,265,378,256,213,252,47,2636
POA2756,2002,2125,3160,1558,2583,1434,1527,1666,272,16327
POA2757,67,94,57,23,69,37,23,36,12,418
POA2758,642,840,826,354,700,359,263,321,75,4380
POA2759,1327,1685,2337,1265,2998,1444,1658,1341,256,14311
POA2760,819,1227,1531,1186,1996,1006,1714,1493,273,11245
POA2761,881,1758,1820,1179,2418,1212,1794,1609,242,12913
POA2762,239,292,325,181,334,175,175,207,39,1967
POA2763,1661,3218,2059,1330,3051,1529,1156,1220,287,15511
POA2765,909,862,1292,523,1110,604,751,741,120,6912
POA2766,396,893,861,593,1183,553,834,804,134,6251
POA2767,580,1526,1121,794,1715,737,973,966,192,8604
POA2768,1862,3466,1385,984,2449,1272,765,760,230,13173
POA2769,226,475,170,122,288,149,65,55,22,1572
POA2770,1092,1949,2605,2020,3170,1860,3580,3157,518,19951
POA2773,428,1017,364,297,459,203,90,131,55,3044
POA2774,820,1926,834,639,1088,500,268,375,72,6522
POA2775,133,86,117,57,86,33,50,106,15,683
POA2776,228,638,246,249,287,160,98,117,13,2036
POA2777,1070,2418,1217,927,1404,706,398,595,128,8863
POA2778,137,373,176,143,167,86,50,79,20,1231
POA2779,217,613,310,275,290,159,121,147,21,2153
POA2780,590,1486,660,738,583,459,200,430,98,5244
POA2782,332,688,306,263,300,183,100,191,35,2398
POA2783,149,358,174,181,172,78,73,118,15,1318
POA2784,57,146,82,82,79,42,24,42,12,566
POA2785,202,487,244,231,207,141,86,146,20,1764
POA2786,46,91,62,42,51,40,28,50,9,419
POA2787,328,171,313,166,198,110,289,271,45,1891
POA2790,533,780,1036,712,806,490,809,643,95,5904
POA2791,81,36,39,39,32,18,47,25,3,320
POA2792,62,21,23,21,21,11,30,34,5,228
POA2793,148,49,45,53,35,28,24,77,14,473
POA2794,618,518,576,397,434,395,266,539,74,3817
POA2795,2303,3398,2732,2005,2323,1801,1189,2184,278,18213
POA2797,9,9,15,6,11,4,15,12,3,84
POA2798,217,212,159,91,138,67,118,108,24,1134
POA2799,231,185,249,140,212,125,250,244,33,1669
POA2800,2167,3700,2926,1867,2658,1768,1637,2081,278,19082
POA2803,45,21,15,7,14,0,12,15,3,132
POA2804,302,175,148,101,92,72,76,131,19,1116
POA2805,27,15,7,14,3,6,6,19,0,97
POA2806,115,48,59,35,29,19,33,54,8,400
POA2807,6,3,9,6,9,0,9,12,3,57
POA2808,20,12,11,11,10,4,9,15,3,95
POA2809,50,15,16,8,15,3,6,11,0,124
POA2810,372,154,125,109,94,75,93,128,17,1167
POA2820,610,402,293,397,272,215,166,344,60,2759
POA2821,439,295,272,199,225,159,216,270,25,2100
POA2823,187,58,50,57,52,32,71,73,10,590
POA2824,284,130,123,80,100,55,114,142,25,1053
POA2825,285,122,125,109,108,63,153,158,21,1144
POA2827,324,177,193,197,118,111,96,204,13,1433
POA2828,75,16,18,20,4,8,13,31,6,191
POA2829,326,147,140,163,137,72,99,178,29,1291
POA2830,2153,3232,2613,1988,2654,2015,1112,1920,258,17945
POA2831,682,240,173,143,150,85,113,216,30,1832
POA2832,261,151,106,142,116,46,65,142,18,1047
POA2833,111,35,21,26,30,6,33,72,6,340
POA2834,110,88,70,112,78,62,69,85,23,697
POA2835,268,219,418,165,183,131,417,208,33,2042
POA2836,100,51,26,62,24,8,16,87,6,380
POA2839,124,65,41,88,45,11,28,75,14,491
POA2840,262,205,122,163,134,76,80,125,32,1199
POA2842,33,10,13,14,14,0,18,19,3,124
POA2843,154,56,71,62,41,34,44,69,3,534
POA2844,173,66,69,37,49,32,29,71,16,542
POA2845,68,74,153,93,101,67,129,96,15,796
POA2846,27,12,30,17,8,5,23,27,6,155
POA2847,53,81,163,107,107,92,150,112,21,886
POA2848,57,62,97,56,36,29,78,74,13,502
POA2849,172,78,97,52,54,37,84,87,6,667
POA2850,1043,1001,1161,602,713,672,830,807,95,6924
POA2852,245,144,220,110,126,111,214,187,38,1395
POA2864,161,91,62,44,86,28,47,60,16,595
POA2865,63,29,40,18,44,21,29,76,13,333
POA2866,298,171,184,109,164,80,97,124,16,1243
POA2867,93,22,24,15,34,7,25,41,7,268
POA2868,50,14,29,20,9,9,15,20,4,170
POA2869,208,55,59,66,55,26,50,59,7,585
POA2870,759,729,795,484,676,535,602,504,75,5159
POA2871,805,530,502,335,431,341,281,444,67,3736
POA2873,140,35,27,21,13,7,25,21,9,298
POA2874,66,20,18,11,12,0,9,13,6,155
POA2875,189,55,41,38,33,12,35,47,3,453
POA2876,52,12,12,9,9,3,15,12,3,127
POA2877,484,227,200,168,151,126,193,205,44,1798
POA2878,6,8,3,24,3,3,6,12,3,68
POA2879,126,46,24,25,23,3,22,68,6,343
POA2880,918,1077,1139,1003,847,669,791,859,140,7443
POA2898,51,14,33,35,23,10,3,49,0,218
