region_id,P_15_yrs_over_M,P_15_yrs_over_F,P_15_yrs_over_P,lfs_Emplyed_wrked_full_time_M,lfs_Emplyed_wrked_full_time_F,lfs_Emplyed_wrked_full_time_P,lfs_Emplyed_wrked_part_time_M,lfs_Emplyed_wrked_part_time_F,lfs_Emplyed_wrked_part_time_P,lfs_Employed_away_from_work_M,lfs_Employed_away_from_work_F,lfs_Employed_away_from_work_P,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Unmplyed_lookng_for_wrk_P,lfs_Tot_LF_M,lfs_Tot_LF_F,lfs_Tot_LF_P,lfs_N_the_labour_force_M,lfs_N_the_labour_force_F,lfs_N_the_labour_force_P,Percent_Unem_loyment_M,Percent_Unem_loyment_F,Percent_Unem_loyment_P,Percnt_LabForc_prticipation_M,Percnt_LabForc_prticipation_F,Percnt_LabForc_prticipation_P,Percnt_Employment_to_populn_M,Percnt_Employment_to_populn_F,Percnt_Employment_to_populn_P,Non_sch_quals_PostGrad_Dgre_M,Non_sch_quals_PostGrad_Dgre_F,Non_sch_quals_PostGrad_Dgre_P,Non_sch_quals_Gr_Dip_Gr_Crt_M,Non_sch_quals_Gr_Dip_Gr_Crt_F,Non_sch_quals_Gr_Dip_Gr_Crt_P,Non_sch_quals_Bchelr_Degree_M,Non_sch_quals_Bchelr_Degree_F,Non_sch_quals_Bchelr_Degree_P,Non_sch_quls_Advncd_Dip_Dip_M,Non_sch_quls_Advncd_Dip_Dip_F,Non_sch_quls_Advncd_Dip_Dip_P,Non_school_quals_Cert_Level_M,Non_school_quals_Cert_Level_F,Non_school_quals_Cert_Level_P,Migtn_Lvd_same_add_1_yr_ago_M,Migtn_Lvd_same_add_1_yr_ago_F,Migtn_Lvd_same_add_1_yr_ago_P,Migtn_Lvd_Diff_add_1_yr_ago_M,Migtn_Lvd_Diff_add_1_yr_ago_F,Migtn_Lvd_Diff_add_1_yr_ago_P,Migtn_Lvd_sme_add_5_yrs_ago_M,Migtn_Lvd_sme_add_5_yrs_ago_F,Migtn_Lvd_sme_add_5_yrs_ago_P,Mign_Lvd_Diff_add_5_yrs_ago_M,Mign_Lvd_Diff_add_5_yrs_ago_F,Mign_Lvd_Diff_add_5_yrs_ago_P
POA2295,2481,2538,5019,898,460,1358,220,464,684,76,68,144,67,71,138,1261,1063,2324,1092,1355,2447,5.3,6.7,5.9,50.8,41.9,46.3,48.1,39.1,43.6,42,42,84,13,33,46,146,228,374,131,170,301,784,319,1103,2314,2382,4696,420,408,828,1586,1637,3223,1002,992,1994
POA2296,760,770,1530,345,261,606,108,176,284,22,27,49,42,37,79,517,501,1018,170,232,402,8.1,7.4,7.8,68.0,65.1,66.5,62.5,60.3,61.4,25,38,63,13,27,40,123,167,290,55,73,128,191,121,312,630,636,1266,175,210,385,283,318,601,464,469,933
POA2297,651,664,1315,272,157,429,89,181,270,21,19,40,29,23,52,411,380,791,186,240,426,7.1,6.1,6.6,63.0,57.3,60.2,58.6,53.8,56.2,22,28,50,6,27,33,105,126,231,54,61,115,145,70,215,639,601,1240,113,139,252,390,366,756,308,322,630
POA2298,3726,4246,7972,1499,913,2412,463,937,1400,137,121,258,167,139,306,2266,2110,4376,1224,1843,3067,7.4,6.6,7.0,60.8,49.7,54.9,56.3,46.4,51.1,99,108,207,36,68,104,409,564,973,218,307,525,977,531,1508,3375,3812,7187,771,856,1627,2131,2351,4482,1749,2037,3786
POA2299,4235,4635,8870,1732,996,2728,555,1112,1667,141,148,289,193,155,348,2621,2411,5032,1349,1999,3348,7.4,6.4,6.9,61.9,52.0,56.7,57.3,48.7,52.8,206,173,379,38,60,98,516,709,1225,251,366,617,1050,581,1631,3848,4253,8101,931,975,1906,2426,2748,5174,2046,2195,4241
POA2300,4614,4429,9043,2304,1465,3769,610,1076,1686,145,176,321,185,139,324,3244,2856,6100,1017,1299,2316,5.7,4.9,5.3,70.4,64.5,67.5,66.3,61.3,63.9,426,305,731,76,143,219,1107,1204,2311,335,430,765,831,503,1334,3309,3312,6621,1393,1293,2686,1722,1840,3562,2801,2594,5395
POA2302,292,242,534,150,95,245,22,43,65,7,3,10,7,10,17,186,151,337,68,76,144,3.8,6.6,5.0,63.9,62.1,63.1,61.5,58.0,59.9,13,3,16,3,10,13,59,54,113,15,29,44,68,23,91,179,149,328,94,93,187,88,79,167,178,156,334
POA2303,3761,3794,7555,1502,866,2368,496,908,1404,122,139,261,193,115,308,2313,2028,4341,1127,1552,2679,8.3,5.7,7.1,61.5,53.5,57.5,56.4,50.4,53.4,193,162,355,73,113,186,628,711,1339,257,307,564,763,421,1184,3413,3428,6841,709,732,1441,2209,2292,4501,1680,1667,3347
POA2304,6178,6482,12660,2586,1591,4177,724,1391,2115,203,228,431,313,218,531,3826,3428,7254,1900,2655,4555,8.2,6.4,7.3,61.9,52.9,57.3,56.9,49.5,53.1,162,160,322,61,102,163,619,867,1486,374,517,891,1582,935,2517,5661,5805,11466,1169,1256,2425,3534,3638,7172,2859,3041,5900
POA2305,4532,5038,9570,2327,1275,3602,538,1429,1967,150,187,337,138,122,260,3153,3013,6166,1172,1826,2998,4.4,4.0,4.2,69.6,59.8,64.4,66.5,57.4,61.7,226,214,440,70,144,214,768,919,1687,350,535,885,1164,586,1750,4714,5135,9849,732,694,1426,3213,3501,6714,1884,2006,3890
POA2306,1115,1299,2414,239,137,376,107,193,300,35,24,59,78,64,142,459,418,877,555,794,1349,17.0,15.3,16.2,41.1,32.1,36.3,34.1,27.2,30.4,0,0,0,0,0,0,14,26,40,17,33,50,192,176,368,1141,1315,2456,176,212,388,817,975,1792,406,426,832
POA2307,1523,1568,3091,634,311,945,135,340,475,48,49,97,70,54,124,887,754,1641,586,748,1334,7.9,7.2,7.6,58.2,48.1,53.1,53.6,44.7,49.1,39,28,67,4,8,12,107,137,244,66,89,155,454,244,698,1490,1524,3014,266,248,514,1006,1027,2033,652,645,1297
POA2308,330,321,651,7,0,7,53,75,128,11,7,18,42,43,85,113,125,238,191,172,363,37.2,34.4,35.7,34.3,38.7,36.5,21.6,25.4,23.5,3,3,6,0,0,0,22,15,37,12,5,17,14,11,25,94,87,181,205,212,417,13,3,16,289,291,580
POA2311,365,333,698,172,64,236,37,79,116,16,14,30,10,6,16,235,163,398,113,145,258,4.3,3.7,4.0,64.2,49.1,57.0,61.5,47.3,54.7,5,3,8,0,3,3,23,35,58,16,28,44,94,62,156,354,337,691,48,39,87,256,259,515,116,96,212
POA2312,578,591,1169,210,104,314,66,140,206,27,21,48,28,22,50,331,287,618,227,278,505,8.5,7.7,8.1,57.3,48.6,52.9,52.4,44.8,48.6,3,4,7,3,11,14,20,41,61,32,49,81,212,96,308,645,613,1258,88,97,185,463,445,908,212,232,444
POA2314,147,19,166,115,13,128,3,3,6,4,0,4,0,0,0,122,16,138,3,0,3,0,0,0,83.0,80.0,82.6,83.0,80.0,82.6,3,0,3,0,0,0,19,3,22,10,3,13,43,6,49,54,6,60,70,13,83,15,0,15,106,20,126
POA2315,5379,5886,11265,1835,937,2772,610,1323,1933,190,184,374,165,161,326,2800,2605,5405,2090,2795,4885,5.9,6.2,6.0,52.0,44.3,48.0,49.0,41.5,45.1,137,91,228,57,78,135,460,581,1041,442,587,1029,1660,885,2545,4830,5236,10066,1038,1135,2173,2868,3224,6092,2662,2823,5485
POA2316,2176,2236,4412,891,436,1327,249,592,841,78,80,158,93,68,161,1311,1176,2487,753,947,1700,7.1,5.8,6.5,60.2,52.6,56.4,56.0,49.5,52.7,37,29,66,21,21,42,127,217,344,132,209,341,773,379,1152,2256,2231,4487,354,365,719,1487,1478,2965,992,981,1973
POA2317,2442,2755,5197,797,427,1224,266,549,815,78,87,165,73,65,138,1214,1128,2342,1046,1449,2495,6.0,5.8,5.9,49.7,40.9,45.1,46.7,38.6,42.4,47,38,85,17,36,53,161,220,381,206,225,431,812,408,1220,2264,2527,4791,439,493,932,1441,1614,3055,1131,1280,2411
POA2318,4328,4443,8771,2343,1113,3456,418,1181,1599,173,169,342,129,140,269,3063,2603,5666,1076,1661,2737,4.2,5.4,4.7,70.8,58.6,64.6,67.8,55.4,61.5,54,54,108,19,59,78,242,398,640,356,413,769,1680,894,2574,4651,4667,9318,708,811,1519,2984,2975,5959,1991,2123,4114
POA2319,2479,2620,5099,940,432,1372,264,514,778,83,73,156,99,95,194,1386,1114,2500,1015,1417,2432,7.1,8.5,7.8,55.9,42.5,49.0,51.9,38.9,45.2,22,32,54,12,31,43,108,156,264,146,220,366,893,466,1359,2472,2535,5007,530,526,1056,1636,1651,3287,1166,1222,2388
POA2320,11036,11693,22729,5877,2748,8625,1101,3104,4205,394,398,792,317,354,671,7689,6604,14293,2773,4581,7354,4.1,5.4,4.7,69.7,56.5,62.9,66.8,53.4,59.9,215,195,410,78,166,244,820,1227,2047,661,1060,1721,3594,1926,5520,11435,11908,23343,2146,2266,4412,7526,7782,15308,5056,5416,10472
POA2321,4273,4389,8662,2273,1056,3329,444,1198,1642,173,174,347,105,101,206,2995,2529,5524,1119,1717,2836,3.5,4.0,3.7,70.1,57.6,63.8,67.6,55.3,61.4,87,78,165,28,60,88,270,450,720,257,386,643,1514,792,2306,4479,4551,9030,705,736,1441,3083,3061,6144,1773,1896,3669
POA2322,6482,6563,13045,3370,1467,4837,578,1665,2243,265,267,532,241,221,462,4454,3620,8074,1733,2653,4386,5.4,6.1,5.7,68.7,55.1,61.9,65.0,51.8,58.4,56,54,110,34,65,99,264,435,699,337,450,787,2168,1170,3338,7070,7066,14136,838,864,1702,5146,5066,10212,2212,2337,4549
POA2323,9318,10241,19559,4750,2306,7056,1008,2498,3506,331,335,666,325,298,623,6414,5437,11851,2466,4377,6843,5.1,5.5,5.3,68.8,53.1,60.6,65.3,50.2,57.4,152,142,294,91,171,262,750,1099,1849,650,830,1480,3019,1683,4702,9773,10404,20177,1593,1689,3282,6490,7015,13505,4067,4333,8400
POA2324,8871,9219,18090,3654,1670,5324,886,2048,2934,292,284,576,371,318,689,5203,4320,9523,3208,4511,7719,7.1,7.4,7.2,58.7,46.9,52.6,54.5,43.4,48.8,108,90,198,54,93,147,463,651,1114,512,677,1189,2822,1512,4334,9052,9180,18232,1412,1544,2956,6098,6298,12396,3649,3743,7392
POA2325,10284,10574,20858,4226,1916,6142,959,2508,3467,387,361,748,371,374,745,5943,5159,11102,3708,4832,8540,6.2,7.2,6.7,57.8,48.8,53.2,54.2,45.3,49.7,92,63,155,53,89,142,419,704,1123,390,700,1090,3124,1758,4882,10003,10575,20578,1688,1791,3479,6892,7157,14049,3950,4389,8339
POA2326,2771,2856,5627,1249,506,1755,227,656,883,120,108,228,143,97,240,1739,1367,3106,902,1364,2266,8.2,7.1,7.7,62.8,47.9,55.2,57.6,44.5,50.9,6,10,16,9,16,25,60,114,174,102,140,242,948,511,1459,2973,3035,6008,383,436,819,2156,2161,4317,942,1042,1984
POA2327,2784,2992,5776,1207,517,1724,239,683,922,110,98,208,135,118,253,1691,1416,3107,958,1429,2387,8.0,8.3,8.1,60.7,47.3,53.8,55.9,43.4,49.4,8,15,23,9,15,24,67,143,210,89,136,225,979,517,1496,2994,3066,6060,429,499,928,2147,2172,4319,1003,1133,2136
POA2328,1015,982,1997,599,257,856,88,272,360,46,44,90,24,28,52,757,601,1358,204,337,541,3.2,4.7,3.8,74.6,61.2,68.0,72.2,58.4,65.4,6,4,10,4,11,15,39,84,123,46,63,109,329,164,493,1027,982,2009,196,194,390,718,666,1384,420,432,852
POA2329,852,824,1676,405,157,562,66,191,257,30,38,68,27,17,44,528,403,931,259,362,621,5.1,4.2,4.7,62.0,48.9,55.5,58.8,46.8,52.9,8,6,14,5,8,13,41,71,112,37,49,86,218,133,351,854,826,1680,150,145,295,591,543,1134,342,351,693
POA2330,8188,7732,15920,5015,1933,6948,664,1964,2628,361,299,660,163,208,371,6203,4404,10607,1574,3005,4579,2.6,4.7,3.5,75.8,57.0,66.6,73.8,54.3,64.3,96,79,175,49,78,127,498,694,1192,424,558,982,2818,1455,4273,8267,7962,16229,1648,1485,3133,5386,5181,10567,3811,3641,7452
POA2333,5315,4882,10197,2883,1213,4096,419,1167,1586,234,180,414,160,165,325,3696,2725,6421,1266,1838,3104,4.3,6.1,5.1,69.6,55.8,63.0,66.6,52.4,59.8,42,38,80,29,54,83,247,362,609,238,309,547,1690,813,2503,4871,4739,9610,1180,1171,2351,3095,2960,6055,2485,2509,4994
POA2334,944,905,1849,514,177,691,62,230,292,51,29,80,42,33,75,669,469,1138,238,399,637,6.3,7.0,6.6,70.9,51.9,61.6,66.4,48.3,57.6,4,5,9,0,4,4,22,56,78,27,52,79,330,173,503,1016,967,1983,189,165,354,674,640,1314,424,403,827
POA2335,2051,2041,4092,1215,473,1688,170,590,760,102,74,176,35,47,82,1522,1184,2706,428,780,1208,2.3,4.0,3.0,74.2,58.0,66.1,72.5,55.7,64.1,14,22,36,14,24,38,99,198,297,124,187,311,761,383,1144,2209,2189,4398,343,375,718,1471,1435,2906,885,943,1828
POA2336,954,883,1837,553,226,779,73,235,308,57,22,79,16,28,44,699,511,1210,219,338,557,2.3,5.5,3.6,73.2,57.9,65.9,71.5,54.8,63.5,6,4,10,0,10,10,23,65,88,19,51,70,305,151,456,965,891,1856,187,175,362,685,626,1311,401,373,774
POA2337,2962,3106,6068,1678,845,2523,257,770,1027,125,103,228,62,57,119,2122,1775,3897,709,1196,1905,2.9,3.2,3.1,71.7,57.1,64.2,69.6,55.3,62.3,32,38,70,20,32,52,173,334,507,157,245,402,922,536,1458,3013,3128,6141,588,611,1199,2011,2065,4076,1323,1413,2736
POA2338,617,654,1271,309,141,450,44,159,203,24,23,47,26,13,39,403,336,739,179,273,452,6.5,3.9,5.3,65.3,51.4,58.1,61.1,49.4,55.1,5,8,13,3,7,10,21,63,84,27,46,73,180,105,285,607,636,1243,104,100,204,417,425,842,239,266,505
POA2339,274,250,524,139,52,191,22,60,82,8,13,21,10,9,19,179,134,313,74,104,178,5.6,6.7,6.1,65.3,53.6,59.7,61.7,50.0,56.1,5,0,5,0,0,0,7,22,29,12,20,32,56,39,95,281,273,554,34,32,66,208,194,402,85,93,178
POA2340,17209,18781,35990,8265,4795,13060,1760,4398,6158,598,645,1243,669,577,1246,11292,10415,21707,4885,7365,12250,5.9,5.5,5.7,65.6,55.5,60.3,61.7,52.4,56.9,245,230,475,146,296,442,1160,1926,3086,893,1565,2458,5059,3155,8214,17172,18153,35325,3542,3826,7368,10935,11720,22655,8244,8806,17050
POA2341,710,702,1412,245,102,347,71,107,178,30,22,52,36,26,62,382,257,639,308,418,726,9.4,10.1,9.7,53.7,36.7,45.2,48.6,33.0,40.8,0,7,7,3,8,11,20,30,50,18,25,43,178,108,286,719,667,1386,118,135,253,527,489,1016,261,270,531
POA2342,240,215,455,132,69,201,19,62,81,12,10,22,6,3,9,169,144,313,53,66,119,3.6,2.1,2.9,70.7,66.4,68.6,68.2,65.0,66.7,0,4,4,3,3,6,14,27,41,25,23,48,58,39,97,238,222,460,30,33,63,157,137,294,100,102,202
POA2343,1802,1844,3646,837,384,1221,176,431,607,77,54,131,62,44,106,1152,913,2065,562,841,1403,5.4,4.8,5.1,63.9,49.5,56.6,60.5,47.2,53.7,10,3,13,5,26,31,79,147,226,91,116,207,445,293,738,1861,1846,3707,264,295,559,1330,1275,2605,691,756,1447
POA2344,289,281,570,156,86,242,42,84,126,10,10,20,4,3,7,212,183,395,64,84,148,1.9,1.6,1.8,73.6,65.4,69.5,72.2,64.3,68.3,4,5,9,0,3,3,19,25,44,16,26,42,111,52,163,316,314,630,26,26,52,225,227,452,101,100,201
POA2345,310,304,614,172,88,260,25,73,98,14,14,28,5,7,12,216,182,398,80,106,186,2.3,3.8,3.0,69.5,59.7,64.6,67.8,57.4,62.7,5,4,9,3,6,9,9,32,41,13,20,33,106,59,165,337,313,650,34,33,67,253,243,496,92,88,180
POA2346,1089,1170,2259,408,180,588,89,247,336,32,28,60,57,41,98,586,496,1082,456,616,1072,9.7,8.3,9.1,53.8,42.4,47.9,48.5,38.9,43.6,4,13,17,5,8,13,37,68,105,40,75,115,299,171,470,1151,1194,2345,175,177,352,849,844,1693,394,440,834
POA2347,767,790,1557,270,124,394,67,151,218,25,29,54,32,13,45,394,317,711,342,434,776,8.1,4.1,6.3,51.2,40.2,45.7,47.1,38.6,42.8,0,4,4,4,7,11,21,46,67,28,47,75,177,119,296,779,802,1581,99,119,218,591,618,1209,233,251,484
POA2350,9274,10320,19594,3948,2554,6502,1245,2464,3709,290,348,638,431,327,758,5914,5693,11607,2789,4001,6790,7.3,5.7,6.5,63.8,55.2,59.2,59.1,52.0,55.4,749,597,1346,144,334,478,1138,1659,2797,545,886,1431,2105,1373,3478,8867,9502,18369,2111,2388,4499,5713,6137,11850,4574,5099,9673
POA2351,385,472,857,7,3,10,59,68,127,17,22,39,36,56,92,119,149,268,258,301,559,30.3,37.6,34.3,30.7,31.6,31.2,21.4,19.7,20.5,0,0,0,0,5,5,11,9,20,5,5,10,29,47,76,230,210,440,145,240,385,25,21,46,348,429,777
POA2352,1054,1129,2183,484,267,751,126,281,407,49,45,94,40,34,74,699,627,1326,308,462,770,5.7,5.4,5.6,66.2,55.6,60.7,62.4,52.6,57.3,3,12,15,5,14,19,54,101,155,60,78,138,339,220,559,1124,1166,2290,183,202,385,808,782,1590,409,489,898
POA2353,407,413,820,200,120,320,37,90,127,14,15,29,15,7,22,266,232,498,133,169,302,5.6,3.0,4.4,65.4,56.0,60.7,61.7,54.3,58.0,0,4,4,0,8,8,21,24,45,18,27,45,127,78,205,415,426,841,56,47,103,314,307,621,128,147,275
POA2354,1430,1422,2852,753,349,1102,146,345,491,43,50,93,45,27,72,987,771,1758,388,597,985,4.6,3.5,4.1,69.1,54.2,61.6,65.9,52.3,59.1,19,17,36,4,19,23,89,140,229,90,111,201,365,211,576,1480,1508,2988,208,192,400,1102,1099,2201,477,500,977
POA2355,331,302,633,148,62,210,32,74,106,5,13,18,16,13,29,201,162,363,112,120,232,8.0,8.0,8.0,60.4,53.8,57.3,55.6,49.5,52.7,4,6,10,0,12,12,7,29,36,19,18,37,95,46,141,328,317,645,42,41,83,244,220,464,114,116,230
POA2357,1691,1827,3518,644,379,1023,155,404,559,60,62,122,69,46,115,928,891,1819,632,811,1443,7.4,5.2,6.3,54.9,48.8,51.7,50.9,46.3,48.5,19,28,47,9,28,37,89,172,261,72,149,221,419,257,676,1730,1813,3543,228,274,502,1249,1291,2540,586,661,1247
POA2358,1573,1650,3223,712,365,1077,174,446,620,61,65,126,41,45,86,988,921,1909,510,661,1171,4.1,4.9,4.5,62.8,55.9,59.2,60.2,53.1,56.6,40,39,79,17,31,48,102,161,263,88,159,247,434,261,695,1666,1726,3392,214,240,454,1204,1194,2398,568,651,1219
POA2359,236,232,468,102,31,133,17,52,69,7,3,10,7,18,25,133,104,237,90,121,211,5.3,17.3,10.5,56.1,44.8,50.5,53.2,37.1,45.2,3,0,3,0,0,0,6,16,22,8,16,24,61,46,107,251,243,494,36,40,76,189,177,366,79,93,172
POA2360,5516,5870,11386,2357,1309,3666,501,1224,1725,165,169,334,241,189,430,3264,2891,6155,1918,2628,4546,7.4,6.5,7.0,59.2,49.2,54.1,54.8,46.0,50.3,31,47,78,37,87,124,286,497,783,225,392,617,1483,927,2410,5602,5879,11481,1087,1205,2292,3760,3899,7659,2463,2675,5138
POA2361,347,356,703,121,51,172,29,75,104,10,11,21,23,15,38,183,152,335,152,194,346,12.6,9.9,11.3,52.7,42.7,47.7,46.1,38.5,42.2,0,0,0,0,7,7,8,24,32,11,20,31,70,51,121,382,371,753,47,61,108,263,264,527,127,140,267
POA2365,1337,1372,2709,638,322,960,162,326,488,57,50,107,41,36,77,898,734,1632,358,568,926,4.6,4.9,4.7,67.1,53.5,60.2,64.1,50.9,57.4,21,20,41,8,22,30,67,141,208,62,93,155,311,176,487,1405,1378,2783,201,204,405,1012,972,1984,483,512,995
POA2369,428,427,855,149,69,218,40,76,116,13,13,26,30,22,52,232,180,412,182,231,413,12.9,12.2,12.6,54.1,42.1,48.1,47.1,36.9,42.0,3,0,3,3,3,6,8,21,29,9,20,29,87,53,140,517,518,1035,47,52,99,396,393,789,135,129,264
POA2370,3024,3148,6172,1134,621,1755,347,682,1029,105,101,206,118,105,223,1704,1509,3213,1157,1491,2648,6.9,7.0,6.9,56.3,47.9,52.0,52.4,44.6,48.4,24,27,51,21,37,58,134,277,411,131,239,370,768,485,1253,2890,3076,5966,514,553,1067,2021,2174,4195,1168,1260,2428
POA2371,327,307,634,107,47,154,19,62,81,3,4,7,14,0,14,143,113,256,159,176,335,9.8,0,5.5,43.5,37.0,40.4,39.2,37.0,38.2,3,5,8,0,5,5,14,20,34,12,14,26,68,39,107,301,285,586,50,66,116,215,196,411,122,129,251
POA2372,1950,2089,4039,785,392,1177,229,477,706,60,71,131,61,63,124,1135,1003,2138,684,972,1656,5.4,6.3,5.8,58.2,48.0,52.9,55.1,45.0,49.9,15,17,32,21,31,52,97,185,282,91,153,244,552,312,864,2011,2135,4146,248,265,513,1350,1406,2756,788,880,1668
POA2380,3904,4089,7993,1890,873,2763,378,987,1365,142,111,253,134,146,280,2544,2117,4661,1090,1684,2774,5.3,6.9,6.0,65.1,51.8,58.3,61.7,48.2,54.8,27,30,57,20,54,74,206,341,547,140,280,420,1054,682,1736,3920,4026,7946,714,738,1452,2654,2659,5313,1640,1764,3404
POA2381,711,653,1364,361,145,506,59,136,195,21,27,48,24,23,47,465,331,796,195,272,467,5.2,6.9,5.9,65.4,50.8,58.4,62.0,47.2,55.0,4,4,8,0,0,0,26,52,78,33,45,78,145,99,244,757,687,1444,102,79,181,579,494,1073,214,206,420
POA2382,446,460,906,208,83,291,34,74,108,17,19,36,18,23,41,277,199,476,155,236,391,6.5,11.6,8.6,62.2,43.4,52.7,58.2,38.3,48.1,0,0,0,0,9,9,14,29,43,12,30,42,98,64,162,468,484,952,98,81,179,319,303,622,209,214,423
POA2386,126,99,225,73,22,95,5,25,30,9,6,15,3,0,3,90,53,143,27,38,65,3.3,0,2.1,71.4,53.5,63.6,69.0,53.5,62.2,0,0,0,0,3,3,6,8,14,11,5,16,21,20,41,143,108,251,16,8,24,98,78,176,45,31,76
POA2388,1193,1166,2359,656,299,955,74,248,322,47,39,86,54,48,102,831,634,1465,284,472,756,6.5,7.6,7.0,69.6,54.4,62.1,65.1,50.3,57.8,6,6,12,0,14,14,44,103,147,42,66,108,251,174,425,1265,1202,2467,199,195,394,883,839,1722,452,457,909
POA2390,3203,3270,6473,1647,846,2493,279,786,1065,151,122,273,94,87,181,2171,1841,4012,832,1249,2081,4.3,4.7,4.5,67.7,56.3,62.0,64.8,53.7,59.2,53,37,90,21,48,69,169,280,449,120,220,340,834,493,1327,3241,3317,6558,560,543,1103,2247,2292,4539,1263,1300,2563
POA2395,321,291,612,109,44,153,17,54,71,7,7,14,23,12,35,156,117,273,139,161,300,14.7,10.3,12.8,48.8,40.1,44.6,41.6,36.0,38.9,0,0,0,0,4,4,10,16,26,14,16,30,60,45,105,340,332,672,46,29,75,258,235,493,108,105,213
POA2396,480,459,939,183,81,264,44,79,123,21,14,35,17,9,26,265,183,448,182,239,421,6.4,4.9,5.8,55.2,40.0,47.8,51.7,38.1,45.0,0,10,10,3,3,6,9,33,42,7,30,37,96,50,146,511,454,965,63,56,119,418,349,767,116,126,242
POA2397,163,152,315,92,44,136,15,42,57,14,9,23,3,3,6,124,98,222,24,47,71,2.4,3.1,2.7,76.1,64.9,70.7,74.2,62.9,68.8,0,4,4,0,6,6,9,24,33,6,9,15,28,18,46,174,159,333,21,20,41,131,119,250,55,56,111
POA2399,362,329,691,206,89,295,29,78,107,23,22,45,9,5,14,267,194,461,74,129,203,3.4,2.6,3.0,73.8,59.0,66.7,71.3,57.4,64.7,3,3,6,3,3,6,17,39,56,12,29,41,82,39,121,400,359,759,39,44,83,294,256,550,121,119,240
POA2400,3973,3937,7910,2008,1096,3104,301,779,1080,145,123,268,173,109,282,2627,2107,4734,892,1419,2311,6.6,5.2,6.0,66.1,53.5,59.8,61.8,50.7,56.3,29,43,72,16,43,59,218,378,596,161,282,443,968,564,1532,3813,3720,7533,720,768,1488,2557,2449,5006,1588,1656,3244
POA2401,130,123,253,68,39,107,5,27,32,8,6,14,6,0,6,87,72,159,38,49,87,6.9,0,3.8,68.0,58.1,63.1,63.3,58.1,60.7,0,0,0,0,0,0,3,12,15,4,7,11,26,23,49,144,133,277,19,18,37,112,110,222,31,31,62
POA2402,777,783,1560,346,188,534,52,145,197,21,18,39,23,28,51,442,379,821,301,374,675,5.2,7.4,6.2,57.0,48.5,52.7,54.0,44.9,49.4,3,8,11,6,12,18,27,64,91,25,66,91,170,137,307,818,794,1612,103,122,225,612,593,1205,250,276,526
POA2403,223,220,443,110,42,152,17,55,72,6,4,10,9,16,25,142,117,259,67,93,160,6.3,13.7,9.7,64.0,52.9,58.5,59.9,45.7,52.8,3,0,3,0,5,5,3,21,24,8,8,16,53,32,85,244,243,487,25,23,48,184,169,353,59,82,141
POA2404,733,771,1504,263,139,402,58,142,200,25,28,53,18,13,31,364,322,686,342,427,769,4.9,4.0,4.5,49.7,41.8,45.6,47.2,40.1,43.6,4,9,13,0,8,8,31,50,81,22,44,66,162,117,279,755,798,1553,91,93,184,551,576,1127,247,270,517
POA2405,241,189,430,165,57,222,16,40,56,18,13,31,0,7,7,199,117,316,30,67,97,0,6.0,2.2,82.2,61.9,73.3,82.2,58.2,71.7,0,3,3,0,3,3,5,17,22,15,28,43,51,18,69,252,199,451,44,29,73,183,155,338,86,62,148
POA2406,269,267,536,163,68,231,9,59,68,19,10,29,7,5,12,198,142,340,53,102,155,3.5,3.5,3.5,73.6,53.4,63.6,71.0,51.5,61.3,0,3,3,0,10,10,19,40,59,15,18,33,43,21,64,279,285,564,57,60,117,176,179,355,133,133,266
POA2408,175,139,314,134,34,168,8,35,43,7,8,15,3,7,10,152,84,236,20,52,72,2.0,8.3,4.2,86.9,60.4,75.2,85.1,55.4,72.0,0,3,3,0,3,3,10,17,27,14,20,34,20,14,34,199,151,350,34,27,61,133,98,231,80,67,147
POA2409,403,381,784,137,54,191,26,83,109,16,9,25,36,23,59,215,169,384,174,203,377,16.7,13.6,15.4,53.2,44.4,48.9,44.3,38.3,41.4,0,3,3,0,0,0,17,22,39,12,24,36,54,51,105,512,486,998,52,50,102,405,396,801,102,104,206
POA2410,154,124,278,81,31,112,16,25,41,3,4,7,4,6,10,104,66,170,49,54,103,3.8,9.1,5.9,68.0,52.8,61.2,65.4,48.0,57.6,0,0,0,0,3,3,11,11,22,3,4,7,26,16,42,161,137,298,20,21,41,117,97,214,55,52,107
POA2415,118,109,227,60,19,79,13,30,43,5,5,10,0,5,5,78,59,137,37,47,84,0,8.5,3.6,66.1,54.1,60.4,66.1,49.5,58.1,0,0,0,0,0,0,6,4,10,8,13,21,39,21,60,121,117,238,18,17,35,91,90,181,40,37,77
POA2420,1638,1692,3330,666,304,970,200,428,628,66,51,117,63,36,99,995,819,1814,565,811,1376,6.3,4.4,5.5,60.7,48.4,54.5,56.9,46.3,51.5,28,27,55,14,31,45,109,176,285,91,157,248,461,239,700,1709,1740,3449,192,238,430,1258,1259,2517,531,619,1150
POA2421,623,591,1214,304,143,447,72,183,255,28,20,48,12,9,21,416,355,771,175,191,366,2.9,2.5,2.7,66.8,60.2,63.6,64.8,58.6,61.8,6,7,13,6,9,15,44,70,114,48,68,116,216,103,319,653,588,1241,87,89,176,469,425,894,218,222,440
