region_id,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_u_ap_I_1or2_sty_blk_Ds,OPDs_F_u_ap_I_1or2_sty_blk_Ps,OPDs_F_u_ap_I_3_sty_blk_Dwgs,OPDs_F_u_ap_I_3_sty_blk_Psns,OPDs_F_u_ap_I_4_m_sty_blk_Ds,OPDs_F_u_ap_I_4_m_sty_blk_Ps,OPDs_Flt_un_apt_Att_house_Ds,OPDs_Flt_un_apt_Att_house_Ps,OPDs_Flt_unit_apart_Tot_Dwgs,OPDs_Flt_unit_apart_Tot_Psns,OPDs_Oth_dw_Cvn_cab_hboat_Ds,OPDs_Oth_dw_Cvn_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
POA2422,1987,4578,21,29,0,0,21,29,67,75,0,0,0,0,10,14,77,89,28,39,4,9,29,54,61,102,0,3,2146,4801,505,0,2651,4801
POA2423,1189,2808,19,20,0,0,19,20,0,5,0,0,0,0,6,12,6,17,31,49,0,0,6,13,37,62,0,0,1251,2907,349,0,1600,2907
POA2424,187,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,9,0,0,6,15,0,0,193,457,57,0,250,457
POA2425,568,1461,9,10,0,0,9,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,13,6,13,0,0,583,1484,149,0,732,1484
POA2426,205,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,465,23,0,228,465
POA2427,858,1889,62,101,51,114,113,215,48,61,6,7,0,0,0,0,54,68,65,100,0,0,12,29,77,129,0,3,1102,2304,364,0,1466,2304
POA2428,6475,15234,1325,2226,311,602,1636,2828,652,1063,240,408,316,498,18,37,1226,2006,269,422,3,5,31,68,303,495,12,17,9652,20580,3513,0,13165,20580
POA2429,3370,8247,56,87,5,10,61,97,115,148,0,0,0,0,3,12,118,160,10,13,8,14,14,27,32,54,3,3,3584,8561,450,0,4034,8561
POA2430,10564,26856,804,1326,100,213,904,1539,989,1420,20,28,0,0,4,3,1013,1451,131,202,4,20,38,66,173,288,20,37,12674,30171,1816,0,14490,30171
POA2431,1807,4069,86,157,21,63,107,220,137,237,19,28,0,0,0,0,156,265,14,20,0,0,0,0,14,20,3,5,2087,4579,590,0,2677,4579
POA2439,871,2293,5,9,0,0,5,9,0,0,0,0,0,0,0,6,0,6,4,3,0,0,5,9,9,12,0,0,885,2320,111,0,996,2320
POA2440,6949,17784,368,849,36,70,404,919,275,406,14,19,0,0,4,8,293,433,107,184,20,54,10,11,137,249,6,12,7789,19397,1283,0,9072,19397
POA2441,2220,5809,15,35,0,0,15,35,3,4,0,0,0,0,9,13,12,17,53,78,0,0,6,23,59,101,0,0,2306,5962,355,0,2661,5962
POA2443,3041,6867,277,404,87,128,364,532,199,311,3,0,0,0,5,17,207,328,237,361,0,0,8,16,245,377,3,3,3860,8107,618,0,4478,8107
POA2444,11638,29663,1975,3417,787,1444,2762,4861,1196,1822,543,883,745,1302,15,20,2499,4027,342,535,0,0,148,235,490,770,13,23,17402,39344,2075,0,19477,39344
POA2445,2034,5335,47,80,16,28,63,108,82,131,0,0,0,0,3,3,85,134,5,7,0,0,5,11,10,18,0,0,2192,5595,296,0,2488,5595
POA2446,4272,11207,148,251,5,22,153,273,110,170,0,0,0,0,7,23,117,193,10,20,4,7,24,47,38,74,4,4,4584,11751,459,0,5043,11751
POA2447,2462,6033,30,46,15,19,45,65,104,133,0,0,0,0,0,0,104,133,11,19,3,8,9,12,23,39,0,0,2634,6270,450,0,3084,6270
POA2448,2924,6780,248,405,48,85,296,490,337,516,35,54,46,82,6,6,424,658,99,132,0,3,36,77,135,212,0,0,3779,8140,564,0,4343,8140
POA2449,866,2169,4,9,0,0,4,9,8,12,0,0,0,0,0,3,8,15,3,8,5,4,12,21,20,33,0,0,898,2226,112,0,1010,2226
POA2450,10503,27946,906,1587,899,1757,1805,3344,1429,2346,206,367,235,408,32,57,1902,3178,334,526,3,0,20,43,357,569,7,17,14574,35054,1615,0,16189,35054
POA2452,4519,11891,631,1071,175,383,806,1454,414,645,20,30,0,0,16,21,450,696,103,143,0,0,18,30,121,173,0,0,5896,14214,576,0,6472,14214
POA2453,1065,2411,11,19,0,0,11,19,16,12,0,0,0,0,0,0,16,12,7,13,0,3,0,3,7,19,4,0,1103,2461,204,0,1307,2461
POA2454,2599,6550,48,75,10,15,58,90,40,57,0,0,0,0,16,22,56,79,79,120,24,34,12,31,115,185,0,3,2828,6907,410,0,3238,6907
POA2455,1041,2518,7,14,33,47,40,61,112,147,23,35,0,0,11,16,146,198,90,136,0,0,4,14,94,150,0,3,1321,2930,164,0,1485,2930
POA2456,4378,11477,150,282,108,196,258,478,166,306,4,16,0,0,14,29,184,351,248,391,3,7,3,4,254,402,3,3,5077,12711,765,0,5842,12711
POA2460,9582,24489,238,362,148,292,386,654,598,894,17,23,0,3,10,20,625,940,120,192,23,46,39,88,182,326,21,34,10796,26443,1172,0,11968,26443
POA2462,887,2189,5,12,11,9,16,21,28,38,0,0,0,0,0,0,28,38,48,62,0,3,4,9,52,74,0,0,983,2322,315,0,1298,2322
POA2463,2560,6377,35,49,18,25,53,74,43,72,0,0,0,0,0,5,43,77,61,88,0,4,6,3,67,95,4,3,2727,6626,428,0,3155,6626
POA2464,2154,4885,175,295,89,167,264,462,238,429,58,105,10,21,5,6,311,561,46,74,0,0,19,34,65,108,0,5,2794,6021,852,0,3646,6021
POA2465,133,330,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,3,4,0,0,3,5,6,9,0,0,142,342,24,0,166,342
POA2466,543,1186,66,101,11,30,77,131,90,129,0,3,0,0,0,0,90,132,59,92,3,4,9,30,71,126,0,0,781,1575,353,0,1134,1575
POA2469,1501,3640,0,3,0,0,0,3,4,11,0,0,0,0,0,0,4,11,103,193,26,42,0,3,129,238,0,3,1634,3895,372,0,2006,3895
POA2470,4833,12558,177,326,20,56,197,382,407,630,0,0,4,3,3,6,414,639,63,88,3,3,20,59,86,150,5,6,5535,13735,508,0,6043,13735
POA2471,845,2288,3,4,5,8,8,12,5,16,0,0,0,0,0,0,5,16,8,8,0,4,3,9,11,21,0,0,869,2337,71,0,940,2337
POA2472,637,1529,10,16,3,9,13,25,12,28,0,0,0,0,0,0,12,28,40,57,0,0,3,3,43,60,0,0,705,1642,83,0,788,1642
POA2473,774,1841,175,315,73,130,248,445,216,349,3,3,0,0,4,6,223,358,48,95,0,0,9,14,57,109,0,0,1302,2753,318,0,1620,2753
POA2474,2389,5743,16,26,13,19,29,45,55,85,0,0,0,0,0,7,55,92,30,46,8,14,7,14,45,74,0,0,2518,5954,450,0,2968,5954
POA2475,166,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,6,4,4,173,406,47,0,220,406
POA2476,354,911,0,4,0,0,0,4,6,22,0,0,0,0,0,0,6,22,5,6,0,4,6,10,11,20,3,3,374,960,109,0,483,960
POA2477,3641,9414,254,464,29,69,283,533,284,422,10,27,23,39,0,4,317,492,103,157,3,3,7,15,113,175,0,4,4354,10618,318,0,4672,10618
POA2478,7005,18074,1012,1881,700,1490,1712,3371,1545,2622,65,125,45,84,16,15,1671,2846,362,554,3,3,20,59,385,616,8,13,10781,24920,1274,0,12055,24920
POA2479,1600,4143,10,15,0,0,10,15,20,28,3,4,4,17,6,3,33,52,21,23,4,3,0,4,25,30,0,3,1668,4243,213,0,1881,4243
POA2480,14489,37368,653,1073,252,478,905,1551,1045,1669,76,104,47,61,50,80,1218,1914,239,361,27,44,68,117,334,522,10,20,16956,41375,1614,0,18570,41375
POA2481,2823,7089,331,625,437,920,768,1545,147,255,4,12,3,0,34,56,188,323,156,221,5,8,34,60,195,289,17,34,3991,9280,1059,0,5050,9280
POA2482,2027,5003,31,55,21,33,52,88,63,94,0,0,0,0,0,3,63,97,33,50,0,0,0,0,33,50,0,3,2175,5241,251,0,2426,5241
POA2483,3340,8283,99,199,111,224,210,423,248,413,55,89,0,0,20,29,323,531,103,153,4,3,17,26,124,182,4,13,4001,9432,606,0,4607,9432
POA2484,5874,15343,171,313,214,291,385,604,250,409,35,41,3,4,50,88,338,542,95,157,8,13,21,45,124,215,6,16,6727,16720,796,0,7523,16720
POA2485,2355,5681,770,1353,678,1269,1448,2622,1146,2041,473,794,449,817,15,25,2083,3677,108,154,3,0,8,21,119,175,22,45,6027,12200,883,0,6910,12200
POA2486,8325,21864,2101,3937,658,1347,2759,5284,603,1081,73,134,16,34,26,56,718,1305,225,338,0,0,5,18,230,356,9,26,12041,28835,923,0,12964,28835
POA2487,2459,6713,418,817,251,564,669,1381,232,421,484,916,0,0,21,32,737,1369,573,873,3,11,10,17,586,901,0,0,4451,10364,846,0,5297,10364
POA2488,738,2040,227,477,115,230,342,707,35,56,47,95,23,44,0,0,105,195,9,11,0,0,3,3,12,14,0,0,1197,2956,196,0,1393,2956
POA2489,1283,3524,556,1384,254,606,810,1990,135,239,18,31,5,6,0,0,158,276,66,106,0,0,3,5,69,111,0,0,2320,5901,440,0,2760,5901
POA2490,243,640,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,246,646,30,0,276,646
POA2500,6417,17459,603,1202,1136,2571,1739,3773,2066,3830,2105,3658,2632,4980,74,134,6877,12602,0,0,0,0,72,148,72,148,19,38,15124,34020,1557,0,16681,34020
POA2502,3608,9458,67,132,176,510,243,642,388,703,67,126,41,42,21,47,517,918,0,0,0,0,11,24,11,24,0,4,4379,11046,399,0,4778,11046
POA2505,1475,3820,48,73,53,114,101,187,126,211,153,231,3,7,4,5,286,454,0,0,0,0,38,73,38,73,4,4,1904,4538,165,0,2069,4538
POA2506,2464,6661,88,139,84,169,172,308,82,104,24,33,4,10,3,3,113,150,0,0,0,0,0,9,0,9,0,0,2749,7128,163,0,2912,7128
POA2508,2466,7496,106,212,67,151,173,363,21,30,60,136,0,0,9,18,90,184,3,7,0,0,3,8,6,15,0,4,2735,8062,407,0,3142,8062
POA2515,2983,8351,152,270,260,568,412,838,185,340,86,156,0,0,6,6,277,502,3,3,0,0,6,10,9,13,3,3,3684,9707,518,0,4202,9707
POA2516,1612,4712,131,236,161,276,292,512,76,111,4,4,0,0,3,4,83,119,6,18,0,0,0,4,6,22,4,6,1997,5371,153,0,2150,5371
POA2517,3279,9271,392,703,689,1442,1081,2145,316,479,148,221,20,43,12,18,496,761,0,0,0,0,10,18,10,18,0,0,4866,12195,347,0,5213,12195
POA2518,4697,12629,665,1239,853,1904,1518,3143,1028,1523,180,283,28,42,9,14,1245,1862,8,18,0,3,36,61,44,82,7,13,7511,17729,560,0,8071,17729
POA2519,4364,11821,431,755,514,1100,945,1855,448,784,50,106,195,365,0,8,693,1263,82,127,0,0,25,55,107,182,4,7,6113,15128,466,0,6579,15128
POA2525,3095,8942,134,250,93,216,227,466,187,299,21,46,0,0,0,8,208,353,172,243,0,0,0,0,172,243,0,0,3702,10004,223,0,3925,10004
POA2526,4466,13125,574,1206,178,388,752,1594,136,223,0,0,0,0,9,17,145,240,0,0,0,0,7,15,7,15,6,9,5376,14983,324,0,5700,14983
POA2527,5814,17633,587,1142,189,392,776,1534,176,337,0,0,0,0,6,13,182,350,3,11,3,0,19,43,25,54,0,0,6797,19571,349,0,7146,19571
POA2528,7211,18932,457,792,424,787,881,1579,562,863,4,4,0,0,3,4,569,871,387,580,4,3,12,47,403,630,3,3,9067,22015,659,0,9726,22015
POA2529,6367,18926,509,925,386,904,895,1829,363,660,88,136,0,0,3,6,454,802,3,6,0,0,19,58,22,64,0,0,7738,21621,531,0,8269,21621
POA2530,9263,26028,383,684,155,334,538,1018,488,786,6,11,9,8,11,14,514,819,137,194,0,0,8,19,145,213,0,0,10460,28078,527,0,10987,28078
POA2533,4480,11999,206,389,362,714,568,1103,212,357,141,229,166,226,17,19,536,831,11,14,0,0,31,63,42,77,3,9,5629,14019,1041,0,6670,14019
POA2534,1521,4131,48,81,51,95,99,176,99,128,15,11,0,0,7,18,121,157,11,33,0,3,9,14,20,50,3,3,1764,4517,670,0,2434,4517
POA2535,2426,5697,217,330,28,53,245,383,117,167,0,0,0,0,9,12,126,179,99,141,0,0,0,0,99,141,3,7,2899,6407,665,0,3564,6407
POA2536,5502,13440,332,579,207,344,539,923,569,919,15,29,0,0,14,24,598,972,110,164,4,4,24,45,138,213,5,5,6782,15553,3638,0,10420,15553
POA2537,3923,9150,256,402,97,180,353,582,89,115,0,0,0,0,16,17,105,132,79,124,3,4,3,9,85,137,3,12,4469,10013,2172,0,6641,10013
POA2538,752,1836,4,7,0,0,4,7,21,37,0,0,0,0,0,0,21,37,15,17,3,7,0,0,18,24,5,11,800,1915,132,0,932,1915
POA2539,6162,14231,168,278,97,158,265,436,212,354,11,17,0,0,10,14,233,385,127,193,3,8,22,45,152,246,9,13,6821,15311,4087,0,10908,15311
POA2540,14462,35447,415,672,147,298,562,970,301,448,11,17,3,3,24,46,339,514,169,225,3,5,19,50,191,280,37,74,15591,37285,7535,0,23126,37285
POA2541,7605,19152,717,1346,50,100,767,1446,787,1084,0,0,0,0,14,24,801,1108,163,246,0,0,10,24,173,270,19,35,9365,22011,842,0,10207,22011
POA2545,412,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,10,15,13,19,0,0,425,980,187,0,612,980
POA2546,3078,6836,138,224,110,203,248,427,221,328,36,62,0,4,12,22,269,416,113,154,4,5,17,42,134,201,5,13,3734,7893,1708,0,5442,7893
POA2548,1905,4517,268,413,269,481,537,894,404,675,6,12,0,6,12,15,422,708,11,21,0,0,0,3,11,24,0,0,2875,6143,942,0,3817,6143
POA2549,1202,3043,7,16,4,7,11,23,128,212,0,0,0,0,7,8,135,220,38,70,0,3,4,7,42,80,0,0,1390,3366,310,0,1700,3366
POA2550,5475,13534,95,154,31,49,126,203,291,479,0,0,0,0,6,15,297,494,46,74,22,38,20,46,88,158,15,28,6001,14417,1116,0,7117,14417
POA2551,1144,2705,69,107,20,37,89,144,118,192,0,0,0,0,0,0,118,192,41,74,3,5,13,27,57,106,0,0,1408,3147,345,0,1753,3147
POA2555,120,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,387,3,0,123,387
POA2556,643,2157,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,4,4,4,0,0,647,2164,19,0,666,2164
POA2557,1053,3590,15,55,0,0,15,55,7,5,0,0,0,0,0,3,7,8,0,0,0,0,0,0,0,0,0,0,1075,3653,38,0,1113,3653
POA2558,3172,10148,137,303,49,126,186,429,0,0,0,0,0,0,7,11,7,11,0,0,0,0,3,3,3,3,0,0,3368,10591,125,0,3493,10591
POA2559,397,1319,64,186,470,1818,534,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931,3323,44,0,975,3323
POA2560,19683,59869,1245,2701,1448,3581,2693,6282,663,986,409,685,266,467,38,60,1376,2198,4,3,4,9,19,45,27,57,11,27,23790,68433,1133,0,24923,68433
POA2563,71,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,74,226,3,0,77,226
POA2564,3307,10267,554,1219,485,1243,1039,2462,108,212,0,0,0,0,0,0,108,212,0,0,0,0,3,9,3,9,3,8,4460,12958,208,0,4668,12958
POA2565,3984,12081,823,1813,683,1681,1506,3494,11,12,30,61,14,26,3,6,58,105,40,53,0,0,5,9,45,62,0,0,5593,15742,293,0,5886,15742
POA2566,6621,21033,335,757,191,442,526,1199,206,424,0,0,0,0,8,8,214,432,0,0,3,3,107,318,110,321,5,11,7476,22996,245,0,7721,22996
POA2567,9839,31540,300,761,192,584,492,1345,11,11,0,0,0,0,5,14,16,25,0,0,0,0,8,16,8,16,16,44,10371,32970,417,0,10788,32970
POA2568,230,712,45,75,0,0,45,75,0,0,0,0,0,0,10,12,10,12,0,0,0,3,0,3,0,6,0,0,285,805,33,0,318,805
POA2569,378,1143,16,47,0,0,16,47,3,0,0,0,0,0,3,4,6,4,0,0,0,0,3,6,3,6,0,0,403,1200,42,0,445,1200
POA2570,8394,25280,350,501,187,346,537,847,236,344,20,37,0,0,27,63,283,444,79,115,6,21,9,35,94,171,10,27,9318,26769,685,0,10003,26769
POA2571,3121,9311,74,130,8,16,82,146,59,87,0,0,0,0,15,27,74,114,9,8,0,3,12,27,21,38,0,0,3298,9609,291,0,3589,9609
POA2572,1190,3451,17,27,4,9,21,36,51,64,0,0,0,0,3,5,54,69,0,0,3,5,3,6,6,11,0,0,1271,3567,119,0,1390,3567
POA2573,1510,4176,92,129,0,0,92,129,13,17,0,0,0,0,0,0,13,17,0,0,0,0,0,0,0,0,4,4,1619,4326,112,0,1731,4326
POA2574,1649,4934,120,203,0,0,120,203,4,7,0,0,0,0,3,9,7,16,31,47,0,0,3,3,34,50,0,0,1810,5203,152,0,1962,5203
POA2575,4420,11618,388,900,23,45,411,945,76,103,0,0,11,16,8,8,95,127,44,70,3,6,10,14,57,90,7,14,4990,12794,633,0,5623,12794
POA2576,4382,10674,334,500,137,250,471,750,123,169,0,0,0,0,7,11,130,180,0,0,0,0,6,12,6,12,3,3,4992,11619,957,0,5949,11619
POA2577,5099,12822,292,464,23,40,315,504,45,54,0,0,0,0,7,11,52,65,30,52,3,6,23,56,56,114,5,4,5527,13509,1234,0,6761,13509
POA2578,934,2075,0,4,0,0,0,4,14,16,0,0,0,0,3,17,17,33,0,0,0,0,10,8,10,8,7,13,968,2133,217,0,1185,2133
POA2579,1288,3191,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,5,6,0,0,0,0,5,6,23,72,1319,3273,346,0,1665,3273
POA2580,9127,22589,519,913,60,130,579,1043,381,537,35,51,38,45,6,6,460,639,87,118,17,37,55,119,159,274,6,12,10331,24557,1981,0,12312,24557
POA2581,746,1807,0,0,0,0,0,0,3,3,0,0,0,0,3,3,6,6,3,12,0,0,10,18,13,30,0,0,765,1843,179,0,944,1843
POA2582,3728,10029,150,228,6,21,156,249,49,77,0,0,0,0,0,3,49,80,30,50,11,41,6,28,47,119,0,5,3980,10482,465,0,4445,10482
POA2583,1533,3615,35,54,4,4,39,58,11,5,0,0,0,0,0,0,11,5,8,13,0,4,8,19,16,36,4,3,1603,3717,497,0,2100,3717
POA2584,191,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,194,428,55,0,249,428
POA2585,112,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,257,32,0,144,257
POA2586,1041,2451,28,33,3,8,31,41,5,4,0,0,0,0,0,0,5,4,3,5,3,8,9,16,15,29,0,0,1092,2525,377,0,1469,2525
POA2587,1094,2519,21,39,0,0,21,39,20,36,0,0,0,0,3,0,23,36,10,10,0,0,7,26,17,36,0,3,1155,2633,171,0,1326,2633
POA2588,104,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,262,37,0,141,262
POA2590,2660,6223,36,46,4,7,40,53,121,151,11,12,0,0,5,14,137,177,6,7,0,0,4,18,10,25,6,9,2853,6487,416,0,3269,6487
POA2594,3824,9856,174,244,3,11,177,255,211,298,0,0,4,3,0,3,215,304,16,20,0,3,8,10,24,33,4,10,4244,10458,630,0,4874,10458
POA2618,439,1271,8,14,6,8,14,22,0,5,0,0,0,0,3,0,3,5,3,8,0,0,0,0,3,8,0,0,459,1306,51,0,510,1306
POA2619,2563,8310,357,694,40,93,397,787,4,4,0,0,0,0,0,0,4,4,0,0,0,0,3,4,3,4,0,0,2967,9105,187,0,3154,9105
POA2620,9135,25624,1100,2038,693,1393,1793,3431,1251,1980,807,1291,366,625,40,65,2464,3961,135,233,6,14,39,81,180,328,11,27,13583,33371,1281,0,14864,33371
POA2621,1719,4922,19,35,4,15,23,50,0,0,0,0,0,0,5,5,5,5,12,16,0,4,3,9,15,29,3,5,1765,5011,157,0,1922,5011
POA2622,1190,2747,21,41,9,9,30,50,6,9,0,0,0,0,3,3,9,12,15,43,7,18,6,10,28,71,0,0,1257,2880,458,0,1715,2880
POA2623,264,646,0,3,0,0,0,3,0,0,0,0,0,0,3,3,3,3,0,0,3,7,0,0,3,7,0,0,270,659,65,0,335,659
POA2625,5,12,0,0,9,23,9,23,3,6,7,21,6,6,0,0,16,33,0,0,0,0,0,0,0,0,43,84,73,152,40,0,113,152
POA2626,170,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,4,0,0,173,458,54,0,227,458
POA2627,953,2696,34,91,68,174,102,265,149,381,25,70,8,12,0,0,182,463,24,63,3,7,3,3,30,73,18,52,1285,3549,786,0,2071,3549
POA2628,563,1393,79,179,6,21,85,200,22,42,0,0,0,0,0,0,22,42,7,22,0,0,9,11,16,33,0,0,686,1668,256,0,942,1668
POA2629,183,405,36,91,9,20,45,111,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,8,12,0,0,236,528,237,0,473,528
POA2630,2976,7040,177,261,12,30,189,291,111,148,5,7,0,3,6,3,122,161,8,7,0,7,13,22,21,36,6,16,3314,7544,719,0,4033,7544
POA2631,285,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,7,6,17,0,0,291,682,183,0,474,682
POA2632,664,1511,12,15,0,0,12,15,16,22,0,0,0,0,0,0,16,22,0,0,0,0,0,0,0,0,0,0,692,1548,194,0,886,1548
POA2633,191,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,19,10,22,0,0,201,420,82,0,283,420
POA2640,10343,26953,499,819,72,140,571,959,1694,2586,73,97,21,35,13,19,1801,2737,20,31,0,0,13,24,33,55,10,27,12758,30731,1568,0,14326,30731
POA2641,4144,10595,451,716,30,61,481,777,1218,1947,30,44,0,0,0,0,1248,1991,46,69,0,0,11,26,57,95,0,9,5930,13467,562,0,6492,13467
POA2642,1740,4611,11,16,0,0,11,16,17,34,0,0,0,0,0,0,17,34,4,7,0,0,3,3,7,10,0,0,1775,4671,384,0,2159,4671
POA2643,941,2298,20,36,0,0,20,36,22,36,0,0,0,0,3,3,25,39,15,16,0,0,0,0,15,16,0,6,1001,2395,137,0,1138,2395
POA2644,992,2403,20,29,0,0,20,29,0,3,0,0,0,0,3,4,3,7,3,8,0,0,7,8,10,16,6,3,1031,2458,218,0,1249,2458
POA2645,124,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,269,60,0,184,269
POA2646,2326,5662,66,101,4,3,70,104,283,414,0,0,0,0,0,0,283,414,39,61,0,0,7,16,46,77,4,14,2729,6271,474,0,3203,6271
POA2647,632,1466,40,65,6,13,46,78,87,130,0,0,0,0,0,0,87,130,13,26,3,7,3,9,19,42,4,6,788,1722,414,0,1202,1722
POA2648,852,1979,3,4,3,9,6,13,44,63,0,0,0,0,0,0,44,63,37,55,0,4,22,25,59,84,0,7,961,2146,212,0,1173,2146
POA2649,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,5,0,10,13
POA2650,17000,45567,709,1137,159,296,868,1433,2044,3211,79,116,32,42,18,28,2173,3397,32,44,8,28,66,126,106,198,18,35,20165,50630,2143,0,22308,50630
POA2651,540,1541,10,14,0,0,10,14,58,93,0,0,0,0,0,3,58,96,24,30,0,0,0,0,24,30,0,0,632,1681,44,0,676,1681
POA2652,1728,4418,45,101,0,0,45,101,0,0,0,0,0,0,0,0,0,0,5,9,0,0,12,22,17,31,0,0,1790,4550,374,0,2164,4550
POA2653,827,1968,0,0,0,0,0,0,22,30,0,0,0,0,0,0,22,30,4,7,5,3,9,13,18,23,0,3,867,2024,180,0,1047,2024
POA2655,391,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,397,963,55,0,452,963
POA2656,477,1134,0,0,0,0,0,0,10,14,0,0,0,0,0,0,10,14,0,3,0,0,9,20,9,23,7,6,503,1177,85,0,588,1177
POA2658,523,1268,11,8,0,0,11,8,7,9,0,0,0,0,0,0,7,9,0,0,0,0,5,10,5,10,0,0,546,1295,124,0,670,1295
POA2659,336,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,7,0,0,339,830,48,0,387,830
POA2660,597,1461,5,4,0,0,5,4,4,0,0,0,0,0,0,3,4,3,0,0,0,10,0,3,0,13,0,6,606,1487,116,0,722,1487
POA2661,61,186,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,190,27,0,88,190
POA2663,1346,3461,53,66,0,9,53,75,10,18,0,0,0,0,0,0,10,18,0,0,0,0,3,11,3,11,11,14,1423,3579,181,0,1604,3579
POA2665,855,2093,0,0,3,8,3,8,19,22,0,0,0,0,0,0,19,22,0,0,3,5,10,24,13,29,0,0,890,2152,224,0,1114,2152
POA2666,1878,4512,12,18,3,7,15,25,111,143,0,0,0,0,3,7,114,150,0,3,6,17,3,3,9,23,3,3,2019,4713,334,0,2353,4713
POA2668,148,368,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,3,9,3,9,0,0,154,380,53,0,207,380
POA2669,725,1875,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,5,0,4,4,9,8,0,0,734,1887,192,0,926,1887
POA2671,1395,3424,16,16,0,0,16,16,83,103,0,0,0,0,3,8,86,111,3,6,0,3,21,46,24,55,0,0,1521,3606,288,0,1809,3606
POA2672,518,1319,28,33,0,0,28,33,11,26,0,0,0,0,0,0,11,26,3,6,0,0,3,0,6,6,0,0,563,1384,135,0,698,1384
POA2675,502,1199,7,13,0,0,7,13,27,34,0,0,0,0,0,4,27,38,19,34,7,7,0,0,26,41,0,0,562,1291,147,0,709,1291
POA2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2680,6705,18572,445,902,61,139,506,1041,561,1169,4,3,0,0,4,9,569,1181,45,53,3,12,6,23,54,88,0,3,7834,20885,905,0,8739,20885
POA2681,575,1498,13,19,3,4,16,23,14,17,0,0,0,0,0,0,14,17,0,0,0,0,0,5,0,5,0,0,605,1543,99,0,704,1543
POA2700,1709,4176,28,33,0,3,28,36,76,108,0,0,0,0,3,6,79,114,19,21,0,0,0,0,19,21,6,17,1841,4364,275,0,2116,4364
POA2701,788,2130,0,6,0,0,0,6,48,66,0,0,0,0,0,0,48,66,6,9,0,0,8,14,14,23,0,0,850,2225,93,0,943,2225
