region_id,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_incl_lt_rail_M,One_met_Tram_incl_lt_rail_F,One_met_Tram_incl_lt_rail_P,One_method_Taxi_M,One_method_Taxi_F,One_method_Taxi_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_incl_lt_rl_M,Two_mt_trn_Trm_incl_lt_rl_F,Two_mt_trn_Trm_incl_lt_rl_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_inc_lt_rl_M,Two_mth_Bu_Trm_inc_lt_rl_F,Two_mth_Bu_Trm_inc_lt_rl_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Trn_two_othr_met_M,Three_meth_Trn_two_othr_met_F,Three_meth_Trn_two_othr_met_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
POA2354,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,457,379,836,42,24,66,44,4,48,13,3,16,3,0,3,12,6,18,75,51,126,649,467,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,15,7,8,15,0,0,0,0,0,0,0,0,0,0,0,0,227,186,413,42,69,111,17,12,29,942,742,1684
POA2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,75,169,9,6,15,4,3,7,0,3,3,0,0,0,0,0,0,19,9,28,126,96,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,33,76,10,19,29,5,0,5,184,148,332
POA2357,0,0,0,6,3,9,0,0,0,0,0,0,0,0,0,424,473,897,42,51,93,47,3,50,13,3,16,3,3,6,8,6,14,82,85,167,625,627,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,11,0,11,11,4,15,0,0,0,0,0,0,0,0,0,0,0,0,121,93,214,74,102,176,27,22,49,858,848,1706
POA2358,0,0,0,8,6,14,0,0,0,0,0,0,0,3,3,554,518,1072,39,55,94,45,3,48,14,3,17,10,3,13,12,4,16,57,51,108,739,646,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,9,4,13,12,4,16,0,0,0,0,0,0,0,0,0,0,0,0,105,105,210,75,101,176,15,20,35,946,876,1822
POA2359,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,61,39,100,9,0,9,9,0,9,5,0,5,0,0,0,0,0,0,9,5,14,93,48,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,43,6,15,21,5,0,5,126,84,210
POA2360,0,4,4,9,9,18,0,0,0,0,0,0,10,7,17,1971,1723,3694,191,210,401,123,4,127,46,0,46,18,5,23,32,10,42,129,106,235,2529,2078,4607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,26,20,6,26,0,0,0,0,0,0,0,0,0,0,0,0,226,249,475,190,321,511,57,47,104,3022,2701,5723
POA2361,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,72,69,141,7,4,11,5,3,8,3,0,3,0,0,0,4,0,4,13,8,21,107,84,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,26,67,11,17,28,5,8,13,164,135,299
POA2365,0,0,0,4,4,8,0,0,0,0,0,0,0,0,0,471,393,864,51,44,95,36,3,39,14,0,14,0,0,0,8,3,11,61,30,91,645,477,1122,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,14,6,11,17,0,0,0,0,0,0,3,0,3,3,0,3,133,114,247,53,87,140,15,11,26,855,700,1555
POA2369,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,116,93,209,10,12,22,10,0,10,0,3,3,0,3,3,3,0,3,14,4,18,153,118,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,0,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,27,21,48,13,16,29,5,0,5,201,158,359
POA2370,0,0,0,4,0,4,0,0,0,0,0,0,4,5,9,911,857,1768,90,85,175,84,3,87,12,0,12,22,3,25,14,10,24,128,106,234,1269,1069,2338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,14,10,4,14,0,0,0,0,0,0,6,0,6,6,0,6,156,126,282,122,176,298,25,30,55,1588,1405,2993
POA2371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,53,118,14,6,20,7,0,7,3,0,3,3,0,3,3,3,6,13,16,29,108,78,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,16,19,35,5,10,15,0,3,3,129,113,242
POA2372,4,0,4,7,8,15,3,0,3,0,0,0,3,0,3,588,544,1132,68,57,125,66,3,69,13,3,16,8,0,8,8,3,11,74,73,147,842,691,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,12,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,123,105,228,78,122,200,21,20,41,1072,942,2014
POA2380,0,0,0,10,4,14,0,0,0,0,0,0,8,5,13,1549,1258,2807,195,130,325,101,0,101,28,0,28,14,0,14,20,11,31,115,91,206,2040,1499,3539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,30,21,9,30,0,0,0,0,0,0,0,0,0,0,0,0,139,161,300,162,260,422,53,37,90,2415,1966,4381
POA2381,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,198,159,357,16,13,29,15,0,15,0,0,0,0,0,0,13,9,22,56,24,80,302,205,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,101,65,166,24,32,56,8,4,12,441,306,747
POA2382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,99,257,20,6,26,6,3,9,0,3,3,0,0,0,5,4,9,13,13,26,202,128,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,17,41,17,24,41,13,4,17,259,173,432
POA2386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,19,54,0,3,3,6,0,6,0,0,0,0,0,0,5,0,5,8,6,14,54,28,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17,45,4,6,10,3,3,6,89,54,143
POA2388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,336,825,47,22,69,45,3,48,0,0,0,6,3,9,14,8,22,42,38,80,643,410,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,86,96,182,26,63,89,13,16,29,776,585,1361
POA2390,0,0,0,27,10,37,0,0,0,0,0,0,7,0,7,1337,1140,2477,155,90,245,89,0,89,17,4,21,17,0,17,12,8,20,103,101,204,1764,1353,3117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,3,3,0,3,10,0,10,9,8,17,19,8,27,0,0,0,0,0,0,3,0,3,3,0,3,125,150,275,121,209,330,47,33,80,2079,1753,3832
POA2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,53,108,9,3,12,9,0,9,0,0,0,0,0,0,3,0,3,12,7,19,88,63,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,22,60,0,16,16,5,0,5,131,101,232
POA2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,103,216,12,7,19,19,0,19,3,3,6,0,0,0,8,4,12,23,11,34,178,128,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,47,16,63,16,22,38,6,6,12,250,172,422
POA2397,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,53,54,107,9,0,9,3,0,3,0,0,0,0,0,0,3,0,3,6,5,11,78,59,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,55,8,7,15,4,0,4,120,91,211
POA2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,109,251,10,11,21,7,0,7,0,0,0,0,0,0,16,0,16,20,9,29,195,129,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29,68,18,25,43,6,4,10,258,187,445
POA2400,0,3,3,7,5,12,0,0,0,0,0,0,5,6,11,1593,1306,2899,168,139,307,107,6,113,29,5,34,28,3,31,36,11,47,141,107,248,2114,1591,3705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,34,23,11,34,0,0,0,0,0,0,5,0,5,5,0,5,117,167,284,145,198,343,49,29,78,2453,1996,4449
POA2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,34,80,0,4,4,3,0,3,0,0,0,0,0,0,3,0,3,5,5,10,57,43,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,13,29,3,13,16,4,0,4,83,69,152
POA2402,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,226,203,429,26,12,38,25,3,28,0,0,0,3,0,3,18,6,24,24,26,50,325,253,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,68,53,121,17,35,52,8,6,14,421,350,771
POA2403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,46,95,6,3,9,5,0,5,3,0,3,0,0,0,7,3,10,11,7,18,81,59,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,22,56,10,20,30,4,0,4,129,101,230
POA2404,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,125,172,297,15,7,22,28,3,31,8,3,11,5,0,5,17,3,20,43,27,70,245,215,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,62,43,105,27,44,71,8,5,13,346,307,653
POA2405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,44,139,9,7,16,8,0,8,3,0,3,0,0,0,8,0,8,13,13,26,136,64,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,30,75,11,13,24,5,3,8,197,110,307
POA2406,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,119,74,193,8,3,11,11,0,11,0,0,0,0,0,0,3,3,6,15,21,36,160,101,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,39,9,15,24,4,7,11,191,144,335
POA2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,36,125,7,4,11,3,0,3,0,0,0,0,0,0,5,0,5,15,11,26,119,51,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,39,8,14,22,0,0,0,151,80,231
POA2409,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,96,74,170,7,10,17,0,0,0,0,0,0,0,0,0,3,0,3,18,19,37,129,103,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,24,48,18,13,31,4,5,9,178,145,323
POA2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,26,69,0,4,4,4,0,4,3,0,3,0,0,0,4,5,9,12,4,16,66,39,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,12,39,5,10,15,3,3,6,101,64,165
POA2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,35,82,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,60,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,14,11,9,20,0,0,0,77,57,134
POA2420,0,6,6,3,4,7,0,0,0,0,0,0,0,0,0,573,448,1021,37,37,74,45,0,45,16,0,16,3,0,3,11,4,15,48,42,90,736,541,1277,0,3,3,0,0,0,0,0,0,4,5,9,0,0,0,0,0,0,4,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,8,13,21,0,0,0,0,0,0,0,0,0,0,0,0,89,93,182,85,125,210,10,14,24,928,786,1714
POA2421,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,278,221,499,4,13,17,17,0,17,4,0,4,0,0,0,0,0,0,12,11,23,319,249,568,0,0,0,0,0,0,0,0,0,5,0,5,0,4,4,0,0,0,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,44,32,76,24,55,79,11,5,16,403,345,748
POA2422,0,0,0,9,8,17,0,0,0,0,0,0,3,0,3,680,561,1241,56,42,98,35,0,35,9,3,12,5,3,8,12,6,18,83,64,147,892,687,1579,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,14,3,17,20,3,23,0,0,0,0,0,0,0,0,0,0,0,0,136,106,242,93,124,217,19,18,37,1160,938,2098
POA2423,0,3,3,6,3,9,0,0,0,0,0,0,0,0,0,402,285,687,29,39,68,28,3,31,5,0,5,6,0,6,6,4,10,41,45,86,523,382,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,60,64,124,56,95,151,29,24,53,675,568,1243
POA2424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,37,83,3,3,6,6,0,6,3,0,3,0,0,0,4,0,4,4,3,7,66,43,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22,12,34,10,10,20,0,0,0,102,65,167
POA2425,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,238,155,393,15,12,27,20,0,20,0,0,0,3,0,3,0,0,0,26,22,48,302,193,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,29,24,53,29,45,74,6,5,11,371,267,638
POA2426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,49,115,8,4,12,0,0,0,0,3,3,0,0,0,0,0,0,0,6,6,74,62,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,12,15,27,0,5,5,92,88,180
POA2427,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,219,176,395,12,21,33,8,3,11,0,0,0,3,3,6,3,3,6,26,16,42,274,222,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,18,32,36,49,85,14,8,22,341,297,638
POA2428,5,0,5,10,14,24,4,0,4,0,0,0,10,6,16,2204,2113,4317,225,256,481,112,3,115,22,6,28,69,18,87,30,12,42,170,181,351,2861,2609,5470,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,3,6,28,15,43,31,21,52,0,0,0,0,0,0,0,4,4,0,4,4,174,197,371,337,573,910,56,82,138,3459,3486,6945
POA2429,0,0,0,12,5,17,0,0,0,0,0,0,3,4,7,1174,1111,2285,94,108,202,75,4,79,23,0,23,14,0,14,18,5,23,76,56,132,1489,1293,2782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,16,0,16,0,0,0,0,0,0,3,0,3,3,0,3,174,142,316,154,219,373,31,27,58,1867,1681,3548
POA2430,3,5,8,25,27,52,0,0,0,0,0,0,10,11,21,4023,3638,7661,353,411,764,186,0,186,66,7,73,40,9,49,36,21,57,204,209,413,4946,4338,9284,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,0,0,0,3,0,3,3,0,3,3,0,3,9,0,9,39,15,54,51,18,69,3,0,3,0,0,0,3,0,3,6,0,6,240,303,543,556,796,1352,116,106,222,5915,5561,11476
POA2431,0,0,0,4,0,4,0,3,3,0,0,0,0,0,0,513,461,974,36,50,86,18,0,18,12,3,15,9,0,9,13,3,16,37,64,101,642,584,1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,9,3,12,9,6,15,0,0,0,0,0,0,0,0,0,0,0,0,45,57,102,94,131,225,13,18,31,803,796,1599
POA2439,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,299,286,585,26,24,50,23,0,23,0,0,0,3,3,6,3,0,3,19,5,24,373,321,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,4,3,7,0,0,0,0,0,0,3,0,3,3,0,3,39,43,82,42,84,126,9,11,20,470,462,932
POA2440,4,0,4,19,28,47,0,0,0,0,0,0,5,4,9,2303,2212,4515,212,236,448,166,5,171,37,4,41,40,4,44,30,14,44,156,132,288,2972,2639,5611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,34,24,10,34,3,0,3,0,0,0,3,0,3,6,0,6,243,239,482,324,520,844,81,64,145,3650,3472,7122
POA2441,0,0,0,3,3,6,0,0,0,0,3,3,0,0,0,878,776,1654,75,70,145,44,0,44,20,0,20,12,6,18,8,12,20,43,37,80,1083,907,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,7,0,0,0,6,4,10,9,9,18,15,13,28,0,0,0,0,0,0,0,0,0,0,0,0,136,129,265,101,173,274,34,14,48,1369,1236,2605
POA2443,0,0,0,4,8,12,0,0,0,0,0,0,0,3,3,804,714,1518,60,67,127,57,0,57,28,0,28,9,5,14,11,4,15,73,64,137,1046,865,1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,14,11,3,14,0,0,0,0,0,0,3,0,3,3,0,3,78,93,171,119,177,296,27,23,50,1284,1161,2445
POA2444,7,5,12,32,49,81,4,0,4,0,0,0,12,23,35,5735,5314,11049,445,696,1141,183,3,186,143,22,165,91,19,110,50,33,83,315,321,636,7017,6485,13502,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,5,7,7,14,0,0,0,7,12,19,77,46,123,84,61,145,0,0,0,0,0,0,4,5,9,4,5,9,340,418,758,672,1182,1854,137,106,243,8254,8257,16511
POA2445,3,0,3,7,7,14,3,0,3,0,0,0,0,0,0,854,782,1636,56,55,111,29,0,29,12,0,12,3,0,3,7,4,11,20,15,35,994,863,1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,7,5,12,7,8,15,0,0,0,0,0,0,3,0,3,3,0,3,51,73,124,120,180,300,10,14,24,1185,1138,2323
POA2446,7,0,7,5,4,9,0,0,0,0,0,0,3,4,7,1790,1608,3398,125,129,254,107,0,107,32,3,35,8,0,8,16,9,25,74,77,151,2167,1834,4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,24,9,33,24,12,36,0,0,0,0,3,3,0,0,0,0,3,3,173,192,365,226,368,594,50,40,90,2640,2449,5089
POA2447,0,0,0,3,11,14,4,0,4,3,0,3,0,3,3,785,709,1494,64,72,136,78,3,81,17,5,22,8,0,8,8,5,13,57,58,115,1027,866,1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,3,3,3,6,9,9,3,12,12,9,21,0,0,0,0,0,0,0,0,0,0,0,0,104,98,202,105,181,286,16,13,29,1264,1167,2431
POA2448,0,0,0,19,7,26,3,0,3,0,0,0,4,4,8,824,844,1668,68,77,145,50,3,53,9,4,13,5,3,8,13,9,22,46,53,99,1041,1004,2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,3,3,6,12,5,17,15,8,23,0,0,0,0,0,0,0,0,0,0,0,0,82,95,177,136,158,294,17,21,38,1291,1286,2577
POA2449,0,3,3,0,4,4,0,0,0,0,0,0,0,0,0,207,212,419,19,16,35,21,0,21,8,0,8,0,0,0,6,3,9,24,26,50,285,264,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,49,30,79,23,46,69,14,0,14,371,344,715
