region_id,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_unit_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_unit_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_unit_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_unit_aprt,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_Ps_not_in_s_hh_DS_Flt_ut_at,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Fl_u_at,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flt_unt_apt,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flt_unit_apt,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_unit_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flt_unt_apt,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flt_unt_apt,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_unit_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
POA2174,65,3,0,0,0,68,10,0,0,0,0,10,24,0,0,0,0,24,3,0,0,0,0,3,11,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,9,41,0,3,6,0,50,0,0,0,0,0,0,0,0,0,0,0,0,116,3,3,6,0,128
POA2175,264,0,0,0,0,264,119,0,0,0,0,119,43,3,0,0,0,46,9,0,0,0,0,9,36,0,0,0,0,36,3,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,5,100,3,0,0,0,103,5,0,0,0,0,5,19,0,0,0,0,19,507,3,0,0,0,510
POA2176,4860,399,5,0,11,5275,4526,511,7,3,12,5059,930,191,18,0,0,1139,342,196,42,0,0,580,383,61,7,0,0,451,27,11,0,0,0,38,81,14,0,0,0,95,36,9,0,0,0,45,1799,482,67,0,0,2348,76,3,4,0,0,83,310,64,10,0,0,384,11571,1459,93,3,23,13149
POA2177,1189,21,0,0,0,1210,1541,51,0,0,3,1595,279,33,0,3,0,315,474,114,30,0,0,618,142,7,0,0,0,149,26,13,5,0,0,44,36,4,0,0,0,40,10,0,0,0,0,10,967,171,35,3,0,1176,21,0,4,0,0,25,130,10,5,5,0,150,3848,253,44,8,3,4156
POA2178,490,9,0,3,0,502,485,50,3,0,0,538,107,24,0,0,0,131,4,0,0,0,0,4,71,4,5,0,0,80,0,3,0,0,0,3,19,0,0,0,0,19,18,0,0,0,0,18,219,31,5,0,0,255,10,8,0,0,0,18,34,3,0,0,0,37,1238,101,8,3,0,1350
POA2179,672,0,0,81,0,753,298,3,0,3,0,304,213,3,0,3,0,219,9,0,0,0,0,9,155,0,0,0,0,155,3,0,0,0,0,3,14,0,0,8,0,22,14,0,4,0,0,18,408,3,4,11,0,426,18,0,0,0,0,18,50,5,0,7,0,62,1446,11,4,102,0,1563
POA2190,2002,287,24,3,0,2316,1781,583,77,3,0,2444,394,216,87,5,0,702,318,325,196,0,0,839,269,85,21,3,0,378,21,38,17,0,0,76,69,19,4,0,0,92,23,13,0,0,0,36,1094,696,325,8,0,2123,38,13,7,3,0,61,175,54,23,0,0,252,5090,1633,456,17,0,7196
POA2191,606,103,12,0,0,721,530,139,17,5,0,691,159,48,20,5,0,232,86,83,23,0,0,192,54,20,7,0,0,81,15,4,0,0,0,19,8,10,0,0,0,18,3,0,0,0,0,3,325,165,50,5,0,545,10,5,0,0,0,15,50,11,8,0,0,69,1521,423,87,10,0,2041
POA2192,993,67,223,3,0,1286,667,134,284,4,3,1092,266,110,710,8,15,1109,26,38,133,0,0,197,91,33,79,5,0,208,15,10,10,0,0,35,26,5,24,0,0,55,10,7,8,0,0,25,434,203,964,13,15,1629,18,8,3,0,0,29,82,15,59,3,3,162,2194,427,1533,23,21,4198
POA2193,1601,95,161,9,0,1866,1070,121,419,3,0,1613,276,84,573,24,3,960,20,8,29,0,0,57,98,29,100,11,0,238,7,3,24,0,0,34,16,5,9,0,0,30,13,6,8,0,0,27,430,135,743,35,3,1346,21,4,3,0,0,28,84,7,37,9,0,137,3206,362,1363,56,3,4990
POA2194,883,207,598,5,3,1696,538,262,969,4,4,1777,231,261,1873,19,9,2393,38,22,162,0,0,222,124,64,338,6,0,532,4,13,25,0,0,42,18,10,59,3,0,90,14,3,22,0,0,39,429,373,2479,28,9,3318,15,8,17,0,0,40,65,38,168,0,0,271,1930,888,4231,37,16,7102
POA2195,925,89,635,0,5,1654,672,148,1082,0,3,1905,262,175,2570,4,21,3032,20,7,140,0,0,167,103,40,281,5,3,432,6,0,16,0,0,22,38,4,72,0,3,117,8,0,46,0,0,54,437,226,3125,9,27,3824,14,0,23,0,0,37,80,19,257,0,0,356,2128,482,5122,9,35,7776
POA2196,2425,208,186,3,12,2834,2155,439,376,8,17,2995,521,213,630,17,17,1398,200,201,167,0,0,568,272,62,95,3,3,435,17,45,25,0,0,87,62,12,20,3,0,97,28,8,16,0,0,52,1100,541,953,23,20,2637,37,7,23,0,3,70,218,34,87,3,3,345,5935,1229,1625,37,55,8881
POA2197,796,60,13,7,0,876,718,116,17,0,0,851,150,65,14,0,0,229,89,100,104,0,3,296,81,23,4,0,0,108,6,15,7,0,0,28,10,7,0,24,0,41,7,6,0,3,0,16,343,216,129,27,3,718,20,0,4,0,0,24,53,11,21,4,0,89,1930,403,184,38,3,2558
POA2198,1093,89,4,0,0,1186,811,142,0,0,0,953,177,65,0,4,0,246,20,3,0,0,0,23,71,13,0,0,0,84,4,0,0,0,0,4,9,3,0,0,0,12,10,3,0,0,0,13,291,87,0,4,0,382,11,0,0,0,0,11,62,10,0,0,0,72,2268,328,4,4,0,2604
POA2199,1394,188,54,5,3,1644,1112,313,153,0,6,1584,301,140,104,9,3,557,287,102,80,0,0,469,200,52,18,0,0,270,10,27,14,0,0,51,38,15,0,0,0,53,14,5,0,0,0,19,850,341,216,9,3,1419,15,4,14,0,0,33,124,33,16,0,0,173,3495,879,453,14,12,4853
POA2200,2357,382,580,5,0,3324,1554,680,1421,7,0,3662,553,331,1780,3,3,2670,92,116,662,0,0,870,383,123,287,4,6,803,22,23,82,0,0,127,90,16,45,3,0,154,36,3,29,0,0,68,1176,612,2885,10,9,4692,42,15,30,3,0,90,195,64,193,0,0,452,5324,1753,5109,25,9,12220
POA2203,847,105,316,8,0,1276,635,211,806,16,0,1668,223,151,1168,25,6,1573,22,11,64,0,0,97,78,29,186,24,5,322,13,3,43,0,0,59,12,0,12,6,0,30,4,3,21,0,0,28,352,197,1494,55,11,2109,7,0,5,0,3,15,30,6,73,0,0,109,1871,519,2694,79,14,5177
POA2204,1539,430,370,12,0,2351,1180,669,805,8,3,2665,434,435,1654,37,3,2563,66,83,295,0,0,444,195,104,260,28,3,590,42,27,63,0,0,132,21,10,34,12,0,77,20,6,23,0,0,49,778,665,2329,77,6,3855,16,11,14,3,0,44,100,41,129,5,3,278,3613,1816,3647,105,12,9193
POA2205,977,68,152,0,0,1197,749,111,534,4,0,1398,184,67,691,3,0,945,5,0,186,0,0,191,120,31,127,3,0,281,7,3,9,0,0,19,24,0,16,6,0,46,13,0,13,0,0,26,353,101,1042,12,0,1508,14,3,7,0,0,24,79,3,65,0,0,147,2172,286,1800,16,0,4274
POA2206,2649,126,74,6,0,2855,1727,182,108,3,3,2023,468,114,150,36,3,771,25,27,43,0,0,95,150,40,32,7,3,232,8,4,27,0,0,39,15,0,0,3,0,18,16,4,3,3,0,26,682,189,255,49,6,1181,20,6,11,0,0,37,157,10,22,0,0,189,5235,513,470,58,9,6285
POA2207,2633,585,256,7,3,3484,1990,690,502,4,3,3189,497,264,522,33,3,1319,61,31,72,0,0,164,190,81,98,8,0,377,21,18,17,0,3,59,38,15,8,4,0,65,36,6,5,0,0,47,843,415,722,45,6,2031,21,4,24,3,0,52,140,38,49,3,0,230,5627,1732,1553,62,12,8986
POA2208,1705,56,24,3,0,1788,1003,44,45,3,0,1095,364,27,77,17,0,485,103,64,49,0,0,216,128,7,12,8,0,155,13,7,11,0,0,31,12,0,5,0,0,17,14,3,0,0,0,17,634,108,154,25,0,921,16,4,0,0,0,20,90,0,3,3,0,96,3448,212,226,34,0,3920
POA2209,1551,171,137,10,26,1895,1040,243,274,0,12,1569,283,89,280,11,4,667,99,190,133,0,0,422,108,35,58,7,0,208,15,17,17,0,0,49,17,3,6,0,3,29,14,5,6,0,0,25,536,339,500,18,7,1400,15,5,5,0,0,25,74,19,32,3,0,128,3216,777,948,31,45,5017
POA2210,3090,360,152,3,0,3605,2472,340,283,0,3,3098,485,146,213,30,3,877,333,264,854,0,0,1451,183,40,47,4,0,274,17,35,56,0,0,108,23,3,5,0,0,31,18,5,16,4,0,43,1059,493,1191,38,3,2784,32,51,25,0,0,108,160,60,71,0,0,291,6813,1304,1722,41,6,9886
POA2211,1789,251,124,7,0,2171,1446,393,106,3,0,1948,364,163,100,20,0,647,194,48,138,0,0,380,113,37,25,12,0,187,4,25,35,0,0,64,12,0,4,0,0,16,19,0,3,0,0,22,706,273,305,32,0,1316,20,3,35,0,0,58,105,28,38,0,0,171,4066,948,608,42,0,5664
POA2212,1367,279,25,0,0,1671,1140,475,46,3,0,1664,331,152,66,22,0,571,315,54,127,0,0,496,129,42,13,3,0,187,6,7,13,3,0,29,11,3,0,0,0,14,20,5,3,0,0,28,812,263,222,28,0,1325,25,3,3,0,0,31,89,31,10,0,0,130,3433,1051,306,31,0,4821
POA2213,2391,287,17,3,0,2698,2091,508,18,3,0,2620,473,191,27,6,5,702,273,167,140,0,0,580,155,46,4,6,0,211,10,10,4,0,0,24,8,10,0,3,0,21,16,4,0,0,0,20,935,428,175,15,5,1558,18,10,3,0,0,31,97,28,15,0,0,140,5532,1261,228,21,5,7047
POA2214,561,0,0,0,0,561,557,14,0,0,0,571,68,0,3,0,0,71,0,0,0,0,0,0,35,4,0,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,106,4,3,3,0,116,3,0,0,0,0,3,19,0,0,0,0,19,1246,18,3,3,0,1270
POA2216,1787,145,797,43,0,2772,1132,150,1301,15,7,2605,470,103,2071,34,7,2685,10,17,150,0,0,177,195,27,307,11,0,540,21,4,11,3,0,39,19,3,23,19,0,64,23,4,28,3,0,58,738,158,2590,70,7,3563,29,6,19,0,0,54,124,12,124,7,0,267,3810,471,4831,135,14,9261
POA2217,2047,224,699,3,0,2973,1274,181,1089,3,0,2547,436,105,1620,25,4,2190,18,8,58,0,0,84,178,50,276,6,4,514,4,8,22,0,0,34,12,10,21,3,0,46,21,0,24,0,0,45,669,181,2021,34,8,2913,19,4,14,0,0,37,125,9,119,0,0,253,4134,599,3942,40,8,8723
POA2218,908,153,566,3,0,1630,638,181,914,3,4,1740,177,98,1105,11,12,1403,14,4,96,0,0,114,65,27,186,3,5,286,5,0,12,0,0,17,6,3,16,0,0,25,9,4,16,0,0,29,276,136,1431,14,17,1874,4,0,25,0,0,29,57,14,78,0,0,149,1883,484,3014,20,21,5422
POA2219,1200,596,270,3,5,2074,747,353,356,3,0,1459,231,197,461,6,0,895,8,30,91,0,0,129,99,31,74,3,0,207,6,3,8,0,0,17,9,10,6,0,0,25,12,0,9,0,0,21,365,271,649,9,0,1294,15,7,4,0,0,26,68,31,52,10,0,161,2395,1258,1331,25,5,5014
POA2220,1853,177,779,0,0,2809,1307,248,1337,3,3,2898,427,143,1845,3,4,2422,87,44,94,0,0,225,157,57,446,0,0,660,20,11,17,0,0,48,23,23,40,0,0,86,15,3,32,0,0,50,729,281,2474,3,4,3491,27,5,33,0,0,65,111,21,110,0,0,242,4027,732,4733,6,7,9505
POA2221,1918,267,97,6,0,2288,1427,244,162,0,0,1833,295,97,136,5,0,533,8,77,3,0,0,88,143,31,33,11,3,221,7,4,0,0,0,11,10,3,3,0,0,16,16,3,8,0,0,27,479,215,183,16,3,896,27,14,16,0,0,57,74,24,13,0,0,111,3925,764,471,22,3,5185
POA2222,901,177,308,0,0,1386,694,137,616,0,0,1447,170,67,805,5,0,1047,16,12,36,0,0,64,58,24,161,0,0,243,9,4,7,0,0,20,7,3,11,0,0,21,4,0,10,0,0,14,264,110,1030,5,0,1409,8,4,6,0,0,18,31,13,40,0,0,84,1898,441,2000,5,0,4344
POA2223,2191,295,384,9,3,2882,1530,287,588,11,0,2416,328,123,886,44,0,1381,5,3,45,0,0,53,130,50,165,12,0,357,4,4,0,0,0,8,19,14,8,3,0,44,20,3,8,0,0,31,506,197,1112,59,0,1874,20,0,6,0,0,26,80,17,43,0,0,140,4327,796,2133,79,3,7338
POA2224,1626,331,121,0,5,2083,1235,215,139,0,0,1589,245,141,152,0,0,538,8,61,48,0,0,117,85,28,26,3,0,142,5,9,48,0,0,62,12,11,0,0,0,23,10,3,0,0,0,13,365,253,274,3,0,895,16,22,52,0,0,90,72,37,43,0,0,152,3314,858,629,3,5,4809
POA2225,652,12,28,0,0,692,832,17,3,0,4,856,88,4,6,0,0,98,11,9,9,0,0,29,44,0,0,0,0,44,3,0,3,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,152,13,18,0,0,183,4,0,0,0,0,4,22,0,0,0,0,22,1662,42,49,0,4,1757
POA2226,1370,94,64,0,0,1528,1526,116,110,0,0,1752,183,38,123,0,0,344,67,50,56,0,0,173,90,11,20,0,3,124,7,19,4,0,0,30,10,0,0,0,0,10,3,3,0,0,0,6,360,121,203,0,3,687,5,0,7,0,0,12,53,15,12,0,0,80,3314,346,396,0,3,4059
POA2227,1577,273,135,3,0,1988,1473,274,243,0,0,1990,182,169,307,14,0,672,34,29,32,0,0,95,77,19,58,3,0,157,4,0,13,0,0,17,9,14,3,0,0,26,8,5,5,0,0,18,314,236,418,17,0,985,15,3,3,0,0,21,49,18,24,0,0,91,3428,804,823,20,0,5075
POA2228,1720,243,344,37,0,2344,1369,270,528,9,0,2176,265,157,653,8,0,1083,63,100,184,0,0,347,106,36,135,5,0,282,12,12,30,0,0,54,12,31,13,15,0,71,18,0,15,3,0,36,476,336,1030,31,0,1873,16,5,66,0,0,87,78,11,59,6,0,154,3659,865,2027,83,0,6634
POA2229,2838,885,421,11,0,4155,2577,460,497,0,0,3534,349,255,662,5,0,1271,10,33,277,0,0,320,168,61,111,5,0,345,10,4,21,0,0,35,32,100,9,3,3,147,19,4,9,0,3,35,588,457,1089,13,6,2153,22,6,30,0,0,58,96,57,60,0,0,213,6121,1865,2097,24,6,10113
POA2230,2099,347,1216,0,0,3662,1806,237,1375,0,0,3418,327,147,2398,12,0,2884,6,3,64,0,0,73,154,41,471,8,0,674,26,3,18,0,0,47,13,19,24,19,0,75,18,3,23,0,0,44,544,216,2998,39,0,3797,24,0,19,0,0,43,97,28,166,0,0,291,4570,828,5774,39,0,11211
POA2231,242,0,0,0,0,242,342,0,0,0,0,342,59,0,7,0,0,66,0,0,0,0,0,0,52,0,0,3,0,55,0,0,0,0,0,0,4,4,0,0,0,8,3,0,0,0,0,3,118,4,7,3,0,132,4,0,0,0,0,4,16,0,0,0,0,16,722,4,7,3,0,736
POA2232,3153,384,473,13,0,4023,3155,436,970,0,0,4561,389,214,1249,4,0,1856,64,125,244,0,0,433,175,72,178,0,3,428,6,14,42,0,0,62,17,8,6,29,0,60,19,5,9,0,0,33,670,438,1728,33,3,2872,22,12,70,0,0,104,99,28,67,0,0,194,7099,1298,3308,46,3,11754
POA2233,3417,303,80,12,0,3812,4131,199,234,8,0,4572,368,74,222,21,0,685,9,31,17,0,0,57,164,20,56,13,0,253,4,27,0,0,0,31,19,0,0,20,0,39,10,0,3,0,0,13,574,152,298,54,0,1078,31,50,5,0,0,86,87,35,8,0,0,130,8240,739,625,74,0,9678
POA2234,3407,206,85,3,0,3701,3951,449,92,0,0,4492,336,159,73,0,0,568,76,66,0,0,0,142,132,45,25,0,0,202,25,16,6,0,0,47,17,0,0,0,0,17,15,3,0,0,0,18,601,289,104,0,0,994,25,0,0,0,0,25,89,19,12,0,0,120,8073,963,293,3,0,9332
POA2250,5856,1114,449,17,12,7448,7983,605,376,13,16,8993,1656,865,1150,8,39,3718,513,400,339,0,0,1252,818,205,140,14,14,1191,42,85,80,0,0,207,137,44,17,20,3,221,76,21,29,4,0,130,3242,1620,1755,46,56,6719,104,271,67,0,3,445,330,174,104,7,0,615,17515,3784,2751,83,87,24220
POA2251,3828,534,50,79,0,4491,4310,107,23,3,3,4446,980,183,55,8,3,1229,122,47,49,0,0,218,412,46,20,3,0,481,9,20,21,0,0,50,48,19,0,7,0,74,26,10,3,3,0,42,1597,325,148,21,3,2094,47,259,32,0,0,338,196,102,10,4,0,312,9978,1327,263,107,6,11681
POA2256,1717,360,286,9,0,2372,1414,153,120,4,0,1691,624,169,212,15,0,1020,98,126,194,0,0,418,261,46,51,7,3,368,13,17,7,0,0,37,23,3,5,3,0,34,26,0,6,0,0,32,1045,361,475,25,3,1909,16,16,4,0,0,36,114,46,44,0,0,204,4306,936,929,38,3,6212
POA2257,3371,676,279,35,0,4361,2739,213,80,9,0,3041,1557,459,329,41,3,2389,11,45,22,0,0,78,472,91,56,13,0,632,14,10,18,0,0,42,39,0,5,24,0,68,55,11,12,0,0,78,2148,616,442,78,3,3287,42,9,63,0,0,114,219,62,69,3,0,353,8519,1576,933,125,3,11156
POA2258,427,50,3,32,0,512,705,109,0,0,0,814,98,114,0,0,0,212,12,11,0,0,0,23,81,34,3,0,0,118,3,4,0,0,0,7,11,0,0,3,0,14,6,0,3,0,0,9,211,163,6,3,0,383,8,0,0,0,0,8,14,7,0,0,0,21,1365,329,9,35,0,1738
POA2259,6026,241,33,214,3,6517,6963,284,24,14,0,7285,2224,375,93,10,3,2705,214,160,111,3,0,488,878,60,24,11,0,973,71,35,7,0,0,113,125,6,14,182,0,327,75,11,3,7,0,96,3587,647,252,213,3,4702,84,24,3,3,0,114,359,43,16,20,0,438,17019,1239,328,464,6,19056
POA2260,2172,350,108,212,3,2845,2553,298,52,3,3,2909,779,329,181,0,3,1292,3,11,3,0,0,17,315,63,39,9,3,429,4,0,0,0,0,4,15,6,0,29,3,53,21,5,5,0,0,31,1137,414,228,38,9,1826,22,5,17,7,0,51,99,26,12,12,0,149,5983,1093,417,272,15,7780
POA2261,4963,670,607,50,0,6290,5778,278,153,13,0,6222,2195,615,920,20,3,3753,319,283,203,0,0,805,808,151,160,22,0,1141,49,13,75,0,0,137,60,14,20,24,3,121,65,23,11,5,3,107,3496,1099,1389,71,9,6064,62,80,120,0,0,262,316,83,121,12,0,532,14615,2210,2390,146,9,19370
POA2262,2495,32,21,27,0,2575,2688,26,9,5,0,2728,1171,58,32,3,0,1264,83,12,11,0,0,106,439,5,13,4,3,464,5,0,6,0,0,11,65,0,0,16,0,81,34,0,0,3,0,37,1797,75,62,26,3,1963,30,0,3,0,0,33,212,7,10,0,0,229,7222,140,105,58,3,7528
POA2263,2849,431,103,38,0,3421,2304,106,27,8,3,2448,1279,325,97,9,0,1710,98,155,64,5,0,322,471,62,32,5,0,570,23,32,31,0,0,86,56,4,14,30,0,104,39,19,10,0,0,68,1966,597,248,49,0,2860,48,32,33,3,0,116,258,79,41,8,0,386,7425,1245,452,106,3,9231
POA2264,2003,154,7,35,0,2199,1496,8,0,3,4,1511,653,19,21,5,0,698,21,13,3,0,0,37,290,4,7,4,0,305,11,7,0,0,0,18,54,6,3,12,3,78,23,0,0,0,0,23,1052,49,34,21,3,1159,17,54,3,0,0,74,109,13,0,8,0,130,4677,278,44,67,7,5073
POA2265,513,10,68,0,0,591,649,0,3,0,0,652,148,0,8,5,0,161,0,3,0,0,0,3,138,3,7,0,0,148,21,0,33,0,0,54,31,3,0,27,0,61,13,0,3,0,0,16,351,9,51,32,0,443,5,0,55,0,0,60,32,0,15,4,0,51,1550,19,192,36,0,1797
POA2267,427,11,21,5,0,464,327,0,5,0,0,332,139,8,15,0,0,162,0,0,0,0,0,0,54,4,3,0,0,61,0,0,0,0,0,0,4,49,0,3,0,56,0,3,0,0,0,3,197,64,18,3,0,282,8,0,9,0,0,17,22,3,3,0,0,28,981,78,56,8,0,1123
POA2278,255,0,0,0,0,255,473,0,0,0,0,473,54,0,0,0,0,54,4,0,0,0,0,4,47,0,0,0,0,47,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,111,0,0,0,0,111,3,0,0,0,0,3,19,0,0,0,0,19,861,0,0,0,0,861
POA2280,3374,298,164,95,0,3931,3237,113,41,5,3,3399,736,243,230,17,0,1226,176,143,200,0,0,519,302,63,63,11,0,439,5,3,22,0,0,30,31,7,6,20,0,64,24,3,8,3,0,38,1274,462,529,51,0,2316,32,16,40,0,0,88,157,41,48,15,0,261,8074,930,822,166,3,9995
POA2281,1981,296,33,23,0,2333,1360,51,11,0,0,1422,506,107,97,3,0,713,96,52,60,0,0,208,191,30,21,0,3,245,11,16,8,0,0,35,24,6,0,6,0,36,21,0,0,0,0,21,849,211,186,9,3,1258,33,48,0,3,0,84,109,30,7,5,0,151,4332,636,237,40,3,5248
POA2282,2066,326,16,0,0,2408,1779,89,16,0,0,1884,373,188,55,0,0,616,26,27,0,0,0,53,168,57,11,3,0,239,5,0,3,0,0,8,4,4,3,0,0,11,10,9,0,0,0,19,586,285,72,3,0,946,14,10,0,0,0,24,89,33,3,0,0,125,4534,743,107,3,0,5387
POA2283,3106,178,101,9,8,3402,2681,47,24,0,0,2752,831,110,110,7,3,1061,480,171,34,0,0,685,367,31,26,0,0,424,20,15,5,0,0,40,27,3,0,31,0,61,40,3,4,0,0,47,1765,333,179,38,3,2318,21,23,11,0,0,55,166,23,19,0,0,208,7739,604,334,47,11,8735
POA2284,1277,85,35,34,0,1431,1332,22,15,0,0,1369,373,34,82,3,0,492,122,10,64,0,0,196,213,17,28,3,0,261,13,12,9,0,0,34,19,3,3,21,0,46,23,0,0,0,0,23,763,76,186,27,0,1052,21,11,0,0,0,32,74,9,8,18,0,109,3467,203,244,79,0,3993
POA2285,2939,115,137,4,0,3195,4363,75,50,3,4,4495,829,73,130,12,0,1044,194,60,58,0,0,312,434,37,49,3,0,523,21,13,42,0,0,76,20,0,6,0,0,26,24,0,8,0,0,32,1522,183,293,15,0,2013,26,5,40,0,0,71,162,18,38,0,0,218,9012,396,558,22,4,9992
POA2286,393,4,0,3,0,400,584,0,5,0,0,589,78,3,0,3,3,87,6,0,4,0,0,10,59,0,3,0,0,62,0,0,3,0,0,3,4,0,0,0,0,4,7,0,0,0,0,7,154,3,10,3,3,173,3,0,0,4,0,7,25,0,4,3,0,32,1159,7,19,13,3,1201
POA2287,3479,271,67,0,0,3817,4610,136,57,3,0,4806,1034,244,142,3,3,1426,243,183,83,0,0,509,539,99,55,3,6,702,39,110,30,0,0,179,74,19,0,3,0,96,40,7,10,0,0,57,1969,662,320,9,9,2969,51,51,6,0,0,108,209,52,26,0,0,287,10318,1172,476,12,9,11987
POA2289,2653,94,60,0,0,2807,2493,76,72,0,0,2641,546,141,207,7,0,901,57,38,52,0,0,147,277,51,67,4,0,399,8,4,12,0,0,24,67,26,3,0,0,96,29,0,9,0,0,38,984,260,350,11,0,1605,22,3,5,0,0,30,116,14,17,0,0,147,6268,447,504,11,0,7230
POA2290,4211,292,195,63,0,4761,4041,166,133,8,0,4348,859,260,316,7,3,1445,309,117,152,0,0,578,438,76,70,9,0,593,9,9,15,0,0,33,29,6,6,18,0,59,19,5,6,0,0,30,1663,473,565,34,3,2738,33,14,25,0,0,72,235,36,33,5,0,309,10183,981,951,110,3,12228
POA2291,1494,214,100,0,0,1808,1333,162,144,0,0,1639,352,212,508,5,0,1077,4,62,208,0,0,274,171,83,117,6,0,377,3,0,6,0,0,9,14,5,6,0,0,25,13,6,9,0,0,28,557,368,854,11,0,1790,21,9,17,0,0,47,61,26,31,0,0,118,3466,779,1146,11,0,5402
POA2292,227,16,5,0,0,248,307,35,4,0,0,346,143,59,52,0,0,254,4,12,0,0,0,16,83,21,11,0,0,115,3,7,0,0,0,10,6,3,0,0,0,9,4,0,0,0,0,4,243,102,63,0,0,408,0,0,0,0,0,0,29,0,3,0,0,32,806,153,75,0,0,1034
POA2293,165,38,14,0,0,217,212,59,21,0,0,292,118,52,56,3,0,229,4,19,3,0,0,26,67,17,6,3,0,93,0,12,5,0,0,17,13,3,3,0,0,19,0,3,0,0,0,3,202,106,73,6,0,387,10,0,0,0,0,10,12,3,0,0,0,15,601,206,108,6,0,921
POA2294,141,33,5,0,0,179,163,49,11,0,0,223,109,59,35,4,0,207,3,32,21,0,0,56,58,17,11,0,0,86,5,0,0,0,0,5,9,0,0,0,0,9,7,0,0,0,0,7,191,108,67,4,0,370,3,0,3,0,0,6,16,3,3,0,0,22,514,193,89,4,0,800
POA2295,992,16,3,5,0,1016,545,10,3,0,0,558,212,24,37,0,3,276,56,32,47,0,0,135,83,11,6,0,0,100,0,0,3,0,0,3,50,0,0,3,0,53,11,0,0,0,0,11,412,67,93,3,3,578,16,0,5,0,0,21,40,5,5,0,0,50,2005,98,109,8,3,2223
POA2296,137,9,11,3,0,160,186,26,31,3,0,246,136,24,65,6,0,231,10,7,3,0,0,20,56,13,23,0,0,92,3,3,3,0,0,9,0,0,5,3,0,8,4,3,0,0,0,7,209,50,99,9,0,367,4,0,0,0,0,4,14,3,0,0,0,17,550,88,141,15,0,794
POA2297,183,10,0,0,0,193,210,10,0,0,0,220,102,4,12,0,0,118,4,16,0,0,0,20,52,5,6,3,0,66,3,9,0,0,0,12,5,0,0,0,0,5,4,0,0,0,0,4,170,34,18,3,0,225,0,0,0,0,0,0,19,0,3,0,0,22,582,54,21,3,0,660
POA2298,952,46,15,3,0,1016,1044,39,27,0,0,1110,444,113,178,12,5,752,83,109,100,0,0,292,215,35,62,4,0,316,6,12,3,0,0,21,10,5,3,0,0,18,5,3,4,0,0,12,763,277,350,16,5,1411,13,9,3,0,0,25,89,15,14,0,3,121,2861,386,409,19,8,3683
