region_id,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
POA2371,0,0,6,3,10,11,25,17,6,78,0,0,0,0,0,0,0,0,0,0,3,3,0,6,3,18,11,13,0,57,20,16,51,81,100,134,134,57,18,611
POA2372,3,3,11,11,16,75,102,90,43,354,0,0,0,5,0,6,7,0,3,21,13,12,30,36,62,74,76,56,18,377,122,176,365,561,678,890,637,355,125,3909
POA2380,10,13,23,26,72,126,155,147,63,635,0,0,0,8,11,8,0,5,3,35,31,45,75,87,80,98,107,148,84,755,344,580,1108,1169,1355,1202,974,672,253,7657
POA2381,0,0,3,6,35,34,30,23,0,131,0,0,0,0,3,0,0,0,0,3,7,4,10,12,21,20,23,15,0,112,48,70,160,215,277,269,159,83,9,1290
POA2382,3,0,3,8,7,29,33,16,4,103,0,0,0,0,0,0,3,0,0,3,3,0,6,10,15,8,14,10,3,69,41,37,95,162,133,149,156,62,20,855
POA2386,0,0,0,0,3,7,4,3,0,17,0,0,0,3,0,0,0,0,0,3,0,0,0,0,6,3,6,6,0,21,6,7,39,40,37,38,36,18,0,221
POA2388,0,3,7,14,29,44,55,27,3,182,0,0,0,3,0,3,9,3,0,18,16,11,33,28,42,22,29,34,14,229,89,166,347,402,449,353,274,140,37,2257
POA2390,7,9,21,21,51,145,107,74,38,473,0,0,0,3,3,0,6,0,5,17,43,24,55,83,81,88,97,105,69,645,281,435,945,1025,1206,1037,711,422,166,6228
POA2395,0,0,3,7,8,16,12,10,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,19,15,3,6,57,9,22,50,81,109,147,96,54,15,583
POA2396,6,0,0,0,13,21,33,27,8,108,0,0,0,0,3,3,0,0,0,6,9,5,13,10,14,15,22,21,11,120,34,38,105,120,161,167,152,93,27,897
POA2397,0,0,0,4,5,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,5,0,0,20,5,13,45,54,69,71,28,10,3,298
POA2399,0,0,0,4,7,17,21,8,6,63,0,0,0,0,0,3,0,3,0,6,0,3,6,3,9,3,15,6,0,45,38,48,74,117,146,113,87,31,9,663
POA2400,10,14,19,33,74,157,160,102,53,622,0,0,3,3,4,11,8,6,4,39,76,83,167,176,157,148,149,86,24,1066,363,679,1329,1426,1370,1119,789,408,144,7627
POA2401,0,0,0,0,3,0,7,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,0,14,13,9,26,53,55,40,38,9,0,243
POA2402,0,0,0,10,22,45,57,42,26,202,0,0,0,0,0,0,0,3,0,3,0,7,8,11,21,13,26,21,8,115,53,85,166,241,289,260,240,116,48,1498
POA2403,0,0,0,6,7,7,22,7,0,49,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,6,3,11,0,31,12,22,53,74,82,73,68,34,3,421
POA2404,0,0,6,6,12,48,64,53,27,216,0,0,0,0,0,6,3,0,0,9,0,0,0,6,9,14,26,26,17,98,28,55,120,180,226,286,298,179,81,1453
POA2405,0,0,0,3,4,16,7,3,3,36,0,0,0,0,0,3,3,0,0,6,7,8,0,0,0,5,0,0,3,23,23,38,61,86,63,91,37,15,9,423
POA2406,0,0,0,0,4,19,11,6,0,40,0,0,0,0,0,0,0,0,0,0,3,0,10,10,10,5,9,9,0,56,15,27,112,104,100,80,50,30,0,518
POA2408,0,0,0,3,3,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,0,0,0,13,13,18,66,68,53,54,22,9,0,303
POA2409,10,5,7,13,20,24,31,11,5,126,0,0,0,0,0,6,0,3,0,9,3,0,4,6,10,6,3,3,0,35,50,45,143,151,159,114,51,23,5,741
POA2410,0,0,0,0,0,9,12,8,3,32,0,0,0,0,3,0,0,0,0,3,0,0,0,4,4,7,6,6,0,27,12,10,21,40,53,66,43,20,3,268
POA2415,0,0,0,3,5,0,7,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,14,9,14,26,38,43,40,35,12,0,217
POA2420,4,0,6,5,19,42,82,59,44,261,0,0,0,3,0,0,0,0,6,9,10,14,18,30,39,32,47,37,12,239,126,168,333,464,631,631,480,241,114,3188
POA2421,0,0,0,0,4,10,19,17,3,53,0,0,3,0,0,0,0,0,0,3,10,0,9,20,16,18,8,8,3,92,47,56,123,204,264,255,138,55,12,1154
POA2422,3,0,6,16,32,74,104,115,48,398,5,0,0,0,3,3,3,0,3,17,5,9,13,26,21,53,59,55,26,267,123,162,355,582,756,901,728,448,148,4203
POA2423,3,0,0,19,28,50,68,54,36,258,0,0,0,3,6,0,3,0,0,12,12,10,15,26,41,61,49,45,25,284,99,125,207,373,534,552,399,204,77,2570
POA2424,0,0,0,3,6,11,5,6,3,34,0,0,0,0,0,0,0,0,0,0,6,0,6,12,20,4,8,3,0,59,12,4,45,66,114,91,61,16,3,412
POA2425,0,0,0,4,17,25,32,24,10,112,0,0,0,0,0,0,0,3,0,3,3,0,3,14,14,8,18,16,0,76,50,66,108,235,228,223,174,95,33,1212
POA2426,0,0,0,0,7,10,19,7,3,46,0,0,0,0,0,0,0,0,0,0,3,0,3,4,8,3,8,6,3,38,10,26,46,49,92,71,64,32,12,402
POA2427,0,0,0,0,18,52,79,37,17,203,0,0,3,4,0,0,3,0,0,10,3,3,3,9,18,34,59,65,8,202,36,58,149,174,287,530,527,281,59,2101
POA2428,16,14,35,57,108,257,354,403,203,1447,3,0,6,3,6,7,8,16,3,52,55,53,103,151,196,237,409,510,321,2035,503,745,1467,2136,2865,3567,3708,2631,1072,18694
POA2429,4,6,10,24,62,146,150,138,59,599,0,0,0,0,0,9,7,3,3,22,32,19,32,67,98,140,103,124,73,688,269,384,624,975,1508,1588,1111,598,190,7247
POA2430,23,34,69,101,221,375,559,478,271,2131,0,6,3,6,9,11,10,12,9,66,107,83,157,230,277,336,411,449,297,2347,974,1371,2649,3670,4397,4733,4001,2412,976,25183
POA2431,5,0,0,6,22,57,85,79,44,298,0,0,4,0,0,0,0,6,0,10,17,11,18,42,50,57,86,82,55,418,120,145,299,499,652,872,803,464,179,4033
POA2439,0,0,3,6,19,32,39,25,9,133,0,0,0,0,6,0,3,0,0,9,3,0,7,16,12,23,27,17,5,110,68,80,151,319,402,393,289,136,34,1872
POA2440,15,21,42,99,212,394,383,281,194,1641,0,4,9,10,10,21,22,15,0,91,102,137,286,280,303,255,253,231,127,1974,625,1011,1960,2406,3178,3166,2119,1166,499,16130
POA2441,5,0,6,15,43,82,78,67,26,322,0,0,0,6,0,6,0,6,0,18,15,16,18,26,53,68,46,42,10,294,175,252,415,740,1129,1175,613,271,78,4848
POA2443,5,3,7,21,61,125,187,178,115,702,0,0,0,0,0,3,0,3,0,6,16,16,29,34,66,96,161,203,137,758,192,231,480,771,1111,1466,1564,1159,447,7421
POA2444,26,20,50,83,181,341,446,538,320,2005,0,0,8,6,14,13,10,14,8,73,85,125,176,208,317,365,499,659,431,2865,1017,1832,3682,4987,5804,5638,5273,3825,1587,33645
POA2445,3,4,3,8,19,38,63,38,23,199,0,3,3,0,0,4,0,0,0,10,11,6,9,30,37,48,61,62,8,272,134,185,395,819,850,865,726,332,84,4390
POA2446,6,6,16,34,76,176,220,155,94,783,3,3,0,4,4,5,7,7,0,33,38,8,51,83,118,133,125,128,94,778,367,495,965,1563,1796,1829,1402,726,290,9433
POA2447,6,4,8,18,39,112,114,140,97,538,3,3,0,3,0,5,6,4,0,24,15,21,25,49,55,74,92,64,30,425,177,236,468,721,1062,1118,824,492,217,5315
POA2448,5,4,11,13,61,136,129,148,99,606,0,0,0,3,0,0,7,7,5,22,31,28,40,45,72,83,141,148,81,669,202,299,627,794,1200,1389,1316,840,362,7029
POA2449,3,6,7,4,24,48,34,35,21,182,0,0,0,0,0,3,6,0,0,9,4,0,6,16,29,27,33,25,7,147,78,84,135,254,393,393,248,126,39,1750
POA2450,26,36,71,110,200,346,393,409,217,1808,3,7,20,25,27,18,23,21,11,155,130,134,236,309,333,364,386,459,433,2784,1196,2062,3768,4813,5511,5397,3644,2206,1027,29624
POA2452,11,12,22,39,92,143,160,159,93,731,0,0,6,0,4,6,3,6,0,25,44,46,61,91,134,121,147,178,97,919,494,778,1444,1797,2149,1966,1451,962,380,11421
POA2453,3,4,0,6,13,33,39,41,19,158,0,0,0,0,0,0,0,0,3,3,12,5,11,15,24,27,26,22,6,148,60,88,186,275,464,444,345,154,74,2090
POA2454,3,3,13,12,26,41,52,71,54,275,0,0,0,6,0,3,0,4,0,13,14,7,23,24,52,42,37,39,33,271,180,236,516,1006,1247,1138,630,327,163,5443
POA2455,0,0,5,6,17,50,57,58,24,217,0,0,0,0,7,5,0,5,0,17,6,8,9,18,18,19,40,62,12,192,73,103,188,270,450,509,451,323,84,2451
POA2456,6,8,29,33,53,114,156,149,85,633,0,0,3,4,10,14,13,19,3,66,35,31,66,73,118,116,124,124,60,747,420,560,1292,1608,2036,2122,1313,820,285,10456
POA2460,23,31,53,92,200,401,389,401,223,1813,0,3,8,4,7,15,19,21,12,89,92,107,221,267,298,298,309,330,164,2086,931,1411,2535,3335,4277,4156,2828,1747,676,21896
POA2462,0,4,8,10,25,43,55,34,21,200,0,0,0,0,0,0,5,0,0,5,12,4,13,19,24,34,29,30,3,168,92,88,189,283,389,444,308,142,50,1985
POA2463,0,3,10,14,34,75,120,88,40,384,0,0,0,0,6,0,4,0,0,10,21,10,15,43,46,60,109,95,67,466,154,214,434,843,1043,1162,959,530,208,5547
POA2464,3,3,5,6,22,68,111,126,70,414,0,0,0,0,3,0,3,4,3,13,18,18,33,38,51,64,82,88,42,434,147,249,487,643,848,1124,1065,710,219,5492
POA2465,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,3,3,3,3,7,3,10,7,0,39,12,17,29,42,53,49,46,22,3,273
POA2466,0,0,0,6,8,25,37,43,21,140,0,0,0,0,0,0,0,0,0,0,4,11,0,11,12,12,33,29,10,122,26,51,64,150,203,326,324,216,66,1426
POA2469,0,8,17,29,61,81,98,53,14,361,0,0,0,0,7,3,7,3,0,20,20,7,19,23,73,66,54,39,8,309,106,135,273,472,756,783,484,207,56,3272
POA2470,17,14,31,46,101,238,305,290,122,1164,0,0,3,3,8,9,6,7,8,44,48,41,71,114,119,123,195,183,127,1021,473,729,1392,1671,1886,1940,1442,965,390,10888
POA2471,3,0,7,6,25,40,40,42,31,194,0,0,0,3,0,6,0,0,0,9,19,11,25,25,45,36,44,17,11,233,82,105,232,320,386,366,229,116,53,1889
POA2472,5,0,6,4,16,30,18,12,9,100,0,0,0,0,0,0,0,3,0,3,0,0,10,13,18,19,33,16,6,115,34,66,172,215,284,288,190,67,27,1343
POA2473,3,6,6,10,21,37,66,65,27,241,0,0,0,0,3,0,3,0,0,6,3,6,8,18,18,32,38,46,27,196,63,115,208,288,442,462,403,309,95,2385
POA2474,3,3,7,17,38,80,99,121,65,433,0,0,0,3,3,0,0,0,0,6,20,18,24,47,57,69,53,75,33,396,166,249,511,722,1056,1112,574,392,164,4946
POA2475,0,0,0,3,3,8,11,7,0,32,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,0,6,12,33,13,9,27,51,69,83,50,26,12,340
POA2476,0,0,4,11,9,13,13,12,6,68,0,0,0,0,0,0,0,0,0,0,0,0,6,4,13,10,14,6,3,56,35,39,92,133,143,125,107,58,15,747
POA2477,10,6,12,15,52,93,120,161,129,598,0,0,3,6,6,6,0,3,0,24,19,21,28,66,59,75,73,107,51,499,239,376,890,1394,1657,1663,1234,815,396,8664
POA2478,12,12,31,47,92,224,261,354,237,1270,0,3,3,3,8,7,11,8,3,46,67,62,137,175,223,227,233,304,243,1671,670,1176,2304,3334,3915,3918,2755,2076,987,21135
POA2479,3,6,6,0,12,20,17,35,25,124,3,0,0,6,3,0,0,0,0,12,9,12,14,35,32,32,26,16,15,191,94,133,338,717,800,763,327,146,98,3416
POA2480,19,25,62,119,203,385,429,569,349,2160,3,6,15,23,16,28,14,17,5,127,148,141,208,291,387,331,302,292,186,2286,1368,2638,4454,5682,6952,6314,3387,2148,887,33830
POA2481,3,7,14,12,24,31,44,70,68,273,3,0,7,3,3,7,0,0,0,23,40,73,145,122,139,128,79,49,17,792,226,641,1423,1546,1872,1689,750,370,199,8716
POA2482,0,0,6,10,22,25,31,53,63,210,0,3,3,3,0,4,3,0,0,16,25,15,34,39,86,92,39,30,29,389,133,159,368,848,1057,963,391,262,125,4306
POA2483,5,0,8,16,44,66,87,105,42,373,3,0,3,6,0,3,0,6,0,21,36,18,42,81,109,93,74,64,30,547,266,369,868,1496,1729,1493,841,504,162,7728
POA2484,9,9,32,43,109,204,212,225,167,1010,0,0,0,8,3,13,13,13,7,57,67,55,92,120,188,217,179,159,128,1205,491,725,1491,2202,3077,2740,1593,971,502,13792
POA2485,7,13,18,33,62,117,219,248,191,908,0,0,0,0,0,10,0,13,0,23,36,65,109,114,118,164,232,339,156,1333,345,658,1341,1310,1570,1932,1813,1685,713,11367
POA2486,11,19,32,68,119,281,447,460,250,1687,0,5,3,8,9,0,13,19,7,64,94,70,143,196,211,269,347,553,284,2167,898,1353,2582,3552,3948,3965,3720,3013,1196,24227
POA2487,3,7,11,20,40,88,146,124,54,493,0,0,0,0,6,4,3,6,0,19,32,23,55,77,118,103,146,192,131,877,283,469,955,1478,1738,1482,1220,826,303,8754
POA2488,0,0,10,3,15,15,34,20,7,104,0,0,0,0,0,5,0,0,0,5,5,3,9,24,26,26,14,25,5,137,99,138,272,489,566,363,186,151,28,2292
POA2489,4,3,3,7,16,41,98,73,46,291,0,0,0,0,0,0,0,5,0,5,6,7,23,40,47,25,52,50,17,267,129,203,694,917,768,744,665,411,132,4663
POA2490,0,0,0,0,6,4,15,7,4,36,0,0,0,0,0,0,0,0,0,0,3,0,6,6,7,10,4,0,0,36,21,29,65,88,134,109,54,24,4,528
POA2500,12,50,72,66,126,278,419,413,203,1639,3,6,25,24,27,30,56,74,15,260,121,402,509,305,328,291,267,329,172,2724,1327,5221,6708,4495,4087,3648,2710,2023,862,31081
POA2502,12,7,36,63,144,319,457,382,109,1529,0,0,5,13,29,54,96,124,28,349,60,54,114,119,158,190,212,182,29,1118,361,665,1468,1417,1521,1317,1237,957,239,9182
POA2505,4,4,6,8,39,98,149,152,62,522,0,0,0,0,8,17,40,48,20,133,16,18,35,50,63,65,61,56,25,389,153,321,557,620,733,561,460,421,154,3980
POA2506,6,6,20,34,80,154,132,135,41,608,0,0,0,4,13,12,6,17,6,58,17,31,33,61,76,80,80,118,18,514,243,530,838,904,1139,851,607,511,126,5749
POA2508,0,0,0,3,25,38,36,37,30,169,0,0,0,0,3,3,3,6,0,15,22,26,46,62,61,57,67,53,43,437,303,483,959,1346,1411,917,489,261,114,6283
POA2515,0,3,4,6,24,30,40,63,52,222,0,0,0,0,3,0,6,3,6,18,19,17,44,64,95,70,64,69,24,466,259,537,970,1506,1819,1399,714,441,180,7825
POA2516,0,0,0,4,25,45,35,42,34,185,0,0,0,0,0,3,3,6,0,12,15,14,25,36,32,29,37,47,14,249,186,275,582,876,891,659,388,233,99,4189
POA2517,0,0,14,23,36,112,117,146,121,569,0,0,0,7,7,6,7,7,3,37,23,24,67,74,76,81,116,129,81,671,407,671,1468,1793,1800,1495,1133,777,387,9931
POA2518,11,10,23,52,122,211,293,282,222,1226,3,8,3,3,15,22,28,32,6,120,52,41,92,105,168,127,155,255,98,1093,571,1082,2247,2500,2631,2139,1536,1286,597,14589
POA2519,6,18,18,31,64,144,244,294,104,923,0,6,9,7,17,17,18,33,15,122,42,70,75,98,100,132,136,172,55,880,662,1292,1930,2138,2155,1829,1516,1069,330,12921
POA2525,0,8,7,12,30,101,139,143,61,501,0,3,0,5,7,17,17,16,3,68,27,27,38,63,64,77,66,113,46,521,289,579,1123,1540,1345,1374,977,609,203,8039
POA2526,15,6,24,33,73,168,181,177,80,757,0,0,3,6,6,11,19,25,3,73,30,23,46,72,92,108,111,166,182,830,538,980,1629,2186,2456,1845,1057,751,394,11836
POA2527,12,4,29,39,125,217,177,154,84,841,0,0,4,14,4,10,16,9,8,65,45,44,83,123,121,131,124,171,82,924,804,1255,2535,2931,2952,2141,1225,775,365,14983
POA2528,17,12,43,74,184,399,473,427,147,1776,4,0,6,8,15,29,42,54,17,175,104,79,153,181,249,260,349,308,72,1755,856,1348,2441,2757,3146,2999,2698,1621,408,18274
POA2529,8,12,17,43,106,246,253,221,73,979,4,3,4,3,9,33,23,24,7,110,42,35,71,110,155,146,171,153,36,919,698,1242,2464,3368,3306,2504,1650,951,209,16392
POA2530,16,17,41,47,159,362,380,322,167,1511,0,3,5,7,7,16,21,22,9,90,81,72,150,184,199,230,298,288,105,1607,968,1661,3490,4018,3934,3518,2724,1538,515,22366
POA2533,0,3,8,20,42,87,115,127,94,496,0,0,3,0,6,0,4,10,4,27,27,25,62,60,106,112,100,114,68,674,432,763,1177,1767,2309,2297,1591,1050,398,11784
POA2534,3,3,0,0,10,25,40,40,41,162,0,0,3,3,0,0,6,3,0,15,6,12,19,13,16,30,40,35,26,197,161,235,393,572,729,691,518,320,213,3832
POA2535,0,0,3,10,25,72,59,94,50,313,0,0,0,0,0,0,0,5,0,5,15,8,17,31,58,59,92,114,52,446,136,239,485,676,978,1186,1114,695,243,5752
POA2536,9,11,29,54,79,247,254,206,120,1009,0,0,0,7,3,9,11,13,3,46,65,41,115,168,186,237,300,232,105,1449,456,581,1362,1883,2237,2898,2521,1369,540,13847
POA2537,3,4,14,26,60,133,169,155,67,631,0,3,6,3,3,0,6,6,0,27,39,19,32,51,92,122,139,130,34,658,272,327,652,1152,1704,1913,1516,893,273,8702
POA2538,0,0,0,0,7,24,28,30,18,107,0,0,0,0,0,0,3,3,0,6,6,4,12,28,21,31,50,49,72,273,42,66,114,251,323,414,284,186,133,1813
POA2539,8,5,7,27,78,195,239,221,91,871,3,0,3,7,3,0,12,9,7,44,38,31,65,93,154,159,187,252,96,1075,405,574,1080,1736,2373,2672,2402,1532,444,13218
POA2540,24,15,49,68,209,494,665,558,268,2350,3,3,8,11,15,11,19,23,6,99,173,230,403,416,478,449,607,618,253,3627,1187,1858,3551,4785,5816,6074,5307,3117,1038,32733
POA2541,21,35,63,86,179,330,275,326,180,1495,0,3,6,8,7,15,13,6,7,65,114,105,176,225,271,252,299,296,171,1909,855,1463,2584,2748,3196,3097,2413,1702,699,18757
POA2545,0,3,0,3,8,16,17,9,4,60,0,0,4,0,0,0,0,0,0,4,3,4,8,4,9,11,19,6,0,64,28,32,69,111,176,239,134,55,17,861
POA2546,6,5,13,22,50,114,124,134,93,561,0,0,0,0,3,6,7,10,3,29,26,19,34,56,68,116,147,158,101,725,191,243,484,826,1187,1788,1384,863,366,7332
POA2548,0,4,10,7,13,53,86,109,56,338,0,0,0,3,0,0,3,6,0,12,24,21,42,38,52,74,64,98,82,495,170,255,467,682,902,1173,1139,664,273,5725
POA2549,0,0,4,4,13,40,49,24,13,147,0,0,0,0,0,0,0,0,0,0,6,0,11,10,18,33,36,47,47,208,90,93,230,436,604,613,387,227,93,2773
POA2550,15,7,19,39,90,176,214,183,80,823,3,5,3,3,9,10,7,3,0,43,42,36,76,97,154,183,169,151,77,985,426,547,1213,1819,2700,2620,1550,802,282,11959
POA2551,3,4,10,15,38,57,70,55,20,272,0,0,0,0,0,0,6,0,0,6,8,7,13,15,22,34,47,40,22,208,96,141,288,357,516,599,421,244,85,2747
POA2555,0,0,0,6,0,13,12,3,0,34,0,0,0,0,3,3,3,0,0,9,5,0,8,12,8,17,10,4,0,64,19,35,56,55,59,65,46,10,0,345
POA2556,0,3,6,4,24,63,24,18,6,148,0,0,0,3,3,4,4,6,0,20,15,9,32,33,40,53,28,17,0,227,94,137,280,326,341,375,161,62,15,1791
POA2557,4,3,10,14,42,83,66,40,7,269,0,0,3,5,10,25,12,11,6,72,30,22,51,56,53,72,68,24,7,383,180,255,447,531,522,574,345,128,26,3008
POA2558,0,7,12,24,65,132,62,46,19,367,0,4,0,7,10,18,20,10,3,72,61,60,88,84,117,103,53,35,7,608,484,956,1603,1494,1776,1208,445,193,47,8206
POA2559,9,11,14,25,35,49,18,16,0,177,0,0,0,6,12,14,5,6,0,43,47,39,83,66,65,64,23,7,3,397,215,295,477,408,344,288,110,45,11,2193
POA2560,42,44,110,245,468,818,555,391,165,2838,8,9,31,53,70,96,84,54,19,424,339,354,658,648,755,735,506,362,131,4488,2942,5399,10406,9409,9473,8978,4501,2033,648,53789
POA2563,0,0,0,0,3,0,3,3,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,0,13,9,21,25,17,44,34,26,12,9,197
POA2564,13,10,30,69,105,204,142,64,20,657,0,4,8,12,28,38,24,13,3,130,70,64,111,128,150,179,142,56,17,917,591,944,1732,1802,1804,1583,895,311,75,9737
POA2565,8,10,29,30,93,170,137,108,56,641,0,0,7,19,26,18,24,28,5,127,75,72,113,130,154,133,106,95,33,911,617,1188,2247,2271,2631,2054,1004,561,177,12750
POA2566,13,23,29,63,155,290,189,86,27,875,0,10,14,15,36,45,38,17,13,188,107,94,185,217,255,230,164,100,49,1401,990,1891,3381,3150,3797,2909,1154,449,143,17864
POA2567,14,9,25,60,139,192,153,96,41,729,0,0,9,11,14,12,18,23,0,87,88,61,126,228,177,162,120,81,23,1066,1241,1968,4697,6154,4482,2787,1321,541,144,23335
POA2568,0,0,0,0,3,7,15,23,27,75,0,0,0,0,0,0,3,0,0,3,6,0,3,6,6,3,3,6,6,39,33,42,50,119,121,103,114,75,37,694
POA2569,0,0,3,6,5,10,3,6,6,39,0,0,0,3,0,0,3,0,0,6,4,3,7,10,7,0,3,0,0,34,52,87,133,182,225,184,56,25,6,950
POA2570,8,6,22,34,88,198,204,250,212,1022,0,6,6,6,12,20,19,11,13,93,84,77,111,157,192,160,175,204,85,1245,919,1865,3437,3994,3793,3460,1925,1171,646,21210
POA2571,7,3,6,16,37,80,79,35,18,281,0,0,0,5,5,0,4,0,0,14,29,26,38,72,99,71,57,42,12,446,371,555,1052,1609,1586,1203,671,255,61,7363
POA2572,0,0,0,7,9,39,36,35,19,145,0,0,0,0,0,6,0,3,3,12,22,19,29,43,37,39,41,41,47,318,148,237,405,575,543,477,268,186,124,2963
POA2573,0,7,3,12,35,49,42,52,14,214,0,0,0,3,3,6,0,9,0,21,20,17,31,41,34,22,43,37,13,258,181,291,501,648,626,503,343,211,56,3360
POA2574,3,0,6,9,19,57,58,36,16,204,0,0,0,0,5,0,6,3,3,17,18,18,37,43,47,41,37,32,9,282,200,292,585,814,727,663,427,184,52,3944
POA2575,10,11,22,32,58,140,120,99,36,528,3,0,3,8,4,3,5,3,0,29,48,31,54,99,167,146,153,119,83,900,424,731,1225,1850,2026,1797,1362,723,230,10368
POA2576,5,4,8,17,20,45,89,87,68,343,0,0,0,0,0,8,5,0,0,13,23,23,28,57,78,110,119,150,144,732,262,421,695,1333,1753,1916,1902,1184,559,10025
POA2577,10,12,11,27,70,124,134,114,52,554,0,0,3,6,6,6,8,3,0,32,28,38,79,112,128,145,147,136,98,911,371,669,1180,1833,2148,2185,1705,851,284,11226
POA2578,0,0,0,6,11,12,18,24,11,82,0,3,0,0,0,0,0,0,0,3,6,0,0,12,12,22,30,48,50,180,47,48,131,257,315,449,423,215,88,1973
POA2579,3,3,0,9,16,43,46,25,10,155,0,0,3,0,4,0,4,0,0,11,11,3,31,38,38,45,51,36,3,256,98,131,258,477,530,556,459,198,37,2744
POA2580,31,22,70,61,159,347,426,311,174,1601,3,3,8,10,17,18,27,23,4,113,80,134,331,344,310,301,307,279,132,2218,869,1454,2931,3570,3857,3614,2624,1529,604,21052
POA2581,0,0,0,5,12,19,20,23,3,82,0,0,0,0,3,0,0,3,0,6,6,3,6,16,13,11,23,9,6,93,45,67,163,325,327,320,191,87,18,1543
POA2582,6,6,7,27,39,101,102,86,34,408,0,3,0,3,3,3,3,6,0,21,44,38,75,111,106,79,85,122,100,760,348,529,1106,1826,1698,1474,862,504,196,8543
POA2583,0,0,7,10,23,66,101,94,49,350,0,0,0,3,3,6,0,3,0,15,6,10,17,20,24,23,52,70,11,233,110,146,281,420,634,607,516,349,99,3162
POA2584,0,0,7,0,0,8,10,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,4,4,5,0,29,3,16,55,48,72,72,61,27,12,366
POA2585,0,0,0,0,3,3,7,15,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,6,4,22,0,11,27,40,39,54,36,39,11,257
POA2586,0,0,0,4,14,49,61,65,19,212,0,0,5,0,0,3,0,0,0,8,6,10,10,14,18,24,32,23,4,141,69,114,196,333,402,422,329,172,50,2087
POA2587,0,3,7,7,22,49,60,51,24,223,0,0,0,3,3,6,0,4,0,16,7,3,16,19,19,42,53,27,16,202,53,121,243,317,382,451,374,179,74,2194
POA2588,0,0,0,0,6,8,3,6,0,23,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,5,6,3,0,23,9,9,21,30,48,56,35,12,3,223
POA2590,8,7,11,23,41,121,127,119,52,509,0,0,3,0,7,6,0,0,3,19,27,20,32,45,59,96,100,112,56,547,206,278,549,785,1029,1075,870,539,192,5523
POA2594,9,21,16,38,62,153,157,177,134,767,0,0,6,7,7,3,6,6,0,35,37,45,78,104,91,123,125,126,59,788,335,558,1143,1416,1468,1454,1074,678,314,8440
POA2618,0,0,0,0,0,6,16,3,4,29,0,0,0,0,0,0,0,0,0,0,0,6,3,0,14,11,12,6,0,52,32,55,109,216,208,227,145,37,9,1038
POA2619,3,3,0,6,14,31,28,16,10,111,0,0,0,0,0,0,3,5,3,11,17,15,33,36,61,33,14,10,0,219,239,487,1060,1903,1530,756,285,117,26,6403
POA2620,15,32,42,68,173,353,364,296,126,1469,0,5,11,9,9,28,48,49,12,171,130,244,502,439,423,366,266,225,118,2713,1107,2561,5328,5504,5585,4379,2333,1176,444,28417
POA2621,0,0,6,5,16,28,23,12,8,98,0,0,0,3,0,0,3,0,0,6,14,15,17,31,47,48,29,14,6,221,161,233,498,916,934,701,310,117,37,3907
POA2622,0,0,7,0,17,25,39,27,11,126,0,0,0,0,3,0,4,0,0,7,25,3,14,48,47,40,32,16,6,231,76,75,242,472,534,523,409,155,54,2540
POA2623,0,0,3,3,8,22,6,7,3,52,0,0,0,0,0,0,0,0,0,0,3,0,3,16,12,24,6,6,0,70,20,33,92,117,120,131,38,19,3,573
