region_id,CF_no_children_F,CF_no_children_P,CF_ChU15_a_DSs_a_NdCh_F,CF_ChU15_a_DSs_a_NdCh_P,CF_ChU15_a_DSs_a_no_NdCh_F,CF_ChU15_a_DSs_a_no_NdCh_P,CF_ChU15_a_no_DSs_a_NdCh_F,CF_ChU15_a_no_DSs_a_NdCh_P,CF_ChU15_a_no_DSs_a_no_NdCh_F,CF_ChU15_a_no_DSs_a_no_NdCh_P,CF_ChU15_a_Total_F,CF_ChU15_a_Total_P,CF_no_ChU15_a_DSs_a_NdCh_F,CF_no_ChU15_a_DSs_a_NdCh_P,CF_no_ChU15_a_DSs_a_no_NdCh_F,CF_no_ChU15_a_DSs_a_no_NdCh_P,CF_no_ChU15_a_no_DSs_a_NdCh_F,CF_no_ChU15_a_no_DSs_a_NdCh_P,CF_no_ChU15_a_Total_F,CF_no_ChU15_a_Total_P,CF_Total_F,CF_Total_P,OPF_ChU15_a_DSs_a_NdCh_F,OPF_ChU15_a_DSs_a_NdCh_P,OPF_ChU15_a_DSs_a_no_NdCh_F,OPF_ChU15_a_DSs_a_no_NdCh_P,OPF_ChU15_a_no_DSs_a_NdCh_F,OPF_ChU15_a_no_DSs_a_NdCh_P,OPF_ChU15_a_no_DSs_no_NdCh_F,OPF_ChU15_a_no_DSs_no_NdCh_P,OPF_ChU15_a_Total_F,OPF_ChU15_a_Total_P,OPF_no_ChU15_a_DSs_a_NdCh_F,OPF_no_ChU15_a_DSs_a_NdCh_P,OPF_no_ChU15_a_DSs_no_NdCh_F,OPF_no_ChU15_a_DSs_no_NdCh_P,OPF_no_ChU15_no_DSs_a_NdCh_F,OPF_no_ChU15_no_DSs_a_NdCh_P,OPF_no_ChU15_a_Total_F,OPF_no_ChU15_a_Total_P,OPF_Total_F,OPF_Total_P,Other_family_F,Other_family_P,Total_F,Total_P
POA2481,989,1939,8,37,102,454,17,79,522,1939,649,2509,33,113,72,228,142,431,247,772,896,3281,0,11,32,101,19,51,225,530,276,693,14,44,72,138,163,335,249,517,525,1210,35,72,2445,6502
POA2482,511,1009,6,26,64,296,18,79,328,1279,416,1680,17,71,49,144,92,286,158,501,574,2181,0,0,33,99,11,35,195,496,239,630,5,17,63,125,97,200,165,342,404,972,15,36,1504,4198
POA2483,1013,2009,21,103,100,449,27,101,593,2281,741,2934,32,118,85,265,174,536,291,919,1032,3853,4,30,37,118,22,71,310,775,373,994,20,51,93,196,151,310,264,557,637,1551,32,66,2714,7479
POA2484,1975,3899,26,139,183,877,49,250,994,3989,1252,5255,94,357,172,563,337,1062,603,1982,1855,7237,8,58,69,249,26,90,439,1217,542,1614,26,91,115,246,294,598,435,935,977,2549,66,138,4873,13823
POA2485,1792,3542,12,70,76,343,33,131,479,1796,600,2340,31,129,84,271,204,626,319,1026,919,3366,10,44,27,99,24,78,292,723,353,944,21,63,60,132,257,536,338,731,691,1675,62,131,3464,8714
POA2486,4019,7980,44,221,330,1545,124,567,1519,6014,2017,8347,140,599,249,813,586,1803,975,3215,2992,11562,20,100,127,459,55,181,609,1691,811,2431,47,154,142,319,519,1107,708,1580,1519,4011,105,220,8635,23773
POA2487,1314,2586,22,128,112,509,34,146,644,2515,812,3298,40,167,93,307,172,523,305,997,1117,4295,6,34,41,130,14,40,242,637,303,841,26,70,56,122,152,331,234,523,537,1364,37,72,3005,8317
POA2488,302,604,8,54,45,197,10,48,204,755,267,1054,7,37,33,106,51,140,91,283,358,1337,4,10,17,57,6,22,99,252,126,341,10,29,17,43,47,105,74,177,200,518,14,23,874,2482
POA2489,783,1540,9,43,73,326,18,99,474,1860,574,2328,21,85,33,105,71,210,125,400,699,2728,3,16,23,90,9,32,150,428,185,566,5,19,26,64,76,154,107,237,292,803,9,13,1783,5084
POA2490,71,138,4,3,3,22,3,13,51,185,61,223,3,23,6,22,23,64,32,109,93,332,0,0,5,15,0,3,6,33,11,51,0,0,3,10,9,16,12,26,23,77,0,0,187,547
POA2500,3828,7569,30,159,268,1260,65,302,1840,7001,2203,8722,140,574,312,1041,557,1769,1009,3384,3212,12106,9,26,70,249,42,139,566,1409,687,1823,62,218,178,388,494,1047,734,1653,1421,3476,232,482,8693,23633
POA2502,1099,2216,19,111,94,452,54,231,574,2320,741,3114,53,229,58,208,365,1187,476,1624,1217,4738,8,28,49,185,27,108,289,847,373,1168,23,77,42,101,339,755,404,933,777,2101,71,147,3164,9202
POA2505,474,939,5,45,43,188,14,52,236,901,298,1186,36,155,42,144,154,498,232,797,530,1983,3,15,14,47,14,42,130,340,161,444,7,27,20,48,122,267,149,342,310,786,20,43,1334,3751
POA2506,639,1294,31,166,70,318,38,167,381,1522,520,2173,64,283,61,210,228,752,353,1245,873,3418,9,41,38,135,25,86,162,448,234,710,20,68,35,87,192,411,247,566,481,1276,24,53,2017,6041
POA2508,658,1310,39,196,132,597,45,222,731,2841,947,3856,108,442,92,319,201,661,401,1422,1348,5278,3,12,16,58,5,25,113,299,137,394,16,41,29,68,99,211,144,320,281,714,18,34,2305,7336
POA2515,1003,1962,16,83,145,671,40,167,780,3080,981,4001,67,269,145,507,223,686,435,1462,1416,5463,0,11,33,104,15,34,127,330,175,479,15,50,50,110,135,278,200,438,375,917,27,49,2821,8391
POA2516,490,983,11,48,78,365,21,93,427,1697,537,2203,40,174,69,237,129,397,238,808,775,3011,4,20,19,73,16,42,94,249,133,384,10,33,28,63,106,223,144,319,277,703,17,34,1559,4731
POA2517,1273,2537,25,151,162,742,35,165,904,3498,1126,4556,91,374,118,406,288,927,497,1707,1623,6263,11,53,49,164,16,57,202,513,278,787,32,107,77,171,232,495,341,773,619,1560,49,103,3564,10463
POA2518,1803,3591,40,215,207,964,65,300,1025,3997,1337,5476,114,488,144,505,423,1346,681,2339,2018,7815,14,55,87,331,47,148,402,1033,550,1567,54,164,111,253,371,775,536,1192,1086,2759,86,179,4993,14344
POA2519,1667,3321,28,139,194,867,41,189,932,3668,1195,4863,123,483,186,635,394,1240,703,2358,1898,7221,10,46,50,163,12,37,260,693,332,939,31,95,82,174,299,640,412,909,744,1848,71,144,4380,12534
POA2525,1094,2157,20,117,167,763,20,95,766,3046,973,4021,74,297,148,510,285,922,507,1729,1480,5750,4,15,27,90,17,50,130,343,178,498,22,67,23,57,146,317,191,441,369,939,23,49,2966,8895
POA2526,1373,2711,54,315,236,1088,70,303,1075,4269,1435,5975,147,619,240,845,461,1474,848,2938,2283,8913,16,72,63,239,21,85,242,643,342,1039,27,77,69,148,207,460,303,685,645,1724,56,122,4357,13470
POA2527,1835,3654,71,375,314,1471,111,544,1454,5779,1950,8169,181,771,211,694,522,1659,914,3124,2864,11293,10,46,78,281,54,190,441,1243,583,1760,40,124,79,178,289,623,408,925,991,2685,43,92,5733,17724
POA2528,2484,4995,50,261,203,964,94,453,1092,4296,1439,5974,134,575,158,530,667,2109,959,3214,2398,9188,20,70,105,400,71,283,587,1631,783,2384,63,197,134,297,510,1105,707,1599,1490,3983,117,249,6489,18415
POA2529,2148,4285,70,355,377,1712,99,471,1590,6353,2136,8891,187,790,229,797,644,2036,1060,3623,3196,12514,15,62,83,280,38,138,438,1156,574,1636,21,75,93,208,288,610,402,893,976,2529,68,144,6388,19472
POA2530,3011,6002,64,355,374,1728,136,620,1930,7632,2504,10335,201,825,270,905,842,2688,1313,4418,3817,14753,29,148,108,397,69,242,606,1701,812,2488,53,182,112,244,478,1048,643,1474,1455,3962,111,223,8394,24940
POA2533,1955,3834,33,183,178,790,44,193,843,3353,1098,4519,123,523,205,673,403,1246,731,2442,1829,6961,10,31,49,185,14,47,208,540,281,803,28,78,68,155,185,377,281,610,562,1413,34,68,4380,12276
POA2534,575,1135,13,66,66,306,22,109,296,1202,397,1683,46,207,57,189,97,294,200,690,597,2373,0,11,12,48,7,13,59,159,78,231,3,16,20,45,59,121,82,182,160,413,6,14,1338,3935
POA2535,1159,2291,10,44,76,348,21,90,320,1264,427,1746,32,134,64,210,127,374,223,718,650,2464,0,14,21,73,11,26,83,208,115,321,10,27,24,57,67,132,101,216,216,537,15,33,2040,5325
POA2536,2505,4922,33,173,149,694,49,227,766,3069,997,4163,55,228,104,328,301,927,460,1483,1457,5646,6,42,71,252,29,96,387,1113,493,1503,17,66,69,141,212,430,298,637,791,2140,42,90,4795,12798
POA2537,1609,3161,14,86,117,517,31,151,500,1950,662,2704,40,147,95,294,165,493,300,934,962,3638,10,47,41,141,14,61,237,619,302,868,14,50,51,104,161,331,226,485,528,1353,32,60,3131,8212
POA2538,277,544,4,17,25,119,13,54,113,440,155,630,13,47,18,63,43,125,74,235,229,865,0,0,7,33,3,7,34,85,44,125,4,14,6,12,30,62,40,88,84,213,8,19,598,1641
POA2539,2455,4846,20,123,165,737,45,202,760,3008,990,4070,69,275,130,409,282,851,481,1535,1471,5605,10,44,73,238,27,96,349,933,459,1311,23,71,90,196,238,474,351,741,810,2052,44,91,4780,12594
POA2540,5469,10823,87,481,441,2032,150,668,2082,8261,2760,11442,167,681,331,1067,755,2302,1253,4050,4013,15492,30,136,154,544,75,277,828,2327,1087,3284,50,154,170,363,586,1186,806,1703,1893,4987,115,247,11490,31549
POA2541,2567,5082,40,228,206,940,96,451,1174,4621,1516,6240,114,477,175,574,428,1346,717,2397,2233,8637,18,69,106,362,71,229,672,1846,867,2506,57,173,106,218,381,832,544,1223,1411,3729,91,189,6302,17637
POA2545,158,315,5,13,8,36,4,28,50,197,67,274,4,10,9,36,18,57,31,103,98,377,0,7,5,15,0,0,21,50,26,72,0,0,3,3,15,28,18,31,44,103,4,12,304,807
POA2546,1459,2877,5,39,62,292,23,103,348,1381,438,1815,20,81,63,186,138,401,221,668,659,2483,3,19,23,73,7,32,157,436,190,560,13,36,29,62,97,198,139,296,329,856,25,56,2472,6272
POA2548,1181,2310,8,42,62,277,9,55,280,1100,359,1474,23,97,45,133,100,297,168,527,527,2001,4,12,26,93,5,18,105,260,140,383,16,39,30,69,59,116,105,224,245,607,13,29,1966,4947
POA2549,482,948,9,31,53,223,16,89,208,839,286,1182,10,50,45,134,69,197,124,381,410,1563,0,7,15,47,4,13,64,178,83,245,6,12,20,44,34,70,60,126,143,371,5,6,1040,2888
POA2550,1998,3917,39,217,204,936,53,216,888,3536,1184,4905,59,241,161,496,261,778,481,1515,1665,6420,5,30,57,185,16,74,299,819,377,1108,18,48,92,193,166,342,276,583,653,1691,36,69,4352,12097
POA2551,482,945,11,46,29,134,5,26,146,550,191,756,6,19,23,70,57,177,86,266,277,1022,4,12,13,50,4,16,100,293,121,371,4,10,21,51,46,89,71,150,192,521,16,32,967,2520
POA2555,30,62,5,23,4,25,0,14,23,90,32,152,3,10,3,8,13,43,19,61,51,213,0,0,0,13,3,12,3,13,6,38,3,3,3,8,10,20,16,31,22,69,0,4,103,348
POA2556,192,391,10,54,37,181,16,89,138,574,201,898,20,84,23,84,101,352,144,520,345,1418,3,14,5,18,3,9,22,74,33,115,6,16,3,8,33,77,42,101,75,216,3,7,615,2032
POA2557,303,619,20,106,59,280,28,128,210,926,317,1440,44,185,31,121,176,626,251,932,568,2372,3,12,12,44,3,14,50,148,68,218,3,8,8,15,50,138,61,161,129,379,7,22,1007,3392
POA2558,694,1395,34,225,154,721,81,347,725,2891,994,4184,140,598,121,444,403,1362,664,2404,1658,6588,13,68,35,134,34,130,248,692,330,1024,29,92,51,132,186,413,266,637,596,1661,35,72,2983,9716
POA2559,87,170,25,157,32,166,25,154,137,644,219,1121,12,59,11,36,51,183,74,278,293,1399,13,68,26,131,42,165,251,802,332,1166,12,52,22,56,62,141,96,249,428,1415,8,21,816,3005
POA2560,5717,11502,256,1503,778,3831,413,2005,4210,17055,5657,24394,564,2447,628,2162,2183,7179,3375,11788,9032,36182,67,336,336,1268,188,706,1823,5228,2414,7538,186,606,317,728,1420,3155,1923,4489,4337,12027,301,635,19387,60346
POA2563,22,45,0,0,0,4,3,3,12,52,15,59,3,21,0,4,12,37,15,62,30,121,3,3,0,0,0,4,0,6,3,13,0,4,0,0,11,19,11,23,14,36,0,4,66,206
POA2564,877,1778,37,232,209,998,67,343,767,3068,1080,4641,103,466,106,356,362,1213,571,2035,1651,6676,21,121,72,283,46,164,383,1143,522,1711,45,152,76,173,327,743,448,1068,970,2779,75,166,3573,11399
POA2565,1292,2623,55,300,225,1037,79,347,1027,4060,1386,5744,165,719,210,737,521,1705,896,3161,2282,8905,12,44,51,192,44,148,316,858,423,1242,30,97,83,198,297,661,410,956,833,2198,73,144,4480,13870
POA2566,1691,3406,92,542,361,1737,160,747,1541,6123,2154,9149,223,955,248,859,847,2832,1318,4646,3472,13795,22,102,81,330,73,271,498,1403,674,2106,57,189,103,234,450,1029,610,1452,1284,3558,101,230,6548,20989
POA2567,2440,4871,111,610,579,2704,193,903,3149,12603,4032,16820,298,1244,315,1088,846,2795,1459,5127,5491,21947,29,136,121,437,70,254,567,1609,787,2436,76,244,111,248,354,801,541,1293,1328,3729,94,193,9353,30740
POA2568,100,209,3,19,11,60,5,32,49,196,68,307,9,42,12,46,23,74,44,162,112,469,0,0,0,0,0,3,8,20,8,23,0,0,5,6,4,9,9,15,17,38,3,0,232,716
POA2569,116,231,0,9,25,109,5,33,85,338,115,489,15,48,13,50,52,165,80,263,195,752,0,11,4,13,4,11,21,48,29,83,0,4,0,4,16,25,16,33,45,116,4,9,360,1108
POA2570,2772,5537,98,531,372,1784,136,632,1991,8112,2597,11059,239,1031,308,1033,805,2613,1352,4677,3949,15736,8,55,74,253,47,151,387,1074,516,1533,59,182,101,223,334,738,494,1143,1010,2676,71,155,7802,24104
POA2571,918,1821,39,215,138,662,71,318,792,3215,1040,4410,85,350,78,251,296,953,459,1554,1499,5964,5,20,28,89,12,50,151,418,196,577,14,51,25,44,111,242,150,337,346,914,30,64,2793,8763
POA2572,374,746,4,42,58,254,31,135,253,1023,346,1454,26,111,27,93,116,365,169,569,515,2023,0,3,15,54,6,27,53,156,74,240,8,13,3,16,67,147,78,176,152,416,6,9,1047,3194
POA2573,420,836,18,78,45,221,16,81,279,1093,358,1473,36,143,33,116,109,357,178,616,536,2089,4,15,29,116,7,43,112,321,152,495,9,32,28,67,99,214,136,313,288,808,19,41,1263,3774
POA2574,529,1060,21,110,64,314,27,123,389,1626,501,2173,43,185,50,150,152,502,245,837,746,3010,0,20,15,61,12,45,78,215,105,341,11,28,9,21,75,155,95,204,200,545,11,26,1486,4641
POA2575,1454,2862,32,175,167,761,54,263,878,3550,1131,4749,89,360,124,401,288,911,501,1672,1632,6421,5,36,55,180,27,89,277,752,364,1057,23,69,66,136,206,429,295,634,659,1691,36,69,3781,11043
POA2576,1820,3575,30,168,147,670,34,159,686,2767,897,3764,61,235,128,414,193,597,382,1246,1279,5010,8,36,49,175,8,17,162,436,227,664,12,36,59,117,148,319,219,472,446,1136,36,75,3581,9796
POA2577,1837,3640,31,178,167,769,46,211,857,3453,1101,4611,69,280,112,368,299,931,480,1579,1581,6190,8,39,50,153,16,61,257,710,331,963,21,76,51,108,192,409,264,593,595,1556,51,101,4064,11487
POA2578,368,714,3,10,24,115,3,29,103,406,133,560,8,34,14,41,45,135,67,210,200,770,0,0,6,25,3,16,49,132,58,173,0,3,12,23,25,45,37,71,95,244,3,9,666,1737
POA2579,491,945,13,78,48,231,11,58,194,789,266,1156,14,61,31,89,69,209,114,359,380,1515,0,0,9,36,4,13,67,194,80,243,0,3,5,12,43,89,48,104,128,347,7,21,1006,2828
POA2580,2904,5725,66,384,271,1278,104,475,1513,5971,1954,8108,135,529,206,647,555,1729,896,2905,2850,11013,21,74,92,313,44,142,611,1647,768,2176,31,90,111,238,390,817,532,1145,1300,3321,105,226,7159,20285
POA2581,262,505,7,28,29,132,8,34,127,484,171,678,7,22,24,79,36,114,67,215,238,893,0,0,0,8,5,14,31,78,36,100,0,6,3,8,28,54,31,68,67,168,3,11,570,1577
POA2582,1320,2593,31,163,169,761,44,216,845,3383,1089,4523,67,274,104,335,207,628,378,1237,1467,5760,5,36,23,77,13,41,145,366,186,520,11,35,38,77,117,252,166,364,352,884,17,38,3156,9275
POA2583,554,1090,8,49,43,195,13,53,216,884,280,1181,25,101,33,112,88,255,146,468,426,1649,3,11,12,50,6,13,45,109,66,183,5,18,16,26,52,113,73,157,139,340,19,40,1138,3119
POA2584,69,134,0,0,6,16,0,4,29,112,35,132,0,0,5,11,11,37,16,48,51,180,0,0,0,3,0,5,7,21,7,29,0,0,0,0,9,11,9,11,16,40,0,0,136,354
POA2585,33,68,4,4,7,36,0,0,17,71,28,111,0,0,4,14,4,5,8,19,36,130,0,0,0,0,0,0,4,5,4,5,0,0,0,0,3,4,3,4,7,9,0,3,76,210
POA2586,345,667,6,30,29,142,14,52,150,630,199,854,11,40,33,97,42,128,86,265,285,1119,3,10,0,12,0,4,52,149,55,175,0,5,12,30,33,65,45,100,100,275,8,16,738,2077
POA2587,393,776,6,43,37,168,10,37,146,596,199,844,12,34,11,32,45,144,68,210,267,1054,0,4,9,28,3,9,54,164,66,205,4,7,7,21,43,85,54,113,120,318,14,21,794,2169
POA2588,36,74,0,0,0,5,0,0,25,95,25,100,0,0,0,4,9,19,9,23,34,123,0,0,0,0,0,0,3,20,3,20,0,0,5,7,0,5,5,12,8,32,0,3,78,232
POA2590,970,1892,15,81,86,400,19,101,370,1479,490,2061,21,93,75,222,101,311,197,626,687,2687,6,19,22,78,14,43,135,377,177,517,6,20,28,50,82,177,116,247,293,764,19,44,1969,5387
POA2594,1184,2339,34,193,159,735,48,197,695,2836,936,3961,45,178,85,268,195,586,325,1032,1261,4993,8,36,34,136,21,61,266,746,329,979,8,36,32,59,148,313,188,408,517,1387,44,90,3006,8809
POA2618,159,308,6,35,20,85,4,19,100,429,130,568,9,28,20,58,45,140,74,226,204,794,0,0,4,14,0,5,12,19,16,38,3,4,3,7,10,24,16,35,32,73,0,3,395,1178
POA2619,741,1461,28,156,193,897,29,126,992,3878,1242,5057,80,341,120,392,178,561,378,1294,1620,6351,7,17,27,88,10,30,92,222,136,357,17,57,32,71,62,132,111,260,247,617,19,44,2627,8473
POA2620,3505,6948,71,417,392,1824,123,567,2250,8687,2836,11495,252,1021,325,1069,842,2663,1419,4753,4255,16248,18,85,92,327,62,210,646,1674,818,2296,41,138,130,273,533,1159,704,1570,1522,3866,167,346,9449,27408
POA2621,580,1144,16,76,92,415,19,98,451,1752,578,2341,32,141,72,236,114,343,218,720,796,3061,0,7,8,33,4,6,72,195,84,241,8,27,9,23,34,62,51,112,135,353,7,15,1518,4573
POA2622,425,833,0,11,38,181,11,38,187,729,236,959,7,40,24,67,49,147,80,254,316,1213,0,3,14,32,4,17,48,138,66,190,4,16,9,23,37,72,50,111,116,301,4,12,861,2359
POA2623,81,158,0,7,9,47,6,26,46,177,61,257,5,10,4,19,9,26,18,55,79,312,0,0,0,0,0,3,18,40,18,43,3,5,3,7,9,16,15,28,33,71,0,5,193,546
POA2625,7,23,0,0,0,0,0,0,16,45,16,45,0,0,3,13,0,0,3,13,19,58,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,29,81
POA2626,54,100,0,5,11,63,0,5,35,134,46,207,0,10,12,25,11,30,23,65,69,272,0,0,0,5,0,0,4,9,4,14,0,0,0,6,5,8,5,14,9,28,0,4,132,404
POA2627,351,687,6,39,44,195,8,33,285,1100,343,1367,18,61,27,91,37,122,82,274,425,1641,5,5,8,27,4,11,40,101,57,144,8,16,17,40,21,47,46,103,103,247,8,15,887,2590
POA2628,215,420,5,21,26,131,3,12,120,446,154,610,6,19,15,45,37,112,58,176,212,786,4,10,4,11,0,9,30,68,38,98,0,0,4,11,22,43,26,54,64,152,6,13,497,1371
POA2629,106,198,0,5,3,14,3,9,29,113,35,141,3,10,0,0,9,27,12,37,47,178,0,0,0,4,0,0,5,12,5,16,0,3,0,3,7,17,7,23,12,39,0,4,165,419
POA2630,1005,1981,10,63,101,469,32,137,449,1789,592,2458,39,147,77,230,107,321,223,698,815,3156,4,33,27,94,8,30,178,458,217,615,5,17,16,37,122,243,143,297,360,912,27,51,2207,6100
POA2631,105,201,0,0,3,13,0,6,54,232,57,251,4,3,5,20,9,27,18,50,75,301,0,0,3,4,0,0,8,33,11,37,0,4,0,0,12,25,12,29,23,66,3,3,206,571
POA2632,220,428,0,4,20,96,3,12,105,404,128,516,5,10,9,28,21,69,35,107,163,623,3,5,4,9,0,7,26,81,33,102,3,3,8,13,23,51,34,67,67,169,5,15,455,1235
POA2633,64,127,3,5,10,31,3,13,17,69,33,118,0,4,3,12,4,17,7,33,40,151,0,0,0,7,0,0,7,18,7,25,3,3,3,3,6,10,12,16,19,41,0,0,123,319
POA2640,3438,6748,61,352,414,1891,104,468,2108,8275,2687,10986,157,625,327,1050,496,1516,980,3191,3667,14177,20,91,96,335,49,181,641,1722,806,2329,56,170,152,334,392,817,600,1321,1406,3650,112,233,8623,24808
POA2641,1530,3032,21,120,117,547,49,229,747,2927,934,3823,62,265,104,324,255,811,421,1400,1355,5223,5,25,58,219,33,136,380,1040,476,1420,26,85,84,191,218,450,328,726,804,2146,63,131,3752,10532
POA2642,566,1117,14,96,76,338,20,92,334,1402,444,1928,27,114,55,170,124,369,206,653,650,2581,7,21,14,42,0,16,52,160,73,239,7,26,16,31,50,107,73,164,146,403,11,20,1373,4121
POA2643,358,710,3,11,21,105,7,39,172,656,203,811,9,29,19,56,43,149,71,234,274,1045,4,3,10,20,3,19,44,122,61,164,0,12,7,18,28,54,35,84,96,248,11,20,739,2023
POA2644,317,626,5,28,33,166,9,35,163,667,210,896,7,29,34,89,47,146,88,264,298,1160,3,3,9,33,7,19,35,95,54,150,0,3,7,12,24,49,31,64,85,214,3,10,703,2010
POA2645,51,100,0,0,7,31,0,5,8,35,15,71,0,0,3,4,4,16,7,20,22,91,0,0,0,0,0,0,3,7,3,7,0,5,0,0,3,8,3,13,6,20,0,3,79,214
POA2646,918,1808,15,69,85,405,22,111,376,1495,498,2080,34,131,46,148,90,267,170,546,668,2626,8,26,29,98,7,40,121,343,165,507,6,21,15,32,62,131,83,184,248,691,12,25,1846,5150
POA2647,331,655,4,15,23,108,6,30,87,359,120,512,3,13,9,34,24,71,36,118,156,630,0,0,3,5,3,4,21,59,27,68,3,0,4,16,20,38,27,54,54,122,6,14,547,1421
POA2648,340,671,7,44,17,87,12,41,102,404,138,576,13,50,21,65,39,104,73,219,211,795,3,7,3,14,3,11,45,121,54,153,3,6,7,21,37,76,47,103,101,256,9,16,661,1738
POA2649,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,7
POA2650,5479,10797,119,702,629,3012,198,856,3471,13950,4417,18520,248,1023,443,1443,865,2667,1556,5133,5973,23653,26,121,182,654,118,454,1167,3185,1493,4414,74,220,196,428,701,1482,971,2130,2464,6544,257,524,14173,41518
POA2651,156,301,0,12,22,105,6,27,155,589,183,733,9,25,16,49,26,93,51,167,234,900,0,0,7,31,5,13,38,122,50,166,3,4,13,25,15,38,31,67,81,233,4,9,475,1443
POA2652,613,1209,9,61,82,350,19,81,289,1204,399,1696,27,102,57,183,98,304,182,589,581,2285,0,10,17,57,8,24,70,204,95,295,4,14,17,34,52,113,73,161,168,456,16,29,1378,3979
POA2653,302,592,7,33,25,118,6,22,122,516,160,689,5,15,19,63,32,100,56,178,216,867,3,6,9,25,0,3,33,105,45,139,0,4,11,14,25,49,36,67,81,206,4,11,603,1676
POA2655,117,233,7,34,9,50,3,16,70,273,89,373,3,20,7,26,28,71,38,117,127,490,0,0,3,11,3,8,14,37,20,56,3,5,4,12,15,28,22,45,42,101,3,9,289,833
POA2656,158,322,3,6,16,85,4,30,74,304,97,425,11,36,13,29,19,57,43,122,140,547,0,0,0,5,5,17,11,30,16,52,0,0,5,7,20,43,25,50,41,102,4,6,343,977
POA2658,167,326,5,18,22,113,5,20,78,339,110,490,9,21,13,41,18,56,40,118,150,608,4,8,3,21,3,10,22,53,32,92,0,0,4,8,11,26,15,34,47,126,3,9,367,1069
POA2659,111,211,4,19,8,50,5,29,55,217,72,315,3,17,5,16,25,76,33,109,105,424,0,0,5,18,0,7,8,15,13,40,0,0,3,3,9,20,12,23,25,63,6,10,247,708
POA2660,201,392,3,17,24,126,5,38,90,363,122,544,9,28,6,26,25,64,40,118,162,662,0,0,7,21,4,18,33,106,44,145,0,3,9,15,18,38,27,56,71,201,3,10,437,1265
POA2661,22,45,0,0,0,7,0,0,30,121,30,128,0,0,0,0,0,3,0,3,30,131,0,0,0,0,0,0,3,3,3,3,0,0,3,0,0,0,3,0,6,3,0,0,58,179
POA2663,375,741,15,74,39,197,11,64,229,966,294,1301,20,81,25,76,77,245,122,402,416,1703,3,10,13,57,0,0,105,291,121,358,3,9,13,25,55,122,71,156,192,514,14,20,997,2978
POA2665,286,571,8,19,42,175,6,25,148,632,204,851,4,13,17,63,52,154,73,230,277,1081,3,11,3,16,3,4,29,91,38,122,0,3,3,10,19,40,22,53,60,175,9,17,632,1844
POA2666,617,1225,10,75,63,301,23,94,272,1112,368,1582,18,82,50,144,83,252,151,478,519,2060,4,9,16,52,4,18,96,280,120,359,3,11,18,38,70,154,91,203,211,562,14,28,1361,3875
POA2668,47,94,0,0,7,33,0,8,26,112,33,153,0,0,0,10,5,11,5,21,38,174,0,0,0,0,0,0,7,15,7,15,0,4,4,7,3,5,7,16,14,31,5,3,104,302
POA2669,232,460,9,41,37,166,6,40,127,537,179,784,8,37,22,61,42,118,72,216,251,1000,0,4,5,21,4,3,22,74,31,102,0,8,3,0,21,45,24,53,55,155,6,13,544,1628
POA2671,497,974,7,21,45,213,14,70,249,1066,315,1370,7,47,43,125,54,166,104,338,419,1708,0,4,9,27,3,17,60,156,72,204,0,4,12,33,41,79,53,116,125,320,8,16,1049,3018
POA2672,159,316,4,25,12,48,4,23,92,379,112,475,4,20,6,18,27,77,37,115,149,590,0,0,6,25,0,10,37,107,43,142,0,7,5,3,23,53,28,63,71,205,23,42,402,1153
POA2675,174,338,6,22,19,82,7,20,79,323,111,447,5,12,8,34,24,70,37,116,148,563,0,6,3,8,3,7,18,58,24,79,3,4,0,0,19,40,22,44,46,123,3,9,371,1033
POA2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2680,2146,4287,64,356,281,1314,106,517,1534,6322,1985,8509,120,511,138,433,537,1751,795,2695,2780,11204,21,111,47,155,37,132,377,1068,482,1466,27,89,55,120,282,624,364,833,846,2299,96,205,5868,17995
POA2681,167,334,6,26,20,92,6,29,123,506,155,653,10,46,7,26,39,127,56,199,211,852,0,0,0,4,3,13,24,67,27,84,5,7,0,7,13,33,18,47,45,131,10,14,433,1331
POA2700,487,959,6,48,72,350,18,67,235,961,331,1426,17,65,39,119,85,253,141,437,472,1863,0,11,11,29,9,24,136,409,156,473,3,14,14,31,65,136,82,181,238,654,23,46,1220,3522
POA2701,293,582,6,29,40,207,9,31,147,634,202,901,17,63,18,56,41,127,76,246,278,1147,3,8,4,7,3,13,46,127,56,155,0,4,7,14,18,43,25,61,81,216,9,13,661,1958
POA2702,75,147,5,34,0,4,0,3,36,159,41,200,4,9,0,13,13,27,17,49,58,249,0,9,0,0,5,6,10,41,15,56,0,0,0,3,4,8,4,11,19,67,4,4,156,467
POA2703,68,140,0,3,6,16,6,25,33,142,45,186,3,5,0,13,11,38,14,56,59,242,0,0,4,10,0,9,18,45,22,64,0,5,0,4,6,14,6,23,28,87,3,3,158,472
