UCL_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
UCL122066,0,3,9,21,17,17,5,0,0,74,5,0,3,0,3,3,3,0,0,17,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,8,11,24,17,22,10,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,11,24,17,24,10,0,0,102,8,0,0,0,3,4,16,7,0,36,0,0,0,0,0,0,0,0,0,3,15,8,11,22,22,32,25,7,0,138,0,5,6,8,19,0,0,0,0,39,3,10,4,6,12,10,0,0,0,53,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,21,12,14,29,16,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122067,6,0,3,8,14,15,4,0,0,51,12,0,0,0,5,5,7,0,0,32,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,5,6,12,23,19,11,0,0,87,0,4,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,10,14,4,8,10,23,26,11,0,0,102,3,0,7,4,6,6,28,13,3,78,0,0,0,0,3,0,0,0,0,11,29,4,12,20,33,37,32,12,3,186,0,3,5,11,19,9,0,0,0,44,4,3,5,3,15,11,0,0,0,40,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,3,9,14,35,22,5,0,0,89,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6
UCL122068,0,0,3,6,8,7,4,0,0,17,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,4,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,4,0,0,26,0,0,0,7,0,4,10,0,0,30,3,0,0,7,0,4,0,0,0,21,4,3,4,19,9,15,13,3,0,73,0,0,8,0,6,3,5,0,0,17,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122069,0,3,12,9,13,15,7,0,0,51,0,5,0,0,4,3,5,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,12,9,18,21,7,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,12,16,21,7,0,0,74,6,0,0,5,3,12,10,12,4,44,0,0,0,0,0,0,0,0,0,5,6,3,15,10,24,32,17,13,4,128,0,0,0,3,6,9,0,0,0,18,3,0,4,9,13,17,5,0,0,50,4,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,7,13,20,18,9,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122070,4,0,8,17,16,13,9,0,0,73,5,3,5,5,10,6,0,0,0,27,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,5,10,25,27,16,13,0,0,107,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,10,15,26,27,16,13,0,0,112,5,4,0,0,6,3,7,11,3,47,0,0,0,0,0,0,0,0,0,0,15,12,13,25,30,22,22,13,3,160,0,0,4,10,12,10,5,0,0,39,6,3,0,10,9,5,3,0,0,49,3,0,8,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,8,7,12,19,14,20,9,3,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122071,0,0,18,16,7,5,0,0,0,49,3,0,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,22,16,13,9,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,6,3,22,16,9,9,0,0,0,70,4,0,0,0,3,8,25,17,3,65,0,0,0,0,0,0,0,0,0,7,16,5,21,16,17,19,25,24,3,142,0,3,10,7,9,5,0,0,0,32,3,5,7,8,5,11,7,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,21,16,14,9,8,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5
UCL122072,0,3,6,7,10,11,0,0,0,41,3,0,0,0,3,0,0,4,0,11,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,9,6,4,9,13,6,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,6,4,9,13,6,3,0,60,0,0,0,0,3,11,13,8,0,40,0,0,0,0,0,0,0,0,0,5,9,9,10,13,12,26,16,16,0,104,0,3,0,3,3,4,0,0,0,18,7,4,3,3,4,5,0,0,0,29,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,7,9,9,9,7,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
UCL122073,0,0,3,4,4,4,0,0,0,20,3,0,0,4,7,9,0,0,0,19,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,9,13,10,12,0,0,0,46,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,4,9,13,10,10,3,0,0,50,0,0,3,0,3,18,27,14,0,69,0,0,0,0,3,0,3,3,0,13,5,4,14,13,15,29,36,14,3,133,0,4,0,9,8,3,0,0,0,16,3,4,4,4,6,13,0,0,0,34,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,5,10,12,13,9,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,10
UCL122074,0,0,0,4,4,10,0,0,0,24,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,11,4,6,16,0,0,0,40,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,11,4,8,10,0,0,0,44,3,0,0,4,6,13,26,19,0,79,0,0,0,3,0,4,4,0,0,14,6,6,11,10,16,29,35,22,0,131,0,4,6,3,3,5,0,0,0,14,0,0,5,0,4,6,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,8,0,5,13,0,0,0,40,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
UCL122075,0,3,11,10,11,8,0,0,0,40,5,4,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,6,16,13,15,11,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,16,14,15,11,4,0,0,69,0,0,0,3,4,0,7,5,0,25,0,0,0,0,0,0,0,0,0,10,4,8,17,15,19,16,9,8,0,101,0,5,6,8,6,10,0,0,0,29,9,5,3,4,7,5,0,0,0,25,0,0,5,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,7,10,16,16,11,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122076,6,0,3,11,8,10,0,0,0,41,0,0,0,0,3,5,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,3,20,12,14,3,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,5,0,3,20,12,19,5,0,0,57,3,0,5,0,0,6,9,5,0,23,0,0,0,0,0,0,0,0,0,0,3,4,8,20,13,20,14,5,0,84,3,0,5,4,8,5,0,0,0,33,5,0,0,4,10,6,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,13,12,10,7,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122077,0,3,10,7,8,11,0,0,0,32,4,0,0,3,4,3,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,14,6,6,18,4,0,0,61,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,4,14,13,6,18,4,0,0,63,5,0,0,0,3,14,27,8,0,63,3,0,0,0,0,0,0,3,0,9,11,12,13,11,18,32,30,12,0,138,0,3,4,5,10,7,0,0,0,26,5,0,3,7,4,9,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,5,6,14,7,8,20,0,0,0,54,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,6,0,0,0,0,5,0,0,0,9
UCL122078,0,0,0,3,5,9,0,0,0,26,0,0,3,0,0,6,3,0,0,23,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,19,10,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,9,5,19,10,0,0,53,3,0,0,0,0,3,17,18,3,49,0,0,0,5,0,0,0,3,0,12,3,0,9,10,11,21,32,18,3,107,0,0,6,0,4,4,0,0,0,19,4,0,6,0,0,3,11,0,0,30,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,5,5,7,8,15,10,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5
UCL122079,6,0,7,10,10,8,0,0,0,45,0,3,0,0,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,3,13,17,18,11,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,13,17,12,11,0,0,0,69,7,3,0,0,0,5,18,10,0,50,0,0,0,0,0,0,0,0,0,5,12,9,10,21,14,15,16,13,3,118,0,0,9,3,13,8,0,0,0,34,0,0,0,5,6,5,0,0,0,17,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,11,12,21,12,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122080,0,5,13,21,13,18,6,0,0,71,4,3,6,3,4,4,0,0,0,23,0,0,10,3,6,3,0,0,0,24,0,0,0,0,0,0,0,0,0,3,9,8,23,28,19,24,12,3,0,125,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,8,28,28,19,24,12,3,0,131,10,0,0,3,0,3,5,7,0,38,0,0,0,5,0,0,0,0,0,7,16,12,33,32,21,28,19,11,0,174,0,14,11,5,6,14,0,0,0,49,4,8,5,10,10,3,7,0,0,43,3,0,9,0,6,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,9,17,17,26,23,21,4,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122081,0,0,10,13,8,8,6,0,0,45,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,16,10,6,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,11,16,10,6,0,0,57,0,0,0,0,0,4,9,12,0,28,0,0,0,0,4,0,0,3,3,16,6,0,9,14,18,21,17,16,3,99,0,0,4,3,11,8,0,0,0,25,6,0,0,7,9,3,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,5,9,17,15,4,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL122082,0,0,0,3,4,4,0,0,0,8,0,3,6,0,4,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,10,7,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,6,10,7,0,0,0,26,4,0,0,0,7,15,31,18,0,79,0,0,0,0,6,0,0,0,0,8,0,3,4,5,14,20,36,20,0,111,0,0,0,0,5,4,0,0,0,15,3,0,0,0,3,6,4,0,0,22,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,4,0,9,15,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
UCL122083,4,8,12,6,22,16,0,0,0,69,3,0,0,0,0,3,0,0,0,6,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,11,12,10,23,17,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,12,10,23,19,0,0,0,84,10,0,0,0,0,9,17,3,4,43,0,0,0,0,0,0,0,0,0,5,16,9,15,10,25,28,15,4,4,127,0,3,9,4,14,9,0,0,0,35,8,3,0,3,15,6,3,0,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,8,13,12,22,20,3,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122084,0,0,0,14,4,4,0,0,0,25,0,0,3,0,3,0,0,0,0,5,0,3,5,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,11,14,7,7,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,16,7,7,0,0,0,45,3,3,0,5,0,14,3,5,0,34,0,0,0,0,3,0,0,5,0,13,4,8,15,17,14,17,8,5,0,87,0,0,6,0,5,3,0,0,0,16,0,0,3,4,7,3,0,0,0,22,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,10,9,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122085,0,0,7,3,3,3,4,0,0,24,0,0,0,0,0,3,8,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,3,13,4,10,4,5,0,0,42,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,13,4,9,11,5,0,0,43,9,0,6,9,4,8,20,10,4,68,0,0,0,0,0,3,3,0,0,9,12,3,13,16,15,19,30,12,4,128,0,0,4,0,0,6,0,0,0,9,0,0,9,0,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,9,5,9,7,0,3,0,30,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
UCL122086,0,0,12,3,7,5,3,0,0,35,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,3,9,14,3,0,0,42,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,9,4,0,11,3,9,18,8,0,0,52,10,3,0,4,9,18,34,13,4,83,0,0,3,0,6,9,10,0,0,28,10,3,17,6,23,31,49,17,4,170,0,0,8,3,7,9,3,0,0,28,0,0,3,5,6,5,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,15,8,13,9,0,3,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
UCL122087,3,0,3,8,3,3,3,0,0,21,0,0,3,0,0,3,4,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,7,10,6,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,8,10,11,7,0,0,37,0,0,0,0,0,11,21,4,0,42,0,0,0,0,0,0,0,0,0,4,3,0,3,11,10,18,25,4,0,82,0,0,0,0,3,3,0,0,0,10,3,0,0,4,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,7,5,9,6,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
UCL122088,0,0,4,3,4,4,4,0,0,30,0,3,0,0,0,3,0,0,0,12,0,0,0,4,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,3,7,5,5,9,4,0,0,43,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,7,8,11,9,4,0,0,48,7,0,0,9,6,10,17,4,3,53,3,0,0,0,0,0,3,0,0,14,13,9,14,19,21,17,26,4,3,115,0,5,0,0,3,4,4,0,0,16,0,0,0,5,3,3,0,0,0,19,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,7,7,5,4,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122089,3,4,24,13,9,13,3,0,0,67,0,0,6,7,0,4,6,0,0,21,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,9,31,20,11,18,9,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,28,20,17,18,9,0,0,99,6,0,3,3,6,11,16,19,6,69,0,0,5,0,3,3,6,0,0,19,6,12,37,26,23,33,31,19,6,187,0,4,14,7,11,11,0,0,0,44,7,0,14,10,7,11,4,0,0,49,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,8,31,23,16,21,5,0,0,107,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7
UCL122090,0,3,14,19,14,18,5,0,0,68,0,3,8,6,5,4,5,5,0,35,0,5,3,3,0,0,3,0,0,14,0,0,0,0,4,0,0,0,0,4,5,8,23,27,23,31,14,5,0,127,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,26,27,23,29,14,5,0,130,0,4,0,0,7,12,18,17,0,55,3,0,0,3,6,0,6,0,0,20,4,10,28,31,28,47,38,19,0,203,0,3,3,7,15,5,0,0,0,38,0,0,13,7,8,12,7,0,0,50,0,0,4,0,5,6,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,8,17,20,24,24,8,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,4
UCL122091,4,7,12,5,4,13,0,0,0,43,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,12,8,5,15,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,19,8,5,15,0,0,0,63,4,0,0,0,0,6,21,11,0,42,7,0,4,0,4,5,0,6,0,22,8,3,22,11,12,25,23,18,0,125,0,3,14,5,5,3,0,0,0,28,0,4,7,4,4,13,0,0,0,34,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,13,11,10,15,3,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122092,0,9,7,13,7,8,0,0,0,54,3,0,5,3,3,7,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,15,15,14,7,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,15,15,15,7,0,0,76,4,0,4,3,3,14,18,12,0,55,0,0,0,0,0,3,6,0,0,8,9,7,12,20,14,27,27,13,0,137,0,7,5,5,12,5,0,0,0,33,8,3,3,16,10,7,4,0,0,48,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,14,14,23,19,15,6,0,0,97,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
