UCL_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
UCL115136,4,3,12,236,264,504,0,0,0,10,9,19,0,0,0,322,313,632,0,0,4,15,5,21,7,6,18,0,0,0,0,0,3,0,0,0,0,0,0,8,7,11,13,6,20,4,0,4,0,0,0,34,21,51,15,24,34,0,0,0,661,667,1329,0,0,3,5,8,15,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,354,349,702,6,0,3,0,0,0,355,349,713,49,46,101,1089,1078,2171
UCL115137,13,14,27,377,487,861,0,0,0,19,31,48,22,22,38,441,502,948,0,0,0,33,39,69,9,12,16,0,0,0,8,9,17,0,0,0,12,5,15,14,12,29,31,40,69,4,0,4,0,4,3,34,32,72,47,49,92,0,0,0,1048,1241,2288,0,0,6,13,21,31,0,0,0,0,0,0,0,0,0,9,4,15,9,4,15,768,700,1467,3,8,12,0,10,11,775,713,1489,131,135,262,1986,2136,4118
UCL115138,8,12,20,123,161,282,0,0,0,5,9,15,0,0,0,215,279,495,0,0,0,0,0,0,0,0,0,5,0,3,3,4,8,0,0,3,4,8,12,19,18,34,22,19,42,0,0,3,0,3,8,20,24,39,23,36,57,0,0,0,439,571,1009,23,30,51,9,14,20,0,0,0,0,0,0,3,0,4,0,6,6,4,4,6,443,463,906,3,0,3,0,0,0,447,467,911,52,44,94,981,1129,2115
UCL115139,0,0,5,183,208,390,0,0,0,4,8,6,0,0,0,272,317,591,0,0,0,7,5,13,3,0,9,0,0,0,0,5,11,0,0,0,5,7,5,5,3,9,53,67,118,0,3,10,0,0,0,54,64,115,4,10,15,0,0,0,591,702,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,4,8,8,503,445,948,0,3,7,0,0,0,506,451,951,155,165,323,1261,1321,2587
UCL115140,3,3,8,100,118,222,0,0,0,7,3,9,0,0,0,132,117,255,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,6,5,8,10,12,9,23,0,0,0,4,0,4,18,12,34,5,11,17,0,0,4,294,301,596,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,276,264,541,0,5,5,0,0,0,276,269,543,43,40,88,610,619,1233
UCL115141,0,9,8,163,158,324,0,0,0,6,6,11,0,0,0,139,166,301,0,0,0,4,5,9,10,12,23,0,0,0,3,5,4,0,0,0,0,3,5,16,15,29,35,45,77,0,0,5,6,6,6,19,21,41,13,19,34,0,0,0,401,459,861,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,4,250,242,487,0,0,0,0,3,0,249,241,492,63,59,124,727,778,1505
UCL115142,0,10,9,205,255,460,0,0,0,16,16,25,0,0,0,211,232,444,6,0,3,5,4,10,0,3,3,0,4,0,3,7,10,0,0,0,3,5,9,3,10,15,35,38,70,3,0,5,0,0,0,26,30,61,15,16,33,0,3,9,532,622,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,8,8,481,443,928,0,5,10,0,5,5,484,463,940,82,91,169,1106,1181,2292
UCL115143,7,21,27,246,317,559,0,0,0,3,6,10,0,0,0,210,251,462,0,0,0,0,7,3,26,22,47,0,0,3,0,0,0,0,0,0,0,0,0,8,4,7,42,48,94,6,5,10,0,3,7,24,38,62,9,20,26,0,0,0,574,723,1298,0,0,0,9,5,9,0,4,4,0,0,5,0,0,0,3,7,16,7,12,17,428,430,855,10,5,15,0,0,5,434,437,873,85,68,152,1117,1275,2385
UCL115144,5,10,21,279,296,575,0,0,0,4,8,12,0,0,0,209,247,457,0,0,3,0,0,3,0,8,10,0,0,0,0,0,0,0,0,0,3,0,3,4,9,12,37,34,70,0,4,3,0,5,8,55,56,112,23,23,44,0,0,0,613,695,1312,0,0,6,3,3,6,0,0,0,0,0,0,0,0,0,3,8,14,3,7,15,581,528,1103,9,0,5,0,4,4,586,534,1120,134,131,265,1345,1392,2731
UCL115145,9,8,20,88,142,232,0,0,0,3,4,10,0,0,0,85,104,192,0,0,0,0,4,4,8,8,14,0,0,0,8,5,5,0,0,0,0,0,0,9,14,29,16,28,43,0,0,4,3,3,9,19,13,36,9,16,25,0,0,0,247,349,599,0,0,0,6,0,6,0,3,3,0,0,0,0,3,4,5,5,5,8,3,14,323,368,696,4,0,8,0,3,4,324,374,703,52,64,117,648,805,1455
UCL115146,14,21,35,215,266,480,0,0,0,6,14,23,0,0,0,224,274,496,0,0,0,22,30,55,4,8,16,0,0,0,4,3,12,0,0,0,0,5,8,9,4,8,22,22,46,0,0,0,4,3,8,29,50,73,29,36,62,0,0,0,568,710,1279,8,5,12,6,0,4,0,4,4,0,0,0,0,0,0,0,6,3,0,6,3,593,599,1196,5,0,8,0,8,9,596,616,1215,75,69,152,1274,1431,2705
UCL115147,3,4,8,87,103,196,0,0,0,10,13,22,0,0,0,75,126,197,0,0,0,11,10,16,6,7,11,0,0,0,0,4,0,0,6,7,0,3,3,5,6,13,10,8,17,5,0,7,0,0,0,16,10,23,13,11,18,0,0,0,232,315,543,5,0,3,4,5,7,0,0,0,0,0,0,0,0,0,0,5,5,0,5,5,248,282,527,0,0,0,0,6,3,249,284,538,29,24,57,526,633,1162
UCL115148,4,0,4,206,243,454,0,0,0,0,5,7,0,0,0,127,131,262,0,0,0,0,0,0,5,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,74,131,0,0,0,0,0,0,3,7,13,13,13,27,0,0,0,419,488,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,7,164,164,326,0,0,0,0,0,0,164,162,325,61,59,126,653,714,1369
UCL115149,0,0,0,87,73,162,0,0,0,0,0,0,0,0,0,91,102,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,27,0,0,0,0,0,0,0,8,7,5,0,5,0,0,0,209,206,411,6,4,13,0,0,3,0,0,0,0,0,0,0,6,3,0,0,0,0,5,4,164,153,321,0,0,0,0,0,0,171,151,321,321,307,622,700,679,1377
UCL115150,0,14,18,95,116,210,4,0,3,3,0,4,0,0,0,170,202,374,0,0,0,11,13,21,0,0,5,3,0,3,0,0,0,0,0,0,0,0,0,3,3,4,3,9,16,0,4,3,0,0,0,9,8,20,12,17,33,0,0,0,318,391,703,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,136,293,0,0,0,0,0,3,155,135,293,33,32,67,505,575,1081
UCL115151,5,8,14,149,190,338,0,0,0,7,13,20,0,0,0,226,229,460,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,4,0,5,7,11,15,29,31,60,3,0,8,0,0,3,37,68,108,12,10,16,0,0,0,487,557,1042,0,0,0,3,0,7,0,0,4,0,0,0,0,3,4,3,9,6,3,10,10,478,397,875,4,3,4,0,0,0,482,402,889,69,52,120,1052,1028,2079
UCL115152,0,4,6,196,205,402,0,0,0,0,3,3,0,0,0,93,110,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,26,25,48,3,3,6,4,4,4,8,10,18,6,9,15,0,0,0,336,375,714,0,0,0,4,5,7,0,0,0,0,0,0,0,0,0,0,4,7,0,4,3,167,142,310,5,0,7,0,0,0,166,145,316,44,44,86,558,573,1130
UCL115153,0,3,3,171,198,369,0,0,0,3,0,3,0,0,0,156,188,346,6,0,3,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,42,55,102,0,0,4,0,0,0,12,16,31,0,3,3,0,0,0,401,475,876,0,0,0,11,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,118,260,0,0,0,0,0,0,145,118,261,93,112,206,651,713,1365
UCL115154,5,4,6,207,242,449,0,0,0,0,0,0,0,0,0,198,232,428,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,6,0,8,0,0,9,30,21,50,0,0,6,3,5,9,5,9,14,14,18,36,0,0,0,478,534,1010,0,3,4,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,148,360,0,0,0,0,0,0,209,148,357,102,89,188,793,781,1571
UCL115155,8,10,16,452,510,962,0,0,0,58,50,111,0,0,0,441,529,974,0,0,4,0,0,5,4,8,12,0,0,5,6,3,10,0,0,0,5,10,17,17,25,38,30,42,67,9,9,18,4,0,4,83,78,158,38,47,89,0,0,0,1152,1322,2475,12,12,19,15,13,26,3,0,3,0,0,0,0,5,4,0,5,11,5,14,18,716,642,1357,5,3,3,4,5,5,722,646,1372,347,308,653,2258,2319,4581
UCL115156,3,3,6,92,93,190,0,0,0,5,0,8,0,0,0,103,93,193,0,0,0,0,5,5,3,0,9,0,0,0,4,5,9,0,0,0,0,0,0,10,6,14,20,22,46,0,0,3,0,5,4,39,51,87,9,5,14,0,0,0,282,302,581,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,247,235,480,3,0,3,0,0,4,252,234,485,113,111,225,649,659,1305
UCL115157,0,3,0,180,186,370,0,0,0,5,7,9,0,0,0,131,164,292,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,16,11,10,15,0,0,6,0,3,5,20,24,43,17,19,34,0,0,0,369,418,788,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,237,192,424,4,0,3,0,0,0,235,187,428,62,61,125,681,672,1349
UCL115158,4,10,14,259,349,603,0,0,0,3,4,3,0,0,0,362,405,772,4,0,3,0,0,0,0,8,8,0,0,0,22,23,44,0,0,0,0,9,9,0,0,4,70,69,144,4,8,11,0,0,0,54,69,121,32,49,80,0,0,0,822,987,1810,8,6,14,3,3,10,0,0,0,0,0,0,0,0,3,3,0,9,4,6,8,320,270,590,3,3,3,0,0,0,326,273,595,132,106,239,1302,1390,2698
UCL115159,0,9,9,218,257,479,0,0,0,16,8,21,0,0,0,248,220,470,0,3,3,8,10,21,0,3,9,0,0,0,5,3,4,0,0,0,4,0,5,8,13,19,9,12,25,3,5,3,0,6,6,16,34,50,11,7,12,0,0,0,546,581,1126,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,7,3,0,7,316,261,576,0,3,8,0,0,0,314,265,579,55,53,103,920,902,1817
UCL115160,7,9,13,314,346,664,0,0,0,18,9,25,0,0,0,430,449,880,0,0,0,15,31,48,3,0,4,0,0,0,6,3,9,0,0,0,4,5,10,23,15,35,13,17,29,0,0,6,0,3,3,21,25,44,18,16,38,0,0,0,867,929,1800,7,9,10,7,9,17,0,0,0,0,0,0,0,0,0,0,3,3,0,8,9,541,429,971,5,0,9,0,7,8,547,436,982,73,66,136,1503,1459,2959
UCL115161,7,17,22,524,598,1122,0,0,0,37,40,73,0,0,0,312,331,640,0,0,3,3,0,3,13,13,22,6,9,14,3,5,0,0,0,0,5,9,11,6,6,12,78,85,164,7,15,24,9,8,22,60,78,141,32,47,77,0,3,3,1102,1248,2351,0,3,7,9,3,5,0,0,4,0,0,3,0,0,0,3,17,18,3,13,21,901,860,1765,6,0,5,6,7,9,905,871,1778,190,175,365,2219,2342,4556
UCL115162,9,14,30,199,250,447,0,0,0,28,34,62,0,0,0,267,283,547,0,0,0,5,4,3,9,10,13,4,4,13,7,4,8,0,0,0,6,11,18,20,21,48,48,58,105,0,5,7,14,15,33,47,72,114,50,54,102,4,3,5,697,835,1529,3,5,7,3,7,5,0,0,0,0,0,0,0,0,0,4,3,7,4,3,7,684,592,1270,7,9,10,6,8,7,689,601,1291,65,60,127,1468,1521,2988
UCL115163,6,4,8,182,205,390,0,0,0,37,44,79,0,0,0,172,208,377,0,0,0,4,0,4,3,5,8,0,0,0,0,0,0,0,0,0,3,3,7,7,7,17,30,24,54,0,0,7,5,0,6,19,34,53,20,28,49,0,0,0,480,573,1056,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,428,386,815,0,0,0,3,0,7,432,389,821,39,54,89,960,1018,1980
UCL115164,5,3,10,131,156,285,0,0,0,7,11,24,0,0,0,136,148,280,0,0,0,0,0,6,4,0,3,0,0,0,0,0,0,0,0,0,3,0,10,5,8,9,17,14,27,4,7,9,17,15,38,19,32,52,9,11,22,0,6,6,358,411,763,0,0,0,3,5,9,0,0,0,0,0,0,0,0,0,0,3,4,0,6,3,255,203,462,0,0,0,0,0,0,259,203,465,48,47,91,672,683,1352
UCL115165,9,5,11,66,82,149,0,0,0,6,8,11,0,0,0,203,182,385,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,12,4,19,9,9,19,0,0,0,0,0,0,22,41,59,7,10,15,0,0,0,329,344,668,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,6,3,3,6,5,173,135,305,3,0,3,0,0,0,172,135,309,40,35,76,548,525,1070
UCL121001,0,0,0,143,146,285,0,0,0,8,9,10,0,0,0,94,102,206,0,0,0,0,0,0,4,0,4,0,0,4,0,3,4,0,0,0,0,0,0,6,3,8,14,11,25,0,4,4,0,3,0,14,9,25,5,10,18,0,0,0,296,299,590,3,4,3,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,3,0,3,103,101,204,0,0,0,0,0,0,103,101,204,25,30,51,422,429,856
UCL121002,0,0,0,64,76,144,0,0,0,0,0,3,0,0,0,80,75,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,15,0,0,0,0,0,0,5,7,11,0,8,12,0,0,0,162,177,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,154,0,0,0,0,0,0,79,75,154,43,42,83,283,299,586
UCL121003,4,4,5,58,65,124,0,0,0,6,4,8,0,0,0,36,35,73,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,6,10,10,10,18,0,0,0,0,0,0,3,10,17,8,3,7,0,0,0,121,146,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,188,382,5,3,3,0,0,0,197,190,389,26,26,51,349,361,716
UCL121004,4,3,6,60,64,129,0,0,0,11,5,13,0,0,0,69,83,148,0,0,0,0,0,0,6,10,16,0,0,0,0,5,5,0,0,0,0,0,0,3,0,12,16,13,26,0,0,0,3,5,8,28,30,54,22,23,46,0,0,0,219,235,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,3,197,189,381,3,0,3,3,0,7,204,192,394,29,32,60,454,461,914
UCL121005,0,0,0,53,63,122,0,0,0,0,0,0,0,0,0,101,99,200,0,0,0,12,6,16,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,4,11,13,0,0,0,0,0,0,13,12,27,9,0,12,4,0,4,210,203,405,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,59,134,0,3,5,0,0,3,80,62,146,19,7,24,303,275,576
UCL121006,0,0,0,57,65,117,0,0,0,4,0,5,0,0,0,59,59,113,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,7,14,0,0,0,0,0,0,3,7,13,0,5,3,0,0,0,125,144,273,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,138,113,258,0,0,0,0,0,3,145,119,264,46,33,76,316,301,612
UCL121007,0,3,3,60,94,158,0,0,0,0,0,3,0,0,0,111,113,226,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,0,0,5,30,23,52,0,0,0,0,0,0,48,51,99,6,6,6,0,0,0,268,289,555,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,154,291,0,0,0,0,0,0,142,154,293,47,47,92,455,497,957
UCL121008,0,0,0,61,52,109,0,0,0,0,0,0,0,0,0,12,19,29,0,0,0,0,0,0,8,5,9,0,0,0,4,0,7,0,0,0,0,0,0,0,6,9,0,0,4,0,0,0,0,0,0,3,3,10,3,6,11,0,0,0,91,94,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,83,68,151,0,0,0,0,0,0,83,68,156,102,85,191,282,253,529
UCL121009,7,5,8,117,124,238,0,0,0,4,0,4,0,0,0,66,79,152,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,6,10,10,14,0,0,0,0,0,0,18,20,36,0,10,13,0,0,0,217,245,460,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,121,132,257,0,0,0,0,0,0,126,132,256,90,67,152,441,446,885
UCL121010,0,5,3,53,58,111,0,0,0,6,0,8,0,0,0,40,53,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,6,5,11,3,6,14,0,0,0,116,131,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,165,343,0,3,3,5,3,12,186,169,355,34,29,60,335,335,668
UCL121011,5,5,5,64,61,127,0,0,0,4,0,7,0,0,0,67,81,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,7,10,0,3,3,0,5,5,15,17,31,3,6,6,0,0,0,164,188,348,11,15,15,0,0,0,0,0,0,0,3,10,0,0,0,3,6,3,8,7,12,192,204,395,0,0,0,0,0,0,192,209,395,77,74,153,447,490,941
UCL121012,0,0,0,93,92,184,0,0,0,8,12,22,0,0,0,77,104,178,0,0,0,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,8,9,18,0,0,0,0,6,11,28,30,55,7,12,20,0,0,0,245,267,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,144,304,3,0,3,0,4,8,166,144,310,17,13,30,431,422,852
UCL121013,0,0,0,68,75,135,0,0,0,3,4,12,6,0,6,44,51,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,14,0,6,3,0,0,0,0,5,5,0,3,0,5,12,20,0,0,0,139,169,308,8,8,11,3,0,3,0,0,0,0,4,4,6,0,8,5,0,3,3,3,10,133,142,278,0,0,0,0,0,0,133,146,278,60,70,130,346,400,743
UCL121014,0,0,3,36,24,60,0,0,0,3,8,9,0,0,0,41,52,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,15,24,0,0,0,0,0,0,8,5,10,0,5,3,7,4,7,109,109,219,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,125,103,229,0,3,3,0,0,0,125,105,227,39,20,61,284,235,524
UCL121015,3,3,7,59,53,113,0,0,0,4,3,12,0,0,0,43,64,103,0,0,0,0,0,9,0,0,0,0,0,0,0,3,5,0,0,0,0,0,4,0,0,0,8,10,17,0,0,0,3,0,8,4,11,17,9,8,23,0,0,3,142,159,297,0,0,0,4,5,9,0,0,3,0,0,6,0,0,0,0,7,7,0,6,4,201,167,370,0,4,4,0,6,6,206,174,384,14,21,35,372,367,737
UCL121016,7,6,11,21,32,51,0,0,0,0,3,0,0,0,0,47,57,103,0,0,0,0,0,0,3,0,7,5,3,9,4,0,7,0,0,0,0,0,0,0,0,0,5,3,10,0,0,0,4,5,7,0,3,5,9,11,20,0,0,0,105,120,223,0,0,0,0,0,0,7,8,14,0,0,0,0,0,0,0,0,0,0,0,0,131,117,241,0,0,0,0,0,0,131,119,250,25,30,58,276,279,555
UCL121017,3,0,8,62,59,128,0,0,0,7,8,12,0,0,0,93,94,186,0,0,0,4,7,14,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,6,3,8,0,0,0,5,3,11,15,12,31,12,15,28,0,3,3,206,225,438,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,178,165,344,0,0,0,0,0,0,179,165,345,17,14,28,413,410,820
UCL121018,0,0,0,99,105,202,0,0,0,11,11,17,0,0,0,63,81,146,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,16,18,22,34,0,0,7,0,0,0,16,9,27,6,3,9,0,0,0,221,234,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,189,169,360,3,0,3,0,0,0,193,175,363,35,18,51,449,425,878
UCL121019,0,3,3,68,62,128,0,0,0,0,6,7,0,0,0,84,74,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,12,0,0,0,12,8,21,0,0,0,0,0,0,19,23,44,11,13,27,0,0,5,199,204,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,132,119,254,0,4,6,0,3,3,132,128,263,13,9,26,353,341,701
UCL121020,0,9,7,24,30,44,0,0,0,0,0,0,0,0,0,32,39,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,6,10,18,6,0,8,0,0,4,78,82,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,166,351,5,0,0,0,0,0,184,169,350,22,26,49,281,280,564
UCL121021,0,0,7,54,61,114,0,0,0,0,0,0,0,0,0,71,73,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,12,21,32,0,0,0,0,0,0,19,28,52,3,3,5,0,0,0,170,194,363,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,48,125,0,0,0,0,0,0,84,48,129,36,22,58,296,272,566
UCL121022,0,0,0,108,130,238,0,0,0,0,4,0,0,0,0,80,69,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,20,23,43,0,0,0,0,0,0,4,0,6,4,3,4,0,0,0,227,236,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,74,91,164,0,0,0,0,0,0,74,91,164,45,42,86,349,372,722
UCL121023,0,5,6,66,60,121,0,0,0,0,3,9,0,0,0,68,52,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,3,0,0,0,7,3,12,3,8,9,0,3,0,5,7,13,6,7,15,0,0,0,157,146,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,7,107,108,217,0,0,0,0,0,5,114,106,218,23,28,52,300,285,587
UCL121024,0,0,0,58,72,128,0,0,0,3,3,9,0,0,0,38,40,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,13,17,33,0,0,0,0,0,7,3,7,12,0,6,11,0,0,0,123,148,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,125,105,229,0,0,0,0,0,0,125,105,229,24,29,50,268,284,553
UCL121025,0,0,3,48,45,91,0,0,0,3,11,16,0,0,0,47,34,87,0,0,0,0,5,3,3,4,8,0,0,4,0,0,0,0,0,0,0,0,0,0,3,10,0,5,4,0,0,0,0,0,0,7,12,17,14,22,35,0,0,0,138,148,281,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,153,124,282,0,0,4,0,0,0,154,129,283,15,4,22,305,293,599
UCL121026,9,10,13,67,76,143,0,0,0,0,5,7,0,0,0,72,85,156,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,17,0,0,0,6,0,9,10,19,28,10,8,17,0,0,0,187,204,391,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,228,485,0,0,0,6,0,8,263,232,489,30,39,70,487,489,978
UCL121027,0,6,7,33,53,85,0,0,0,0,0,5,0,0,0,66,58,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,12,4,4,6,0,0,0,0,0,0,8,12,17,6,10,17,0,0,0,117,145,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,138,295,0,0,4,0,0,0,153,143,299,21,18,46,303,321,616
UCL121028,7,13,20,63,64,131,0,0,0,3,7,11,0,0,0,62,59,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,10,4,15,0,0,0,3,0,4,6,12,17,0,10,10,0,0,0,163,162,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,204,154,362,5,0,0,8,0,4,216,156,370,35,28,64,421,366,785
UCL121029,0,0,3,56,55,111,0,0,0,3,6,13,0,0,0,49,54,103,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,9,5,0,4,0,0,0,11,9,19,12,14,26,4,0,4,147,144,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,138,129,266,0,0,0,0,0,0,138,129,272,30,9,35,314,291,605
