UCL_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
UCL122064,88,96,188,16,26,37,21,27,49,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,31,55,0,3,3,0,0,0,44,55,99,20,19,39,152,172,319
UCL122065,114,99,216,17,11,26,31,31,61,0,0,0,10,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,41,78,0,0,4,0,0,0,53,57,113,18,7,30,190,162,356
UCL122066,115,133,248,6,12,19,38,39,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,41,85,0,0,4,0,0,0,48,58,106,3,3,4,166,190,357
UCL122067,110,116,223,13,19,33,51,62,112,8,8,17,5,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,59,72,138,0,0,3,0,0,0,81,93,172,13,17,26,206,220,427
UCL122068,32,39,71,5,3,8,9,9,18,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,27,0,0,0,0,0,0,26,14,36,23,24,47,78,78,158
UCL122069,62,79,144,25,23,46,36,43,81,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,32,45,83,4,7,10,3,6,7,65,77,147,8,7,16,135,165,301
UCL122070,133,143,277,4,15,21,41,47,89,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,47,88,3,3,9,0,4,3,55,73,124,6,4,9,193,218,412
UCL122071,50,68,115,44,54,99,51,38,91,7,4,7,5,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,64,50,111,0,0,0,0,0,3,109,107,215,9,3,11,161,176,337
UCL122072,48,44,96,8,20,30,23,24,50,11,12,23,5,5,18,0,0,0,0,3,0,0,0,0,0,0,0,5,7,8,0,0,0,55,49,97,0,0,0,0,0,0,61,65,125,9,10,17,122,116,235
UCL122073,72,68,142,9,4,18,37,39,75,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,40,41,85,0,6,8,0,0,0,51,49,106,20,10,27,145,132,275
UCL122074,85,65,155,9,7,13,27,31,57,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,63,0,0,0,0,0,0,36,37,77,18,18,37,140,130,265
UCL122075,70,81,146,11,10,25,28,32,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,60,3,0,8,4,0,4,43,51,89,11,4,12,124,129,253
UCL122076,62,67,131,12,11,25,18,17,38,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,46,0,0,0,0,0,0,35,40,70,6,4,8,101,104,209
UCL122077,99,115,216,14,14,26,23,24,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,46,0,0,0,0,0,0,39,36,74,23,27,49,155,181,337
UCL122078,54,83,138,4,6,11,21,25,53,4,4,11,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,41,72,3,3,10,0,0,0,43,52,93,14,9,25,117,144,257
UCL122079,103,96,198,5,4,11,20,29,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,45,0,4,6,0,0,0,24,34,57,5,0,5,130,130,261
UCL122080,153,162,319,12,4,14,34,28,62,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,31,66,0,0,6,0,0,7,47,44,87,9,5,17,210,208,423
UCL122081,74,75,154,9,19,22,18,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,27,0,0,0,0,0,0,24,29,53,17,19,38,114,132,243
UCL122082,64,63,130,3,4,11,35,38,70,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,37,73,0,0,0,0,0,0,44,42,80,9,0,13,115,106,225
UCL122083,102,90,190,23,18,47,9,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,32,0,0,0,0,0,0,40,40,78,6,5,10,147,134,284
UCL122084,53,48,103,9,9,17,19,25,40,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,47,0,0,0,0,0,0,32,34,61,18,13,32,101,88,195
UCL122085,71,65,135,15,10,25,33,27,59,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,39,27,68,0,0,4,0,0,3,52,44,97,21,17,39,138,119,267
UCL122086,123,96,217,8,11,22,17,29,47,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,37,54,0,0,3,0,0,0,35,50,80,30,30,65,184,181,366
UCL122087,62,58,119,3,8,15,14,17,28,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,38,0,0,0,0,0,0,21,24,52,3,4,12,94,89,183
UCL122088,80,59,141,5,7,13,17,21,36,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,21,27,47,0,0,0,0,0,0,28,30,64,13,20,31,125,112,240
UCL122089,103,106,207,37,49,86,34,28,62,0,3,3,9,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,43,41,82,0,0,4,0,0,0,84,91,176,26,16,49,213,212,432
UCL122090,144,142,284,3,5,7,49,46,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,46,92,7,5,13,0,0,0,54,50,107,19,8,31,221,206,425
UCL122091,75,71,153,16,21,36,11,10,20,11,11,16,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,23,52,3,14,20,0,0,0,49,58,104,28,29,55,152,164,316
UCL122092,110,125,231,0,8,7,41,48,87,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,49,97,0,6,6,0,0,0,50,60,104,10,9,15,167,190,357
UCL122093,76,92,174,13,17,33,13,28,43,4,3,0,11,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,42,63,4,6,11,0,0,0,43,69,107,22,34,56,143,192,332
UCL122094,90,91,182,5,8,17,40,39,84,0,4,11,5,5,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,51,53,99,5,6,11,0,3,4,60,67,123,16,14,29,161,169,337
UCL122095,60,62,123,0,0,0,38,25,63,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,42,27,70,0,0,5,0,0,0,43,27,70,12,11,26,119,105,223
UCL122096,64,59,127,4,5,14,43,32,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,39,36,76,0,0,0,0,0,0,50,40,88,15,14,30,126,113,239
UCL122097,57,54,116,0,7,14,27,22,46,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,25,26,55,0,4,4,0,0,0,32,38,65,15,7,17,102,100,199
UCL122098,98,78,174,25,39,69,20,39,56,3,0,7,3,8,19,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,36,52,91,5,3,5,4,3,5,68,96,166,58,74,133,223,247,475
UCL122099,71,58,131,10,5,14,23,27,55,0,4,4,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,38,67,0,3,3,0,0,0,36,46,85,15,9,16,124,114,233
UCL122100,125,119,242,13,12,27,76,64,138,0,4,3,3,0,9,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,83,76,157,0,0,0,0,0,0,96,85,184,25,31,58,252,233,482
UCL122101,97,98,197,15,11,29,45,44,89,0,0,5,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,51,50,108,0,4,4,0,0,0,74,70,141,11,12,20,185,180,359
UCL122102,78,77,153,15,8,24,22,30,52,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,33,55,0,0,3,0,0,0,39,42,85,41,26,66,159,139,301
UCL122103,59,62,127,6,3,11,10,12,22,7,8,15,0,0,3,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,15,27,40,0,0,0,0,0,0,25,28,52,9,0,9,95,94,196
UCL122104,153,148,301,0,0,0,47,51,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,51,96,3,3,3,0,0,0,49,50,105,0,0,0,208,200,403
UCL122105,114,87,200,13,10,21,29,24,51,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,30,27,56,0,0,3,0,3,3,48,37,86,8,0,7,165,129,289
UCL122106,64,68,135,6,10,19,24,16,35,0,0,0,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18,47,0,0,0,0,0,0,34,30,60,44,53,101,146,147,292
UCL122107,111,103,216,11,14,30,20,28,49,0,0,0,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,29,58,5,5,9,0,0,0,42,52,94,3,4,10,158,157,322
UCL122108,54,49,98,5,6,14,24,29,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,58,0,0,3,0,3,0,37,38,70,20,14,34,104,103,207
UCL122109,24,17,44,5,0,8,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,10,9,21,0,0,0,24,17,45,6,3,11,54,41,95
UCL122110,106,130,241,8,8,12,40,42,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,48,86,0,0,0,0,0,0,49,57,100,7,0,4,162,185,344
UCL122111,116,110,223,9,6,11,54,40,94,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,37,95,0,3,4,0,0,0,65,46,113,4,6,13,189,164,349
UCL122112,81,75,154,11,5,18,37,39,70,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,38,80,0,0,0,0,0,0,48,43,100,9,14,23,142,133,277
UCL122113,66,55,124,5,9,6,20,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,43,0,0,0,0,0,0,23,27,56,3,6,7,94,89,184
UCL122114,90,92,182,18,15,33,11,18,34,0,0,5,5,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,42,0,0,0,0,0,0,35,45,83,7,10,18,137,141,281
UCL122115,70,68,140,9,8,21,28,29,58,3,4,9,4,0,4,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,0,0,0,39,42,77,0,0,0,0,0,0,49,54,105,12,14,23,139,132,268
UCL122116,88,74,161,3,3,9,23,27,53,4,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,7,5,14,0,0,0,35,37,71,4,3,10,0,0,0,41,48,91,15,10,28,146,136,281
UCL122117,152,135,286,4,11,13,42,48,91,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,50,98,0,0,0,0,0,0,53,57,110,9,0,11,220,194,407
UCL122118,95,92,183,0,7,6,35,35,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,33,72,0,0,0,0,0,0,35,38,78,11,5,12,138,135,275
UCL122119,93,90,184,0,0,4,29,35,67,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,9,11,12,0,0,0,43,50,91,0,0,3,0,0,0,47,56,104,9,12,20,151,158,314
UCL122120,126,127,251,31,32,62,27,23,49,11,12,24,3,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,41,54,101,0,0,0,0,0,0,72,92,162,9,13,26,212,228,444
UCL122121,82,85,162,13,10,23,26,28,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,60,0,0,0,0,0,0,38,39,85,19,22,37,145,141,284
UCL122122,148,154,308,14,12,30,41,37,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,37,83,4,4,6,0,3,5,65,60,126,7,0,11,225,217,442
UCL122123,58,77,134,5,4,10,15,13,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,27,0,0,0,0,3,3,25,23,48,8,6,17,90,104,196
UCL122124,81,75,158,7,16,21,4,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,60,0,0,0,41,38,80,0,3,8,0,0,0,50,54,107,4,4,3,137,131,265
UCL122125,64,57,118,3,0,4,17,10,30,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,15,40,0,3,3,0,0,0,26,24,47,21,19,41,103,99,203
UCL122126,105,106,210,43,33,75,39,38,75,0,0,0,0,0,0,0,0,0,4,4,8,0,0,0,0,0,0,0,0,4,0,0,0,41,47,90,4,0,4,0,3,3,90,77,167,3,0,3,200,191,384
UCL122127,88,81,167,13,25,35,24,25,56,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,34,30,61,0,0,0,0,0,0,44,51,97,12,13,20,145,140,282
UCL122128,53,49,110,6,13,18,17,20,39,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,17,27,48,0,0,0,0,0,0,28,37,64,8,15,22,93,99,196
UCL122129,89,93,177,19,16,26,15,22,33,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,18,31,47,0,0,0,0,0,0,38,46,79,12,8,13,130,141,273
UCL122130,63,58,123,7,9,15,10,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,24,0,0,4,0,0,0,21,22,47,9,8,21,100,96,194
UCL122131,70,57,126,18,14,32,31,23,51,4,0,4,5,6,8,0,0,0,6,0,7,0,0,0,0,0,0,9,4,11,0,0,0,52,33,84,17,21,35,0,0,3,77,72,148,66,50,120,211,183,394
UCL122132,122,126,246,25,22,45,25,30,54,0,0,0,14,9,22,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,39,43,82,0,0,0,4,3,5,69,68,135,23,19,41,214,210,427
UCL122133,69,38,112,6,7,10,43,30,73,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,35,82,0,0,0,5,0,3,62,35,93,37,18,55,167,100,264
UCL122134,122,108,229,6,4,9,49,49,97,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,47,104,0,0,0,0,0,0,57,57,111,22,13,32,193,175,368
UCL122135,42,34,78,5,6,11,5,7,17,22,18,38,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,32,30,58,30,12,44,6,3,9,72,50,117,20,9,29,134,90,222
UCL122136,60,74,139,7,10,23,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,7,15,28,0,7,7,76,93,173
UCL122137,68,72,138,12,11,21,19,25,40,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,46,5,0,8,0,3,0,35,38,78,17,19,44,120,134,255
UCL122138,93,92,182,27,28,56,26,19,42,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,28,20,47,0,0,10,3,0,4,58,53,115,12,15,33,165,164,328
UCL122139,84,84,165,14,7,23,18,18,31,0,0,0,7,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,20,46,0,0,0,0,0,0,38,31,70,8,4,10,133,115,248
UCL122140,53,60,115,7,5,16,11,11,22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,27,0,0,5,0,0,0,21,23,44,18,24,43,93,105,195
UCL122141,84,85,171,13,16,32,47,47,93,0,0,0,11,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,58,121,4,0,6,4,0,0,82,79,155,14,13,26,176,177,355
UCL122142,63,63,123,9,11,18,15,11,25,0,0,0,3,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,42,4,0,4,0,0,0,30,28,61,12,4,20,102,97,200
UCL122143,36,39,71,14,12,28,22,20,38,0,7,6,3,5,10,0,0,0,3,3,0,0,0,6,0,3,0,0,0,0,0,0,0,34,33,60,0,0,4,0,0,0,46,52,94,19,19,39,99,105,205
UCL122144,115,134,244,20,29,51,37,34,70,0,0,0,7,0,10,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,43,88,0,5,5,3,0,6,70,74,141,8,8,18,185,214,404
UCL122145,68,64,130,12,6,15,21,23,47,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,26,24,53,0,0,0,0,0,0,34,32,70,14,12,22,111,104,221
UCL122146,79,69,151,3,7,10,21,21,44,0,0,5,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,55,5,3,10,0,0,3,39,36,76,15,6,18,135,114,244
UCL122147,53,53,104,4,4,8,11,17,31,0,0,0,14,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,31,64,0,0,0,3,5,8,33,45,74,11,10,27,103,105,209
UCL122148,66,47,121,10,9,15,23,17,37,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,20,44,0,0,0,0,0,0,31,28,58,19,15,35,122,92,214
UCL122149,110,91,202,13,21,37,14,21,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,40,0,4,4,0,0,0,34,47,85,21,19,43,167,161,322
UCL122150,114,117,230,28,30,57,43,42,85,7,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,51,54,100,0,4,0,0,0,0,82,86,165,21,14,30,212,210,423
UCL122151,83,92,171,10,8,14,18,14,32,0,0,0,6,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,19,47,0,0,0,0,0,0,37,27,64,22,22,49,138,144,280
UCL122152,100,88,194,6,3,10,36,31,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,37,36,71,0,0,0,0,0,0,45,37,87,26,19,40,171,142,315
UCL122153,125,128,257,6,0,3,36,31,66,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,38,39,77,4,4,7,0,0,0,49,44,91,10,5,19,184,184,359
UCL122154,130,126,258,29,26,55,18,12,34,3,7,10,5,7,10,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,28,26,59,5,3,3,0,0,0,63,60,127,12,8,18,204,197,400
UCL122155,144,148,295,29,32,63,17,19,41,0,5,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,23,52,0,10,10,3,0,3,56,63,123,22,26,48,227,236,468
UCL122156,115,126,243,35,35,71,20,20,41,3,3,8,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,52,6,10,12,0,0,0,70,69,141,14,10,22,197,211,406
UCL122157,175,148,322,0,0,7,22,24,52,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,56,8,0,7,3,0,4,36,34,72,4,6,13,215,193,400
UCL122158,64,63,125,11,25,30,21,25,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,44,0,0,0,0,0,0,35,50,79,4,0,3,98,108,210
UCL131001,174703,162975,337678,17615,17059,34675,48163,47933,96095,2367,2384,4749,3937,3953,7884,389,398,782,654,598,1252,182,142,326,389,382,778,1910,1924,3831,4,0,5,58002,57706,115707,2850,3208,6060,1400,1146,2545,79865,79123,158990,27510,22823,50336,282081,264916,546997
UCL179997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL199994,761,424,1186,221,160,382,1929,1707,3632,110,138,249,225,214,438,30,35,62,37,47,83,14,16,31,19,16,38,33,33,65,0,0,0,2400,2195,4597,373,438,814,56,35,95,3046,2835,5882,2307,1536,3835,6115,4793,10906
