UCL_CODE_2021,F_AccomFoodS_Cert,F_AccomFoodS_ID_NS,F_AccomFoodS_ToT,F_TransPostWhse_PD,F_TransPostWhse_GD_GC,F_TransPostWhse_BD,F_TransPostWhse_AdD_D,F_TransPostWhse_Cert,F_TransPostWhse_ID_NS,F_TransPostWhse_ToT,F_InfoMedTelecom_PD,F_InfoMedTelecom_GD_GC,F_InfoMedTelecom_BD,F_InfoMedTelecom_AdD_D,F_InfoMedTelecom_Cert,F_InfoMedTelecom_ID_NS,F_InfoMedTelecom_ToT,F_FinInsurS_PD,F_FinInsurS_GD_GC,F_FinInsurS_BD,F_FinInsurS_AdD_D,F_FinInsurS_Cert,F_FinInsurS_ID_NS,F_FinInsurS_ToT,F_RentHirREserv_PD,F_RentHirREserv_GD_GC,F_RentHirREserv_BD,F_RentHirREserv_AdD_D,F_RentHirREserv_Cert,F_RentHirREserv_ID_NS,F_RentHirREserv_ToT,F_ProScieTechServ_PD,F_ProScieTechServ_GD_GC,F_ProScieTechServ_BD,F_ProScieTechServ_AdD_D,F_ProScieTechServ_Cert,F_ProScieTechServ_ID_NS,F_ProScieTechServ_ToT,F_AdminSupServ_PD,F_AdminSupServ_GD_GC,F_AdminSupServ_BD,F_AdminSupServ_AdD_D,F_AdminSupServ_Cert,F_AdminSupServ_ID_NS,F_AdminSupServ_ToT,F_PubAdmiSafety_PD,F_PubAdmiSafety_GD_GC,F_PubAdmiSafety_BD,F_PubAdmiSafety_AdD_D,F_PubAdmiSafety_Cert,F_PubAdmiSafety_ID_NS,F_PubAdmiSafety_ToT,F_EducTrain_PD,F_EducTrain_GD_GC,F_EducTrain_BD,F_EducTrain_AdD_D,F_EducTrain_Cert,F_EducTrain_ID_NS,F_EducTrain_ToT,F_HealthCareSocA_PD,F_HealthCareSocA_GD_GC,F_HealthCareSocA_BD,F_HealthCareSocA_AdD_D,F_HealthCareSocA_Cert,F_HealthCareSocA_ID_NS,F_HealthCareSocA_ToT,F_ArtRecServ_PD,F_ArtRecServ_GD_GC,F_ArtRecServ_BD,F_ArtRecServ_AdD_D,F_ArtRecServ_Cert,F_ArtRecServ_ID_NS,F_ArtRecServ_ToT,F_OthServ_PD,F_OthServ_GD_GC,F_OthServ_BD,F_OthServ_AdD_D,F_OthServ_Cert,F_OthServ_ID_NS,F_OthServ_ToT,F_ID_NS_PD,F_ID_NS_GD_GC,F_ID_NS_BD,F_ID_NS_AdD_D,F_ID_NS_Cert,F_ID_NS_ID_NS,F_ID_NS_ToT,F_ToT_PD,F_ToT_GD_GC,F_ToT_BD,F_ToT_AdD_D,F_ToT_Cert,F_ToT_ID_NS,F_ToT_ToT,P_AgriForestFish_PD,P_AgriForestFish_GD_GC,P_AgriForestFish_BD,P_AgriForestFish_AdD_D,P_AgriForestFish_Cert,P_AgriForestFish_ID_NS,P_AgriForestFish_ToT,P_Min_PD,P_Min_GD_GC,P_Min_BD,P_Min_AdD_D,P_Min_Cert,P_Min_ID_NS,P_Min_ToT,P_Mnfg_PD,P_Mnfg_GD_GC,P_Mnfg_BD,P_Mnfg_AdD_D,P_Mnfg_Cert,P_Mnfg_ID_NS,P_Mnfg_ToT,P_EGW_WS_PD,P_EGW_WS_GD_GC,P_EGW_WS_BD,P_EGW_WS_AdD_D,P_EGW_WS_Cert,P_EGW_WS_ID_NS,P_EGW_WS_ToT,P_Cnstn_PD,P_Cnstn_GD_GC,P_Cnstn_BD,P_Cnstn_AdD_D,P_Cnstn_Cert,P_Cnstn_ID_NS,P_Cnstn_ToT,P_WTrade_PD,P_WTrade_GD_GC,P_WTrade_BD,P_WTrade_AdD_D,P_WTrade_Cert,P_WTrade_ID_NS,P_WTrade_ToT,P_RTrade_PD,P_RTrade_GD_GC,P_RTrade_BD,P_RTrade_AdD_D,P_RTrade_Cert,P_RTrade_ID_NS,P_RTrade_ToT,P_AccomFoodS_PD,P_AccomFoodS_GD_GC,P_AccomFoodS_BD,P_AccomFoodS_AdD_D,P_AccomFoodS_Cert,P_AccomFoodS_ID_NS,P_AccomFoodS_ToT,P_TransPostWhse_PD,P_TransPostWhse_GD_GC,P_TransPostWhse_BD,P_TransPostWhse_AdD_D,P_TransPostWhse_Cert,P_TransPostWhse_ID_NS,P_TransPostWhse_ToT,P_InfoMedTelecom_PD,P_InfoMedTelecom_GD_GC,P_InfoMedTelecom_BD,P_InfoMedTelecom_AdD_D,P_InfoMedTelecom_Cert,P_InfoMedTelecom_ID_NS,P_InfoMedTelecom_ToT,P_FinInsurS_PD,P_FinInsurS_GD_GC,P_FinInsurS_BD,P_FinInsurS_AdD_D,P_FinInsurS_Cert,P_FinInsurS_ID_NS,P_FinInsurS_ToT,P_RentHirREserv_PD,P_RentHirREserv_GD_GC,P_RentHirREserv_BD,P_RentHirREserv_AdD_D,P_RentHirREserv_Cert,P_RentHirREserv_ID_NS,P_RentHirREserv_ToT,P_ProScieTechServ_PD,P_ProScieTechServ_GD_GC,P_ProScieTechServ_BD,P_ProScieTechServ_AdD_D,P_ProScieTechServ_Cert,P_ProScieTechServ_ID_NS,P_ProScieTechServ_ToT,P_AdminSupServ_PD,P_AdminSupServ_GD_GC,P_AdminSupServ_BD,P_AdminSupServ_AdD_D,P_AdminSupServ_Cert,P_AdminSupServ_ID_NS,P_AdminSupServ_ToT,P_PubAdmiSafety_PD,P_PubAdmiSafety_GD_GC,P_PubAdmiSafety_BD,P_PubAdmiSafety_AdD_D,P_PubAdmiSafety_Cert,P_PubAdmiSafety_ID_NS,P_PubAdmiSafety_ToT,P_EducTrain_PD
UCL121048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,8,0,0,0,0,0,0,4,0,0,3,0,0,0,4,5,0,10,3,0,0,14,3,0,14,6,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,27,13,16,0,64,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,3,0,3,0,0,0,0,22,0,31,0,0,0,0,4,0,4,0,0,5,0,7,4,12,0,0,0,0,3,0,6,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,4,3,0,3,0,0,0,0,3,0,10,0,0,9,9,0,0,16,5
UCL121049,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,9,0,15,0,0,3,4,17,0,27,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,5,8,25,9,54,7,99,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,10,4,29,0,47,0,0,0,0,0,0,0,0,0,0,0,18,0,21,0,0,0,6,4,0,10,0,0,0,0,14,0,15,0,0,0,3,7,0,9,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,5,0,5,0,0,0,0,4,0,5,0,0,0,0,4,0,4,0,0,4,0,0,0,10,0
UCL121050,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,3,0,14,0,0,3,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,3,8,15,26,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,3,0,6,0,7,0,0,4,4,5,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,5,5
UCL121051,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,4,5,3,3,0,3,0,16,3,5,17,12,13,0,37,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,0,3,6,13,29,18,36,0,96,0,0,3,4,10,0,21,0,0,0,0,0,0,0,0,0,5,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,17,0,15,0,0,3,0,4,0,8,0,0,4,0,5,0,12,0,0,0,0,0,0,5,0,0,0,3,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,4,0,0,0,0,4,0,4,0,0,4,4,0,0,11,8
UCL121052,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,3,4,4,3,0,8,0,22,6,0,6,5,8,0,25,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,4,0,0,0,5,13,10,33,15,44,3,116,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,3,0,0,0,3,24,0,28,0,0,0,0,0,0,3,0,0,4,0,11,0,14,0,0,12,8,9,0,28,0,0,0,4,7,5,11,0,0,6,0,0,0,6,0,0,0,0,0,0,4,0,0,4,0,6,0,7,4,0,13,0,3,0,20,3,0,0,0,3,0,8,0,4,8,4,20,0,32,6
UCL121053,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,5,8,0,13,0,0,5,0,3,0,13,0,3,9,9,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,14,24,26,5,83,0,0,6,4,20,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,5,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,4,0,3,5,13,0,0,0,0,4,0,9,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,8,17,5,25,0
UCL121054,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,5,0,0,7,4,0,0,12,8,0,23,5,4,0,36,0,0,19,7,9,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,5,51,27,52,4,151,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,12,0,15,0,0,0,0,8,0,8,0,0,0,3,39,0,52,0,0,0,0,6,0,9,0,0,5,4,9,0,15,0,0,0,0,8,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,4,0,9,0,0,0,0,0,0,0,0,0,9,0,8,0,14,0,0,0,0,7,0,7,0,0,3,10,4,0,20,10
UCL121055,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,0,5,0,0,10,5,0,0,11,6,4,8,7,6,0,26,0,0,15,12,13,0,43,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,7,8,9,34,29,38,4,118,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,5,0,8,0,10,0,0,5,0,16,0,22,0,0,0,0,5,0,4,0,0,0,0,10,4,13,0,0,0,3,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,4,0,15,0,0,0,3,4,0,6,0,0,9,4,5,0,21,8
UCL121056,4,0,6,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,0,0,0,0,0,0,0,0,9,0,0,3,3,9,0,13,0,3,10,4,8,0,18,0,5,18,10,19,4,58,0,0,0,0,0,0,0,0,0,0,3,4,0,12,0,0,0,0,0,0,0,0,7,37,33,60,4,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,17,0,0,0,0,0,0,5,0,0,0,0,33,0,35,0,0,0,0,3,0,6,0,0,0,6,12,0,22,0,0,0,4,12,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,5,0,10,0,0,0,3,3,0,6,0,0,3,3,9,0,13,0
UCL121057,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,4,0,0,4,0,0,0,8,0,0,5,4,5,0,18,6,0,9,0,17,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,0,26,15,57,8,109,0,0,0,0,0,0,0,0,0,0,9,10,0,16,0,0,0,0,12,0,19,0,0,3,0,3,0,7,0,0,0,4,33,4,40,0,0,0,0,0,0,3,0,0,3,3,11,0,12,0,0,0,0,8,0,5,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,4,11,0,15,0,0,0,0,6,0,4,0,0,3,0,5,0,11,0
UCL121058,11,0,23,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,5,0,4,7,9,0,0,21,0,0,0,0,5,0,6,0,0,0,9,0,0,17,5,8,34,11,18,0,74,4,9,42,27,30,5,113,0,0,0,0,0,0,0,0,0,0,3,6,0,16,0,0,0,0,3,0,8,14,24,105,75,102,7,334,0,0,0,0,8,0,8,0,0,0,0,3,0,3,4,0,0,3,16,0,22,0,0,5,8,10,0,24,5,0,0,6,65,5,76,0,0,0,0,9,0,12,0,0,8,6,17,0,34,0,0,9,7,23,0,30,0,0,0,5,19,0,27,0,0,0,3,0,0,3,4,0,0,7,3,0,16,0,0,0,0,0,0,3,0,5,19,9,4,0,35,0,0,0,4,9,0,16,0,5,3,19,11,0,44,9
UCL121059,5,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,0,6,0,10,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,13,0,4,0,19,0,0,0,4,5,0,17,0,0,0,0,3,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,7,4,22,24,36,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,38,0,41,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,3,11,0,17,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,4,4,0,3,0,4,0,14,0,0,0,3,7,0,7,0,0,0,0,3,0,7,0
UCL121060,0,0,4,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,3,4,4,0,9,0,0,0,0,3,0,4,0,0,6,4,0,0,11,0,0,18,7,9,0,38,0,0,21,8,14,0,51,0,0,0,0,0,0,0,0,0,3,0,4,0,9,0,0,0,0,0,3,7,6,12,45,44,58,7,170,0,0,0,0,0,0,4,0,0,0,0,4,0,7,0,0,0,6,10,0,12,0,0,0,0,4,0,4,0,0,3,6,37,0,47,0,0,0,4,9,0,6,0,0,0,3,16,0,14,0,0,4,0,8,0,6,0,0,3,5,12,3,18,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,0,4,0,4,4,0,5,5,4,0,16,0,0,0,4,0,0,4,3,3,12,9,4,0,30,5
UCL121061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,3,0,11,4,0,8,0,0,0,9,0,0,3,5,10,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,5,4,0,13,7,34,3,59,0,0,0,0,7,0,7,0,0,0,5,22,0,21,0,0,0,0,6,0,7,0,0,0,0,3,0,4,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,8,0,8,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,4,0,4,0,0,3,0,3,0,15,4
UCL121062,0,0,5,0,0,3,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,4,0,0,14,0,0,0,3,0,0,8,3,0,4,4,0,0,10,10,5,15,6,8,0,49,3,8,23,12,9,0,52,0,0,0,0,0,0,3,0,0,3,0,0,0,9,0,0,0,0,3,0,5,21,15,69,47,47,4,204,0,0,4,0,3,0,12,0,0,0,0,0,0,0,0,0,0,5,13,0,19,0,0,0,0,3,0,0,0,0,5,6,30,4,49,0,0,0,0,5,0,9,0,0,4,3,10,0,31,0,0,0,3,3,0,8,0,0,3,8,0,0,14,0,0,0,0,0,0,0,0,0,3,6,0,0,15,0,0,0,0,0,0,4,5,4,14,4,0,0,23,0,0,3,5,13,0,21,3,3,11,10,4,0,31,11
UCL121063,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,3,0,0,4,5,0,5,4,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,13,21,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,25,0,0,0,0,0,0,0,0,0,0,0,12,0,16,0,0,0,0,6,0,12,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0
UCL121064,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,4,4,4,0,14,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,14,3,0,3,0,12,0,22,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,7,9,6,24,16,42,6,90,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,5,0,3,0,0,0,0,30,0,39,0,0,0,0,0,0,4,0,0,0,3,11,0,12,0,0,4,9,17,0,25,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,11,0,4,0,17,0,0,0,0,6,0,8,0,0,6,0,3,0,8,0
UCL121065,4,0,8,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,3,0,0,7,7,4,0,8,0,0,6,6,5,0,17,4,0,8,4,20,0,37,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,30,22,51,7,113,0,0,0,0,8,0,8,0,0,0,0,3,0,3,0,0,0,3,15,0,15,0,0,0,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,3,0,9,0,20,0,0,0,0,12,0,13,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,5,0,16,0,0,0,0,3,0,9,0,0,7,3,7,0,20,0
UCL121066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,5,0,0,0,0,5,0,4,0,6,0,0,9,0,8,0,0,9,5,13,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,6,13,15,30,0,70,0,0,0,0,0,0,0,0,0,0,0,21,0,20,0,0,4,4,5,0,11,0,0,0,0,0,0,4,0,0,0,0,12,0,17,0,0,0,0,0,0,3,0,0,0,7,6,0,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,5,0,7,0,0,3,0,3,0,3,0
UCL121067,4,0,5,0,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,3,11,0,0,0,0,3,0,10,0,0,3,8,0,0,14,0,5,8,7,22,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,8,20,26,45,10,109,0,0,6,0,14,0,22,0,0,0,0,4,0,4,0,0,0,0,0,0,8,0,0,0,0,6,0,4,0,0,0,0,7,0,11,0,0,0,0,4,0,3,0,0,0,3,15,0,22,0,0,0,0,6,0,8,0,0,0,3,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,3,3,9,0,0,0,3,16,5,29,0
UCL121068,12,0,23,0,0,0,5,0,0,3,0,0,3,0,6,0,7,0,0,0,3,0,0,8,0,0,0,5,0,0,6,0,0,5,4,10,0,20,0,0,0,0,0,0,4,0,3,12,9,11,0,38,9,5,14,4,10,0,35,12,9,24,17,31,7,93,0,0,0,0,0,0,5,5,0,0,3,9,0,18,0,0,0,0,4,6,3,21,22,63,55,119,15,297,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,3,11,0,16,0,0,0,0,0,0,0,0,0,0,7,77,3,90,0,0,0,0,11,0,12,0,0,5,6,39,9,56,0,0,3,6,21,0,27,0,0,0,5,6,0,8,0,0,0,4,6,3,14,0,0,0,3,0,0,16,0,0,0,5,7,0,10,3,0,12,3,8,0,26,0,0,3,3,12,0,15,0,3,21,18,24,0,73,14
UCL121069,5,0,5,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,4,0,0,7,3,0,0,7,0,0,0,0,3,0,3,0,0,0,0,3,0,10,5,0,14,0,5,0,20,4,3,13,13,9,0,41,0,0,0,0,0,0,3,0,0,0,4,6,0,7,0,0,0,5,0,0,3,13,3,48,35,51,5,148,0,0,0,0,0,0,0,0,0,7,10,22,0,39,0,0,3,5,6,0,21,0,0,0,0,0,0,0,0,0,3,4,24,0,34,0,0,0,4,4,0,12,0,0,4,3,11,0,21,0,0,0,0,3,0,3,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,8,3,0,11,5,5,0,25,0,0,0,0,3,0,9,0,0,6,5,7,0,18,9
UCL121070,0,0,7,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,3,6,0,0,7,9,3,11,3,0,0,29,0,4,10,3,3,0,27,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,4,0,3,0,5,17,7,48,17,20,5,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,12,5,0,0,0,0,0,4,0,0,3,3,22,0,27,0,3,0,0,0,0,7,0,0,0,0,5,0,6,0,0,5,0,5,0,4,0,0,3,3,4,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,3,3,0,6,0,0,0,17,0,0,0,0,0,0,3,4,4,0,10,3,0,18,9
UCL121071,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,4,0,4,0,9,0,0,0,3,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,8,0,0,8,18,36,8,72,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,23,8,28,0,0,0,0,0,0,0,0,0,0,0,15,0,13,0,0,0,0,3,0,3,0,0,0,0,8,0,14,0,0,0,0,3,0,6,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,6,0,10,0
UCL121072,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,5,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,9,0,0,0,14,0,0,8,3,15,0,26,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,21,23,44,6,92,0,0,0,0,0,0,4,0,0,0,4,9,0,9,0,0,0,0,9,0,17,0,0,0,0,4,0,3,0,0,0,0,28,0,28,0,0,0,0,6,0,4,0,0,0,6,6,0,23,0,0,0,0,12,0,10,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,4,3,5,0,15,0,0,0,0,4,0,7,0,0,3,9,4,0,18,0
UCL121073,10,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,3,0,11,0,0,0,4,7,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,18,32,8,62,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,4,0,0,0,0,14,0,16,0,0,0,0,6,0,0,0,0,0,4,4,0,3,0,0,0,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,0,3,12,0,19,0
UCL121074,0,0,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,5,4,0,5,0,0,0,16,8,4,11,5,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,21,5,36,11,20,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,3,9,0,18,0,0,0,0,0,0,0,5,0,12,0,6,0,16,0,0,11,5,4,0,15,0,0,0,5,3,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,3,0,0,0,0,0,0,0,5,0,9,3,0,0,18,0,0,0,5,5,0,4,4,0,7,3,3,0,17,8
