UCL_CODE_2021,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
UCL115049,0,3,4,5,3,0,3,0,0,24,0,0,0,0,0,6,0,0,0,6,3,5,3,8,3,3,0,0,0,30,0,0,0,0,0,4,0,0,0,3,5,4,3,4,10,3,0,0,0,31,0,0,0,0,0,4,0,0,0,4,6,4,8,0,0,0,0,0,0,14,0,0,0,0,0,6,0,0,0,11,0,0,5,3,4,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,14,0,0,0,0,6,6,5,0,0,8,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,13,0,0,6,5,0,6,0,0,0,14
UCL115050,0,0,0,0,0,6,0,0,0,6,0,0,0,4,0,0,0,0,0,9,0,0,3,19,9,0,0,0,0,39,0,0,0,0,5,0,0,0,0,7,4,16,20,25,14,16,0,0,0,94,0,0,5,0,6,0,0,0,0,7,8,6,10,14,9,8,0,0,0,59,9,5,6,11,6,0,0,0,0,45,0,0,5,0,3,3,5,0,0,23,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,8,0,0,5,9,8,0,3,0,0,26,0,3,0,3,5,0,0,0,0,11,0,0,4,13,6,4,3,0,0,30,0,0,4,14,15,0,5,0,0,42,0,0,14,11,17,6,0,0,0,43,8,0,0,0,0,0,0,0,0,6,0,0,6,4,4,3,0,0,0,23,4,0,0,11,7,0,0,0,0,21
UCL115051,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,4,7,0,3,0,0,0,19,0,0,0,0,3,0,0,0,0,8,0,0,9,19,9,12,0,0,0,60,0,0,0,4,0,0,0,0,0,9,6,3,8,7,6,4,0,0,0,33,0,0,5,3,7,3,0,0,0,23,0,0,5,0,4,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,3,0,3,4,0,0,7,0,0,0,0,0,5,0,0,0,15,0,0,4,7,8,9,0,0,0,30,0,0,0,0,8,11,0,0,0,21,0,0,9,12,6,13,4,0,0,34,4,0,0,0,3,7,0,0,0,11,5,0,4,0,3,6,0,0,0,10,0,0,8,5,7,0,0,0,0,23
UCL115052,0,0,7,9,0,9,4,3,0,29,4,7,31,30,35,19,0,0,0,124,0,3,5,3,8,4,0,0,0,25,0,0,3,3,6,4,0,0,0,21,9,6,12,4,4,8,4,0,0,44,0,0,3,0,0,3,0,0,0,8,3,0,0,0,0,5,0,0,0,10,5,0,0,0,9,0,0,0,0,15,0,0,3,0,5,6,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,3,5,7,0,0,0,0,13,0,0,3,3,5,3,0,0,0,14,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9
UCL115053,0,0,3,0,5,9,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,13,0,3,0,0,0,4,0,0,0,12,0,0,0,7,0,0,0,0,0,10,4,0,0,0,0,4,0,0,0,19,0,0,0,0,3,3,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,6,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,14,0,0,0,0,0,4,0,0,0,8
UCL115054,0,0,0,0,0,0,0,0,0,5,0,0,0,3,6,0,0,0,0,9,0,0,5,0,8,9,0,0,0,30,0,0,0,5,5,4,0,0,0,8,4,12,10,16,15,4,6,0,0,71,0,0,4,0,4,0,0,0,0,9,0,0,0,5,4,0,0,0,0,18,4,0,0,0,0,0,0,0,0,4,0,0,0,5,8,10,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,4,0,0,0,4,0,0,0,0,4,6,0,0,0,14,0,0,4,0,0,0,0,0,0,3,0,0,4,8,3,3,0,0,0,16,0,3,0,0,5,7,0,0,0,14,0,0,3,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,3,4,0,5,0,0,0,0,13,0,4,0,0,4,4,0,0,0,11
UCL115055,0,0,6,6,3,3,5,0,0,22,0,3,3,5,4,9,0,0,0,20,3,3,12,3,11,3,0,0,0,32,0,0,0,3,8,4,0,0,0,13,13,16,9,18,17,12,6,0,0,90,0,0,0,4,0,0,0,0,0,14,18,3,0,7,7,11,0,0,0,45,4,0,4,0,0,3,0,0,0,12,0,0,5,0,5,9,3,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,4,3,0,0,0,0,0,12,0,0,0,4,3,0,0,0,0,13,0,0,7,8,5,6,4,0,0,39,0,0,4,0,4,3,0,0,0,22,0,0,4,0,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,7,8,8,0,3,10,0,0,33,0,0,4,0,6,3,0,0,0,16
UCL115056,0,0,6,10,14,13,6,0,0,59,0,0,0,0,0,0,0,0,0,0,0,8,3,4,12,9,0,4,0,46,0,0,3,0,0,7,0,0,0,11,3,8,17,15,20,16,3,0,0,79,0,6,3,3,8,10,0,0,0,28,6,9,6,3,3,10,9,0,0,47,9,6,9,7,15,5,7,0,0,54,4,0,3,3,12,11,6,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,9,3,0,0,19,0,0,4,0,3,7,0,0,0,21,0,0,7,10,17,4,3,0,0,44,0,0,0,0,0,3,3,0,0,12,0,0,6,5,0,3,0,0,0,18,0,0,0,6,0,0,0,0,0,3,0,3,0,4,4,11,3,0,0,28,0,0,0,11,15,14,0,0,0,46
UCL115057,0,5,5,3,5,9,7,3,0,33,0,0,0,0,0,0,0,0,0,4,0,0,4,7,7,9,0,0,0,29,0,0,5,6,0,11,0,0,0,19,8,12,25,19,19,25,4,0,0,109,0,0,0,6,3,0,0,0,0,10,12,3,9,9,10,9,3,0,0,47,11,6,12,9,11,14,3,0,0,62,0,0,0,4,9,12,0,0,0,29,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,0,0,9,0,0,3,6,4,5,5,0,0,21,0,0,0,0,0,0,0,0,0,15,0,5,3,3,6,9,0,0,0,29,0,3,12,7,10,12,3,0,0,47,0,0,10,5,10,6,0,0,0,36,0,4,3,0,4,0,0,0,0,13,0,0,6,5,3,0,0,0,0,9,0,0,4,7,6,3,0,0,0,26
UCL115058,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,5,8,3,15,11,3,0,0,54,0,0,0,0,0,0,0,0,0,8,0,0,3,3,4,10,0,0,0,15,12,0,7,0,0,7,3,0,0,36,0,0,6,0,0,9,4,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,3,5,0,0,17,0,0,0,3,5,4,0,0,0,12,0,0,0,3,3,7,4,0,0,17,0,0,0,0,5,4,0,0,0,11,0,0,3,0,4,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,8,0,0,3,4,0,0,0,0,0,12
UCL115059,4,0,15,13,10,11,11,0,0,68,0,0,0,0,0,0,0,0,0,0,3,0,6,4,4,4,0,0,0,28,0,0,0,0,3,6,0,0,0,14,4,0,8,6,9,12,3,0,0,41,0,0,0,3,0,5,4,0,0,18,0,0,0,0,3,6,5,0,0,16,4,0,4,3,0,3,3,0,0,24,0,6,0,3,5,6,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,5,0,0,0,20,0,0,4,9,3,6,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,4,8,9,3,0,0,0,19,4,0,0,0,8,5,6,0,0,21
UCL115060,0,0,3,0,3,6,0,0,0,10,0,0,4,0,0,0,0,0,0,8,8,3,17,30,9,10,0,0,0,75,0,0,0,0,6,0,0,0,0,8,4,11,17,13,17,4,0,0,0,67,0,0,4,3,0,5,0,0,0,12,8,6,8,9,3,4,0,0,0,31,14,6,4,3,3,4,0,0,0,28,0,8,9,15,14,12,0,0,0,59,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,16,0,0,8,0,4,0,0,0,0,14,124,137,70,43,22,10,0,0,0,397,0,0,0,4,5,0,8,0,0,26,0,0,3,5,3,7,0,0,0,24,0,0,0,0,3,0,0,0,0,4,5,7,6,10,3,0,0,0,0,34,0,14,11,14,8,3,0,0,0,55
UCL115061,0,0,0,0,0,6,4,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,10,3,6,0,0,0,0,24,0,0,4,0,0,0,0,0,0,4,0,8,7,5,3,3,6,0,0,21,0,0,0,0,0,0,0,0,0,6,0,10,0,4,3,0,0,0,0,27,8,3,0,0,4,0,0,0,0,20,0,0,3,3,8,5,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,18,0,0,0,0,0,0,0,0,0,6,0,0,4,7,8,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,8
UCL115062,0,0,3,3,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,5,0,0,0,31,0,0,0,0,0,0,0,0,0,5,4,14,23,25,13,7,0,0,0,88,0,0,6,3,3,0,0,0,0,18,4,3,3,3,3,7,7,0,0,27,4,0,0,0,0,0,0,0,0,10,0,0,9,3,5,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,5,0,4,3,0,3,3,0,0,0,20,0,0,0,7,0,3,0,0,0,15,0,0,0,6,0,4,0,0,0,20,0,0,3,0,3,4,6,0,0,16,0,0,4,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,5,3,3,8,7,0,0,0,0,31,0,0,3,3,5,3,0,0,0,18
UCL115063,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,4,6,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,10,18,18,20,3,5,0,0,80,0,0,4,7,5,6,0,0,0,15,0,0,3,7,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,0,0,5,0,3,6,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,6,0,0,4,0,0,6,0,0,0,4,0,0,5,9,4,3,7,0,0,28,0,0,0,0,0,0,0,0,0,7,0,0,3,0,6,4,0,0,0,15,0,0,6,7,0,0,0,0,0,11,4,0,0,0,0,4,4,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,0,16,0,0,3,6,3,4,0,0,0,17
UCL115064,0,0,0,3,0,0,0,0,0,7,0,0,7,0,3,0,0,0,0,17,3,6,3,11,17,27,3,0,0,66,0,0,3,5,4,5,0,0,0,19,27,23,48,45,41,22,10,0,0,223,0,0,0,7,5,3,0,0,0,20,7,4,8,5,7,12,4,0,0,47,37,9,15,14,12,7,4,0,0,88,0,0,5,6,5,13,3,0,0,35,0,0,0,6,5,0,0,0,0,15,0,0,3,6,6,3,0,0,0,28,0,0,0,5,9,0,0,0,0,10,0,0,19,22,17,11,8,3,0,83,3,0,6,8,8,6,0,0,0,28,0,11,31,37,23,22,0,0,0,122,0,3,12,19,22,24,4,0,0,79,0,0,16,12,22,24,9,0,0,82,5,7,0,4,0,0,3,0,0,15,4,0,0,4,7,7,4,0,0,32,5,5,8,5,14,4,0,0,0,31
UCL115065,0,9,10,11,5,11,8,5,0,46,0,0,0,0,4,0,0,0,0,6,3,0,7,3,0,4,0,0,0,16,0,0,0,8,4,0,0,0,0,11,3,3,15,7,11,13,0,0,0,58,0,0,0,0,0,3,0,0,0,9,5,5,9,0,5,5,0,0,0,34,0,0,0,3,0,4,3,0,0,18,0,0,7,4,12,6,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,6,11,19,15,0,0,0,50,0,0,3,3,0,3,0,0,0,9,0,0,4,3,15,3,6,0,0,34,0,0,3,0,0,0,0,0,0,3,4,3,8,4,3,7,0,0,0,21,0,3,5,8,3,3,0,0,0,26
UCL115066,0,0,10,0,5,3,0,0,0,22,0,0,3,0,0,0,0,0,0,9,3,12,8,10,7,12,3,0,0,57,0,0,0,7,5,3,0,0,0,19,15,32,74,49,35,21,4,0,0,225,0,0,5,8,10,10,0,0,0,29,4,0,9,3,4,10,0,0,0,40,11,4,0,0,0,0,0,0,0,15,0,0,0,10,10,17,0,0,0,39,0,0,0,0,0,3,0,0,0,7,0,0,0,4,0,4,0,0,0,5,0,0,3,0,0,0,0,0,0,12,0,0,9,6,5,0,0,0,0,17,0,0,5,0,3,0,0,0,0,17,0,0,4,3,6,16,4,0,0,39,0,0,3,4,0,5,0,0,0,19,0,0,5,3,7,6,0,0,0,19,0,0,3,3,0,0,0,0,0,9,5,6,17,10,12,6,0,0,0,56,5,6,13,8,7,3,6,0,0,38
UCL115067,0,5,0,4,0,9,6,4,0,30,0,0,3,0,13,0,6,0,0,22,0,4,8,11,5,14,0,0,0,43,0,0,0,0,0,4,0,0,0,6,0,8,15,23,10,12,3,0,0,70,0,0,0,0,0,0,0,0,0,3,4,10,10,4,9,7,0,0,0,41,8,6,4,4,9,0,0,0,0,26,0,0,3,5,6,9,7,0,0,26,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,5,0,0,10,0,0,0,0,0,5,0,0,0,11,0,3,9,3,8,5,0,0,0,27,0,0,0,4,3,0,0,0,0,9,0,7,3,0,3,10,0,0,0,26,0,0,0,3,7,0,0,0,0,9,0,0,4,0,3,8,0,0,0,21,0,0,5,7,0,8,3,0,0,28
UCL115068,0,4,0,3,0,0,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,12,0,0,0,21,0,0,0,0,4,0,0,0,0,5,5,9,10,10,9,6,3,0,0,44,0,0,0,0,4,4,0,0,0,12,0,3,8,4,8,10,0,0,0,28,4,4,3,5,4,5,5,0,0,29,0,0,3,0,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,7,0,4,0,0,0,3,5,0,0,10,0,0,0,4,10,6,0,0,0,23,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,3,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,6,0,0,17
UCL115069,6,8,11,14,7,7,4,0,0,56,0,0,4,8,4,5,0,0,0,12,5,0,8,3,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,9,3,9,9,16,11,10,4,0,0,56,5,0,4,0,0,7,0,0,0,13,9,0,6,4,0,0,0,0,0,28,0,0,3,4,6,4,0,0,0,18,0,0,3,0,9,15,9,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,10,4,0,0,35,0,0,3,4,0,4,0,0,0,13,0,0,4,6,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,3,0,0,0,4,3,3,0,0,0,14,0,0,4,0,9,6,4,0,0,22
UCL115070,0,0,0,0,0,6,0,0,0,14,5,11,44,64,49,25,3,0,0,200,0,11,27,8,13,17,0,0,0,69,0,0,7,0,5,0,0,0,0,17,12,11,38,29,22,14,5,0,0,134,4,0,11,9,4,0,0,0,0,34,8,8,8,9,6,4,0,0,0,51,18,3,7,3,4,7,0,0,0,41,0,3,8,20,16,16,5,0,0,65,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,4,7,5,7,0,0,0,0,21,0,7,14,3,5,0,0,0,0,32,0,8,3,5,14,5,3,0,0,30,3,0,0,4,4,5,0,0,0,15,0,0,7,12,3,4,0,0,0,23,0,0,0,0,0,0,0,0,0,8,8,4,17,8,9,8,0,0,0,49,0,6,14,14,3,4,4,0,0,48
UCL115071,0,0,0,0,0,5,6,0,0,13,3,11,38,36,32,26,0,0,0,151,0,3,6,3,3,5,3,0,0,27,0,0,0,3,4,0,0,0,0,12,3,10,17,9,3,8,0,0,0,50,0,0,0,0,0,0,0,0,0,4,0,3,0,7,6,3,0,0,0,26,7,4,0,3,9,3,6,0,0,35,0,0,0,3,5,8,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,10,0,0,3,0,0,5,0,0,0,11,0,3,0,0,0,4,0,0,0,10,0,0,4,0,0,0,0,0,0,4,5,3,8,7,3,0,3,0,0,23,0,0,7,0,8,0,0,0,0,24
UCL115072,0,0,6,0,6,5,4,0,0,25,0,0,0,5,0,0,0,0,0,3,0,0,3,6,17,8,4,0,0,39,0,0,3,5,4,0,0,0,0,14,6,7,10,13,14,16,3,0,0,70,0,0,4,3,4,3,0,0,0,13,12,4,0,0,6,8,0,0,0,31,12,3,3,4,3,0,0,0,0,26,0,0,0,6,3,7,4,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,11,0,4,0,0,9,0,0,0,0,13,0,0,0,10,14,11,6,0,0,43,0,0,4,4,3,5,0,0,0,21,0,0,6,0,4,8,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,12,4,0,4,3,3,5,0,0,0,20
UCL115073,5,0,6,0,4,5,5,6,0,32,0,0,0,0,0,3,0,0,0,3,3,12,32,33,18,17,3,0,0,114,0,0,5,0,0,0,0,0,0,8,6,3,19,13,21,6,3,0,0,77,0,0,0,0,0,5,0,0,0,4,0,5,0,4,3,5,0,0,0,18,8,4,6,4,8,5,0,0,0,36,0,0,0,0,5,3,9,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,12,0,0,0,3,0,0,0,0,0,9,0,4,0,3,4,14,0,0,0,29,0,0,9,8,3,5,0,0,0,20,0,0,4,3,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,6,0,6,4,5,0,0,0,0,10,7,0,5,3,0,0,0,0,0,21
UCL115074,5,22,41,34,18,27,3,3,0,152,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,7,0,0,0,25,0,0,0,0,0,0,0,0,0,3,10,7,7,3,4,14,5,0,0,52,0,0,0,0,0,0,0,0,0,11,4,3,4,5,5,5,0,0,0,26,0,0,0,0,0,0,3,0,0,8,0,0,0,3,0,14,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,8,6,0,0,0,17,5,0,3,10,14,3,0,0,0,39,0,0,3,5,4,0,0,0,0,13,0,0,3,0,4,5,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,4,0,3,4,0,0,0,17,0,0,3,5,0,7,0,0,0,26
UCL115075,0,0,0,0,0,3,0,0,0,6,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,5,6,7,9,3,0,0,41,0,0,0,0,4,0,0,0,0,3,6,3,0,3,0,4,0,0,0,19,3,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,11,0,0,0,0,7,0,0,0,0,13,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,10
