UCL_CODE_2021,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
UCL115030,3,0,0,0,4,0,0,0,0,14,25,6,27,31,48,53,7,0,0,192,0,0,0,0,8,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,6,3,0,6,8,4,0,0,29,0,0,0,0,0,3,0,0,0,5,3,0,7,4,10,8,3,0,0,28,0,0,0,0,0,0,0,0,0,0,8,7,7,7,11,9,0,0,0,46,17,8,11,8,15,8,3,0,0,70,0,0,6,0,9,13,9,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,4,4,6,7,0,0,0,16,0,0,0,0,5,4,0,0,0,7,0,0,6,4,8,7,0,0,0,31,0,0,7,5,15,19,0,0,0,49,0,0,0,0,0,0,0,0,0,8
UCL115031,0,0,3,6,6,8,3,0,0,21,33,18,67,90,114,142,60,8,0,536,0,5,3,5,3,7,0,0,0,18,0,0,0,0,3,0,0,0,0,7,0,5,12,12,11,24,7,0,0,60,0,0,0,4,0,0,0,0,0,10,8,9,19,15,24,20,7,3,0,108,0,7,0,3,0,11,0,0,0,16,12,4,11,0,23,24,9,0,0,83,28,8,8,15,17,7,0,0,0,96,0,0,3,3,4,3,8,0,0,20,0,0,3,3,6,0,0,0,0,15,0,0,0,0,0,3,3,0,0,14,0,0,0,0,11,3,5,0,0,22,0,6,7,20,22,30,20,4,0,107,0,0,3,12,13,17,7,0,0,56,0,0,6,12,19,15,5,0,0,54,0,0,15,12,30,28,9,0,0,94,5,8,18,20,34,44,19,3,0,158,0,0,0,4,0,0,3,0,0,9
UCL115032,0,0,0,3,7,4,0,0,0,17,19,32,48,81,127,114,27,5,0,451,0,0,7,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,10,0,0,0,28,0,0,0,3,0,6,0,0,0,10,9,13,18,24,16,20,4,0,0,100,0,3,3,4,4,4,3,0,0,20,10,7,12,4,15,10,3,0,0,69,10,0,6,8,10,12,0,0,0,42,0,5,0,7,17,13,3,0,0,42,0,0,0,3,11,3,0,0,0,19,0,0,4,3,3,0,0,0,0,20,0,0,0,8,0,5,3,0,0,16,3,6,6,13,34,30,15,0,0,100,0,5,3,4,10,12,0,0,0,31,0,7,6,13,22,16,6,0,0,76,0,4,11,23,14,40,12,0,0,107,0,6,12,22,34,41,12,4,0,129,4,4,0,5,8,12,3,0,0,26
UCL115033,3,4,3,5,0,0,0,0,0,21,59,71,219,293,252,164,36,0,0,1099,0,4,7,0,0,3,0,0,0,27,0,0,0,0,4,0,3,0,0,9,5,9,15,22,21,7,0,0,0,87,0,0,3,7,5,5,0,0,0,24,13,33,82,77,37,26,12,0,0,278,0,0,6,9,8,10,3,0,0,35,34,17,16,13,15,26,5,0,0,132,37,18,9,10,4,10,4,0,0,92,3,8,6,13,18,8,3,4,0,55,0,0,11,3,8,5,0,0,0,31,0,0,0,12,5,5,0,0,0,31,0,0,9,8,9,5,0,0,0,33,0,9,39,47,43,23,13,0,0,183,0,0,4,9,12,3,6,0,0,31,0,20,100,201,188,108,0,0,0,618,6,7,24,52,52,28,9,0,0,174,5,13,38,40,36,33,10,0,0,176,0,4,5,8,7,4,6,0,0,34
UCL115034,0,0,5,3,4,0,0,0,0,18,33,38,101,96,87,67,7,0,0,436,0,0,0,0,6,0,0,0,0,9,0,0,3,3,4,5,0,0,0,16,3,6,18,16,24,24,4,0,0,95,0,3,3,7,3,0,0,0,0,18,15,20,39,27,20,14,3,0,0,136,5,5,3,5,3,5,0,0,0,19,13,3,22,17,17,18,0,0,0,91,18,3,0,3,7,0,0,0,0,34,0,3,20,16,10,10,0,4,0,62,0,0,0,3,0,0,0,0,0,4,0,0,3,6,4,0,0,0,0,15,0,5,0,0,0,3,0,0,0,9,0,3,7,5,9,5,0,0,0,28,0,0,9,13,5,3,0,0,0,34,0,5,12,10,15,15,4,0,0,53,0,4,16,20,12,12,3,0,0,68,7,8,29,19,25,18,5,0,0,117,0,0,0,0,0,3,0,0,0,12
UCL115035,0,0,8,5,0,0,0,0,0,14,80,114,263,226,185,140,25,4,0,1031,3,0,9,7,5,8,6,0,0,35,0,0,5,10,6,5,0,0,0,24,3,19,41,30,23,15,3,0,0,133,0,0,8,7,3,4,3,0,0,26,19,23,56,19,26,22,11,0,0,178,0,5,9,12,14,7,0,0,0,45,45,26,46,46,29,28,5,4,0,232,54,25,27,15,11,11,0,0,0,142,0,3,9,13,9,23,0,0,0,69,0,4,5,3,3,0,0,0,0,14,0,0,8,10,15,5,0,0,0,43,0,6,10,8,3,6,0,0,0,27,0,6,28,19,11,11,4,0,0,78,0,4,17,16,11,9,3,0,0,52,0,14,37,35,34,16,5,0,0,143,6,10,72,61,68,44,6,0,0,264,9,39,89,71,68,54,10,0,0,334,4,3,3,3,0,0,0,0,0,15
UCL115036,0,0,0,9,0,4,0,0,0,17,49,43,97,95,144,133,22,6,0,584,4,0,0,0,0,3,0,0,0,8,0,0,0,3,0,6,0,0,0,6,4,0,6,8,14,10,3,0,0,56,0,0,0,6,5,8,0,0,0,17,16,14,22,15,27,36,7,0,0,129,0,0,0,0,3,10,0,0,0,16,33,14,17,23,28,20,0,0,0,135,30,12,12,8,11,11,0,0,0,81,0,0,7,9,4,5,4,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,7,6,8,0,0,0,27,0,5,8,0,3,4,4,5,0,26,4,4,5,13,20,14,8,0,0,64,0,3,11,9,9,12,0,0,0,50,0,5,47,36,56,29,0,0,0,175,5,3,13,9,34,23,11,0,0,105,0,9,34,21,42,63,13,0,0,191,0,0,0,5,5,0,0,0,0,10
UCL115037,0,0,0,0,0,0,0,0,0,0,25,26,35,61,92,55,6,0,0,310,0,3,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,10,7,11,3,0,0,34,0,0,0,0,0,0,0,0,0,4,4,12,14,18,10,0,0,0,0,53,0,0,0,0,0,0,0,0,0,5,15,10,6,16,11,9,8,0,0,71,19,5,4,0,6,0,0,0,0,36,0,0,0,5,7,4,0,0,0,19,0,0,0,0,0,0,0,0,0,9,0,0,0,3,4,0,0,0,0,11,0,0,0,4,7,4,0,0,0,11,3,3,9,12,7,5,4,0,0,42,0,0,0,0,6,5,0,0,0,12,0,6,15,22,21,20,5,0,0,82,0,0,16,11,31,23,4,0,0,83,0,9,7,24,30,30,3,0,0,91,0,0,0,0,0,3,0,0,0,10
UCL115038,0,0,0,6,0,0,0,0,0,11,19,14,49,47,49,65,15,0,0,263,3,0,4,9,8,5,10,5,0,50,0,0,3,6,3,0,0,0,0,18,0,0,12,8,9,9,0,0,0,36,0,0,0,6,0,0,0,0,0,11,3,3,7,7,4,3,0,0,0,32,0,0,0,0,6,4,0,0,0,10,6,6,14,9,5,12,0,0,0,54,7,3,9,3,6,7,5,0,0,46,0,0,3,3,7,5,0,0,0,23,0,0,6,0,0,3,0,0,0,7,0,0,7,0,4,0,0,0,0,7,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,5,6,0,0,14,0,0,0,0,3,5,0,0,0,13,0,0,0,3,7,9,0,0,0,20,0,3,3,3,10,19,4,0,0,46,0,10,16,25,19,26,9,0,0,100,0,0,0,0,0,0,0,0,0,0
UCL115039,3,3,0,8,9,6,0,0,0,26,30,61,182,142,116,129,32,0,0,690,0,0,5,3,3,11,3,0,0,31,14,56,144,117,95,86,10,0,0,514,0,6,8,7,4,12,0,0,0,35,3,0,6,3,8,3,4,0,0,30,3,5,16,17,10,12,4,0,0,67,0,0,4,4,0,3,5,0,0,21,18,12,15,21,20,26,11,0,0,118,16,15,34,10,21,13,4,0,0,106,0,4,6,8,4,14,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,10,0,4,0,0,4,4,3,0,0,9,0,0,3,3,7,5,3,0,0,22,0,3,11,7,8,6,8,0,0,42,0,5,15,22,19,34,10,0,0,108,4,8,35,29,17,10,7,0,0,117,6,8,32,9,21,19,4,0,0,101,0,0,0,0,0,0,0,0,0,7
UCL115040,0,0,4,3,4,0,3,0,0,9,24,32,83,72,92,63,17,0,0,384,0,0,4,0,4,6,0,0,0,11,0,0,0,5,0,0,0,0,0,6,0,4,13,9,15,15,3,0,0,58,0,0,0,0,3,0,0,0,0,6,11,24,33,24,14,12,4,0,0,123,4,0,0,4,9,5,0,3,0,28,12,14,18,5,15,7,4,0,0,74,17,10,5,7,7,7,0,0,0,61,0,0,8,8,11,13,3,0,0,43,0,0,0,3,0,0,0,0,0,5,0,0,0,4,5,3,0,0,0,14,0,0,0,3,3,0,0,0,0,8,0,3,8,7,6,9,0,0,0,34,3,7,6,10,6,3,0,0,0,31,0,0,7,10,13,5,0,0,0,41,0,5,14,8,24,11,4,0,0,69,3,3,23,17,13,25,7,0,0,94,6,3,0,0,0,0,0,0,0,9
UCL115041,0,4,4,3,6,0,5,0,0,19,25,33,113,68,83,86,25,5,0,447,4,5,17,11,7,8,14,4,6,66,0,9,20,10,5,0,6,0,0,44,8,10,23,27,15,4,5,0,0,79,0,0,0,0,0,9,0,0,0,8,3,10,9,13,6,11,0,0,0,51,0,0,5,3,4,4,5,0,0,20,9,8,16,18,11,13,5,3,0,87,13,6,13,5,4,10,3,0,0,50,0,0,5,6,3,9,5,0,0,42,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,7,0,0,0,14,0,0,3,8,6,5,0,0,0,21,0,4,29,14,26,26,0,0,0,95,0,5,32,27,26,18,3,3,0,107,0,14,37,12,25,28,11,0,0,130,0,4,0,0,0,3,0,0,0,11
UCL115042,0,3,3,0,0,0,0,0,0,15,30,25,82,73,70,78,16,3,0,384,0,5,9,8,6,11,3,0,0,40,0,0,0,0,0,0,0,0,0,4,3,4,10,7,7,7,0,0,0,43,0,0,5,4,0,4,0,0,0,10,6,10,21,12,7,6,0,0,0,63,0,5,14,3,8,10,0,0,0,37,8,5,14,4,11,10,5,0,0,59,19,10,5,7,0,13,0,0,0,52,0,5,3,6,11,13,11,0,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,6,0,0,0,7,0,0,4,0,5,0,0,3,0,7,0,0,7,5,3,0,0,0,0,21,0,0,4,3,4,5,0,0,0,18,0,0,14,24,22,16,8,0,0,83,0,4,18,24,22,17,7,0,0,83,0,5,27,27,31,23,5,0,0,118,0,0,0,0,0,0,0,0,0,3
UCL115043,0,0,0,4,0,0,0,0,0,14,25,24,83,75,82,84,29,0,0,394,0,4,4,0,9,6,0,3,0,40,0,0,0,0,7,0,0,0,0,4,0,0,8,3,3,0,0,0,0,23,0,0,6,0,4,4,0,0,0,9,0,4,5,10,7,0,4,0,0,37,0,0,5,3,3,0,0,0,0,10,13,12,22,14,15,10,8,0,0,88,16,7,15,17,22,19,6,0,0,92,0,3,4,5,3,6,5,0,0,22,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,10,0,0,6,3,3,4,0,0,0,18,0,0,23,20,16,24,7,0,0,82,0,4,24,20,16,24,4,0,0,97,7,3,29,19,25,39,18,0,0,138,0,0,3,0,3,0,0,0,0,10
UCL115044,3,0,4,3,3,4,3,0,0,19,19,23,98,61,77,77,21,3,0,392,6,3,13,12,11,16,6,3,0,73,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,0,4,0,3,0,0,0,7,3,7,11,15,15,12,0,0,0,60,0,0,5,3,5,8,3,0,0,23,3,7,16,10,7,11,7,3,0,65,11,8,6,4,4,7,6,0,0,45,0,0,9,4,8,8,4,0,0,37,0,0,4,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,0,0,0,20,0,0,0,0,3,5,5,0,0,12,0,0,15,18,13,15,3,0,0,73,4,0,37,22,32,15,5,0,0,117,5,8,38,18,22,40,9,0,0,140,0,0,0,0,0,0,0,0,0,3
UCL115045,0,0,0,0,0,0,0,0,0,6,12,19,40,34,39,42,7,0,0,202,5,7,4,0,0,7,0,0,0,19,0,0,3,5,6,0,0,0,0,5,4,3,6,9,4,12,0,0,0,35,0,0,0,0,0,0,0,0,0,4,0,3,5,0,8,10,3,0,0,34,0,0,4,0,0,0,0,0,0,11,4,4,9,7,6,7,3,0,0,36,9,7,5,0,0,0,0,0,0,22,0,0,7,0,5,5,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,3,5,6,4,0,0,0,17,0,4,8,3,10,4,3,0,0,27,0,0,5,5,11,8,3,0,0,27,0,4,10,12,20,20,4,0,0,83,0,0,0,0,0,0,0,0,0,0
UCL115046,0,3,4,3,0,0,0,0,0,18,28,25,92,87,93,61,5,0,0,397,4,6,30,13,6,10,3,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,4,4,0,0,22,0,0,5,3,0,0,0,0,0,11,10,8,28,27,20,19,5,0,0,107,0,0,0,4,0,0,0,0,0,6,14,10,12,10,15,10,0,0,0,69,16,8,13,7,15,13,4,0,0,75,0,0,3,0,10,3,0,0,0,27,0,0,0,3,0,0,0,0,0,5,0,0,5,0,4,0,0,0,0,10,0,0,0,9,0,0,0,0,0,9,0,4,7,13,0,11,0,0,0,38,0,0,6,5,10,4,5,0,0,25,0,0,8,17,15,15,0,0,0,60,0,3,16,18,23,17,0,0,0,69,3,10,25,32,33,18,4,0,0,115,0,0,4,0,3,0,0,0,0,3
UCL115047,0,0,0,0,3,0,0,0,0,10,22,37,69,79,87,92,19,6,0,419,4,11,13,8,10,21,14,5,0,79,0,0,0,3,5,0,0,0,0,3,0,4,9,9,5,6,3,0,0,35,0,0,0,3,4,3,0,0,0,17,5,8,15,12,9,22,3,0,0,71,0,0,6,0,4,9,0,0,0,17,18,5,15,15,12,13,0,0,0,77,10,10,6,5,6,3,0,0,0,39,0,0,3,9,9,4,3,0,0,26,0,0,3,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,6,0,0,0,5,0,0,5,7,3,3,7,0,0,30,0,5,3,8,7,4,0,0,0,26,0,4,17,15,17,27,6,0,0,89,0,3,9,15,17,24,0,0,0,71,3,16,17,18,24,37,16,4,0,142,0,0,0,0,0,0,0,0,0,5
UCL115048,0,0,3,0,6,3,0,0,0,13,32,44,122,116,158,167,34,4,0,684,0,0,0,4,8,0,0,0,0,15,0,0,0,0,3,0,0,0,0,3,5,0,15,15,11,29,0,0,0,72,0,0,4,4,5,4,0,0,0,21,10,25,59,37,30,17,10,0,0,183,0,0,4,0,4,11,0,0,0,16,17,11,19,14,23,21,0,0,0,101,32,21,17,16,18,20,4,0,0,127,0,0,4,8,8,14,5,0,0,36,0,0,6,0,0,6,0,0,0,11,0,0,5,0,10,11,0,0,0,30,0,4,9,4,9,7,0,0,0,29,0,0,11,18,15,18,7,0,0,73,0,7,6,18,7,20,0,4,0,74,0,6,27,25,34,23,4,0,0,118,4,7,26,23,30,38,12,0,0,146,3,14,46,28,50,71,13,0,0,221,0,0,0,0,3,0,0,0,0,11
UCL115049,0,0,0,0,0,0,0,0,0,4,13,11,28,41,36,38,14,0,0,189,0,3,4,11,8,3,3,0,0,28,0,0,0,0,0,6,0,0,0,4,3,3,7,12,9,5,0,0,0,40,0,0,0,0,0,4,0,0,0,3,5,4,3,16,8,3,0,0,0,38,0,0,0,0,0,4,0,0,0,8,12,4,9,0,7,3,5,0,0,46,0,0,0,6,0,6,0,0,0,23,0,0,7,4,4,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,0,0,12,0,0,0,3,3,0,3,0,0,9,0,0,0,5,7,3,0,0,0,23,0,3,4,10,7,12,0,0,0,44,4,4,10,9,13,13,3,0,0,62,0,0,0,0,0,0,0,0,0,0
UCL115050,0,0,3,6,3,0,0,0,0,18,44,49,101,142,128,69,14,0,0,547,0,0,0,0,0,6,0,0,0,7,0,0,0,4,0,0,0,0,0,9,0,0,7,17,15,0,0,0,0,52,0,0,0,0,4,0,0,0,0,7,4,16,22,28,14,15,0,0,0,102,0,0,3,3,11,5,0,0,0,18,27,19,26,27,26,18,4,0,0,140,25,12,18,17,15,0,3,0,0,82,0,0,4,6,9,6,5,0,0,31,0,0,0,4,0,0,0,0,0,12,0,0,0,3,5,7,3,0,0,17,0,0,3,7,0,0,0,0,0,16,0,3,16,15,13,3,3,0,0,55,5,3,6,13,3,3,0,0,0,37,0,0,5,27,19,8,3,0,0,61,3,5,24,45,38,19,5,0,0,127,5,17,41,39,53,35,3,0,0,188,10,0,0,3,4,0,0,0,0,13
UCL115051,0,0,0,0,0,5,4,0,0,12,26,15,49,69,73,95,28,0,0,360,0,0,3,3,4,0,6,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,4,12,0,5,3,0,0,26,0,0,0,0,5,0,0,0,0,6,4,0,11,22,13,18,0,0,0,68,0,0,0,0,0,3,0,0,0,8,17,3,10,18,12,11,0,0,0,72,11,7,9,7,16,12,5,0,0,68,0,0,3,0,4,7,0,0,0,18,0,0,0,0,0,0,0,0,0,6,0,0,0,4,5,3,0,0,0,8,0,0,3,6,6,5,0,0,0,15,0,0,4,3,3,5,0,0,0,25,0,6,7,3,3,14,0,0,0,28,0,0,4,13,11,13,6,0,0,46,0,0,5,15,19,15,4,0,0,56,3,9,23,27,29,41,12,0,0,139,3,0,0,0,8,8,0,0,0,24
UCL115052,0,0,0,4,0,3,0,0,0,6,23,23,61,71,74,59,9,0,0,323,0,0,10,8,6,12,4,3,0,41,4,5,39,37,44,19,0,0,0,146,0,3,10,4,7,8,0,0,0,38,0,0,3,7,6,4,0,0,0,18,9,8,12,7,5,6,4,0,0,46,0,0,3,3,0,3,0,0,0,12,9,8,8,9,3,13,0,0,0,54,9,5,11,5,10,6,0,0,0,56,0,0,5,8,5,7,9,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,4,0,3,0,15,5,0,3,11,5,7,0,0,0,27,0,0,3,7,11,4,0,0,0,28,0,4,11,15,5,10,0,0,0,51,3,9,5,6,19,16,3,0,0,63,0,0,4,0,0,0,0,0,0,7
UCL115053,0,0,0,0,0,4,0,0,0,8,4,5,29,27,41,39,20,0,0,182,5,0,4,0,4,9,3,0,0,28,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,21,0,3,3,0,0,4,0,0,0,8,3,4,7,5,8,5,0,0,0,31,3,3,5,5,11,10,3,0,0,32,0,0,4,0,3,5,0,5,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,5,6,0,0,0,0,11,0,0,0,0,0,3,3,0,0,14,0,0,0,5,5,3,0,0,0,16,0,0,6,0,6,6,10,0,0,33,0,0,7,13,18,18,6,0,0,54,0,0,0,0,0,3,0,0,0,11
UCL115054,0,4,0,5,0,5,0,0,0,14,19,28,29,63,62,51,15,0,0,272,0,0,0,0,0,3,0,0,0,9,0,0,0,7,6,0,0,0,0,7,0,0,5,0,19,9,0,0,0,42,0,0,0,5,4,4,0,0,0,8,4,12,10,18,15,7,6,0,0,80,0,0,4,0,3,3,0,0,0,16,8,8,7,13,3,5,0,0,0,46,7,0,0,0,0,4,0,0,0,20,0,0,0,8,9,13,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,11,0,0,0,3,0,4,0,0,0,4,0,3,4,0,9,9,7,0,0,26,0,0,9,3,3,0,0,0,0,13,0,5,7,15,7,8,0,0,0,50,0,4,5,7,13,21,5,0,0,58,3,9,10,11,16,16,5,0,0,61,0,0,0,0,3,0,0,0,0,5
UCL115055,5,0,0,0,0,6,0,0,0,9,30,44,65,71,96,78,24,0,0,400,0,3,7,6,6,3,0,0,0,32,0,3,3,5,4,9,0,0,0,20,3,3,13,3,16,3,0,0,0,41,0,0,0,5,8,4,0,0,0,19,13,15,11,18,20,17,6,0,0,96,0,0,0,9,0,0,0,0,0,20,22,12,17,15,19,19,0,0,0,104,10,11,7,3,6,10,0,0,0,54,3,0,5,7,5,9,3,4,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,14,0,0,0,0,7,3,0,0,0,10,0,0,6,4,0,7,5,0,0,26,0,0,0,5,11,7,4,0,0,31,0,0,4,11,16,11,4,0,0,55,0,6,14,22,11,21,8,0,0,85,0,12,19,20,36,28,3,0,0,121,0,0,4,0,0,0,0,0,0,5
UCL115056,0,4,4,7,0,0,0,0,0,23,37,32,90,94,129,135,45,0,0,568,7,5,13,16,16,22,10,0,0,76,0,0,0,0,0,0,0,0,0,0,8,8,4,5,13,19,5,7,0,63,0,0,3,0,0,7,0,0,0,11,3,9,17,16,20,16,3,0,0,84,0,6,5,5,13,7,0,0,0,37,14,11,16,18,33,33,11,0,0,133,20,7,20,22,25,23,15,0,0,131,4,0,6,6,11,13,6,3,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,11,0,0,0,5,0,8,0,3,0,13,0,0,7,7,9,17,5,0,0,46,0,0,4,7,10,13,6,0,0,43,4,0,12,13,23,10,6,0,0,63,0,0,12,16,20,10,7,0,0,72,4,8,33,29,26,40,11,0,0,152,0,0,5,6,0,0,0,0,0,13
