UCL_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
UCL122054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,8,0,0,0,0,0,6,3,0,8,16,25,13,20,23,25,4,0,137,10,7,5,10,6,13,3,0,47,24,35,22,28,26,36,12,6,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,36,15,24,22,26,6,0,147,11,14,12,9,5,8,4,0,63,31,42,31,28,33,38,12,3,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,11,0,0,0,0,0,4,3,0,11,32,63,36,43,45,51,8,6,280,21,17,13,19,14,19,7,4,108,56,79,46,64,55,76,20,6,399
UCL122055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,13,0,0,3,5,0,0,0,0,13,11,10,10,20,20,39,27,3,135,0,0,0,0,0,0,4,0,10,11,10,10,23,27,43,34,4,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,15,27,45,46,28,0,180,0,0,0,0,0,0,4,0,7,13,5,17,27,42,51,34,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,13,0,0,3,5,0,0,0,0,13,24,18,21,49,65,80,58,3,318,0,0,0,0,3,0,3,6,13,24,18,26,51,64,84,64,5,340
UCL122056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,9,0,0,0,3,0,5,0,0,10,15,4,16,15,11,25,16,0,111,0,0,0,0,0,0,0,0,3,17,4,22,17,11,29,17,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,22,20,16,28,9,7,125,0,0,0,0,0,3,0,0,6,15,11,21,20,16,33,9,7,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,9,0,0,0,3,0,5,0,0,10,34,15,36,34,31,50,20,10,236,0,0,0,0,0,3,0,0,5,37,16,39,33,31,58,24,10,251
UCL122057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,5,0,0,5,11,12,13,16,14,17,5,4,95,0,0,0,0,0,0,0,0,0,11,13,15,20,14,19,0,4,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,17,12,25,21,19,3,0,109,0,0,0,0,0,0,0,0,0,12,17,12,30,21,19,3,0,114,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,3,0,0,0,4,0,5,0,0,13,27,28,25,42,34,37,7,4,208,0,0,0,0,0,0,0,0,5,25,28,27,49,34,40,7,4,218
UCL122058,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,3,13,0,0,0,0,4,4,5,3,17,13,30,11,30,29,41,24,0,173,0,3,0,4,3,4,0,0,10,18,28,22,32,30,45,31,3,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,28,25,23,42,42,15,0,184,0,0,0,3,0,3,3,0,12,16,28,24,22,47,41,21,0,197,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,3,16,0,0,0,0,5,4,5,3,20,29,56,41,47,71,77,40,0,358,0,3,0,3,3,4,4,0,30,29,59,44,54,80,84,51,5,404
UCL122059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,22,27,18,18,26,23,10,3,152,0,3,0,0,0,4,0,0,13,22,31,25,22,29,33,13,3,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,25,26,29,23,12,9,168,0,0,0,0,3,3,0,0,13,29,24,26,30,32,31,12,7,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,46,44,47,48,53,50,23,6,317,0,4,0,4,4,9,4,0,33,47,53,51,53,56,59,22,11,354
UCL122060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,14,0,0,0,0,5,5,5,0,14,14,21,15,15,26,29,5,6,128,4,0,3,5,9,5,0,0,27,14,25,23,24,30,36,12,9,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,17,18,28,22,10,3,144,5,0,4,4,0,3,6,0,19,25,18,22,23,31,27,17,4,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,14,0,0,0,0,5,5,5,0,14,31,37,37,41,51,49,15,5,272,6,6,4,7,11,4,3,0,46,37,45,44,44,64,59,24,9,330
UCL122061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,7,9,5,4,0,53,3,3,3,6,5,0,3,0,18,12,18,5,10,12,13,9,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,7,9,7,12,0,0,49,0,6,0,3,5,0,0,0,15,11,10,14,15,11,12,4,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,11,17,12,17,5,0,103,7,4,0,8,8,0,3,0,38,20,26,17,23,24,18,11,0,142
UCL122062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,4,16,19,8,22,23,16,5,0,114,3,5,0,4,7,0,5,0,17,23,23,8,33,28,19,8,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,13,14,22,6,7,0,108,0,4,5,7,0,6,0,0,17,20,26,18,22,24,10,4,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,4,37,45,21,41,41,21,9,5,221,11,4,5,9,8,6,4,0,39,46,51,22,51,48,32,15,5,262
UCL122063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,3,6,11,23,18,10,21,15,8,0,108,0,0,0,0,0,0,0,0,4,15,22,20,10,22,18,12,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,17,14,23,14,8,6,118,3,0,0,0,0,0,0,0,8,16,19,21,17,22,16,8,6,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,10,0,0,0,0,0,5,0,3,10,24,37,36,31,41,32,20,3,230,6,0,3,0,0,0,0,0,18,27,38,43,31,47,29,20,13,252
UCL122064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,8,0,0,0,0,5,4,0,0,8,12,12,11,17,23,9,7,6,98,3,0,6,4,5,5,0,0,16,13,13,13,26,32,16,5,6,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,21,18,18,15,11,6,124,0,0,0,0,3,3,3,0,17,21,18,24,18,23,18,17,6,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,8,0,0,0,0,5,4,0,0,8,28,28,29,36,42,22,18,12,223,6,6,10,4,4,3,3,0,34,34,33,37,42,53,36,27,12,270
UCL122065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,6,0,0,0,0,0,5,3,0,14,9,16,12,15,43,41,19,3,155,4,0,0,0,0,9,5,0,12,8,16,11,16,45,46,25,3,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,7,10,48,36,18,4,146,0,0,0,3,4,0,5,0,11,8,10,10,16,48,41,18,4,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,13,0,0,0,0,0,5,3,0,11,17,29,24,28,86,73,35,7,302,4,0,0,7,8,9,7,0,28,18,29,27,30,96,86,43,7,333
UCL122066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,20,9,21,23,26,21,5,0,132,0,0,0,0,0,0,0,0,3,20,11,22,22,32,25,7,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,16,18,36,26,16,12,0,158,0,0,0,0,0,0,0,0,6,37,14,18,34,30,19,12,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,3,0,0,0,0,12,55,28,37,55,56,35,11,5,287,0,0,0,0,0,0,0,0,9,56,27,44,62,62,44,19,5,306
UCL122067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,0,0,0,3,0,0,0,3,9,28,12,17,30,32,35,13,0,171,0,0,0,0,0,0,0,0,8,31,12,20,33,37,32,12,3,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,21,37,43,36,13,4,185,3,0,4,8,0,0,0,0,10,19,16,21,35,43,36,13,4,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,0,0,0,3,0,0,0,3,9,46,32,37,66,78,70,28,4,356,4,0,4,3,0,0,0,0,22,53,36,36,70,78,72,28,6,381
UCL122068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,6,0,0,3,0,0,5,0,0,3,0,5,13,6,3,8,3,0,49,3,0,4,0,4,0,0,0,22,8,4,19,9,15,13,3,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,8,9,10,9,3,6,55,5,0,3,0,0,0,0,6,14,4,14,8,14,10,7,5,3,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,6,0,0,3,0,0,5,0,0,3,4,15,17,17,16,15,7,6,98,8,9,4,3,7,5,0,6,35,15,16,28,23,25,26,3,3,142
UCL122069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,7,0,0,0,5,0,3,0,0,7,13,13,8,20,32,10,13,4,114,0,0,0,0,0,0,0,0,5,15,15,10,24,32,17,13,4,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,14,24,28,33,14,8,136,0,0,3,0,0,6,0,0,7,17,8,15,28,28,37,14,8,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,7,0,0,0,5,0,3,0,0,7,27,21,25,45,61,47,25,3,252,0,0,7,0,0,5,0,0,12,30,19,31,48,61,50,25,6,268
UCL122070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,24,13,25,25,22,22,11,0,156,0,0,0,0,0,0,0,0,3,25,13,25,30,22,22,13,3,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,28,24,33,31,16,8,181,0,0,0,0,0,0,0,0,3,24,12,31,24,33,38,21,9,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,50,27,52,50,54,55,33,14,336,0,0,0,0,0,0,0,3,6,51,27,53,57,54,60,33,15,348
UCL122071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,11,0,3,0,0,0,6,3,0,11,19,20,13,14,17,21,17,3,123,0,4,0,0,0,0,0,0,10,18,21,16,17,19,25,24,3,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,19,23,17,18,19,35,18,0,145,0,0,0,0,0,0,0,0,4,14,25,17,21,19,37,18,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,17,0,3,0,0,0,7,3,0,17,37,43,32,36,38,52,34,4,269,4,4,0,3,0,0,0,4,11,40,47,30,36,43,55,37,8,291
UCL122072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,4,12,9,6,12,23,10,15,0,90,0,0,0,0,0,0,0,0,6,10,10,13,12,26,16,16,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,9,17,18,16,14,6,94,0,6,0,0,0,0,4,0,9,13,14,9,17,18,16,13,6,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,4,28,22,15,28,38,28,21,6,187,0,5,0,0,4,0,4,0,15,27,23,19,27,44,28,26,6,205
UCL122073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,6,0,0,0,0,3,5,5,0,6,3,10,11,11,27,31,14,0,114,5,0,0,3,0,3,3,0,10,8,14,13,15,29,36,14,3,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,12,16,28,22,16,3,117,0,4,0,3,0,0,0,0,4,12,11,12,18,28,25,13,4,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,6,0,0,0,0,3,5,5,0,6,13,19,23,29,53,54,25,0,225,5,5,0,9,0,0,3,3,23,15,29,28,33,58,61,32,5,257
UCL122074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,8,0,0,0,0,7,4,0,0,8,8,11,5,17,25,26,20,0,105,0,0,3,0,4,4,0,0,14,13,11,10,16,29,35,22,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,6,17,31,21,8,0,107,0,0,0,0,0,5,0,0,4,9,14,7,17,34,25,8,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,13,0,0,0,0,7,4,0,0,13,16,18,11,33,55,48,28,0,213,0,0,4,4,5,6,0,0,24,23,20,16,37,62,60,32,0,244
UCL122075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,7,12,15,16,19,8,10,8,0,84,4,0,0,0,0,0,0,0,13,13,17,15,19,16,9,8,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,21,13,18,7,4,4,102,0,0,0,0,0,0,0,0,5,16,16,16,20,18,9,4,4,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,6,0,0,0,0,0,7,0,0,10,26,26,37,36,26,13,12,6,190,3,0,4,0,0,0,0,0,13,30,29,39,38,30,21,12,6,208
UCL122076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,6,0,0,6,6,5,16,13,17,10,6,0,71,0,0,0,0,0,0,0,0,3,11,8,20,13,20,14,5,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,13,14,17,11,3,0,79,0,0,0,5,4,0,0,0,4,9,8,13,22,19,11,3,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,6,0,0,6,16,12,30,31,30,23,3,0,156,0,0,0,5,0,0,0,0,10,25,15,31,32,39,24,11,0,171
UCL122077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,14,13,13,15,28,28,12,0,119,0,0,0,0,0,0,5,0,16,22,13,11,18,32,30,12,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,14,19,14,16,31,23,13,8,137,4,0,3,3,0,0,0,0,14,25,18,13,22,31,29,13,8,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,4,0,0,8,35,26,18,29,62,54,26,7,252,12,0,4,5,0,0,4,0,30,47,26,22,36,64,57,30,7,294
UCL122078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,4,8,5,6,20,25,14,3,90,0,0,5,5,0,0,3,0,13,4,9,10,11,21,32,18,3,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,8,11,29,29,24,8,130,0,0,0,0,0,0,5,0,5,7,14,8,11,32,33,25,8,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,14,20,16,21,47,56,31,11,217,0,5,5,5,0,0,9,0,18,14,21,20,27,54,57,47,15,247
UCL122079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,21,10,17,14,18,15,10,3,102,0,0,0,0,0,0,0,0,5,21,10,21,14,15,16,13,3,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,15,23,25,20,6,0,116,0,0,0,0,0,0,0,0,0,11,11,15,23,25,20,6,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,32,21,25,44,40,34,20,3,220,0,0,0,0,0,0,0,0,5,32,21,31,44,42,36,19,3,230
UCL122080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,29,16,28,19,11,0,168,0,0,5,0,0,0,0,0,8,30,33,32,21,28,19,11,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,27,28,27,25,13,0,164,0,0,0,0,0,0,0,0,3,23,27,28,28,27,25,13,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,54,46,54,42,26,0,337,0,3,6,0,0,0,0,0,10,49,58,65,51,59,42,26,0,344
UCL122081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,3,0,0,0,11,10,9,12,12,15,9,11,4,81,0,0,0,4,0,0,3,0,16,10,9,14,18,21,17,16,3,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,15,15,22,20,3,0,93,0,0,5,0,0,7,3,0,12,10,11,13,18,22,22,9,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,3,0,0,0,11,18,19,24,31,33,27,13,4,167,0,0,3,7,0,5,6,0,28,14,19,32,35,45,35,22,5,205
UCL122082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,17,0,0,0,0,3,10,4,0,17,7,4,4,15,20,25,16,3,86,0,0,0,6,0,3,3,0,10,7,4,5,14,20,36,20,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,13,29,23,14,9,97,0,0,0,0,0,0,0,0,3,5,3,8,18,29,26,12,9,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,0,22,0,0,0,0,3,9,4,0,22,14,6,12,24,51,47,28,8,185,0,0,0,3,0,3,3,0,15,14,5,13,33,51,64,31,8,214
