UCL_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
UCL121037,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,6,3,0,12,15,4,4,0,22,11,0,3,0,16,10,3,5,0,17,7,0,5,0,19,7,8,0,0,17,0,12,0,0,17,10,25,4,0,35,8,6,0,0,17,13,9,0,0,17,3,3,0,0,11,5,4,0,0,11,10,4,0,0,12,0,0,0,0,0,116,81,32,0,230
UCL121038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,11,0,15,18,0,0,0,22,0,0,3,0,4,5,3,4,0,10,3,5,3,4,14,4,3,0,0,9,5,3,0,0,8,13,12,0,0,21,6,0,0,0,10,4,11,0,0,9,0,0,0,0,0,3,0,0,0,5,0,4,0,0,10,0,0,3,0,3,76,48,24,0,150
UCL121039,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,4,0,4,0,0,3,0,7,0,0,4,0,6,4,0,0,0,10,0,3,3,5,11,7,0,0,0,5,0,3,0,0,4,12,9,0,0,25,7,9,0,0,18,8,9,0,0,17,3,0,0,0,5,20,30,0,0,53,0,12,0,0,17,0,0,0,0,0,78,83,21,0,189
UCL121040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,0,5,3,0,0,0,7,7,0,0,0,9,5,0,3,0,6,0,3,0,0,7,9,5,3,0,22,7,6,0,0,13,9,5,0,0,13,3,8,0,0,13,11,24,3,0,26,3,13,0,0,16,0,0,0,0,0,63,72,14,0,151
UCL121041,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,6,5,0,0,0,6,7,0,0,0,4,12,4,0,0,18,11,0,6,0,18,5,0,0,0,12,7,0,0,0,10,4,7,0,0,12,0,4,5,0,7,10,4,5,0,18,5,9,0,0,15,0,6,0,0,6,0,0,0,0,3,0,6,0,0,3,4,8,3,0,15,0,0,0,0,0,84,44,24,0,159
UCL121042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,6,7,0,0,0,10,10,3,4,0,14,9,0,0,0,9,3,0,4,0,5,7,3,0,0,14,11,4,3,0,24,11,0,0,3,17,9,3,0,0,10,7,0,0,0,10,15,8,0,0,22,5,8,5,0,15,3,0,0,0,3,93,37,19,3,156
UCL121043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,11,4,5,0,0,8,7,0,4,0,17,0,5,3,0,9,6,4,0,0,13,6,16,4,0,28,4,10,3,0,14,9,22,0,0,29,0,11,0,0,16,4,23,0,0,36,0,4,0,0,7,0,0,0,0,0,53,103,31,0,185
UCL121044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,9,10,0,3,0,16,6,3,8,0,14,10,3,5,0,16,4,8,0,0,13,3,6,5,0,11,0,6,0,0,17,0,6,0,0,10,0,5,0,0,11,4,0,0,0,3,0,0,0,0,0,7,0,0,0,7,7,9,3,0,19,0,0,0,0,3,55,51,32,4,139
UCL121045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,4,25,6,5,0,32,6,0,0,0,7,9,3,4,0,14,7,6,6,0,16,4,0,0,0,8,6,0,0,0,9,9,7,4,0,23,8,4,0,0,14,0,3,0,0,5,0,3,0,0,6,3,3,0,0,5,6,4,0,0,14,0,0,0,0,0,96,45,22,0,162
UCL121046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,5,4,3,3,0,11,5,5,0,0,9,5,7,0,0,10,7,4,0,0,16,6,16,0,0,27,8,6,0,0,18,11,37,3,0,46,0,0,5,0,11,0,0,0,0,0,50,86,19,0,147
UCL121047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,3,0,9,3,4,0,0,8,4,0,0,0,12,0,0,0,0,0,4,4,0,0,8,9,17,7,0,28,6,10,0,0,20,9,11,0,0,21,4,8,0,0,8,11,11,0,0,23,3,14,0,0,15,0,0,0,0,0,58,85,19,3,171
UCL121048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,11,0,0,0,14,12,0,0,0,17,10,8,0,0,16,5,4,3,0,13,8,6,0,0,13,4,0,0,0,9,6,8,6,0,19,3,6,0,0,5,0,7,0,0,7,0,7,0,0,9,3,12,0,0,16,3,6,0,0,11,0,0,0,0,5,91,54,14,0,163
UCL121049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,4,0,4,6,0,0,0,3,3,4,0,0,5,6,3,9,0,13,9,3,6,0,9,4,4,0,0,14,4,11,0,0,15,5,8,0,0,19,3,12,0,0,9,0,12,0,0,16,0,6,0,0,6,9,8,0,0,14,0,9,0,0,5,0,0,0,0,5,51,78,22,4,155
UCL121050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,3,3,0,9,36,0,0,0,43,18,0,6,0,26,12,0,8,0,22,16,0,3,0,21,5,0,0,0,10,5,3,0,0,10,7,0,0,0,7,0,0,0,0,4,5,0,0,0,4,3,3,0,0,7,0,4,0,0,0,0,0,0,0,3,0,0,0,0,8,127,22,26,4,178
UCL121051,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,3,5,0,13,23,3,12,0,36,13,0,3,0,20,21,5,3,0,25,12,3,0,0,20,3,3,0,0,9,7,7,0,0,12,13,7,5,0,16,5,7,0,0,10,8,10,0,0,14,3,0,0,0,6,3,9,0,0,11,7,4,0,0,15,0,0,3,0,7,137,62,43,4,246
UCL121052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,3,0,0,0,3,14,0,0,0,15,6,0,5,0,10,13,0,4,0,19,18,4,3,0,27,7,3,3,0,12,3,0,4,0,11,24,5,5,0,26,13,10,0,0,22,7,10,0,0,16,0,3,0,0,3,6,5,3,0,17,6,4,0,0,10,0,5,0,0,3,121,56,27,0,204
UCL121053,3,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,3,0,10,0,0,0,0,3,13,0,8,0,25,6,0,0,0,10,7,0,7,0,9,12,3,0,0,18,5,3,0,0,13,3,8,0,0,11,4,16,6,0,21,4,3,0,0,11,0,5,0,0,6,3,0,0,0,9,4,8,0,0,6,7,0,0,0,10,5,0,0,0,4,99,52,26,5,176
UCL121054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,0,5,10,0,0,0,10,0,0,0,0,5,4,0,3,0,11,7,6,0,0,13,3,3,0,0,10,10,8,0,0,13,17,8,0,0,27,10,15,6,0,26,7,16,0,0,24,4,10,0,0,12,7,46,0,0,50,4,8,0,0,13,0,0,0,0,0,82,127,17,0,220
UCL121055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,14,7,0,0,0,10,7,8,8,0,17,20,0,0,0,19,4,5,3,0,8,5,10,0,0,17,13,10,3,0,23,6,14,0,0,24,3,13,0,0,11,0,3,0,0,7,6,8,0,0,10,5,6,0,0,16,0,0,0,0,0,82,77,19,0,182
UCL121056,4,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,9,0,5,0,11,3,0,3,0,3,22,0,10,0,33,7,0,9,0,19,5,9,3,0,17,5,7,9,0,30,5,12,4,0,24,7,9,4,0,19,13,13,8,0,41,0,16,0,0,17,7,7,0,0,12,0,9,0,0,6,0,3,0,0,7,0,6,3,0,11,6,0,0,0,8,104,95,61,6,257
UCL121057,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,7,7,0,4,0,9,9,0,0,0,12,9,9,6,0,21,9,3,0,0,11,3,4,0,0,7,6,6,0,0,11,17,17,6,0,34,3,26,0,0,26,0,14,0,0,16,3,8,0,0,9,0,19,0,0,17,4,8,0,0,11,3,0,0,0,0,70,104,30,5,206
UCL121058,5,3,0,0,9,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,0,7,0,9,9,0,3,0,11,29,4,0,0,36,23,4,3,0,27,22,5,5,0,28,23,11,3,0,35,20,4,3,0,29,16,18,5,0,37,24,42,0,0,68,15,45,0,0,61,8,47,3,0,57,9,15,4,0,27,11,58,0,0,68,5,21,3,0,31,0,3,0,0,6,230,278,41,3,556
UCL121059,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,15,0,4,0,16,12,0,6,0,21,17,6,5,0,25,9,5,5,0,15,11,9,5,0,17,5,7,0,0,16,8,14,4,0,26,8,6,0,0,16,0,5,0,0,5,3,3,0,0,5,5,8,0,0,14,3,3,0,0,10,0,0,0,0,0,99,62,34,0,190
UCL121060,0,0,0,0,0,6,0,0,0,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,4,0,10,19,0,3,0,18,7,6,3,0,17,12,4,3,0,17,12,4,0,6,20,8,15,3,0,21,8,3,0,0,20,15,17,5,0,42,9,7,0,0,22,15,21,0,0,33,6,16,0,0,19,5,22,0,0,34,4,12,0,0,16,0,0,0,0,0,140,135,26,3,300
UCL121061,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,0,0,0,4,3,0,0,0,9,7,0,4,0,9,3,3,6,0,9,10,3,7,0,12,0,3,4,0,8,3,4,0,0,9,6,14,0,0,15,3,18,0,0,22,0,14,0,0,15,0,8,0,0,8,0,6,0,0,6,0,12,4,0,12,0,0,0,0,0,37,80,27,0,146
UCL121062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,4,0,0,0,11,10,0,0,0,7,3,5,0,0,6,4,6,0,0,7,6,0,0,0,10,6,7,0,0,21,15,6,8,0,34,9,20,0,0,33,18,15,0,0,28,8,19,0,0,26,16,38,3,0,55,5,8,5,0,19,0,6,0,0,8,113,131,35,5,277
UCL121063,8,0,0,0,8,4,0,0,0,4,0,0,0,0,0,5,0,0,0,5,4,0,6,0,4,8,0,0,0,15,29,0,3,0,30,24,0,0,0,27,15,4,0,0,22,31,0,0,0,29,0,9,0,0,8,7,0,0,0,12,7,4,0,0,8,12,0,0,0,14,9,0,0,0,7,0,0,0,0,0,0,5,0,0,6,5,9,3,0,14,3,0,0,0,4,168,30,11,0,219
UCL121064,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,6,0,3,0,12,21,3,4,0,24,7,0,4,0,18,14,5,0,0,16,10,9,3,0,22,6,5,0,0,12,9,9,0,0,15,6,4,5,0,16,3,3,0,0,6,0,7,0,0,10,0,0,0,0,4,0,0,0,0,7,4,10,7,0,21,0,0,0,0,0,101,53,31,0,189
UCL121065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,0,6,0,8,4,0,4,0,5,52,0,4,0,55,17,0,0,0,20,15,7,8,0,26,16,9,0,0,31,3,10,0,0,15,3,9,0,0,13,9,14,6,0,28,5,7,0,0,11,3,3,0,0,10,0,0,0,0,0,7,4,0,0,8,8,15,5,0,28,8,0,5,0,13,167,78,40,3,286
UCL121066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,3,0,3,9,0,0,0,9,4,0,0,0,4,3,0,3,0,10,3,3,0,0,10,5,0,0,0,9,0,0,0,0,4,9,10,3,0,28,8,9,3,0,19,6,12,3,0,14,0,5,0,0,3,9,3,0,0,13,0,10,4,0,11,3,0,0,0,6,61,61,23,3,147
UCL121067,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,9,5,0,9,0,12,12,4,0,0,18,17,0,8,4,25,14,3,6,0,23,7,4,3,0,16,10,6,5,0,20,5,5,4,0,10,23,13,0,0,32,8,3,0,0,7,0,5,0,0,10,0,4,0,0,6,5,7,0,0,13,4,4,5,0,18,7,0,0,0,4,118,51,43,6,222
UCL121068,9,0,0,0,9,0,0,0,0,0,0,3,0,0,10,0,0,5,0,5,12,0,3,0,16,14,4,6,0,30,59,0,11,0,71,33,3,13,0,52,40,12,17,0,72,48,28,4,0,78,21,18,3,0,44,23,13,9,0,45,40,40,5,0,85,16,17,3,0,42,12,23,0,0,37,7,8,0,0,11,15,22,0,0,35,7,9,5,0,30,4,0,0,0,3,363,204,89,6,665
UCL121069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,3,0,0,4,3,0,0,0,8,3,7,4,0,16,5,16,0,0,24,10,20,0,0,28,8,13,0,0,17,11,66,5,0,79,6,10,0,0,16,0,0,0,0,5,63,148,8,0,222
UCL121070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,0,0,5,3,0,0,0,9,4,0,0,0,7,9,0,0,0,9,3,3,0,0,7,4,0,0,0,10,9,7,0,0,18,13,3,3,0,18,4,7,0,0,16,9,3,0,0,11,15,18,0,0,32,4,5,0,0,9,0,0,0,0,0,77,60,19,0,156
UCL121071,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,20,0,3,0,15,3,4,0,0,4,4,0,0,0,12,8,9,0,0,11,0,0,4,0,3,7,0,0,0,14,10,16,0,0,18,3,13,0,0,24,3,10,0,0,13,0,5,0,0,5,4,4,0,0,5,3,3,0,0,6,0,0,5,0,5,65,61,16,0,144
UCL121072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,0,0,7,0,5,6,0,5,0,12,6,0,5,0,17,0,5,3,0,9,12,4,7,0,15,6,7,3,0,14,5,12,3,0,16,11,14,0,0,28,12,12,0,0,26,4,14,0,0,17,0,3,0,0,3,4,4,0,0,11,8,10,0,0,13,8,0,0,0,7,78,88,38,0,204
UCL121073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,5,3,0,0,0,7,21,0,0,0,27,8,0,10,0,21,14,9,3,0,21,8,5,0,0,22,6,6,5,0,14,5,4,0,0,9,7,3,0,0,8,3,3,0,0,11,0,4,0,0,7,0,7,0,0,7,0,0,0,0,0,4,3,0,0,7,4,3,0,0,12,83,49,30,3,173
UCL121074,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,12,5,0,0,4,7,10,0,9,0,22,13,5,3,0,21,4,4,0,0,11,5,0,3,0,6,10,6,4,0,20,8,4,4,0,15,11,6,0,0,12,0,3,0,0,4,5,4,0,0,9,0,6,0,0,7,0,0,0,0,0,85,39,25,7,158
UCL121075,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,8,0,0,0,8,5,0,0,0,4,21,0,0,0,21,16,0,0,0,16,23,0,0,0,22,13,4,0,0,14,0,3,0,0,6,0,0,0,0,4,3,7,0,0,11,3,3,0,0,5,4,6,0,0,8,0,0,0,0,0,8,24,0,0,30,3,4,0,0,9,0,0,0,0,4,112,57,9,0,173
UCL121076,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,3,0,7,3,0,8,0,7,7,0,5,0,14,18,0,5,0,25,9,5,0,0,15,7,8,7,0,24,5,7,6,0,18,14,6,0,0,21,10,13,0,0,32,7,16,0,0,26,6,22,0,0,25,0,18,0,0,15,4,16,0,0,18,4,14,4,0,19,0,3,0,0,8,105,136,39,6,281
UCL121077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,0,5,0,12,10,0,0,0,10,3,3,6,6,11,9,3,9,0,15,3,9,0,0,8,4,3,5,0,14,7,15,0,0,25,4,19,3,0,21,5,7,0,0,16,7,7,0,0,11,8,14,0,0,24,3,15,4,0,17,3,0,0,0,5,72,87,36,11,197
UCL121078,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,12,12,0,0,0,13,3,9,3,0,17,3,0,3,0,12,4,5,5,0,15,3,9,5,0,17,0,11,6,0,13,12,8,3,0,26,5,15,0,0,25,5,9,0,0,9,0,16,0,0,19,3,8,0,0,10,0,0,0,0,0,64,93,36,3,194
UCL121079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,4,8,0,0,0,4,5,0,0,0,8,8,7,0,0,17,4,3,0,0,13,3,6,0,0,13,3,3,5,0,11,7,8,0,0,22,6,8,0,0,16,3,15,0,0,18,5,5,0,0,7,4,4,0,0,6,0,5,0,0,7,0,0,0,0,0,64,74,18,0,153
UCL121080,0,0,0,0,0,4,0,0,0,6,5,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,3,0,9,11,0,6,0,19,7,0,4,0,13,11,6,10,0,18,18,4,8,0,32,14,4,0,0,21,13,11,4,0,29,17,15,7,0,37,8,20,4,0,28,13,12,0,0,31,5,12,0,0,16,7,26,0,0,33,6,5,3,0,12,4,0,0,0,3,149,113,47,0,316
UCL121081,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,5,4,0,5,0,9,8,0,0,0,9,5,0,0,0,8,3,4,3,0,12,0,6,0,0,8,3,5,0,0,10,12,14,0,0,24,7,6,0,0,15,7,11,0,0,15,0,5,0,0,5,8,17,0,0,24,0,6,0,0,9,0,0,0,0,0,71,78,16,0,164
UCL121082,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,5,0,6,6,0,0,0,4,4,0,3,0,12,24,0,3,0,28,12,4,7,0,19,12,8,8,0,22,16,5,8,0,30,20,11,3,0,30,14,4,0,0,16,12,19,3,0,42,8,20,0,0,28,5,12,0,0,14,3,3,0,0,6,10,13,0,0,22,0,7,4,0,11,0,0,3,0,3,157,102,40,3,304
UCL121083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,3,0,4,0,4,14,0,0,0,18,9,3,5,0,13,12,8,8,0,30,6,7,3,0,23,4,8,3,0,12,6,10,5,0,14,14,15,3,0,31,9,6,0,0,15,4,3,0,0,9,6,3,0,0,11,21,11,0,0,32,9,6,0,0,12,0,0,0,0,0,124,76,39,3,250
UCL121084,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,6,5,0,0,0,7,5,0,4,0,7,3,4,5,0,8,9,6,0,0,14,0,6,0,0,8,0,16,9,0,24,8,11,0,0,14,0,21,0,0,27,0,13,0,0,11,5,51,4,0,58,4,6,0,0,14,0,0,0,0,3,58,138,18,5,217
UCL121085,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,15,0,7,0,21,16,4,5,0,22,25,5,0,0,29,11,9,5,0,18,10,3,4,0,22,14,15,5,0,33,13,11,3,0,27,19,9,0,0,25,4,20,0,0,25,23,42,0,0,65,8,18,3,0,21,3,0,0,0,3,172,132,29,0,334
UCL121086,8,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,4,0,0,0,4,0,0,4,0,9,26,3,0,0,32,14,4,0,0,19,7,5,0,0,17,14,8,0,0,25,4,0,4,0,10,3,3,6,0,7,12,3,0,0,24,3,6,0,0,11,4,7,0,0,8,0,4,0,0,7,4,5,0,0,9,8,8,3,0,18,0,0,0,0,3,114,64,26,4,206
UCL121087,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,12,0,13,22,0,3,0,26,3,0,7,0,13,4,0,9,0,17,12,12,4,0,24,9,7,0,0,16,6,3,0,0,6,6,16,0,0,24,11,3,0,0,14,3,5,0,0,7,0,4,0,0,4,0,6,0,0,6,4,10,5,0,14,0,0,0,0,0,73,66,48,0,187
UCL121088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,5,5,0,10,0,13,3,0,9,0,15,3,6,7,0,18,4,9,10,0,18,5,6,5,0,14,13,11,4,0,32,10,7,0,0,22,3,9,0,0,12,0,0,0,0,5,0,3,0,0,9,0,4,6,0,10,0,0,0,0,0,50,67,47,0,165
UCL121089,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,5,3,0,0,6,13,0,3,0,24,7,0,3,0,6,14,7,3,0,21,18,8,3,0,24,7,5,4,0,12,5,6,0,0,10,6,13,14,0,30,8,15,3,0,25,14,14,0,0,23,3,4,0,0,8,14,19,0,0,28,3,16,3,0,18,0,0,0,0,0,118,103,42,3,262
UCL121090,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,0,3,0,15,14,4,0,0,15,7,0,0,0,16,12,5,6,0,24,4,3,6,0,14,12,9,0,0,17,11,22,0,0,34,7,16,0,0,20,10,7,0,0,15,6,7,0,0,14,6,19,0,0,26,0,15,3,0,20,5,0,0,0,5,93,113,36,0,245
UCL121091,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,0,6,11,0,5,0,12,9,5,4,0,13,12,4,0,0,11,7,8,3,0,19,4,4,3,0,12,8,8,0,0,16,13,13,5,0,28,13,14,0,0,24,0,8,0,0,12,0,9,0,0,8,0,14,0,0,15,9,7,4,0,16,0,0,0,0,6,93,92,25,0,209
UCL121092,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,0,0,3,0,3,9,0,3,0,11,3,0,3,0,8,8,9,5,0,17,12,12,7,0,27,3,10,5,0,11,11,14,3,0,29,24,21,3,0,46,20,25,5,0,44,14,23,0,0,35,6,12,0,0,19,8,20,0,0,27,12,7,3,0,24,3,0,0,0,9,131,152,37,3,325
UCL121093,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,10,0,0,16,0,14,5,3,8,0,13,9,6,7,4,18,10,5,6,0,20,22,12,0,0,30,13,8,6,0,27,8,11,9,0,20,10,23,7,0,43,17,29,0,0,43,8,15,0,0,19,0,8,0,0,10,0,18,0,0,17,4,9,4,0,17,0,0,0,0,0,99,145,69,5,319
UCL121094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,0,0,8,0,12,0,0,5,0,6,15,0,3,0,17,5,0,9,0,19,9,5,8,0,27,4,7,0,0,9,0,3,5,0,10,5,8,8,0,9,10,5,0,0,17,3,0,0,0,6,0,7,4,0,11,0,0,0,0,0,4,3,0,0,8,6,10,5,0,13,0,0,0,0,4,65,47,65,0,176
UCL121095,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,4,0,6,3,0,4,0,4,7,3,0,0,11,3,4,0,0,8,3,3,0,0,9,9,8,0,0,16,7,11,0,0,15,6,11,0,0,14,9,13,0,0,21,29,36,0,0,69,0,10,0,0,12,4,0,0,0,4,94,97,11,0,207
