UCL_CODE_2021,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
UCL122034,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,9,3,0,4,4,0,0,0,0,0,10,0,0,0,3,4,0,5,0,0,12,8,0,5,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,18,7,9,0,7,8,0,60,0,0,0,0,0,8,0,0,0,10,0,0,0,6,0,0,0,0,0,6,0,4,0,3,5,0,0,0,0,12,0,6,0,0,0,0,0,0,0,11,4,3,0,8,7,0,0,0,0,16,0,0,0,3,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,13,17,8,0,0,0,60
UCL122035,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,14,0,3,0,0,0,0,0,0,0,7,3,0,4,0,0,0,3,5,0,20,4,3,3,0,0,0,0,3,0,12,3,0,6,0,0,5,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,24,5,0,7,6,17,0,75,0,0,3,0,0,0,0,10,0,16,0,0,0,5,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,7,0,4,0,6,0,0,0,0,0,18,7,5,0,3,4,4,0,3,0,19,0,4,0,4,4,3,0,6,0,23,3,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,8,22,14,10,0,15,0,84
UCL122036,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,6,0,0,0,4,3,0,4,0,0,5,0,0,0,4,0,0,0,4,0,4,0,0,4,6,0,0,0,0,0,9,0,5,0,0,0,0,0,4,0,6,0,0,0,0,0,0,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,12,3,0,7,13,0,46,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,13,0,0,0,7,7,0,3,0,0,15,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,13,10,4,3,5,3,53
UCL122037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,10,5,3,0,5,4,0,0,3,0,24,6,0,7,0,0,0,4,0,0,21,6,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,17,8,7,6,6,10,5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,12,7,8,0,0,3,0,0,0,0,27,5,0,0,9,3,0,0,0,0,14,5,6,0,6,4,0,0,0,0,11,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,0,11,16,0,0,4,5,68
UCL122038,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,14,0,0,4,0,0,0,0,0,0,8,3,0,4,0,0,0,0,4,0,18,0,0,7,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,20,0,0,0,5,14,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,3,4,4,3,0,0,0,0,20,4,5,0,3,3,0,0,0,0,18,0,5,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,7,14,13,6,0,0,0,62
UCL122039,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,15,5,0,0,0,0,0,3,3,0,13,0,3,8,0,0,0,0,3,0,15,0,0,4,0,0,0,5,5,0,16,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,28,5,0,0,10,15,8,85,0,0,0,0,0,6,0,0,0,8,0,0,0,4,0,0,0,0,0,4,3,3,0,3,0,4,0,0,0,11,0,3,0,0,4,4,0,3,0,18,3,0,0,5,0,0,0,3,0,18,0,4,0,11,5,3,0,3,0,22,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,0,28,10,22,0,9,0,90
UCL122040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,3,0,4,6,0,28,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,7,0,0,0,0,4,0,0,0,0,5,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,7,4,0,0,0,30
UCL122041,0,0,0,0,0,0,0,4,0,5,0,0,6,0,0,0,4,0,0,5,0,0,10,3,0,0,0,6,0,20,5,3,3,0,0,0,0,0,3,12,5,0,0,3,0,0,4,3,0,15,0,0,8,3,3,0,6,4,0,28,3,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,32,11,4,9,7,18,3,98,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,3,0,4,3,0,0,0,0,16,0,5,0,5,4,0,0,0,0,16,4,3,0,3,0,0,0,5,0,17,4,0,0,3,3,0,0,3,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,6,22,21,8,0,11,0,82
UCL122042,0,0,6,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,8,3,0,3,0,0,0,0,0,0,13,0,0,6,0,0,0,7,0,0,12,5,0,3,0,0,0,6,4,0,19,0,3,6,0,0,0,0,0,0,14,0,0,4,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,31,0,0,4,18,7,6,78,0,0,0,3,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,13,0,0,0,3,0,0,0,0,0,6,7,3,0,3,0,3,0,0,0,15,3,0,0,0,7,0,0,0,0,18,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,3,15,17,10,3,0,0,73
UCL122043,0,0,4,0,0,0,0,3,0,7,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,3,0,6,8,0,5,0,0,0,0,7,3,20,3,3,4,0,0,3,0,5,0,13,0,0,6,0,0,0,0,6,0,20,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,16,5,0,0,15,25,5,78,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,16,0,0,0,3,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,9,0,0,0,0,7,0,0,5,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,12,12,5,0,13,0,61
UCL122044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,4,0,0,0,0,21
UCL122045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,3,0,13,0,0,0,0,0,0,4,3,0,6,0,0,3,0,0,0,3,4,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,3,0,0,12,17,5,50,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,9,0,0,0,5,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,7,12,0,0,5,0,33
UCL122046,0,0,4,0,0,0,0,4,0,6,0,0,5,0,0,0,0,0,0,9,3,0,10,0,0,0,0,0,0,11,3,6,7,0,0,0,0,0,0,16,0,0,3,0,0,0,3,3,0,8,7,8,12,0,0,0,0,11,0,38,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,39,5,0,9,3,22,0,105,0,0,0,0,0,0,0,4,0,3,0,0,0,5,0,0,0,0,0,4,0,4,0,0,3,0,0,0,0,13,0,0,0,0,3,0,0,0,0,8,5,10,0,0,0,0,0,0,0,12,6,8,0,4,5,4,0,0,0,30,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,3,8,24,4,0,7,0,79
UCL122047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,9,7,8,4,0,0,0,0,4,0,16,4,14,0,0,0,0,0,0,0,22,0,10,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31,11,0,7,0,0,9,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,4,7,0,3,6,0,0,0,0,13,4,8,3,0,3,0,0,0,0,18,4,7,0,6,5,0,0,0,0,26,0,9,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,34,3,9,9,6,0,4,0,77
UCL122048,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,4,0,0,10,0,0,4,3,0,5,0,0,0,12,0,0,0,0,0,0,0,7,4,9,7,0,0,0,0,0,3,0,0,14,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12,5,0,4,12,9,4,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,14,0,0,0,3,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,3,7,12,0,0,7,0,47
UCL122049,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,5,0,0,0,10,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,6,0,3,6,7,0,42,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,3,10,0,4,0,40
UCL122050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,5,0,7,6,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,8,0,0,0,0,3,0,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,3,6,0,30
UCL122051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,4,0,5,0,17,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,12,6,0,4,3,10,0,37,0,0,0,4,0,0,0,3,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,3,0,7,4,3,0,4,0,0,0,0,0,12,0,0,0,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,15,5,3,6,3,4,44
UCL122052,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,10,3,6,0,0,0,0,0,4,0,12,3,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,12,4,3,0,0,10,0,50,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,3,0,15,0,4,0,0,3,0,0,0,0,13,3,6,0,3,0,0,0,3,0,15,3,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,4,12,6,4,0,7,4,66
UCL122053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,8,0,11,0,0,4,0,0,0,4,3,0,10,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,9,4,0,0,11,14,0,45,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,0,0,0,7,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,13,7,0,0,9,0,37
UCL122054,0,0,0,0,0,6,0,0,0,3,0,0,5,0,0,0,0,4,0,7,6,0,3,0,4,0,0,4,0,24,4,0,3,0,0,0,4,5,0,11,5,0,5,0,0,0,0,5,0,21,4,0,5,0,0,0,0,0,0,19,0,0,3,0,0,0,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,20,0,4,6,15,16,3,97,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,7,0,0,4,0,20,0,6,3,0,4,0,0,3,0,15,3,0,0,0,3,0,3,0,0,18,0,0,0,4,4,0,0,8,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,13,16,10,0,22,0,85
UCL122055,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,6,0,3,4,0,0,0,0,0,0,9,6,4,0,0,0,0,0,0,0,10,3,8,5,0,0,6,0,0,0,19,3,8,3,0,0,0,0,0,0,13,0,0,4,0,6,0,0,0,0,9,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,26,21,5,4,8,3,5,0,79,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,13,0,8,3,3,4,0,0,0,0,24,0,13,0,5,4,3,0,0,0,32,0,4,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,34,6,14,19,3,0,3,0,95
UCL122056,0,0,0,0,0,6,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,6,0,0,0,4,5,0,14,3,4,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,9,4,0,10,3,11,0,58,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,3,5,3,0,0,4,4,0,0,0,12,6,4,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,6,3,11,5,0,6,0,59
UCL122057,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,10,3,0,7,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,3,4,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,19,3,0,4,7,9,0,68,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,0,0,0,0,11,0,0,0,3,3,0,0,0,0,6,0,3,0,9,6,0,0,0,0,23,0,4,0,0,3,0,0,0,0,11,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,4,16,16,4,3,0,0,68
UCL122058,0,0,0,0,0,0,0,3,0,4,0,0,7,0,0,0,0,3,0,5,0,0,4,0,0,0,0,5,0,16,0,3,7,0,0,0,0,0,0,16,0,0,5,0,3,0,6,0,0,17,0,0,0,3,0,0,0,3,0,11,0,0,5,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,21,3,0,7,14,19,0,82,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,15,0,5,0,9,4,0,0,0,0,21,3,0,0,3,3,3,0,0,0,18,0,8,0,3,6,0,5,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,15,21,8,0,3,3,75
UCL122059,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,0,0,13,5,0,3,8,0,0,0,0,0,17,4,0,6,0,0,0,0,0,0,18,0,4,0,3,4,0,3,0,0,16,0,0,11,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,35,13,6,4,17,10,0,91,0,0,0,8,0,6,0,0,0,7,0,0,0,3,0,4,0,0,0,11,0,3,0,6,5,0,0,0,0,15,0,3,0,8,5,0,0,0,0,20,8,4,0,8,12,3,0,4,0,25,0,3,0,3,7,0,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,8,31,23,14,0,5,0,104
UCL122060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,3,3,0,19,4,0,4,0,0,0,0,7,0,11,0,0,0,3,4,0,4,0,0,13,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,3,3,5,10,21,5,71,0,0,0,0,0,0,0,3,0,7,0,4,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,10,0,0,0,5,9,5,0,0,0,18,0,0,0,4,0,0,0,0,0,9,4,4,0,4,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,16,12,15,0,9,0,63
UCL122061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,4,5,15
