UCL_CODE_2021,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
UCL115090,0,0,4,3,4,6,0,0,0,13,0,0,3,3,0,9,0,3,0,27,3,4,8,8,0,5,3,0,0,39,4,0,7,5,6,4,9,5,0,44,3,10,11,7,13,0,9,13,0,78,4,11,11,13,8,4,15,13,0,77,5,4,0,0,5,0,0,0,0,22,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,25,34,45,46,33,32,43,40,4,298
UCL115091,3,0,3,4,0,10,0,6,0,32,0,0,10,12,0,3,0,8,0,33,5,8,29,13,10,6,10,16,3,98,10,13,8,9,9,8,9,10,3,79,13,3,18,8,15,5,9,19,0,95,4,8,11,12,17,7,16,14,0,90,3,0,8,0,6,3,6,3,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,42,37,83,68,52,41,55,78,8,462
UCL115092,0,0,9,9,0,23,0,12,0,53,0,8,22,27,7,12,6,15,0,95,8,34,44,34,24,16,7,29,0,199,8,30,16,27,20,16,18,7,3,138,16,24,27,26,22,13,22,22,0,161,9,10,11,15,17,8,14,23,6,121,4,8,0,4,7,4,0,9,0,31,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,39,107,131,143,96,91,65,111,21,792
UCL115093,0,0,6,7,0,0,5,9,0,24,4,0,12,0,0,7,0,11,0,40,9,31,20,10,7,8,5,11,0,97,19,29,20,7,13,3,3,0,0,89,22,25,10,10,21,9,10,7,0,117,23,27,10,8,29,7,10,3,0,122,12,15,9,5,6,4,0,5,0,53,0,3,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,79,135,79,47,83,38,36,45,8,559
UCL115094,0,0,15,7,4,26,0,15,0,74,0,0,22,13,6,6,3,16,0,77,10,25,25,25,15,6,11,27,0,141,11,42,30,26,12,13,15,20,3,178,27,26,15,25,18,7,17,33,8,180,22,35,12,28,29,15,23,26,8,193,10,6,4,5,4,0,11,12,0,59,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,75,134,124,145,97,75,81,153,26,905
UCL115095,0,0,0,9,5,0,0,0,0,15,0,3,3,13,4,3,4,4,0,37,11,18,11,14,11,9,6,13,0,93,18,18,16,12,4,3,8,9,3,93,8,3,12,12,11,9,10,9,0,76,17,7,10,4,7,4,8,16,0,78,24,4,7,0,7,0,0,3,4,38,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,74,53,64,69,47,22,35,53,8,435
UCL115096,6,0,18,31,3,38,0,24,0,123,4,9,30,32,16,11,3,11,3,111,27,45,44,27,15,12,10,14,0,199,33,80,58,37,48,20,4,22,4,309,56,97,38,50,57,29,26,37,15,402,28,66,41,44,63,27,25,39,10,345,6,17,7,4,8,4,3,5,0,58,0,0,0,0,4,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,160,323,228,230,214,135,84,159,36,1560
UCL115097,0,0,7,8,0,12,5,16,5,45,0,3,23,10,5,14,3,10,0,74,5,22,33,27,8,11,12,15,10,149,18,32,36,29,19,8,16,21,4,178,27,20,25,34,31,12,13,26,7,196,28,30,43,14,30,23,30,25,0,224,15,9,10,8,4,0,3,6,0,54,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,98,112,180,137,101,85,74,113,21,928
UCL115098,0,0,0,8,0,0,0,4,0,22,3,4,4,11,3,5,4,0,0,34,6,16,8,21,14,7,3,7,3,88,6,20,6,18,15,6,3,8,4,87,13,9,8,13,8,12,4,9,0,71,19,16,6,15,3,0,3,3,0,73,8,0,0,0,6,0,4,6,0,20,3,3,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,57,72,30,83,50,33,32,41,10,408
UCL115099,0,0,7,16,0,19,0,20,0,65,3,5,14,12,5,9,7,16,0,78,21,33,35,39,28,12,8,34,4,218,22,29,23,42,14,15,9,19,3,181,24,25,25,43,22,10,13,23,0,179,21,23,16,43,33,20,24,26,8,203,4,3,12,3,6,0,3,9,5,46,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,107,113,126,199,119,76,70,145,21,978
UCL115100,0,0,5,7,0,23,5,14,0,52,4,4,9,12,3,10,0,8,4,53,10,30,25,23,12,7,8,17,9,137,8,33,10,17,18,10,10,23,4,133,38,34,19,30,28,16,8,25,0,189,16,38,26,45,22,15,20,38,3,214,7,15,7,4,13,0,8,15,0,63,5,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,86,150,99,128,96,74,57,137,18,856
UCL115101,0,0,10,15,0,14,0,8,3,58,0,3,13,11,0,9,0,8,0,54,17,31,32,19,11,9,8,4,0,129,24,40,27,23,23,19,6,14,4,181,30,42,22,29,28,16,9,19,7,206,30,49,21,22,25,21,5,16,4,201,17,13,4,6,8,6,3,5,3,64,0,3,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,117,188,130,122,99,92,38,85,24,899
UCL115102,0,0,10,5,0,14,0,18,0,48,4,3,13,18,0,0,7,8,0,59,4,20,23,27,9,6,24,13,4,129,0,11,12,23,8,14,22,22,5,121,13,16,23,14,16,17,13,20,0,135,7,18,18,18,15,6,14,24,3,126,9,9,6,7,3,3,4,6,0,46,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,50,75,106,110,53,62,85,105,15,663
UCL115103,0,0,3,8,0,5,0,6,0,19,0,7,4,6,0,0,6,3,0,33,7,14,16,10,0,4,10,7,0,75,7,8,10,10,15,8,15,14,4,86,5,0,8,7,10,0,15,8,0,64,0,0,11,6,9,3,11,11,0,53,3,0,0,0,5,5,7,3,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,28,33,52,52,38,23,62,60,9,362
UCL115104,0,0,4,5,0,14,0,8,3,36,0,0,7,9,0,7,0,3,0,30,10,19,18,16,13,6,0,3,0,86,23,47,19,12,13,5,0,9,0,130,20,27,20,16,10,12,3,8,0,114,17,40,12,10,14,6,9,10,4,114,11,15,4,6,10,5,0,0,0,51,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,83,156,86,68,65,48,21,46,7,568
UCL115105,0,0,14,6,0,8,0,11,0,37,4,10,25,12,5,11,4,7,0,80,18,15,29,22,9,5,11,11,0,122,19,24,13,9,13,7,13,24,0,127,9,17,20,23,20,7,13,24,3,138,15,18,17,9,19,5,11,17,0,116,14,6,7,0,8,3,4,3,0,46,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,76,88,121,91,83,52,47,99,7,675
UCL115106,0,0,12,9,4,21,6,7,4,56,3,0,23,10,8,7,4,15,4,70,13,24,34,21,22,21,22,22,13,190,13,33,38,22,31,14,11,25,4,187,14,28,37,26,42,15,21,22,0,215,27,30,29,31,23,20,17,40,6,214,8,6,9,3,7,5,8,9,0,49,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,78,123,170,130,133,103,92,135,19,992
UCL115107,4,5,8,16,3,50,3,26,0,107,0,0,20,13,4,9,4,15,0,65,33,60,48,42,17,21,10,26,0,260,66,109,35,49,30,18,5,19,10,338,45,145,53,48,45,30,11,26,6,416,40,73,28,32,26,20,12,30,3,272,13,35,16,7,7,10,4,7,3,99,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,201,429,205,204,130,155,53,152,31,1559
UCL115108,4,0,8,22,11,25,0,21,0,92,0,11,20,17,13,4,4,10,0,82,27,42,36,14,31,8,11,5,0,173,81,86,32,26,61,14,4,8,4,314,93,110,33,25,45,7,10,11,8,341,30,55,20,9,28,9,4,4,5,163,13,10,11,0,9,0,0,5,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,311,162,113,196,69,31,62,13,1205
UCL115109,0,0,17,19,4,17,0,18,0,73,0,6,14,12,7,11,0,7,0,54,15,31,48,36,20,14,4,19,3,193,33,40,30,37,20,8,8,17,6,192,36,32,47,32,35,20,6,26,0,244,32,30,31,39,28,28,5,27,3,234,26,24,14,9,13,9,5,14,5,115,0,0,3,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,152,166,208,169,125,105,36,136,21,1119
UCL115110,0,0,16,16,7,16,0,15,0,78,0,10,28,22,9,11,9,30,3,107,19,40,41,44,16,24,9,59,4,257,28,48,42,47,25,10,23,48,12,281,29,35,37,41,27,18,27,55,9,278,47,22,35,45,33,18,34,52,5,298,14,13,15,12,17,4,14,16,0,99,3,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,5,145,166,209,223,131,97,119,279,35,1406
UCL115111,0,5,16,17,5,20,0,20,4,76,6,15,30,27,4,17,7,18,0,123,18,42,53,46,29,17,30,27,4,263,30,49,36,34,28,19,20,21,3,247,33,30,21,20,28,9,30,35,7,222,28,28,35,34,32,18,42,37,4,261,10,11,11,10,11,5,13,15,5,92,3,0,0,0,0,0,0,5,0,12,3,0,0,0,0,0,0,0,0,3,129,178,193,191,139,100,145,182,26,1298
UCL115112,0,0,13,8,4,29,0,14,0,66,7,14,14,21,10,10,8,15,6,109,37,76,92,45,39,18,72,23,6,414,38,53,47,28,36,21,54,24,12,308,23,22,17,18,20,13,24,19,0,152,11,17,22,14,11,4,20,16,4,110,6,4,0,0,3,5,5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,190,197,140,126,95,189,111,23,1182
UCL115113,0,0,20,3,3,13,7,12,0,48,3,9,14,15,0,5,21,10,0,76,6,53,37,36,17,10,28,17,4,199,15,17,18,13,9,7,16,26,3,127,22,28,10,24,22,4,29,18,3,170,26,15,22,17,16,7,21,22,0,143,7,7,3,3,3,3,9,15,0,55,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,86,131,122,109,69,43,134,115,27,831
UCL115114,0,0,12,11,0,23,10,8,3,69,0,3,33,9,8,7,13,18,0,91,11,32,46,32,7,13,34,34,3,207,25,21,25,21,14,7,40,25,8,181,26,23,27,26,26,10,38,34,5,208,22,15,20,16,26,4,45,32,3,180,10,10,10,5,8,4,19,9,4,69,3,0,0,0,0,0,3,0,5,11,0,0,0,0,0,0,0,0,0,0,97,109,167,113,86,72,188,160,31,1022
UCL115115,0,0,6,21,0,38,6,26,5,104,10,10,30,27,9,25,10,30,0,144,45,87,78,61,26,25,8,29,7,370,89,143,88,66,44,32,13,26,16,513,75,161,57,63,62,42,17,45,3,521,36,88,45,53,51,29,19,35,12,373,7,39,19,14,14,10,5,13,0,119,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,260,526,323,310,209,198,73,202,47,2150
UCL115116,0,0,14,16,3,34,0,14,3,96,3,8,23,18,3,11,4,8,3,88,26,129,43,51,28,21,12,24,0,341,46,90,47,66,38,38,13,27,0,367,35,65,62,66,42,23,16,33,7,350,28,68,25,43,38,26,30,31,8,293,12,29,7,12,15,8,7,8,3,103,5,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,158,400,230,272,171,157,82,144,32,1645
UCL115117,0,0,5,7,0,3,0,11,0,33,0,0,5,11,0,8,0,5,0,24,0,14,24,13,11,3,3,10,0,81,11,21,18,15,16,9,3,12,0,104,4,12,16,20,13,11,8,12,8,91,3,14,7,15,7,4,7,9,0,78,0,3,0,3,3,0,0,0,0,17,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,27,70,88,79,52,40,27,62,6,439
UCL115118,0,0,7,9,5,14,0,24,0,62,0,0,14,8,0,7,0,3,0,35,8,16,20,21,7,0,5,14,0,101,16,30,23,11,9,10,4,15,3,120,26,22,22,17,18,10,13,16,0,150,27,25,21,19,13,5,16,23,0,152,14,16,10,9,4,0,0,9,0,52,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,96,113,116,98,59,52,36,99,7,673
UCL115119,3,0,30,11,3,37,8,24,3,121,11,10,38,25,19,18,10,31,4,178,53,93,97,53,55,18,22,34,11,442,74,76,61,36,47,12,28,25,11,382,63,90,72,48,58,21,37,28,8,418,53,56,48,33,66,13,23,30,7,323,10,19,10,3,8,8,10,7,0,80,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,272,355,350,213,256,140,140,178,51,1948
UCL115120,0,3,45,13,9,30,8,23,4,128,5,21,46,27,13,15,11,15,0,154,44,56,50,16,47,16,14,14,0,259,101,96,85,29,79,16,18,18,9,453,101,53,62,34,86,24,25,23,8,415,46,36,37,18,52,22,19,23,7,259,12,10,10,0,14,7,7,0,0,65,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,316,284,329,144,308,131,100,117,27,1748
UCL115121,0,0,8,0,0,7,0,4,0,29,0,3,16,10,3,3,4,13,6,56,8,8,26,17,14,10,14,16,5,120,4,6,24,25,20,14,24,20,0,139,12,10,18,20,12,9,18,19,3,118,7,16,17,22,8,10,20,22,0,133,0,5,8,8,0,0,3,5,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,31,57,120,109,58,56,89,102,14,633
UCL115122,0,0,0,5,5,19,7,13,0,47,0,14,10,15,6,11,10,19,0,84,14,41,25,24,14,0,22,17,4,155,9,20,23,32,15,14,34,22,0,174,29,18,24,28,21,15,32,21,0,207,17,18,22,30,24,7,33,33,4,185,11,15,7,13,8,10,13,14,3,85,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,82,132,121,146,92,78,145,141,17,944
UCL115123,0,0,14,14,0,5,0,17,0,52,0,3,8,7,4,6,0,13,0,40,17,18,25,17,9,10,8,3,4,111,20,41,26,15,13,0,5,14,0,136,27,45,33,17,15,16,15,18,3,187,21,30,21,13,12,11,5,8,0,128,4,22,10,3,3,7,6,5,0,55,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,101,165,135,82,64,54,40,76,6,710
UCL115124,5,0,17,38,4,29,3,30,0,125,6,5,24,33,16,22,11,19,4,137,43,94,91,65,52,34,20,58,8,471,64,149,59,72,66,29,19,35,13,507,61,104,52,52,65,14,17,30,10,408,41,77,37,59,67,31,13,24,7,348,11,30,10,11,8,11,3,6,3,95,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,226,465,292,329,274,178,90,203,41,2101
UCL115125,0,0,11,13,4,17,5,30,0,75,0,9,24,14,10,11,0,4,3,71,22,62,42,27,16,11,11,13,3,211,33,54,65,29,36,11,14,20,5,260,39,69,45,35,23,13,15,18,4,258,28,47,22,33,41,14,20,23,0,232,10,22,14,7,0,3,6,8,5,66,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,139,259,220,161,129,81,58,115,21,1182
UCL115126,0,0,9,14,0,13,0,9,0,41,0,3,8,5,0,0,0,5,0,36,3,12,6,6,3,0,0,0,0,44,27,26,17,16,12,8,0,3,0,111,19,30,11,15,16,8,4,3,0,113,17,31,7,19,25,7,6,16,0,122,3,15,0,0,5,3,4,5,0,44,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,74,123,59,82,66,46,15,42,5,516
UCL115127,0,0,4,6,0,5,0,10,0,29,0,0,8,4,0,3,4,10,0,31,13,22,21,10,6,0,6,5,0,69,19,26,11,10,7,8,6,13,0,101,14,22,41,21,6,6,3,16,0,128,9,27,19,12,14,11,8,12,7,112,3,8,8,0,4,5,3,6,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,102,102,72,34,42,25,71,12,519
UCL115128,0,0,5,16,0,17,0,13,0,56,5,3,13,15,3,14,0,6,0,58,20,56,39,24,12,11,4,7,4,177,42,79,39,22,24,12,3,16,10,242,61,83,36,23,24,10,9,22,9,269,28,59,26,25,22,8,3,15,0,196,0,19,0,4,10,3,0,3,0,48,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,152,303,169,129,86,79,22,81,28,1047
UCL115129,0,0,6,14,0,3,3,7,0,44,0,9,14,15,4,4,0,9,0,56,8,59,27,8,18,3,0,5,3,136,29,76,14,10,9,3,7,4,3,151,48,72,27,18,25,13,0,7,0,221,39,74,19,18,13,3,0,3,3,183,9,21,5,0,6,0,0,3,0,49,0,3,0,0,3,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,138,314,122,83,83,38,19,38,14,849
UCL115130,0,0,11,3,3,14,0,11,0,47,4,7,18,11,3,0,0,5,0,63,3,29,53,21,14,16,16,24,3,175,22,15,42,28,19,15,12,26,0,172,19,30,29,37,32,16,17,30,0,213,32,31,38,45,40,26,25,34,3,268,19,14,14,9,9,8,6,12,3,76,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,106,124,201,155,125,96,71,138,13,1028
UCL115131,0,0,23,14,0,27,3,36,3,102,3,3,35,27,10,20,10,29,3,136,13,35,63,47,30,30,24,34,13,284,27,43,54,46,30,20,26,25,0,287,25,32,69,65,44,28,33,44,9,348,34,40,45,63,33,35,43,33,5,324,13,23,3,11,6,4,5,4,0,66,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,172,289,270,152,161,143,212,37,1552
UCL115132,0,0,0,9,0,8,0,7,0,31,0,3,5,12,0,0,0,7,0,36,12,28,21,11,4,8,3,17,0,97,18,39,12,12,17,4,3,13,0,112,29,32,23,12,14,11,5,10,0,143,22,65,25,20,9,12,12,17,8,190,12,14,4,8,10,3,0,0,0,52,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,100,177,98,87,58,46,21,65,9,658
UCL115133,0,0,9,14,0,7,0,3,0,36,0,3,4,6,0,3,0,4,6,23,6,10,9,8,4,8,4,12,0,65,12,13,11,15,5,8,8,13,0,87,13,9,22,27,14,12,10,8,11,121,31,17,29,38,28,15,12,33,5,202,8,18,5,5,9,5,4,13,6,82,5,7,0,0,3,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,76,76,94,112,63,66,44,83,17,623
UCL115134,0,3,22,15,9,22,4,32,9,116,11,19,39,21,10,13,3,32,3,153,37,61,71,45,23,29,19,38,0,316,50,56,32,34,32,26,19,24,5,276,40,63,38,49,37,20,24,45,6,320,52,46,36,52,57,31,36,43,4,350,19,19,12,21,21,11,16,19,0,137,5,0,0,0,4,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,209,257,253,233,193,150,125,232,34,1681
UCL115135,0,0,13,5,6,24,0,14,4,62,3,3,9,18,3,8,7,11,0,63,17,25,27,26,14,7,4,20,9,142,17,26,21,30,18,12,8,13,6,150,17,24,20,7,34,25,13,20,5,162,26,33,15,32,35,25,15,33,9,216,12,15,8,9,19,4,11,8,3,86,7,0,5,0,0,0,8,3,0,21,0,0,0,0,0,0,0,0,0,4,110,123,117,123,118,100,70,117,32,912
UCL115136,4,3,20,14,0,21,0,15,0,74,6,3,24,23,6,12,12,7,0,97,29,49,62,23,30,15,29,8,0,246,44,54,51,32,36,13,32,22,0,279,38,25,33,27,43,12,31,23,7,245,14,22,20,22,20,15,13,15,0,141,4,3,3,0,7,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,168,216,144,139,91,115,94,9,1121
UCL115137,3,0,34,16,8,27,3,27,0,107,12,28,56,49,22,20,14,22,5,227,47,98,131,50,57,39,47,39,8,513,63,52,64,43,52,23,35,21,6,355,44,40,48,49,56,22,46,30,4,342,38,34,37,35,50,19,30,33,8,285,7,18,9,0,11,6,8,6,0,72,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,223,276,375,242,253,154,183,183,21,1909
UCL115138,3,0,7,17,3,25,0,9,0,67,11,18,27,29,8,22,6,4,0,120,31,88,59,39,48,26,8,19,6,322,29,80,36,22,29,17,7,15,0,252,35,38,12,35,33,19,7,4,7,198,14,12,5,12,11,10,11,11,0,80,0,3,3,4,0,5,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,243,145,155,137,122,34,68,19,1056
UCL115139,0,0,9,0,0,14,0,12,5,45,0,0,11,8,5,0,0,12,6,48,23,20,41,18,16,12,10,16,0,150,23,37,30,13,21,12,8,18,5,170,27,23,23,18,20,13,17,25,3,168,28,18,22,25,28,13,17,33,0,184,10,17,14,14,8,6,7,11,0,81,7,0,0,0,3,4,3,4,0,20,0,0,0,0,0,0,0,0,0,0,121,112,145,94,89,78,71,125,14,851
UCL115140,0,0,6,4,0,0,0,11,0,19,0,6,7,5,5,0,0,7,0,27,0,21,26,8,11,9,0,10,0,79,12,34,14,11,8,4,0,3,0,93,12,22,23,13,15,11,3,14,4,107,9,10,9,16,10,6,11,13,3,97,5,4,3,3,3,0,0,8,0,28,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,51,93,81,56,47,35,25,55,15,454
UCL115141,0,0,10,14,0,9,0,8,0,39,5,9,10,7,0,6,8,13,0,50,12,18,17,21,3,5,13,26,0,118,11,25,18,21,15,4,21,16,5,121,15,16,7,29,16,4,35,25,7,157,11,11,25,21,12,5,22,21,4,136,5,4,5,0,3,0,5,3,0,31,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,62,76,87,102,57,38,101,120,14,653
UCL115142,0,0,6,8,3,6,0,3,4,36,0,0,7,4,4,3,4,0,0,30,10,14,36,10,8,10,3,7,3,109,13,19,20,15,11,6,6,11,3,103,30,38,17,27,14,7,8,25,3,169,39,39,36,34,27,18,18,24,0,234,7,25,9,8,15,4,0,3,0,74,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,95,134,139,111,89,63,38,73,23,765
UCL115143,0,0,10,3,0,16,3,12,0,50,4,3,18,17,3,13,0,12,4,73,22,31,39,38,21,7,12,19,3,184,19,42,37,26,28,13,15,28,4,202,19,26,28,25,33,10,17,22,0,189,23,30,25,18,29,14,19,29,4,191,15,18,3,4,11,8,7,6,0,63,6,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,96,151,164,122,131,74,72,136,23,966
UCL115144,0,0,8,8,0,13,0,13,0,38,0,0,9,8,0,10,0,5,0,47,17,33,30,37,13,12,3,19,0,161,13,34,32,17,18,8,12,16,0,147,31,37,38,21,22,12,22,20,3,207,30,50,29,35,34,18,24,24,7,257,14,14,6,7,8,9,9,19,0,81,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,110,166,143,145,99,82,66,125,13,945
UCL115145,0,0,0,10,0,7,0,6,0,29,0,3,4,3,4,4,3,6,0,18,8,30,15,16,10,3,0,12,0,110,9,28,12,18,9,3,6,4,0,99,15,35,14,18,22,3,4,7,0,122,17,34,10,29,16,5,3,13,0,129,7,15,5,4,3,0,3,0,0,39,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,66,144,64,99,72,39,25,42,9,561
UCL115146,0,0,8,18,0,11,0,9,0,52,0,6,17,28,9,10,0,0,3,75,12,49,33,19,15,11,0,10,4,158,36,80,35,30,24,12,8,6,0,220,55,94,39,33,27,10,7,10,4,278,55,73,21,30,39,13,11,18,0,261,13,26,8,9,20,9,0,3,0,80,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,173,331,172,158,125,73,24,62,13,1136
UCL115147,0,0,8,4,0,6,0,3,0,24,5,3,6,7,0,3,0,5,0,21,22,42,28,22,6,5,3,3,4,141,21,62,19,24,8,4,4,9,4,152,21,27,11,14,10,4,0,0,0,99,5,16,7,7,8,8,8,4,0,57,8,0,0,0,3,0,4,5,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,84,146,79,79,40,36,14,22,3,511
UCL115148,0,0,4,4,0,10,0,7,0,30,0,4,11,4,10,6,0,12,0,43,3,10,14,14,9,5,8,15,6,85,10,14,17,4,11,5,10,11,0,82,18,10,13,13,8,4,10,21,0,97,18,12,9,14,17,9,15,22,4,114,11,9,3,10,0,0,10,5,4,58,9,0,4,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,65,56,80,64,52,37,58,92,8,516
UCL115149,0,0,0,4,0,0,0,0,0,7,0,5,4,6,5,6,0,3,0,22,9,23,13,37,8,3,0,11,0,107,4,9,7,18,10,0,0,5,0,55,4,11,8,13,8,0,9,7,0,65,16,14,4,19,3,7,3,12,0,74,3,6,3,0,0,3,3,4,3,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,41,65,41,100,36,19,18,44,14,376
UCL115150,0,0,4,4,3,10,0,12,0,33,5,3,16,9,7,3,9,3,0,45,6,18,19,9,21,0,3,9,0,88,22,17,20,13,18,9,14,13,0,118,18,20,12,10,24,8,11,5,0,109,15,10,22,5,22,5,17,11,0,107,4,0,0,0,3,4,0,4,0,22,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,69,67,88,45,90,40,54,57,5,521
