SA2_MAINCODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
123011434,5042,2759,2588,3271,2782,1984,1223,570,138,20357,11,0,0,0,0,0,0,0,0,20,67,88,62,60,37,37,24,15,8,400,3,0,0,3,3,3,0,0,0,13,0,0,3,4,4,5,4,0,0,29,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,75,91,61,73,47,49,35,16,8,463,86,96,67,69,50,49,40,20,8,474,5123,2848,2653,3345,2834,2033,1260,583,141,20830
123011435,7151,3846,4299,4529,3702,2371,1336,438,97,27772,0,4,0,0,4,3,0,0,0,13,74,108,95,70,43,35,30,20,3,482,0,0,3,0,3,0,0,0,0,12,3,3,4,0,6,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,79,109,105,70,55,47,34,25,5,529,79,110,105,68,55,46,33,23,5,539,7226,3962,4402,4601,3762,2423,1371,462,108,28313
123021436,4324,2642,2542,2483,2172,1868,1549,539,131,18252,7,6,3,4,7,7,0,4,0,34,96,141,110,73,68,41,25,15,10,571,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,99,145,109,76,67,47,27,16,10,594,103,159,110,77,74,48,33,17,10,633,4431,2800,2658,2562,2244,1919,1574,555,142,18884
123021437,3405,2443,2900,2320,1979,1843,1457,887,318,17549,0,4,3,3,4,0,3,0,0,18,69,159,191,129,133,154,124,79,55,1090,3,3,14,13,13,8,4,5,0,63,0,3,13,3,13,11,0,0,0,44,0,4,5,3,5,6,0,0,0,21,0,0,0,0,11,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,77,171,221,155,177,177,129,87,54,1257,79,174,222,160,182,177,133,85,58,1274,3478,2620,3122,2483,2157,2023,1586,973,376,18824
123021438,4435,3081,2889,2491,2555,2531,1224,409,106,19721,10,3,3,6,0,0,0,0,0,20,86,101,98,65,49,29,34,16,4,482,0,0,0,0,4,0,0,0,0,6,0,3,3,3,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,85,107,98,65,56,30,36,16,4,510,92,117,104,69,56,29,36,16,4,532,4526,3197,2992,2558,2609,2564,1262,427,114,20249
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,4066,2587,3098,2683,2547,2337,1350,559,224,19452,18,3,3,0,3,4,0,0,3,29,53,75,94,61,45,39,33,14,3,415,0,0,3,3,0,0,0,4,0,9,0,0,4,0,3,9,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,60,78,104,66,51,51,33,19,3,456,75,79,105,68,51,52,33,19,6,487,4140,2673,3198,2751,2596,2395,1385,581,232,19944
123021441,3219,2065,2343,2133,1877,1996,1646,546,139,15951,7,7,0,5,4,0,3,3,0,31,56,52,95,58,42,41,23,7,8,376,0,0,0,0,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,57,61,98,60,45,43,24,9,8,398,62,60,93,67,54,43,30,8,8,427,3278,2124,2437,2197,1926,2036,1671,553,141,16377
123021442,5163,3010,3232,3384,2938,2447,1667,739,365,22955,7,6,7,0,4,0,0,3,0,21,66,70,90,52,49,44,17,28,8,420,0,0,3,0,0,0,0,0,0,3,3,10,4,3,7,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,75,95,62,52,47,22,23,8,455,74,81,100,62,56,52,20,30,8,479,5237,3093,3335,3446,2992,2500,1687,765,370,23432
123021443,4334,2740,2914,2664,2513,2374,1218,402,156,19312,3,12,3,4,0,3,0,0,0,32,43,81,84,41,41,28,29,14,6,374,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,0,0,0,12,0,0,3,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,88,90,49,43,35,27,17,6,401,52,98,94,57,44,38,28,17,6,432,4387,2835,3008,2717,2558,2409,1247,418,164,19745
123021444,4414,2993,2668,2453,2656,2652,1592,571,176,20188,0,12,3,3,0,0,0,0,0,22,87,96,98,51,23,38,24,18,7,434,4,0,3,0,0,0,0,0,0,7,0,3,5,0,3,3,0,0,0,20,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,98,103,53,28,43,24,18,7,464,92,105,108,51,28,47,26,16,7,487,4511,3100,2775,2507,2689,2696,1617,582,190,20674
123031445,1195,652,590,758,761,671,536,281,82,5525,4,3,0,0,0,0,0,0,0,6,12,17,18,12,9,9,18,5,0,108,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,22,11,11,13,19,5,0,117,16,20,22,18,11,13,22,5,0,128,1210,667,609,774,776,689,553,287,82,5654
123031446,2177,1070,1264,1262,1267,1045,719,318,126,9251,3,0,6,0,0,0,0,0,0,17,40,41,43,21,17,30,27,9,6,231,0,0,3,0,0,0,0,3,0,13,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,45,47,24,20,37,32,11,6,263,50,40,57,24,20,34,31,10,6,275,2230,1114,1319,1281,1290,1076,754,328,138,9524
123031447,3499,2097,1921,2087,2218,1960,1337,678,298,16094,0,3,0,3,5,0,0,0,0,17,41,93,55,52,36,41,16,25,4,374,0,0,3,0,0,0,0,0,0,6,3,3,0,0,4,7,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,43,97,61,56,42,53,26,32,4,413,43,99,59,55,47,53,27,34,4,429,3549,2195,1980,2138,2261,2010,1364,707,304,16527
123031448,1918,1150,911,1182,1209,1186,755,276,82,8669,4,0,0,0,0,0,3,0,0,10,19,53,32,27,15,11,23,16,9,201,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,3,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,55,37,24,23,13,24,16,9,225,25,61,37,29,23,13,29,16,9,236,1948,1208,949,1210,1227,1199,782,292,85,8897
124011449,860,370,422,603,805,887,784,361,96,5188,3,0,0,3,0,0,0,0,0,11,11,25,39,26,31,57,53,10,5,262,4,0,0,0,7,3,0,0,0,8,0,3,0,10,7,3,8,0,0,29,0,0,0,5,0,6,0,0,0,13,0,0,10,4,0,0,0,0,0,11,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,47,42,42,77,67,10,5,325,21,24,47,47,45,77,67,14,5,333,879,403,463,645,850,962,849,372,100,5526
124011450,3720,2190,1763,2487,2528,2517,1870,800,227,18105,3,0,0,4,0,3,0,3,0,14,46,73,70,50,31,39,28,9,10,360,0,3,0,0,0,0,0,0,0,8,6,0,4,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,52,81,82,52,34,44,33,10,11,393,56,84,82,52,34,42,34,13,11,409,3772,2276,1840,2542,2562,2561,1903,815,234,18515
124011451,3,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,16
124011452,1830,1235,1077,1467,1762,2131,1775,797,308,12384,3,7,3,0,7,0,4,0,0,22,61,125,171,114,143,159,180,82,37,1061,0,3,10,16,20,11,9,0,0,63,20,7,21,20,10,17,16,0,0,110,0,0,0,6,0,0,0,0,0,8,0,0,9,7,7,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,13,0,0,0,0,0,0,0,0,0,0,86,139,214,155,177,200,206,82,37,1284,85,143,221,160,178,200,208,82,37,1308,1913,1377,1295,1625,1944,2337,1978,873,342,13690
124011453,2204,1209,973,1434,1662,1635,1085,435,124,10762,0,0,4,0,0,0,0,0,0,4,27,47,34,15,20,20,28,3,6,201,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,46,39,15,28,31,30,6,6,220,27,48,40,15,24,31,30,5,6,225,2230,1256,1009,1450,1688,1662,1117,441,129,10986
124011454,4139,2447,1885,2684,2931,2930,2139,1026,589,20771,3,4,0,0,3,3,3,0,0,22,51,77,63,48,24,51,26,19,22,382,0,0,0,3,0,3,4,4,0,19,0,3,0,0,3,10,3,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,56,87,67,49,26,58,31,27,22,432,58,84,72,49,34,67,38,23,21,447,4201,2533,1953,2739,2964,2989,2175,1048,614,21216
124011455,962,472,438,602,767,941,937,463,165,5752,0,3,0,0,0,0,3,0,0,12,13,23,15,17,20,26,18,10,4,151,0,0,3,0,3,3,0,0,0,11,0,0,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,19,17,21,31,24,10,4,171,15,24,19,17,21,37,27,8,4,179,980,498,456,616,793,976,962,474,169,5928
124021456,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,4,0,4,3,0,0,0,3,0,0,8
124031457,3227,1925,2350,2108,1715,1989,1295,414,129,15148,3,3,0,0,0,0,0,0,0,9,59,71,60,39,24,20,23,13,6,314,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,72,60,37,29,29,19,11,6,338,68,78,61,44,31,27,19,11,6,346,3297,2000,2413,2150,1742,2019,1317,423,136,15493
124031458,5491,3260,4065,3337,2751,2252,1209,472,116,22955,6,4,6,0,3,0,3,0,0,26,81,87,105,57,58,41,29,14,4,481,0,3,3,3,0,0,0,0,0,7,0,9,7,3,0,4,3,0,3,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,89,99,121,66,57,49,39,22,11,540,90,108,119,68,64,51,38,17,8,568,5583,3372,4189,3406,2812,2298,1244,490,129,23522
124031459,2776,1663,1659,2011,1712,1593,1427,644,234,13726,0,0,0,4,0,0,0,0,0,6,49,86,53,44,26,30,24,15,6,330,3,0,4,4,0,4,0,0,0,22,0,0,6,3,8,0,0,0,0,21,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,88,68,51,36,32,21,20,11,380,58,90,68,52,36,34,25,20,14,387,2827,1753,1728,2065,1742,1624,1451,668,250,14116
124031460,4967,3080,2820,3156,2966,2130,1038,386,94,20647,3,0,3,0,0,0,0,0,0,12,68,76,77,55,25,33,23,18,7,376,0,0,0,0,0,0,9,3,0,11,6,0,3,0,3,7,0,0,0,24,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,68,75,80,55,36,38,31,23,9,420,74,79,83,60,36,38,31,29,9,427,5043,3163,2905,3213,3004,2172,1067,413,106,21075
124031461,3488,1915,2446,2371,1897,2026,1666,659,238,16710,0,0,0,0,0,3,3,0,0,10,62,75,91,51,28,36,37,22,3,410,0,0,0,0,3,0,0,0,0,3,3,0,3,0,3,3,7,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,65,77,106,59,36,42,40,21,4,458,69,79,106,61,42,47,43,19,3,468,3559,1996,2553,2434,1939,2068,1710,686,237,17182
124031462,4187,2595,3305,2749,2247,1790,1220,556,272,18910,4,5,9,3,0,0,0,0,0,19,106,169,168,105,82,72,133,95,54,982,0,0,0,4,0,0,0,4,0,12,3,8,5,3,7,5,3,3,0,30,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,111,185,176,111,94,78,138,101,54,1045,115,189,181,108,95,81,138,108,54,1067,4302,2790,3485,2862,2339,1871,1360,661,321,19981
124031463,2065,1203,1349,1270,1247,975,721,285,75,9188,0,3,0,0,0,0,3,0,0,6,20,38,31,36,13,24,14,17,4,200,0,0,4,0,5,0,0,0,0,12,0,3,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,27,43,44,37,18,25,14,21,4,228,28,40,44,37,18,23,19,21,4,234,2087,1245,1389,1306,1270,999,736,306,84,9421
124031464,2123,1655,2190,1680,1550,1332,1081,711,448,12775,7,3,5,3,0,0,0,0,0,21,62,85,78,62,64,60,34,9,5,453,0,0,7,13,0,9,0,0,0,27,0,7,12,0,11,9,0,0,0,37,0,0,3,0,0,0,0,0,0,7,3,0,0,3,4,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,62,93,97,77,85,76,33,14,6,550,69,97,96,78,88,81,41,14,6,567,2193,1752,2293,1759,1633,1410,1118,729,454,13343
124031465,1129,743,561,690,756,635,341,149,31,5032,0,3,0,0,0,0,3,0,0,8,11,15,15,10,5,10,11,3,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,15,10,5,10,11,6,0,92,13,21,15,11,11,12,11,6,0,103,1145,759,580,700,760,648,350,158,30,5139
124041466,2364,1859,1771,1604,1647,1460,1293,842,437,13264,0,4,0,0,9,6,0,3,4,27,57,108,72,59,76,40,28,22,8,473,0,3,8,0,4,4,5,0,0,25,5,9,9,9,11,3,9,0,0,48,0,0,8,0,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,6,3,0,0,0,0,0,14,0,3,0,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,61,138,107,69,97,55,45,27,8,604,61,141,107,72,99,61,42,24,13,628,2423,1999,1875,1678,1747,1516,1340,867,450,13894
124041467,3140,2163,2260,1819,2163,1647,927,530,177,14835,0,3,3,3,0,0,0,0,0,12,37,79,69,52,53,55,46,33,11,441,0,0,0,0,3,3,3,0,0,13,0,0,0,3,3,4,3,0,0,15,0,0,0,0,3,9,0,0,0,15,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,85,75,59,68,70,49,35,9,491,45,89,76,63,65,72,53,35,9,504,3186,2247,2345,1885,2230,1715,983,562,190,15343
124041468,1273,1105,1041,1068,1053,816,546,186,49,7139,0,0,0,0,0,0,0,0,0,7,9,37,34,19,16,8,6,3,4,139,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,37,37,20,19,8,11,6,4,150,17,37,38,19,19,8,11,6,4,163,1291,1141,1081,1083,1074,830,555,196,54,7295
124051469,1211,1168,765,793,1086,820,307,85,29,6257,0,0,0,0,0,0,0,0,0,3,25,26,25,19,7,13,7,4,3,124,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,25,19,8,13,11,10,3,137,25,26,25,19,8,11,11,10,3,139,1236,1190,787,806,1094,831,321,95,30,6393
124051470,4081,2730,2951,2582,2502,2803,1284,339,95,19361,9,7,3,7,0,3,0,0,0,31,78,80,93,46,40,37,27,15,3,415,5,3,4,4,0,0,0,0,0,12,10,0,4,3,4,4,4,0,0,32,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,90,85,105,51,46,40,34,12,3,469,99,94,108,55,46,39,31,12,3,500,4181,2820,3059,2637,2542,2839,1312,359,98,19856
124051580,2352,1631,1678,1484,1361,1229,922,365,95,11115,0,0,0,3,0,0,0,0,0,10,35,65,48,44,30,20,7,11,3,260,3,0,0,0,5,0,0,0,0,4,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,61,56,45,34,23,13,11,3,284,42,67,56,45,37,23,15,10,3,295,2395,1695,1733,1532,1396,1254,932,375,101,11412
