SA2_MAINCODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
123011434,0,0,0,4,3,5,0,0,0,11,0,0,0,7,8,5,3,0,0,23,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,4,8,0,0,0,0,11,0,0,0,3,0,0,0,0,0,5,0,11,0,7,8,4,7,0,0,41,0,0,0,9,4,3,0,0,0,15,0,0,0,4,3,3,0,4,0,10,0,0,0,11,0,0,0,0,0,17,3,3,3,60,43,34,9,8,3,175,23,53,43,111,81,46,38,12,6,413,828,1744,1407,2882,1424,998,612,266,58,10221,0,0,0,16,8,0,0,0,0,28,771,1648,1294,2475,1019,681,423,192,49,8551,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,16,0,0,0,4,0,0,0,0,0,12,0,0,4,12,0,0,0,0,0,16,0,0,0,7,3,6,3,4,0,23
123011435,0,0,0,3,0,0,0,0,0,6,0,0,0,10,12,3,4,0,0,22,0,0,0,3,4,0,0,0,0,10,0,0,0,15,0,3,0,0,0,19,0,0,0,7,6,0,0,0,0,10,0,0,0,4,3,0,0,0,0,7,3,0,6,5,8,3,0,0,0,34,0,0,6,13,3,7,3,0,0,25,0,0,0,3,4,3,0,4,0,18,0,0,5,13,8,3,0,0,0,25,3,12,26,115,76,52,35,7,0,321,27,69,62,182,76,49,35,17,4,523,1278,2469,1996,4296,1815,1162,683,211,33,13955,0,0,4,10,0,0,0,0,0,16,1184,2117,1774,3738,1374,823,449,148,45,11663,0,0,0,8,0,0,0,0,0,12,0,0,0,4,6,7,0,0,0,16,0,0,4,11,3,0,0,0,3,17,0,3,4,9,4,4,3,0,0,21,0,0,0,16,21,13,13,0,0,61
123021436,0,0,3,0,0,3,0,0,0,9,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,4,3,4,0,0,0,19,0,0,3,7,4,9,6,0,0,32,0,0,0,3,3,3,0,3,0,13,0,3,3,9,3,0,0,0,0,14,0,18,26,104,88,67,35,21,0,359,35,81,96,132,78,73,66,27,4,590,812,1566,1373,2437,1050,890,754,257,42,9182,0,0,0,3,0,0,0,0,0,11,632,1245,1151,2012,704,618,479,141,60,7043,0,4,0,14,3,0,0,0,0,24,0,0,0,7,10,0,0,0,0,14,0,0,0,8,3,3,0,0,0,18,0,0,0,7,0,0,0,0,0,4,0,0,0,13,5,10,22,0,0,57
123021437,0,0,0,0,0,0,3,0,0,6,3,11,7,42,7,6,6,0,0,87,0,0,3,9,0,5,0,0,0,9,0,0,3,14,3,4,0,0,0,33,0,0,0,0,3,0,3,0,0,5,0,0,0,3,0,0,0,0,0,3,3,0,0,12,5,0,3,0,0,31,0,0,0,12,3,9,3,0,0,22,0,0,0,0,6,0,4,3,0,6,0,0,3,6,3,0,0,0,0,15,9,13,57,145,75,71,44,31,8,454,24,49,81,218,83,78,66,34,13,645,626,1148,1269,2722,1053,921,720,411,121,8994,0,0,3,8,5,0,6,0,0,28,535,901,935,1374,446,492,415,286,129,5520,0,3,4,49,5,3,0,0,0,66,0,0,0,6,9,4,0,0,0,21,0,0,0,3,11,4,3,0,0,22,0,0,3,3,0,0,0,0,0,6,0,0,0,12,9,3,9,3,0,30
123021438,0,0,0,7,3,3,4,0,0,18,0,0,0,7,3,9,4,0,0,20,0,0,0,0,0,3,0,0,0,0,0,3,0,18,5,0,3,0,0,25,0,0,0,3,9,4,3,0,0,16,0,0,0,5,0,3,0,0,0,4,0,0,3,7,3,5,0,0,0,17,0,0,0,15,4,4,6,0,0,30,0,0,0,3,0,4,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,8,39,145,139,124,66,30,4,557,48,99,107,146,70,74,44,16,0,603,726,1588,1688,2640,1191,1287,660,202,40,10023,0,0,3,4,0,3,0,0,0,11,685,1320,1250,1940,783,738,258,101,30,7099,0,0,0,15,3,0,0,0,0,23,0,0,0,3,4,11,0,0,0,18,0,0,0,11,0,0,0,0,0,13,0,0,0,3,3,0,0,0,0,6,0,0,0,12,11,13,16,0,0,48
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,0,0,0,3,0,4,3,3,0,13,0,0,0,15,3,8,3,0,0,33,0,0,0,3,0,0,0,0,0,6,0,0,4,15,0,0,0,0,0,24,0,0,0,3,10,3,0,0,0,12,0,0,0,3,0,0,0,0,0,5,0,3,11,15,6,3,0,3,0,28,0,0,3,20,12,10,0,0,0,43,0,0,0,0,0,3,4,0,0,9,0,0,3,3,4,0,0,0,0,7,5,21,34,132,85,80,47,25,5,434,40,76,122,235,74,90,50,22,12,711,819,1328,1398,2992,1242,1222,710,246,83,10045,0,3,3,10,3,0,0,0,0,17,663,978,879,1209,527,589,298,162,74,5380,3,20,46,253,77,24,6,0,0,426,0,0,0,8,3,3,0,0,0,18,0,0,0,7,7,0,0,0,0,12,0,0,0,5,3,0,0,0,0,6,0,0,0,4,15,7,9,0,0,37
123021441,0,0,0,0,3,0,3,0,0,3,0,0,0,4,3,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,0,0,15,0,0,0,3,3,3,0,0,0,16,0,0,0,3,0,0,0,0,0,3,0,0,0,5,3,0,3,0,0,17,0,3,3,13,7,6,0,0,0,31,0,0,0,0,0,0,3,0,0,7,0,0,0,3,0,0,0,0,0,10,0,15,27,117,59,49,43,21,4,332,15,41,55,115,50,52,68,26,11,431,536,1111,1094,2289,951,961,860,272,66,8135,0,0,3,5,0,0,0,0,0,11,538,917,840,1471,577,709,507,148,41,5737,0,4,10,62,7,0,0,0,0,86,0,0,0,0,0,3,0,0,0,3,0,0,6,3,0,3,0,0,0,12,0,0,0,7,0,0,4,0,0,9,0,0,4,10,3,4,5,0,0,26
123021442,0,0,0,0,4,3,3,0,0,9,0,7,5,25,16,13,3,3,0,73,0,0,0,3,0,0,0,0,0,3,0,0,3,12,3,9,4,0,0,33,0,0,0,0,0,0,5,3,0,14,0,0,0,5,0,0,0,0,0,11,3,5,3,7,7,0,0,0,0,22,0,3,5,38,25,19,3,0,0,89,0,0,0,0,0,0,0,0,0,4,0,0,4,11,4,3,0,0,0,20,7,31,50,189,124,109,72,30,13,620,64,121,98,190,113,84,83,71,55,878,901,1757,1590,3216,1478,1221,823,344,123,11439,0,0,4,3,0,0,0,0,0,15,808,1284,965,1241,535,578,387,137,48,5976,4,39,43,363,68,27,3,0,0,543,0,0,0,4,0,5,0,0,0,17,0,0,5,11,7,6,5,3,0,34,0,0,0,3,0,0,0,0,0,9,0,0,0,9,14,10,11,5,3,58
123021443,0,0,0,4,0,0,3,0,0,7,0,6,3,3,16,11,0,0,0,46,0,0,0,3,0,0,0,0,0,4,0,3,3,17,3,4,0,0,0,28,0,0,0,3,3,7,3,0,0,12,0,0,0,3,0,3,0,0,0,7,0,0,0,7,3,0,0,0,0,19,0,0,4,7,20,5,0,0,0,35,0,0,0,0,4,3,0,0,0,7,0,0,0,0,3,0,0,0,0,8,4,17,33,147,107,118,52,13,0,491,39,58,69,146,69,65,37,7,9,500,829,1465,1492,2824,1254,1178,597,186,51,9876,0,5,6,7,0,0,0,0,0,20,660,1127,963,1228,505,631,295,101,52,5569,3,11,41,275,86,18,3,0,0,438,0,0,0,8,0,0,3,0,0,14,0,0,4,37,9,9,0,0,0,63,0,0,3,4,0,0,0,0,0,3,0,0,0,11,6,3,12,3,0,42
123021444,0,0,0,0,4,3,3,0,0,14,0,3,0,11,3,8,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,5,0,0,0,30,0,0,3,0,3,3,3,4,0,18,0,0,0,0,0,3,0,0,0,3,0,0,3,6,3,0,0,0,0,23,0,0,3,20,17,20,3,3,0,65,0,0,3,0,0,8,3,0,0,9,0,0,0,3,5,3,0,0,0,9,0,10,33,146,98,107,69,26,5,493,51,100,86,165,78,75,84,32,16,684,737,1549,1541,2566,1263,1322,822,291,62,10151,0,0,0,8,0,7,3,0,0,20,623,1328,1308,1760,808,804,396,122,32,7182,0,0,0,11,0,5,0,0,0,18,0,0,0,10,0,0,0,0,0,8,0,0,3,24,4,16,3,0,0,54,0,3,0,3,6,0,0,0,0,10,0,0,0,21,17,17,20,3,0,90
123031445,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,11,7,0,31,8,23,11,56,26,29,26,6,3,190,198,437,353,691,409,345,276,149,36,2889,0,0,0,0,0,0,0,0,0,0,153,387,308,604,290,267,184,91,31,2319,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,0,8
123031446,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,3,3,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,3,18,6,5,13,9,0,53,19,25,16,81,41,39,27,16,0,270,450,779,567,1304,651,541,389,156,46,4887,0,0,0,0,0,0,0,0,0,0,324,638,518,1132,503,380,228,106,59,3888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
123031447,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,11,0,0,0,0,0,4,0,0,0,3,0,0,0,0,6,4,5,0,0,17,0,0,0,3,0,3,0,0,0,3,0,0,3,13,25,25,15,19,10,112,48,53,49,147,92,92,62,43,9,599,588,1235,1106,1992,1130,1003,730,348,113,8253,0,0,0,0,0,0,0,0,0,0,526,1112,991,1815,872,747,461,207,127,6856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,8,0,0,0,3,3,0,0,0,0,12
123031448,0,0,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,3,19,21,13,12,0,0,66,10,32,31,67,32,51,44,17,3,293,259,749,622,1056,606,621,413,136,36,4491,0,0,0,0,0,0,0,0,0,0,239,661,547,936,496,446,247,94,33,3691,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
124011449,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,12,14,3,0,49,5,23,8,50,44,33,31,9,3,221,148,312,215,530,416,452,400,180,41,2688,0,0,0,0,0,0,0,0,0,0,135,259,173,398,284,361,320,124,34,2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,3
124011450,0,0,0,0,3,0,0,0,0,8,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,10,5,8,8,0,0,34,0,0,0,6,0,0,0,0,0,6,0,0,0,0,4,3,3,0,0,15,0,0,0,0,0,4,0,0,0,3,0,6,10,31,24,29,25,13,6,142,17,34,31,98,52,58,43,24,5,360,579,1391,1174,2188,1260,1275,979,399,89,9338,0,0,0,0,0,0,0,0,0,0,534,1214,1029,1904,1059,1033,711,306,100,7902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,0,0,0,21,0,0,0,4,3,0,3,0,0,9
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,0,0,0,3,3,0,4,0,0,9,0,0,0,3,0,4,3,0,0,11,0,0,0,0,3,0,0,0,0,8,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,12,7,7,10,4,0,49,0,3,16,21,0,0,0,0,0,45,0,0,0,0,0,7,5,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,11,22,28,27,39,11,11,158,22,32,32,103,66,121,93,38,15,513,294,656,669,1294,894,1110,894,374,113,6306,0,0,0,0,0,0,0,0,0,0,266,584,489,1061,662,792,621,258,138,4870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,3,0,3,12,8,0,0,0,21,0,0,0,0,4,5,3,0,0,14
124011453,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,3,0,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,0,14,0,0,0,0,0,0,0,0,0,3,0,5,0,18,15,12,13,9,3,79,12,41,25,54,35,46,29,12,5,260,347,789,656,1188,787,781,581,207,57,5405,0,0,0,0,0,0,0,0,0,0,334,707,574,1079,690,671,339,148,55,4597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,5,6,0,0,20,0,0,0,0,0,3,0,0,0,6
124011454,0,0,0,0,0,4,0,0,0,4,0,0,0,0,7,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,10,10,8,3,0,50,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,4,5,0,0,17,0,0,0,3,0,0,0,0,0,4,0,9,4,37,27,34,35,17,6,162,15,26,40,78,65,40,58,30,15,360,633,1500,1335,2287,1438,1457,1063,470,199,10376,0,0,0,0,0,0,0,0,0,0,569,1393,1151,2112,1167,1210,797,401,290,9093,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,3,11,3,3,0,4,0,21,0,0,0,3,7,3,3,0,0,11
124011455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,15,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,11,7,5,14,11,3,55,6,18,8,37,23,30,37,17,0,178,157,388,279,512,394,453,450,208,49,2884,0,0,0,0,0,0,0,0,0,0,134,291,202,453,298,366,332,196,84,2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,8
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,0,0,0,0,3,3,3,0,0,9,0,0,0,8,0,0,3,0,0,14,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,3,8,0,0,20,0,0,0,3,0,0,0,0,0,6,0,0,3,40,13,15,19,12,0,109,32,47,53,127,47,53,44,18,9,426,628,1121,977,2283,835,976,694,209,45,7766,0,0,0,3,0,0,0,0,0,9,501,936,904,1853,677,767,391,126,50,6208,0,4,4,8,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,5,0,0,0,10,0,0,0,0,0,9,3,0,0,14
124031458,0,0,0,0,0,0,0,0,0,6,0,0,6,17,7,3,3,0,4,49,0,0,0,7,0,0,0,0,0,6,0,0,3,4,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,3,0,0,0,8,0,0,0,9,0,5,0,0,0,19,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,5,0,0,8,0,0,7,3,4,0,0,0,0,13,0,12,13,76,42,26,27,10,3,209,37,63,98,191,82,76,39,23,11,623,1116,1711,1753,3693,1349,1130,621,232,63,11664,0,4,3,8,3,0,0,0,0,20,1010,1545,1474,2858,1035,734,310,113,35,9113,0,3,0,9,0,0,3,0,0,13,0,0,0,3,3,0,0,0,0,7,0,0,0,4,0,0,0,0,0,4,0,0,0,3,3,3,0,0,0,14,0,0,0,9,3,0,0,0,0,12
124031459,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,3,0,5,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,16,30,18,18,10,3,97,13,25,38,59,38,33,31,17,3,262,461,1002,876,1784,858,752,717,310,83,6844,0,0,0,0,3,0,0,0,0,3,403,903,786,1699,690,650,513,206,112,5955,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
124031460,0,0,0,3,5,4,3,0,0,22,0,3,7,8,6,9,3,0,0,37,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,3,0,0,18,0,0,0,6,6,0,0,0,0,15,0,0,0,3,0,3,7,0,0,9,0,0,0,4,6,0,0,0,0,15,0,10,11,46,42,28,17,8,0,167,15,47,40,119,64,43,28,12,4,373,803,1704,1612,2894,1445,1087,529,185,39,10301,0,0,4,11,0,0,0,0,0,16,737,1650,1388,2481,1027,644,301,111,42,8373,0,0,3,3,3,0,0,0,0,11,0,0,0,9,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,6,0,0,0,9
124031461,0,0,0,0,0,0,4,0,0,12,0,0,4,3,4,6,3,3,0,24,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,12,0,0,3,5,4,0,0,0,0,17,0,3,0,7,0,3,0,0,0,15,0,0,0,0,4,5,4,3,0,18,0,0,3,4,3,0,0,0,0,12,0,4,8,35,30,16,25,9,0,132,29,56,49,133,67,66,56,29,8,498,670,1180,979,2463,943,956,843,307,83,8418,0,0,4,3,3,0,0,0,0,9,559,1050,860,1991,696,754,524,201,97,6732,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4
