SA2_MAINCODE_2016,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_0_4,M_Hong_Kong_5_14,M_Hong_Kong_15_24,M_Hong_Kong_25_44,M_Hong_Kong_45_54,M_Hong_Kong_55_64,M_Hong_Kong_65_74,M_Hong_Kong_75_84,M_Hong_Kong_85ov,M_Hong_Kong_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot
116011560,0,0,7,18,3,6,3,0,0,42,414,712,603,706,301,217,117,96,21,3182,0,0,0,12,10,7,0,0,0,34,0,0,0,3,5,10,3,0,0,17,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,4,14,0,9,15,47,36,20,9,3,0,143,0,0,0,3,14,4,17,10,3,54,0,0,0,13,9,3,3,4,0,35,0,7,0,12,12,17,16,7,0,78,0,10,4,56,29,25,10,5,0,135,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,4,12,5,0,26,0,0,0,0,3,5,9,3,6,25,0,0,0,9,4,3,0,0,0,25,8,46,74,386,59,42,14,6,0,633,0,3,0,4,0,0,3,0,0,11,0,0,0,11,0,0,8,0,0,21,0,0,3,4,5,0,0,0,0,16
116011561,0,9,13,49,8,4,0,0,0,82,544,826,700,875,417,320,160,114,39,4000,0,3,6,25,16,9,0,0,0,63,0,0,0,7,11,9,4,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,9,0,4,0,0,14,3,4,19,65,30,32,10,6,0,179,0,0,0,8,4,3,9,7,3,39,0,4,3,13,4,11,9,4,0,55,0,3,6,13,23,33,32,13,4,119,3,9,6,63,38,22,18,4,0,164,0,0,0,0,0,3,0,0,0,4,0,0,4,3,0,0,14,9,9,44,0,0,3,4,3,10,14,11,0,41,0,0,0,5,3,3,0,0,0,20,9,45,110,500,67,33,21,4,3,786,0,0,9,12,3,6,0,0,0,26,0,3,7,12,10,0,3,0,0,46,0,3,11,8,9,0,0,0,0,33
116021309,0,0,10,27,19,20,3,3,0,77,503,1155,852,874,378,193,123,31,3,4110,0,0,3,17,9,10,6,0,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,13,0,0,0,0,0,0,15,0,0,0,4,3,0,3,0,0,13,0,6,5,46,29,23,15,4,0,136,0,0,0,9,3,7,4,3,0,28,0,0,0,10,8,7,11,0,0,33,0,15,11,38,30,26,10,9,3,145,0,0,13,52,39,34,6,3,0,155,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,3,0,0,24,0,0,0,0,0,3,0,3,0,11,0,4,4,8,8,15,3,0,0,39,5,69,128,523,209,105,62,18,3,1124,0,3,3,15,14,3,3,0,0,41,0,0,7,29,13,16,3,4,0,67,0,0,0,0,3,7,0,0,0,11
116021310,0,0,16,70,34,19,13,3,0,150,1496,2474,1190,2709,742,345,192,82,8,9241,0,5,9,69,30,22,4,0,0,140,0,0,0,3,4,0,0,0,0,11,0,0,0,3,0,0,0,0,0,8,0,3,9,15,4,3,3,0,0,39,0,3,0,16,8,0,9,3,0,33,5,13,15,154,30,30,20,11,0,279,0,0,0,5,8,6,4,0,0,27,0,5,6,28,14,15,11,3,0,90,6,29,19,123,69,48,36,17,6,356,0,3,27,159,69,30,24,10,0,319,0,0,0,5,4,3,0,0,0,12,0,0,3,9,12,3,5,3,0,37,0,0,3,3,4,0,3,0,0,12,0,3,19,29,16,18,4,0,0,85,3,86,174,923,289,135,39,26,3,1691,0,5,7,68,16,9,12,3,0,118,0,6,12,97,29,36,7,3,0,195,0,0,9,15,5,3,3,0,0,38
116021312,0,0,6,25,4,0,0,0,0,40,690,1029,829,1660,601,433,268,91,21,5628,0,5,0,20,4,0,0,0,0,32,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,6,0,0,0,4,4,3,0,0,0,10,0,0,6,41,15,19,8,4,0,99,0,0,0,3,4,0,3,3,0,17,0,0,0,5,5,3,0,0,0,21,4,13,5,37,43,35,35,7,3,176,0,0,11,45,14,12,9,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,11,5,0,28,0,0,0,0,0,0,3,0,0,7,0,0,3,5,3,3,0,0,0,22,11,38,49,422,65,35,11,7,0,636,0,3,5,12,3,0,0,0,0,14,0,3,0,20,0,0,0,0,0,22,0,0,0,3,0,0,0,0,0,3
116021562,0,0,6,8,3,3,0,0,0,18,149,268,168,260,108,59,34,10,0,1061,0,0,0,3,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,5,3,0,0,9,3,3,3,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,0,0,11,0,0,6,14,5,6,0,0,0,35,0,0,0,18,9,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,10,23,127,27,23,14,7,0,227,0,0,0,6,3,0,4,4,0,23,0,0,0,8,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0
116021563,0,0,12,20,12,10,4,0,0,54,901,1589,1165,1633,681,451,180,52,23,6668,3,7,6,46,13,7,0,0,0,81,0,0,0,3,0,0,3,0,0,14,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,14,0,0,0,6,4,3,7,0,0,19,3,0,4,44,17,20,7,6,0,108,0,0,0,0,0,8,3,0,0,11,0,3,3,28,9,14,12,9,0,75,0,8,5,45,50,45,36,6,3,197,0,3,12,47,17,28,3,7,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,3,0,21,0,0,0,0,0,0,3,6,0,9,0,0,0,9,3,14,4,0,0,25,7,71,133,720,152,84,50,18,7,1234,0,3,5,21,12,5,0,4,0,48,0,0,7,36,16,5,3,0,0,64,0,0,0,0,0,3,0,0,0,8
116031313,0,5,6,9,5,6,3,0,0,30,723,1321,1059,1072,481,383,345,105,10,5502,0,3,3,15,8,0,0,0,0,23,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,4,0,7,4,0,0,18,0,3,3,9,4,10,4,0,3,35,0,0,0,0,0,6,6,3,0,17,0,3,3,3,8,14,8,4,0,42,0,0,0,10,34,47,41,29,3,156,0,6,25,87,43,39,9,13,3,227,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,0,11,6,0,30,0,0,0,3,3,0,9,6,0,22,0,0,0,0,0,0,0,0,0,3,0,6,3,33,15,8,7,0,0,63,0,0,4,9,3,7,5,0,0,28,0,0,3,9,0,3,0,0,0,12,0,3,7,21,14,3,0,0,0,49
116031314,0,0,4,4,5,0,0,0,0,14,337,568,432,569,215,115,31,9,0,2279,0,0,3,10,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,9,0,0,4,7,4,0,3,0,0,17,0,0,0,0,0,0,0,0,0,4,0,3,3,6,3,3,0,0,0,22,0,3,0,6,11,7,6,0,0,37,0,0,4,42,20,15,5,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,4,3,3,3,0,5,0,0,0,3,0,0,0,0,0,6,0,24,33,237,30,17,15,3,0,359,0,0,0,9,0,3,0,0,0,11,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6
116031315,0,0,11,46,7,6,6,0,0,81,690,1400,1255,1067,499,286,102,48,18,5372,0,3,4,42,13,11,4,0,0,73,0,0,0,0,5,4,0,0,0,18,0,0,0,0,3,3,0,0,0,8,0,3,0,3,0,0,0,0,0,3,0,0,0,6,12,10,8,0,0,39,0,0,3,4,4,4,3,0,0,25,0,0,0,4,3,9,3,0,0,21,0,3,6,14,15,25,5,3,0,87,0,5,0,14,43,33,16,10,3,117,0,15,36,178,121,71,20,13,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,17,0,0,0,0,0,4,3,3,0,11,0,0,0,3,0,6,3,0,0,15,5,20,28,166,58,32,8,9,4,339,0,0,6,5,4,8,0,0,0,28,0,0,0,7,3,4,0,0,0,19,0,4,6,26,10,8,0,0,0,55
116031316,0,0,3,15,3,3,0,0,0,28,939,1392,1080,1424,561,376,304,139,16,6238,0,3,6,53,3,0,0,0,0,73,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,8,0,4,3,13,4,3,3,0,0,26,0,0,0,0,0,7,3,3,0,10,0,0,3,7,7,11,5,0,0,38,0,4,3,18,42,39,47,46,3,203,0,8,10,59,33,20,12,3,0,137,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,10,4,0,23,0,0,0,0,3,0,4,3,3,13,0,0,0,0,0,3,0,0,0,7,3,23,12,257,16,19,5,0,0,342,0,3,0,11,0,0,3,0,0,17,0,0,6,5,0,3,0,0,0,14,0,4,0,8,3,3,0,0,0,16
116031317,3,8,30,94,23,14,3,3,0,180,819,1410,912,991,456,314,240,115,25,5265,3,26,5,138,20,8,0,0,0,200,0,0,0,7,5,3,7,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,6,0,0,3,37,13,20,3,4,0,88,0,0,0,0,9,4,15,17,0,48,3,15,11,36,18,19,17,11,3,131,0,3,0,6,29,30,18,15,0,113,0,14,27,103,43,30,17,8,3,247,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,9,9,3,29,0,0,5,3,0,7,6,3,0,25,0,0,4,3,3,0,0,0,0,10,4,26,39,252,43,7,15,9,3,401,0,0,0,11,3,3,3,3,0,30,0,4,6,21,10,3,0,0,0,42,0,27,78,181,80,40,29,4,0,447
116031318,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,0,6,17,42,11,8,4,0,0,86,687,1209,1050,1151,476,379,244,70,31,5299,0,4,4,68,10,3,0,0,0,99,0,0,3,14,5,7,4,3,0,33,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,3,0,0,19,0,0,5,38,14,14,4,3,3,86,0,0,0,3,7,4,15,9,0,40,0,3,3,14,7,12,9,3,3,52,0,0,0,12,22,32,31,16,7,126,0,6,39,138,59,50,17,5,0,318,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,17,5,0,24,0,0,0,0,4,3,0,3,0,16,0,0,0,6,4,8,0,0,0,23,6,30,33,250,45,23,23,6,0,425,0,0,0,13,9,6,11,0,0,44,0,0,0,3,0,3,4,0,0,14,0,5,15,41,12,16,0,0,0,92
117011320,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,0,0,0,0,0,0,0,0,0,0,414,649,490,945,419,282,141,91,20,3452,0,0,6,24,5,3,0,0,0,37,0,0,0,4,0,0,0,3,0,12,0,0,3,3,0,0,0,0,0,10,0,0,0,3,4,0,0,0,0,6,0,0,0,11,3,3,3,3,0,24,0,0,18,51,13,13,3,3,0,109,0,0,0,0,6,0,7,15,0,28,0,0,0,0,0,7,9,5,3,22,0,4,7,63,71,23,20,10,0,200,0,0,0,0,3,5,0,0,0,9,0,0,0,11,4,0,0,0,0,23,0,0,0,8,3,3,0,0,0,13,0,0,0,7,3,6,4,12,3,40,0,0,7,5,4,4,0,0,0,22,3,0,4,25,9,11,0,0,0,60,0,4,11,37,4,12,11,0,0,76,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7
117011322,0,0,0,5,3,0,0,0,0,14,638,952,843,1630,578,331,152,101,30,5256,8,27,38,236,62,60,9,3,0,445,0,0,0,7,3,3,3,0,0,15,0,0,0,7,0,4,0,0,0,11,0,0,3,10,3,3,0,0,0,22,0,0,0,12,17,6,21,8,0,65,3,9,418,344,51,51,20,11,8,922,0,0,0,0,9,0,9,16,3,33,0,0,0,6,3,20,31,19,13,92,0,3,24,101,63,29,19,12,3,253,0,0,6,29,5,11,3,3,0,55,0,0,3,10,3,4,0,0,0,17,0,0,0,6,6,7,3,0,0,26,0,4,7,26,20,26,58,90,18,253,0,0,21,61,15,17,5,3,0,133,7,8,15,198,15,6,10,4,0,266,8,7,140,354,59,48,27,10,0,655,0,0,0,32,3,3,0,0,0,44,3,6,5,47,25,12,10,0,0,108
117011323,0,0,0,0,0,0,0,0,0,0,267,569,508,645,311,230,143,67,35,2773,0,7,7,117,26,20,0,0,0,176,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,5,0,0,0,4,0,0,0,0,0,5,0,3,3,10,15,7,15,4,4,68,0,3,80,46,26,15,10,10,3,193,0,0,0,0,4,3,3,11,0,20,0,0,3,3,3,12,24,18,4,53,3,5,3,43,24,25,20,10,3,144,0,4,0,8,14,4,5,0,0,45,0,3,0,3,0,0,0,0,0,9,0,0,0,3,0,0,11,3,0,29,0,3,0,9,3,5,10,26,5,64,0,3,4,9,5,5,3,3,0,34,0,6,15,48,10,8,5,3,0,100,0,5,14,55,21,12,3,0,0,112,0,4,0,15,0,4,3,0,0,24,0,7,5,29,26,15,3,0,0,86
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,0,0,0,3,0,0,0,0,0,3,680,1047,980,2769,894,498,236,79,35,7222,0,4,7,64,3,7,0,0,0,83,0,0,0,3,3,0,3,0,0,12,0,0,0,10,0,3,3,0,0,17,0,3,0,16,5,4,3,0,0,34,0,3,0,19,3,4,4,0,0,35,0,8,30,53,26,35,28,12,7,184,0,0,0,4,0,5,6,5,0,17,0,0,0,3,3,4,9,11,9,43,0,14,24,188,109,60,44,12,3,444,0,0,0,14,0,9,9,0,0,34,0,0,0,21,4,5,3,0,0,32,0,3,0,7,12,11,3,0,0,42,0,3,0,20,28,49,117,196,63,473,0,0,3,36,4,7,0,0,0,58,0,10,11,69,11,4,0,3,0,115,0,3,8,48,17,12,10,0,0,98,0,0,0,15,0,3,0,0,0,21,0,0,0,0,0,3,0,0,0,4
117021327,0,0,0,0,0,0,0,0,0,3,486,794,783,2594,796,513,261,87,28,6342,0,0,3,10,3,0,0,0,0,13,0,0,0,4,0,3,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,7,15,8,9,0,0,0,38,0,0,0,14,7,4,5,0,0,27,0,4,22,34,15,17,8,9,3,111,0,0,0,0,3,3,0,9,0,13,0,0,0,4,0,3,3,0,0,8,3,13,25,189,125,51,27,16,3,453,0,0,0,14,6,0,3,0,0,27,0,0,4,23,3,0,0,0,0,33,0,0,0,14,7,3,11,9,0,53,0,0,0,12,8,13,28,38,18,124,0,0,3,15,4,3,0,0,0,28,0,4,10,47,5,7,3,0,0,78,0,0,4,12,3,3,0,0,0,24,0,0,0,14,4,0,3,0,0,25,0,0,0,0,3,0,0,0,0,7
117021328,0,0,0,0,0,0,0,0,0,0,205,315,318,921,294,195,56,27,4,2331,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,4,5,0,0,0,0,9,0,0,0,3,3,0,0,0,0,8,0,3,10,30,8,12,8,3,6,85,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,3,0,3,0,8,0,0,4,82,51,23,10,5,0,180,0,0,0,3,3,9,7,0,0,22,0,0,0,7,0,0,0,0,0,13,0,0,0,4,0,0,4,0,0,15,0,0,0,8,0,4,21,16,3,59,0,0,0,11,0,4,0,0,0,20,0,0,3,15,0,0,0,0,0,26,0,0,12,15,5,3,4,0,0,46,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,10
117031329,0,0,0,0,0,0,0,0,0,0,99,83,198,1433,486,339,184,62,11,2893,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,19,13,3,0,0,0,36,0,0,0,12,0,0,0,0,0,12,0,3,12,34,12,3,3,0,0,77,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,4,0,0,10,0,5,31,284,63,43,22,13,0,464,0,0,0,3,3,0,3,0,0,14,0,0,12,72,3,0,0,0,0,94,0,0,6,20,9,7,7,0,0,57,0,0,0,5,0,4,3,0,0,8,0,0,5,14,7,3,0,0,0,33,0,0,6,52,5,3,3,0,0,67,0,0,16,42,8,3,0,0,0,70,0,0,0,14,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
117031330,0,0,0,0,0,0,0,0,0,0,387,363,422,2458,686,349,115,37,8,4819,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,5,3,0,0,40,0,0,0,13,3,3,3,0,0,20,0,4,61,66,8,10,4,13,7,165,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,7,3,12,20,354,102,62,24,9,0,590,0,0,0,9,3,8,0,0,0,21,0,0,0,50,5,0,0,0,0,63,0,0,3,33,5,4,3,0,0,48,0,0,0,0,3,4,8,0,0,16,0,0,0,23,3,7,3,0,0,35,0,0,0,52,4,0,0,0,0,55,0,0,4,29,5,3,0,0,0,45,0,0,0,5,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
117031331,0,0,0,0,0,0,0,0,0,0,319,387,696,2004,586,484,320,100,29,4927,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,3,34,5,3,3,0,0,51,0,0,0,7,6,0,5,0,0,19,5,3,221,171,22,21,14,8,5,465,0,0,3,4,4,0,3,0,0,10,0,0,0,5,8,0,0,0,3,20,0,4,43,254,88,59,53,8,0,507,0,0,0,9,4,5,3,0,0,18,0,3,3,59,11,5,3,0,0,80,0,3,6,28,7,6,8,7,0,65,0,0,0,0,4,3,8,5,0,25,0,0,12,26,6,11,0,0,0,60,0,0,14,85,10,0,3,0,0,113,0,0,24,26,0,3,10,0,0,64,0,4,4,35,0,0,0,0,0,40,0,0,0,5,0,0,0,0,0,3
117031332,0,0,0,0,0,0,0,0,0,0,406,501,1236,3058,861,528,221,60,12,6879,0,0,9,8,0,0,0,0,0,17,0,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,16,56,6,5,0,0,0,80,0,0,0,25,4,0,0,0,0,26,0,3,363,129,19,16,8,4,4,542,0,0,0,0,0,0,3,0,3,10,0,0,0,3,3,0,3,0,0,9,3,12,77,351,135,67,37,10,0,698,0,0,3,7,3,0,0,0,0,15,0,4,16,51,7,3,3,0,0,85,0,0,13,25,10,8,8,0,0,66,0,0,0,4,5,7,9,22,9,57,0,0,49,35,3,3,0,0,0,96,0,0,45,70,7,4,3,0,0,132,0,0,7,29,3,0,0,0,0,48,0,0,6,24,5,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
117031333,0,0,0,0,0,0,0,0,0,3,169,137,454,2363,676,604,362,143,75,4985,0,0,3,16,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,40,5,3,4,0,0,65,0,0,0,16,8,0,3,0,0,27,0,3,10,57,10,9,4,4,3,111,0,0,0,3,0,0,6,0,0,7,0,0,0,9,3,0,3,0,0,16,0,5,54,413,113,75,72,20,14,768,0,0,4,12,4,3,0,0,0,26,0,0,24,117,6,4,3,0,0,151,0,0,11,55,16,7,13,11,0,124,0,0,0,3,4,3,0,4,0,17,0,0,3,21,3,3,0,5,0,40,0,0,6,76,14,4,3,0,0,106,0,0,8,31,3,3,8,0,0,46,0,0,3,28,0,3,0,0,0,30,0,0,0,8,0,0,0,0,0,3
117031334,0,0,0,0,0,0,0,0,0,0,326,288,423,1342,368,302,233,71,13,3360,0,0,10,13,0,0,0,0,0,22,0,0,3,5,3,0,0,0,0,9,0,0,3,6,0,0,0,3,0,15,0,0,7,18,7,3,0,0,0,36,0,0,3,22,0,0,0,0,0,26,4,15,652,440,79,65,51,26,11,1349,0,0,0,3,3,4,0,0,0,12,0,0,3,10,0,4,0,0,0,22,3,3,37,244,70,49,33,21,0,450,0,0,3,9,0,4,0,0,0,25,0,0,40,98,4,0,0,0,0,158,0,0,8,27,6,3,3,0,0,53,0,0,0,9,0,0,0,0,0,8,0,3,46,64,19,19,4,3,0,174,11,5,86,221,9,3,8,3,0,343,0,6,80,132,9,3,3,0,0,239,0,0,7,50,0,5,3,0,0,63,0,0,0,9,0,0,3,0,0,12
