SA2_MAINCODE_2016,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
101041017,0,0,0,0,3,0,0,0,0,4,3,5,4,0,0,0,0,0,0,14,28,14,83,9,6,10,26,30,5,214,25,3,116,4,4,4,7,13,0,179,4,0,15,4,0,0,6,11,3,40,4,16,0,7,0,3,0,0,0,29,5,20,0,0,0,0,0,0,3,35,28,14,6,6,9,17,3,4,0,97,3,15,3,25,3,8,0,5,0,60,0,0,3,0,0,0,0,0,0,11,3,0,31,5,5,3,3,10,0,63,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,13,0,4,12,5,0,6,6,8,6,46,122,97,284,64,36,51,49,86,19,803,0,3,0,4,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,3,0,9,0,0,3,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,4
101041018,5,4,3,3,0,0,0,0,0,18,9,4,4,0,0,0,0,0,0,18,26,16,101,8,9,17,26,26,4,239,31,5,84,11,0,12,4,16,0,170,8,8,11,0,4,4,7,13,0,52,3,31,3,9,0,0,0,0,4,54,11,37,3,4,0,0,0,0,0,54,37,19,4,10,5,13,7,10,0,105,9,15,5,25,8,3,0,0,3,73,0,6,3,0,0,3,0,0,0,14,3,3,30,0,0,11,10,3,0,63,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,10,4,4,8,3,0,6,0,9,5,45,146,156,260,81,39,71,59,88,22,915,0,7,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,8,0,3,3,0,3,0,0,0,3,8,0,3,3,0,0,3,0,0,0,15
101041019,5,18,3,0,0,0,0,5,0,28,0,6,7,3,3,3,0,0,0,21,30,21,130,9,10,19,28,52,4,304,34,3,92,3,3,6,6,29,0,175,13,17,26,4,7,4,9,9,0,92,4,53,3,12,3,0,0,3,0,82,9,41,3,3,6,0,0,4,0,64,19,23,4,7,12,7,4,8,0,91,8,28,3,31,10,0,0,8,0,84,0,14,4,4,0,0,0,4,0,21,3,0,34,7,0,5,3,26,0,79,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,5,0,15,3,4,13,3,3,0,4,7,3,46,136,222,326,82,49,51,62,164,7,1105,0,3,7,0,3,0,0,3,0,18,0,0,0,3,0,0,0,0,0,3,3,0,3,3,7,0,0,4,0,23,0,3,0,0,0,0,0,0,0,4,0,6,3,3,10,0,0,3,0,31
101041020,9,18,7,3,3,0,0,0,0,35,3,13,3,0,0,0,0,0,0,24,74,26,177,11,14,4,55,54,10,417,39,9,102,4,8,7,9,27,0,202,64,13,26,0,3,4,10,21,3,137,8,30,0,8,0,0,0,0,0,48,10,29,7,5,3,0,0,3,0,50,24,15,9,3,6,9,4,12,3,90,13,18,0,23,7,3,4,6,0,71,3,12,5,0,3,0,0,5,0,28,14,3,21,4,0,0,10,14,4,62,0,0,0,0,0,0,0,0,0,0,11,3,5,0,0,3,0,3,0,22,15,3,18,5,3,10,12,19,3,80,276,185,375,72,44,47,101,155,31,1276,5,9,6,3,4,0,0,0,0,33,0,4,0,3,3,0,0,0,0,13,3,4,0,0,3,0,0,3,0,22,0,3,0,0,0,0,0,0,0,10,17,12,8,7,3,3,0,10,3,61
101041021,3,0,0,0,0,0,0,0,0,12,3,3,0,0,0,0,0,0,0,6,14,9,48,6,3,0,19,3,4,105,22,0,66,3,0,6,3,5,3,108,0,0,6,4,0,0,0,3,0,17,0,20,0,3,0,0,0,0,0,23,4,25,0,0,0,0,0,0,0,33,18,11,3,6,0,3,3,3,0,42,9,8,3,11,0,3,0,4,0,39,0,3,0,0,0,0,0,0,0,3,0,0,10,4,0,10,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,13,75,91,141,35,6,25,23,25,10,434,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,3,4,3,3,0,0,0,0,14
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,6,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,12,60,0,4,4,26,23,3,145,13,0,29,0,0,0,7,6,0,55,0,7,6,0,0,0,3,8,0,20,0,3,0,4,0,0,0,0,0,17,3,7,0,0,0,0,0,0,0,11,9,0,0,3,3,0,0,0,0,18,4,7,0,9,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,7,0,0,5,3,4,0,31,33,47,114,29,11,16,43,48,5,338,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
101041024,3,4,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,16,8,64,4,5,4,28,19,3,147,20,0,56,0,3,9,3,14,0,102,15,3,5,0,0,0,9,15,0,46,0,8,0,4,0,0,0,0,0,20,0,12,0,0,0,0,0,0,0,17,15,10,5,0,3,3,4,3,0,39,0,3,3,17,0,0,3,3,0,35,0,3,0,0,0,0,0,0,0,11,3,0,6,0,0,0,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,6,0,11,0,0,3,0,0,3,19,83,54,158,33,17,12,53,59,11,481,0,0,0,0,0,0,0,0,0,5,4,0,3,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,7,0,0,3,6,3,0,5,0,25
101041025,3,7,3,0,3,0,0,0,0,21,3,6,4,0,0,0,0,3,0,21,48,22,155,16,7,12,35,48,10,354,32,3,173,4,6,12,7,25,3,270,15,11,22,3,3,4,6,16,0,81,6,50,0,11,0,0,0,3,0,79,7,51,8,9,0,8,3,3,0,84,41,33,7,5,18,17,10,13,0,149,21,16,3,26,13,8,0,5,3,89,3,7,3,3,0,3,0,3,0,23,22,4,59,3,3,10,4,19,3,130,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,14,9,0,13,0,0,0,3,6,3,44,224,216,449,95,48,74,76,156,23,1363,3,3,4,0,5,0,0,3,0,23,3,0,0,0,3,0,0,0,0,3,3,3,0,0,0,3,0,0,0,15,0,3,0,0,0,3,0,0,0,9,7,3,3,3,3,3,0,0,0,24
101041026,3,13,0,0,0,0,0,0,0,24,4,3,7,0,3,3,0,0,0,19,30,28,128,11,14,20,32,33,3,284,30,8,96,8,3,4,18,11,0,171,9,3,16,3,0,0,4,22,0,62,3,38,3,11,4,0,0,0,0,58,5,33,7,5,7,3,0,0,0,58,29,15,3,8,15,11,12,0,4,95,10,19,3,12,4,0,0,0,0,58,4,3,0,0,0,0,0,0,0,16,8,0,31,12,3,4,4,8,0,72,0,0,0,0,0,0,0,0,0,0,0,7,0,3,4,0,0,0,0,16,8,0,9,3,0,4,3,7,0,33,134,168,305,71,50,54,72,93,12,963,3,7,4,3,0,4,0,0,0,22,0,0,0,0,0,4,0,0,0,3,3,3,0,0,0,0,0,3,3,16,0,4,0,0,0,0,0,0,0,10,3,4,4,0,3,0,0,3,0,26
101041027,4,11,0,0,0,0,0,0,0,15,0,8,4,0,0,0,0,0,0,10,42,25,114,6,10,13,32,45,3,289,43,5,110,3,3,3,6,17,3,194,14,5,18,3,4,6,6,12,0,68,3,22,4,10,3,0,3,3,0,46,10,40,0,0,3,0,0,0,0,56,26,20,5,6,11,10,0,10,0,82,13,30,0,12,3,0,4,8,4,69,3,10,3,5,0,0,0,3,0,22,7,0,35,8,0,9,8,13,0,75,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,4,0,6,3,0,0,0,13,3,34,167,170,301,66,34,41,65,120,14,981,4,4,0,0,7,3,0,0,0,22,3,0,0,3,3,0,0,0,0,8,0,0,3,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,3,5,3,9,3,4,0,3,0,33
101051539,5,11,7,3,5,0,3,0,0,38,3,18,5,8,11,3,3,10,0,60,93,46,443,52,42,37,156,92,13,967,85,17,210,22,3,9,31,45,6,429,27,7,37,3,8,9,9,19,0,123,15,98,8,40,3,0,7,4,0,177,21,91,5,21,6,8,6,8,0,171,88,60,24,39,41,52,38,19,4,375,35,56,3,181,17,10,7,13,3,331,11,14,6,10,3,3,0,4,0,49,19,0,71,16,3,16,11,21,0,161,0,0,0,0,0,0,0,3,0,5,3,4,7,4,0,0,13,3,5,44,12,3,17,13,3,12,25,23,20,128,423,436,849,413,136,163,316,270,57,3055,3,23,3,9,7,0,0,3,0,43,3,0,4,4,10,3,0,3,0,27,3,0,3,4,0,0,5,5,0,23,3,6,7,0,0,4,0,0,0,21,3,8,10,9,12,5,3,13,0,59
101051540,15,11,3,3,4,0,0,0,0,34,6,13,0,0,7,0,3,5,0,32,107,39,262,25,21,11,106,53,8,632,71,4,139,6,6,6,19,31,7,292,165,17,41,0,4,11,16,44,9,308,15,25,6,10,0,0,4,3,0,70,11,34,6,4,0,0,0,4,0,63,72,45,10,12,24,12,20,6,0,190,32,20,0,68,5,0,3,3,3,135,4,7,6,0,0,0,0,0,0,28,10,0,30,3,0,3,14,4,0,58,0,0,0,0,0,0,0,0,0,4,4,3,3,0,3,0,9,0,0,22,29,7,21,11,4,3,13,13,8,106,541,227,531,156,74,51,194,163,38,1970,13,6,3,3,3,0,0,0,0,34,0,7,0,0,4,0,0,0,0,15,5,0,3,5,0,5,4,7,0,28,3,6,3,0,4,0,0,0,0,17,16,10,15,14,9,6,0,17,0,85
101061541,9,7,4,5,3,3,0,0,0,30,7,15,4,3,3,6,3,0,0,44,38,27,133,11,17,5,37,24,8,289,21,6,64,3,4,0,7,12,3,111,15,10,20,3,3,3,9,11,0,81,3,17,0,16,4,0,0,0,0,40,6,13,0,3,7,0,3,0,0,30,31,32,0,5,16,11,3,10,6,114,3,34,3,31,11,9,3,3,3,110,3,3,3,3,0,0,0,0,0,11,3,0,16,0,0,3,3,5,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,17,3,3,9,0,0,8,9,3,10,33,152,164,264,93,71,41,75,68,28,945,7,9,5,3,9,3,0,0,0,31,0,3,0,0,3,0,0,0,0,14,3,0,6,0,3,0,0,0,0,16,3,0,0,0,0,0,0,0,0,8,6,5,5,3,3,0,0,4,0,26
101061542,37,37,7,4,5,0,0,5,3,97,31,51,7,0,10,4,0,4,4,117,132,65,165,19,22,9,50,30,3,500,77,8,148,0,9,4,12,31,3,294,116,24,33,6,3,7,11,35,5,253,17,31,3,3,3,0,0,0,0,68,13,38,3,3,3,0,0,0,0,65,136,65,17,9,40,15,7,4,9,296,73,89,11,46,20,0,0,3,3,241,4,18,6,5,8,0,0,0,0,47,4,3,29,0,3,0,4,11,0,60,0,0,0,0,0,0,0,0,0,0,15,12,0,4,8,0,8,3,0,39,17,9,12,3,7,3,7,13,9,71,668,457,449,109,140,55,99,127,39,2147,27,43,8,8,18,0,0,3,0,108,10,11,0,3,8,0,0,0,0,28,9,8,0,5,8,4,0,0,0,30,3,8,5,0,3,0,0,3,0,17,18,11,16,9,22,7,4,12,0,96
101061543,5,10,0,0,0,0,0,0,0,17,7,0,4,0,3,0,0,0,0,20,46,21,202,4,15,24,53,60,3,442,51,0,101,0,0,4,15,23,0,201,40,12,26,0,0,4,11,28,6,134,6,18,0,14,0,0,0,4,0,48,6,31,0,4,3,0,3,0,0,57,38,27,12,5,11,17,3,11,0,123,7,11,0,23,4,0,4,7,0,64,0,3,7,3,0,0,0,0,0,15,13,0,26,5,3,6,7,16,0,80,0,0,0,0,0,0,0,0,0,0,5,0,9,0,3,0,3,4,0,25,3,4,18,0,3,11,14,12,3,65,229,156,411,64,52,78,110,170,14,1283,3,11,0,0,3,0,0,0,0,19,0,0,0,0,0,3,0,0,0,10,3,0,4,0,3,3,0,3,0,21,0,0,3,0,0,0,0,0,0,3,13,3,0,4,10,3,0,4,3,41
101061544,0,3,0,0,3,0,0,3,0,12,4,0,4,0,0,0,0,3,0,12,57,12,93,4,4,7,39,40,10,266,28,0,46,0,3,5,8,12,0,107,139,7,41,0,0,6,16,52,0,264,3,11,0,9,0,0,0,0,0,21,10,9,3,3,0,0,0,0,0,25,44,11,0,0,4,10,3,3,0,72,10,7,0,16,3,3,0,3,0,41,0,0,0,0,0,0,0,0,0,3,4,0,12,0,0,0,6,13,0,41,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,11,19,3,16,0,0,0,10,14,7,73,322,66,222,36,19,36,77,152,16,944,6,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,3,0,7,3,3,0,0,0,0,0,0,0,13,32,3,4,6,9,3,0,13,0,75
102011028,13,24,3,0,0,0,0,0,0,41,11,19,6,0,0,0,0,0,0,35,57,55,122,14,13,6,17,20,3,322,52,11,140,8,13,3,4,16,3,255,6,7,24,5,4,0,0,7,0,50,10,77,3,16,0,0,0,0,0,102,9,76,4,3,0,3,0,0,0,97,81,58,12,10,15,27,5,9,0,210,23,47,4,31,8,3,3,0,0,120,10,28,13,3,0,0,0,5,0,52,7,3,23,0,0,0,3,3,0,44,0,3,0,0,0,0,0,0,0,3,0,3,5,3,0,0,0,0,0,24,3,9,10,0,0,0,8,3,4,33,274,405,365,100,61,53,49,72,13,1397,6,14,0,3,8,0,0,0,0,25,0,9,3,0,4,0,0,0,0,15,0,0,0,10,3,0,0,0,0,14,0,3,3,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,9
102011029,13,25,5,3,3,3,0,0,0,46,19,22,5,0,5,0,0,3,0,58,71,71,193,18,26,27,29,30,4,464,68,21,193,6,12,5,13,22,9,345,7,11,48,0,0,5,3,20,0,96,3,61,6,14,0,0,0,0,4,90,17,52,4,8,0,0,0,0,0,84,76,72,13,7,33,22,5,6,3,243,22,49,4,34,14,7,3,5,0,145,5,19,13,0,5,0,0,3,0,51,5,0,18,7,0,5,3,3,0,51,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,3,0,0,15,7,8,15,4,0,3,4,12,0,46,318,419,512,95,94,78,68,121,31,1740,3,23,5,3,8,0,0,0,0,38,0,8,0,0,3,0,0,0,0,17,4,9,6,0,4,0,0,0,0,29,0,10,4,0,4,0,0,0,0,21,0,11,3,4,3,0,0,4,0,27
102011030,6,9,0,0,0,0,0,0,0,14,3,11,3,0,0,0,0,0,0,26,67,25,108,6,3,6,31,19,0,276,25,3,52,3,0,5,5,17,0,101,23,6,14,0,0,0,0,6,3,58,0,23,0,4,0,0,0,0,0,24,7,13,0,3,0,0,0,0,0,25,32,24,4,4,4,12,10,6,3,102,12,9,0,11,0,0,4,3,3,45,3,6,3,0,0,3,0,0,3,25,11,0,8,0,0,0,3,3,0,28,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,12,12,0,19,3,0,3,3,3,3,45,206,128,217,40,18,33,52,68,15,781,10,4,3,0,8,0,0,0,0,22,0,3,0,0,0,3,0,0,0,3,5,3,0,3,0,0,0,0,0,9,0,4,0,0,3,0,0,0,0,7,9,8,3,0,3,0,0,0,0,33
102011031,9,22,8,7,3,0,0,3,0,45,26,35,13,0,3,3,0,0,0,84,71,79,172,19,32,25,32,33,5,468,59,15,141,4,8,6,5,28,0,271,9,9,24,3,0,5,8,11,4,60,10,116,8,17,0,4,0,3,3,163,15,65,7,8,0,0,0,3,0,110,127,106,16,6,46,51,7,18,3,386,23,53,7,41,11,7,0,3,0,156,6,32,12,3,3,3,3,3,0,69,10,0,34,3,0,6,4,8,0,79,0,0,0,0,0,0,0,0,0,0,4,8,3,0,0,0,0,0,0,22,5,4,14,6,0,4,4,4,7,53,375,541,459,122,116,119,80,123,25,1952,8,18,5,3,7,5,0,0,0,43,3,3,0,0,6,0,0,0,3,17,0,5,0,0,5,3,0,4,0,21,0,8,0,0,3,0,0,0,0,16,3,10,3,0,0,3,0,0,0,14
102011032,7,36,9,4,4,5,0,3,0,72,32,123,30,0,13,9,7,8,3,215,85,115,257,23,38,42,56,62,9,679,51,19,178,7,8,8,12,31,3,317,7,11,36,9,6,3,0,17,0,89,12,199,13,37,5,7,9,8,5,283,12,88,5,11,5,9,0,4,0,133,127,160,26,34,73,91,23,25,4,554,23,90,7,99,25,12,9,16,8,283,16,51,13,7,7,15,6,16,0,126,23,0,67,11,5,20,7,16,0,151,0,0,0,0,0,0,0,0,0,8,9,9,3,3,3,0,4,4,0,30,7,4,11,13,7,10,3,10,16,73,402,904,666,251,192,210,146,209,40,3018,6,27,18,7,10,4,0,0,0,71,3,9,6,0,9,3,0,5,0,39,4,10,0,0,11,7,3,4,0,47,3,9,0,3,3,4,0,3,0,25,0,6,3,7,0,3,0,0,0,26
102011033,10,6,5,0,3,3,0,0,0,24,14,25,12,3,4,3,0,0,0,64,38,46,178,5,21,12,48,34,12,397,15,4,74,0,0,7,7,16,3,130,3,6,19,0,3,0,0,12,0,44,3,17,3,8,3,0,0,0,0,36,3,15,0,0,0,0,0,6,0,32,55,38,4,10,17,18,9,10,0,159,3,21,3,56,4,4,4,3,0,94,3,9,4,0,3,0,3,0,0,27,5,3,17,5,8,6,5,0,0,43,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,18,6,0,5,0,3,3,3,7,8,32,164,185,335,83,70,55,92,92,22,1101,3,5,0,0,0,0,0,0,0,8,0,0,3,0,4,0,0,0,0,9,5,3,3,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,4,0,4,0,7,0,0,0,0,17
102011034,0,3,4,0,3,0,0,0,0,12,11,12,5,0,0,4,0,0,0,35,43,35,124,8,15,13,30,25,3,296,32,10,107,11,11,3,8,13,0,192,5,0,18,4,0,0,3,9,0,41,0,31,0,9,0,5,0,0,0,43,8,44,0,5,0,0,0,0,0,56,42,32,9,17,19,21,6,9,0,150,7,19,3,31,3,3,3,3,0,71,4,14,8,4,0,3,0,0,0,29,5,0,29,5,3,0,5,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,12,3,0,7,0,0,3,4,4,3,24,161,210,327,80,49,54,61,67,9,1017,0,4,4,0,4,0,0,0,0,20,3,3,0,0,3,3,0,0,0,7,0,0,3,7,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,4,3,0,0,0,4,3,0,0,0,10
102011035,4,11,0,0,0,0,5,4,0,24,10,40,12,3,3,3,0,3,3,77,39,58,161,10,15,5,35,30,3,353,16,4,79,4,3,5,12,22,0,149,0,3,16,0,4,0,0,5,0,29,0,33,0,10,3,0,4,3,0,59,3,24,0,3,0,0,0,0,0,33,40,47,7,9,30,13,11,13,3,181,10,13,4,30,4,10,0,4,3,83,3,15,6,0,4,8,0,3,0,43,4,0,27,4,5,10,5,5,0,56,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,15,3,3,5,0,0,3,3,10,13,37,145,248,321,76,66,57,80,102,33,1131,4,13,3,0,3,3,0,0,0,28,0,5,0,0,3,0,0,0,0,16,0,0,0,0,3,3,3,0,0,13,0,0,0,3,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,7
102011036,3,16,3,0,3,0,0,0,0,35,8,36,14,0,4,0,0,3,0,78,52,66,188,20,20,23,37,40,3,446,14,8,116,5,4,3,3,13,0,175,4,5,21,3,0,0,5,12,0,58,3,35,7,16,4,3,4,4,0,80,11,35,0,3,0,0,0,0,0,60,77,59,9,13,42,10,10,10,3,232,17,22,4,39,12,0,3,8,0,99,8,19,8,0,0,5,0,5,0,35,9,3,22,0,3,0,3,5,0,42,0,0,0,0,0,0,0,0,0,0,3,3,0,6,3,0,4,0,0,18,0,0,5,0,4,3,7,3,7,34,207,317,398,102,95,59,78,112,19,1389,3,13,6,3,4,0,0,0,0,28,0,7,0,0,8,3,0,3,0,21,0,4,5,0,10,0,4,0,0,26,0,0,5,0,4,0,0,0,0,4,0,0,3,4,0,0,0,3,0,13
