SA2_MAINCODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
115041301,0,6,0,57,6,3,0,0,0,3,0,5,0,9,26,53,3,0,0,0,0,0,0,0,0,4,0,15,256,38,8,115,6,87,3,60,7,276,38,890
115041302,0,3,0,123,4,0,0,0,0,4,0,0,0,8,53,76,7,0,0,4,0,0,0,0,0,10,3,28,393,56,9,173,18,156,6,74,7,383,65,1336
116011303,0,0,0,27,0,0,0,3,0,3,0,4,0,4,63,87,0,0,0,0,0,0,0,0,0,5,6,18,411,53,13,194,17,253,5,75,14,345,84,1459
116011304,0,3,0,28,0,0,0,3,0,3,0,0,0,13,41,65,0,0,0,0,0,0,0,0,3,16,14,34,305,42,9,127,19,190,6,72,18,439,69,1296
116011306,0,4,0,37,7,0,0,3,0,3,0,0,3,13,58,93,0,0,0,0,0,0,0,0,0,13,11,26,370,38,13,151,19,197,9,79,22,461,77,1431
116011307,0,4,0,83,5,4,0,0,0,5,0,0,4,11,64,87,3,0,0,0,0,0,0,0,0,14,8,33,536,67,7,237,20,242,12,115,25,640,79,1988
116011308,0,0,0,61,3,0,3,0,0,9,0,0,0,8,57,90,0,0,0,0,0,0,0,0,0,11,13,26,397,56,12,206,17,234,6,99,19,694,78,1828
116011560,0,0,0,18,0,0,0,0,0,0,0,0,3,5,30,46,0,0,0,0,0,0,0,0,0,3,5,20,183,11,3,77,11,105,3,57,8,316,45,816
116011561,0,0,0,28,6,0,0,0,3,6,0,3,0,14,34,60,4,0,0,0,0,0,0,0,0,9,14,33,278,39,9,115,21,139,4,73,13,396,48,1137
116021309,0,0,0,62,0,0,0,0,0,3,0,0,0,4,33,46,0,0,3,0,0,0,0,0,0,3,3,12,256,29,7,106,21,117,5,39,17,292,41,915
116021310,0,0,0,172,7,0,0,0,0,3,0,3,0,3,77,101,4,0,0,0,0,0,0,0,0,8,8,20,649,57,15,237,23,229,14,90,14,436,95,1852
116021312,0,3,0,76,7,0,0,0,0,0,0,0,0,8,45,61,3,0,0,0,0,0,0,0,0,11,10,20,500,34,12,154,13,136,7,64,11,344,58,1350
116021562,0,0,0,16,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,4,90,7,0,36,3,26,0,11,0,59,9,242
116021563,0,0,0,78,5,0,0,0,0,0,0,0,0,11,47,66,6,0,0,0,0,0,0,0,3,9,8,25,506,42,12,199,25,201,9,76,14,335,52,1470
116031313,0,4,0,10,0,0,0,3,0,3,0,3,0,12,34,66,0,0,0,0,0,0,0,3,0,18,13,35,158,27,5,107,16,131,0,46,19,451,59,1017
116031314,0,0,0,7,0,0,0,0,3,5,0,0,0,3,12,20,0,0,0,0,0,0,0,0,0,3,3,9,146,4,3,54,11,70,0,29,4,107,22,456
116031315,0,0,0,26,3,0,3,0,0,3,0,3,0,5,34,49,0,0,0,0,0,0,0,3,0,8,10,16,285,30,11,114,15,175,7,64,11,262,39,1022
116031316,0,3,0,33,6,3,0,0,0,6,0,0,0,10,50,72,0,0,0,0,0,0,0,0,0,27,18,47,332,26,12,106,17,156,4,53,16,480,76,1271
116031317,0,3,0,14,4,0,0,3,0,8,0,0,3,14,38,65,0,0,0,0,0,0,0,0,3,14,16,31,210,30,12,129,15,200,3,89,25,471,63,1244
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,0,0,0,30,7,0,0,0,0,3,0,0,5,10,47,76,0,0,3,0,0,0,0,0,0,5,7,15,336,38,12,150,19,180,0,78,19,427,58,1329
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,0,0,0,75,0,0,0,0,0,4,0,0,0,6,46,61,3,0,0,0,0,0,0,0,0,3,3,11,307,21,4,103,19,84,6,34,6,208,56,845
117011322,0,6,0,187,3,0,0,5,3,0,0,0,0,16,135,164,3,0,0,0,0,3,0,0,0,15,9,38,776,117,25,247,35,245,12,111,18,556,150,2302
117011323,0,0,0,38,0,0,0,0,0,3,0,0,0,3,46,57,0,0,0,0,0,0,0,0,0,3,5,18,209,33,7,90,11,94,5,45,11,281,60,854
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,3,3,0,275,9,0,0,4,0,7,0,0,0,9,149,188,3,3,0,0,0,0,0,0,0,8,13,25,967,112,18,331,40,257,9,101,16,547,171,2565
117021327,0,5,0,360,3,0,3,3,3,3,0,4,0,5,134,156,7,0,3,0,0,0,0,0,0,9,7,24,890,95,18,297,43,191,8,103,6,267,151,2059
117021328,0,0,0,127,4,0,0,0,3,0,0,0,0,3,57,68,0,0,0,0,0,0,0,0,0,6,0,8,352,28,6,105,15,73,5,34,3,121,59,807
117031329,3,16,0,529,6,0,0,0,0,3,0,0,0,0,119,132,0,0,0,0,0,0,0,0,0,4,8,10,807,87,17,208,27,139,8,68,10,115,133,1611
117031330,5,0,0,555,6,0,0,0,0,4,0,0,0,0,180,198,0,3,0,4,0,3,0,0,0,0,7,18,1427,67,21,344,58,186,3,46,14,131,190,2494
117031331,3,13,0,552,6,3,5,0,3,5,0,3,0,3,153,183,0,0,0,0,0,0,0,0,0,7,12,18,1047,95,17,354,39,225,16,113,11,316,166,2389
117031332,0,3,0,532,16,0,0,6,5,5,0,3,0,3,197,230,3,3,0,0,0,0,0,0,0,0,0,15,1211,125,23,384,58,252,19,88,10,193,203,2570
117031333,0,44,0,778,9,3,0,4,0,4,0,5,4,4,237,269,3,0,0,0,0,0,0,0,0,0,11,14,1241,132,26,373,26,284,16,113,13,242,249,2708
117031334,3,18,0,598,0,0,0,6,0,0,0,0,0,4,193,207,6,0,0,3,0,0,0,0,0,3,6,22,986,169,23,317,53,319,14,113,23,322,203,2533
117031335,0,6,0,466,10,0,0,4,0,0,0,0,3,3,197,217,5,0,3,0,0,3,0,0,0,3,14,27,1099,119,12,364,33,258,17,99,11,337,215,2578
117031336,0,5,0,657,7,0,0,0,3,7,0,0,0,3,157,178,0,0,0,0,0,0,0,0,0,3,3,8,1205,125,25,287,35,203,15,74,4,148,168,2286
117031337,5,43,0,562,6,6,0,0,0,3,0,4,3,5,192,224,3,0,4,0,0,3,0,0,0,4,10,34,898,421,39,368,37,425,22,196,32,419,213,3071
117031338,0,6,0,622,24,3,0,3,4,5,0,3,0,12,271,327,9,0,3,0,0,0,0,0,0,4,15,33,2022,142,35,469,51,392,15,169,19,647,297,4249
118011339,0,18,0,430,12,0,0,0,0,0,3,0,0,10,141,167,4,0,0,0,3,4,0,0,0,8,10,34,802,105,19,254,34,156,11,107,13,308,154,1961
118011340,0,16,5,555,15,0,3,0,0,3,0,5,0,3,164,198,0,0,0,3,0,0,0,0,0,7,6,19,982,93,23,295,44,171,10,102,15,248,175,2161
118011341,3,16,0,333,12,0,0,0,0,0,0,0,0,0,103,122,0,0,0,0,0,0,0,0,0,3,9,18,630,96,7,214,23,141,6,92,17,296,118,1627
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,8,168,8,1076,11,4,0,3,3,4,0,5,3,12,183,234,5,7,0,4,0,3,0,0,0,15,13,55,944,187,40,345,33,278,11,239,23,614,216,2926
118011344,0,17,0,213,6,3,0,0,0,0,0,3,0,3,52,67,0,0,0,0,0,0,0,0,0,5,4,21,287,65,6,148,15,95,12,88,8,223,61,1011
118011345,0,34,3,561,8,0,3,0,0,6,0,0,4,0,144,168,5,0,0,0,0,0,0,0,0,5,3,24,734,70,16,218,22,163,14,93,16,231,154,1728
118011346,4,73,0,380,0,0,0,0,0,0,0,3,0,6,60,71,3,0,0,0,0,0,0,0,0,7,0,20,229,62,12,133,11,129,6,99,6,295,65,1048
118011347,0,24,0,298,0,0,0,3,0,0,0,0,0,3,59,69,0,0,0,0,0,0,0,0,0,7,0,13,285,49,12,103,6,113,3,69,7,160,60,859
118021348,3,32,0,611,15,0,0,8,3,3,0,0,3,12,190,229,3,0,0,0,0,0,0,0,0,4,16,24,1098,86,23,311,31,184,9,118,17,444,214,2540
118021350,3,3,0,151,10,3,0,0,0,3,0,0,0,11,97,126,3,0,3,0,0,3,0,3,0,27,17,57,403,83,16,171,27,184,6,124,11,633,125,1783
118021564,0,3,0,131,5,0,0,0,0,0,0,0,0,3,64,71,0,0,0,0,0,0,0,4,0,8,6,21,375,46,11,147,14,122,3,76,12,282,71,1158
118021565,0,3,0,90,3,3,0,0,3,4,0,0,0,4,60,82,0,0,0,0,0,0,0,0,0,9,3,16,270,66,6,120,8,107,9,87,8,400,68,1147
118021566,0,11,0,111,0,0,3,0,0,0,0,0,0,5,46,57,0,0,0,0,0,0,0,0,0,12,5,22,257,34,8,104,9,75,8,62,3,282,60,899
118021567,0,9,0,105,0,0,3,0,0,0,0,3,0,5,63,83,0,0,4,0,0,0,0,0,0,6,7,18,278,40,11,126,11,74,6,49,4,289,74,965
118021568,0,5,0,79,0,0,0,0,0,0,0,3,0,7,50,63,0,0,0,3,0,0,0,0,0,10,5,22,214,34,3,86,13,85,0,69,9,306,58,872
118021569,0,7,0,321,7,0,3,8,0,3,0,0,0,5,96,126,3,0,0,0,0,0,0,0,0,3,5,15,796,62,12,257,34,142,13,94,7,241,110,1773
118021570,0,7,0,198,6,0,0,3,0,0,0,0,0,4,93,113,0,0,3,0,0,0,0,0,0,3,3,8,477,42,8,147,20,104,0,57,9,205,102,1178
119011354,0,4,0,37,0,0,0,0,0,3,0,4,0,10,58,89,0,0,0,0,0,3,0,0,0,14,17,38,177,33,3,86,9,135,3,93,19,671,83,1320
119011355,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,4,3,6,0,4,0,10,3,68
119011356,0,0,0,17,0,0,0,3,0,0,0,0,0,5,29,37,0,0,0,0,0,0,0,0,0,8,3,8,106,16,7,59,5,89,0,49,5,305,32,680
119011357,0,0,0,25,0,0,0,0,4,8,0,3,0,8,61,88,0,0,0,0,0,4,0,0,3,10,13,31,144,43,7,95,15,132,5,76,13,599,88,1221
119011358,0,4,0,57,7,0,0,0,0,3,0,0,0,6,61,79,0,0,4,0,0,0,0,0,0,9,9,19,312,37,13,132,16,132,8,80,18,523,74,1350
119011359,0,6,0,113,5,0,3,0,3,0,0,3,0,19,79,113,5,0,3,0,0,0,0,0,0,26,4,38,447,69,18,203,24,178,10,140,20,835,91,2033
119011360,0,3,0,61,4,0,0,6,0,10,0,0,0,16,51,84,0,0,3,0,0,0,0,0,0,10,10,19,287,34,6,125,22,130,4,82,16,424,73,1209
119011361,0,0,0,20,3,0,0,0,0,3,0,3,0,8,47,65,0,0,3,3,0,0,0,0,0,13,11,37,206,37,17,98,18,152,10,77,17,500,71,1188
119011571,0,0,0,10,8,0,0,0,0,0,0,3,0,5,52,71,0,0,0,0,0,0,0,0,0,4,10,15,165,41,8,116,9,173,9,77,7,331,70,1011
119011572,0,0,0,19,0,0,0,0,3,8,0,0,3,4,38,50,0,0,0,0,0,0,0,0,0,9,4,18,148,37,3,79,14,147,3,70,16,332,51,905
119021362,0,3,0,30,3,0,0,0,0,3,0,0,3,10,74,99,3,0,3,0,3,0,0,0,0,12,7,24,260,54,10,134,19,145,5,104,11,561,93,1385
119021363,0,0,3,74,6,3,0,7,0,6,0,5,3,22,121,179,0,0,0,3,0,0,0,0,0,16,29,51,598,204,22,371,27,337,18,204,31,802,167,2787
119021364,0,8,0,118,3,0,0,3,0,6,0,3,0,21,94,134,0,0,3,0,3,0,0,0,0,20,20,46,406,69,8,171,22,186,12,110,13,895,127,2019
119021366,0,3,0,15,3,0,0,0,0,0,0,3,4,4,55,67,0,0,0,0,0,0,0,0,0,10,14,24,154,45,7,100,10,142,10,65,26,469,75,1105
119021367,0,0,0,23,0,0,0,0,0,0,0,0,0,5,48,53,0,0,0,0,0,0,0,0,0,9,3,14,166,25,7,71,12,94,0,65,14,394,67,917
119021573,0,0,0,10,0,0,0,0,0,3,0,0,0,11,55,65,0,0,3,0,0,0,0,0,0,6,11,16,116,39,9,85,11,177,3,87,15,288,60,887
119021574,0,0,0,3,0,0,0,3,0,0,0,0,0,5,37,48,0,0,0,0,0,0,0,0,0,7,9,12,86,37,3,74,0,125,7,65,8,175,49,624
119031368,0,3,0,49,8,0,8,0,0,3,0,3,0,12,104,130,0,0,0,0,0,0,0,0,0,12,10,28,417,128,18,216,23,278,16,158,24,755,125,2164
119031369,0,7,0,136,6,3,0,3,0,5,3,7,3,5,93,129,0,3,0,0,0,0,0,0,0,17,12,29,586,109,19,267,30,249,14,133,22,654,110,2189
119031370,0,3,0,33,0,0,0,0,0,8,0,4,0,9,57,71,0,0,0,0,0,0,0,0,0,11,5,19,206,36,3,103,9,105,12,62,7,476,67,1089
119031371,0,11,0,102,4,0,0,0,0,0,0,0,0,3,56,67,0,0,0,0,0,3,0,0,0,3,4,13,211,50,4,92,3,114,5,89,12,442,64,1090
119031372,3,12,0,125,3,0,3,0,0,0,0,0,0,10,62,85,3,3,0,3,0,4,0,3,0,17,13,44,269,60,9,154,16,168,7,132,17,721,81,1622
119031373,0,0,0,16,0,0,0,0,0,0,0,0,0,13,37,64,0,0,0,0,0,0,0,0,0,6,8,14,155,32,6,82,8,97,3,68,9,382,63,909
119031374,0,19,0,147,0,3,0,7,3,6,0,7,3,14,99,140,0,0,0,0,0,0,0,0,3,18,18,38,385,115,9,238,20,242,8,165,29,744,125,2087
119041375,0,0,0,157,3,3,0,3,3,3,0,0,0,7,117,149,3,0,0,0,0,0,0,0,0,9,11,25,832,134,15,290,46,247,17,136,20,462,138,2335
119041376,0,0,0,84,0,3,0,0,0,4,0,10,0,10,100,134,0,4,0,0,0,0,0,0,0,12,15,36,504,126,17,280,23,249,13,125,17,711,120,2188
119041377,0,8,0,81,4,0,0,0,0,0,0,3,0,14,49,73,0,0,0,0,0,0,0,0,0,6,7,15,227,36,7,94,9,98,0,56,8,471,61,1075
119041378,0,3,0,59,4,0,0,4,0,0,0,0,0,3,36,46,0,3,0,0,0,0,0,0,0,3,11,18,310,76,8,157,14,124,4,77,9,263,51,1079
119041379,0,0,0,71,7,3,0,0,0,0,0,3,0,10,64,81,0,0,3,0,0,0,0,0,0,17,15,37,361,72,8,187,24,176,14,114,8,453,87,1505
119041380,0,5,0,80,0,0,0,0,0,0,0,3,0,6,69,88,0,0,0,0,0,3,0,0,0,15,10,31,315,47,19,146,22,127,6,68,13,459,85,1310
119041381,0,3,0,74,6,3,0,3,0,0,0,0,0,11,85,120,0,0,0,0,0,0,0,0,0,8,11,26,506,160,15,290,31,224,7,150,18,485,111,1993
119041382,0,13,0,115,7,0,0,3,0,3,0,4,0,10,85,118,4,0,0,0,0,0,0,0,0,16,12,30,365,56,10,161,26,145,12,102,19,609,109,1613
120011383,3,25,0,358,3,3,3,3,0,3,0,3,0,9,106,132,0,0,0,0,0,0,0,3,0,11,13,33,573,84,14,257,28,241,16,193,24,804,125,2343
120011384,0,15,0,257,6,8,3,0,0,5,0,0,0,7,173,203,3,0,0,0,0,0,0,0,0,8,14,25,929,120,21,288,40,400,20,162,24,600,192,2793
120011385,0,35,0,399,0,0,0,3,0,0,0,3,0,13,110,131,8,0,0,0,0,0,0,0,0,6,9,25,630,75,9,194,23,159,10,119,12,505,124,1864
120011386,0,10,0,383,5,0,0,5,0,3,0,3,3,13,99,133,4,0,0,0,0,0,0,0,0,14,12,28,734,88,27,227,24,184,8,102,21,582,114,2122
120021387,3,31,0,633,3,0,0,0,0,0,0,0,0,3,138,149,4,0,0,0,0,0,0,0,0,3,3,11,680,73,15,239,19,181,7,121,19,276,143,1771
120021388,5,8,0,573,10,0,0,3,3,4,0,0,0,9,187,217,3,0,0,6,0,0,3,0,0,3,9,24,1049,82,17,314,41,257,20,124,22,353,200,2487
120021389,0,8,0,479,7,0,0,0,0,0,0,0,0,3,104,125,3,0,0,0,0,0,0,0,0,3,4,9,671,54,11,192,25,148,8,72,19,200,115,1514
120031390,0,0,0,149,8,0,0,3,0,0,0,0,0,6,129,147,0,3,0,0,0,0,0,0,0,10,9,30,740,179,14,364,43,275,20,140,14,485,151,2421
120031391,3,10,0,135,4,4,0,4,0,5,0,0,0,6,111,137,0,0,0,0,0,0,0,0,0,6,8,16,476,126,14,248,23,243,13,162,14,669,125,2128
120031392,0,0,0,74,7,0,0,0,0,0,0,0,0,7,51,65,0,0,3,0,0,0,0,0,0,4,8,16,267,37,5,132,17,88,5,65,7,291,63,973
120031393,0,6,0,76,0,3,0,0,0,5,0,0,0,8,59,86,0,3,0,0,0,0,0,3,0,4,10,23,345,56,4,163,15,170,7,83,9,471,76,1391
120031394,0,0,0,185,12,0,0,0,3,3,0,0,0,11,79,111,0,0,3,0,0,0,0,0,0,7,11,20,668,65,13,245,28,163,8,74,12,299,97,1678
120031395,0,5,0,166,3,0,0,3,0,0,0,0,0,5,68,82,0,0,0,0,0,0,0,0,0,9,8,19,410,60,6,171,18,112,9,57,13,311,86,1237
120031396,0,0,0,59,0,0,0,0,3,0,0,0,0,3,67,73,0,0,0,0,0,0,0,0,0,7,9,15,452,90,15,187,32,208,6,79,4,251,76,1406
120031575,0,14,0,167,3,0,3,7,3,4,0,0,3,5,95,129,0,0,0,0,0,0,0,0,0,11,14,30,434,156,22,248,15,243,21,170,22,567,123,2012
120031576,0,0,0,17,0,0,0,0,0,0,0,3,0,3,10,18,0,0,0,0,0,0,0,0,0,0,0,5,56,4,0,21,5,34,0,22,3,81,16,242
121011398,0,29,0,373,11,0,0,3,0,0,0,4,0,10,171,206,0,0,0,0,0,0,0,0,0,8,11,28,781,118,12,290,35,330,12,136,18,706,182,2621
121011399,0,9,0,303,9,0,3,4,0,0,0,0,0,6,118,144,4,3,0,0,0,0,0,0,0,7,3,19,811,91,18,251,32,222,8,113,12,471,132,2166
121011400,3,74,0,621,6,0,3,0,6,3,0,0,0,16,148,174,0,3,0,4,0,0,0,0,0,12,7,29,820,117,19,291,41,291,7,204,17,663,156,2628
121011401,0,6,0,369,4,0,0,3,0,3,0,0,0,0,95,105,3,0,0,0,0,0,0,0,0,0,3,11,666,39,14,148,19,180,7,45,8,156,96,1381
121011402,0,89,0,510,3,0,0,3,0,3,0,4,0,9,140,169,3,0,0,0,0,0,0,0,0,13,9,21,449,93,9,224,22,227,6,180,14,685,153,2058
121021403,0,6,0,139,0,0,0,0,0,3,0,0,0,10,53,69,3,0,0,0,0,0,0,0,0,5,8,19,321,63,12,197,21,152,12,133,18,503,66,1491
121021404,0,3,0,84,0,0,0,0,6,4,0,0,0,4,63,81,0,0,0,0,0,0,0,0,0,8,0,8,201,36,8,140,15,93,8,98,0,359,70,1020
121021406,0,15,0,192,3,3,0,3,3,0,0,3,0,11,68,87,0,0,0,0,0,0,0,0,0,13,5,25,318,59,3,140,14,142,7,139,14,583,73,1503
121021577,0,3,0,75,3,3,0,0,0,3,0,0,0,0,53,63,0,0,0,0,0,0,0,0,0,0,6,9,382,66,12,176,24,160,6,54,3,224,59,1161
121021578,0,0,0,68,3,0,0,0,0,0,0,0,0,8,42,50,3,0,0,0,0,0,0,0,0,0,6,5,218,30,0,111,7,101,8,71,6,318,51,918
121021579,3,4,0,70,0,0,0,0,0,0,0,0,0,3,48,60,0,0,0,0,0,0,0,0,0,4,8,14,240,34,8,100,13,111,0,57,9,260,57,881
121031407,4,68,0,356,3,0,0,3,0,0,0,0,0,14,87,106,0,0,3,0,0,0,0,0,0,14,7,25,373,81,10,163,14,166,9,145,10,714,101,1796
121031408,3,71,0,393,6,0,0,0,0,3,0,3,0,6,113,128,4,0,0,0,0,0,0,0,0,7,0,18,376,87,3,187,23,209,5,172,14,701,120,1899
121031409,0,48,0,287,6,0,0,0,0,0,0,0,0,7,62,76,4,0,0,0,0,0,0,0,0,9,3,22,243,66,5,135,6,130,4,138,16,470,65,1272
121031410,0,65,0,335,0,0,0,0,0,3,0,3,0,19,93,117,4,3,0,3,0,0,0,0,0,17,6,35,289,93,11,187,15,196,9,173,16,862,104,1949
121031411,0,65,0,303,0,0,0,0,0,0,0,4,0,19,92,125,0,0,0,0,0,0,0,0,0,7,9,21,260,74,10,154,10,152,9,172,9,855,107,1806
121031412,0,79,0,336,0,0,0,3,0,3,0,0,0,12,81,104,0,0,0,0,0,0,3,0,0,3,3,21,275,63,16,157,16,170,6,143,17,633,91,1579
121041413,3,46,0,705,9,0,0,0,0,4,0,0,3,4,156,180,0,0,4,0,0,0,0,0,0,4,3,16,980,101,19,291,33,239,9,159,19,399,163,2394
121041414,0,23,0,694,16,0,0,0,0,0,0,0,0,8,174,195,3,0,0,0,0,4,0,0,0,0,3,18,1221,88,18,288,36,227,14,124,12,305,180,2517
121041415,9,156,0,975,12,0,0,7,0,3,0,0,0,14,213,245,3,3,5,0,0,0,0,0,0,13,5,30,887,154,21,355,34,331,16,291,30,771,226,3114
121041416,0,55,3,753,10,0,0,3,3,0,0,4,0,9,162,197,4,0,0,0,0,3,0,0,0,6,5,26,1127,109,14,311,34,236,12,126,12,344,173,2509
121041417,4,46,0,504,13,0,0,5,3,0,0,0,0,3,132,157,3,0,3,3,0,0,0,0,0,4,3,15,715,72,9,193,24,197,7,69,15,244,139,1694
122011418,3,53,0,367,5,0,0,0,0,6,0,4,0,11,95,123,3,3,0,0,0,0,0,0,0,13,5,25,381,85,9,187,20,161,17,144,7,517,104,1639
122011419,0,83,0,831,18,0,0,3,3,3,0,0,0,13,208,250,9,0,0,4,0,0,0,0,0,13,11,45,1144,131,24,321,53,226,13,139,15,552,223,2851
122021420,3,51,3,228,3,3,0,3,0,0,0,0,0,9,80,105,0,0,0,0,0,0,0,0,0,9,4,17,183,98,10,183,5,105,5,150,11,501,98,1348
122021421,0,30,0,158,0,0,0,0,0,3,0,3,0,13,87,102,4,0,0,3,0,3,0,4,0,9,10,29,143,68,6,108,17,79,9,124,6,485,93,1144
122021422,0,37,0,199,5,0,0,0,0,3,0,0,0,9,76,94,4,0,3,3,0,0,0,0,0,8,5,21,251,66,8,212,10,138,13,133,12,434,82,1356
122021423,0,33,0,217,5,0,0,8,0,0,0,0,0,12,122,152,5,0,0,0,0,3,0,3,0,18,13,47,476,111,15,291,20,180,9,181,14,780,144,2213
122031424,0,3,0,77,3,0,0,0,0,0,0,3,0,15,40,70,0,0,0,0,0,0,0,0,0,8,5,24,206,43,8,128,13,91,7,76,11,445,51,1079
122031425,0,3,0,45,0,0,0,0,0,0,0,0,0,9,16,28,3,0,0,0,0,0,0,0,0,3,3,8,104,28,6,76,10,43,3,48,9,272,30,634
122031426,0,7,0,221,12,3,0,3,0,3,0,3,0,7,147,171,5,3,3,0,0,0,0,0,0,12,12,39,973,173,26,406,36,219,17,130,16,445,168,2603
122031427,3,13,0,124,3,0,0,0,0,3,0,0,0,0,40,51,0,0,0,0,0,0,0,0,0,12,0,19,130,53,3,85,11,73,3,70,10,526,42,1011
122031428,0,21,0,217,3,0,0,5,7,0,0,3,0,18,103,144,0,0,0,0,0,0,0,0,0,19,5,26,320,95,4,192,24,156,12,212,19,973,126,2128
122031429,0,11,0,360,12,0,0,3,0,0,0,4,0,12,140,173,4,0,0,3,0,0,0,0,0,5,8,29,929,90,27,282,36,181,12,130,11,345,153,2191
122031430,0,10,0,138,3,0,0,0,0,3,0,6,0,9,62,85,0,0,0,0,0,0,0,0,0,6,9,19,348,59,11,173,14,103,11,93,8,400,76,1285
122031431,0,37,0,290,4,0,0,5,0,4,0,4,0,27,148,200,12,0,0,3,0,0,0,0,0,28,6,54,744,134,16,322,27,160,16,168,9,737,174,2505
122031432,0,6,0,43,0,0,0,0,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,3,0,9,37,24,0,51,4,23,4,34,0,135,11,330
123011433,0,8,0,60,3,0,0,0,3,3,0,5,0,16,42,77,0,0,0,0,0,0,0,0,0,17,3,25,275,46,8,162,18,124,12,90,20,459,52,1264
123011434,0,5,0,97,5,0,0,0,0,9,0,3,0,6,50,81,3,0,3,3,0,0,0,0,0,21,9,39,468,43,16,202,25,163,4,91,18,513,69,1606
123011435,0,3,0,100,12,0,0,0,3,5,0,0,4,6,86,111,4,0,3,0,0,3,0,4,0,13,11,31,761,47,16,293,42,228,8,98,28,441,100,2049
123021436,0,3,0,15,6,0,0,3,0,0,0,3,3,9,46,66,0,0,0,0,0,0,0,0,0,8,11,25,296,38,8,168,24,192,7,73,10,491,56,1359
123021437,0,0,0,35,3,0,0,0,4,3,0,6,0,15,75,107,0,0,0,0,0,0,0,0,0,21,7,31,350,42,8,172,15,203,6,91,18,570,94,1573
123021438,0,0,0,29,3,0,3,0,0,8,0,0,0,13,40,65,3,0,0,0,0,0,0,0,0,17,5,34,387,54,8,218,18,200,13,76,18,388,50,1424
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,3,5,0,61,0,0,0,3,0,3,0,6,0,14,49,81,4,0,0,0,0,0,0,0,0,8,11,28,370,56,10,162,14,220,11,102,12,520,66,1543
123021441,0,3,0,37,7,0,0,4,0,0,0,3,0,3,56,75,0,0,0,3,0,0,0,0,0,12,8,27,328,46,6,178,20,195,5,120,18,503,70,1496
123021442,0,0,0,27,0,0,0,0,3,7,0,0,3,14,50,82,3,0,0,3,0,0,0,0,0,5,10,31,367,33,6,149,13,194,5,105,29,512,71,1496
123021443,0,0,0,21,3,0,0,0,0,3,0,0,0,11,48,69,0,0,0,0,0,0,0,0,0,14,3,21,320,41,6,135,18,194,13,78,16,405,62,1278
123021444,0,0,0,47,7,0,3,0,0,3,0,5,0,14,70,93,3,0,3,0,0,0,0,3,0,12,7,27,344,44,19,198,22,228,9,135,22,542,85,1643
123031445,0,0,0,17,7,0,0,3,0,3,0,0,0,3,24,34,0,0,0,0,0,0,0,0,0,5,6,11,120,18,3,62,7,74,8,35,8,210,36,591
123031446,0,3,0,55,0,0,0,0,0,5,0,0,0,3,39,51,0,0,0,0,0,0,0,0,0,3,9,13,242,30,7,136,12,110,5,51,16,273,43,921
