SA2_MAINCODE_2016,M_PoDe_PoDe_NFD_Mng,M_PoDe_PoDe_NFD_Pro,M_PoDe_PoDe_NFD_TTW,M_PoDe_PoDe_NFD_CPS,M_PoDe_PoDe_NFD_CA,M_PoDe_PoDe_NFD_Sal,M_PoDe_PoDe_NFD_MOD,M_PoDe_PoDe_NFD_Lab,M_PoDe_PoDe_NFD_IDNS,M_PoDe_PoDe_NFD_Tot,M_PoDe_DoctDe_Mng,M_PoDe_DoctDe_Pro,M_PoDe_DoctDe_TTW,M_PoDe_DoctDe_CPS,M_PoDe_DoctDe_CA,M_PoDe_DoctDe_Sal,M_PoDe_DoctDe_MOD,M_PoDe_DoctDe_Lab,M_PoDe_DoctDe_IDNS,M_PoDe_DoctDe_Tot,M_PoDe_MasDe_Mng,M_PoDe_MasDe_Pro,M_PoDe_MasDe_TTW,M_PoDe_MasDe_CPS,M_PoDe_MasDe_CA,M_PoDe_MasDe_Sal,M_PoDe_MasDe_MOD,M_PoDe_MasDe_Lab,M_PoDe_MasDe_IDNS,M_PoDe_MasDe_Tot,M_GrDiGrCer_GrDiGrCerNFD_Mng,M_GrDiGrCer_GrDiGrCerNFD_Pro,M_GrDiGrCer_GrDiGrCerNFD_TTW,M_GrDiGrCer_GrDiGrCerNFD_CPS,M_GrDiGrCer_GrDiGrCerNFD_CA,M_GrDiGrCer_GrDiGrCerNFD_Sal,M_GrDiGrCer_GrDiGrCerNFD_MOD,M_GrDiGrCer_GrDiGrCerNFD_Lab,M_GrDiGrCer_GrDiGrCerNFD_IDNS,M_GrDiGrCer_GrDiGrCerNFD_Tot,M_GrDi_GrCer_GrDi_Mng,M_GrDi_GrCer_GrDi_Pro,M_GrDi_GrCer_GrDi_TTW,M_GrDi_GrCer_GrDi_CPS,M_GrDi_GrCer_GrDi_CA,M_GrDi_GrCer_GrDi_Sal,M_GrDi_GrCer_GrDi_MOD,M_GrDi_GrCer_GrDi_Lab,M_GrDi_GrCer_GrDi_IDNS,M_GrDi_GrCer_GrDi_Tot,M_GrDi_GrCer_GradCer_Mng,M_GrDi_GrCer_GradCer_Pro,M_GrDi_GrCer_GradCer_TTW,M_GrDi_GrCer_GradCer_CPS,M_GrDi_GrCer_GradCer_CA,M_GrDi_GrCer_GradCer_Sal,M_GrDi_GrCer_GradCer_MOD,M_GrDi_GrCer_GradCer_Lab,M_GrDi_GrCer_GradCer_IDNS,M_GrDi_GrCer_GradCer_Tot,M_BaDe_BaDe_Mng,M_BaDe_BaDe_Pro,M_BaDe_BaDe_TTW,M_BaDe_BaDe_CPS,M_BaDe_BaDe_CA,M_BaDe_BaDe_Sal,M_BaDe_BaDe_MOD,M_BaDe_BaDe_Lab,M_BaDe_BaDe_IDNS,M_BaDe_BaDe_Tot,M_AdvDi_Di_AdvDi_Di_NFD_Mng,M_AdvDi_Di_AdvDi_Di_NFD_Pro,M_AdvDi_Di_AdvDi_Di_NFD_TTW,M_AdvDi_Di_AdvDi_Di_NFD_CPS,M_AdvDi_Di_AdvDi_Di_NFD_CA,M_AdvDi_Di_AdvDi_Di_NFD_Sal,M_AdvDi_Di_AdvDi_Di_NFD_MOD,M_AdvDi_Di_AdvDi_Di_NFD_Lab,M_AdvDi_Di_AdvDi_Di_NFD_IDNS,M_AdvDi_Di_AdvDi_Di_NFD_Tot,M_AdvDi_Di_AdvDi_AsDe_Mng,M_AdvDi_Di_AdvDi_AsDe_Pro,M_AdvDi_Di_AdvDi_AsDe_TTW,M_AdvDi_Di_AdvDi_AsDe_CPS,M_AdvDi_Di_AdvDi_AsDe_CA,M_AdvDi_Di_AdvDi_AsDe_Sal,M_AdvDi_Di_AdvDi_AsDe_MOD,M_AdvDi_Di_AdvDi_AsDe_Lab,M_AdvDi_Di_AdvDi_AsDe_IDNS,M_AdvDi_Di_AdvDi_AsDe_Tot,M_AdvDi_Di_Dip_Mng,M_AdvDi_Di_Dip_Pro,M_AdvDi_Di_Dip_TTW,M_AdvDi_Di_Dip_CPS,M_AdvDi_Di_Dip_CA,M_AdvDi_Di_Dip_Sal,M_AdvDi_Di_Dip_MOD,M_AdvDi_Di_Dip_Lab,M_AdvDi_Di_Dip_IDNS,M_AdvDi_Di_Dip_Tot,M_Cert_CertIII_IV_Mng,M_Cert_CertIII_IV_Pro,M_Cert_CertIII_IV_TTW,M_Cert_CertIII_IV_CPS,M_Cert_CertIII_IV_CA,M_Cert_CertIII_IV_Sal,M_Cert_CertIII_IV_MOD,M_Cert_CertIII_IV_Lab,M_Cert_CertIII_IV_IDNS,M_Cert_CertIII_IV_Tot,M_Cert_CertI_II_Mng,M_Cert_CertI_II_Pro,M_Cert_CertI_II_TTW,M_Cert_CertI_II_CPS,M_Cert_CertI_II_CA,M_Cert_CertI_II_Sal,M_Cert_CertI_II_MOD,M_Cert_CertI_II_Lab,M_Cert_CertI_II_IDNS,M_Cert_CertI_II_Tot,M_Cert_Cert_nfd_Mng,M_Cert_Cert_nfd_Pro,M_Cert_Cert_nfd_TTW,M_Cert_Cert_nfd_CPS,M_Cert_Cert_nfd_CA,M_Cert_Cert_nfd_Sal,M_Cert_Cert_nfd_MOD,M_Cert_Cert_nfd_Lab,M_Cert_Cert_nfd_IDNS,M_Cert_Cert_nfd_Tot,M_LE_ID_Mng,M_LE_ID_Pro,M_LE_ID_TTW,M_LE_ID_CPS,M_LE_ID_CA,M_LE_ID_Sal,M_LE_ID_MOD,M_LE_ID_Lab,M_LE_ID_IDNS,M_LE_ID_Tot,M_LE_NS_Mng,M_LE_NS_Pro,M_LE_NS_TTW,M_LE_NS_CPS,M_LE_NS_CA,M_LE_NS_Sal,M_LE_NS_MOD,M_LE_NS_Lab,M_LE_NS_IDNS,M_LE_NS_Tot,M_Tot_Mng,M_Tot_Pro,M_Tot_TTW,M_Tot_CPS,M_Tot_CA,M_Tot_Sal,M_Tot_MOD,M_Tot_Lab,M_Tot_IDNS,M_Tot_Tot,F_PoDe_PoDe_NFD_Mng,F_PoDe_PoDe_NFD_Pro,F_PoDe_PoDe_NFD_TTW,F_PoDe_PoDe_NFD_CPS,F_PoDe_PoDe_NFD_CA,F_PoDe_PoDe_NFD_Sal,F_PoDe_PoDe_NFD_MOD,F_PoDe_PoDe_NFD_Lab,F_PoDe_PoDe_NFD_IDNS,F_PoDe_PoDe_NFD_Tot,F_PoDe_DoctDe_Mng,F_PoDe_DoctDe_Pro,F_PoDe_DoctDe_TTW,F_PoDe_DoctDe_CPS,F_PoDe_DoctDe_CA,F_PoDe_DoctDe_Sal,F_PoDe_DoctDe_MOD,F_PoDe_DoctDe_Lab,F_PoDe_DoctDe_IDNS,F_PoDe_DoctDe_Tot,F_PoDe_MasDe_Mng,F_PoDe_MasDe_Pro,F_PoDe_MasDe_TTW,F_PoDe_MasDe_CPS,F_PoDe_MasDe_CA,F_PoDe_MasDe_Sal,F_PoDe_MasDe_MOD,F_PoDe_MasDe_Lab,F_PoDe_MasDe_IDNS,F_PoDe_MasDe_Tot,F_GrDiGrCer_GrDiGrCerNFD_Mng,F_GrDiGrCer_GrDiGrCerNFD_Pro,F_GrDiGrCer_GrDiGrCerNFD_TTW,F_GrDiGrCer_GrDiGrCerNFD_CPS,F_GrDiGrCer_GrDiGrCerNFD_CA,F_GrDiGrCer_GrDiGrCerNFD_Sal,F_GrDiGrCer_GrDiGrCerNFD_MOD,F_GrDiGrCer_GrDiGrCerNFD_Lab,F_GrDiGrCer_GrDiGrCerNFD_IDNS,F_GrDiGrCer_GrDiGrCerNFD_Tot
108041165,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,7,4,12,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,18,46,3,4,5,0,0,4,3,93,0,0,0,0,0,0,0,0,0,0,13,7,6,3,3,0,3,0,3,42,16,13,6,6,3,6,3,0,0,53,81,16,210,23,6,18,56,59,7,487,3,0,5,0,0,0,7,5,0,25,8,0,3,4,0,0,6,0,0,19,0,0,0,0,0,0,0,0,0,3,18,4,4,0,0,3,8,3,7,37,166,118,250,42,18,31,81,80,17,807,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,15,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3
108041166,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,7,14,0,0,0,0,0,0,0,26,0,3,0,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,19,5,4,0,0,0,0,0,0,0,10,36,109,5,13,3,0,0,0,3,168,0,0,0,0,0,0,0,0,0,0,9,8,6,7,3,0,4,3,0,46,25,14,16,20,7,7,3,5,0,95,92,17,404,43,42,44,119,88,18,873,3,3,4,4,0,3,3,9,0,34,7,0,6,0,0,6,3,3,3,33,3,5,0,0,3,0,0,3,0,19,7,4,16,5,7,8,14,17,4,77,197,200,460,89,69,74,153,137,28,1402,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,35,0,7,7,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0
108051167,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,31,48,5,0,3,0,0,4,0,88,0,0,0,0,0,0,0,0,0,0,4,9,3,5,3,0,0,0,0,30,9,10,8,3,5,3,3,4,0,42,64,3,143,11,5,15,64,43,4,351,0,0,0,0,0,0,0,4,0,9,8,0,7,0,0,3,7,6,0,23,4,0,0,0,0,0,0,0,0,4,4,0,4,0,0,3,10,8,0,30,131,72,169,30,13,23,84,69,8,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3
108051168,0,3,0,0,0,0,0,0,0,3,4,11,0,0,0,0,0,0,0,11,10,34,3,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,3,14,0,0,3,3,0,0,0,24,3,3,0,0,0,0,0,0,0,5,28,151,12,16,15,3,3,9,0,237,0,0,0,0,0,0,0,0,0,0,11,28,9,12,5,4,3,5,0,76,22,24,10,16,3,3,3,4,3,94,113,31,329,38,24,44,62,89,4,747,0,4,3,0,0,3,0,9,0,22,3,6,3,5,0,9,3,4,0,35,0,0,0,0,0,0,0,3,0,13,11,8,11,4,3,6,3,14,0,55,211,308,377,100,53,84,81,130,13,1367,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,11,8,44,0,0,6,0,0,0,0,64,0,3,0,0,0,0,0,0,0,6
108051169,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,18,10,27,0,7,0,0,0,0,0,40,0,4,0,0,0,0,0,0,0,6,0,19,0,0,0,0,0,0,0,22,3,8,0,0,0,0,0,0,0,11,25,185,7,8,12,8,0,8,0,257,0,0,0,0,0,0,0,0,0,0,23,20,16,9,4,9,8,8,0,95,20,23,21,24,3,16,4,6,0,112,142,38,499,76,39,77,126,161,15,1168,3,6,0,4,4,21,4,19,0,64,8,4,15,11,3,10,12,19,0,93,8,7,0,3,0,3,3,3,0,28,7,3,5,9,4,5,27,23,4,93,252,351,568,149,76,150,182,236,23,2001,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,9,42,0,0,8,0,0,0,0,56,0,0,0,0,0,0,0,0,0,3
108051170,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,8,5,17,0,0,0,0,0,3,0,30,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,7,36,79,6,4,9,0,4,3,0,153,0,0,0,0,0,0,0,0,0,0,20,26,9,11,4,3,0,9,0,76,15,12,12,13,5,5,3,6,0,71,138,29,360,38,20,31,87,111,17,827,3,3,8,3,0,3,7,8,0,38,7,6,10,10,0,5,4,14,0,52,8,0,0,0,0,0,0,3,0,15,16,7,15,4,6,7,13,10,4,77,264,198,412,75,49,64,121,172,25,1364,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,32,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
108051171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,38,0,3,3,0,0,4,0,61,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,5,0,21,3,5,6,7,0,0,0,0,0,25,29,6,159,10,13,19,40,53,3,329,0,0,6,0,0,4,6,4,0,15,3,3,3,3,3,0,3,3,0,29,0,0,0,0,0,0,0,0,0,3,7,0,4,0,4,3,12,13,10,46,59,65,181,31,24,27,61,81,17,541,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
109011172,0,3,0,0,0,0,0,0,0,3,0,28,0,0,0,0,0,0,0,32,24,63,3,3,3,0,0,3,0,101,3,8,0,0,0,0,0,0,0,11,12,30,3,9,0,0,0,0,0,54,5,4,0,3,4,0,0,0,0,17,104,301,35,30,29,14,12,13,11,548,0,0,0,0,0,0,0,0,0,0,33,32,30,24,4,11,9,4,3,145,53,46,41,34,13,18,11,15,3,222,152,73,632,68,54,58,121,102,18,1276,3,0,11,6,0,6,6,6,0,45,15,11,4,0,7,10,7,12,0,63,0,7,0,3,0,0,3,0,0,23,4,11,13,7,0,4,6,9,3,53,408,624,772,179,119,119,175,163,35,2602,0,3,0,0,0,0,0,0,0,5,6,22,0,0,0,0,0,0,0,27,21,83,0,16,4,3,0,0,0,125,0,6,0,0,3,0,0,0,0,8
109011173,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,5,16,0,0,3,0,0,0,0,32,0,4,0,0,0,0,0,0,0,6,4,17,4,0,0,0,0,0,0,25,4,0,0,0,0,0,0,0,0,4,47,107,6,15,17,4,12,3,3,212,0,0,0,0,0,0,0,0,0,0,20,15,10,3,4,8,3,3,0,66,11,17,19,11,9,3,11,4,0,93,96,26,402,45,30,23,103,88,14,824,3,0,0,0,3,7,3,3,0,28,5,3,3,0,0,3,10,7,0,36,3,4,0,0,0,0,0,0,0,11,0,4,3,3,0,3,8,11,5,34,198,237,448,84,74,52,150,121,18,1380,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,7,38,3,3,3,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0
109011174,3,3,0,0,0,0,0,0,0,4,3,23,0,0,0,0,0,0,0,29,33,58,3,3,4,0,4,0,0,105,0,8,0,0,0,0,0,0,0,8,10,42,3,4,3,3,0,0,0,64,0,3,0,0,0,0,0,0,0,6,99,238,28,19,24,11,10,11,7,439,0,0,0,0,0,0,0,0,0,4,24,26,18,6,3,4,5,3,0,100,21,28,20,13,7,10,5,14,3,121,105,27,282,30,22,36,44,54,10,609,0,0,3,0,3,0,5,7,0,25,5,0,5,3,0,6,3,3,0,27,7,3,5,0,0,0,0,0,0,20,6,8,6,3,0,3,3,8,0,40,313,463,369,87,76,83,75,96,25,1594,0,4,0,0,0,0,0,0,0,4,0,27,0,0,3,0,0,0,0,30,24,83,0,3,8,0,0,4,0,129,0,4,0,0,0,0,0,0,0,10
109011175,0,3,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,17,13,17,0,0,0,0,0,0,0,31,0,3,0,0,0,0,0,0,0,3,3,15,0,0,0,0,0,0,0,18,3,4,0,0,0,0,0,0,0,6,87,117,11,6,14,3,0,6,4,246,0,0,0,0,0,0,0,0,0,3,40,13,6,11,0,6,5,3,0,84,49,29,15,17,8,9,12,10,3,158,238,37,409,24,25,35,110,91,10,982,10,0,3,0,3,3,13,4,0,29,21,4,7,3,3,3,4,4,3,40,7,3,0,0,0,0,0,4,0,14,31,3,7,3,4,7,13,20,3,92,497,245,467,62,59,62,160,147,26,1720,0,0,0,0,3,0,0,0,0,4,0,15,0,0,0,0,0,0,0,22,13,30,0,3,3,0,0,0,0,54,0,3,0,0,0,0,0,0,0,10
109011176,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,9,15,0,3,4,5,0,5,0,44,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,21,0,3,0,3,0,0,0,0,0,3,34,80,12,21,19,5,18,11,6,205,0,0,0,0,0,0,0,0,0,0,12,19,11,12,9,10,9,9,3,90,21,23,35,15,5,10,22,10,0,141,94,33,544,58,41,53,155,122,21,1132,9,3,6,3,3,6,10,6,4,48,9,0,10,7,6,7,14,10,0,69,3,7,0,3,0,3,8,0,0,21,3,3,10,3,0,3,17,12,5,61,189,210,637,139,85,107,255,190,35,1839,0,6,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,10,8,32,0,3,4,3,0,0,0,50,0,0,0,0,0,0,0,0,0,0
109021177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,20,21,0,0,3,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,21,11,3,3,4,0,0,0,3,0,28,35,3,83,3,5,11,31,29,8,212,3,0,0,0,0,0,0,0,0,10,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,3,0,4,31,101,35,92,21,11,19,44,36,10,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
109021178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,21,54,6,9,5,4,0,4,0,95,0,0,0,0,0,0,0,0,0,0,11,11,0,3,0,3,3,0,0,36,9,4,9,11,3,6,0,4,0,50,86,14,191,13,11,20,64,42,3,436,6,0,0,0,0,5,3,8,0,18,11,4,0,0,0,0,0,5,0,17,0,0,0,0,0,0,0,3,0,4,9,0,5,3,0,9,5,4,3,39,157,96,215,46,28,37,74,63,7,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,3,3,0,0,0,0,0,25,0,3,0,0,0,0,0,0,0,6
109021179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,24,15,4,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,12,11,3,3,5,0,0,4,3,0,25,73,7,75,4,3,0,28,55,3,253,0,0,0,0,0,0,0,4,0,7,9,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,12,5,0,31,136,34,98,15,4,9,46,64,5,405,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,11,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
109031180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,9,43,0,5,0,3,0,9,0,73,0,0,0,0,0,0,0,0,0,0,12,6,5,3,0,3,0,0,0,37,6,6,3,3,0,0,3,9,0,36,60,12,191,15,14,25,51,88,11,459,0,0,0,0,0,4,0,0,0,11,3,5,0,0,3,6,0,5,0,21,0,0,0,0,0,0,3,0,0,5,8,0,5,3,0,0,18,15,0,43,112,76,212,36,25,35,74,127,14,710,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,5,0,0,3,0,0,0,0,11,0,3,0,0,0,0,0,0,0,3
109031181,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,34,32,7,0,3,0,5,4,0,93,0,0,0,0,0,0,0,0,0,0,16,3,5,10,0,0,3,0,0,39,20,9,6,5,4,4,0,5,0,52,136,10,222,14,6,12,75,60,5,545,7,0,5,0,0,0,0,3,0,21,11,0,0,3,0,3,5,4,0,24,3,0,0,0,0,0,0,0,0,7,10,4,5,3,0,4,3,6,3,49,250,69,263,31,24,31,92,94,11,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,0,3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
109031182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,28,83,7,13,8,0,0,7,0,136,0,0,0,0,0,0,0,0,0,0,16,8,4,4,0,0,4,3,0,40,8,10,4,15,7,6,7,0,0,60,73,17,243,15,15,15,75,83,9,559,5,0,3,0,3,0,5,7,0,27,3,4,3,0,3,3,3,7,0,29,0,0,3,0,0,0,0,10,0,11,5,3,8,4,0,7,17,17,8,65,158,152,280,50,35,41,105,137,22,968,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,21,0,3,0,0,0,0,0,34,0,7,0,0,0,0,0,0,0,7
109031183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,55,36,0,0,0,0,0,14,0,105,0,0,0,0,0,0,0,0,0,0,55,7,3,4,3,4,3,9,0,89,29,8,3,3,0,4,3,8,0,56,193,10,133,7,9,11,51,70,11,486,9,0,0,0,0,0,0,3,0,11,8,0,3,3,0,3,6,6,0,34,0,0,0,0,0,0,0,0,0,4,28,4,3,3,0,0,9,14,4,66,389,70,153,22,14,28,64,121,10,874,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,17,0,0,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0
109031184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,47,67,4,10,7,3,0,11,0,145,0,0,0,0,0,0,0,0,0,0,21,11,8,10,0,3,0,3,0,52,10,11,7,6,0,0,4,6,0,46,90,11,195,11,12,32,46,53,5,441,0,0,0,0,0,0,0,4,0,5,11,0,5,3,0,0,0,4,0,24,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,8,4,7,0,31,191,122,223,44,20,45,59,86,5,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,5,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
109031185,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,61,74,3,11,3,0,0,9,3,159,0,0,0,0,0,0,0,0,0,0,42,12,9,6,4,0,0,9,0,72,29,7,17,10,6,0,0,7,0,74,172,8,259,9,14,21,93,84,15,677,3,0,0,0,0,0,0,4,0,13,16,0,0,0,0,5,6,3,0,30,0,0,0,0,0,0,0,0,0,4,20,0,20,9,0,3,15,9,3,82,347,118,305,49,28,29,124,119,22,1147,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,5,17,0,0,0,0,0,0,0,22,0,3,0,0,0,0,0,0,0,3
110011186,0,0,0,0,0,0,0,0,0,0,30,279,4,0,4,0,0,0,0,320,51,122,9,11,9,12,0,32,0,251,0,11,0,3,3,0,0,0,0,16,18,54,0,3,5,0,0,0,0,86,3,14,3,0,0,0,0,0,0,24,109,390,52,76,48,28,8,55,6,768,0,0,0,0,0,0,0,0,0,3,38,40,26,21,13,4,6,8,0,154,36,29,27,29,9,14,13,16,3,175,180,42,546,84,47,78,90,123,23,1212,5,8,14,8,3,8,11,18,0,71,5,5,11,12,5,9,12,14,0,78,3,7,3,8,4,3,4,3,0,34,15,6,9,9,8,5,9,12,11,85,498,1002,699,264,169,163,148,278,42,3271,0,3,0,0,0,0,0,0,0,3,13,191,0,4,3,0,0,0,0,217,31,202,4,12,27,3,0,10,4,299,3,13,0,0,0,0,0,0,0,15
110011187,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,16,12,6,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,53,31,4,6,3,3,0,7,0,102,0,0,0,0,0,0,0,0,0,0,18,4,0,4,0,4,0,3,3,37,13,6,4,3,0,3,0,5,0,39,95,3,100,8,4,9,31,60,3,312,9,0,0,0,0,3,0,0,0,10,16,0,0,0,0,3,4,6,0,29,3,5,0,0,0,0,0,0,0,8,16,3,4,0,0,3,0,4,3,30,230,67,123,25,9,19,38,82,10,613,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,13,8,17,0,0,0,0,0,0,3,30,0,0,0,0,0,0,0,0,0,3
110011188,0,0,0,0,0,0,0,0,0,4,4,28,0,0,0,0,0,0,0,37,12,15,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,3,12,3,5,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,36,79,12,9,10,6,4,3,3,164,0,0,0,0,0,0,0,0,0,0,26,10,3,7,3,0,0,5,0,59,15,12,13,6,4,0,0,7,0,57,104,13,199,19,10,23,32,71,6,488,6,0,3,0,0,3,0,3,0,17,4,0,4,4,3,4,0,3,0,21,0,0,0,0,0,0,0,0,0,3,14,0,8,0,0,3,5,9,3,40,230,180,245,50,30,37,48,102,22,942,0,3,0,0,0,0,0,0,0,4,3,23,0,0,0,0,0,0,0,26,8,22,0,3,8,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0
110011189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,31,21,3,0,4,3,0,3,0,68,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,0,32,16,6,0,3,0,3,0,3,0,33,88,3,80,8,3,3,24,33,3,245,6,0,0,0,0,0,0,3,0,7,4,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,3,0,0,0,25,203,44,90,11,8,14,25,50,6,449,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
