SA2_MAINCODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
124011455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,3,0,5,0,4,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,13,0,7,0,6,0,24,0,7,0,11,0,7,0,4,0,11,0,40,0,7,0,9,0,11,3,3,0,4,0,30,6,3,0,15,0,11,0,7,0,6,0,54,4,0,0,13,0,9,0,6,0,3,0,38,15,7,0,44,0,23,0,3,0,0,0,94,9,4,0,30,3,5,4,0,3,3,0,65,11,3,0,20,5,5,0,0,0,0,0,52,15,0,0,5,3,10,0,0,0,0,0,41,33,0,0,27,5,11,0,3
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,4,0,6,0,10,0,3,0,0,0,7,0,8,0,15,0,26,0,4,0,4,0,29,0,0,0,7,0,44,3,4,0,21,0,47,3,10,3,17,0,109,15,4,0,44,5,59,0,15,5,14,0,155,17,8,0,56,9,59,3,11,0,13,0,182,26,5,0,69,4,41,3,4,0,14,0,172,109,9,0,130,18,84,4,8,3,9,0,382,101,14,0,104,16,32,3,7,3,11,0,284,72,0,0,54,11,21,0,4,0,3,0,170,56,3,0,18,6,6,0,0,0,0,0,94,81,0,0,35,3,12,0,0
124031458,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,6,0,9,0,4,0,9,0,23,3,3,0,4,0,13,0,3,0,10,0,37,0,4,0,6,0,29,0,10,0,22,0,84,4,5,0,26,3,57,0,23,3,14,3,144,19,8,3,53,6,91,0,14,3,12,0,209,22,11,3,76,14,97,5,6,3,22,0,252,44,6,3,99,21,76,3,7,0,13,0,276,181,13,5,215,37,140,5,15,4,16,0,630,180,16,3,163,53,50,6,11,6,11,0,489,149,6,4,88,16,22,3,4,0,3,0,297,104,3,3,42,14,28,0,0,0,3,0,194,189,8,8,100,12,42,5,3
124031459,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,3,0,3,0,3,0,19,0,0,0,6,0,13,0,8,0,5,0,34,4,0,0,8,0,32,0,11,0,11,0,58,7,0,0,14,0,34,0,10,0,8,0,79,10,3,0,39,0,30,0,3,0,15,0,103,20,3,0,47,3,43,0,8,3,6,0,136,73,11,0,130,18,53,3,4,5,17,3,316,86,6,4,139,8,26,4,7,0,9,0,302,88,4,0,86,12,15,4,0,0,0,0,216,71,0,3,36,6,17,0,3,0,0,0,142,137,4,0,102,10,35,7,3
124031460,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,7,0,10,0,0,0,0,0,4,0,3,0,3,0,10,0,3,0,3,0,15,0,7,3,5,0,29,0,4,0,10,0,21,0,9,0,8,0,49,9,13,0,21,4,54,0,16,0,16,0,118,19,3,0,62,5,64,3,12,0,18,0,189,21,11,0,72,4,56,0,12,3,12,0,188,43,3,0,105,14,77,7,5,4,10,0,262,151,15,8,216,26,104,6,6,6,12,0,545,171,9,0,216,20,62,7,11,5,7,0,509,163,4,3,116,28,27,0,0,0,3,0,347,141,5,0,59,14,41,0,3,0,0,0,268,280,8,4,144,20,51,3,3
124031461,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,8,0,0,0,11,0,16,3,0,0,3,0,11,0,4,3,10,0,33,3,0,0,8,0,22,0,6,0,8,0,54,3,3,0,25,0,55,0,7,4,16,0,118,14,5,4,47,9,39,0,12,3,28,0,158,7,3,0,50,3,56,0,6,0,8,0,146,25,4,0,77,6,48,0,8,0,8,0,182,92,18,5,132,17,88,3,8,4,17,0,386,102,15,6,111,12,36,4,3,0,6,0,287,81,0,3,77,7,16,3,0,0,3,0,192,41,0,0,21,3,17,0,0,0,0,0,86,96,3,0,39,7,19,0,3
124031462,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,11,0,0,0,0,0,5,0,8,0,6,0,23,0,3,0,0,0,8,0,9,8,19,0,47,3,5,0,3,0,52,0,17,0,19,0,97,11,10,0,26,5,64,4,14,0,22,0,160,14,4,0,48,0,85,0,17,3,10,0,187,20,11,0,50,11,83,0,12,0,19,0,201,38,12,0,60,4,44,0,12,0,16,0,188,138,7,3,132,29,90,6,10,3,18,0,442,102,4,6,95,15,49,3,0,0,8,0,288,91,3,0,43,15,7,0,3,3,6,0,177,64,3,0,17,11,19,0,0,0,0,0,114,69,0,0,42,5,16,0,0
124031463,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,0,14,0,0,0,3,0,0,0,4,0,8,0,15,0,0,0,3,0,8,0,9,0,6,0,23,3,0,0,13,3,11,0,5,3,7,0,46,12,5,0,23,0,26,0,0,0,3,0,74,3,0,3,32,3,17,0,5,0,8,0,72,16,3,0,32,0,30,0,3,3,8,0,89,48,4,0,74,6,44,3,4,3,8,0,198,57,6,0,83,14,19,0,3,3,3,0,186,60,0,0,61,11,17,3,0,0,3,0,157,49,0,0,28,7,22,3,0,0,0,0,117,128,3,3,68,12,34,0,3
124031464,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,0,14,0,0,0,0,0,0,0,6,0,7,0,15,3,0,0,0,0,4,0,3,0,9,0,18,3,0,0,5,0,23,0,10,3,13,0,54,3,4,0,15,3,38,0,10,4,19,0,94,8,5,0,26,0,33,3,10,0,10,0,100,16,0,0,23,0,39,0,4,0,4,0,85,17,0,3,32,9,32,0,3,0,7,0,97,67,3,0,55,8,35,3,5,7,20,0,198,48,0,0,31,10,14,3,0,0,5,0,120,29,0,3,27,6,3,0,3,0,0,0,81,19,0,0,7,3,11,0,0,0,0,0,47,46,0,0,27,3,3,0,0
124031465,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,0,3,0,3,0,12,0,0,0,12,0,15,0,4,0,8,0,37,5,0,0,12,0,9,0,3,0,0,0,32,11,0,0,19,3,11,0,0,0,0,3,44,6,3,0,23,0,16,3,3,3,5,0,67,35,0,0,50,5,26,3,4,0,13,0,138,43,8,0,47,6,11,3,0,0,0,0,120,43,3,0,29,4,4,0,3,0,4,0,85,25,0,0,17,0,3,0,0,0,0,0,52,62,0,0,23,0,9,0,0
124041466,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,5,0,6,0,14,0,0,0,4,0,5,0,9,0,4,0,24,0,3,0,3,0,15,0,8,0,7,0,38,0,6,0,28,0,28,0,11,3,15,0,90,8,0,0,33,3,42,3,6,4,12,0,114,9,3,0,48,3,31,0,7,8,11,0,120,9,3,0,40,3,40,0,3,0,12,0,118,62,7,3,71,8,45,0,5,3,9,0,225,59,3,0,68,9,25,0,3,0,8,0,172,41,0,0,36,8,8,0,0,0,3,0,103,40,0,3,19,4,3,0,0,0,0,0,66,54,3,0,31,0,16,0,5
124041467,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,13,0,0,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,9,0,0,0,13,0,16,3,0,0,10,0,19,0,4,0,13,0,58,3,7,0,20,0,41,3,9,7,17,0,96,5,11,0,43,7,42,0,6,0,15,0,131,23,6,0,54,4,61,0,3,7,7,0,170,33,3,0,73,4,54,0,4,0,3,0,176,75,14,7,115,22,74,0,7,0,8,0,312,84,10,0,83,12,27,4,6,6,3,0,233,75,0,0,52,11,18,3,0,0,0,0,161,57,3,0,31,4,19,0,0,0,0,0,120,79,0,6,53,0,21,0,3
124041468,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,8,0,3,0,3,0,7,0,6,0,8,0,24,5,3,0,14,0,7,0,6,0,4,0,49,10,0,0,24,0,17,0,5,0,5,0,64,7,0,5,27,0,13,0,3,0,0,0,57,12,8,0,20,3,12,3,3,0,0,0,61,27,3,0,39,3,22,3,3,0,3,0,111,40,3,0,37,0,11,3,7,0,3,0,100,24,3,0,30,3,8,0,0,0,0,0,74,36,3,0,20,3,3,0,0,0,0,0,64,61,3,3,37,3,17,0,0
124051469,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,3,0,4,0,12,0,0,0,5,0,20,0,3,0,7,0,34,0,3,0,9,0,19,0,3,0,6,0,42,6,5,0,7,3,27,0,0,0,7,0,51,9,3,0,19,0,30,0,4,0,3,0,64,11,0,0,40,3,21,0,10,0,3,0,94,57,0,0,49,9,40,0,0,0,6,0,172,46,0,0,53,3,24,3,3,0,0,0,129,54,4,0,32,3,12,0,0,0,5,0,117,39,0,0,21,0,15,0,0,0,0,0,78,72,0,0,40,0,20,0,4
124051470,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,3,0,9,0,14,0,0,0,0,0,5,0,13,0,5,0,24,0,6,0,0,0,11,0,12,0,15,0,41,4,7,0,5,0,27,0,14,0,13,0,80,8,11,0,21,4,51,0,19,11,24,0,152,17,6,3,58,0,72,3,13,3,32,0,215,18,8,0,78,9,65,0,10,3,20,0,203,46,11,3,84,9,72,0,4,5,21,0,244,166,13,8,163,19,113,3,12,4,26,0,527,155,3,8,129,22,62,3,11,6,16,0,412,125,5,3,80,12,27,0,5,0,3,0,268,87,3,0,34,5,22,0,3,0,3,0,164,136,6,0,46,14,31,4,0
124051580,0,0,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,8,0,19,0,4,0,0,0,9,0,3,4,20,0,40,3,3,0,3,0,35,0,14,3,17,0,78,0,3,0,8,0,47,3,15,0,13,0,95,6,9,0,41,3,56,0,13,3,16,0,139,18,3,0,40,3,37,0,3,3,19,0,123,22,9,0,36,3,37,0,3,0,13,0,127,73,4,4,48,14,52,3,4,0,14,0,221,54,3,3,39,9,20,3,3,0,6,0,144,37,3,0,12,0,9,0,0,3,5,0,74,25,0,0,7,3,9,0,0,0,0,0,49,22,0,0,17,0,7,0,0
124051581,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,5,0,4,0,10,0,0,0,0,0,0,0,5,3,12,0,22,0,0,0,3,0,0,0,4,0,13,0,24,0,0,0,3,0,21,0,9,0,17,3,63,0,3,0,3,0,40,0,11,6,17,0,80,0,3,0,20,3,69,0,17,0,32,0,142,12,9,3,39,5,74,0,12,3,21,0,171,17,3,0,39,6,46,0,11,3,14,5,147,25,3,3,40,6,34,0,7,5,17,0,142,76,0,3,52,9,50,3,12,3,13,0,225,52,3,0,30,12,13,3,0,0,7,3,127,36,3,0,21,3,7,0,0,0,4,0,77,13,0,0,9,3,5,0,0,3,0,0,33,28,0,0,16,0,7,0,3
125011473,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,6,0,3,0,13,0,26,0,0,0,0,0,3,0,14,3,10,0,30,0,3,0,6,0,13,0,15,4,12,0,60,0,7,0,9,0,32,0,25,4,8,0,87,9,6,0,22,0,59,0,3,3,9,0,119,15,8,0,26,4,61,0,19,3,10,0,137,14,3,0,26,0,57,0,8,3,7,0,115,15,6,0,32,5,46,4,5,0,4,0,122,56,13,3,72,12,112,3,12,3,16,0,300,86,13,0,61,12,28,0,6,0,3,0,209,49,3,3,45,10,16,0,3,0,4,0,129,56,3,0,18,11,48,0,3,0,3,0,145,138,5,3,77,13,39,3,4
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,0,0,0,0,0,0,0,3,0,40,0,46,0,0,0,0,0,3,0,0,0,9,0,16,0,0,0,0,0,0,0,11,0,15,0,26,0,0,0,0,0,3,0,9,5,4,0,18,0,0,0,0,0,5,0,23,6,48,0,86,0,6,0,3,0,21,0,36,3,46,3,125,0,11,0,5,0,40,0,28,4,48,0,131,6,7,0,10,3,76,0,34,14,52,0,189,13,0,0,17,4,88,4,41,3,68,0,241,16,13,3,26,0,61,0,24,3,42,0,197,8,6,3,19,6,54,0,13,3,34,0,147,14,9,0,22,0,38,0,10,3,19,0,120,42,3,0,30,6,57,0,17,8,24,0,185,32,6,0,16,4,21,0,11,8,19,0,109,19,3,0,14,0,8,0,4,0,13,0,54,9,0,0,4,0,16,3,3,0,6,0,41,17,0,0,9,0,13,0,3
125011583,0,0,0,0,0,0,0,0,0,30,0,27,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,5,0,7,0,21,0,0,0,0,0,0,0,3,0,4,0,13,0,0,0,0,0,4,0,17,0,15,0,36,0,0,0,3,0,18,0,21,0,18,0,64,0,6,0,0,0,31,0,21,3,21,4,93,0,7,0,5,0,61,0,45,3,20,0,143,3,4,0,11,0,84,3,16,4,26,0,153,13,12,0,31,3,51,3,7,3,15,0,144,19,3,0,15,0,37,0,5,0,3,0,86,15,0,0,10,3,27,0,6,0,3,0,77,30,0,0,19,0,35,0,3,3,8,0,110,14,3,0,10,0,7,0,3,0,4,0,52,3,0,0,7,0,4,0,0,0,7,0,27,5,0,0,0,0,0,0,0,0,0,0,11,3,0,0,8,0,0,0,0
125011584,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,6,0,7,0,24,0,40,0,0,0,0,0,4,0,3,7,22,0,44,0,0,0,4,0,18,0,9,0,38,0,80,0,4,5,0,0,27,0,21,4,24,0,91,4,5,0,7,0,42,0,31,0,29,0,122,11,8,3,17,0,18,0,16,3,23,0,96,5,3,3,23,0,23,0,6,0,17,0,83,21,6,0,10,0,23,0,9,0,19,0,81,26,3,0,30,3,34,0,6,3,20,0,138,32,3,0,23,3,15,0,9,0,6,0,89,11,0,0,8,0,9,0,3,3,9,0,43,15,0,0,0,0,4,0,4,0,3,0,30,25,0,0,9,0,8,0,7
125011585,0,0,0,0,0,0,0,0,0,15,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,3,0,3,0,5,0,10,0,0,0,0,0,3,0,18,0,16,0,32,0,3,0,0,0,20,0,18,0,13,0,60,0,3,0,0,0,18,0,27,4,13,0,62,0,6,0,9,0,38,0,24,9,24,0,100,3,8,0,14,0,42,0,14,3,21,3,109,10,3,0,24,0,40,0,14,5,22,0,124,18,4,0,14,3,38,0,7,0,21,0,106,14,3,0,12,0,15,0,5,0,11,0,69,34,8,0,29,7,36,0,8,0,20,0,142,19,0,0,25,3,22,0,4,0,16,0,88,22,0,0,7,3,18,0,3,0,4,0,67,16,0,0,5,0,6,0,0,0,5,0,36,26,6,0,10,3,14,0,3
125011586,0,0,0,0,0,3,0,0,0,26,0,30,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,8,0,12,0,16,0,0,0,0,0,4,0,5,3,4,0,14,0,5,0,0,0,0,0,21,0,18,0,48,0,0,0,0,0,18,3,29,8,19,0,76,0,12,0,4,0,34,0,20,8,34,0,112,7,17,3,6,0,51,0,34,4,26,0,148,9,12,0,27,3,72,3,31,5,47,0,213,20,13,0,46,3,53,0,19,4,40,0,200,35,7,3,29,0,49,0,18,0,26,0,172,31,13,0,33,3,41,0,6,5,23,0,157,86,8,0,74,11,85,0,15,8,32,0,316,78,5,3,44,11,37,0,4,0,13,0,209,67,8,0,38,8,17,0,5,0,16,0,160,53,3,0,19,3,19,0,0,0,8,0,113,109,9,3,49,11,49,0,0
125011587,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,9,0,15,0,23,0,0,0,0,0,3,0,13,0,12,0,25,0,3,0,3,0,7,0,3,0,14,0,30,0,0,0,0,0,19,0,12,5,11,0,43,3,4,0,11,0,21,0,10,0,13,0,64,5,3,0,16,0,23,0,9,0,11,0,71,15,0,0,9,0,19,0,5,5,8,0,60,5,0,0,13,0,19,0,0,0,7,0,43,30,4,0,27,7,18,0,13,0,9,0,107,18,3,0,10,3,13,0,3,0,3,0,50,18,0,0,10,0,4,0,0,0,7,0,44,10,0,0,0,0,5,0,0,0,0,0,26,15,0,0,5,0,3,0,0
125021476,0,0,0,0,0,4,0,3,0,28,0,40,0,0,0,0,0,0,0,0,0,11,0,10,3,0,0,0,0,0,0,7,0,8,0,20,0,0,0,0,0,0,0,14,0,4,0,15,0,0,0,0,0,11,0,14,0,17,0,36,0,4,0,3,0,27,0,20,3,15,0,69,7,10,0,7,3,23,0,16,4,21,3,93,9,11,0,17,0,62,4,35,11,35,0,176,14,20,0,45,3,73,3,27,3,39,0,232,19,17,3,54,0,98,0,30,7,34,0,265,26,9,0,52,5,94,0,11,5,36,0,248,42,14,0,62,0,95,0,12,5,21,0,252,121,17,0,145,15,201,3,34,4,55,0,588,147,16,0,186,18,68,0,15,0,19,0,481,146,9,3,107,9,36,3,15,0,26,0,347,119,5,3,68,11,88,0,9,0,9,0,323,335,13,6,235,21,107,5,16
