SA2_MAINCODE_2016,P_EducTrain_GD_GC,P_EducTrain_BD,P_EducTrain_AdD_D,P_EducTrain_Cert,P_EducTrain_ID_NS,P_EducTrain_ToT,P_HealthCareSocA_PD,P_HealthCareSocA_GD_GC,P_HealthCareSocA_BD,P_HealthCareSocA_AdD_D,P_HealthCareSocA_Cert,P_HealthCareSocA_ID_NS,P_HealthCareSocA_ToT,P_ArtRecServ_PD,P_ArtRecServ_GD_GC,P_ArtRecServ_BD,P_ArtRecServ_AdD_D,P_ArtRecServ_Cert,P_ArtRecServ_ID_NS,P_ArtRecServ_ToT,P_OthServ_PD,P_OthServ_GD_GC,P_OthServ_BD,P_OthServ_AdD_D,P_OthServ_Cert,P_OthServ_ID_NS,P_OthServ_ToT,P_ID_NS_PD,P_ID_NS_GD_GC,P_ID_NS_BD,P_ID_NS_AdD_D,P_ID_NS_Cert,P_ID_NS_ID_NS,P_ID_NS_ToT,P_ToT_PD,P_ToT_GD_GC,P_ToT_BD,P_ToT_AdD_D,P_ToT_Cert,P_ToT_ID_NS,P_ToT_ToT
122031429,70,423,103,78,15,880,160,58,455,187,142,33,1037,21,3,87,33,31,9,186,23,3,80,60,169,4,335,41,11,125,52,99,33,360,1216,341,3692,1534,1986,295,9070
122031430,61,298,69,48,20,611,82,59,346,137,129,22,775,10,4,49,16,27,0,108,11,8,48,23,128,6,228,21,15,79,37,76,27,249,798,309,2499,1120,1490,224,6444
122031431,92,457,123,102,27,952,123,75,446,243,208,45,1140,11,0,60,21,52,5,148,19,7,56,56,204,17,353,30,9,104,80,135,43,399,843,344,3090,1728,2916,360,9285
122031432,6,61,10,12,3,113,30,6,60,35,25,6,164,0,0,4,3,9,3,18,3,0,14,4,40,3,71,5,0,21,15,25,5,69,136,50,424,228,396,48,1284
123011433,56,301,89,79,4,671,56,42,180,125,131,12,545,3,0,15,4,20,0,45,0,3,16,20,138,4,186,0,3,21,23,71,27,137,284,147,1041,812,1813,162,4268
123011434,72,445,124,131,29,950,79,54,310,204,207,37,887,0,3,18,20,36,7,81,4,4,31,46,199,11,299,9,9,60,43,137,30,287,405,223,1612,1383,3009,295,6932
123011435,82,557,139,174,17,1180,103,62,417,296,383,37,1295,7,0,24,32,55,3,121,3,0,32,73,330,12,450,17,4,55,57,199,48,372,532,243,2079,1895,4440,323,9516
123021436,26,194,75,114,14,486,41,22,178,183,270,32,730,0,0,5,14,27,3,55,3,0,14,24,161,7,211,4,0,20,24,114,38,199,203,87,767,792,2293,232,4375
123021437,36,180,47,91,16,467,64,27,361,154,224,52,886,4,3,15,20,20,0,56,7,0,21,29,124,7,188,10,0,35,31,82,37,202,395,122,1342,872,1868,277,4883
123021438,33,213,79,103,17,514,36,22,221,180,275,33,765,6,0,11,12,33,4,78,7,4,24,35,197,5,274,7,0,34,38,136,61,273,238,108,1018,1018,2713,309,5403
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,35,207,65,71,10,504,97,25,365,181,199,28,898,6,0,14,5,20,0,49,8,0,28,36,142,10,219,22,5,58,43,100,32,269,713,140,1791,1002,1970,270,5874
123021441,43,198,75,98,8,517,61,20,190,160,235,30,697,0,0,8,9,24,3,47,3,3,22,20,154,8,205,3,0,23,34,112,34,216,303,104,903,805,2206,241,4563
123021442,36,194,67,71,15,535,130,23,381,231,260,35,1059,5,0,12,12,17,3,58,17,3,29,27,132,6,213,26,3,65,64,122,63,339,994,137,1840,1045,2010,304,6343
123021443,26,151,74,68,18,440,84,24,260,172,252,44,839,3,0,14,8,24,3,54,5,0,36,14,140,7,204,17,0,39,27,106,46,240,544,119,1334,966,2061,335,5356
123021444,44,193,73,118,14,547,60,38,267,195,291,39,891,3,0,9,12,24,3,57,3,3,23,27,149,17,219,6,3,33,23,138,49,243,295,137,1101,1000,2536,321,5391
123031445,15,76,26,26,8,169,5,9,39,62,76,7,206,3,0,3,0,3,0,9,0,0,5,4,88,3,106,0,0,3,14,53,10,75,55,37,225,291,982,68,1657
123031446,38,206,67,85,3,470,27,23,118,101,84,9,363,0,0,3,7,24,0,39,0,3,20,14,127,9,173,3,0,13,22,72,8,118,175,97,682,636,1689,129,3401
123031447,45,235,97,102,10,604,49,21,195,191,261,28,740,3,0,13,6,36,8,64,7,5,9,16,177,9,225,8,0,28,17,119,25,189,265,125,855,835,2713,269,5060
123031448,23,123,54,84,6,347,24,25,84,89,118,22,357,3,0,9,11,18,0,34,0,3,11,16,144,4,182,3,0,6,20,92,24,148,152,77,495,487,1627,173,3006
124011449,30,88,27,21,5,250,50,16,105,59,57,10,296,3,6,24,7,11,0,57,0,6,12,9,38,0,66,3,0,17,11,18,3,56,220,90,521,297,570,51,1742
124011450,141,664,145,144,21,1437,178,73,374,184,199,30,1036,10,5,24,23,39,3,102,15,0,40,29,140,13,239,22,5,51,39,81,14,209,856,385,2265,1207,2225,204,7142
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,6
124011452,78,206,74,54,14,602,94,44,296,144,165,20,765,23,13,51,30,52,3,168,7,3,23,26,64,4,129,18,3,29,16,60,21,154,527,223,1197,740,1264,186,4131
124011453,81,309,90,69,8,729,79,62,276,148,167,23,753,20,8,21,19,23,0,90,8,0,18,21,95,0,148,7,0,19,9,55,19,114,405,215,1123,704,1435,131,4005
124011454,156,666,187,160,18,1538,160,98,438,276,292,40,1306,14,5,31,21,41,3,115,19,8,43,31,203,6,315,22,3,37,45,78,26,200,841,389,2106,1436,2677,229,7676
124011455,30,127,36,31,3,324,41,24,121,76,70,7,338,8,3,11,11,11,3,47,8,0,11,14,26,0,54,5,0,12,5,19,7,59,231,101,582,339,579,63,1887
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,16,151,67,97,13,426,28,19,136,128,254,23,594,0,0,14,16,31,3,63,3,0,16,23,156,5,206,3,0,17,28,140,35,219,197,65,682,746,2515,195,4401
124031458,50,328,110,128,11,780,58,49,313,236,291,36,983,6,0,29,17,41,8,105,11,0,22,44,272,13,357,20,3,44,58,164,50,330,513,179,1604,1344,3556,284,7471
124031459,45,291,91,81,6,636,70,30,190,123,193,23,622,7,0,19,11,27,0,57,4,7,18,33,134,3,198,11,5,16,31,86,26,181,341,144,990,827,2036,164,4502
124031460,53,352,125,130,18,828,73,51,359,223,250,41,998,3,0,16,22,28,0,79,9,3,37,51,256,4,363,12,0,33,39,117,21,230,485,195,1681,1440,3049,268,7119
124031461,46,219,84,88,19,566,50,25,207,152,237,29,693,0,0,7,13,41,7,62,3,0,10,27,156,5,211,0,4,18,32,130,35,213,278,124,950,844,2489,204,4892
124031462,39,210,65,74,9,545,81,37,322,193,288,33,949,4,0,19,14,25,0,70,14,4,24,42,154,8,243,15,3,33,24,117,34,226,478,148,1322,927,2370,263,5506
124031463,23,127,44,50,3,308,40,22,139,57,84,24,369,0,0,5,9,16,0,37,0,0,13,29,138,5,188,0,3,25,18,75,27,145,206,74,739,541,1458,153,3178
124031464,25,123,46,59,5,349,49,25,205,113,164,23,579,0,0,9,3,21,0,39,4,0,21,25,103,5,155,5,0,21,16,92,22,154,326,97,850,621,1568,139,3601
124031465,5,66,27,42,5,174,16,3,57,48,55,5,181,0,0,4,0,5,0,11,0,0,0,16,91,3,108,3,0,3,3,55,13,77,55,19,253,251,974,90,1638
124041466,26,178,74,73,14,471,40,28,186,118,208,19,598,5,0,13,8,51,9,86,4,0,18,30,105,5,168,3,0,12,20,89,32,152,239,104,755,748,1939,164,3948
124041467,30,170,72,103,15,468,33,28,170,143,232,13,619,3,0,6,9,27,0,47,7,3,14,31,194,5,252,0,0,11,17,149,21,203,185,100,743,759,2578,180,4549
124041468,10,64,34,34,8,172,17,7,44,42,78,3,184,0,0,4,4,25,4,37,0,0,3,6,113,3,128,0,0,4,9,64,10,91,70,31,243,272,1120,110,1849
124051469,12,77,28,36,11,188,22,7,90,56,104,13,296,3,0,6,3,11,0,24,0,0,9,11,94,3,115,0,0,10,7,60,5,80,93,40,430,355,1078,90,2084
124051470,25,182,92,106,11,507,41,28,206,171,286,32,759,0,0,6,10,34,0,56,9,0,24,30,238,8,309,3,0,32,41,133,38,246,275,106,1145,1050,3005,304,5889
124051580,9,56,35,51,6,198,25,22,90,103,147,25,406,0,0,4,4,9,5,29,4,0,5,9,99,0,127,0,0,16,15,91,33,165,136,48,460,459,1355,194,2656
124051581,15,92,29,60,4,241,31,17,153,126,238,25,591,0,0,6,5,23,0,42,6,0,8,21,105,3,142,3,0,23,30,111,52,227,203,60,676,578,1683,271,3463
125011473,40,230,49,58,3,565,185,42,475,103,77,18,899,18,4,63,18,22,5,131,27,14,63,36,55,3,198,54,8,123,49,40,35,312,1492,260,3085,1008,1052,205,7101
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,11,83,23,21,3,206,72,18,194,106,92,17,508,3,0,8,3,4,3,19,10,3,26,28,51,3,123,32,3,112,40,60,56,302,580,68,1270,635,711,236,3500
125011583,3,36,15,3,0,96,64,11,184,80,77,17,435,0,0,6,5,3,3,14,7,0,19,15,23,3,63,28,0,53,28,25,31,163,503,60,1040,488,418,178,2693
125011584,15,48,7,4,3,115,22,9,103,54,34,12,238,4,0,6,6,0,0,19,7,0,13,22,26,3,71,13,0,34,22,27,25,112,200,38,622,317,376,118,1660
125011585,4,62,23,33,6,153,28,12,163,52,55,7,319,0,0,7,4,7,3,30,4,0,17,18,33,4,72,11,3,44,26,27,31,148,211,43,867,393,503,131,2142
125011586,21,146,41,35,3,346,133,34,454,148,114,30,915,3,4,20,11,9,0,48,24,4,73,40,73,7,233,32,4,125,82,65,78,388,828,151,2591,1047,971,313,5904
125011587,4,50,17,8,3,100,22,7,66,41,34,3,169,3,0,3,3,7,0,11,3,0,12,13,16,3,41,7,0,11,18,19,11,71,126,27,407,251,309,57,1177
125021476,51,455,104,81,15,965,236,79,656,211,188,48,1419,10,4,45,13,25,3,89,52,8,98,42,117,7,326,70,15,166,75,99,46,470,1902,352,3977,1346,1552,333,9457
125021477,51,244,81,83,7,621,84,39,351,190,192,33,888,9,3,34,17,28,9,105,19,7,56,54,190,18,348,41,3,99,37,84,32,297,915,195,2314,1229,1894,236,6782
125021478,31,251,69,57,11,574,118,33,398,137,115,38,853,6,0,19,15,21,0,67,35,4,46,30,90,9,216,30,5,94,57,71,23,279,987,168,2307,917,1262,216,5857
125031479,21,157,42,57,8,346,43,24,182,127,135,17,524,0,0,11,7,13,3,39,10,3,20,31,105,11,186,9,0,46,32,96,55,248,261,90,1102,687,1299,240,3678
125031480,11,65,23,30,3,174,32,3,122,110,106,19,384,0,0,11,3,9,0,27,5,0,14,28,83,9,136,8,0,38,24,70,43,180,170,38,726,513,923,182,2558
125031481,14,139,36,35,8,342,91,35,376,174,166,25,868,9,0,19,11,17,0,57,17,3,50,56,103,13,232,40,0,65,55,87,38,293,731,118,1828,1007,1262,281,5224
125031482,63,388,84,102,22,815,124,30,411,180,237,45,1030,8,0,31,17,37,5,99,14,3,48,46,221,9,338,28,6,76,68,132,35,340,746,190,2511,1425,2644,373,7886
125031483,16,101,43,42,11,295,40,13,198,134,151,27,566,3,0,8,7,6,5,37,10,0,22,28,94,7,158,16,6,63,47,85,67,273,372,65,1089,738,1185,243,3693
125031484,16,161,58,50,19,383,69,18,242,159,181,32,711,0,0,16,14,21,6,57,8,6,26,36,141,17,230,13,4,51,42,113,59,284,413,89,1303,897,1732,301,4741
125031485,34,224,63,72,15,525,134,38,390,216,237,56,1070,4,0,22,22,25,6,77,16,4,59,65,140,6,296,44,3,90,66,128,80,417,890,161,2388,1372,2066,446,7323
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041489,51,283,73,57,13,732,195,55,450,193,162,42,1092,6,0,38,23,32,0,96,30,11,66,33,88,5,233,67,9,116,42,84,43,354,1633,289,3155,1226,1442,310,8047
125041490,34,173,49,35,0,372,80,14,184,61,47,10,395,3,0,15,3,8,0,27,10,0,22,14,35,4,93,23,6,31,22,30,15,127,473,116,1118,486,589,90,2864
125041491,45,313,70,56,10,707,356,84,669,166,177,50,1502,7,0,33,14,22,3,83,26,4,71,35,99,5,236,84,3,86,44,60,24,307,2006,277,3315,954,1230,285,8065
125041492,23,209,45,18,8,513,257,46,601,161,127,39,1240,17,3,39,17,24,13,108,40,5,79,47,61,17,243,141,16,239,72,54,68,583,3106,328,5089,1435,1110,418,11490
125041493,65,288,72,77,14,688,177,56,492,186,217,45,1182,12,0,22,17,25,3,70,30,4,45,46,140,8,269,36,0,93,43,85,49,312,1137,238,2469,1096,1875,297,7118
125041494,45,200,46,40,14,426,79,22,240,98,95,15,553,4,0,14,4,10,10,48,13,6,24,31,86,3,160,10,3,43,34,54,16,158,430,136,1354,735,1043,134,3835
125041588,27,106,28,37,9,283,117,20,247,99,83,33,593,0,0,14,11,9,0,29,21,3,29,20,55,10,131,39,0,58,31,59,20,214,942,126,1432,613,688,185,3984
125041589,24,149,31,24,12,363,189,39,404,122,127,32,914,9,0,18,4,6,4,39,20,3,38,21,49,4,140,44,7,75,45,39,50,255,1395,164,2202,672,712,238,5387
126011495,91,492,90,61,18,1209,306,89,700,189,122,43,1446,25,6,42,14,16,4,106,57,17,110,48,82,14,322,105,14,183,52,37,46,438,2730,470,4676,1180,1073,323,10457
126011496,94,457,94,64,22,1075,287,60,582,153,105,39,1231,7,3,36,15,17,0,82,37,9,53,38,77,7,213,59,9,94,41,45,24,269,1820,401,3478,1017,1061,237,8018
126021497,72,344,77,62,13,865,232,65,572,171,127,34,1204,18,3,40,13,9,3,94,41,3,87,54,101,14,298,80,4,157,50,48,48,386,2115,339,3798,1170,1217,264,8908
126021498,48,292,52,45,14,610,151,47,349,110,80,31,768,10,3,44,25,27,5,113,24,8,47,35,84,5,200,33,4,83,39,45,27,234,906,235,2350,928,1054,204,5684
126021499,24,144,28,18,5,321,172,27,257,58,35,29,577,6,3,27,12,4,3,56,8,5,33,21,39,0,106,17,6,45,29,28,11,127,704,173,1547,461,459,124,3470
126021500,57,370,78,51,17,936,200,46,433,120,112,24,934,20,3,35,11,12,0,90,51,6,67,25,71,0,226,75,3,136,37,37,39,322,2086,269,3568,952,955,234,8061
126021501,28,215,60,44,13,480,83,24,251,90,71,20,539,0,3,19,13,13,3,51,16,4,37,33,82,4,185,28,3,64,24,44,21,185,789,171,1801,664,866,158,4449
126021503,53,295,67,61,13,675,207,62,482,166,157,37,1113,12,3,40,16,19,5,97,32,3,81,46,107,3,270,75,7,139,53,55,32,365,1749,290,3581,1116,1322,256,8313
126021590,8,78,19,17,9,162,38,7,117,38,21,9,226,0,0,8,4,13,0,32,0,0,6,10,31,3,49,14,0,22,8,13,4,62,230,50,653,247,358,61,1593
126021591,56,371,107,79,23,864,202,81,556,222,200,55,1316,16,0,40,25,30,3,115,34,13,89,74,185,17,398,80,5,165,50,97,54,454,1866,317,3985,1591,2043,389,10193
127011504,3,48,22,40,9,147,17,11,99,109,137,17,384,0,0,3,4,15,0,25,0,0,11,11,86,7,114,0,0,19,32,80,59,191,76,30,368,412,1062,201,2156
127011505,9,73,27,33,7,183,6,10,66,45,56,18,190,0,0,5,0,6,0,14,0,3,6,14,130,12,163,5,0,15,12,87,29,152,63,32,406,315,1126,161,2104
127011506,52,263,75,75,7,609,69,26,231,159,137,26,643,3,0,22,7,23,3,57,5,3,25,36,213,13,296,14,3,44,44,118,44,266,417,127,1366,1080,2530,265,5790
127011592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
127011593,6,94,12,28,3,187,26,14,106,46,46,10,244,0,0,9,0,13,0,20,3,0,15,19,63,0,100,0,0,24,20,25,8,78,129,42,656,399,697,90,2010
127011594,10,112,42,39,11,261,22,17,133,91,110,14,385,3,0,3,5,4,0,21,3,0,13,18,95,7,141,5,3,26,38,67,37,178,126,55,786,551,1109,162,2791
127011595,9,131,36,55,4,292,35,11,157,134,143,26,509,0,0,9,3,12,0,15,3,0,20,32,93,7,149,3,0,36,30,78,38,178,195,54,874,686,1306,201,3306
127011596,16,145,42,46,6,319,42,15,203,107,102,16,488,3,0,8,9,10,3,26,7,0,13,28,97,4,151,7,0,27,30,59,28,162,239,53,945,673,1219,156,3285
127011597,25,228,51,52,10,479,65,16,247,122,126,24,606,0,0,15,16,9,0,40,4,0,26,30,118,4,185,7,0,39,24,72,33,181,322,86,1377,932,1622,212,4555
127021509,13,90,37,36,10,238,21,8,171,99,103,20,418,0,0,9,11,9,0,27,0,0,24,36,144,8,209,5,0,46,28,83,21,189,140,55,945,653,1257,191,3242
127021510,21,228,82,83,22,519,47,12,209,131,142,28,562,3,0,14,12,14,3,54,8,0,28,36,174,12,260,7,3,40,36,96,37,226,273,81,1345,913,1853,285,4756
127021511,11,101,35,38,7,214,31,15,177,104,179,26,537,0,0,13,15,12,3,41,6,0,23,64,111,16,215,11,3,60,46,98,80,287,188,50,1246,762,1221,288,3756
127021512,13,99,28,42,13,231,28,8,130,102,117,21,403,0,0,12,10,7,0,29,4,0,22,32,121,17,193,3,4,45,36,83,42,215,135,44,836,600,1271,187,3067
127021513,4,87,29,34,14,207,31,10,178,105,144,21,488,4,0,15,4,10,0,32,3,0,15,50,99,11,174,7,0,56,41,87,45,245,182,39,1213,690,1137,248,3500
127021514,8,113,28,33,7,218,24,3,112,70,73,9,291,0,0,8,4,12,0,23,0,0,18,17,71,0,106,4,0,30,15,45,22,115,131,26,734,480,851,102,2321
127021515,9,66,36,27,3,188,34,10,155,107,119,16,443,3,0,5,6,7,3,22,3,0,21,39,75,3,147,5,0,29,32,72,43,187,205,47,880,605,916,174,2835
127021516,3,102,38,43,14,248,33,17,129,107,125,22,426,0,0,6,15,7,0,28,3,3,26,29,112,3,180,3,3,51,35,96,32,217,189,50,894,678,1261,202,3272
127021517,9,71,25,35,8,170,14,3,87,51,61,11,225,3,0,5,0,9,0,20,3,0,10,22,71,10,109,0,0,11,21,38,13,90,89,27,528,373,633,99,1745
127021518,4,44,15,17,3,104,13,0,28,22,27,11,102,0,0,0,3,3,0,8,0,0,5,9,63,0,84,0,0,9,19,42,8,70,57,11,259,209,602,72,1221
127021519,10,128,28,60,14,331,36,19,162,118,152,30,514,0,0,11,6,24,0,43,3,0,22,37,140,8,214,4,0,30,37,99,50,222,208,57,944,735,1586,263,3786
127021520,11,94,27,20,3,208,28,3,104,69,105,18,324,0,0,3,3,6,0,14,0,0,14,26,78,7,132,5,0,24,22,58,25,132,136,34,771,451,805,146,2337
127021521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
127031522,24,170,50,57,11,403,71,24,221,175,132,29,640,0,0,14,5,9,3,37,5,0,25,35,111,7,174,16,7,56,37,81,36,227,340,101,1250,829,1474,236,4230
127031523,38,297,84,95,17,653,88,32,285,138,150,24,718,4,3,17,13,41,7,79,10,7,21,49,198,9,284,19,5,51,54,130,39,301,508,134,1694,1062,2178,227,5796
127031524,49,336,92,78,15,718,137,47,376,186,214,35,993,0,0,29,27,42,4,103,10,7,37,41,164,4,262,17,0,62,44,108,29,261,741,209,2192,1377,2606,256,7376
127031598,16,128,56,49,11,344,137,39,388,217,256,50,1087,3,0,15,13,11,5,45,10,0,25,44,120,5,213,21,5,54,58,133,77,348,562,105,1566,1118,1751,355,5448
127031599,0,56,28,36,9,161,12,5,78,72,111,11,293,0,0,4,4,10,3,19,0,0,10,9,61,3,90,10,0,14,25,68,36,145,94,18,392,382,781,157,1830
127031600,26,220,52,65,10,489,92,29,323,183,211,31,868,0,0,4,8,17,0,39,3,4,20,29,113,8,176,15,4,55,45,102,44,255,479,110,1564,1055,1681,270,5162
127031601,0,24,11,12,4,81,28,9,116,44,49,15,270,0,0,11,3,21,5,32,0,0,7,6,30,3,49,4,0,15,15,27,14,85,152,24,386,234,372,83,1244
128011529,61,352,113,72,12,749,106,31,321,167,163,37,831,7,3,32,14,38,5,104,12,7,34,57,152,6,269,24,3,60,44,87,33,246,634,227,1971,1305,2248,246,6633
128011530,52,279,88,64,17,593,112,34,366,191,174,26,905,8,0,24,18,26,7,83,15,0,43,55,161,5,274,8,6,45,38,99,30,230,560,174,1833,1203,2135,218,6117
128011531,32,195,72,45,8,448,85,30,273,120,93,42,635,3,0,18,15,25,0,63,7,3,27,40,166,9,251,14,3,55,50,81,16,221,439,131,1537,947,1599,231,4885
128011602,34,201,40,47,14,392,69,38,240,129,125,29,628,0,0,23,17,42,4,84,4,4,21,22,105,5,163,14,0,41,39,68,26,181,311,145,1167,867,1563,179,4236
128011603,53,221,72,59,22,514,64,34,226,101,63,28,512,0,0,22,21,15,7,71,12,3,19,23,110,3,171,8,3,38,40,60,18,159,338,170,1345,835,1418,186,4289
128011604,91,497,147,109,18,1053,159,67,442,222,208,40,1139,12,4,63,51,61,10,194,20,4,51,66,216,11,368,23,8,89,95,161,47,417,826,326,2751,1838,3353,355,9454
128011605,8,69,15,9,3,128,24,5,69,31,18,4,150,3,0,0,6,13,0,23,0,0,3,16,36,0,54,5,0,19,8,17,6,54,132,40,423,236,357,31,1226
128011606,33,184,42,20,6,335,46,19,130,52,40,15,313,3,0,21,14,19,7,56,3,0,20,16,74,0,113,11,0,29,24,40,15,119,235,99,967,604,900,133,2954
128021533,26,116,47,42,5,290,32,13,100,70,95,6,312,0,0,5,11,12,0,30,0,0,7,14,100,4,125,4,0,4,9,44,9,68,151,72,492,412,1025,80,2225
128021534,41,250,89,52,14,547,67,30,187,89,89,16,475,3,0,23,8,22,5,63,3,0,26,31,136,9,201,11,0,28,26,59,22,146,369,131,1330,721,1345,162,4058
128021535,94,506,165,119,28,1093,116,48,374,218,216,33,1003,3,0,29,28,54,3,112,10,11,46,51,243,14,373,12,0,48,48,123,29,260,638,269,2304,1563,2921,306,8003
128021536,87,462,119,91,17,967,136,66,367,207,179,39,987,14,3,44,17,45,7,125,24,5,43,46,160,10,289,14,3,84,46,90,22,256,885,344,2669,1512,2284,238,7935
128021537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,4,3,0,14
128021538,83,404,96,92,15,874,125,60,427,214,239,34,1098,6,3,42,19,35,3,117,9,8,64,47,206,4,340,24,7,55,42,100,52,278,819,298,2478,1450,2601,296,7942
128021607,63,355,105,91,13,760,68,39,293,183,212,33,830,6,0,10,17,37,3,76,7,9,35,42,192,7,282,12,4,25,23,92,21,172,397,192,1450,1180,2527,196,5939
128021608,27,177,38,35,6,341,47,27,129,71,89,8,366,3,0,19,9,15,0,47,0,3,13,19,74,0,109,9,3,18,8,45,9,90,227,107,769,491,1009,86,2694
128021609,18,83,39,25,6,197,14,13,74,43,35,10,192,3,0,10,0,4,0,18,0,0,5,3,52,3,66,3,0,14,10,24,6,57,96,64,421,330,553,56,1517
197979799,0,3,0,0,0,9,0,0,0,3,8,0,15,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,0,3,0,5,0,7,3,0,16,7,42,3,74
199999499,16,57,27,19,5,154,20,10,95,37,53,13,230,10,0,26,14,23,0,77,3,0,14,14,45,4,80,8,3,34,14,52,40,143,205,68,678,299,770,146,2162
