SA2_MAINCODE_2016,MSEO_SEO,MSEO_SOLSE_VWorW,MSEO_SOLSE_NWorNAA,MSEO_SOLSE_Tot,MSEO_NS,MSEO_Tot,MOL_Afrikaans_SEO,MOL_Afrikaans_SOLSE_VWorW,MOL_Afrikaans_SOLSE_NWorNAA,MOL_Afrikaans_SOLSE_Tot,MOL_Afrikaans_NS,MOL_Afrikaans_Tot,MOL_Arabic_SEO,MOL_Arabic_SOLSE_VWorW,MOL_Arabic_SOLSE_NWorNAA,MOL_Arabic_SOLSE_Tot,MOL_Arabic_NS,MOL_Arabic_Tot,MOL_AIndLng_SEO,MOL_AIndLng_SOLSE_VWorW,MOL_AIndLng_SOLSE_NWorNAA,MOL_AIndLng_SOLSE_Tot,MOL_AIndLng_NS,MOL_AIndLng_Tot,MOL_CL_Canton_SEO,MOL_CL_Canton_SOLSE_VWorW,MOL_CL_Canton_SOLSE_NWorNAA,MOL_CL_Canton_SOLSE_Tot,MOL_CL_Canton_NS,MOL_CL_Canton_Tot,MOL_CL_Mandarin_SEO,MOL_CL_Mandarin_SOLSE_VWorW,MOL_CL_Mandarin_SOLSE_NWorNAA,MOL_CL_Mandarin_SOLSE_Tot,MOL_CL_Mandarin_NS,MOL_CL_Mandarin_Tot,MOL_CL_Oth_SEO,MOL_CL_Oth_SOLSE_VWorW,MOL_CL_Oth_SOLSE_NWorNAA,MOL_CL_Oth_SOLSE_Tot,MOL_CL_Oth_NS,MOL_CL_Oth_Tot,MOL_CL_Tot_SEO,MOL_CL_Tot_SOLSE_VWorW,MOL_CL_Tot_SOLSE_NWorNAA,MOL_CL_Tot_SOLSE_Tot,MOL_CL_Tot_NS,MOL_CL_Tot_Tot,MOL_Croatian_SEO,MOL_Croatian_SOLSE_VWorW,MOL_Croatian_SOLSE_NWorNAA,MOL_Croatian_SOLSE_Tot,MOL_Croatian_NS,MOL_Croatian_Tot,MOL_Dutch_SEO,MOL_Dutch_SOLSE_VWorW,MOL_Dutch_SOLSE_NWorNAA,MOL_Dutch_SOLSE_Tot,MOL_Dutch_NS,MOL_Dutch_Tot,MOL_French_SEO,MOL_French_SOLSE_VWorW,MOL_French_SOLSE_NWorNAA,MOL_French_SOLSE_Tot,MOL_French_NS,MOL_French_Tot,MOL_German_SEO,MOL_German_SOLSE_VWorW,MOL_German_SOLSE_NWorNAA,MOL_German_SOLSE_Tot,MOL_German_NS,MOL_German_Tot,MOL_Greek_SEO,MOL_Greek_SOLSE_VWorW,MOL_Greek_SOLSE_NWorNAA,MOL_Greek_SOLSE_Tot,MOL_Greek_NS,MOL_Greek_Tot,MOL_IAL_Bengali_SEO,MOL_IAL_Bengali_SOLSE_VWorW,MOL_IAL_Bengali_SOLSE_NWorNAA,MOL_IAL_Bengali_SOLSE_Tot,MOL_IAL_Bengali_NS,MOL_IAL_Bengali_Tot,MOL_IAL_Hindi_SEO,MOL_IAL_Hindi_SOLSE_VWorW,MOL_IAL_Hindi_SOLSE_NWorNAA,MOL_IAL_Hindi_SOLSE_Tot,MOL_IAL_Hindi_NS,MOL_IAL_Hindi_Tot,MOL_IAL_Punjabi_SEO,MOL_IAL_Punjabi_SOLSE_VWorW,MOL_IAL_Punjabi_SOLSE_NWorNAA,MOL_IAL_Punjabi_SOLSE_Tot,MOL_IAL_Punjabi_NS,MOL_IAL_Punjabi_Tot,MOL_IAL_Sinhal_SEO,MOL_IAL_Sinhal_SOLSE_VWorW,MOL_IAL_Sinhal_SOLSE_NWorNAA,MOL_IAL_Sinhal_SOLSE_Tot,MOL_IAL_Sinhal_NS,MOL_IAL_Sinhal_Tot,MOL_IAL_Urdu_SEO,MOL_IAL_Urdu_SOLSE_VWorW,MOL_IAL_Urdu_SOLSE_NWorNAA,MOL_IAL_Urdu_SOLSE_Tot,MOL_IAL_Urdu_NS,MOL_IAL_Urdu_Tot,MOL_IAL_Oth_SEO,MOL_IAL_Oth_SOLSE_VWorW,MOL_IAL_Oth_SOLSE_NWorNAA,MOL_IAL_Oth_SOLSE_Tot,MOL_IAL_Oth_NS,MOL_IAL_Oth_Tot,MOL_IAL_Tot_SEO,MOL_IAL_Tot_SOLSE_VWorW,MOL_IAL_Tot_SOLSE_NWorNAA,MOL_IAL_Tot_SOLSE_Tot,MOL_IAL_Tot_NS,MOL_IAL_Tot_Tot,MOL_Italian_SEO,MOL_Italian_SOLSE_VWorW,MOL_Italian_SOLSE_NWorNAA,MOL_Italian_SOLSE_Tot,MOL_Italian_NS,MOL_Italian_Tot,MOL_Japan_SEO,MOL_Japan_SOLSE_VWorW,MOL_Japan_SOLSE_NWorNAA,MOL_Japan_SOLSE_Tot,MOL_Japan_NS,MOL_Japan_Tot,MOL_Korean_SEO,MOL_Korean_SOLSE_VWorW,MOL_Korean_SOLSE_NWorNAA,MOL_Korean_SOLSE_Tot,MOL_Korean_NS,MOL_Korean_Tot,MOL_Macedon_SEO,MOL_Macedon_SOLSE_VWorW,MOL_Macedon_SOLSE_NWorNAA,MOL_Macedon_SOLSE_Tot,MOL_Macedon_NS,MOL_Macedon_Tot,MOL_Maltese_SEO,MOL_Maltese_SOLSE_VWorW,MOL_Maltese_SOLSE_NWorNAA,MOL_Maltese_SOLSE_Tot,MOL_Maltese_NS,MOL_Maltese_Tot,MOL_Persian_ED_SEO,MOL_Persian_ED_SOLSE_VWorW,MOL_Persian_ED_SOLSE_NWorNAA,MOL_Persian_ED_SOLSE_Tot,MOL_Persian_ED_NS,MOL_Persian_ED_Tot,MOL_Polish_SEO,MOL_Polish_SOLSE_VWorW,MOL_Polish_SOLSE_NWorNAA,MOL_Polish_SOLSE_Tot,MOL_Polish_NS,MOL_Polish_Tot,MOL_Russian_SEO,MOL_Russian_SOLSE_VWorW,MOL_Russian_SOLSE_NWorNAA,MOL_Russian_SOLSE_Tot,MOL_Russian_NS,MOL_Russian_Tot,MOL_Samoan_SEO,MOL_Samoan_SOLSE_VWorW,MOL_Samoan_SOLSE_NWorNAA,MOL_Samoan_SOLSE_Tot,MOL_Samoan_NS,MOL_Samoan_Tot,MOL_Serbian_SEO,MOL_Serbian_SOLSE_VWorW,MOL_Serbian_SOLSE_NWorNAA,MOL_Serbian_SOLSE_Tot,MOL_Serbian_NS,MOL_Serbian_Tot,MOL_SAL_Filipin_SEO,MOL_SAL_Filipin_SOLSE_VWorW,MOL_SAL_Filipin_SOLSE_NWorNAA,MOL_SAL_Filipin_SOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_SOLSE_VWorW,MOL_SAL_Indon_SOLSE_NWorNAA,MOL_SAL_Indon_SOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_SOLSE_VWorW,MOL_SAL_Tagalog_SOLSE_NWorNAA,MOL_SAL_Tagalog_SOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_SOLSE_VWorW
118021350,7404,..,..,..,..,7404,..,11,0,14,0,14,..,97,11,108,0,105,..,13,0,13,3,13,..,239,54,288,4,295,..,294,69,370,3,369,..,40,5,42,0,42,..,572,130,703,6,705,..,35,0,36,0,36,..,16,0,16,0,16,..,147,5,155,0,155,..,39,0,40,0,40,..,248,26,275,3,277,..,59,3,60,0,60,..,25,0,25,0,25,..,13,0,13,0,13,..,4,0,4,0,4,..,11,0,11,0,11,..,15,0,15,0,15,..,130,3,128,0,128,..,142,14,153,3,157,..,14,0,11,0,11,..,25,17,41,0,41,..,9,0,9,0,9,..,39,0,41,0,41,..,30,0,33,0,33,..,35,4,45,0,45,..,73,15,90,3,86,..,6,3,10,0,11,..,33,5,41,0,41,..,14,0,14,0,14,..,116,14,128,0,128,..,23,0,23,0,23,..,19
118021564,3637,..,..,..,..,3637,..,11,0,11,0,11,..,97,6,103,0,103,..,3,0,3,0,3,..,365,46,417,0,414,..,886,124,1014,5,1024,..,91,33,128,0,125,..,1348,211,1551,13,1561,..,6,0,6,0,6,..,9,0,9,0,9,..,42,3,41,0,42,..,29,0,29,0,29,..,179,35,207,3,211,..,46,0,51,0,52,..,67,0,69,0,69,..,12,0,12,0,12,..,29,0,29,0,29,..,37,0,41,0,41,..,39,0,44,0,42,..,232,3,236,0,239,..,59,3,62,0,62,..,21,4,30,0,30,..,63,13,74,0,73,..,7,0,7,0,7,..,0,0,0,0,0,..,67,0,69,0,69,..,10,0,14,0,14,..,45,5,52,0,52,..,3,0,3,0,3,..,5,0,5,0,5,..,9,0,9,0,9,..,180,5,191,0,193,..,16,0,16,0,16,..,38
118021565,3079,..,..,..,..,3079,..,7,0,7,0,7,..,62,8,71,0,71,..,0,0,0,0,0,..,346,55,398,3,398,..,1517,297,1814,3,1820,..,130,49,172,0,172,..,1991,397,2385,7,2395,..,5,0,10,0,10,..,12,3,15,0,15,..,47,0,46,0,46,..,25,0,25,0,25,..,356,69,425,8,430,..,62,5,62,0,62,..,53,0,53,0,53,..,3,0,3,0,3,..,17,0,17,0,17,..,42,0,42,0,42,..,31,0,35,0,35,..,202,8,205,0,205,..,63,7,70,3,73,..,22,3,24,0,24,..,39,5,52,0,52,..,3,0,3,0,3,..,6,0,6,0,10,..,31,3,33,0,35,..,9,0,9,0,9,..,53,8,65,0,65,..,0,0,0,0,0,..,8,0,9,0,9,..,26,0,26,0,26,..,293,32,316,0,318,..,27,0,33,0,33,..,93
118021566,2888,..,..,..,..,2888,..,3,0,3,0,3,..,38,3,43,0,43,..,0,0,0,0,0,..,180,35,215,0,215,..,210,42,251,0,249,..,17,4,20,0,20,..,399,82,487,0,489,..,9,0,15,0,15,..,3,0,3,0,3,..,94,4,92,0,96,..,40,3,46,0,46,..,293,19,311,5,317,..,0,0,0,0,0,..,14,0,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,22,0,22,0,22,..,76,4,86,6,90,..,13,0,13,0,13,..,5,3,8,0,8,..,0,0,0,0,0,..,13,0,11,0,12,..,3,0,3,0,9,..,10,3,18,0,18,..,44,11,54,0,54,..,0,0,0,0,0,..,12,0,10,0,10,..,0,0,3,0,3,..,73,5,77,0,77,..,9,0,13,0,12,..,3
118021567,3179,..,..,..,..,3179,..,3,0,3,0,3,..,27,3,30,0,30,..,0,0,0,0,0,..,92,18,111,0,109,..,128,35,170,0,170,..,17,4,22,0,22,..,238,67,302,0,302,..,12,0,13,0,13,..,3,0,3,0,3,..,98,4,98,0,98,..,36,0,41,0,38,..,153,16,167,0,172,..,18,3,23,0,23,..,11,0,16,0,16,..,3,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,7,0,7,..,48,8,50,0,50,..,67,4,69,0,72,..,19,3,22,0,22,..,19,0,20,0,20,..,0,0,0,0,0,..,9,0,9,0,9,..,7,0,7,0,7,..,33,8,40,0,40,..,66,33,100,0,104,..,5,0,3,0,3,..,12,4,15,0,15,..,9,0,9,0,9,..,50,3,48,0,48,..,10,0,10,0,10,..,7
118021568,2344,..,..,..,..,2344,..,0,0,0,0,0,..,98,26,123,0,119,..,0,0,0,0,0,..,253,55,305,0,305,..,486,90,581,0,581,..,30,5,32,0,35,..,768,151,919,0,922,..,12,0,13,0,13,..,3,0,3,0,3,..,75,4,82,0,82,..,22,0,22,0,22,..,201,18,216,3,222,..,8,0,9,0,9,..,23,0,23,0,23,..,10,0,10,0,10,..,3,0,3,0,3,..,7,0,7,0,7,..,13,3,18,0,18,..,60,3,64,0,64,..,53,4,62,0,62,..,11,0,11,0,11,..,31,10,37,0,39,..,0,0,0,0,0,..,7,0,9,0,9,..,15,0,20,3,18,..,10,3,13,0,13,..,64,9,75,0,75,..,0,0,0,0,0,..,12,3,16,0,15,..,3,0,3,0,3,..,254,20,267,3,272,..,14,0,14,0,14,..,7
118021569,5696,..,..,..,..,5696,..,7,0,7,0,7,..,44,0,46,0,46,..,0,0,0,0,0,..,59,7,67,0,67,..,180,45,223,0,223,..,17,3,19,0,19,..,254,55,308,0,308,..,9,0,10,0,10,..,12,0,12,0,12,..,91,7,96,0,96,..,71,3,73,0,74,..,102,8,105,0,105,..,10,0,12,0,12,..,30,0,30,0,37,..,0,0,0,0,0,..,7,0,7,0,7,..,13,0,13,0,13,..,17,0,15,3,20,..,82,3,85,5,90,..,94,8,98,0,98,..,31,0,31,0,31,..,9,3,11,0,11,..,3,0,3,0,3,..,8,0,8,0,8,..,23,0,23,0,23,..,33,0,32,0,32,..,132,28,156,0,157,..,3,0,3,0,3,..,9,0,9,0,9,..,16,0,16,0,16,..,37,3,36,0,36,..,16,0,19,0,15,..,28
118021570,3965,..,..,..,..,3965,..,3,0,3,0,3,..,29,3,35,0,36,..,0,0,0,0,0,..,71,10,81,0,81,..,306,64,368,0,368,..,14,12,27,0,27,..,392,86,476,0,476,..,3,0,3,0,3,..,11,0,11,0,11,..,64,0,59,0,59,..,42,0,43,0,46,..,109,10,121,0,121,..,5,0,4,0,4,..,38,0,38,0,38,..,14,0,15,0,16,..,17,0,17,0,17,..,14,0,14,0,14,..,16,0,15,0,15,..,101,4,106,0,110,..,62,0,62,0,63,..,18,6,19,0,19,..,22,3,19,0,19,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,12,0,12,0,15,..,59,12,71,0,71,..,0,0,0,0,0,..,15,0,15,0,15,..,19,0,18,0,18,..,27,3,30,0,27,..,36,0,36,3,40,..,38
119011354,4322,..,..,..,..,4322,..,0,0,0,0,0,..,2375,328,2707,21,2733,..,0,0,0,0,0,..,111,47,153,0,158,..,69,44,120,0,118,..,6,0,9,0,9,..,186,89,277,0,281,..,59,0,57,0,57,..,0,0,0,0,0,..,15,3,18,0,18,..,24,0,24,0,24,..,301,33,335,0,334,..,5,0,8,0,8,..,44,3,48,0,48,..,14,0,9,0,9,..,3,0,3,0,3,..,48,0,49,0,51,..,11,0,10,0,10,..,127,9,135,0,134,..,198,29,227,0,222,..,4,0,4,0,4,..,16,3,21,0,28,..,136,20,160,3,160,..,15,0,19,0,19,..,12,8,14,0,14,..,26,5,30,3,31,..,4,0,4,0,4,..,46,3,55,0,55,..,24,4,23,0,23,..,8,0,8,0,8,..,31,0,27,0,27,..,17,0,18,0,18,..,3
119011355,103,..,..,..,..,103,..,0,0,0,0,0,..,38,0,39,3,37,..,0,0,0,0,0,..,19,4,27,0,27,..,18,9,26,0,26,..,0,0,0,0,0,..,39,19,55,0,55,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,11,0,13,0,13,..,15,0,15,0,15,..,4,3,7,0,7,..,0,0,0,0,0,..,13,0,13,0,13,..,3,0,3,0,3,..,45,0,46,0,46,..,5,0,5,0,5,..,0,0,0,0,0,..,35,31,59,0,59,..,0,3,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,7,0,7,0,7,..,7,0,7,0,7,..,0
119011356,1742,..,..,..,..,1742,..,0,0,0,0,0,..,1473,182,1656,22,1676,..,0,0,0,0,0,..,76,18,88,0,88,..,49,27,74,0,74,..,3,0,3,0,3,..,125,40,168,0,168,..,5,0,8,0,8,..,0,0,0,0,0,..,9,0,9,0,9,..,15,0,15,0,15,..,208,49,259,5,258,..,17,0,17,0,17,..,25,0,25,0,25,..,0,0,0,0,0,..,0,0,0,0,0,..,47,0,52,0,52,..,3,0,3,0,3,..,95,0,92,0,92,..,111,14,119,3,127,..,3,0,3,0,3,..,12,7,24,0,24,..,109,18,131,0,131,..,3,0,3,0,3,..,4,0,4,0,4,..,9,0,11,0,11,..,3,0,3,0,3,..,28,7,33,0,38,..,13,3,13,0,13,..,15,0,15,0,18,..,12,0,12,0,12,..,22,0,22,0,22,..,3
119011357,3363,..,..,..,..,3363,..,3,0,3,0,3,..,4739,608,5352,58,5407,..,0,0,0,0,0,..,150,65,215,0,213,..,81,64,144,0,144,..,9,8,14,0,14,..,238,135,368,0,373,..,22,5,23,0,23,..,3,0,3,0,3,..,27,4,32,0,32,..,17,0,17,0,17,..,349,70,421,0,421,..,224,12,232,0,236,..,83,5,86,0,86,..,17,0,17,0,16,..,9,0,9,0,9,..,324,20,346,0,350,..,28,0,32,0,32,..,684,34,720,3,723,..,233,44,279,3,281,..,6,0,6,0,6,..,172,121,294,0,301,..,24,3,30,0,27,..,10,0,10,0,10,..,8,3,10,0,10,..,18,0,21,0,21,..,9,0,9,0,9,..,24,5,26,0,26,..,10,0,10,0,10,..,17,0,17,0,17,..,87,13,96,0,96,..,32,0,35,0,35,..,11
119011358,4509,..,..,..,..,4509,..,3,0,3,0,3,..,454,45,503,3,510,..,0,0,0,0,0,..,323,153,480,0,476,..,258,141,403,0,403,..,18,7,25,0,25,..,602,302,903,0,909,..,34,0,39,0,39,..,3,0,3,0,3,..,24,0,24,0,24,..,15,0,15,0,15,..,277,33,313,0,312,..,18,0,18,0,18,..,47,3,46,0,46,..,31,0,38,0,38,..,18,0,18,0,18,..,34,3,36,0,36,..,58,0,59,0,59,..,208,6,221,0,218,..,76,5,84,0,84,..,16,3,21,0,24,..,22,11,32,0,32,..,144,7,155,0,151,..,8,0,9,0,9,..,6,7,11,0,11,..,10,0,9,0,9,..,22,0,22,0,22,..,13,0,13,0,13,..,15,0,15,0,15,..,7,0,10,0,10,..,55,9,64,0,64,..,43,0,41,0,41,..,5
119011359,8782,..,..,..,..,8782,..,3,0,3,0,3,..,650,60,708,8,713,..,0,0,0,0,0,..,214,70,283,3,282,..,216,98,315,0,316,..,11,3,14,0,14,..,439,167,604,4,610,..,29,0,32,0,32,..,3,0,3,0,3,..,21,0,21,0,18,..,26,0,26,0,26,..,383,31,415,4,421,..,25,0,25,0,25,..,76,0,74,0,74,..,27,7,32,0,32,..,3,0,3,0,3,..,21,0,22,0,22,..,88,4,94,0,94,..,241,12,253,0,253,..,103,6,113,0,112,..,13,4,16,0,16,..,15,5,18,0,20,..,139,9,154,0,154,..,9,4,17,0,18,..,7,3,12,0,12,..,29,0,29,0,29,..,14,4,16,0,16,..,25,5,28,0,28,..,15,3,21,0,21,..,14,0,14,0,14,..,51,5,54,0,54,..,39,0,39,0,39,..,0
119011360,4100,..,..,..,..,4100,..,4,0,4,0,4,..,699,89,788,3,796,..,0,0,0,0,0,..,226,90,314,0,314,..,255,121,373,0,378,..,20,3,27,0,27,..,500,212,716,3,714,..,26,7,35,0,35,..,3,0,3,0,3,..,23,0,23,0,23,..,3,0,3,0,3,..,242,31,272,0,272,..,21,0,21,0,21,..,59,3,62,0,62,..,97,14,110,0,110,..,13,0,9,0,9,..,41,0,41,0,37,..,68,0,66,0,66,..,289,17,308,0,306,..,65,8,67,0,67,..,7,3,15,0,15,..,22,12,33,0,33,..,67,8,77,0,77,..,24,0,24,0,24,..,5,3,8,0,8,..,12,0,15,0,15,..,9,0,9,0,9,..,22,0,23,0,23,..,9,0,7,0,7,..,28,0,28,0,28,..,63,19,78,0,78,..,43,0,39,0,39,..,8
119011361,3153,..,..,..,..,3153,..,0,0,0,0,0,..,2150,323,2474,21,2491,..,0,0,0,0,0,..,206,107,310,0,310,..,138,83,221,0,221,..,13,3,14,0,14,..,353,190,548,0,548,..,16,4,20,0,20,..,3,0,3,0,3,..,26,0,26,0,25,..,18,0,18,0,21,..,149,30,181,0,181,..,53,3,58,0,58,..,46,7,55,0,55,..,12,0,12,0,12,..,6,0,6,0,6,..,132,0,132,0,129,..,19,3,28,0,28,..,276,7,286,3,291,..,61,20,84,0,88,..,3,0,3,0,3,..,42,37,71,0,71,..,282,66,352,3,359,..,3,0,5,0,5,..,8,12,21,0,21,..,11,4,20,0,20,..,7,0,7,0,7,..,51,6,59,0,59,..,20,5,21,0,21,..,13,0,13,0,13,..,63,7,68,0,68,..,34,0,36,0,36,..,0
119011571,1513,..,..,..,..,1513,..,0,0,0,0,0,..,1431,253,1681,21,1699,..,0,0,0,0,0,..,153,102,257,3,254,..,239,201,442,0,440,..,12,6,24,0,24,..,403,314,716,4,720,..,20,6,25,0,25,..,3,0,3,0,3,..,17,0,18,0,18,..,3,0,3,0,3,..,129,21,148,0,148,..,275,16,289,0,292,..,58,4,66,0,66,..,26,4,35,0,37,..,9,0,14,0,14,..,494,37,526,6,533,..,48,4,55,0,56,..,913,62,981,9,991,..,67,13,76,0,81,..,4,3,10,0,10,..,30,29,57,0,58,..,154,24,176,3,180,..,3,0,4,0,4,..,26,6,27,0,28,..,22,5,32,0,32,..,10,0,15,0,15,..,22,3,27,0,27,..,9,3,13,0,13,..,23,0,23,0,27,..,106,17,123,0,123,..,54,0,54,0,56,..,4
119011572,1416,..,..,..,..,1416,..,0,0,0,0,0,..,1442,260,1706,16,1718,..,0,0,0,0,0,..,158,82,243,0,243,..,165,113,279,3,286,..,23,0,24,0,24,..,350,198,547,3,552,..,8,0,8,0,8,..,0,0,0,0,0,..,17,0,17,0,17,..,7,0,7,0,7,..,227,70,296,3,299,..,128,6,139,0,139,..,74,3,74,0,74,..,24,3,26,0,26,..,0,0,0,0,0,..,167,12,178,0,183,..,40,4,49,0,49,..,437,26,469,0,465,..,40,16,54,0,54,..,3,0,3,0,3,..,16,3,20,0,21,..,164,37,197,3,202,..,8,0,7,0,7,..,18,9,23,0,23,..,14,3,16,0,16,..,3,0,3,0,3,..,53,3,54,3,59,..,13,4,16,0,16,..,15,0,16,0,22,..,60,10,68,0,68,..,39,0,39,0,39,..,7
119021362,3148,..,..,..,..,3148,..,0,0,0,0,0,..,1071,129,1201,11,1219,..,6,0,6,0,6,..,215,110,326,0,325,..,241,171,408,0,410,..,28,13,40,0,39,..,484,289,775,3,773,..,12,0,17,0,17,..,0,0,0,0,0,..,32,0,33,0,33,..,7,0,12,0,12,..,815,240,1049,19,1068,..,203,9,214,0,214,..,86,3,91,0,88,..,25,6,32,0,33,..,3,0,3,0,3,..,114,4,116,3,115,..,147,3,149,0,149,..,581,27,604,3,612,..,259,47,306,4,308,..,10,0,14,0,14,..,235,157,391,3,393,..,12,4,17,0,17,..,4,3,6,0,6,..,13,3,11,0,11,..,4,3,8,0,8,..,6,0,7,0,7,..,22,0,26,0,26,..,11,0,13,0,13,..,29,0,26,0,26,..,65,4,69,4,68,..,89,0,93,0,93,..,0
119021363,3523,..,..,..,..,3523,..,0,0,0,0,0,..,838,108,942,13,959,..,0,0,0,0,0,..,751,552,1303,9,1306,..,1395,1319,2711,11,2721,..,53,47,104,3,103,..,2201,1910,4112,17,4134,..,12,4,12,0,12,..,3,0,3,0,3,..,32,0,32,0,34,..,7,0,7,0,7,..,566,146,714,5,723,..,338,25,360,4,362,..,184,5,187,0,188,..,163,10,179,0,177,..,13,0,13,0,13,..,102,4,106,0,109,..,1031,51,1084,7,1087,..,1830,92,1924,15,1939,..,185,34,218,3,218,..,19,8,30,0,30,..,325,220,546,7,555,..,12,3,12,0,13,..,9,0,9,0,9,..,21,0,16,0,18,..,17,0,19,0,19,..,19,0,18,0,18,..,17,3,15,0,15,..,22,3,22,0,22,..,114,0,112,0,112,..,239,44,281,0,282,..,171,8,181,3,183,..,11
119021364,5193,..,..,..,..,5193,..,11,0,11,0,11,..,685,54,739,4,746,..,3,0,3,0,3,..,236,80,313,3,320,..,223,120,342,10,349,..,23,7,33,0,33,..,482,215,689,8,701,..,34,10,41,0,41,..,7,0,7,0,7,..,29,0,29,0,29,..,26,0,28,0,28,..,1877,352,2226,18,2241,..,10,0,10,0,15,..,25,0,25,0,25,..,10,0,10,0,10,..,0,0,0,0,0,..,15,3,19,0,19,..,26,3,28,0,28,..,93,8,92,0,98,..,401,53,453,9,461,..,13,7,17,0,17,..,16,10,31,0,31,..,69,12,82,0,79,..,15,3,17,0,17,..,6,0,6,0,6,..,11,3,9,0,9,..,10,0,10,0,10,..,10,0,11,0,11,..,18,3,15,0,15,..,18,0,15,0,15,..,82,9,93,0,93,..,40,0,40,0,40,..,7
119021366,2342,..,..,..,..,2342,..,3,0,3,0,3,..,3126,555,3679,33,3707,..,0,0,0,0,0,..,205,113,323,3,324,..,120,82,204,3,207,..,12,7,13,0,13,..,335,205,538,6,543,..,12,3,13,0,13,..,0,0,0,0,0,..,28,0,32,0,32,..,5,0,5,0,5,..,340,90,430,3,432,..,355,15,368,3,377,..,64,6,72,0,72,..,18,3,17,0,22,..,6,0,7,0,7,..,398,23,425,3,423,..,53,3,55,0,55,..,896,52,946,3,954,..,77,7,82,0,88,..,0,0,0,0,0,..,26,13,38,0,38,..,45,4,46,0,46,..,3,0,3,0,3,..,7,3,15,0,12,..,0,3,7,0,9,..,8,0,8,0,8,..,92,9,105,0,103,..,11,0,11,0,11,..,28,0,30,0,30,..,210,38,250,0,253,..,47,0,43,0,44,..,15
119021367,2460,..,..,..,..,2460,..,3,0,3,0,3,..,877,102,981,6,989,..,0,0,0,0,0,..,213,98,314,0,313,..,182,121,301,0,309,..,19,4,20,0,20,..,409,224,635,3,638,..,15,3,20,0,20,..,0,0,0,0,0,..,23,3,26,0,26,..,8,0,10,0,10,..,714,83,796,12,806,..,119,6,127,0,127,..,47,0,47,0,47,..,30,0,30,0,30,..,6,0,6,0,6,..,128,6,133,6,140,..,38,3,42,0,42,..,368,14,383,6,385,..,133,21,150,0,148,..,9,0,12,0,12,..,20,14,41,0,41,..,54,5,55,0,56,..,3,0,3,0,3,..,4,0,4,0,4,..,3,3,5,0,5,..,5,0,11,0,11,..,14,0,10,0,10,..,13,4,22,0,22,..,19,0,19,0,19,..,74,13,89,0,89,..,23,0,23,0,23,..,0
119021573,1352,..,..,..,..,1352,..,0,0,0,0,0,..,1005,196,1196,10,1210,..,0,0,0,0,0,..,147,86,229,0,231,..,65,65,127,0,129,..,3,8,8,0,8,..,218,150,371,3,368,..,3,3,6,0,6,..,0,0,0,0,0,..,19,0,20,0,20,..,3,0,3,0,3,..,218,83,298,11,310,..,1612,150,1758,10,1766,..,135,11,146,0,146,..,54,3,56,0,56,..,3,0,3,0,3,..,970,81,1053,16,1071,..,78,4,85,3,91,..,2852,250,3099,23,3123,..,46,11,63,0,59,..,3,0,3,0,3,..,41,22,60,3,60,..,10,3,14,0,14,..,3,0,3,0,3,..,4,5,8,0,8,..,4,3,6,0,6,..,0,0,0,0,0,..,18,0,24,0,24,..,9,0,9,0,9,..,16,0,12,0,12,..,277,41,325,8,332,..,39,0,40,0,40,..,27
119021574,926,..,..,..,..,926,..,0,0,0,0,0,..,767,156,924,14,939,..,0,0,0,0,0,..,101,56,156,0,162,..,66,32,97,0,99,..,7,6,16,0,16,..,170,93,264,3,266,..,3,0,3,0,3,..,3,0,3,0,3,..,13,0,13,0,13,..,0,0,0,0,0,..,117,32,151,0,151,..,874,67,939,8,947,..,100,3,101,3,103,..,29,3,32,0,32,..,3,0,3,0,3,..,462,34,498,5,501,..,56,3,57,0,55,..,1516,112,1628,16,1646,..,24,3,28,0,28,..,0,4,3,0,3,..,6,14,21,0,21,..,3,3,8,0,8,..,0,0,0,0,0,..,9,3,8,0,8,..,0,0,0,0,0,..,0,0,3,0,3,..,19,0,20,0,23,..,3,3,8,0,8,..,20,0,20,0,20,..,130,20,152,0,152,..,23,0,23,0,23,..,19
