SA2_MAINCODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
101041017,13,0,0,6,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,6,11,16,0,0,5,3,0,3,5,52,15,3,4,0,3,0,0,0,0,3,29,9,3,8,0,0,3,3,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,9,0,0,3,3,4,0,0,33,0,0,0,0,0,0,0,0,0,0,0,22,11,13,0,3,3,3,4,0,3,65,69,7,11,0,4,0,3,0,0,4,94,22,0,4,0,0,0,0,0,0,0,29,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,27,0,4,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,98,5,9,3,4,0,3,0,0,3,130,176,3,0,0,0,0,0,0,0,9,191,18,0,0,0
101041018,6,0,0,0,0,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,15,3,8,3,3,7,0,5,3,4,49,33,8,9,0,3,0,6,0,0,0,61,4,5,16,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,5,21,0,0,0,3,0,3,0,45,0,0,0,0,0,0,0,0,0,0,0,38,19,29,0,3,3,7,0,3,0,103,82,10,4,0,0,0,0,0,0,7,102,19,5,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,21,5,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,104,17,3,0,0,0,0,0,0,7,128,166,3,8,0,3,0,6,0,0,4,187,44,0,0,0
101041019,10,0,0,7,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,12,6,11,6,0,8,7,0,0,7,61,25,10,3,0,0,0,0,0,0,0,39,7,7,11,0,3,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9,9,12,0,3,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,36,15,15,3,3,0,0,0,0,0,84,70,3,5,0,0,0,0,0,0,8,90,25,3,3,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,3,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,95,6,5,4,0,0,0,4,0,8,123,109,4,0,0,3,0,0,0,0,7,133,11,0,0,0
101041020,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,5,3,0,0,0,0,0,0,3,27,37,0,8,0,0,0,0,0,0,3,52,3,3,3,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,36,5,11,3,0,3,0,0,0,3,63,131,8,7,0,0,0,0,0,0,7,155,12,10,3,0,0,0,0,0,0,0,25,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,16,10,3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,151,13,9,0,0,0,0,0,0,7,186,258,8,3,0,0,0,0,0,0,10,281,32,0,0,0
101041021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,12,9,3,3,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,4,5,0,0,0,0,0,0,0,21,38,9,3,0,0,0,0,0,0,0,50,6,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,41,9,3,0,0,0,0,0,0,0,56,54,3,0,0,0,0,0,0,0,3,63,4,0,0,0
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,3,0,0,0,16,8,0,5,0,0,0,0,0,0,0,15,3,3,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,13,3,13,3,0,0,0,0,0,3,29,28,0,0,0,0,0,0,0,0,3,31,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,3,42,42,0,0,0,0,0,0,0,0,3,48,10,0,0,0
101041024,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,13,45,3,0,4,3,0,0,0,0,0,53,10,4,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,52,11,0,4,3,0,0,0,0,4,71,64,3,0,0,0,0,0,0,0,8,79,7,0,0,0
101041025,8,3,0,0,0,6,4,0,31,0,0,0,0,0,0,0,0,0,0,0,15,3,15,3,0,4,3,6,4,3,57,43,15,15,0,0,0,0,0,0,5,79,0,11,12,0,3,0,0,0,3,3,35,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,11,12,0,3,0,0,0,3,3,37,0,0,0,0,0,0,0,0,0,0,0,47,31,24,0,5,3,0,6,7,7,124,106,7,10,0,3,3,0,0,0,6,138,18,3,9,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,18,4,9,0,3,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,121,13,15,5,7,3,0,0,3,7,170,216,9,5,0,0,0,0,3,0,11,249,28,0,3,0
101041026,0,0,7,3,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,7,3,3,3,8,3,3,0,0,3,37,25,8,9,0,3,0,0,0,0,6,53,3,0,5,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,32,11,9,3,3,0,3,0,0,5,71,79,7,9,0,0,0,0,0,0,4,104,17,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0,0,0,0,97,4,6,0,0,0,0,0,0,13,125,205,3,0,0,0,0,0,0,0,4,212,10,0,0,0
101041027,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,8,9,4,0,0,0,0,0,0,0,31,14,10,7,0,0,3,0,0,0,4,38,4,3,6,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,20,12,10,0,4,3,0,0,0,4,58,96,11,0,0,0,0,3,0,0,4,114,20,5,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,115,16,3,0,0,0,3,0,0,4,143,221,8,8,0,0,0,0,0,0,4,244,17,3,0,0
101051539,82,13,14,22,29,41,22,9,276,0,0,0,0,0,0,0,0,0,33,33,48,30,101,23,20,24,37,53,24,41,394,76,14,31,0,0,6,3,3,0,3,134,24,24,54,7,5,4,3,7,5,4,136,0,4,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,27,25,58,7,5,4,3,10,5,4,144,0,0,0,0,0,0,0,0,0,33,31,103,37,88,10,7,5,5,10,5,41,313,146,14,16,0,0,3,3,0,0,3,188,38,7,19,3,0,0,0,0,0,0,69,10,5,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,46,11,16,3,0,3,0,0,0,7,90,0,0,0,0,0,0,0,0,0,26,24,189,23,30,9,0,3,3,3,0,32,304,204,4,0,0,0,0,3,0,0,6,222,38,5,3,0
101051540,7,6,7,0,0,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,18,3,7,11,4,0,0,6,0,3,59,40,7,9,0,0,0,0,0,0,4,72,5,7,15,0,0,0,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,15,0,0,0,3,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,49,15,30,0,0,0,3,0,0,4,111,125,3,10,0,0,0,3,0,0,6,149,18,0,4,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,0,4,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,144,4,15,3,4,0,3,0,0,9,182,201,3,3,0,0,0,0,0,0,12,219,32,4,0,0
101061541,9,0,0,5,5,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,15,8,15,3,3,4,5,7,3,0,67,31,10,5,0,3,0,0,0,0,0,54,3,3,8,4,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,4,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,36,20,15,4,3,0,0,0,0,0,77,52,3,3,0,5,5,0,0,0,6,67,6,8,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,60,7,3,0,5,5,0,0,0,4,79,69,3,0,0,0,0,0,0,0,0,76,15,0,0,0
101061542,3,0,0,0,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,31,13,12,0,0,6,0,0,5,3,73,72,25,19,3,3,0,0,0,0,4,124,13,12,10,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,8,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,87,36,28,3,3,0,3,0,0,10,161,168,18,15,6,0,0,0,0,0,8,215,24,14,3,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,14,3,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,193,33,16,6,0,0,0,0,0,9,261,212,12,3,0,0,0,0,0,0,11,238,42,0,0,0
101061543,18,0,3,6,0,0,0,4,49,0,0,0,0,0,0,0,0,0,0,0,19,4,26,3,3,6,3,3,0,4,83,28,9,8,0,0,0,0,4,0,0,46,9,13,14,0,7,0,0,3,0,0,46,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,13,14,3,7,0,0,3,0,0,54,0,0,0,0,0,0,0,0,0,0,0,44,15,20,3,9,4,0,6,0,0,101,40,3,0,0,0,0,3,0,0,3,50,10,0,5,0,0,0,0,0,0,0,19,3,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,54,3,10,0,0,0,4,0,0,7,79,56,3,0,0,0,0,0,0,0,3,61,18,0,0,0
101061544,8,4,0,3,6,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,8,3,8,6,0,3,6,7,0,0,39,7,3,7,0,0,0,0,0,0,0,20,9,3,8,0,6,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,8,0,6,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,16,13,10,0,6,0,0,0,0,3,44,53,3,0,3,0,0,0,0,0,4,64,14,3,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,62,6,0,4,0,0,0,0,3,3,78,60,0,3,0,3,0,0,0,0,3,69,13,0,0,0
102011028,7,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,15,13,27,10,8,3,0,4,3,0,74,65,49,45,10,5,7,4,0,0,3,197,10,14,22,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,22,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,73,56,68,10,5,7,4,0,3,8,242,150,31,31,6,0,0,0,0,0,0,229,27,5,10,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,7,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,178,38,44,6,3,0,0,0,0,3,276,152,3,4,0,0,0,0,0,0,3,168,21,0,0,0
102011029,6,3,0,4,3,0,4,0,25,0,0,0,0,0,0,0,0,0,0,0,17,8,22,6,5,5,3,3,6,3,82,82,27,28,0,3,0,7,0,0,4,154,10,16,11,4,3,0,3,0,0,3,51,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,16,11,4,3,0,3,0,0,3,53,0,0,0,0,0,0,0,0,0,0,0,94,46,40,6,5,0,5,0,0,4,206,169,23,29,4,0,0,4,6,0,0,231,22,10,5,0,3,0,0,0,0,0,37,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,26,10,5,0,3,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,189,37,36,4,3,0,4,6,0,0,277,214,19,5,0,0,0,0,0,0,9,248,37,0,3,0
102011030,4,3,0,4,0,0,9,0,27,0,0,0,0,0,0,0,0,0,0,0,15,4,12,3,0,6,3,3,9,0,42,28,10,6,0,3,0,0,0,0,0,49,9,3,3,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,43,15,10,0,4,0,0,0,0,0,73,77,20,3,3,3,0,0,0,0,5,112,19,3,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,27,7,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,97,23,5,3,3,0,0,0,0,3,145,97,12,6,0,0,0,0,0,0,9,123,21,0,3,0
102011031,29,7,3,3,5,15,4,3,88,0,0,0,0,0,0,0,0,0,0,0,46,22,42,9,4,12,5,15,7,5,165,84,34,37,12,9,12,10,0,0,4,206,22,41,32,6,3,0,4,0,5,3,118,0,3,5,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,25,50,36,10,6,0,4,3,5,3,130,0,0,0,0,0,0,0,0,0,0,0,113,83,69,16,16,12,12,4,9,9,337,234,38,33,3,6,3,0,0,0,3,326,59,29,14,3,0,0,0,4,0,0,115,3,0,0,3,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,64,29,16,7,0,0,0,4,0,5,122,0,0,0,0,0,0,0,0,0,0,0,296,70,49,4,6,4,0,3,0,6,453,289,22,5,3,0,0,0,0,0,13,330,60,7,3,0
102011032,153,33,51,51,47,40,19,9,474,0,0,0,0,0,0,0,0,0,0,3,119,61,184,40,73,66,63,48,25,15,680,118,55,49,8,4,4,0,3,0,10,247,58,82,128,30,17,19,15,18,10,10,381,0,4,12,0,5,3,3,0,3,0,35,3,0,3,0,0,0,0,0,0,0,5,67,85,141,30,24,20,19,17,12,16,423,0,0,0,0,0,0,0,0,0,0,0,185,142,188,38,30,28,15,15,12,24,672,277,44,20,3,3,0,3,0,8,11,362,118,46,29,14,0,5,0,0,0,5,222,4,12,20,3,0,0,0,0,3,4,47,0,0,0,0,0,0,0,0,0,0,0,124,60,48,11,0,5,6,3,5,9,268,0,0,0,0,0,0,0,0,0,0,0,400,107,68,17,5,8,10,3,12,16,635,363,24,8,0,3,0,0,0,0,10,405,128,7,5,0
102011033,19,4,6,0,4,0,0,4,49,0,0,0,0,0,0,0,0,0,5,5,43,18,26,7,6,4,3,0,0,14,123,57,21,18,4,0,0,0,3,0,0,111,23,19,30,6,3,4,3,0,0,0,78,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,19,30,6,3,4,3,0,0,0,87,0,0,0,0,0,0,0,0,0,4,4,83,42,47,7,3,4,5,3,0,8,206,125,29,10,3,0,0,0,0,0,7,165,38,9,4,0,0,3,0,0,0,0,55,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,42,9,5,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,4,4,165,37,14,3,0,0,0,3,0,8,230,137,0,3,0,0,0,3,0,0,9,148,55,3,0,0
102011034,3,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,16,10,12,0,0,0,0,3,0,0,44,40,26,26,3,4,3,0,0,0,0,108,14,16,10,0,0,0,0,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,10,0,0,0,0,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,55,43,28,3,4,4,0,0,0,0,143,93,22,5,0,0,0,0,0,0,4,129,10,9,4,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,4,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,106,26,9,3,0,3,0,0,0,4,152,97,3,8,0,0,5,0,0,0,0,119,20,0,3,0
102011035,17,7,0,3,4,0,0,4,56,0,0,0,0,0,0,0,0,0,0,0,35,18,28,8,0,3,3,4,3,5,103,46,21,7,4,0,0,0,0,0,0,82,20,24,27,5,0,0,0,0,0,0,78,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,22,24,31,5,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,67,50,39,9,0,0,0,0,0,0,164,111,16,14,0,0,0,0,0,0,4,148,38,23,3,0,0,0,0,0,0,0,71,3,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,45,27,7,0,0,0,0,0,0,5,80,0,0,0,0,0,0,0,0,0,0,0,156,40,19,0,0,0,0,0,0,9,228,167,6,0,0,0,0,0,0,0,3,182,38,3,0,0
102011036,18,3,0,3,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,35,11,26,3,4,3,7,3,6,0,100,57,25,26,0,3,0,3,3,0,6,119,22,19,19,0,3,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,21,18,19,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,79,43,42,0,5,0,3,4,0,8,191,160,25,10,0,3,0,0,0,0,6,204,36,10,8,0,0,4,0,0,0,3,64,0,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,40,11,13,0,0,4,0,0,0,3,73,0,0,0,0,0,0,0,0,0,0,0,195,32,18,0,3,4,0,0,0,14,271,181,4,7,0,0,0,0,0,0,3,198,32,0,0,0
