SA2_MAINCODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
115011559,153,12,0,0,0,165,34,0,0,0,0,35,44,0,0,0,0,44,45,3,0,0,0,50,87,3,0,0,0,91,235,20,0,0,0,258,263,22,0,0,0,288,572,51,3,0,3,630,506,51,0,0,0,561,809,29,0,0,0,839,579,8,0,0,3,592,150,3,3,0,0,161,3476,220,9,0,10,3707
115021297,144,3,0,0,0,147,26,0,0,0,0,30,34,0,0,0,0,38,41,0,0,0,0,46,49,3,0,0,0,52,188,16,0,0,0,206,165,13,0,3,0,185,343,13,0,3,3,361,234,10,0,0,0,247,397,10,0,3,3,417,566,8,0,3,4,577,168,3,0,0,0,175,2364,83,7,12,14,2484
115021298,28,0,0,0,0,28,21,0,3,0,0,24,8,0,0,0,0,8,17,0,0,0,0,17,18,0,0,0,0,18,34,0,3,0,0,40,40,0,0,0,0,41,78,4,3,0,0,87,61,6,3,0,0,68,115,0,3,0,0,118,123,3,0,0,0,129,34,0,0,0,0,34,582,9,16,3,0,607
115031299,18,0,0,0,0,21,4,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,8,23,0,0,0,0,23,34,0,0,0,0,37,62,0,0,0,0,63,90,0,0,0,4,93,45,0,0,0,0,45,48,0,0,0,0,48,17,0,0,0,0,17,26,0,0,0,0,22,383,0,0,0,10,392
115031300,133,0,0,0,0,139,46,0,0,0,0,46,50,0,0,0,0,50,97,0,0,0,0,97,121,0,0,0,0,121,334,0,0,0,3,335,384,0,0,0,0,386,764,0,0,3,0,771,498,0,0,0,0,503,507,0,0,0,3,505,336,0,0,0,3,340,157,0,0,0,0,156,3441,0,0,6,8,3458
115041301,60,0,0,0,0,60,12,0,0,0,0,12,19,0,0,0,0,19,18,0,0,3,0,22,36,4,0,0,0,38,113,0,0,0,0,112,135,0,0,0,0,138,302,6,3,0,3,313,241,3,3,0,0,250,283,0,0,0,0,288,176,0,0,0,0,174,72,9,0,0,0,79,1463,21,8,8,6,1511
115041302,91,30,0,0,0,115,32,6,0,0,0,38,26,6,0,0,0,30,43,10,0,0,0,51,44,13,0,0,0,52,185,43,0,0,0,226,226,45,7,0,0,276,516,94,7,0,0,618,437,80,4,0,0,523,768,153,0,0,3,921,470,81,0,0,3,553,135,21,0,0,0,161,2979,569,16,0,6,3568
116011303,46,5,16,0,0,63,19,0,0,0,0,18,14,0,6,0,0,21,31,4,10,0,0,40,39,8,15,0,0,61,112,26,75,0,0,213,162,36,97,0,0,293,326,43,70,0,0,435,171,20,12,0,0,206,124,10,0,0,0,132,33,0,10,0,0,41,46,3,10,0,0,63,1123,149,319,0,0,1593
116011304,66,8,0,0,0,71,25,3,0,0,0,30,19,4,0,0,0,28,47,11,0,0,0,50,55,3,0,0,0,58,180,23,0,0,0,203,255,48,0,0,0,308,450,84,0,0,0,539,270,62,0,0,0,337,128,31,0,0,0,160,41,16,0,0,0,58,72,12,0,0,0,80,1617,310,0,0,5,1923
116011306,117,5,0,0,0,123,33,0,0,0,0,36,30,0,0,0,0,33,52,9,0,0,0,62,78,12,0,0,0,94,248,20,0,0,0,261,295,56,0,0,0,353,605,113,0,0,0,719,428,36,0,0,3,471,436,13,0,0,0,454,164,8,0,0,0,168,90,13,0,0,0,103,2575,279,0,3,6,2862
116011307,122,5,0,0,0,131,57,3,0,0,0,61,51,4,0,0,0,51,71,0,0,0,0,71,93,8,0,0,0,100,335,8,0,0,0,346,431,9,3,0,0,447,848,12,0,3,0,864,501,16,0,0,0,517,427,17,0,0,0,446,140,4,0,0,0,150,116,3,0,0,0,123,3200,96,10,5,3,3307
116011308,113,28,0,0,0,139,40,8,3,0,0,50,34,4,0,0,0,33,51,12,3,0,0,63,75,8,0,0,0,85,207,44,6,0,0,256,263,81,17,0,0,365,571,144,25,3,3,746,360,97,3,0,0,464,304,43,0,0,0,350,131,18,3,0,0,153,82,21,0,0,0,107,2227,503,64,3,9,2807
116011560,53,15,0,0,0,77,16,6,0,0,0,22,14,7,0,0,0,20,27,8,0,0,0,38,40,11,0,0,0,55,116,62,0,0,0,171,166,93,0,0,0,260,292,110,0,0,0,407,161,23,0,0,0,184,128,13,0,0,0,140,50,10,0,0,0,57,35,18,0,0,0,56,1091,379,0,0,4,1484
116011561,86,12,0,0,0,97,27,3,0,0,0,27,24,4,0,0,0,25,32,6,0,0,0,38,45,7,3,0,0,59,175,26,5,0,0,207,220,54,6,0,3,281,384,83,7,0,0,478,194,52,0,0,0,245,134,17,0,0,0,152,58,18,0,0,0,74,74,9,0,0,0,77,1451,279,28,0,7,1762
116021309,104,0,0,0,0,102,31,0,0,0,0,31,22,0,0,0,0,23,32,0,0,0,0,32,55,5,0,0,0,53,189,3,0,0,0,195,229,7,0,0,0,237,505,17,0,0,0,523,434,11,0,0,0,444,517,4,0,0,0,524,240,0,0,0,0,248,98,4,0,0,0,106,2463,45,0,0,4,2510
116021310,141,32,3,0,0,173,37,12,3,0,0,46,21,5,0,0,0,30,55,15,0,0,0,70,63,11,0,0,0,76,224,35,4,0,0,267,324,64,26,0,0,416,891,191,29,0,3,1115,962,179,13,0,0,1156,1276,212,3,0,0,1491,536,87,0,0,0,626,169,30,4,0,0,200,4706,863,94,0,4,5673
116021312,58,3,0,0,0,64,25,0,0,0,0,25,14,0,0,0,0,11,32,3,0,0,0,34,46,0,0,0,0,52,137,16,0,0,0,157,181,16,0,4,0,200,399,40,0,4,4,453,392,43,0,7,3,450,514,84,0,3,7,598,190,35,0,0,0,228,87,11,0,3,0,102,2078,244,0,32,13,2372
116021562,0,17,0,0,0,22,0,8,0,0,0,9,0,10,0,0,0,10,0,9,0,0,0,15,0,12,0,0,0,13,10,36,0,0,0,43,19,47,3,0,0,65,41,126,7,0,0,179,25,102,3,0,0,133,32,104,0,0,0,131,15,26,0,0,0,46,7,22,0,0,0,25,149,515,24,0,3,684
116021563,36,91,6,0,0,130,7,31,4,0,0,44,18,26,3,0,0,43,18,26,4,0,0,50,42,65,0,0,0,107,89,205,18,0,5,315,120,287,52,0,0,458,260,572,61,0,9,896,196,418,41,0,3,650,152,295,17,0,0,468,63,115,7,0,0,183,46,72,3,0,0,118,1051,2191,210,0,15,3473
116031313,52,0,0,0,0,51,31,0,0,0,0,34,24,0,0,0,0,24,50,3,0,0,0,50,75,4,0,0,0,83,273,11,0,0,0,289,332,7,0,0,0,345,301,7,0,0,0,305,88,0,0,0,0,88,54,0,0,0,0,60,14,0,0,0,0,14,69,0,0,0,0,69,1373,36,4,3,0,1409
116031314,35,0,0,0,0,38,14,0,0,0,0,14,14,0,0,0,0,20,33,0,0,0,0,33,40,0,0,0,0,41,139,0,0,0,0,139,223,6,0,0,0,227,383,9,0,0,0,389,194,6,0,0,0,202,104,3,0,0,0,106,33,0,0,0,0,33,54,0,0,0,0,54,1269,25,0,0,0,1299
116031315,94,4,0,0,0,92,54,4,0,0,0,58,37,3,0,0,0,42,58,5,0,0,0,65,87,4,0,0,0,93,308,23,0,0,0,331,490,38,0,0,0,530,808,67,0,3,0,882,394,21,0,0,0,417,278,10,0,0,0,287,98,3,0,0,0,99,120,6,0,0,0,129,2828,190,0,3,0,3019
116031316,50,0,0,0,0,50,10,0,0,0,0,10,22,0,0,0,0,22,43,0,0,0,0,43,63,0,0,0,0,68,211,3,0,0,0,212,326,9,0,0,0,330,555,10,0,0,0,572,353,8,0,0,0,366,180,3,0,0,0,178,62,0,0,0,0,60,91,0,0,0,0,91,1970,34,0,0,3,2011
116031317,57,15,12,0,0,81,28,6,6,0,0,38,18,3,0,0,0,25,35,11,9,0,0,58,63,13,11,0,0,88,183,67,42,0,0,300,251,136,45,0,0,438,296,152,27,0,0,478,114,31,3,0,0,151,71,17,4,0,0,95,37,11,0,0,0,48,54,24,10,0,0,85,1213,493,175,3,4,1888
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,92,14,0,0,0,105,33,3,0,0,0,34,28,4,0,0,0,31,53,5,0,0,0,59,71,11,0,0,0,86,247,32,3,4,0,287,340,67,10,0,0,414,650,116,8,0,0,767,361,53,0,0,0,420,240,19,0,0,0,261,101,11,0,0,0,111,94,13,0,0,0,107,2302,343,18,8,0,2677
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,21,9,12,0,0,47,10,5,8,0,0,24,4,0,0,0,0,9,11,4,3,0,0,21,15,18,15,0,0,43,44,28,41,0,0,111,41,23,46,0,0,110,84,53,114,0,0,256,56,60,94,0,0,213,90,141,91,4,0,329,110,75,42,0,0,232,26,19,25,0,0,63,511,445,489,8,3,1459
117011322,52,10,55,0,0,113,15,3,12,0,0,25,14,0,20,0,0,27,20,4,24,0,0,48,25,0,49,0,0,72,74,13,115,0,0,197,66,16,131,0,0,217,132,19,241,0,0,403,123,20,181,0,0,334,201,52,157,0,4,419,179,29,78,0,3,293,62,15,36,0,0,105,962,182,1095,6,5,2250
117011323,23,4,13,0,0,39,4,3,5,0,0,16,6,0,6,0,0,12,10,0,8,0,0,22,17,8,7,0,0,34,23,13,44,0,0,76,23,5,82,0,0,112,58,27,99,0,0,181,38,17,59,0,0,114,85,42,43,0,0,167,125,19,20,0,0,169,25,13,9,0,0,42,445,143,388,0,0,978
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,51,29,42,0,0,122,19,3,3,0,0,26,8,3,9,0,0,22,18,16,23,0,0,63,28,12,25,0,3,68,86,42,105,0,0,232,72,64,122,0,0,253,155,106,235,3,0,495,112,90,134,0,0,336,227,183,120,3,0,531,182,135,50,3,0,365,46,34,16,0,0,92,1008,713,875,13,8,2609
117021327,32,57,23,0,0,112,7,10,7,0,0,26,5,12,6,0,0,22,6,12,14,0,0,32,16,31,14,0,0,56,33,63,54,3,3,161,39,60,76,0,0,184,66,152,163,0,4,388,55,122,68,0,0,245,97,272,84,0,0,454,159,300,22,0,0,484,18,32,8,0,0,62,540,1117,541,10,11,2220
117021328,16,17,3,0,0,39,9,6,0,0,0,13,9,3,0,0,0,10,9,6,5,0,0,20,14,15,5,0,0,36,26,28,15,0,0,69,41,38,19,0,0,108,69,68,26,0,0,166,84,80,21,0,0,180,103,96,28,0,0,233,65,88,14,0,0,171,24,12,0,0,0,39,462,473,142,5,0,1082
117031329,0,10,35,0,0,53,0,3,19,0,0,21,0,3,6,0,0,10,0,4,9,0,0,12,0,6,22,0,0,29,0,19,68,0,0,93,0,12,85,0,0,98,0,40,115,0,0,152,0,19,98,0,0,121,0,38,130,0,0,169,5,98,147,0,0,249,3,11,21,0,0,31,7,269,755,3,8,1037
117031330,12,52,27,0,0,98,0,14,6,0,0,21,0,5,14,0,0,24,0,11,7,0,0,21,0,16,23,0,0,41,6,56,101,0,0,161,7,70,159,0,0,235,16,126,323,0,3,466,6,119,258,0,0,385,17,225,257,0,0,505,26,271,96,0,0,388,0,34,21,0,0,57,102,1002,1301,0,6,2402
117031331,0,41,46,0,0,83,0,5,6,0,0,20,0,9,4,0,0,14,5,9,17,0,0,25,0,9,22,0,0,32,3,38,56,0,0,100,0,47,89,0,0,140,14,79,160,5,0,262,3,68,113,3,0,191,3,142,140,3,0,288,25,227,122,0,4,377,0,22,16,0,0,45,60,697,804,10,4,1574
117031332,9,77,13,3,0,105,3,23,7,0,0,29,4,12,8,0,0,22,4,20,10,0,0,28,3,25,28,0,0,56,10,98,49,0,0,158,11,93,77,0,0,180,16,165,115,3,0,295,13,160,80,0,0,257,25,323,79,3,0,426,32,358,54,3,4,441,7,47,15,5,0,67,126,1393,523,11,5,2065
117031333,0,4,79,0,0,89,0,0,26,0,0,26,0,3,17,0,0,18,0,0,27,0,0,29,0,7,34,0,0,40,0,18,145,0,0,165,0,7,159,0,0,167,0,18,231,0,0,252,0,10,156,0,0,165,0,25,203,0,0,223,0,36,230,0,0,271,0,5,35,0,0,46,10,134,1351,4,4,1498
117031334,0,8,79,0,0,86,0,3,16,0,0,20,0,0,5,0,0,8,3,3,22,0,0,28,0,3,31,0,0,31,3,3,98,0,0,105,0,11,131,0,0,142,3,12,245,0,0,265,0,13,169,0,0,181,0,18,216,0,3,242,0,35,247,0,0,289,0,5,44,0,0,52,11,123,1311,0,6,1450
117031335,0,26,59,0,0,84,0,3,7,0,0,12,0,4,9,0,0,13,0,10,20,0,0,29,0,12,24,0,0,32,0,32,100,0,0,132,0,34,122,0,0,159,0,73,232,0,0,305,0,67,183,0,0,246,3,127,171,5,3,300,3,154,127,0,3,279,0,20,36,3,0,61,14,556,1076,10,5,1666
117031336,0,33,47,0,0,82,0,9,14,0,0,16,0,6,5,0,0,15,0,11,11,0,0,26,0,10,28,0,0,37,0,18,75,0,0,93,4,41,91,0,0,133,0,61,185,0,0,250,0,42,134,0,0,180,0,94,150,0,0,251,0,178,124,0,3,300,0,29,26,0,0,52,8,532,893,3,6,1431
117031337,0,0,94,0,0,96,0,0,11,0,0,11,0,0,13,0,0,13,0,0,24,0,0,24,0,0,33,0,0,33,0,0,94,0,0,94,0,3,94,0,0,96,0,0,218,0,0,221,0,0,131,0,0,135,0,8,208,0,0,213,3,10,267,0,0,279,0,0,48,0,0,48,3,23,1231,0,0,1260
117031338,8,18,157,0,0,193,4,3,23,0,0,32,3,3,18,0,0,28,5,9,32,0,0,45,5,9,50,0,0,61,14,26,186,0,0,224,16,23,284,0,4,328,27,47,648,0,8,723,13,37,454,0,0,500,21,83,514,0,3,623,53,79,229,0,0,366,15,13,70,0,0,100,177,359,2667,3,15,3221
118011339,34,23,49,0,0,111,8,4,8,0,0,22,3,3,10,0,0,20,4,5,19,0,0,23,4,6,17,0,0,27,18,12,56,0,0,94,15,18,61,0,0,91,29,40,123,4,0,202,17,28,91,0,0,136,30,64,140,3,0,238,220,208,137,4,3,564,31,25,38,0,0,88,415,434,756,12,5,1626
118011340,28,40,46,0,0,109,0,3,10,0,0,21,0,0,8,0,0,16,3,8,18,0,0,28,4,20,16,0,0,43,10,37,56,0,0,104,7,28,67,0,0,105,22,54,157,0,0,232,19,37,115,0,0,169,36,89,192,0,0,318,136,237,155,0,0,531,18,28,41,0,0,84,286,594,873,0,0,1751
118011341,27,36,36,5,0,99,0,8,4,0,0,18,4,7,0,0,0,12,5,7,12,0,0,18,4,10,12,3,0,31,19,46,43,0,3,107,12,22,51,4,0,92,26,73,85,3,0,187,21,40,56,0,0,129,44,115,72,5,3,237,137,276,54,3,0,475,9,24,27,0,0,61,307,656,453,21,10,1445
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,85,22,101,0,0,212,5,0,17,0,0,27,4,0,14,0,0,23,4,0,17,0,0,20,3,3,26,0,0,34,21,7,81,0,0,103,14,10,96,0,0,119,43,20,200,0,0,259,14,13,145,0,0,173,45,17,264,0,0,325,347,100,343,0,4,797,60,14,61,0,0,141,642,202,1366,0,10,2220
118011344,48,4,22,0,0,75,0,3,8,0,0,11,6,3,3,0,0,13,7,3,11,0,0,19,6,0,9,0,0,16,31,10,36,0,0,73,19,8,37,0,0,63,34,16,81,0,0,125,23,12,64,0,0,98,44,35,103,0,0,184,247,100,77,0,0,424,44,12,20,0,0,82,497,204,475,0,3,1182
118011345,7,57,20,0,0,90,0,8,0,0,0,12,0,7,3,0,0,12,0,10,7,0,0,17,3,6,18,0,0,25,3,44,38,3,0,91,0,40,48,0,0,90,4,99,84,0,0,181,3,64,41,3,0,118,11,158,55,0,0,225,32,516,47,9,4,600,3,45,8,0,0,60,69,1057,375,15,3,1521
118011346,71,9,17,0,0,96,8,0,5,0,0,12,3,0,3,0,0,9,5,3,5,0,0,13,3,0,7,0,0,10,18,0,19,0,0,45,18,0,23,0,0,47,42,15,43,0,0,98,19,15,32,0,0,71,56,14,67,4,3,140,327,53,63,0,3,448,56,9,17,0,0,91,629,120,315,12,7,1081
118011347,11,26,10,0,0,51,0,4,4,0,0,11,3,0,5,0,0,5,0,3,3,0,0,4,3,5,4,0,0,20,4,11,18,0,0,34,10,14,18,0,0,31,5,26,48,0,0,83,5,16,42,0,0,58,14,33,53,0,0,102,79,146,60,0,0,295,12,18,16,0,0,49,152,301,287,0,3,743
118021348,48,23,55,0,0,130,9,3,15,0,0,25,10,4,10,0,0,21,9,12,18,0,0,39,9,13,24,0,0,50,47,41,75,3,0,163,26,26,80,0,0,131,48,47,166,0,3,261,40,37,137,4,0,218,83,82,221,3,5,386,298,214,192,4,7,713,41,30,39,0,0,111,674,529,1021,15,19,2254
118021350,74,27,21,0,0,118,20,5,3,0,0,30,17,8,4,0,0,30,17,7,3,0,0,29,39,14,9,0,0,64,98,34,30,0,0,169,86,37,40,0,0,165,179,82,79,0,0,338,138,76,67,0,0,284,216,121,66,0,4,407,356,107,33,0,0,498,86,22,11,0,0,118,1330,542,368,8,3,2257
118021564,26,8,21,0,0,56,5,0,6,0,0,7,0,0,4,0,0,8,4,0,4,0,0,7,6,0,14,0,0,17,14,4,44,0,0,62,10,11,55,0,0,77,22,6,74,0,0,102,7,4,66,0,0,88,22,15,73,0,0,115,109,26,48,4,0,198,17,0,22,0,0,44,244,82,433,12,0,773
118021565,29,10,19,0,0,60,11,3,7,0,0,17,6,3,9,0,0,18,10,6,4,0,0,22,8,3,14,0,0,31,33,15,25,0,0,73,22,7,44,0,0,77,57,21,77,0,0,149,28,22,40,0,0,100,91,28,51,0,0,169,164,55,14,0,0,234,36,11,9,0,0,55,496,178,310,0,4,996
118021566,35,10,11,0,0,60,5,3,0,0,0,11,3,0,0,0,0,6,7,3,8,0,0,15,9,7,5,0,0,24,22,14,19,0,0,53,17,7,27,0,0,56,48,22,34,0,0,109,33,33,29,0,0,98,59,56,38,0,0,153,139,72,22,0,0,230,34,17,4,0,0,53,409,247,214,0,3,872
118021567,15,14,17,0,0,50,5,7,3,0,0,9,3,5,4,0,0,10,8,3,7,0,0,19,5,6,3,0,0,18,16,23,29,0,0,66,14,21,34,0,0,70,21,51,71,0,0,147,22,30,60,0,0,114,44,74,50,0,3,174,106,78,38,0,0,215,15,14,11,0,0,32,274,323,320,4,5,915
118021568,23,14,34,0,0,69,7,3,11,0,0,18,5,3,5,0,0,18,3,5,3,0,0,15,10,3,6,0,0,18,18,12,20,0,0,52,11,15,27,4,0,59,36,28,91,0,0,149,30,28,44,0,0,108,52,57,46,0,0,157,105,70,23,0,0,192,18,8,14,0,0,38,309,261,329,4,0,904
118021569,13,19,51,0,0,86,7,5,10,0,0,20,3,3,13,0,0,20,5,0,9,0,0,14,6,10,29,3,0,50,13,19,80,0,0,120,16,15,86,0,0,122,28,41,174,0,0,250,10,23,162,0,0,199,30,79,178,0,0,282,128,163,78,3,0,372,22,20,35,0,0,80,281,406,904,10,7,1612
118021570,18,12,23,0,0,64,6,0,8,0,0,12,3,3,4,0,0,10,3,4,13,0,0,24,4,12,13,0,0,30,17,19,33,0,0,69,15,22,49,0,0,95,24,33,81,3,0,139,18,20,64,0,0,103,43,47,90,3,0,187,111,113,48,3,0,278,16,17,23,3,0,59,283,311,456,13,0,1064
119011354,78,16,0,0,0,97,25,0,0,0,0,26,24,3,0,0,0,25,47,0,0,0,0,45,42,10,0,0,0,56,166,40,0,0,0,208,186,41,0,0,0,227,383,96,3,0,0,482,243,55,0,0,0,302,291,42,3,0,0,334,83,8,0,0,0,97,104,13,0,0,0,120,1676,330,11,0,7,2024
119011355,7,0,3,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,9,3,3,4,0,0,4,11,8,13,0,0,27,11,0,17,0,0,31,24,7,0,0,0,34,20,3,4,0,0,27,5,0,0,0,0,3,87,24,37,0,0,140
119011356,44,15,0,0,0,60,9,3,0,0,0,15,5,3,3,0,0,13,14,9,0,0,0,22,22,15,0,0,0,41,69,40,0,0,0,105,66,36,0,0,0,100,155,90,0,0,0,248,96,73,0,0,0,174,112,60,0,0,3,169,56,23,0,0,0,84,42,17,0,0,0,55,682,382,3,5,5,1085
119011357,88,17,0,0,0,107,25,7,0,0,0,30,27,11,0,0,0,38,39,15,3,0,0,58,50,25,3,0,0,79,133,69,8,0,0,214,195,109,21,0,3,331,324,161,29,0,3,521,214,109,5,0,0,330,234,62,3,0,0,300,135,34,3,0,0,174,104,26,4,0,0,135,1568,660,87,0,10,2323
119011358,73,24,0,0,0,95,22,3,0,0,0,22,36,3,3,0,0,42,33,11,0,0,0,46,37,19,0,0,0,59,132,50,4,0,0,186,133,64,13,0,0,205,250,139,19,0,0,411,198,98,9,0,0,309,230,84,6,0,0,315,100,28,4,0,0,127,56,16,3,0,0,82,1301,540,55,0,3,1896
119011359,114,34,0,0,0,153,44,4,0,0,0,50,43,6,0,0,0,46,51,22,0,0,0,69,74,19,0,0,0,87,200,44,0,0,0,252,246,86,0,0,0,331,474,171,0,0,0,654,379,147,0,3,0,534,440,147,0,0,0,593,246,74,0,0,3,325,125,23,0,0,0,153,2444,779,0,11,7,3237
119011360,53,27,0,0,3,84,10,13,0,0,0,23,17,7,0,0,0,18,27,9,0,0,0,38,37,16,0,0,0,50,113,62,0,0,0,176,116,89,7,0,0,211,231,131,7,0,0,366,171,99,4,0,3,273,183,129,0,0,3,318,69,50,0,0,0,125,51,28,0,0,0,81,1076,660,24,0,10,1763
119011361,83,11,9,0,0,95,19,4,3,0,0,21,17,10,0,0,0,29,34,10,0,0,0,43,57,10,8,0,0,71,154,45,35,0,0,230,177,57,46,0,0,277,287,89,61,0,3,436,175,41,15,0,0,233,157,46,3,0,0,203,72,15,7,0,0,93,62,14,9,0,0,81,1280,348,199,3,3,1825
119011571,33,8,31,0,0,76,3,3,12,0,0,22,9,4,7,0,0,12,8,0,26,0,0,37,18,9,34,0,0,56,34,23,180,0,0,242,40,19,198,0,0,267,58,39,180,0,0,282,40,31,32,0,0,104,52,15,26,0,0,96,39,7,21,0,0,67,19,9,24,0,0,49,363,169,783,0,3,1313
119011572,42,11,8,0,0,62,8,8,7,0,0,22,8,6,7,0,0,18,11,3,9,0,0,25,21,12,18,4,0,49,51,28,78,8,0,159,52,32,104,3,0,188,101,45,95,0,0,246,59,16,14,3,0,96,72,19,20,3,0,106,26,9,3,0,0,38,47,4,12,0,0,62,501,184,386,17,0,1086
119021362,76,28,17,0,0,116,11,3,8,0,0,19,5,6,4,0,0,14,22,13,9,0,0,41,36,9,25,0,0,71,109,33,50,0,0,186,96,35,61,0,0,190,202,59,74,0,0,346,153,49,16,0,0,221,196,45,15,0,0,258,131,24,13,0,0,166,74,21,12,0,0,100,1121,321,284,3,4,1730
119021363,74,30,74,0,0,178,22,4,24,0,0,52,24,0,13,0,0,43,27,11,33,0,0,68,18,10,49,0,0,81,65,47,168,0,0,284,78,44,209,0,7,333,142,85,259,0,0,489,113,44,101,0,0,260,161,55,89,0,0,305,96,27,39,0,0,161,57,26,38,0,0,115,875,388,1093,3,8,2368
119021364,111,13,4,0,0,130,31,0,0,0,0,38,23,3,3,0,0,24,45,4,0,0,0,48,46,5,7,0,0,55,147,14,22,0,0,189,178,11,27,0,0,225,340,34,39,4,0,422,255,34,28,3,0,321,395,43,23,0,0,458,379,23,7,0,0,410,128,6,8,0,0,138,2069,204,174,8,3,2458
119021366,79,23,6,0,0,115,17,6,0,0,0,29,16,3,3,0,0,21,27,6,9,0,0,43,35,3,14,0,0,51,134,36,44,0,0,219,156,69,54,5,0,283,256,80,45,3,0,383,159,54,24,0,3,240,167,42,13,0,0,220,75,21,4,0,0,96,70,24,5,0,0,96,1197,367,224,9,8,1798
119021367,53,11,5,0,0,75,21,4,0,0,0,24,17,5,3,0,0,33,20,6,4,0,0,39,45,6,6,0,0,63,92,23,28,0,0,148,105,26,36,0,0,164,188,63,40,0,0,298,155,39,11,0,0,204,195,53,5,0,0,259,105,13,4,0,0,124,73,14,10,0,0,88,1084,259,154,3,3,1513
