SA2_MAINCODE_2016,M_Tot_0,M_Tot_1_15,M_Tot_16_24,M_Tot_25_34,M_Tot_35_39,M_Tot_40,M_Tot_41_48,M_Tot_49over,M_Tot_hours_NS,M_Tot_Tot,F_AgriForestFish_0,F_AgriForestFish_1_15,F_AgriForestFish_16_24,F_AgriForestFish_25_34,F_AgriForestFish_35_39,F_AgriForestFish_40,F_AgriForestFish_41_48,F_AgriForestFish_49over,F_AgriForestFish_hours_NS,F_AgriForestFish_Tot,F_Min_0,F_Min_1_15,F_Min_16_24,F_Min_25_34,F_Min_35_39,F_Min_40,F_Min_41_48,F_Min_49over,F_Min_hours_NS,F_Min_Tot,F_Mnfg_0,F_Mnfg_1_15,F_Mnfg_16_24,F_Mnfg_25_34,F_Mnfg_35_39,F_Mnfg_40,F_Mnfg_41_48,F_Mnfg_49over,F_Mnfg_hours_NS,F_Mnfg_Tot,F_EGW_WS_0,F_EGW_WS_1_15,F_EGW_WS_16_24,F_EGW_WS_25_34,F_EGW_WS_35_39,F_EGW_WS_40,F_EGW_WS_41_48,F_EGW_WS_49over,F_EGW_WS_hours_NS,F_EGW_WS_Tot,F_Cnstn_0,F_Cnstn_1_15,F_Cnstn_16_24,F_Cnstn_25_34,F_Cnstn_35_39,F_Cnstn_40,F_Cnstn_41_48,F_Cnstn_49over,F_Cnstn_hours_NS,F_Cnstn_Tot,F_WTrade_0,F_WTrade_1_15,F_WTrade_16_24,F_WTrade_25_34,F_WTrade_35_39,F_WTrade_40,F_WTrade_41_48,F_WTrade_49over,F_WTrade_hours_NS,F_WTrade_Tot,F_RTrade_0,F_RTrade_1_15,F_RTrade_16_24,F_RTrade_25_34,F_RTrade_35_39,F_RTrade_40,F_RTrade_41_48,F_RTrade_49over,F_RTrade_hours_NS,F_RTrade_Tot,F_AccomFoodS_0,F_AccomFoodS_1_15,F_AccomFoodS_16_24,F_AccomFoodS_25_34,F_AccomFoodS_35_39,F_AccomFoodS_40,F_AccomFoodS_41_48,F_AccomFoodS_49over,F_AccomFoodS_hours_NS,F_AccomFoodS_Tot,F_TransPostWhse_0,F_TransPostWhse_1_15,F_TransPostWhse_16_24,F_TransPostWhse_25_34,F_TransPostWhse_35_39,F_TransPostWhse_40,F_TransPostWhse_41_48,F_TransPostWhse_49over,F_TransPostWhse_hours_NS,F_TransPostWhse_Tot,F_InfoMedTelecom_0,F_InfoMedTelecom_1_15,F_InfoMedTelecom_16_24,F_InfoMedTelecom_25_34,F_InfoMedTelecom_35_39,F_InfoMedTelecom_40,F_InfoMedTelecom_41_48,F_InfoMedTelecom_49over,F_InfoMedTelecom_hours_NS,F_InfoMedTelecom_Tot,F_FinInsurS_0,F_FinInsurS_1_15,F_FinInsurS_16_24,F_FinInsurS_25_34,F_FinInsurS_35_39,F_FinInsurS_40,F_FinInsurS_41_48,F_FinInsurS_49over,F_FinInsurS_hours_NS,F_FinInsurS_Tot,F_RentHirREserv_0,F_RentHirREserv_1_15,F_RentHirREserv_16_24,F_RentHirREserv_25_34,F_RentHirREserv_35_39,F_RentHirREserv_40,F_RentHirREserv_41_48,F_RentHirREserv_49over,F_RentHirREserv_hours_NS,F_RentHirREserv_Tot,F_ProScieTechServ_0,F_ProScieTechServ_1_15,F_ProScieTechServ_16_24,F_ProScieTechServ_25_34,F_ProScieTechServ_35_39,F_ProScieTechServ_40,F_ProScieTechServ_41_48,F_ProScieTechServ_49over,F_ProScieTechServ_hours_NS,F_ProScieTechServ_Tot,F_AdminSupServ_0,F_AdminSupServ_1_15,F_AdminSupServ_16_24,F_AdminSupServ_25_34,F_AdminSupServ_35_39,F_AdminSupServ_40,F_AdminSupServ_41_48,F_AdminSupServ_49over,F_AdminSupServ_hours_NS,F_AdminSupServ_Tot,F_PubAdmiSafety_0,F_PubAdmiSafety_1_15,F_PubAdmiSafety_16_24,F_PubAdmiSafety_25_34,F_PubAdmiSafety_35_39,F_PubAdmiSafety_40,F_PubAdmiSafety_41_48,F_PubAdmiSafety_49over,F_PubAdmiSafety_hours_NS,F_PubAdmiSafety_Tot,F_EducTrain_0,F_EducTrain_1_15,F_EducTrain_16_24,F_EducTrain_25_34,F_EducTrain_35_39,F_EducTrain_40,F_EducTrain_41_48,F_EducTrain_49over,F_EducTrain_hours_NS,F_EducTrain_Tot,F_HealthCareSocA_0,F_HealthCareSocA_1_15,F_HealthCareSocA_16_24,F_HealthCareSocA_25_34,F_HealthCareSocA_35_39,F_HealthCareSocA_40,F_HealthCareSocA_41_48,F_HealthCareSocA_49over,F_HealthCareSocA_hours_NS,F_HealthCareSocA_Tot,F_ArtRecServ_0,F_ArtRecServ_1_15,F_ArtRecServ_16_24,F_ArtRecServ_25_34,F_ArtRecServ_35_39,F_ArtRecServ_40,F_ArtRecServ_41_48,F_ArtRecServ_49over,F_ArtRecServ_hours_NS,F_ArtRecServ_Tot,F_OthServ_0,F_OthServ_1_15,F_OthServ_16_24,F_OthServ_25_34,F_OthServ_35_39,F_OthServ_40,F_OthServ_41_48,F_OthServ_49over,F_OthServ_hours_NS,F_OthServ_Tot
115011558,80,419,339,263,797,1313,569,1042,64,4900,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,23,12,16,39,29,16,10,0,151,0,0,0,0,3,7,0,0,0,14,3,14,8,17,21,22,6,5,0,88,7,19,17,13,55,39,27,18,0,192,21,136,84,55,51,46,21,25,6,457,8,93,39,18,19,19,8,15,5,228,7,5,8,6,17,10,4,3,0,58,9,16,4,14,20,46,7,6,3,124,8,21,32,36,58,98,30,27,3,319,0,12,0,4,12,17,5,12,0,66,17,61,66,70,81,123,41,57,0,518,3,30,17,16,18,10,5,14,0,110,15,8,17,20,74,45,17,13,3,207,27,141,104,86,99,101,46,75,3,686,27,137,206,144,164,160,44,33,8,927,0,14,7,0,4,3,3,5,0,34,4,22,16,11,35,16,10,9,0,115
115011559,106,408,324,304,1078,1758,742,1526,91,6336,0,3,0,3,0,3,0,0,0,12,0,0,0,0,3,0,0,0,0,8,14,29,27,29,63,65,29,16,4,280,0,0,4,0,11,10,0,3,0,30,3,30,25,35,31,56,11,25,0,212,9,13,27,25,55,68,23,19,0,229,23,180,114,82,107,85,28,46,3,669,7,134,57,35,31,25,6,17,0,319,3,11,12,5,18,10,4,5,0,77,4,5,9,12,15,30,10,6,0,93,25,21,44,58,100,111,35,36,3,427,3,12,16,12,21,37,16,16,0,133,8,51,53,66,85,125,26,58,3,475,4,26,27,28,29,30,13,19,3,176,18,8,34,34,92,64,14,15,3,284,19,144,129,102,120,133,74,102,3,824,31,115,200,208,198,184,59,61,13,1065,4,28,16,4,5,4,5,8,0,77,3,40,35,35,22,39,28,9,4,209
115021297,134,507,336,354,640,1298,561,1677,99,5609,4,29,19,17,16,26,6,34,0,153,0,3,0,0,0,0,0,3,0,10,6,42,31,22,36,32,17,22,0,203,0,0,0,0,3,6,3,5,0,19,6,62,63,43,33,75,14,28,6,342,3,12,18,24,37,38,13,18,0,173,16,165,100,82,60,63,33,50,9,581,8,101,35,50,24,18,5,19,4,269,3,4,14,11,7,16,7,8,0,66,3,8,10,9,8,14,10,3,0,64,6,10,17,22,31,39,18,18,0,167,10,20,16,29,17,24,16,22,0,141,13,60,69,55,56,78,44,52,4,440,6,32,24,28,33,32,10,13,0,180,7,12,16,5,31,23,15,12,0,121,21,120,110,80,103,119,49,106,5,724,36,96,153,145,139,128,29,48,5,787,3,20,10,17,4,8,3,4,0,77,7,65,27,27,31,49,15,12,6,247
115021298,23,116,91,79,167,289,136,401,32,1337,0,5,10,5,8,10,5,8,4,46,0,0,0,0,0,0,0,0,0,0,0,4,8,7,9,5,0,3,0,32,0,0,0,0,0,0,0,0,0,7,4,8,10,11,9,8,0,4,0,51,0,7,12,6,13,7,3,4,0,48,0,38,20,19,14,13,3,9,0,127,0,28,13,8,10,10,3,0,0,70,0,3,3,3,0,4,0,4,0,14,0,0,0,3,0,0,3,3,0,14,0,3,4,10,4,15,4,10,0,57,0,8,3,7,3,7,6,3,0,35,4,29,27,10,16,19,4,16,0,133,3,13,6,5,0,4,3,0,0,31,10,0,0,8,9,6,5,4,0,43,0,32,36,27,18,26,11,29,0,182,8,21,32,47,27,31,5,17,0,187,0,5,3,0,4,5,0,3,0,20,0,17,14,3,3,10,3,11,0,57
115031299,25,41,49,56,96,143,62,163,17,654,3,7,4,4,3,3,4,3,0,35,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,3,3,3,0,30,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,6,4,0,0,26,0,3,0,0,8,3,0,3,0,11,4,6,8,5,12,3,3,4,0,51,0,18,15,3,3,12,0,10,0,62,0,3,0,0,3,4,0,0,0,17,0,3,0,3,0,0,3,0,0,8,0,0,0,3,5,4,0,0,0,11,0,3,0,0,4,4,0,0,0,13,0,3,3,0,7,7,3,3,0,23,0,8,3,3,0,3,0,0,0,27,0,0,4,8,7,5,3,0,0,31,4,15,5,13,9,8,8,4,0,68,5,7,14,13,22,11,0,7,0,84,0,0,3,5,3,0,0,0,0,20,0,3,3,6,5,4,0,3,0,26
115031300,153,354,291,332,900,1449,748,1723,134,6080,7,18,23,14,25,25,7,28,0,150,0,0,0,0,0,0,0,0,0,6,10,30,32,19,50,43,15,24,4,219,0,3,4,5,13,7,0,3,0,37,4,39,49,49,32,62,19,20,5,276,3,8,16,13,27,26,19,18,0,129,16,139,131,85,84,72,32,36,3,599,5,134,53,40,28,15,11,20,3,307,3,22,20,12,16,14,5,12,3,99,0,11,14,5,14,12,4,9,0,73,11,15,19,16,20,34,7,15,0,134,3,18,15,5,13,31,14,17,0,117,11,51,44,59,44,43,27,46,0,315,5,38,36,22,37,22,14,17,4,188,20,11,33,37,115,56,27,26,0,329,28,92,121,141,131,136,73,146,6,863,43,105,173,183,164,160,30,58,9,912,5,30,8,16,13,12,9,14,3,109,3,41,31,36,35,42,25,18,0,238
115041301,47,158,133,162,398,718,354,928,49,2948,5,10,7,10,8,10,5,18,0,67,0,0,0,0,0,0,0,0,0,0,3,14,19,27,27,30,16,19,3,146,0,0,0,0,3,3,0,0,0,18,3,32,45,34,29,49,4,13,0,202,5,4,12,18,17,19,8,0,0,82,10,70,51,50,50,42,15,13,0,309,7,73,22,31,16,11,12,13,0,176,0,6,14,6,7,8,4,5,0,63,0,0,3,3,7,3,0,3,0,20,4,10,10,17,19,18,9,7,0,92,0,3,10,6,5,12,0,12,0,54,3,31,25,18,30,24,4,9,0,145,3,24,20,17,7,16,0,0,3,95,6,7,11,10,36,23,8,10,0,108,12,30,39,62,46,47,22,48,3,311,7,32,65,71,75,72,15,30,3,370,0,22,3,3,5,0,0,3,0,39,3,18,15,22,21,19,4,11,0,125
115041302,96,386,296,303,1026,1735,784,1541,100,6280,0,9,5,8,3,0,3,3,0,24,0,0,3,0,3,7,0,0,0,13,12,23,31,25,56,73,17,23,0,257,0,0,3,3,12,3,6,7,0,25,7,28,42,33,35,39,14,15,0,213,3,15,20,27,47,59,15,21,0,217,25,180,120,121,107,103,27,44,11,736,8,129,52,41,18,20,10,24,3,313,3,14,14,6,17,19,7,8,0,90,0,12,8,3,18,18,12,5,0,78,19,18,50,58,85,109,25,31,0,402,3,9,13,11,28,31,10,10,0,114,13,64,60,60,88,93,33,43,3,458,0,30,18,25,21,24,10,7,0,136,22,21,35,22,103,57,14,13,0,285,26,103,113,109,112,130,60,78,0,736,35,93,176,167,204,195,40,45,10,968,3,24,10,7,11,8,3,6,3,81,5,34,45,35,39,30,10,14,0,215
116011303,88,234,350,288,1268,1149,461,566,111,4522,0,0,3,6,3,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,4,10,22,15,68,31,15,8,0,178,0,0,3,0,7,7,0,0,0,22,4,3,6,6,28,22,4,3,0,81,0,4,12,8,38,27,11,3,0,105,12,72,74,73,74,38,11,23,3,387,8,63,57,42,48,21,13,7,3,258,4,8,7,11,37,18,11,10,3,109,5,3,6,4,21,15,5,4,0,56,9,10,17,24,60,40,9,6,0,175,3,4,8,5,17,0,3,5,0,37,11,21,20,19,59,48,12,14,0,207,3,29,14,17,43,19,3,3,0,144,17,16,16,26,74,37,17,9,3,204,10,34,43,34,67,47,26,27,0,288,30,58,106,122,219,143,27,27,9,740,0,6,3,7,11,4,0,0,0,32,4,18,20,15,25,12,6,4,0,96
116011304,95,266,301,269,1201,1103,473,570,115,4392,0,0,6,4,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,4,9,18,20,77,48,10,11,3,191,0,0,0,0,6,0,0,3,0,21,0,3,11,12,14,24,9,4,0,81,4,3,7,8,57,21,6,9,0,121,23,59,83,58,89,44,23,18,3,406,10,102,47,37,44,23,9,22,7,301,7,6,7,10,34,15,4,8,0,96,0,3,4,0,11,9,5,3,0,37,12,5,16,26,74,68,16,5,0,217,3,0,6,0,9,8,6,3,0,41,6,12,26,15,56,50,10,4,3,183,4,23,20,19,25,19,4,7,0,128,7,13,15,29,101,40,12,9,0,224,19,42,40,42,93,55,25,36,4,350,32,75,117,146,212,152,30,42,3,811,0,10,6,4,0,6,0,0,0,34,0,19,11,14,34,18,15,5,0,124
116011306,107,348,372,363,1566,1432,510,635,156,5488,0,3,0,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,9,14,13,17,115,66,21,19,3,284,0,0,0,3,3,8,5,3,0,19,0,5,6,16,26,23,8,7,0,98,3,10,18,14,58,56,15,7,0,190,14,112,85,82,119,70,15,16,11,528,12,71,44,36,35,31,6,6,7,257,6,14,13,19,70,38,15,7,0,184,4,11,7,9,20,33,4,0,0,81,20,21,35,25,142,108,22,15,3,391,3,4,3,3,9,16,3,3,0,46,0,20,22,12,66,75,10,10,4,221,3,30,23,25,68,35,4,8,5,191,20,11,29,24,140,65,23,19,0,327,8,55,39,52,89,54,23,32,6,361,62,100,165,181,344,253,56,37,13,1206,0,11,4,3,8,8,0,0,0,32,7,19,7,20,35,24,3,3,0,124
116011307,133,421,328,386,1364,1663,769,1105,159,6327,0,6,0,3,3,4,0,0,0,15,0,0,0,0,0,3,3,0,0,7,4,25,20,34,76,61,14,25,0,266,3,0,3,0,9,12,3,5,0,28,3,19,24,25,35,33,12,20,0,172,7,7,14,20,71,55,15,10,0,196,20,141,102,102,114,61,32,33,12,609,16,104,42,36,46,33,23,16,4,322,7,7,10,3,47,44,9,12,0,134,4,8,12,8,26,13,11,0,0,68,16,16,29,36,82,81,18,15,3,300,0,4,9,4,18,26,3,10,0,82,10,42,54,40,89,100,18,35,6,388,11,30,28,26,52,38,14,18,3,213,19,12,30,39,120,51,18,20,0,316,35,88,96,108,111,97,59,79,3,683,56,92,167,219,270,196,57,54,11,1120,6,26,9,5,6,10,3,3,3,77,3,38,26,27,47,25,5,17,0,183
116011308,102,356,430,396,1599,1570,654,847,134,6088,0,0,3,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,3,12,22,27,117,40,27,18,3,274,3,0,0,0,3,3,3,3,0,14,3,19,12,16,28,25,10,12,0,122,3,10,16,14,68,38,17,10,0,168,31,115,113,87,101,63,21,27,4,566,12,90,59,44,38,25,15,19,4,300,13,10,12,15,41,33,5,14,0,152,10,5,4,6,20,24,5,3,0,82,19,15,28,42,115,106,19,17,3,356,4,9,9,7,18,13,6,4,0,61,8,32,33,23,88,76,21,23,0,304,9,31,29,19,53,24,15,11,0,183,15,16,26,45,117,53,21,15,7,317,21,85,71,73,97,81,30,47,4,505,43,106,164,184,296,190,49,63,12,1097,0,8,13,4,15,11,3,0,0,48,6,28,21,28,34,23,4,7,0,154
116011560,63,165,203,222,790,753,270,449,93,3009,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,3,3,10,8,61,33,12,3,0,139,0,0,0,0,8,7,0,0,0,11,0,3,12,4,13,14,9,6,0,53,0,0,8,7,32,17,4,3,0,74,5,74,56,57,74,32,11,8,0,328,7,52,26,21,25,26,3,7,3,177,8,3,9,12,27,15,11,3,0,87,0,3,4,0,12,7,4,3,0,35,4,9,12,18,49,43,9,3,0,149,0,3,0,3,7,9,0,3,0,24,9,14,9,11,30,23,10,7,3,124,0,16,11,16,20,12,3,3,0,93,9,8,18,22,48,16,15,11,0,147,8,37,25,35,46,38,21,31,0,242,15,53,92,78,147,99,25,24,13,540,0,3,4,0,7,10,0,0,0,25,4,7,5,3,15,9,3,4,0,61
116011561,81,260,286,266,1084,1035,408,516,149,4086,0,0,0,0,3,5,5,0,0,17,0,0,0,0,0,0,0,0,0,0,3,14,13,13,68,27,10,5,3,155,0,0,0,0,7,3,3,3,0,14,0,9,6,10,15,29,8,0,4,81,6,0,7,11,51,31,4,4,3,120,15,95,62,67,61,40,18,13,6,374,7,62,52,43,34,27,9,12,0,249,4,8,10,18,33,34,8,11,0,129,0,3,0,3,22,11,0,3,0,42,5,6,11,8,64,71,17,8,6,198,0,3,0,3,17,9,3,4,0,37,6,20,17,21,37,30,5,11,0,142,5,22,19,12,35,20,11,3,0,127,11,5,15,27,70,30,18,3,0,190,11,39,27,35,71,44,19,20,0,274,36,51,103,126,195,142,29,50,11,733,3,5,5,7,0,0,0,3,0,29,0,13,16,19,26,17,4,3,4,99
116021309,95,314,230,227,955,1197,515,808,95,4435,0,0,3,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,9,12,11,19,60,50,9,12,0,192,0,0,0,0,3,4,0,0,0,17,0,7,6,11,21,24,9,14,0,91,3,6,14,13,51,41,6,14,0,156,19,118,69,54,70,67,11,22,3,432,7,96,33,22,17,17,14,15,0,216,0,3,11,8,33,14,10,9,0,84,0,9,7,3,19,21,5,0,0,66,8,14,20,37,92,108,28,15,4,332,0,9,9,3,6,19,4,4,0,52,7,27,40,34,69,62,25,30,7,299,3,14,22,17,25,9,16,3,0,114,19,15,35,25,112,46,19,15,0,278,17,65,67,64,82,66,24,41,3,432,30,79,121,154,191,164,46,39,7,829,4,12,4,3,7,7,3,3,5,52,3,27,26,18,26,9,7,4,0,124
116021310,154,453,354,361,1804,2444,1043,1707,147,8471,0,0,10,8,6,3,0,3,0,34,0,0,0,0,0,0,0,0,0,3,7,19,38,48,109,82,43,32,3,379,9,0,0,0,16,11,4,3,0,46,8,25,31,23,51,51,17,15,4,228,12,11,24,32,98,83,26,16,0,293,38,204,150,122,162,148,46,58,14,939,4,152,60,45,52,39,17,18,0,396,10,13,20,25,57,43,11,14,5,188,5,9,15,7,49,38,9,4,0,146,29,25,70,71,182,183,54,45,5,659,4,10,13,19,17,48,8,13,0,134,25,57,69,66,122,142,35,56,3,576,8,28,33,12,43,44,6,8,0,172,24,14,43,46,165,93,31,30,3,457,43,109,150,141,168,183,48,109,4,955,59,109,238,237,337,313,47,79,9,1428,0,20,12,16,5,14,3,6,0,69,9,40,49,32,37,41,16,16,0,238
116021312,81,272,194,226,1013,1223,531,975,98,4612,0,11,10,10,14,8,0,8,0,63,0,0,0,0,0,0,0,0,0,3,3,15,14,22,58,43,14,11,0,179,0,3,0,0,9,9,3,0,0,23,7,22,26,16,39,45,3,18,3,172,3,9,13,8,46,40,13,7,0,135,17,79,67,75,104,51,24,21,4,437,4,73,39,29,30,36,9,13,3,241,6,18,17,18,22,15,7,6,3,96,3,5,0,6,16,14,0,3,0,53,15,9,27,29,80,63,14,15,3,246,3,0,9,3,7,19,4,0,0,57,11,25,26,24,56,62,20,13,0,231,9,22,21,18,27,21,9,8,4,141,18,9,20,20,67,35,10,16,0,203,22,48,46,72,98,84,38,56,0,466,30,63,106,113,164,128,37,25,6,672,3,13,8,7,4,7,0,4,0,51,8,27,21,20,43,31,9,16,0,172
116021562,15,56,46,56,260,289,138,202,18,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,15,14,10,0,0,47,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,12,4,0,0,25,3,3,3,7,19,10,6,3,0,44,4,23,22,20,31,20,8,5,0,133,3,14,13,10,5,8,4,4,0,63,3,0,4,3,3,0,3,0,0,18,0,3,0,6,3,5,0,3,0,14,0,3,10,6,28,14,6,7,0,67,0,0,0,0,3,0,0,0,0,9,0,5,3,9,17,12,3,4,0,55,3,8,3,3,9,3,3,3,0,27,4,3,9,3,34,7,8,0,3,73,8,10,12,13,25,24,10,9,3,118,9,15,31,29,55,30,13,14,0,202,0,3,5,0,0,0,0,0,0,6,0,5,14,6,11,8,0,4,0,43
116021563,121,347,339,320,1504,1709,719,1066,111,6240,0,0,3,10,5,4,0,7,0,23,0,0,0,0,3,3,3,0,0,7,3,10,29,32,83,60,21,16,5,256,0,0,0,0,9,14,3,0,0,31,6,20,18,21,34,31,14,9,0,151,9,3,16,23,51,50,21,9,0,183,19,182,119,122,114,74,30,33,0,702,14,122,65,42,40,28,9,9,3,336,6,15,3,17,37,35,6,6,0,126,3,10,12,6,27,20,4,5,0,97,19,8,37,43,141,102,19,23,5,406,3,8,3,14,12,21,8,7,0,76,14,38,25,41,93,96,24,14,0,347,5,30,30,20,38,27,10,8,4,175,16,15,46,39,142,56,38,15,3,371,30,89,93,97,136,111,51,88,3,695,44,114,206,243,298,208,51,68,17,1240,4,18,11,4,8,3,3,3,0,61,10,33,31,31,58,20,16,8,0,197
116031313,68,215,190,246,895,680,352,435,150,3230,0,3,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,11,12,55,24,10,9,3,139,0,0,0,0,9,5,0,0,0,14,3,9,3,3,16,11,0,3,0,52,0,9,4,5,33,25,4,3,0,86,13,88,59,80,84,29,19,6,5,385,0,72,37,28,26,15,7,10,3,203,5,14,27,19,50,31,7,9,0,158,0,4,4,3,5,4,0,0,0,23,4,8,6,12,48,28,0,7,0,122,0,3,0,0,3,7,3,0,0,20,0,7,6,12,14,11,9,6,0,71,4,21,22,25,27,20,4,0,4,120,10,4,10,10,50,29,8,7,3,124,5,31,30,42,38,27,12,21,0,203,25,49,63,112,143,67,23,36,13,520,3,9,9,8,4,4,3,0,0,33,0,12,9,11,15,3,5,4,4,66
116031314,29,115,103,128,574,518,245,333,58,2110,0,0,0,7,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,5,9,3,22,40,23,8,10,4,123,0,0,0,0,6,4,0,0,0,14,0,6,3,3,10,8,5,3,0,35,0,0,7,7,32,11,4,5,0,77,17,43,32,45,47,29,9,10,4,241,3,35,21,21,17,7,3,4,0,115,0,6,10,13,28,12,3,8,0,89,0,9,3,0,12,4,0,0,0,26,4,5,18,13,43,33,0,6,3,121,0,3,0,0,8,3,3,0,0,20,0,5,7,4,15,12,7,7,0,56,0,10,12,12,9,15,0,0,0,58,3,9,14,13,47,20,3,3,3,112,3,27,12,20,37,25,9,12,0,146,12,33,49,84,111,79,25,14,3,417,0,6,3,3,3,0,0,0,0,19,0,9,8,8,15,10,0,0,0,46
116031315,121,312,284,317,1505,1310,564,737,114,5261,0,3,0,7,6,0,0,0,0,16,0,0,0,0,0,4,0,0,0,3,9,15,18,23,140,68,18,24,3,325,0,0,0,0,4,7,3,0,0,21,0,14,10,19,26,17,4,3,3,88,3,4,4,14,61,29,3,7,0,127,16,123,119,108,129,60,21,14,14,613,8,106,60,46,40,17,3,8,3,291,17,13,16,26,89,56,16,8,0,239,3,3,5,4,24,11,0,3,0,51,9,15,24,43,128,91,22,16,8,346,3,7,3,3,21,15,3,0,0,53,4,18,18,13,57,27,11,12,0,167,3,15,29,34,53,41,8,7,0,182,6,10,21,24,107,37,8,9,0,228,13,41,47,63,100,64,7,32,4,372,37,62,134,181,298,221,39,61,16,1051,0,5,7,7,12,4,4,0,0,47,4,18,17,11,36,18,6,11,0,117
116031316,75,193,170,280,1105,938,410,554,150,3879,0,0,3,4,3,3,0,0,0,19,0,0,0,0,3,3,0,0,0,3,9,11,16,19,82,43,8,10,3,192,0,0,3,0,5,7,3,3,0,17,0,6,4,9,11,21,6,6,0,70,3,6,9,9,51,27,5,7,0,123,25,63,72,83,112,39,24,22,4,431,3,85,33,32,45,13,8,11,4,242,3,12,10,14,61,40,13,13,0,166,0,5,0,6,12,3,0,0,0,27,8,0,11,10,64,37,16,6,0,162,0,0,4,4,3,6,3,0,0,28,5,14,21,11,30,21,13,9,0,117,7,16,17,27,53,23,11,4,0,160,8,10,16,21,65,32,21,3,0,172,11,34,37,66,42,32,14,22,3,251,29,47,94,113,200,122,30,50,10,694,3,5,3,11,4,5,0,0,0,40,0,17,10,10,13,12,3,3,0,68
116031317,81,326,336,365,1293,1056,428,505,163,4554,0,0,0,4,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,7,24,18,74,42,3,8,0,186,0,0,0,0,6,0,0,0,0,11,0,15,5,6,5,11,5,3,0,57,4,3,6,13,57,35,3,0,0,130,24,84,83,89,103,36,17,12,8,458,12,76,35,53,40,24,6,7,6,259,6,14,10,18,71,34,12,8,0,170,0,6,0,0,15,13,4,0,0,36,4,6,11,14,85,36,10,3,4,183,0,5,4,3,16,6,3,3,0,38,3,15,10,14,58,30,8,7,0,148,6,17,32,28,36,29,9,6,0,166,10,8,18,15,60,25,5,7,3,160,3,41,42,45,58,30,16,14,0,253,32,77,117,124,211,124,33,64,12,796,0,7,8,3,11,0,0,0,0,35,5,10,13,17,26,19,3,0,0,95
116031318,0,0,0,0,0,6,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,101,349,295,355,1518,1362,533,697,155,5370,0,0,7,8,3,0,0,0,0,16,0,0,0,0,0,7,0,0,0,3,4,11,15,22,107,62,21,19,3,265,0,0,0,3,8,8,0,7,0,31,0,5,8,8,29,24,6,7,0,93,3,8,10,21,55,35,9,8,0,153,18,131,109,97,104,71,23,13,11,578,7,99,65,46,43,23,11,12,5,308,11,13,13,13,72,45,16,14,4,202,0,4,8,3,25,7,4,3,0,59,12,14,20,31,112,69,20,13,0,289,0,4,6,6,18,9,3,3,0,57,3,13,21,33,65,40,11,12,0,196,4,28,17,24,48,31,11,3,0,161,12,16,19,27,123,50,13,14,6,288,12,31,47,55,99,63,11,38,6,362,51,84,147,171,300,167,43,65,14,1052,3,23,4,3,10,12,0,3,3,60,3,15,19,13,25,19,4,11,4,118
117011320,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
