SA2_MAINCODE_2016,A75_84_L_PinE_NS_14,A75_84_L_PinE_NS_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B00,A75_84_T_00_05,A75_84_T_06_10,A75_84_T_11,A75_84_T_12,A75_84_T_13,A75_84_T_14,A75_84_T_15,A75_84_T_16,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B00,A85ov_SEO_00_05,A85ov_SEO_06_10,A85ov_SEO_11,A85ov_SEO_12,A85ov_SEO_13,A85ov_SEO_14,A85ov_SEO_15,A85ov_SEO_16,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_SOLSE_VWW_B00,A85ov_SOLSE_VWW_00_05,A85ov_SOLSE_VWW_06_10,A85ov_SOLSE_VWW_11,A85ov_SOLSE_VWW_12,A85ov_SOLSE_VWW_13,A85ov_SOLSE_VWW_14,A85ov_SOLSE_VWW_15,A85ov_SOLSE_VWW_16,A85ov_SOLSE_VWW_YNS,A85ov_SOLSE_VWW_T,A85ov_SOLSE_NWNAA_B00,A85ov_SOLSE_NWNAA_00_05,A85ov_SOLSE_NWNAA_06_10,A85ov_SOLSE_NWNAA_11,A85ov_SOLSE_NWNAA_12,A85ov_SOLSE_NWNAA_13,A85ov_SOLSE_NWNAA_14,A85ov_SOLSE_NWNAA_15,A85ov_SOLSE_NWNAA_16,A85ov_SOLSE_NWNAA_YNS,A85ov_SOLSE_NWNAA_T,A85ov_SOLSE_PinE_NS_B00,A85ov_SOLSE_PinE_NS_00_05,A85ov_SOLSE_PinE_NS_06_10,A85ov_SOLSE_PinE_NS_11,A85ov_SOLSE_PinE_NS_12,A85ov_SOLSE_PinE_NS_13,A85ov_SOLSE_PinE_NS_14,A85ov_SOLSE_PinE_NS_15,A85ov_SOLSE_PinE_NS_16,A85ov_SOLSE_PinE_NS_YNS,A85ov_SOLSE_PinE_NS_T,A85ov_SOLSE_T_B00,A85ov_SOLSE_T_00_05,A85ov_SOLSE_T_06_10,A85ov_SOLSE_T_11,A85ov_SOLSE_T_12,A85ov_SOLSE_T_13,A85ov_SOLSE_T_14,A85ov_SOLSE_T_15,A85ov_SOLSE_T_16,A85ov_SOLSE_T_YNS,A85ov_SOLSE_T_T,A85ov_L_PinE_NS_B00,A85ov_L_PinE_NS_00_05,A85ov_L_PinE_NS_06_10,A85ov_L_PinE_NS_11,A85ov_L_PinE_NS_12,A85ov_L_PinE_NS_13,A85ov_L_PinE_NS_14,A85ov_L_PinE_NS_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B00,A85ov_T_00_05,A85ov_T_06_10,A85ov_T_11,A85ov_T_12,A85ov_T_13,A85ov_T_14,A85ov_T_15,A85ov_T_16,A85ov_T_YNS,A85ov_T_T,T_SEO_B00,T_SEO_00_05,T_SEO_06_10,T_SEO_11,T_SEO_12,T_SEO_13,T_SEO_14,T_SEO_15,T_SEO_16,T_SEO_YNS,T_SEO_T,T_SOLSE_VWW_B00,T_SOLSE_VWW_00_05,T_SOLSE_VWW_06_10,T_SOLSE_VWW_11,T_SOLSE_VWW_12,T_SOLSE_VWW_13,T_SOLSE_VWW_14,T_SOLSE_VWW_15,T_SOLSE_VWW_16,T_SOLSE_VWW_YNS,T_SOLSE_VWW_T,T_SOLSE_NWNAA_B00,T_SOLSE_NWNAA_00_05,T_SOLSE_NWNAA_06_10,T_SOLSE_NWNAA_11,T_SOLSE_NWNAA_12,T_SOLSE_NWNAA_13,T_SOLSE_NWNAA_14,T_SOLSE_NWNAA_15,T_SOLSE_NWNAA_16,T_SOLSE_NWNAA_YNS,T_SOLSE_NWNAA_T,T_SOLSE_PinE_NS_B00,T_SOLSE_PinE_NS_00_05,T_SOLSE_PinE_NS_06_10,T_SOLSE_PinE_NS_11,T_SOLSE_PinE_NS_12,T_SOLSE_PinE_NS_13,T_SOLSE_PinE_NS_14,T_SOLSE_PinE_NS_15,T_SOLSE_PinE_NS_16,T_SOLSE_PinE_NS_YNS,T_SOLSE_PinE_NS_T,T_SOLSE_T_B00,T_SOLSE_T_00_05,T_SOLSE_T_06_10,T_SOLSE_T_11,T_SOLSE_T_12,T_SOLSE_T_13,T_SOLSE_T_14,T_SOLSE_T_15,T_SOLSE_T_16,T_SOLSE_T_YNS,T_SOLSE_T_T,T_L_PinE_NS_B00,T_L_PinE_NS_00_05,T_L_PinE_NS_06_10,T_L_PinE_NS_11,T_L_PinE_NS_12,T_L_PinE_NS_13,T_L_PinE_NS_14,T_L_PinE_NS_15,T_L_PinE_NS_16,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B00,T_T_00_05,T_T_06_10,T_T_11,T_T_12,T_T_13,T_T_14,T_T_15,T_T_16,T_T_YNS,T_T_T
110031196,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,16,26,0,6,5,3,3,3,10,163,12,3,16,0,0,9,14,3,0,0,66,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,3,22,0,0,9,14,3,0,3,68,0,0,0,0,0,0,0,0,0,0,0,107,20,42,3,4,18,17,5,3,9,233
110031197,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,19,13,0,3,4,0,9,0,9,186,27,11,39,7,3,9,4,3,3,7,125,0,0,3,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,27,13,42,7,3,9,4,3,3,7,130,0,0,0,0,0,0,0,0,0,0,3,161,27,60,9,8,19,9,12,3,15,324
110031198,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,113,13,18,5,3,4,0,3,0,3,152,16,6,7,0,3,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,21,6,7,0,4,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,130,12,18,5,5,4,0,4,0,9,193
110041199,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,28,5,0,0,0,0,0,0,0,0,6,14,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,16,161,24,30,4,20,4,9,4,4,23,278,53,17,39,11,14,11,4,3,3,8,160,3,0,3,3,3,3,0,6,0,4,29,0,0,0,0,0,0,0,0,0,0,0,52,17,46,15,16,10,9,11,6,13,192,0,0,0,0,0,0,0,0,0,0,4,219,42,76,14,31,19,11,16,10,32,475
110041200,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,6,7,0,0,0,4,3,0,10,111,6,5,10,0,4,0,0,0,0,0,26,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,11,6,0,4,0,0,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,83,15,15,0,8,0,3,6,0,10,141
110041201,0,0,0,0,0,36,0,0,0,0,0,0,0,0,3,40,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11,209,16,13,8,3,10,0,4,0,13,279,25,0,3,4,7,4,0,4,0,0,55,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,29,0,6,4,7,4,0,4,3,0,64,0,0,0,0,0,0,0,0,0,0,3,242,20,22,8,13,13,0,5,3,17,342
110041202,0,0,0,0,0,69,0,0,0,0,0,0,0,0,7,77,19,0,0,0,0,0,0,0,0,0,19,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,27,428,45,61,22,11,19,11,10,4,28,640,84,38,134,21,39,38,65,81,35,19,551,15,6,8,3,17,7,10,56,35,39,196,0,0,0,0,0,3,0,0,0,0,6,95,49,140,27,58,40,73,141,76,66,761,4,0,0,0,0,0,0,0,0,6,9,523,92,205,49,70,61,84,153,76,98,1405
110041203,0,0,0,0,0,92,0,0,0,0,0,0,0,0,6,100,29,0,0,0,0,0,0,0,0,4,32,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,5,44,416,41,48,29,12,19,10,8,5,29,619,84,32,162,30,44,61,57,50,16,14,560,7,4,14,0,3,3,9,21,16,27,105,0,0,3,0,3,0,5,0,0,0,10,93,39,180,28,46,71,64,72,35,39,668,0,0,0,0,0,0,0,0,0,6,6,509,79,227,58,62,90,78,84,43,81,1295
110041204,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,100,11,16,0,8,0,4,10,3,3,156,21,15,31,3,29,15,12,25,9,11,171,0,0,6,0,0,0,0,6,3,6,28,0,0,0,0,0,0,0,0,0,0,0,21,16,32,3,29,18,12,33,15,14,199,0,0,0,0,0,0,0,0,0,0,0,126,28,50,3,34,18,14,39,18,24,357
110041205,0,0,0,0,3,99,0,0,0,0,0,0,0,0,8,104,19,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23,0,3,0,0,0,0,0,0,0,26,618,46,41,10,12,3,8,10,6,42,794,68,22,30,7,5,8,0,5,4,6,157,5,0,3,0,0,0,0,3,3,4,21,0,0,0,0,0,0,0,0,0,0,3,76,25,32,7,5,7,0,8,8,8,181,3,0,0,0,0,0,0,0,0,0,3,696,73,77,21,14,10,11,20,14,55,977
111011206,0,0,0,4,7,147,0,0,0,0,0,0,0,0,21,175,29,0,0,0,0,0,0,0,0,4,33,8,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,11,17,40,0,0,0,0,0,0,0,0,15,59,730,79,95,6,14,3,5,6,0,42,992,191,51,53,5,16,22,3,7,4,5,359,30,7,3,0,0,0,0,3,0,3,49,5,0,0,0,0,0,0,0,0,0,5,226,56,53,7,16,23,7,12,4,9,413,0,0,0,0,0,0,0,0,0,19,26,961,137,148,16,35,23,17,20,5,72,1430
111011207,0,0,0,0,0,26,0,0,0,0,0,0,0,0,3,34,9,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16,219,15,14,3,4,3,0,4,0,9,270,41,6,10,3,0,3,3,4,3,3,83,7,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,46,7,15,3,3,3,3,3,3,3,95,0,0,0,0,0,0,0,0,0,0,0,272,21,30,3,6,7,3,10,6,14,364
111011208,0,0,0,0,0,230,0,0,0,0,0,0,0,0,4,235,42,0,0,0,0,0,0,0,0,0,50,38,0,0,0,0,0,0,0,0,3,36,10,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,3,47,0,0,0,0,0,0,0,0,3,53,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,3,98,958,122,144,32,42,18,28,14,13,33,1399,430,83,117,24,32,47,38,44,24,25,863,75,3,19,0,3,3,15,3,11,6,148,6,7,0,0,0,0,0,0,0,0,12,512,91,135,24,36,52,54,48,33,33,1022,0,0,0,0,0,0,0,0,0,10,7,1474,211,280,54,82,72,80,65,45,70,2431
111011209,0,0,0,4,11,183,0,3,3,0,0,0,0,0,13,202,51,3,0,0,0,0,0,0,0,3,55,26,0,0,0,0,0,0,0,0,6,31,8,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,4,43,0,0,0,0,0,0,0,0,0,4,8,86,3,0,0,0,0,0,0,0,16,108,1037,92,124,25,23,12,16,14,3,36,1387,371,108,133,22,19,33,18,18,5,26,748,44,8,12,5,4,3,4,5,7,6,103,0,0,0,0,0,0,0,0,0,0,3,417,113,149,27,26,34,24,20,19,33,854,5,0,0,0,0,0,0,0,0,13,22,1463,209,275,51,48,46,33,37,19,80,2262
111011210,0,0,0,0,0,76,0,0,0,0,0,0,0,0,4,77,25,0,0,0,0,0,0,0,0,11,39,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,33,0,0,0,0,0,0,0,0,19,54,339,30,27,5,17,6,4,3,3,38,469,106,12,40,3,6,7,3,11,0,7,199,10,3,4,0,7,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,4,118,17,40,5,14,11,5,11,0,7,230,3,0,0,0,0,0,0,0,0,6,11,461,43,70,10,28,15,12,11,3,51,703
111011211,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,33,9,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,16,192,25,19,0,22,0,5,5,0,8,279,39,12,12,3,4,0,0,0,4,0,73,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,41,12,12,3,4,0,0,0,4,0,80,0,0,0,0,0,0,0,0,0,0,0,235,33,30,3,24,0,5,5,4,15,361
111011212,0,0,0,0,0,111,0,0,0,0,0,0,0,0,3,109,49,0,0,0,0,0,0,0,0,0,47,12,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,3,62,679,58,54,40,6,3,16,20,8,27,904,121,15,29,12,4,3,3,4,3,6,194,10,3,7,3,0,0,0,0,0,5,26,0,0,0,0,0,0,0,0,0,0,0,126,20,31,11,3,3,3,3,3,8,217,0,0,0,0,0,0,0,0,0,0,3,808,77,83,50,15,7,18,24,6,36,1123
111011213,0,0,0,0,0,118,0,0,0,0,0,0,0,0,10,132,27,0,0,0,0,0,0,0,0,7,30,8,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,6,41,679,113,141,30,23,9,14,13,12,32,1064,169,46,50,0,3,3,3,9,3,4,303,12,3,4,0,0,0,0,3,3,0,29,0,0,0,0,0,0,0,0,0,0,0,183,47,53,0,3,3,3,10,9,8,331,0,0,0,0,0,0,0,0,0,0,0,855,160,199,37,24,19,18,28,22,42,1396
111011214,0,0,0,0,0,165,5,0,0,0,3,3,0,0,7,180,40,0,0,0,0,0,0,0,0,0,40,16,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,56,782,85,101,18,22,16,10,0,7,26,1063,200,49,66,17,10,6,15,10,0,10,377,26,9,3,0,0,3,0,3,3,0,50,3,0,0,0,0,0,0,0,0,3,10,226,62,68,21,10,4,13,15,3,14,439,0,0,0,0,0,0,0,0,0,3,0,1009,142,164,40,31,26,21,14,8,39,1503
111021215,0,0,0,5,7,64,0,0,0,0,0,0,0,0,7,75,9,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,8,16,0,0,0,0,0,0,0,0,11,29,412,48,38,0,3,3,4,0,0,13,521,98,19,24,0,8,5,3,0,0,9,150,16,3,6,0,0,4,0,0,3,4,28,0,0,0,0,0,0,0,0,0,4,3,115,15,22,0,8,9,4,0,3,15,186,6,0,0,0,0,0,0,0,0,14,20,529,65,63,3,9,8,9,0,5,44,729
111021216,0,0,0,0,0,144,0,0,0,0,0,0,0,0,4,148,27,0,0,0,0,0,0,0,0,0,27,9,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,37,651,41,39,11,6,10,7,0,4,28,807,120,19,32,13,17,0,3,3,3,0,209,10,4,3,0,0,0,3,0,0,0,20,3,0,0,0,0,0,0,0,0,0,3,134,20,40,17,17,0,7,3,3,0,234,0,0,0,0,0,0,0,0,0,0,0,784,60,78,28,19,15,14,3,10,33,1044
111021217,0,0,0,3,3,70,0,0,0,0,0,0,0,0,16,85,29,0,0,0,0,0,0,0,0,17,48,9,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,26,62,456,64,88,16,18,15,15,9,9,46,723,172,93,202,21,28,22,18,14,5,14,597,13,6,10,0,0,3,4,7,5,6,55,0,0,0,0,0,0,0,0,0,0,8,185,99,216,24,30,22,22,23,14,22,662,0,0,0,0,0,0,0,0,0,4,4,642,162,304,36,50,35,38,34,15,79,1394
111021218,0,0,0,4,4,277,4,3,0,0,0,0,4,0,24,314,90,0,0,0,0,0,0,0,0,34,126,10,0,0,0,0,0,0,0,0,3,18,3,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,3,3,16,0,0,0,0,0,0,0,0,7,26,6,0,0,0,0,0,0,0,0,3,9,114,0,0,0,0,0,0,0,0,42,157,1183,91,86,11,14,11,19,7,0,86,1509,253,41,76,16,18,20,22,14,3,25,485,17,0,4,3,0,11,0,4,8,5,53,0,0,3,0,0,0,0,0,0,4,13,272,42,83,22,15,27,24,20,11,33,552,6,0,0,0,0,0,0,0,0,7,13,1455,140,163,34,30,44,44,25,18,134,2079
111021219,0,0,0,0,0,161,5,0,0,0,0,0,0,0,7,171,41,0,0,0,0,0,0,0,0,4,51,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,15,64,830,68,79,22,18,12,3,6,4,32,1079,137,23,34,6,17,18,5,11,3,14,262,5,3,3,0,0,3,5,3,0,6,32,0,0,0,0,0,0,0,0,0,0,0,142,28,34,8,17,21,13,13,3,17,290,0,0,0,0,0,0,0,0,0,3,3,973,96,111,27,36,33,19,18,8,51,1367
111021220,0,0,0,0,3,93,0,0,0,0,0,0,0,0,0,99,21,0,0,0,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,31,606,53,32,11,9,3,3,0,0,20,740,101,28,12,10,11,3,4,3,0,3,173,9,3,0,0,0,3,0,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,105,29,18,10,16,9,7,5,0,3,195,0,0,0,0,0,0,0,0,0,0,4,715,82,46,16,23,11,12,7,3,28,942
111021221,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,7,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,13,211,19,12,0,0,0,0,0,0,9,258,35,6,14,0,0,0,0,0,0,0,60,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,37,6,14,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,249,24,25,3,0,0,0,0,0,10,323
111031222,0,0,0,0,0,161,0,0,0,0,0,0,3,0,4,171,29,0,0,0,0,0,0,0,0,0,28,19,0,0,0,0,0,0,0,0,0,22,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,3,4,58,0,0,0,0,0,0,0,0,9,67,630,122,134,28,32,18,27,12,10,23,1039,366,73,117,37,20,25,24,13,3,24,695,69,3,18,3,4,3,0,9,3,8,118,0,0,0,0,0,0,0,0,0,0,3,440,75,133,35,27,26,25,17,8,25,810,3,0,0,0,0,0,0,0,0,5,9,1074,194,267,65,51,48,50,33,17,58,1859
111031223,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,74,7,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,14,343,23,14,3,5,3,3,0,0,9,405,56,15,17,5,11,7,16,15,10,13,162,15,11,10,3,4,8,15,21,3,20,111,3,0,0,0,0,0,0,0,0,0,3,74,28,27,12,11,9,33,32,12,28,273,5,0,0,0,0,0,0,0,0,0,5,423,43,41,14,15,16,33,32,12,38,678
111031224,0,0,0,9,9,208,0,0,0,0,0,0,0,0,14,225,21,0,0,0,0,0,0,0,0,0,21,45,0,0,0,0,0,0,0,0,3,44,28,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,3,74,0,0,0,0,0,0,0,0,0,11,11,96,0,0,0,0,0,0,0,0,13,104,543,74,94,22,10,18,12,15,12,20,810,346,34,106,13,14,23,32,33,12,27,643,139,3,7,0,4,3,4,4,5,0,166,3,0,0,0,0,0,0,0,0,0,3,486,39,109,13,24,28,34,39,23,25,816,0,0,0,0,0,0,0,0,0,20,17,1030,113,201,36,32,47,43,53,28,61,1637
