SA2_MAINCODE_2016,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_incl_lt_rail_M,One_met_Tram_incl_lt_rail_F,One_met_Tram_incl_lt_rail_P,One_method_Taxi_M,One_method_Taxi_F,One_method_Taxi_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_incl_lt_rl_M,Two_mt_trn_Trm_incl_lt_rl_F,Two_mt_trn_Trm_incl_lt_rl_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_inc_lt_rl_M,Two_mth_Bu_Trm_inc_lt_rl_F,Two_mth_Bu_Trm_inc_lt_rl_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Trn_two_othr_met_M,Three_meth_Trn_two_othr_met_F,Three_meth_Trn_two_othr_met_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
102021047,94,56,153,22,32,51,0,0,0,0,0,0,4,0,7,2704,2434,5142,191,160,348,80,3,88,24,0,21,26,9,34,26,14,41,32,27,64,3199,2730,5936,26,11,35,0,0,0,0,0,0,52,24,75,7,3,10,3,3,3,89,41,127,0,0,0,0,0,0,4,0,3,5,7,8,0,0,0,6,5,13,25,5,31,121,54,172,15,9,16,0,0,0,3,0,3,14,9,19,117,201,312,282,471,744,24,32,57,3751,3498,7245
102021048,79,54,128,41,67,103,0,3,3,0,0,4,0,3,3,3041,2599,5634,216,228,446,131,0,135,38,0,44,19,3,24,29,12,42,61,72,135,3668,3036,6704,26,12,42,0,0,0,0,0,3,54,30,92,7,14,17,0,0,0,93,59,153,0,0,0,0,0,0,3,0,7,0,9,11,0,0,0,7,8,16,46,18,64,147,81,230,16,12,31,4,0,4,0,0,0,21,15,34,92,167,260,326,605,924,71,61,131,4319,3968,8294
102021049,19,10,27,0,0,3,0,0,0,0,0,0,0,0,0,599,494,1089,30,38,63,26,0,26,5,0,5,0,0,0,3,0,4,18,13,30,694,557,1252,0,0,0,0,0,0,0,0,0,13,5,16,3,0,3,0,0,3,21,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,29,8,40,0,0,0,0,0,0,0,0,0,0,0,0,66,96,165,59,117,175,10,10,15,861,787,1644
102021050,19,9,32,13,11,24,0,0,0,0,0,3,0,0,0,1545,1351,2891,110,61,170,57,0,52,13,0,10,3,0,3,13,6,21,19,31,53,1786,1483,3266,9,0,10,0,0,0,0,0,0,12,7,22,3,5,8,3,0,3,23,18,36,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,3,3,7,18,4,21,44,27,69,3,0,3,0,0,0,0,0,0,3,0,4,51,106,153,160,263,417,15,26,43,2058,1904,3956
102021051,74,30,98,4,5,9,0,0,0,0,0,0,0,0,0,859,804,1661,51,51,98,20,0,20,10,0,10,5,0,5,3,9,11,22,8,30,1058,901,1959,3,6,8,0,0,0,0,0,0,20,15,40,0,3,6,4,0,3,32,31,60,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,15,10,19,45,36,82,7,3,14,0,0,0,0,0,0,7,3,14,51,74,119,91,176,263,12,9,26,1264,1201,2467
102021052,4,7,11,10,9,19,0,0,0,0,0,0,0,0,0,970,798,1764,64,41,105,26,0,26,3,0,3,0,0,0,14,3,17,13,8,28,1108,862,1970,0,0,3,0,0,0,0,0,0,3,10,15,0,0,0,0,0,0,4,14,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,3,14,14,14,35,0,0,4,0,0,0,0,0,0,0,0,3,29,68,100,67,152,217,10,10,17,1240,1107,2346
102021053,26,34,60,56,88,144,0,0,0,0,0,0,0,3,3,2124,1862,3983,120,127,245,57,0,63,26,3,23,13,4,22,15,11,31,61,72,130,2505,2194,4701,20,9,30,0,0,0,0,0,0,35,28,68,3,6,13,3,0,3,67,47,112,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,3,4,7,17,9,23,78,53,139,5,4,8,0,0,0,5,0,5,8,9,13,123,151,276,229,392,620,34,44,84,2986,2841,5827
102021054,23,12,35,13,12,27,3,0,3,0,0,0,4,0,4,1324,1087,2419,93,76,171,43,0,47,10,0,13,4,0,5,15,3,18,24,40,64,1563,1234,2794,9,5,13,0,0,0,0,0,0,6,7,13,0,0,0,0,0,0,18,18,31,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,12,7,20,36,24,59,3,0,4,0,0,0,0,0,0,3,0,7,50,92,142,145,250,403,32,19,51,1825,1635,3456
102021055,67,49,120,13,9,17,0,0,0,0,0,0,0,0,0,810,764,1574,61,63,124,24,0,24,11,0,11,8,3,8,3,0,5,40,38,79,1044,925,1971,18,5,25,0,0,0,0,0,0,12,8,25,3,6,10,0,0,0,33,15,51,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,5,5,8,0,11,45,20,67,12,3,10,0,0,0,0,0,0,12,3,10,44,75,126,80,144,219,12,5,15,1231,1181,2409
102021056,92,81,172,26,23,55,0,0,0,0,0,0,0,0,0,2487,2151,4633,191,193,383,63,4,67,14,3,16,8,0,12,15,17,31,30,30,58,2926,2502,5432,25,14,35,0,0,0,0,0,0,70,39,104,10,9,12,0,0,3,102,60,161,0,0,0,0,0,0,0,0,0,3,9,12,3,0,3,9,9,15,36,12,46,146,77,224,12,8,20,0,0,0,0,0,0,12,11,24,101,177,281,250,432,687,18,35,55,3455,3239,6700
102021057,93,66,161,11,17,24,0,0,0,0,0,0,0,3,7,1160,977,2138,98,96,194,38,0,37,5,0,5,7,0,7,14,8,18,35,32,68,1468,1193,2663,21,19,35,0,0,0,0,0,0,28,20,48,6,8,13,0,3,0,59,41,102,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,15,12,21,76,61,130,9,7,14,0,0,0,0,0,0,9,7,14,44,63,102,149,231,379,25,17,38,1762,1564,3327
103011058,10,0,17,14,12,28,0,0,0,0,0,0,12,15,30,3806,3547,7358,273,304,579,71,0,75,29,3,36,45,12,58,30,15,39,272,253,526,4573,4169,8742,0,3,5,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,9,3,10,0,0,0,0,0,0,0,3,7,0,3,5,3,0,4,6,6,10,33,21,54,48,26,75,4,3,3,3,0,3,4,3,3,10,4,9,159,218,378,435,696,1130,62,44,104,5278,5170,10443
103011059,4,3,3,6,10,19,3,0,3,0,0,0,3,4,5,1890,1717,3607,134,141,274,59,3,66,13,3,15,24,0,23,15,7,21,49,36,88,2199,1928,4124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,3,3,3,8,22,12,32,20,17,37,0,0,3,0,0,0,0,0,0,4,0,3,49,101,150,202,332,540,31,22,51,2506,2402,4906
103011060,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,1075,996,2064,43,84,125,71,9,77,14,0,14,3,0,3,14,9,24,48,35,81,1281,1124,2406,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,12,11,7,18,0,0,0,0,0,0,0,0,0,0,0,0,172,180,346,126,175,308,26,20,49,1616,1511,3124
103011061,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,718,572,1290,41,38,72,42,5,48,6,3,5,4,0,4,12,7,16,44,39,83,875,656,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,6,5,8,0,0,0,0,0,0,0,0,0,0,0,0,88,80,167,76,104,183,23,18,38,1068,866,1930
103021062,0,0,0,17,7,27,0,0,0,0,0,0,0,0,0,852,712,1565,85,52,139,49,4,53,17,3,19,9,0,6,31,14,42,113,114,226,1173,903,2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,14,6,21,14,9,26,0,0,0,0,0,0,4,0,4,4,0,4,169,133,305,72,138,215,21,18,41,1464,1208,2671
103021063,0,0,0,3,3,3,0,0,0,0,0,0,0,5,4,1258,1050,2307,113,117,224,67,0,64,11,0,14,12,0,12,9,12,18,90,81,170,1555,1268,2825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,9,5,5,15,0,0,0,0,0,0,0,0,0,0,0,0,59,101,159,116,224,339,27,22,45,1762,1614,3383
103021064,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,720,626,1349,32,48,83,55,3,55,21,3,24,5,0,5,15,6,23,69,40,105,926,724,1647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,12,3,15,0,0,0,0,0,0,0,0,0,0,0,3,192,163,355,76,128,206,28,19,43,1228,1032,2262
103021065,0,0,0,18,5,22,0,0,0,0,0,0,8,3,9,1503,1266,2767,115,97,208,68,0,67,13,0,17,4,3,14,25,12,31,109,86,199,1867,1475,3348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,15,5,17,19,9,28,0,0,0,0,0,0,0,0,7,0,3,6,197,182,382,131,223,358,38,28,66,2263,1915,4176
103021066,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,402,362,765,39,25,56,24,0,25,7,0,9,6,0,6,11,3,15,56,54,105,548,441,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,161,125,291,36,82,123,14,11,31,772,664,1439
103021067,0,0,0,13,3,13,0,0,0,0,0,0,15,5,25,1599,1425,3027,163,129,297,51,0,51,11,3,17,13,0,17,14,7,25,108,99,202,1988,1674,3664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,7,0,7,14,3,23,26,3,25,0,0,0,0,0,0,0,0,0,0,0,0,66,104,175,210,258,463,26,20,44,2314,2065,4376
103021068,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,358,345,708,29,20,52,26,0,30,8,0,8,0,0,3,12,4,22,67,38,108,510,418,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,11,3,12,14,3,14,0,0,0,0,0,0,0,0,0,0,0,0,172,101,269,43,76,114,18,8,21,745,606,1351
103021069,0,0,3,56,6,61,0,0,0,0,0,0,3,0,0,711,637,1345,88,60,152,50,3,55,3,0,4,5,5,12,35,9,49,89,54,142,1043,782,1823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,8,0,0,0,0,0,0,7,3,15,14,4,15,24,5,28,0,0,0,0,0,0,4,0,8,6,0,3,217,169,388,93,143,238,29,23,53,1402,1123,2525
103031070,22,18,41,6,7,12,0,0,0,0,0,0,3,12,15,1668,1459,3127,99,128,224,38,0,45,6,3,7,20,4,25,13,5,21,141,97,240,2029,1731,3757,3,0,5,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,7,4,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,16,9,22,27,11,35,3,3,7,0,0,0,0,0,0,3,3,7,45,79,122,212,329,537,32,30,61,2346,2177,4523
103031071,12,5,19,8,4,13,0,0,0,0,0,0,9,3,6,1249,1000,2247,47,58,109,66,0,66,6,0,6,4,0,4,9,3,14,61,62,124,1464,1134,2598,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,6,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,4,21,19,13,31,0,4,4,0,0,0,0,0,0,3,3,7,102,129,232,159,205,367,22,28,49,1770,1510,3279
103031072,0,0,0,0,3,6,0,0,0,0,0,0,0,6,6,1922,1540,3460,212,160,370,55,4,64,13,4,18,20,5,22,10,3,14,96,132,222,2330,1863,4192,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16,43,26,20,45,0,0,0,0,0,0,3,0,3,3,0,3,55,112,173,234,321,555,40,34,71,2699,2349,5040
103031073,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,337,318,650,30,19,49,21,0,19,7,0,7,0,0,0,4,0,6,31,24,57,429,372,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,12,6,3,9,0,0,3,0,0,0,0,0,0,0,0,3,73,48,126,47,70,123,10,11,22,578,504,1083
103031074,3,3,9,0,3,5,0,0,0,0,0,0,0,0,0,1418,1101,2515,93,55,153,78,10,85,29,4,33,3,3,3,19,6,25,87,99,190,1732,1283,3014,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,24,4,31,26,9,37,0,0,0,0,0,0,7,3,7,8,3,12,272,238,502,174,250,417,34,27,56,2238,1802,4035
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,3,0,4,8,5,14,0,0,0,0,0,3,0,0,0,1143,1029,2167,66,54,112,58,7,62,22,0,18,3,0,3,10,6,17,71,63,137,1378,1168,2542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,4,7,14,0,0,0,0,0,0,0,0,0,0,0,3,157,139,301,138,193,330,15,20,40,1704,1530,3235
103041077,4,6,11,20,21,44,6,0,6,0,0,0,12,24,33,2708,2578,5290,226,284,509,60,0,62,41,3,44,46,10,57,17,8,28,208,175,383,3351,3115,6464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,41,28,21,47,0,0,0,0,0,3,5,0,3,3,3,4,105,155,264,297,486,782,46,44,87,3823,3823,7642
103041078,4,3,11,16,9,26,0,0,0,0,0,0,5,12,19,3620,3338,6956,290,278,574,84,3,88,22,6,20,25,3,32,23,8,33,87,80,169,4189,3748,7936,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,8,38,20,52,46,19,65,0,3,3,0,0,0,0,0,0,6,3,9,119,208,324,358,547,906,38,30,64,4749,4556,9304
103041079,0,3,3,5,7,12,3,0,3,0,0,0,0,0,0,2002,1713,3708,93,118,213,85,3,84,14,0,20,5,0,5,36,11,48,137,78,212,2380,1925,4308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,14,14,4,23,0,0,0,0,0,0,0,0,0,3,0,3,328,278,603,212,319,534,38,40,80,2976,2572,5548
104011080,3,3,5,9,11,22,0,0,0,0,0,0,7,9,11,2289,2144,4432,183,195,379,81,3,85,33,3,37,85,38,120,14,5,21,162,151,315,2872,2562,5431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,4,22,14,39,25,17,42,0,0,0,0,0,3,0,0,0,0,0,3,78,142,226,286,448,730,37,28,68,3302,3195,6499
104011081,0,0,0,11,13,25,0,0,0,0,0,0,0,0,0,1997,1771,3770,124,124,251,112,5,115,28,3,35,10,4,8,35,17,47,94,57,156,2414,1995,4404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,21,21,40,21,27,47,3,0,3,0,0,0,3,0,5,4,0,8,261,223,486,226,362,589,44,38,80,2968,2647,5610
104011082,4,0,3,16,7,24,0,0,0,0,0,0,3,0,3,1791,1655,3444,101,130,230,73,0,70,20,0,22,36,20,51,41,23,55,146,144,289,2219,1975,4202,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,31,27,10,37,0,0,0,0,0,0,0,0,0,0,0,0,148,204,347,246,390,638,48,38,83,2689,2622,5308
104021083,0,0,0,3,0,3,0,0,0,0,0,0,4,0,4,700,665,1360,38,69,109,20,0,21,7,0,7,11,5,20,7,7,11,66,67,131,853,817,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,12,13,3,13,0,0,0,0,0,0,0,0,0,4,0,4,142,129,264,86,174,265,17,24,43,1110,1148,2256
104021084,0,0,0,20,18,37,5,0,5,0,0,0,8,6,12,2458,2310,4768,181,264,447,66,0,66,60,0,65,58,16,73,26,18,49,111,106,217,2987,2742,5730,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,7,31,20,46,34,26,61,0,0,0,0,0,0,0,0,0,0,0,0,118,194,309,236,415,654,47,31,83,3427,3412,6840
104021085,0,0,0,12,16,31,0,0,0,0,0,0,0,3,6,1331,1332,2667,116,157,266,44,0,43,20,7,25,38,17,52,15,18,32,111,114,227,1684,1661,3345,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,4,4,19,6,26,22,8,34,0,0,0,0,0,0,4,0,4,7,0,7,83,125,207,139,223,362,15,14,34,1952,2031,3982
104021086,3,0,3,0,5,3,0,0,0,0,0,0,0,0,0,636,549,1187,31,41,65,38,0,40,8,0,8,3,0,3,8,0,8,21,16,34,755,614,1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,8,8,6,8,0,0,0,0,0,0,0,0,0,0,0,3,65,79,143,56,135,193,14,13,26,887,846,1735
104021087,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,337,294,629,28,25,52,27,0,27,10,3,7,3,3,4,5,0,10,53,31,91,462,361,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,9,7,8,9,0,0,0,0,0,0,0,0,0,0,0,0,101,89,194,49,90,140,12,10,20,629,556,1184
104021088,0,3,5,11,0,11,0,0,0,0,0,0,0,0,3,1506,1410,2919,65,118,183,54,0,54,14,0,17,5,4,7,8,3,10,38,34,69,1701,1576,3279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,4,27,27,9,35,0,0,0,0,0,0,0,0,0,0,0,0,137,158,295,142,235,378,11,17,24,2025,1992,4013
104021089,3,3,3,21,14,37,0,0,0,0,0,0,3,3,9,2872,2856,5731,200,249,452,75,6,80,54,8,63,61,16,74,17,23,45,86,91,182,3398,3266,6667,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,8,0,0,0,5,7,13,32,10,41,38,18,53,0,0,0,0,0,0,0,0,0,0,0,4,145,200,351,339,496,835,46,48,94,3969,4028,8004
104021090,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,642,572,1215,34,36,71,24,0,25,10,0,10,3,0,7,10,6,20,24,26,53,758,640,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,10,9,8,16,0,0,0,0,0,0,0,0,0,0,0,0,51,57,108,88,143,233,9,16,29,916,867,1780
104021091,0,0,0,9,15,23,3,0,3,0,0,0,0,0,0,1817,1584,3399,175,224,394,66,3,68,20,3,28,10,4,12,22,9,37,66,63,128,2191,1905,4093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,23,11,34,29,13,41,0,0,0,3,0,3,0,0,0,3,0,3,88,126,219,171,283,449,28,34,58,2507,2362,4863
105011092,0,0,0,0,4,7,0,0,0,0,0,0,0,0,4,382,356,740,41,50,95,33,0,35,14,4,23,9,6,15,15,8,23,117,136,252,611,566,1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,0,0,7,0,8,7,0,3,60,63,122,35,42,74,12,11,23,726,683,1414
105011093,0,0,0,9,0,9,0,0,0,0,0,0,0,3,3,707,520,1233,61,56,117,25,3,25,17,0,19,10,3,18,16,10,24,67,72,135,916,666,1585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,9,0,15,0,0,0,0,0,0,3,0,3,3,0,3,63,70,132,140,118,251,11,20,39,1139,874,2017
105011094,0,0,0,6,4,7,0,0,0,0,0,0,0,0,0,464,427,892,33,32,67,13,3,16,12,6,13,6,0,4,22,7,30,54,56,113,615,538,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,8,0,0,0,0,0,0,0,0,3,0,0,3,135,107,243,30,68,98,20,6,26,800,730,1527
105011095,0,0,0,43,15,55,0,0,0,0,0,0,0,0,0,672,573,1249,51,37,87,34,0,40,8,3,15,13,8,16,17,8,22,75,83,159,916,723,1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,10,3,11,8,3,11,0,0,0,0,0,0,3,0,3,0,0,3,129,113,238,65,94,162,17,14,32,1141,948,2087
105011096,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,633,543,1182,58,80,131,37,0,41,8,0,10,8,3,12,16,11,31,129,129,263,900,776,1676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,18,9,9,18,0,0,0,0,0,0,0,0,0,0,0,0,150,123,279,52,85,140,22,18,45,1147,1020,2163
105021097,3,0,3,27,11,31,0,3,5,0,0,0,3,0,9,2468,2366,4836,180,232,415,35,0,36,48,0,48,32,5,34,15,11,25,170,159,321,2986,2781,5770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,8,0,8,9,17,26,21,17,34,0,0,3,0,0,0,0,0,0,4,0,4,60,98,163,384,457,844,54,40,93,3507,3395,6902
105021098,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,196,130,325,19,23,37,7,0,7,20,6,23,3,3,3,16,10,29,90,77,174,352,253,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,20,15,3,20,0,0,0,0,0,0,3,3,11,3,3,11,130,96,226,23,28,54,17,10,28,541,397,932
105031099,0,0,0,5,10,17,0,0,0,0,0,0,0,0,0,780,799,1585,59,64,124,72,3,75,23,10,34,3,4,5,26,8,36,131,116,245,1109,1012,2119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,21,16,7,25,0,0,0,0,0,0,4,0,4,4,0,4,241,170,412,86,169,257,34,15,53,1495,1368,2869
105031100,0,0,0,15,11,20,0,0,0,0,0,0,3,4,9,1863,1690,3556,129,174,307,61,0,61,23,3,22,15,0,20,4,0,10,51,54,107,2169,1939,4107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,3,19,20,4,25,0,0,0,0,0,0,0,0,0,6,0,6,55,86,139,161,302,457,22,29,49,2422,2367,4783
