SA2_MAINCODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
127011595,4943,5050,9994,66,68,128,588,627,1211,0,0,0,3,6,5,0,0,0,3,0,3,0,0,0,0,4,6,4,0,7,0,0,0,605,639,1239,65,76,140,0,0,3,735,778,1518,310,307,620,5989,6143,12128
127011596,4614,4787,9396,63,85,145,544,577,1124,5,3,6,4,4,8,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,560,596,1150,38,46,87,14,8,20,675,731,1404,297,307,603,5585,5818,11400
127011597,6149,6129,12281,90,93,184,676,667,1342,6,3,12,11,15,28,6,3,9,5,4,11,0,0,0,3,0,6,4,0,3,0,0,0,708,697,1401,52,84,131,9,5,22,868,877,1740,473,430,903,7485,7442,14925
127021509,6625,6983,13606,96,97,188,525,533,1057,7,4,16,5,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,542,1087,66,78,149,10,3,15,718,721,1441,387,406,791,7727,8112,15838
127021510,7936,8127,16060,124,116,240,553,601,1148,14,9,27,9,3,10,3,3,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,577,621,1200,105,151,259,17,12,29,830,896,1725,441,409,852,9209,9436,18641
127021511,9693,10201,19892,442,393,839,744,682,1424,17,12,27,16,15,28,12,5,14,5,3,12,0,0,0,0,0,0,3,0,3,3,0,3,796,720,1519,261,335,594,29,25,53,1526,1466,2992,790,760,1552,12010,12425,24436
127021512,6944,7218,14156,124,107,226,550,579,1129,7,10,23,7,9,16,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,572,605,1178,90,117,208,26,8,32,804,838,1647,616,590,1200,8361,8644,17006
127021513,8345,8675,17022,217,246,461,683,759,1442,15,20,39,19,18,40,4,5,7,5,3,6,0,0,0,0,0,0,0,3,6,0,0,0,729,806,1539,157,168,322,32,22,50,1131,1242,2373,589,603,1190,10070,10520,20587
127021514,4077,4296,8378,47,45,94,307,341,645,10,3,11,0,6,3,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,323,352,671,61,67,123,9,5,17,440,467,904,197,195,389,4712,4963,9670
127021515,6825,7094,13914,260,245,501,579,563,1141,17,10,28,10,3,16,0,0,3,5,0,6,0,0,0,3,0,4,0,0,0,0,0,0,617,584,1202,374,397,770,21,9,30,1266,1235,2502,584,491,1072,8672,8817,17492
127021516,7552,7957,15511,192,190,381,695,704,1400,15,10,17,8,9,17,3,0,4,7,3,13,0,0,0,0,0,0,3,0,3,0,0,0,722,726,1452,211,260,473,9,6,18,1138,1185,2322,526,491,1018,9222,9636,18851
127021517,3554,3587,7142,21,23,38,280,307,582,7,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,313,600,48,56,108,3,0,3,357,393,750,182,183,366,4094,4164,8262
127021518,1886,1803,3684,16,21,40,96,121,221,0,3,4,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,127,235,11,9,21,0,0,3,131,157,287,237,180,418,2249,2143,4391
127021519,7304,7494,14800,132,166,293,624,596,1221,13,7,22,4,9,14,4,0,7,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,651,619,1264,132,167,299,9,12,26,924,962,1886,586,561,1146,8811,9018,17835
127021520,4534,4816,9353,42,43,84,326,326,652,6,3,8,3,8,8,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,341,337,674,51,61,103,9,3,9,436,444,875,266,281,546,5237,5541,10774
127021521,14,11,25,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,5,0,9,0,0,0,25,14,35
127031522,6139,6437,12573,108,121,228,524,575,1096,3,5,11,8,19,27,3,0,3,3,8,10,0,0,0,0,5,3,0,0,0,0,0,0,547,605,1157,97,99,192,9,15,24,760,836,1592,619,641,1266,7520,7913,15434
127031523,7634,7873,15505,157,165,318,673,702,1378,0,0,0,23,13,33,0,7,8,4,4,11,0,0,0,0,0,0,0,3,3,0,0,0,704,728,1436,56,70,131,9,11,23,933,976,1912,535,514,1044,9100,9361,18463
127031524,8285,8359,16643,267,277,544,717,678,1392,63,25,84,124,85,208,9,8,14,9,3,11,9,0,9,28,16,44,30,7,37,0,0,0,985,820,1803,83,118,199,9,6,16,1341,1221,2564,680,509,1189,10301,10095,20399
127031598,9152,9401,18554,595,613,1209,1082,1023,2108,19,10,35,23,27,49,7,12,18,8,10,16,0,0,5,0,0,3,10,15,27,0,0,0,1155,1096,2251,423,438,864,23,15,37,2201,2169,4365,1887,1897,3779,13236,13457,26698
127031599,4493,4593,9092,73,78,152,453,464,916,3,10,10,14,12,20,0,0,0,0,0,0,0,0,0,7,3,5,0,0,0,0,0,0,471,485,959,63,104,161,12,8,24,618,672,1297,561,585,1145,5674,5852,11524
127031600,7053,7238,14288,125,124,246,744,805,1555,9,15,26,27,15,39,3,3,3,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,789,841,1626,78,110,184,9,14,26,995,1085,2082,487,480,966,8531,8802,17338
127031601,1942,1841,3785,35,32,67,357,320,676,13,9,23,11,3,10,4,5,11,0,0,0,0,0,0,3,3,3,0,3,3,0,0,0,380,341,724,80,86,164,15,9,23,510,468,980,477,443,918,2933,2753,5686
128011529,7184,7498,14677,124,134,258,571,597,1165,11,12,25,14,15,31,3,3,7,8,4,16,0,0,0,0,0,0,0,4,9,0,0,0,612,643,1249,58,60,121,15,9,18,800,844,1648,460,476,937,8445,8820,17268
128011530,6899,7532,14431,220,216,433,772,814,1585,10,7,15,14,22,40,0,0,3,18,11,29,0,0,5,4,0,4,3,3,4,0,0,0,818,860,1681,97,104,202,19,13,29,1146,1197,2344,634,609,1245,8679,9335,18017
128011531,6218,6808,13030,133,146,276,549,620,1168,6,8,13,15,22,35,0,6,9,3,3,9,0,0,0,0,3,3,0,3,5,0,0,0,588,660,1244,49,48,103,27,58,83,793,907,1704,511,543,1056,7525,8264,15788
128011602,4294,4663,8951,156,148,303,557,627,1188,17,10,29,24,20,44,0,0,0,0,5,10,3,0,7,0,0,0,0,3,3,0,0,3,601,679,1280,64,55,121,9,4,18,837,882,1720,419,474,893,5547,6018,11568
128011603,4972,5198,10170,79,74,145,450,414,862,5,3,13,9,13,22,0,0,5,3,0,3,0,0,0,0,0,3,4,4,9,0,0,0,475,443,922,36,31,65,0,6,9,590,554,1140,322,315,637,5880,6066,11949
128011604,8607,8892,17498,490,526,1020,1020,1053,2069,11,7,23,36,25,62,3,4,7,16,11,24,0,0,0,0,0,3,10,3,11,0,0,0,1096,1106,2200,115,141,257,33,22,49,1735,1787,3525,1111,1059,2171,11447,11747,23194
128011605,1309,1351,2661,10,17,29,122,117,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,123,245,8,11,25,0,0,0,148,145,293,79,81,163,1540,1583,3126
128011606,3170,3299,6474,64,58,123,248,292,541,3,4,8,7,9,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,264,304,570,21,19,46,0,3,3,355,383,737,234,219,450,3756,3899,7657
128021533,2739,2897,5633,35,47,83,171,220,390,0,0,0,4,4,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,181,221,405,19,11,31,4,7,6,241,285,525,125,148,274,3101,3324,6429
128021534,4491,4545,9039,50,43,94,292,314,602,4,4,12,8,8,14,0,0,0,3,3,5,0,0,0,0,0,0,3,0,0,0,0,0,313,333,639,38,49,86,4,4,7,398,427,829,220,194,416,5114,5168,10282
128021535,8966,9183,18153,196,216,413,537,548,1083,8,0,7,18,12,31,0,0,3,3,0,8,0,0,0,4,0,0,7,0,10,0,0,0,573,571,1144,48,64,115,7,20,29,832,871,1706,538,517,1050,10336,10570,20910
128021536,8898,9220,18109,155,165,317,578,581,1156,4,8,17,20,20,39,5,0,5,9,9,20,0,0,0,7,4,9,7,9,15,0,0,0,623,633,1254,68,79,145,8,9,16,854,877,1734,598,556,1152,10345,10649,20998
128021537,9,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,3,7,7,11,17,27
128021538,7763,8522,16293,267,278,541,953,973,1925,11,10,25,15,20,38,5,0,3,3,6,11,0,0,0,0,0,4,5,3,13,0,0,0,998,1015,2013,96,117,217,30,45,77,1391,1453,2838,662,761,1424,9813,10742,20552
128021607,7228,7492,14722,157,171,330,443,434,880,0,3,3,13,18,34,0,0,3,0,3,3,0,0,0,0,0,0,3,3,5,0,0,0,461,466,926,30,26,58,9,14,28,662,678,1336,392,349,742,8283,8520,16799
128021608,3115,3241,6354,14,13,28,173,200,373,6,0,7,6,4,4,0,4,3,5,3,4,0,0,0,0,3,3,0,0,0,0,0,0,192,209,400,14,15,29,3,3,3,221,244,465,162,187,346,3496,3672,7168
128021609,1636,1659,3299,3,4,8,70,77,143,3,0,4,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,82,153,8,13,25,0,0,0,85,97,186,82,66,145,1805,1826,3626
197979799,138,182,322,0,0,0,6,19,29,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,31,7,3,6,0,0,0,14,21,43,22,32,52,171,239,412
199999499,1571,849,2420,430,257,688,1715,1489,3200,142,134,269,234,218,450,41,40,80,79,59,140,18,18,38,12,20,32,32,22,54,3,0,4,2271,1994,4263,508,493,1001,151,96,243,3356,2845,6200,2379,1210,3591,7308,4904,12213
