region_id,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
LGA14700,31,872,75,978,37,797,48,882,102,2138,131,2371,171,2154,123,2448,234,1750,78,2062,239,1322,81,1642,122,829,71,1022,61,400,54,515,26,169,38,233,1023,10431,699,12153,44,655,51,750,65,817,46,928,150,2223,133,2506,303,2209,119,2631,442,1713,83,2238,411,1369,86,1866,200,887,66,1153,96,585,101,782,26,414,89,529,1737,10872,774,13383,75,1527,126,1728,102,1614,94,1810,252,4361,264,4877,474,4363,242,5079,676,3463,161,4300,650,2691,167,3508,322,1716,137,2175,157,985,155,1297,52,583,127,762,2760,21303,1473,25536
LGA14750,19,369,111,499,14,239,24,277,40,419,51,510,55,574,59,688,102,619,49,770,72,492,49,613,53,337,56,446,21,164,47,232,4,46,12,62,380,3259,458,4097,29,394,124,547,26,229,26,281,58,453,54,565,112,539,45,696,158,564,41,763,146,370,59,575,67,339,58,464,29,213,67,309,3,90,34,127,628,3191,508,4327,48,763,235,1046,40,468,50,558,98,872,105,1075,167,1113,104,1384,260,1183,90,1533,218,862,108,1188,120,676,114,910,50,377,114,541,7,136,46,189,1008,6450,966,8424
LGA14800,40,686,115,841,49,1013,94,1156,170,3898,328,4396,317,4633,391,5341,388,2766,238,3392,345,2208,198,2751,137,1172,166,1475,57,547,120,724,10,130,52,192,1513,17053,1702,20268,32,696,73,801,75,1264,97,1436,299,4829,277,5405,590,4747,310,5647,572,2918,226,3716,665,2270,207,3142,283,1168,184,1635,74,690,158,922,12,314,112,438,2602,18896,1644,23142,72,1382,188,1642,124,2277,191,2592,469,8727,605,9801,907,9380,701,10988,960,5684,464,7108,1010,4478,405,5893,420,2340,350,3110,131,1237,278,1646,22,444,164,630,4115,35949,3346,43410
LGA14850,56,1270,171,1497,64,1150,102,1316,175,1795,131,2101,291,2158,151,2600,441,2571,207,3219,431,2431,160,3022,204,1247,129,1580,86,726,122,934,22,219,45,286,1770,13567,1218,16555,76,1293,153,1522,92,1135,73,1300,276,1880,115,2271,486,2228,138,2852,708,2556,143,3407,687,2168,119,2974,292,1266,151,1709,113,903,163,1179,24,481,74,579,2754,13910,1129,17793,132,2563,324,3019,156,2285,175,2616,451,3675,246,4372,777,4386,289,5452,1149,5127,350,6626,1118,4599,279,5996,496,2513,280,3289,199,1629,285,2113,46,700,119,865,4524,27477,2347,34348
LGA14870,33,540,77,650,26,465,92,583,73,764,173,1010,117,1020,152,1289,178,1204,171,1553,177,1173,131,1481,110,849,123,1082,46,398,98,542,10,73,23,106,770,6486,1040,8296,36,506,83,625,39,448,33,520,115,789,62,966,199,945,66,1210,277,1112,82,1471,282,990,102,1374,151,777,107,1035,44,434,133,611,6,214,60,280,1149,6215,728,8092,69,1046,160,1275,65,913,125,1103,188,1553,235,1976,316,1965,218,2499,455,2316,253,3024,459,2163,233,2855,261,1626,230,2117,90,832,231,1153,16,287,83,386,1919,12701,1768,16388
LGA14900,341,5691,967,6999,351,5319,607,6277,926,10633,1233,12792,1264,10775,1024,13063,1417,9951,1091,12459,969,6702,850,8521,467,3732,617,4816,212,1615,420,2247,25,397,119,541,5972,54815,6928,67715,429,5443,855,6727,566,5081,559,6206,1678,10757,1162,13597,2179,10734,1041,13954,2193,9135,966,12294,1554,6138,823,8515,651,3568,713,4932,226,2179,533,2938,36,773,209,1018,9512,53808,6861,70181,770,11134,1822,13726,917,10400,1166,12483,2604,21390,2395,26389,3443,21509,2065,27017,3610,19086,2057,24753,2523,12840,1673,17036,1118,7300,1330,9748,438,3794,953,5185,61,1170,328,1559,15484,108623,13789,137896
LGA14920,17,178,39,234,9,157,12,178,27,283,13,323,44,357,35,436,65,423,46,534,78,458,45,581,47,332,45,424,26,177,38,241,4,56,9,69,317,2421,282,3020,11,175,22,208,8,136,10,154,46,303,21,370,76,352,24,452,119,368,35,522,101,385,35,521,69,319,40,428,25,190,32,247,0,88,13,101,455,2316,232,3003,28,353,61,442,17,293,22,332,73,586,34,693,120,709,59,888,184,791,81,1056,179,843,80,1102,116,651,85,852,51,367,70,488,4,144,22,170,772,4737,514,6023
LGA14950,6,85,9,100,3,40,3,46,10,99,3,112,19,149,15,183,41,181,10,232,30,194,12,236,20,118,17,155,9,84,18,111,0,24,5,29,138,974,92,1204,5,72,18,95,3,41,0,44,10,96,4,110,34,150,8,192,54,147,16,217,41,143,8,192,34,112,13,159,5,76,10,91,0,53,8,61,186,890,85,1161,11,157,27,195,6,81,3,90,20,195,7,222,53,299,23,375,95,328,26,449,71,337,20,428,54,230,30,314,14,160,28,202,0,77,13,90,324,1864,177,2365
LGA15050,106,2037,267,2410,112,1896,124,2132,268,3748,237,4253,408,3915,275,4598,587,3589,272,4448,552,2973,234,3759,295,1773,216,2284,137,840,199,1176,15,230,82,327,2480,21001,1906,25387,102,2121,206,2429,145,1809,111,2065,466,3737,194,4397,804,3945,227,4976,1020,3428,225,4673,950,2781,219,3950,398,1784,245,2427,161,1158,302,1621,25,585,118,728,4071,21348,1847,27266,208,4158,473,4839,257,3705,235,4197,734,7485,431,8650,1212,7860,502,9574,1607,7017,497,9121,1502,5754,453,7709,693,3557,461,4711,298,1998,501,2797,40,815,200,1055,6551,42349,3753,52653
LGA15150,40,820,92,952,41,845,100,986,107,2794,342,3243,200,3007,248,3455,296,2187,180,2663,282,1487,135,1904,156,1077,125,1358,78,568,82,728,33,214,62,309,1233,12999,1366,15598,33,758,88,879,43,897,91,1031,175,2976,258,3409,347,3037,198,3582,512,2074,154,2740,472,1414,147,2033,260,1053,128,1441,99,715,155,969,23,400,127,550,1964,13324,1346,16634,73,1578,180,1831,84,1742,191,2017,282,5770,600,6652,547,6044,446,7037,808,4261,334,5403,754,2901,282,3937,416,2130,253,2799,177,1283,237,1697,56,614,189,859,3197,26323,2712,32232
LGA15200,62,1219,192,1473,106,2254,330,2690,390,6761,790,7941,547,6172,636,7355,569,4237,488,5294,445,2699,366,3510,204,1636,277,2117,130,965,218,1313,26,252,59,337,2479,26195,3356,32030,71,1167,181,1419,145,2603,261,3009,612,7254,652,8518,850,6062,560,7472,868,3788,368,5024,706,2546,327,3579,292,1659,246,2197,150,1089,214,1453,17,444,105,566,3711,26612,2914,33237,133,2386,373,2892,251,4857,591,5699,1002,14015,1442,16459,1397,12234,1196,14827,1437,8025,856,10318,1151,5245,693,7089,496,3295,523,4314,280,2054,432,2766,43,696,164,903,6190,52807,6270,65267
LGA15270,27,625,115,767,24,482,47,553,67,925,95,1087,119,1192,130,1441,179,1293,122,1594,181,1203,117,1501,107,966,125,1198,55,424,111,590,9,118,36,163,768,7228,898,8894,32,567,89,688,47,418,35,500,118,915,60,1093,238,1180,113,1531,298,1160,72,1530,283,1081,91,1455,147,848,138,1133,69,483,119,671,8,230,61,299,1240,6882,778,8900,59,1192,204,1455,71,900,82,1053,185,1840,155,2180,357,2372,243,2972,477,2453,194,3124,464,2284,208,2956,254,1814,263,2331,124,907,230,1261,17,348,97,462,2008,14110,1676,17794
LGA15300,20,354,81,455,15,355,51,421,35,661,109,805,79,771,112,962,99,746,87,932,73,623,97,793,43,421,90,554,11,173,51,235,4,39,13,56,379,4143,691,5213,31,301,66,398,35,333,46,414,91,717,93,901,152,672,86,910,163,655,76,894,139,485,92,716,51,338,77,466,27,177,58,262,7,90,13,110,696,3768,607,5071,51,655,147,853,50,688,97,835,126,1378,202,1706,231,1443,198,1872,262,1401,163,1826,212,1108,189,1509,94,759,167,1020,38,350,109,497,11,129,26,166,1075,7911,1298,10284
LGA15350,19,582,80,681,20,565,66,651,54,1403,187,1644,123,1691,165,1979,195,1532,139,1866,194,1182,124,1500,119,901,95,1115,57,432,69,558,23,193,41,257,804,8481,966,10251,19,586,68,673,32,622,59,713,101,1564,170,1835,222,1937,180,2339,396,1625,128,2149,400,1289,136,1825,211,951,119,1281,86,592,108,786,23,461,96,580,1490,9627,1064,12181,38,1168,148,1354,52,1187,125,1364,155,2967,357,3479,345,3628,345,4318,591,3157,267,4015,594,2471,260,3325,330,1852,214,2396,143,1024,177,1344,46,654,137,837,2294,18108,2030,22432
LGA15500,3,181,30,214,0,140,15,155,17,245,16,278,27,356,27,410,47,382,29,458,66,422,30,518,47,431,51,529,25,188,51,264,3,47,12,62,235,2392,261,2888,9,150,24,183,9,119,5,133,26,272,9,307,50,359,19,428,69,346,29,444,98,412,24,534,61,390,41,492,25,186,63,274,5,62,22,89,352,2296,236,2884,12,331,54,397,9,259,20,288,43,517,25,585,77,715,46,838,116,728,58,902,164,834,54,1052,108,821,92,1021,50,374,114,538,8,109,34,151,587,4688,497,5772
LGA15550,3,74,10,87,5,63,3,71,9,106,11,126,17,112,10,139,26,135,17,178,14,116,11,141,7,75,11,93,3,51,16,70,0,7,0,7,84,739,89,912,4,41,5,50,6,48,10,64,9,93,11,113,22,125,9,156,34,111,12,157,28,90,7,125,12,70,18,100,8,32,10,50,0,16,4,20,123,626,86,835,7,115,15,137,11,111,13,135,18,199,22,239,39,237,19,295,60,246,29,335,42,206,18,266,19,145,29,193,11,83,26,120,0,23,4,27,207,1365,175,1747
LGA15650,21,459,82,562,24,441,84,549,61,955,176,1192,91,923,166,1180,115,909,137,1161,102,702,92,896,35,388,63,486,25,164,49,238,4,42,15,61,478,4983,864,6325,22,448,86,556,37,445,43,525,114,874,60,1048,147,800,95,1042,163,791,62,1016,148,585,51,784,72,343,58,473,30,211,70,311,5,86,19,110,738,4583,544,5865,43,907,168,1118,61,886,127,1074,175,1829,236,2240,238,1723,261,2222,278,1700,199,2177,250,1287,143,1680,107,731,121,959,55,375,119,549,9,128,34,171,1216,9566,1408,12190
LGA15700,27,474,93,594,30,279,29,338,54,516,44,614,81,702,56,839,182,1040,87,1309,231,1216,93,1540,145,959,132,1236,65,501,106,672,32,188,46,266,847,5875,686,7408,28,431,55,514,28,266,23,317,115,530,31,676,184,779,67,1030,317,1094,76,1487,364,1060,88,1512,191,894,127,1212,93,570,148,811,18,280,64,362,1338,5904,679,7921,55,905,148,1108,58,545,52,655,169,1046,75,1290,265,1481,123,1869,499,2134,163,2796,595,2276,181,3052,336,1853,259,2448,158,1071,254,1483,50,468,110,628,2185,11779,1365,15329
LGA15750,16,323,64,403,20,287,29,336,41,610,61,712,60,687,68,815,92,760,72,924,68,709,75,852,54,476,66,596,29,202,48,279,3,75,14,92,383,4129,497,5009,26,315,75,416,32,274,18,324,85,584,50,719,124,646,60,830,191,683,56,930,145,572,42,759,65,439,67,571,32,253,71,356,5,113,21,139,705,3879,460,5044,42,638,139,819,52,561,47,660,126,1194,111,1431,184,1333,128,1645,283,1443,128,1854,213,1281,117,1611,119,915,133,1167,61,455,119,635,8,188,35,231,1088,8008,957,10053
LGA15800,17,148,31,196,9,97,18,124,15,221,19,255,38,265,27,330,45,329,44,418,46,350,40,436,30,230,34,294,25,146,32,203,4,42,7,53,229,1828,252,2309,19,144,23,186,4,93,11,108,36,245,32,313,61,248,22,331,89,319,29,437,83,249,27,359,45,206,32,283,23,158,44,225,6,87,17,110,366,1749,237,2352,36,292,54,382,13,190,29,232,51,466,51,568,99,513,49,661,134,648,73,855,129,599,67,795,75,436,66,577,48,304,76,428,10,129,24,163,595,3577,489,4661
LGA15850,10,171,28,209,5,133,10,148,17,244,25,286,34,318,26,378,50,356,36,442,50,369,34,453,28,285,36,349,5,133,31,169,3,28,6,37,202,2037,232,2471,6,152,38,196,15,127,9,151,47,278,22,347,71,316,30,417,87,327,19,433,87,309,29,425,41,235,38,314,19,142,35,196,3,37,21,61,376,1923,241,2540,16,323,66,405,20,260,19,299,64,522,47,633,105,634,56,795,137,683,55,875,137,678,63,878,69,520,74,663,24,275,66,365,6,65,27,98,578,3960,473,5011
LGA15900,197,3965,442,4604,283,5706,454,6443,644,9856,772,11272,917,8328,616,9861,1327,7819,645,9791,1285,6450,522,8257,645,4072,549,5266,323,2404,544,3271,103,923,249,1275,5724,49523,4793,60040,209,3886,357,4452,385,5761,350,6496,951,9297,540,10788,1450,8148,488,10086,2156,7263,502,9921,2077,5795,441,8313,866,4270,627,5763,442,3536,799,4777,86,2046,458,2590,8622,50002,4562,63186,406,7851,799,9056,668,11467,804,12939,1595,19153,1312,22060,2367,16476,1104,19947,3483,15082,1147,19712,3362,12245,963,16570,1511,8342,1176,11029,765,5940,1343,8048,189,2969,707,3865,14346,99525,9355,123226
LGA15950,26,677,148,851,62,1432,187,1681,252,6930,791,7973,318,4637,573,5528,347,2843,367,3557,380,2507,305,3192,189,1730,223,2142,84,691,158,933,20,239,67,326,1678,21686,2819,26183,22,730,94,846,84,1694,192,1970,423,7452,710,8585,472,4860,498,5830,599,2923,318,3840,721,2689,277,3687,369,1740,270,2379,130,946,211,1287,23,562,162,747,2843,23596,2732,29171,48,1407,242,1697,146,3126,379,3651,675,14382,1501,16558,790,9497,1071,11358,946,5766,685,7397,1101,5196,582,6879,558,3470,493,4521,214,1637,369,2220,43,801,229,1073,4521,45282,5551,55354
LGA16100,9,135,27,171,5,106,74,185,16,201,30,247,30,258,32,320,48,278,22,348,56,312,32,400,28,228,28,284,9,95,17,121,3,22,4,29,204,1635,266,2105,5,120,14,139,13,105,9,127,20,176,9,205,49,269,13,331,67,240,14,321,78,272,26,376,31,195,30,256,12,85,18,115,3,41,7,51,278,1503,140,1921,14,255,41,310,18,211,83,312,36,377,39,452,79,527,45,651,115,518,36,669,134,584,58,776,59,423,58,540,21,180,35,236,6,63,11,80,482,3138,406,4026
LGA16150,54,1111,180,1345,55,1095,108,1258,141,2027,179,2347,235,1986,193,2414,261,1932,176,2369,268,1673,168,2109,149,1048,152,1349,70,636,101,807,18,174,45,237,1251,11682,1302,14235,56,1196,139,1391,98,1050,71,1219,238,2110,150,2498,378,1972,176,2526,466,1910,132,2508,434,1591,136,2161,222,1104,147,1473,95,814,176,1085,28,429,77,534,2015,12176,1204,15395,110,2307,319,2736,153,2145,179,2477,379,4137,329,4845,613,3958,369,4940,727,3842,308,4877,702,3264,304,4270,371,2152,299,2822,165,1450,277,1892,46,603,122,771,3266,23858,2506,29630
LGA16180,23,409,64,496,10,278,19,307,31,477,31,539,94,864,89,1047,142,1042,91,1275,135,912,88,1135,68,474,52,594,21,157,29,207,0,33,6,39,524,4646,469,5639,23,386,50,459,17,247,13,277,64,528,23,615,157,977,73,1207,236,929,68,1233,237,745,74,1056,88,394,33,515,22,127,40,189,0,55,11,66,844,4388,385,5617,46,795,114,955,27,525,32,584,95,1005,54,1154,251,1841,162,2254,378,1971,159,2508,372,1657,162,2191,156,868,85,1109,43,284,69,396,0,88,17,105,1368,9034,854,11256
LGA16200,15,386,83,484,24,313,52,389,57,587,74,718,108,683,75,866,137,794,74,1005,120,676,74,870,64,496,85,645,28,328,88,444,8,87,25,120,561,4350,630,5541,21,406,70,497,34,272,31,337,126,627,52,805,179,668,48,895,194,698,71,963,186,586,78,850,106,467,103,676,57,363,85,505,11,194,44,249,914,4281,582,5777,36,792,153,981,58,585,83,726,183,1214,126,1523,287,1351,123,1761,331,1492,145,1968,306,1262,152,1720,170,963,188,1321,85,691,173,949,19,281,69,369,1475,8631,1212,11318
LGA16250,221,4050,687,4958,321,5396,756,6473,1001,14188,1759,16948,1121,10033,1086,12240,1204,8075,847,10126,1030,6193,619,7842,502,3823,510,4835,303,2205,447,2955,65,679,200,944,5768,54642,6911,67321,261,3774,524,4559,436,5183,585,6204,1550,13408,1260,16218,1719,9279,836,11834,1799,7863,710,10372,1513,5834,551,7898,755,3807,509,5071,297,2809,613,3719,49,1556,500,2105,8379,53513,6088,67980,482,7824,1211,9517,757,10579,1341,12677,2551,27596,3019,33166,2840,19312,1922,24074,3003,15938,1557,20498,2543,12027,1170,15740,1257,7630,1019,9906,600,5014,1060,6674,114,2235,700,3049,14147,108155,12999,135301
LGA16350,264,5607,752,6623,301,5718,685,6704,855,11056,920,12831,1109,10418,826,12353,1265,9650,801,11716,1204,8281,694,10179,565,4027,548,5140,197,1570,398,2165,47,387,150,584,5807,56714,5774,68295,311,5498,658,6467,444,5716,430,6590,1497,11157,828,13482,1977,10157,771,12905,2311,9550,722,12583,2052,7478,642,10172,700,3846,584,5130,234,2040,550,2824,58,953,299,1310,9584,56395,5484,71463,575,11105,1410,13090,745,11434,1115,13294,2352,22213,1748,26313,3086,20575,1597,25258,3576,19200,1523,24299,3256,15759,1336,20351,1265,7873,1132,10270,431,3610,948,4989,105,1340,449,1894,15391,113109,11258,139758
LGA16370,53,1600,193,1846,53,1314,101,1468,134,2097,132,2363,297,3316,212,3825,505,3525,230,4260,559,3052,220,3831,269,2198,190,2657,121,1009,157,1287,41,380,102,523,2032,18491,1537,22060,60,1450,166,1676,83,1151,72,1306,240,2133,118,2491,520,3609,219,4348,897,3452,188,4537,954,2893,197,4044,451,1986,185,2622,164,1236,249,1649,35,757,202,994,3404,18667,1596,23667,113,3050,359,3522,136,2465,173,2774,374,4230,250,4854,817,6925,431,8173,1402,6977,418,8797,1513,5945,417,7875,720,4184,375,5279,285,2245,406,2936,76,1137,304,1517,5436,37158,3133,45727
LGA16380,111,1912,249,2272,81,1265,128,1474,187,2357,185,2729,402,3369,223,3994,616,3809,289,4714,717,3936,316,4969,499,3560,392,4451,288,2093,457,2838,81,645,181,907,2982,22946,2420,28348,108,1790,206,2104,106,1220,73,1399,356,2491,112,2959,749,3559,193,4501,1081,4082,220,5383,1269,3773,272,5314,677,3716,438,4831,325,2412,629,3366,57,1123,368,1548,4728,24166,2511,31405,219,3702,455,4376,187,2485,201,2873,543,4848,297,5688,1151,6928,416,8495,1697,7891,509,10097,1986,7709,588,10283,1176,7276,830,9282,613,4505,1086,6204,138,1768,549,2455,7710,47112,4931,59753
LGA16400,71,1822,261,2154,75,1537,153,1765,201,2601,214,3016,381,3226,251,3858,497,3610,301,4408,586,3372,312,4270,401,2882,375,3658,170,1312,332,1814,39,346,129,514,2421,20708,2328,25457,97,1761,200,2058,117,1390,103,1610,379,2609,185,3173,666,3373,222,4261,894,3369,262,4525,1020,3247,297,4564,541,2695,376,3612,193,1450,411,2054,38,613,213,864,3945,20507,2269,26721,168,3583,461,4212,192,2927,256,3375,580,5210,399,6189,1047,6599,473,8119,1391,6979,563,8933,1606,6619,609,8834,942,5577,751,7270,363,2762,743,3868,77,959,342,1378,6366,41215,4597,52178
LGA16470,44,1068,152,1264,69,1168,109,1346,155,2439,217,2811,252,2647,197,3096,340,2387,197,2924,253,1653,146,2052,98,773,121,992,49,373,83,505,9,76,37,122,1269,12584,1259,15112,47,1048,107,1202,87,1125,70,1282,222,2504,167,2893,374,2567,143,3084,481,2141,148,2770,359,1430,125,1914,157,801,119,1077,66,458,118,642,9,243,71,323,1802,12317,1068,15187,91,2116,259,2466,156,2293,179,2628,377,4943,384,5704,626,5214,340,6180,821,4528,345,5694,612,3083,271,3966,255,1574,240,2069,115,831,201,1147,18,319,108,445,3071,24901,2327,30299
LGA16550,128,2945,498,3571,254,5612,845,6711,456,10061,1550,12067,680,7986,1139,9805,953,5969,867,7789,788,4533,688,6009,400,2987,532,3919,248,1854,423,2525,68,715,173,956,3975,42662,6715,53352,108,2862,379,3349,280,5630,587,6497,768,10495,1014,12277,1197,8216,751,10164,1517,5907,603,8027,1322,4451,533,6306,672,3148,543,4363,326,2440,568,3334,72,1447,299,1818,6262,44596,5277,56135,236,5807,877,6920,534,11242,1432,13208,1224,20556,2564,24344,1877,16202,1890,19969,2470,11876,1470,15816,2110,8984,1221,12315,1072,6135,1075,8282,574,4294,991,5859,140,2162,472,2774,10237,87258,11992,109487
LGA16610,43,602,105,750,23,466,28,517,98,788,71,957,132,1002,86,1220,234,1192,101,1527,224,1241,102,1567,125,861,137,1123,72,494,128,694,13,127,56,196,964,6773,814,8551,39,587,76,702,53,427,33,513,168,813,52,1033,254,957,73,1284,373,1095,72,1540,365,1037,107,1509,176,845,140,1161,88,555,140,783,10,285,77,372,1526,6601,770,8897,82,1189,181,1452,76,893,61,1030,266,1601,123,1990,386,1959,159,2504,607,2287,173,3067,589,2278,209,3076,301,1706,277,2284,160,1049,268,1477,23,412,133,568,2490,13374,1584,17448
LGA16650,107,2094,360,2561,185,2780,380,3345,505,7379,825,8709,702,5923,620,7245,767,4757,512,6036,640,3943,418,5001,387,2614,356,3357,223,1780,366,2369,51,635,136,822,3567,31905,3973,39445,116,2034,317,2467,212,2708,287,3207,797,6926,689,8412,1032,5740,549,7321,1174,4639,416,6229,955,3803,384,5142,557,2803,405,3765,266,2103,399,2768,59,1333,263,1655,5168,32089,3709,40966,223,4128,677,5028,397,5488,667,6552,1302,14305,1514,17121,1734,11663,1169,14566,1941,9396,928,12265,1595,7746,802,10143,944,5417,761,7122,489,3883,765,5137,110,1968,399,2477,8735,63994,7682,80411
LGA16700,141,2430,298,2869,172,3747,361,4280,437,7409,525,8371,645,6337,402,7384,916,5447,354,6717,740,4194,286,5220,326,2629,241,3196,266,1733,269,2268,74,615,147,836,3717,34541,2883,41141,133,2342,230,2705,232,4060,359,4651,597,7438,466,8501,1047,6484,352,7883,1346,5353,339,7038,1184,4140,293,5617,574,2862,269,3705,308,2307,404,3019,56,1289,317,1662,5477,36275,3029,44781,274,4772,528,5574,404,7807,720,8931,1034,14847,991,16872,1692,12821,754,15267,2262,10800,693,13755,1924,8334,579,10837,900,5491,510,6901,574,4040,673,5287,130,1904,464,2498,9194,70816,5912,85922
LGA16900,104,2126,253,2483,121,1638,99,1858,257,3092,196,3545,405,3579,211,4195,646,3566,227,4439,611,2769,218,3598,322,1860,236,2418,150,976,239,1365,22,228,64,314,2638,19834,1743,24215,121,1986,214,2321,148,1650,96,1894,469,3072,155,3696,791,3618,181,4590,1068,3385,216,4669,886,2561,231,3678,371,2045,288,2704,154,1222,296,1672,29,485,92,606,4037,20024,1769,25830,225,4112,467,4804,269,3288,195,3752,726,6164,351,7241,1196,7197,392,8785,1714,6951,443,9108,1497,5330,449,7276,693,3905,524,5122,304,2198,535,3037,51,713,156,920,6675,39858,3512,50045
LGA16950,151,2411,433,2995,149,1834,279,2262,277,3123,478,3878,549,3964,448,4961,870,4912,555,6337,973,5196,459,6628,665,4561,594,5820,370,2515,584,3469,86,707,214,1007,4090,29223,4044,37357,156,2334,329,2819,152,1648,146,1946,508,3205,233,3946,854,4179,315,5348,1502,4707,396,6605,1619,5009,448,7076,852,4422,615,5889,380,2740,744,3864,54,1152,353,1559,6077,29396,3579,39052,307,4745,762,5814,301,3482,425,4208,785,6328,711,7824,1403,8143,763,10309,2372,9619,951,12942,2592,10205,907,13704,1517,8983,1209,11709,750,5255,1328,7333,140,1859,567,2566,10167,58619,7623,76409
LGA17000,41,811,116,968,31,745,55,831,90,1320,101,1511,129,1446,107,1682,200,1395,113,1708,147,1030,107,1284,65,547,71,683,26,251,45,322,3,68,8,79,732,7613,723,9068,49,697,81,827,50,576,39,665,155,1178,71,1404,226,1395,82,1703,280,1206,74,1560,259,840,72,1171,98,476,66,640,41,319,79,439,8,155,26,189,1166,6842,590,8598,90,1508,197,1795,81,1321,94,1496,245,2498,172,2915,355,2841,189,3385,480,2601,187,3268,406,1870,179,2455,163,1023,137,1323,67,570,124,761,11,223,34,268,1898,14455,1313,17666
LGA17050,20,240,65,325,9,185,51,245,23,346,69,438,45,441,90,576,62,467,95,624,56,389,70,515,30,250,33,313,16,104,26,146,0,21,6,27,261,2443,505,3209,10,179,35,224,5,156,33,194,33,320,69,422,59,436,71,566,74,436,63,573,77,298,39,414,26,199,26,251,19,84,23,126,4,37,0,41,307,2145,359,2811,30,419,100,549,14,341,84,439,56,666,138,860,104,877,161,1142,136,903,158,1197,133,687,109,929,56,449,59,564,35,188,49,272,4,58,6,68,568,4588,864,6020
