region_id,P_85ov_DNPCC,P_85ov_UCC_NS,P_85ov_Total,P_Tot_CF_Own_CCO,P_Tot_CF_Oth_CCO,P_Tot_CF_Own_CC_Oth_CC,P_Tot_CF_Total,P_Tot_DNPCC,P_Tot_UCC_NS,P_Tot_Total
125041489,424,46,473,2850,732,57,3639,11552,1909,17100
125041490,140,6,149,1383,597,52,2032,3881,216,6129
125041491,276,62,341,3159,768,77,4004,9172,864,14040
125041492,135,21,156,3531,557,48,4136,12648,2345,19129
125041493,313,140,456,3401,1201,115,4717,10908,1148,16773
125041494,146,51,203,1900,808,94,2802,4995,401,8198
126011495,387,44,438,4016,1273,144,5433,13335,761,19529
126011496,469,59,539,3379,1349,143,4871,10348,567,15786
126021497,387,66,461,3852,1183,130,5165,12744,1118,19027
126021498,254,41,303,2325,779,116,3220,7171,566,10957
126021499,516,60,582,1575,595,58,2228,5210,444,7882
126021500,512,131,643,2323,731,50,3104,12005,1280,16389
126021501,278,45,326,2081,625,81,2787,6344,584,9715
126021502,555,103,661,4398,1273,149,5820,14304,1251,21375
126021503,184,45,238,2752,688,63,3503,9896,922,14321
127011504,80,32,112,2200,644,57,2901,7873,1738,12512
127011505,116,56,172,1492,511,53,2056,4811,943,7810
127011506,61,7,68,912,372,20,1304,3265,561,5130
127011507,97,17,117,4907,1253,122,6282,14263,1443,21988
127011508,49,11,60,3763,796,78,4637,8144,853,13634
127021509,109,8,126,2207,752,35,2994,8237,862,12093
127021510,155,41,196,2547,887,68,3502,10527,832,14861
127021511,352,93,450,3489,746,38,4273,12342,1951,18566
127021512,165,29,194,2256,739,67,3062,8148,1132,12342
127021513,230,65,302,2874,822,45,3741,10506,1241,15488
127021514,51,3,57,1395,467,33,1895,5286,415,7596
127021515,152,49,204,2369,540,49,2958,9395,966,13319
127021516,142,19,164,2362,772,45,3179,9515,1000,13694
127021517,51,0,51,1082,419,22,1523,4400,333,6256
127021518,56,19,75,570,296,13,879,2294,366,3539
127021519,196,28,224,2361,924,60,3345,9323,1076,13744
127021520,134,4,141,1395,592,21,2008,6241,453,8702
127021521,0,0,0,0,0,0,0,24,0,24
127031522,127,29,159,2446,669,63,3178,7053,1122,11353
127031523,159,20,179,2487,1117,72,3676,8049,819,12544
127031524,188,14,206,3994,858,201,5053,8992,667,14712
127031525,229,92,321,4210,886,57,5153,14248,3247,22648
127031526,181,30,211,4666,1137,119,5922,11653,1388,18963
128011527,533,103,649,4484,1822,197,6503,12915,1248,20666
128011528,539,129,678,4397,2233,224,6854,16035,1660,24549
128011529,216,53,269,3062,1246,156,4464,8384,603,13451
128011530,478,137,621,2821,1155,116,4092,9237,1088,14417
128011531,535,89,630,2274,1224,67,3565,8224,807,12596
128021532,210,28,242,5501,2191,278,7970,12737,801,21508
128021533,220,16,236,1153,507,63,1723,3204,234,5161
128021534,129,10,139,1625,678,57,2360,6159,351,8870
128021535,160,14,178,3870,1295,142,5307,10548,697,16552
128021536,289,60,352,3938,1427,215,5580,9826,802,16208
128021537,0,0,0,3,3,0,6,9,0,15
128021538,452,156,608,3206,1238,143,4587,10241,1201,16029
197979799,0,0,0,6,0,0,6,89,15,110
199999499,70,52,122,1113,551,42,1706,7210,2821,11737
