region_id,P_85y_ov_DNUDW_,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW_,P_Tot_UDW_NS,P_Tot_Total
125021478,84,47,224,2924,3119,1492,1226,3015,1075,12851
125031479,191,76,379,2522,2455,1232,1150,4452,1371,13182
125031480,259,31,354,1945,1879,844,936,4458,1119,11181
125031481,90,37,199,2799,2652,1141,1220,4816,1707,14335
125031482,132,75,263,4092,4526,2183,1980,4615,1236,18632
125031483,138,63,290,2364,2234,1099,1264,5143,1741,13845
125031484,162,126,399,2875,2972,1333,1349,4735,1604,14868
125031485,160,68,367,4036,4156,1803,1872,6389,2159,20415
125031486,0,0,0,0,0,0,3,4,0,7
125031487,0,0,0,3,0,0,0,3,0,6
125041488,212,159,514,3909,4644,2180,2017,5636,2053,20439
125041489,306,53,474,3851,3904,1363,1148,4824,2011,17101
125041490,104,6,147,1420,1702,846,713,1194,253,6128
125041491,165,71,341,3086,3731,1575,1201,3526,921,14040
125041492,100,26,157,3705,3978,1510,1228,6300,2409,19130
125041493,155,146,455,3686,4200,2035,1680,3894,1278,16773
125041494,100,54,201,1779,2303,1166,912,1605,434,8199
126011495,136,44,438,4925,5183,2648,1918,4028,827,19529
126011496,277,59,536,3891,4485,2340,1669,2776,622,15783
126021497,157,72,462,4400,4681,2434,1790,4548,1175,19028
126021498,140,41,303,2908,3166,1327,936,2016,604,10957
126021499,374,60,583,1893,1854,961,733,1982,460,7883
126021500,334,139,642,3954,3918,1434,1007,4735,1342,16390
126021501,147,50,326,2184,2496,1233,887,2278,639,9717
126021502,315,106,661,5108,5482,2452,1885,5104,1343,21374
126021503,109,53,235,3508,3838,1512,1077,3366,1018,14319
127011504,42,34,112,1947,1930,942,1265,4489,1938,12511
127011505,77,55,172,1477,1529,794,868,2105,1038,7811
127011506,30,7,69,1002,1071,610,623,1196,628,5130
127011507,72,17,115,4726,4463,1974,1842,7301,1682,21988
127011508,29,10,59,3026,3127,1388,1230,3895,967,13633
127021509,94,8,123,2443,2262,993,1032,4361,1002,12093
127021510,97,42,197,3314,2917,1420,1323,4890,996,14860
127021511,253,98,450,3138,2930,1409,1324,7556,2207,18564
127021512,99,34,195,2293,2217,1099,1101,4369,1263,12342
127021513,156,65,303,3022,2596,1127,1245,6109,1390,15489
127021514,36,9,56,1678,1383,684,642,2727,483,7597
127021515,92,57,205,2221,2131,944,1069,5796,1159,13320
127021516,74,22,163,2430,2426,1119,1226,5295,1200,13696
127021517,41,0,51,1305,1181,582,543,2253,391,6255
127021518,31,22,74,679,738,417,395,901,409,3539
127021519,133,29,225,2572,2716,1183,1301,4716,1256,13744
127021520,102,6,141,1784,1642,740,728,3230,578,8702
127021521,0,0,0,0,3,6,6,6,0,21
127031522,65,33,159,2332,2474,1088,1095,3136,1229,11354
127031523,91,28,179,2658,3106,1390,1283,3189,916,12542
127031524,155,17,207,3402,3967,1749,1404,3421,770,14713
127031525,151,99,322,3757,3840,1721,1843,7996,3490,22647
127031526,111,33,209,3870,4110,1897,1816,5707,1563,18963
128011527,222,120,647,5082,5540,2666,2136,3882,1360,20666
128011528,244,149,675,6692,6769,2835,2014,4468,1769,24547
128011529,115,53,270,3335,3715,1942,1413,2331,715,13451
128011530,273,141,623,3347,3747,1788,1314,3015,1207,14418
128011531,337,90,630,2771,3034,1547,1336,2987,920,12595
128021532,103,34,241,4910,6170,3296,2563,3661,910,21510
128021533,145,20,239,1205,1403,734,605,947,267,5161
128021534,106,11,139,2282,2247,1103,824,2014,399,8869
128021535,99,20,178,4108,4510,2240,1620,3284,789,16551
128021536,165,61,353,3799,4596,2415,1753,2779,867,16209
128021537,0,0,0,6,3,0,3,3,0,15
128021538,269,163,608,4003,4550,1860,1391,2931,1293,16028
197979799,0,0,0,9,6,3,6,69,16,109
199999499,66,48,123,2361,1818,643,574,3419,2922,11737
