SED_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
SED10063,10,3,3,7,0,4,0,5,0,107,3,143,0,0,0,0,0,5,0,3,0,52,0,64,0,4,0,0,0,3,0,6,0,25,0,35,0,0,0,3,0,0,0,13,0,22,0,38,7,7,0,4,0,8,0,14,3,191,3,240,5,0,0,3,0,8,0,32,3,92,8,152,18,10,0,14,0,28,0,81,8,830,18,1001,21,30,3,19,4,52,5,90,9,378,5,610,25,48,4,54,0,111,3,79,16,345,3,698,52,56,6,125,4,105,7,86,12,311,5,758,66,38,0,131,9,85,7,33,10,89,0,468,126,36,5,141,8,81,11,40,7,95,6,546,394,66,13,264,25,113,7,51,11,88,0,1045,379,31,4,186,16,45,12,25,3,50,3,748,271,21,3,118,15,44,0,5,9,36,0,526,199,11,3,68,12,9,3,5,0,14,0,319,355,26,4,139,14,66,8,29
SED10064,10,6,0,4,5,4,0,0,6,160,6,191,7,6,0,0,0,6,0,5,4,81,0,109,0,7,0,0,0,0,0,11,4,54,0,70,0,0,0,6,0,5,0,13,0,51,0,70,11,9,0,4,0,9,0,37,10,268,0,342,6,8,0,11,0,18,0,52,11,153,3,261,14,44,8,25,0,34,7,131,15,1432,23,1739,25,47,0,23,3,51,8,166,27,704,6,1063,36,78,5,54,0,107,15,143,23,505,6,972,70,126,8,146,7,91,16,114,19,499,8,1108,49,53,6,117,9,73,3,65,9,128,0,517,98,58,3,125,10,60,7,39,15,127,0,539,260,72,8,205,29,96,11,55,10,107,3,860,168,41,13,150,20,36,7,20,0,64,0,519,106,21,4,76,13,24,0,15,0,37,0,297,71,12,3,32,5,21,0,3,6,7,0,155,111,15,12,64,15,26,6,20
SED10065,0,0,3,0,0,3,0,3,0,427,4,443,0,0,0,0,0,3,0,4,3,79,0,95,0,0,0,0,0,0,0,6,0,54,0,68,0,0,0,0,0,0,0,10,10,41,0,63,0,3,4,0,0,0,0,15,7,251,3,288,0,0,0,0,0,6,4,40,8,101,5,163,0,13,6,0,0,19,0,50,19,581,5,695,7,20,15,9,0,41,9,67,24,277,6,477,3,45,18,28,4,103,23,80,33,249,3,590,25,68,22,59,20,130,33,81,41,232,5,711,27,40,11,91,18,142,24,62,18,97,0,535,65,51,32,116,26,99,10,36,20,88,0,539,365,94,45,252,117,271,54,77,23,102,8,1405,382,39,20,210,94,81,27,33,17,52,8,962,407,33,9,107,51,79,6,14,3,31,0,757,345,20,3,69,33,27,3,4,3,7,0,519,723,20,15,121,52,89,14,24
SED10066,0,0,0,0,0,0,0,5,0,122,0,130,0,0,0,0,0,0,0,6,0,51,0,54,0,0,0,0,0,0,0,4,0,37,0,45,0,0,0,0,0,0,0,4,0,26,0,38,0,6,0,0,0,5,0,11,10,149,0,177,0,4,0,4,0,4,0,19,11,71,0,121,0,9,4,0,0,17,0,28,10,633,22,729,0,11,0,6,3,27,3,69,16,360,4,499,0,35,7,6,6,72,7,72,21,359,5,594,17,38,17,40,19,104,23,60,17,325,7,663,22,25,10,70,25,95,14,44,16,113,0,440,58,41,11,94,32,81,20,53,19,102,0,510,337,65,23,244,90,164,34,50,14,102,0,1125,349,42,14,213,75,60,17,25,10,44,0,856,290,17,7,110,53,53,7,16,0,20,3,580,196,9,0,57,37,20,6,4,0,15,0,352,304,14,4,97,26,55,5,11
SED10067,0,0,0,0,0,0,0,0,0,121,7,134,0,0,0,0,0,0,0,3,3,65,0,71,0,0,0,0,0,0,0,9,0,32,0,43,0,0,0,0,0,0,0,3,0,15,0,20,0,4,0,0,0,3,0,7,5,140,0,153,0,0,0,0,0,0,0,23,3,71,0,107,0,9,0,0,0,5,3,49,3,406,6,485,0,14,0,6,0,10,4,55,10,273,6,372,5,33,6,12,4,23,13,70,12,400,0,583,9,46,9,27,4,55,9,89,21,438,0,715,12,37,4,35,7,43,13,69,10,176,0,405,20,35,5,40,16,47,9,53,13,262,0,508,132,76,11,134,28,100,44,102,30,295,0,962,160,59,6,143,34,61,19,63,11,184,0,751,167,50,10,121,28,58,8,36,3,139,0,611,154,24,5,80,14,27,4,30,0,73,0,413,606,114,13,297,50,244,13,119
SED10068,0,0,0,0,0,0,0,3,0,184,6,207,0,3,0,0,0,0,0,3,0,92,0,108,0,3,0,0,0,0,0,14,0,57,0,75,0,0,0,0,0,0,0,21,0,47,0,61,4,3,0,0,0,4,0,25,0,313,4,360,0,11,0,4,0,7,0,42,7,189,0,262,3,21,0,10,0,19,5,103,14,1682,22,1878,19,42,4,24,6,43,3,151,7,901,3,1197,8,59,3,50,6,84,6,135,19,880,10,1257,43,96,5,114,3,101,10,115,12,863,7,1382,56,64,3,106,4,67,17,69,8,248,4,654,96,59,3,128,9,72,10,51,16,238,0,681,326,81,14,239,35,95,13,67,16,236,3,1131,225,51,6,154,16,44,12,36,14,128,0,682,181,25,3,85,16,41,5,8,6,68,3,443,111,9,6,49,8,15,4,11,5,17,0,230,241,35,8,98,19,50,4,23
SED10069,0,0,0,3,0,0,0,4,3,202,4,218,3,3,0,4,0,0,0,11,3,88,0,109,0,0,0,0,0,0,0,14,0,48,0,65,0,0,0,0,0,0,0,4,0,41,0,55,0,10,0,3,0,3,0,26,0,271,3,318,0,6,0,0,0,8,0,46,3,158,0,220,5,24,3,5,0,12,0,80,13,1331,21,1488,11,28,3,10,3,25,3,127,15,731,9,970,4,53,6,31,4,72,5,122,20,760,0,1084,30,78,15,92,10,96,15,125,19,690,5,1178,21,38,0,86,15,92,17,64,12,204,0,550,54,45,3,95,23,78,6,46,9,229,5,598,241,72,15,263,34,168,23,63,21,254,5,1154,191,27,8,173,21,48,18,37,9,101,0,635,153,20,10,125,15,52,8,18,9,62,0,475,102,11,5,53,4,23,4,11,4,27,0,244,207,22,5,87,14,66,8,40
SED10070,0,0,0,0,0,0,0,3,4,326,3,342,0,0,0,0,0,0,0,3,0,77,0,85,0,0,0,0,0,0,0,4,6,48,0,55,0,0,0,0,0,0,0,3,3,34,0,45,0,0,0,0,0,0,0,12,3,201,4,231,0,0,0,0,0,8,0,18,7,98,0,141,0,4,0,0,0,17,4,51,16,958,9,1056,0,5,3,0,0,33,4,59,15,348,0,466,0,12,4,12,0,67,4,54,26,287,4,481,18,21,12,27,5,88,22,54,26,239,5,524,15,7,6,32,3,75,4,38,21,83,4,282,37,26,12,43,17,70,15,24,10,65,3,324,165,31,27,104,56,141,33,40,28,84,0,696,184,22,14,74,49,64,7,17,15,27,0,468,137,14,6,55,28,42,7,10,4,18,4,321,111,7,4,32,15,7,9,3,0,0,0,191,203,13,3,42,17,29,5,10
SED10071,4,0,0,0,0,0,0,0,0,475,0,479,0,0,0,0,0,0,0,0,0,53,0,58,0,0,0,0,0,0,0,6,3,31,0,39,0,0,0,0,0,0,0,5,8,30,0,41,0,3,0,0,0,4,0,12,6,132,0,158,0,0,0,0,0,0,0,19,6,73,0,107,0,7,8,4,0,13,4,34,16,454,4,539,3,13,0,4,0,37,0,34,15,220,0,328,3,25,3,9,6,82,5,67,19,227,3,451,17,29,12,33,9,82,19,52,24,167,4,445,20,24,8,61,19,91,22,45,13,63,5,366,49,33,20,63,28,82,13,22,7,56,4,370,290,44,36,181,113,225,43,54,23,80,4,1090,403,31,7,166,93,77,23,14,9,22,0,846,352,22,13,120,57,91,14,11,12,10,0,710,370,6,4,83,35,31,8,9,3,6,7,553,717,18,13,108,57,91,7,10
SED10072,0,0,0,0,0,0,0,3,5,301,7,315,0,4,0,0,0,0,0,0,0,66,3,72,0,0,0,0,0,0,0,11,0,61,0,75,0,0,0,0,0,0,0,15,0,45,0,61,0,4,0,0,0,0,0,22,8,207,0,242,0,0,0,0,0,5,0,18,6,92,4,135,3,6,0,0,0,10,6,41,15,764,14,858,9,22,8,6,0,47,5,59,17,370,4,540,7,48,6,10,5,57,14,94,34,242,4,515,8,84,25,51,21,111,24,96,35,264,5,718,28,53,18,80,21,106,24,58,13,125,0,524,68,70,12,92,33,81,24,53,19,119,0,580,358,134,38,276,102,237,52,103,29,144,7,1464,363,56,12,197,81,84,20,31,8,61,0,913,355,28,3,147,61,86,14,21,8,38,3,775,336,17,12,73,33,32,3,18,0,21,0,547,790,25,8,149,42,90,12,36
SED10073,0,3,0,0,0,0,0,0,3,476,0,488,0,3,4,0,0,0,0,3,0,108,5,128,0,0,0,0,0,0,0,9,7,67,0,82,0,0,0,0,0,0,0,10,12,44,0,68,0,7,3,0,0,0,0,30,8,250,0,302,0,3,0,0,0,6,0,35,8,116,0,174,0,22,3,5,0,13,4,56,16,559,12,687,0,24,8,10,6,47,7,73,27,320,5,522,3,42,15,14,5,89,29,82,24,287,6,598,21,86,19,60,23,120,24,108,28,275,3,763,19,40,12,65,21,110,20,57,18,121,4,481,64,33,11,93,42,115,21,45,16,100,6,545,347,74,24,291,106,257,44,74,21,163,10,1415,429,35,3,248,78,109,16,48,6,62,3,1050,434,24,3,123,46,95,9,26,3,44,4,816,389,13,4,62,19,34,3,12,0,20,0,554,925,26,6,178,45,131,11,32
SED10074,0,0,0,0,0,0,0,0,0,285,0,292,0,0,0,0,0,0,0,0,0,74,0,73,0,4,0,0,0,0,0,4,5,44,0,62,0,0,0,0,0,0,0,3,0,26,0,30,0,3,0,0,0,0,4,7,3,184,0,207,0,5,0,0,0,8,0,22,5,102,4,142,6,4,6,0,0,13,0,37,16,644,10,729,5,14,0,4,0,24,4,45,21,376,3,501,7,22,6,11,0,74,9,71,21,331,0,553,8,39,3,40,10,98,16,75,34,325,0,647,17,30,0,46,14,101,9,36,18,100,0,371,35,19,13,55,13,110,15,49,17,80,0,404,215,52,25,173,99,194,37,44,21,104,5,965,245,34,15,126,75,86,16,23,6,36,0,666,222,15,4,106,47,67,20,13,10,22,3,536,203,9,3,45,32,26,5,4,4,8,0,338,468,9,5,69,42,70,4,8
SED10075,0,0,0,0,0,3,0,0,0,191,4,201,0,0,4,0,0,0,0,4,0,42,0,53,0,0,0,3,0,0,0,5,7,29,0,45,0,0,0,0,0,0,0,11,0,34,0,41,0,4,0,0,0,5,0,17,3,229,5,256,0,4,0,0,0,6,0,31,8,154,0,212,4,10,0,8,0,7,3,58,18,1305,14,1422,0,16,3,3,0,32,0,83,30,689,8,866,8,30,0,22,3,96,9,93,27,546,3,841,19,55,20,78,16,79,24,100,35,483,3,913,23,29,18,94,21,93,24,47,26,146,0,509,74,35,3,104,35,105,15,31,17,101,0,519,254,63,20,238,79,169,38,55,14,131,4,1060,280,29,11,194,44,54,28,25,15,51,0,732,229,18,6,126,47,49,11,9,5,38,0,536,153,8,0,58,27,6,4,4,0,11,0,283,252,16,8,73,24,47,8,12
SED10076,0,0,0,0,0,0,0,3,0,219,6,238,0,0,0,0,0,0,0,5,3,101,0,114,0,0,0,0,0,0,0,21,4,41,0,70,0,0,0,0,0,7,4,15,3,42,0,66,0,7,3,4,0,6,0,17,4,284,8,334,0,9,0,0,0,13,5,57,7,168,6,267,0,25,0,4,3,18,5,90,21,1622,40,1831,3,43,0,13,0,48,4,119,27,765,10,1042,17,72,3,39,3,84,10,143,26,767,11,1177,33,109,8,130,15,79,10,105,17,692,14,1216,47,44,3,115,13,68,15,53,11,223,3,585,79,50,4,139,9,60,7,42,13,209,4,613,243,68,9,251,30,100,21,65,11,217,7,1029,201,41,7,134,27,58,15,33,4,97,0,611,157,16,6,78,19,30,0,9,12,54,0,375,92,11,0,28,5,17,4,6,0,25,0,197,178,26,5,80,17,53,12,30
SED10077,0,0,0,0,0,3,0,4,7,377,0,398,0,0,0,0,0,0,0,3,8,78,0,86,0,4,0,0,0,0,0,5,5,49,0,62,0,0,0,0,0,5,0,8,7,43,0,67,0,6,0,0,0,5,0,21,5,201,0,240,0,3,0,0,0,10,0,34,14,120,5,193,0,7,5,0,0,30,3,62,27,606,4,738,4,31,11,10,0,43,6,65,29,260,5,460,8,73,14,18,4,90,25,116,33,274,5,669,22,115,23,92,16,120,31,95,36,240,8,803,24,59,20,84,23,118,21,60,24,87,9,522,63,50,16,108,27,90,25,63,20,101,10,578,313,110,43,274,79,223,41,94,16,155,4,1350,328,56,8,171,60,77,19,29,9,64,0,818,325,35,12,123,46,80,18,22,6,33,7,705,275,16,5,69,21,25,6,7,3,15,7,458,725,42,11,166,45,104,4,33
SED10078,0,0,0,0,0,0,0,0,0,207,5,217,0,0,0,0,0,0,0,0,0,55,0,58,0,0,0,0,0,0,0,3,0,23,0,36,0,0,0,0,0,0,0,6,0,26,0,27,0,0,0,0,0,0,0,8,3,136,3,152,0,7,0,0,0,3,0,17,7,55,0,92,0,5,0,0,0,17,0,36,16,477,6,554,0,11,0,0,0,19,9,42,12,205,3,321,5,24,9,15,0,48,15,68,12,209,4,414,11,65,15,49,18,85,24,82,22,190,0,560,16,34,9,67,21,69,17,43,20,65,0,360,45,43,10,62,30,71,25,30,12,91,0,421,286,79,17,223,70,146,36,62,23,98,6,1039,399,49,5,221,49,74,15,35,13,46,0,912,417,35,3,170,50,75,20,16,4,24,6,811,453,21,7,121,28,37,6,4,0,16,0,686,1173,34,4,233,61,139,15,29
SED10079,0,0,0,0,0,0,3,4,0,168,4,176,0,0,0,0,0,0,0,6,0,77,0,91,0,0,0,0,0,0,0,4,8,44,0,54,0,0,0,0,0,0,0,0,6,35,0,44,0,4,0,0,0,0,0,8,5,237,5,265,0,7,0,0,0,5,3,29,5,129,0,177,0,10,4,0,0,15,0,69,22,1340,17,1475,0,20,4,8,0,33,8,91,27,635,15,829,4,32,6,15,0,67,10,99,12,605,3,857,20,49,5,88,12,64,13,99,17,615,4,992,27,40,7,81,14,82,10,56,13,185,0,514,49,30,3,86,13,87,10,30,10,174,0,490,237,55,8,212,55,131,24,67,21,177,4,988,228,41,5,161,37,50,15,34,6,59,0,638,161,11,0,113,22,62,7,13,12,47,3,449,123,7,0,46,10,16,3,15,0,10,0,232,187,19,4,94,24,59,6,20
SED10080,9,0,0,0,0,3,0,5,3,184,0,201,0,0,0,0,0,0,0,0,0,40,0,45,0,0,0,0,0,0,0,14,0,20,0,31,0,4,0,0,0,0,0,9,0,19,0,30,0,3,0,0,0,0,0,15,3,58,0,80,0,0,0,0,0,0,0,21,7,41,0,80,0,8,0,3,0,12,0,37,13,177,0,250,4,33,7,3,0,31,13,62,22,146,3,316,3,70,9,9,0,40,23,92,24,170,0,441,10,96,30,24,8,64,42,111,34,187,4,616,18,57,12,54,25,83,31,77,12,105,0,477,42,72,31,78,26,72,34,75,18,146,0,584,226,107,54,222,95,259,59,129,41,210,0,1408,370,89,26,247,82,116,29,59,17,126,0,1158,430,48,10,190,66,136,21,40,3,116,0,1058,497,29,3,110,44,54,7,30,0,52,0,823,2987,145,22,571,140,598,29,192
SED10081,25,3,6,5,0,10,0,5,0,107,5,166,3,0,0,3,3,0,0,5,0,51,0,79,3,5,0,0,0,4,0,8,3,28,0,47,0,0,0,0,0,5,0,7,0,18,0,30,8,8,0,8,0,12,0,15,0,194,4,254,5,8,0,3,0,11,0,29,5,93,0,154,20,24,5,14,0,14,6,84,7,917,18,1103,10,29,5,31,3,82,9,87,11,419,5,688,48,44,4,53,6,119,0,91,13,350,8,740,80,75,10,150,15,102,5,75,13,347,11,878,78,32,0,127,16,71,15,33,10,84,0,460,174,43,9,136,18,77,8,34,4,94,0,595,493,38,10,276,28,112,15,40,18,110,3,1133,353,22,10,170,22,38,8,24,11,29,0,674,242,18,5,118,15,30,6,5,6,40,0,483,145,9,4,30,11,10,0,6,3,18,0,230,290,24,3,110,16,46,3,12
SED10082,0,0,0,0,0,0,0,3,0,151,4,164,0,4,0,0,0,0,0,0,0,62,0,74,0,0,0,0,0,0,0,13,3,31,0,47,0,0,0,0,0,0,0,6,0,33,0,40,0,0,0,0,0,0,0,18,3,180,0,203,0,5,0,0,0,0,0,15,5,115,0,143,0,15,3,0,0,5,0,55,19,883,16,1001,4,17,0,9,4,17,8,77,16,549,8,711,8,29,7,24,3,41,14,86,28,622,10,862,17,60,12,42,5,54,20,109,18,581,5,930,11,28,6,46,10,65,11,58,9,222,0,471,28,46,7,66,23,65,16,49,23,231,4,545,125,82,12,174,57,119,27,75,21,253,3,963,164,39,11,174,46,74,15,37,10,115,0,681,147,29,6,103,32,49,3,33,6,77,6,494,132,20,0,55,17,19,8,17,9,34,4,310,393,58,7,162,45,142,11,57
SED10083,0,4,0,0,0,0,0,0,0,125,0,139,0,3,0,0,0,0,0,5,0,52,0,59,0,3,0,0,0,0,0,3,0,30,0,40,0,0,0,0,0,0,0,4,4,34,0,44,0,6,0,0,0,0,0,11,0,175,0,195,0,6,0,0,3,3,0,31,5,104,0,148,0,4,0,4,0,11,5,46,25,838,11,945,5,14,4,3,0,29,4,70,22,490,9,651,10,39,10,17,4,62,10,78,16,489,6,741,26,65,7,62,13,87,21,94,22,421,5,825,31,31,10,67,18,66,28,48,10,116,6,422,64,33,9,84,27,68,10,53,9,123,4,483,268,79,11,256,58,118,38,35,9,135,7,1019,226,36,10,127,73,43,16,34,4,58,4,629,198,13,3,101,26,36,14,13,3,35,3,451,148,8,3,53,16,9,3,6,5,18,0,265,219,21,8,89,27,64,8,9
SED10084,0,5,0,3,0,0,0,0,3,150,4,170,0,4,0,0,0,0,0,6,0,81,0,96,0,0,0,0,0,0,0,9,0,39,0,52,0,0,0,0,0,0,0,10,3,39,0,52,4,0,3,3,0,7,0,25,0,236,5,284,0,9,0,0,0,5,0,37,5,131,0,191,3,12,0,12,0,15,3,101,10,1296,27,1474,10,25,0,14,0,52,9,138,15,661,12,946,10,74,4,29,5,74,13,129,20,626,6,988,25,88,4,118,7,78,22,100,24,601,7,1084,41,50,3,89,9,80,10,51,11,174,0,521,75,64,8,141,10,63,17,53,3,180,0,613,255,95,11,282,24,103,28,64,19,187,4,1063,221,48,11,174,21,50,9,33,10,74,0,644,149,23,10,98,25,40,10,14,5,50,0,432,91,15,0,55,8,16,3,9,3,19,0,209,190,27,8,99,25,57,11,23
SED10085,18,7,0,0,0,4,0,6,0,162,0,197,4,3,5,0,0,3,0,3,0,60,0,89,0,3,0,0,0,5,0,14,4,42,0,80,0,0,0,0,0,0,0,7,0,41,0,52,11,11,0,0,0,9,0,28,3,197,5,273,9,6,0,8,0,6,3,44,0,115,3,193,20,24,4,10,0,33,4,73,9,904,10,1085,20,22,0,15,6,46,5,91,8,396,10,625,30,56,0,50,4,91,3,76,17,380,8,725,72,64,17,136,15,115,10,96,13,337,7,875,59,37,0,107,8,106,11,38,13,97,0,472,108,33,3,135,6,66,3,34,17,77,5,493,358,48,12,219,22,181,10,46,22,101,6,1024,251,22,11,200,31,45,20,23,7,40,3,662,270,13,4,129,16,63,10,9,8,31,5,566,188,4,5,73,17,19,3,9,3,13,0,339,362,22,8,131,29,83,11,17
SED10086,0,0,0,5,0,0,0,0,0,111,4,135,0,0,0,0,0,0,0,8,4,25,0,28,0,0,0,0,0,0,0,4,0,19,0,33,0,0,0,0,0,0,0,3,0,9,0,17,0,4,0,0,0,0,0,7,8,71,0,91,0,0,0,0,0,0,0,15,0,29,0,45,0,6,3,0,0,10,5,24,5,178,0,224,6,10,4,0,0,7,0,33,6,118,0,179,4,18,0,3,0,14,5,37,14,135,0,234,6,36,6,25,3,36,10,61,14,156,3,361,10,26,4,33,4,39,7,42,10,80,0,264,20,40,12,48,11,50,8,66,11,124,0,386,109,92,13,123,40,131,30,91,23,174,5,825,187,48,8,152,32,77,13,60,12,128,4,717,275,47,7,129,33,79,4,57,7,131,6,768,325,21,7,100,30,50,4,30,0,80,0,651,1836,180,22,507,87,394,31,225
SED10087,0,0,0,0,0,3,0,0,4,97,0,113,0,0,0,3,0,0,0,5,0,46,0,56,0,5,0,5,0,3,0,14,3,23,0,46,0,0,0,0,0,5,0,3,0,16,0,26,4,7,0,5,0,6,0,18,0,162,5,207,0,4,0,0,0,9,0,41,0,74,0,129,6,20,0,7,0,22,0,62,11,685,9,825,15,27,4,22,0,51,3,76,8,337,0,538,31,48,9,57,5,81,5,90,16,331,9,669,59,73,0,136,5,94,10,78,16,336,9,826,64,32,3,131,13,96,6,42,9,99,0,488,147,39,4,166,8,72,8,42,12,109,3,610,486,52,16,298,21,137,19,49,16,116,0,1208,367,22,10,200,23,56,9,24,6,52,0,770,281,10,7,118,16,33,3,18,8,31,0,524,152,14,3,52,5,15,7,8,0,15,0,268,276,18,15,108,14,56,7,23
SED10088,0,0,5,0,0,6,0,4,0,125,0,141,0,0,0,0,0,0,0,6,0,59,0,65,0,0,0,0,0,0,4,5,0,26,0,39,0,0,0,0,0,0,0,3,0,13,0,25,0,3,0,0,0,0,0,7,7,118,0,140,0,5,0,0,0,0,0,32,3,71,0,114,4,9,0,4,0,10,4,46,16,436,10,530,0,18,5,7,0,14,0,53,5,273,0,376,6,28,13,4,0,38,8,66,11,320,0,493,14,52,3,33,12,47,9,77,17,345,4,612,12,32,5,47,12,50,14,59,8,141,0,391,33,46,11,72,14,36,16,51,9,157,0,451,209,95,17,197,60,113,35,68,21,192,7,1009,258,42,3,169,58,69,17,40,9,91,0,755,238,28,0,123,42,51,14,23,3,57,4,590,212,4,4,89,19,31,3,13,0,26,0,407,685,37,7,197,54,136,11,36
