SED_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
SED10063,4,0,0,0,0,3,0,0,0,11,0,22,0,0,0,5,0,0,0,0,0,5,0,8,0,0,0,4,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,12,0,9,3,0,0,0,0,0,0,0,0,12,0,20,0,0,0,6,0,4,0,9,0,13,0,40,7,6,0,19,4,14,0,15,7,41,0,105,9,8,0,21,0,24,3,21,4,44,0,139,15,27,3,49,3,64,3,36,5,61,0,271,35,33,6,131,10,97,5,37,12,66,0,432,35,22,4,152,28,129,3,35,8,40,0,450,75,28,8,180,31,94,9,20,13,43,0,510,318,52,11,495,71,209,21,31,12,43,0,1254,357,37,14,513,77,87,20,16,7,25,3,1157,374,22,7,384,59,94,9,8,4,15,6,979,304,14,6,232,42,30,18,3,0,5,0,655,808,25,18,497,92,117,16,14
SED10064,3,0,0,0,0,0,0,3,0,16,0,26,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,3,0,11,0,15,0,0,0,7,0,3,0,4,0,26,0,38,0,6,0,3,0,0,0,12,5,20,0,44,5,12,0,16,0,14,0,39,4,58,0,149,9,25,0,20,4,33,3,55,8,65,0,216,12,30,0,55,4,73,5,72,14,146,5,425,39,79,0,129,18,98,15,78,10,100,4,577,43,43,8,161,18,121,7,60,14,74,0,549,61,56,4,170,15,94,9,43,3,64,4,525,220,86,11,409,46,156,13,62,9,75,6,1089,216,61,9,299,40,60,18,30,6,36,6,783,197,27,10,195,36,49,15,12,3,21,3,562,126,11,0,111,27,14,4,7,0,13,0,312,244,15,6,152,24,32,10,14
SED10065,0,0,3,0,0,4,0,6,0,84,0,100,0,0,0,0,0,0,0,3,0,9,0,11,0,0,0,0,0,0,0,5,0,19,0,26,0,0,0,0,0,0,0,4,5,32,0,43,0,0,4,0,0,5,0,12,3,53,0,83,3,5,0,0,0,8,0,29,13,59,4,114,0,13,9,4,0,25,4,45,25,130,3,250,0,21,14,11,3,71,10,76,50,157,4,417,15,39,33,32,5,163,17,106,54,194,4,663,27,72,39,77,19,243,36,119,65,207,5,912,30,58,29,105,18,270,36,74,50,134,5,803,57,48,21,118,40,324,31,88,43,126,8,901,259,104,52,344,130,815,64,165,75,190,5,2207,370,88,67,385,137,233,52,64,28,113,0,1539,485,58,33,354,140,294,34,49,30,98,0,1575,474,40,14,227,105,111,23,32,16,43,5,1077,1477,89,41,599,218,415,42,61
SED10066,0,0,0,4,0,0,0,0,0,27,0,28,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,10,0,13,0,22,0,0,0,0,0,0,0,14,6,16,0,40,0,0,0,3,0,10,0,20,10,46,0,95,0,7,4,0,3,40,0,34,9,58,0,160,7,19,5,16,0,82,8,52,15,82,0,282,7,22,16,46,24,137,19,68,29,93,0,472,17,27,18,100,23,140,16,48,21,71,4,501,50,37,8,121,30,173,31,46,25,57,4,586,193,102,45,358,130,338,74,80,45,109,3,1475,308,74,24,364,132,145,48,43,15,69,4,1235,368,48,10,385,114,150,31,30,6,37,5,1176,314,47,14,233,75,73,31,32,15,26,0,854,961,68,17,555,175,208,33,30
SED10067,0,0,0,0,0,0,0,5,0,21,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,13,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,4,13,0,15,0,0,0,0,0,3,0,11,0,10,0,20,0,0,4,3,0,7,0,9,3,20,0,49,5,0,0,3,0,8,0,10,3,20,0,53,0,9,0,10,0,21,10,19,10,46,0,113,10,33,3,28,7,40,16,23,11,40,0,210,13,23,10,49,14,48,12,32,11,38,0,249,14,37,8,78,22,51,20,33,4,33,0,300,82,88,13,250,47,147,38,64,22,75,0,819,125,102,20,329,61,102,33,53,18,49,0,879,175,98,8,395,93,131,35,47,14,52,0,1043,205,58,11,305,63,59,18,33,4,35,3,796,1568,201,33,1410,273,678,62,142
SED10068,0,0,0,6,0,0,0,0,0,11,0,19,0,0,0,3,0,0,0,0,5,8,0,8,0,0,0,0,0,0,0,3,0,9,0,11,0,0,0,0,0,0,0,9,0,3,0,14,0,0,0,0,0,4,0,0,0,6,0,18,0,4,0,0,0,0,0,6,0,12,0,26,0,10,0,3,0,13,0,27,3,39,0,93,4,15,0,9,0,25,0,39,6,61,0,172,19,32,0,26,0,54,4,51,6,95,0,301,25,53,0,123,14,103,8,53,11,98,0,496,26,40,7,150,13,89,15,37,8,57,3,437,66,37,5,175,15,84,5,37,4,41,3,478,216,102,16,440,52,149,23,54,11,70,3,1132,290,61,9,438,49,74,21,21,6,42,3,1015,269,40,5,332,31,63,16,15,9,28,0,798,231,23,10,163,22,25,9,3,4,8,0,497,557,42,15,342,45,103,14,16
SED10069,4,0,0,0,0,0,0,0,0,18,0,26,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,5,0,6,0,0,0,0,0,0,0,5,0,9,0,14,0,3,0,0,0,0,0,5,4,17,0,26,0,5,0,0,0,7,0,5,3,13,0,33,0,6,0,4,0,12,0,19,8,49,0,103,8,6,0,10,4,20,0,34,8,55,0,153,9,21,3,26,3,74,10,46,21,98,4,317,20,36,11,90,17,108,9,59,16,94,5,466,20,30,8,125,19,110,9,49,14,75,8,455,47,25,5,166,30,102,9,34,12,55,3,482,208,85,13,445,65,206,29,52,18,77,0,1186,227,57,17,401,66,120,22,25,10,43,5,999,249,31,7,345,46,80,19,19,14,26,9,830,202,22,9,177,37,29,8,5,0,15,0,498,458,28,16,335,65,104,15,17
SED10070,0,0,0,0,0,5,0,0,3,125,0,135,0,0,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,3,4,23,0,27,0,0,0,0,0,0,0,0,0,13,0,27,0,0,5,0,0,0,0,5,0,104,3,120,0,0,0,0,0,4,0,17,5,101,0,129,0,0,0,0,0,23,3,48,18,213,0,313,0,6,0,0,5,52,0,58,34,223,0,383,3,14,11,16,5,131,8,81,51,308,4,640,12,33,26,40,13,178,17,100,54,307,3,784,18,31,20,67,31,184,29,67,54,206,7,697,39,40,17,109,29,180,25,60,38,204,3,759,263,77,64,290,97,463,76,123,77,298,11,1830,369,67,40,319,124,229,63,77,51,190,3,1531,389,40,28,329,104,230,39,50,35,141,5,1391,363,37,31,213,83,106,33,36,20,64,3,982,1157,67,40,434,166,300,58,68
SED10071,0,0,0,0,0,0,0,3,0,44,0,50,0,0,0,0,0,0,0,0,0,14,0,12,0,0,0,0,0,0,0,5,0,11,0,13,0,0,0,0,0,0,0,9,6,18,0,23,0,3,0,0,0,0,0,7,0,29,0,44,0,0,0,0,0,3,0,11,10,26,0,55,0,6,0,0,5,13,0,37,10,73,3,147,4,14,8,11,3,50,0,40,19,73,0,219,11,28,12,25,5,110,19,74,27,130,0,438,21,61,25,84,24,173,30,108,57,132,9,711,35,45,19,117,41,276,35,75,48,104,3,787,70,59,30,180,58,260,37,55,46,81,0,874,457,131,78,571,184,827,105,150,58,172,12,2752,701,131,67,756,250,337,89,85,38,115,10,2583,993,90,49,766,230,454,82,79,33,78,3,2841,1046,52,24,486,214,195,36,34,17,34,6,2132,3451,140,78,1188,443,757,78,79
SED10072,0,0,0,0,0,0,0,0,0,59,3,68,0,0,0,0,0,0,0,0,0,12,0,16,0,0,0,0,0,0,0,0,0,28,0,32,0,4,0,0,0,0,0,5,4,12,4,28,0,0,4,0,0,4,0,10,5,35,0,60,0,4,0,0,0,3,0,24,9,39,0,77,0,11,5,0,0,7,3,30,17,97,0,175,5,7,4,8,4,33,9,66,16,101,4,255,5,24,9,16,4,95,17,85,37,133,0,428,6,42,10,41,19,124,17,101,40,168,0,573,15,43,5,83,22,126,23,76,36,144,0,560,31,31,13,96,42,124,24,62,28,124,0,577,169,92,34,260,87,292,81,112,57,174,3,1357,208,89,20,285,107,166,53,66,50,123,0,1167,247,67,23,279,88,168,38,57,22,94,4,1097,250,33,16,205,67,80,32,23,11,53,0,764,1059,124,26,626,216,330,58,60
SED10073,0,0,0,0,0,4,0,3,4,65,0,76,0,0,0,0,0,0,0,0,0,15,0,20,0,0,0,0,0,0,0,5,0,22,0,34,0,0,4,0,0,3,0,8,0,16,0,24,0,0,0,0,0,0,4,16,7,47,0,73,0,0,3,0,0,3,0,25,6,57,0,97,3,10,3,7,0,19,4,37,18,63,0,158,0,18,4,11,0,46,10,46,20,92,0,247,4,31,8,28,3,104,10,58,32,119,0,397,17,55,25,62,24,131,21,86,43,120,0,584,18,35,19,57,23,159,14,76,34,96,0,540,31,42,14,92,31,152,26,61,19,79,0,547,161,105,39,280,91,526,51,102,43,164,6,1570,248,98,29,355,105,203,37,90,25,117,3,1306,354,64,16,342,93,244,27,57,20,88,6,1297,398,44,13,270,91,103,20,27,10,42,6,1023,1768,131,38,876,225,561,34,54
SED10074,3,0,0,0,0,0,0,0,0,45,0,53,0,0,0,0,0,0,0,0,3,6,0,10,0,0,0,0,0,0,0,0,0,16,0,15,0,0,0,0,0,0,0,4,4,23,0,26,0,0,0,0,0,0,0,5,5,31,0,40,0,0,0,0,0,6,0,13,6,48,0,74,0,0,0,5,0,22,0,14,11,70,0,121,8,4,3,0,0,40,9,44,13,78,0,199,3,17,11,9,4,94,3,63,25,126,0,364,12,31,16,34,5,126,18,69,43,139,0,500,11,21,16,71,17,176,28,70,32,103,0,550,35,43,21,91,17,174,27,48,34,95,0,591,241,86,41,278,108,460,75,108,61,171,0,1636,352,88,36,379,147,212,64,66,28,108,0,1477,458,50,33,408,136,238,53,41,18,80,3,1516,474,51,15,321,135,104,33,26,19,32,5,1207,1493,82,44,652,265,349,43,43
SED10075,3,0,0,0,4,0,0,0,5,23,4,38,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,6,0,5,0,15,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,3,0,16,0,26,0,0,0,0,0,0,0,15,8,29,0,49,0,0,6,6,0,3,0,21,0,58,0,109,3,3,0,0,0,21,0,26,9,74,0,144,4,13,4,17,10,76,4,47,29,120,0,322,9,52,14,78,26,125,21,76,27,114,0,544,23,52,11,130,36,124,19,66,14,82,0,562,44,48,26,173,59,146,22,44,25,72,3,656,209,115,33,525,153,290,65,84,55,136,4,1661,283,86,29,618,183,166,68,55,13,53,0,1564,322,55,31,519,135,160,48,30,18,39,3,1346,322,34,9,305,83,72,21,9,8,25,0,891,738,41,20,582,142,187,30,28
SED10076,0,0,0,4,0,0,0,3,0,14,0,16,0,0,0,0,0,0,0,5,0,5,0,11,0,0,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,5,0,5,0,8,0,7,0,3,0,0,0,6,0,17,0,41,3,0,0,0,0,4,0,11,0,20,0,37,0,3,0,14,0,10,0,27,5,60,0,127,0,16,0,6,0,30,3,33,8,54,0,155,6,29,4,42,4,79,7,43,17,109,0,346,17,66,3,121,17,114,9,60,16,118,0,559,31,45,8,164,15,116,13,51,16,72,0,524,57,46,10,206,32,112,11,36,10,56,0,563,203,92,7,451,56,171,24,56,8,87,4,1157,218,54,6,332,66,81,19,31,6,29,3,848,198,35,7,256,47,45,10,7,9,19,0,642,155,23,9,134,18,21,5,5,3,7,0,368,295,26,14,190,48,66,9,13
SED10077,3,0,0,0,0,0,0,3,6,52,0,65,0,0,0,0,0,0,0,0,0,14,0,18,0,0,0,0,0,0,0,4,3,31,0,37,0,5,0,0,0,0,0,3,3,20,0,33,0,0,0,0,0,4,0,16,4,37,0,59,0,0,0,0,0,4,3,28,8,58,0,107,3,7,0,0,0,10,0,32,16,80,0,160,3,6,5,4,0,42,4,51,32,118,0,270,8,34,14,17,4,96,15,94,38,145,0,460,15,49,22,51,11,136,23,98,45,150,3,590,24,48,15,52,16,166,22,68,46,113,0,573,33,39,21,93,20,176,24,56,31,101,0,586,174,94,34,248,65,420,43,108,58,173,5,1412,229,86,34,251,91,151,35,66,18,134,3,1095,284,64,19,245,80,178,33,45,26,94,6,1062,287,46,18,182,70,93,14,35,16,48,0,818,1446,186,33,796,239,452,44,86
SED10078,0,0,0,0,0,4,0,0,4,30,0,37,0,0,0,0,0,3,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,3,0,10,0,14,0,6,0,0,0,0,0,0,0,13,0,21,0,0,0,0,0,0,0,13,3,13,0,43,0,0,0,0,0,6,0,15,5,49,0,82,0,8,0,0,0,22,0,31,6,48,5,127,3,7,3,4,0,45,11,32,15,95,4,224,4,29,8,41,4,63,7,44,21,93,5,305,4,19,8,21,10,71,13,26,12,70,0,267,15,21,9,50,19,77,11,20,17,61,0,306,81,76,16,175,53,187,25,52,29,122,0,820,144,68,18,189,63,94,23,38,22,71,0,728,167,52,12,251,58,112,26,30,12,56,0,761,189,47,7,198,55,75,19,20,9,33,0,652,1437,111,34,955,262,431,47,72
SED10079,0,0,0,0,0,0,0,0,0,13,0,19,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,9,0,12,0,0,0,0,0,0,0,0,0,10,0,11,0,5,0,0,0,6,0,8,0,14,0,29,0,0,0,3,0,6,0,14,5,44,0,82,3,4,3,3,0,25,4,25,5,57,0,136,0,14,0,17,7,44,6,23,22,89,0,223,5,42,4,65,17,100,16,47,18,100,3,423,17,34,0,96,27,109,17,51,13,81,0,438,34,40,9,151,32,89,19,41,12,40,0,468,181,88,14,445,84,181,40,56,36,100,5,1221,212,58,17,447,90,116,31,35,10,40,0,1056,245,52,13,377,79,85,25,25,7,29,4,938,224,28,3,234,48,40,10,12,6,13,0,607,594,39,20,476,71,129,21,30
SED10080,0,0,0,0,0,0,0,0,0,27,0,31,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,3,0,8,0,14,0,0,0,0,0,0,0,8,0,8,0,20,0,4,0,0,0,4,0,12,0,27,0,54,0,5,0,5,0,9,0,10,4,15,0,50,0,5,4,7,0,27,3,35,13,32,0,127,4,23,4,5,9,27,6,33,5,32,0,143,5,8,0,17,8,28,7,22,8,22,0,125,8,14,10,17,7,21,3,14,4,26,0,125,32,29,15,41,16,89,17,21,11,38,0,312,36,23,3,53,24,24,8,10,7,23,0,217,64,23,3,88,22,65,7,13,4,16,0,301,67,20,0,72,22,17,8,10,0,13,0,224,920,84,14,528,216,431,23,71
SED10081,10,0,0,3,0,3,0,0,0,17,0,26,0,0,0,0,0,3,0,0,0,5,0,13,0,0,0,0,0,0,0,3,0,9,0,14,0,0,0,0,0,0,0,0,0,3,0,10,3,0,0,0,0,0,0,9,0,14,0,24,3,0,0,8,0,0,0,10,0,8,0,33,5,4,0,11,3,16,0,19,0,47,0,103,11,9,0,18,3,40,0,29,0,47,0,158,23,17,0,42,10,85,7,37,9,95,4,327,39,32,0,123,18,139,5,33,6,89,0,486,56,22,4,166,27,120,5,31,11,45,5,497,106,30,7,216,24,122,8,23,10,42,0,584,439,49,18,489,89,195,28,38,19,58,4,1419,378,38,11,439,78,85,22,16,9,20,3,1095,365,31,5,339,54,67,11,6,4,7,4,893,262,14,3,185,29,30,3,4,7,0,0,539,596,19,7,334,58,88,13,3
SED10082,5,0,0,0,0,0,0,0,0,23,0,33,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,4,6,0,9,0,22,0,4,0,0,0,3,0,4,4,12,0,23,0,3,0,0,0,9,3,20,6,36,0,75,0,9,0,3,0,13,0,26,0,43,0,95,0,15,0,11,4,25,8,33,16,53,0,171,7,29,6,46,15,50,15,41,22,77,0,314,13,35,8,64,22,72,21,45,16,60,0,346,20,47,9,100,35,82,24,39,8,50,0,421,113,106,27,329,79,194,50,81,26,88,4,1091,177,105,31,464,109,116,53,56,12,56,0,1172,260,76,18,526,112,105,39,37,9,39,0,1226,283,40,9,361,89,67,27,25,8,14,0,918,1061,129,30,972,184,369,51,56
SED10083,0,0,0,0,0,0,0,0,0,16,0,22,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,5,0,3,0,7,0,0,0,0,0,0,0,0,6,3,0,9,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,4,0,8,3,17,0,29,0,0,0,3,0,13,5,26,4,49,5,106,0,4,8,5,0,29,6,31,9,46,0,130,8,5,4,19,8,63,8,38,18,77,0,240,8,34,12,65,23,104,29,64,19,76,0,441,13,55,15,102,32,104,28,64,20,77,0,512,22,37,18,143,42,134,31,35,22,56,0,543,160,105,24,435,119,217,70,83,28,85,0,1326,244,88,26,536,117,117,54,58,15,35,0,1297,257,60,16,421,91,132,29,52,9,32,0,1098,212,39,9,236,71,50,23,12,3,18,0,669,568,48,18,423,121,149,25,38
SED10084,0,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,5,0,3,0,4,0,0,0,0,0,4,0,0,0,9,0,15,0,0,0,0,0,0,0,6,0,3,0,8,0,0,0,3,0,4,0,3,0,15,0,30,0,0,0,6,0,4,0,17,4,18,0,43,0,8,0,7,4,8,3,23,4,34,0,84,3,18,0,15,0,26,4,34,10,50,0,163,8,31,6,24,3,60,15,45,5,92,4,293,24,67,12,121,18,111,12,64,7,94,0,532,20,52,0,142,25,95,13,53,18,62,0,487,40,67,7,176,29,97,10,25,7,46,4,509,217,102,15,501,53,174,45,72,22,90,9,1281,278,77,9,460,63,78,35,43,9,34,0,1085,254,56,10,344,56,87,34,26,8,25,0,888,218,21,5,209,29,39,10,9,0,11,0,556,507,59,13,416,56,122,16,16
SED10085,0,6,0,0,0,0,0,4,0,13,0,25,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,14,3,0,0,0,0,0,0,3,0,10,0,11,0,0,0,0,0,0,0,6,5,29,0,42,0,3,0,3,0,5,0,12,3,19,0,47,6,4,0,9,0,11,0,15,8,51,0,111,0,16,0,13,0,38,0,20,4,60,0,149,17,21,3,38,9,74,4,39,5,71,0,277,26,43,5,113,10,131,8,45,15,77,3,474,33,21,5,138,16,132,9,29,14,48,0,455,55,18,8,184,23,143,15,15,11,44,0,523,232,37,9,443,69,292,22,43,21,46,11,1226,244,40,14,504,72,106,39,21,8,23,3,1062,313,36,15,349,55,109,32,14,11,20,0,952,254,28,17,248,40,49,8,11,0,14,0,664,698,30,15,509,82,171,26,14
SED10086,0,3,3,0,0,7,0,0,0,23,0,40,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,3,0,6,0,15,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,8,5,3,0,17,0,0,0,0,0,0,0,7,4,15,0,28,0,8,0,6,0,0,6,13,4,12,0,40,0,11,5,8,0,21,5,23,5,20,0,84,6,12,10,9,0,15,0,17,5,27,0,96,10,18,3,23,4,33,5,22,5,22,0,148,7,20,0,31,6,30,9,21,10,23,0,152,38,53,10,100,21,138,23,51,14,46,0,491,68,38,8,147,23,71,19,34,5,35,3,451,94,38,6,163,32,101,17,32,9,25,0,513,99,37,5,145,29,52,11,27,8,18,0,428,1604,212,53,1479,330,1055,52,189
SED10087,0,0,0,0,0,4,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,5,0,13,0,0,0,4,0,0,0,4,0,33,0,47,4,0,0,3,0,0,0,11,0,19,0,40,0,5,0,4,3,17,0,13,0,55,0,100,0,0,0,18,4,37,0,35,8,39,0,147,3,27,4,35,3,93,10,40,13,81,6,313,38,28,0,136,9,135,3,50,17,79,4,500,27,23,7,168,13,120,6,29,7,33,7,443,87,26,4,234,37,106,3,26,7,46,0,581,321,50,15,591,73,221,23,33,6,50,0,1392,398,31,9,531,82,97,11,20,14,11,4,1209,398,33,13,418,46,73,11,11,9,14,0,1027,322,14,5,225,44,18,6,7,5,3,0,643,773,23,13,391,75,105,3,12
SED10088,0,0,0,0,0,3,0,0,0,11,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,7,0,15,0,26,0,0,0,0,0,4,0,13,3,9,0,30,0,0,0,8,0,14,0,12,0,16,0,58,0,4,3,8,0,14,0,21,8,34,0,98,6,21,4,20,3,36,4,27,12,62,0,194,10,32,8,41,16,51,11,41,19,58,0,295,14,32,4,70,9,86,18,54,9,49,0,346,35,31,7,98,21,86,16,34,9,61,0,405,126,88,27,290,86,216,46,90,23,109,0,1105,223,86,21,395,92,121,44,59,17,78,0,1149,242,72,24,434,95,162,23,48,17,62,0,1172,282,68,16,361,85,76,38,33,5,23,0,980,2016,168,33,1740,390,689,58,78
