SA2_CODE_2021,M_AgriForestFish_PD,M_AgriForestFish_GD_GC,M_AgriForestFish_BD,M_AgriForestFish_AdD_D,M_AgriForestFish_Cert,M_AgriForestFish_ID_NS,M_AgriForestFish_ToT,M_Min_PD,M_Min_GD_GC,M_Min_BD,M_Min_AdD_D,M_Min_Cert,M_Min_ID_NS,M_Min_ToT,M_Mnfg_PD,M_Mnfg_GD_GC,M_Mnfg_BD,M_Mnfg_AdD_D,M_Mnfg_Cert,M_Mnfg_ID_NS,M_Mnfg_ToT,M_EGW_WS_PD,M_EGW_WS_GD_GC,M_EGW_WS_BD,M_EGW_WS_AdD_D,M_EGW_WS_Cert,M_EGW_WS_ID_NS,M_EGW_WS_ToT,M_Cnstn_PD,M_Cnstn_GD_GC,M_Cnstn_BD,M_Cnstn_AdD_D,M_Cnstn_Cert,M_Cnstn_ID_NS,M_Cnstn_ToT,M_WTrade_PD,M_WTrade_GD_GC,M_WTrade_BD,M_WTrade_AdD_D,M_WTrade_Cert,M_WTrade_ID_NS,M_WTrade_ToT,M_RTrade_PD,M_RTrade_GD_GC,M_RTrade_BD,M_RTrade_AdD_D,M_RTrade_Cert,M_RTrade_ID_NS,M_RTrade_ToT,M_AccomFoodS_PD,M_AccomFoodS_GD_GC,M_AccomFoodS_BD,M_AccomFoodS_AdD_D,M_AccomFoodS_Cert,M_AccomFoodS_ID_NS,M_AccomFoodS_ToT,M_TransPostWhse_PD,M_TransPostWhse_GD_GC,M_TransPostWhse_BD,M_TransPostWhse_AdD_D,M_TransPostWhse_Cert,M_TransPostWhse_ID_NS,M_TransPostWhse_ToT,M_InfoMedTelecom_PD,M_InfoMedTelecom_GD_GC,M_InfoMedTelecom_BD,M_InfoMedTelecom_AdD_D,M_InfoMedTelecom_Cert,M_InfoMedTelecom_ID_NS,M_InfoMedTelecom_ToT,M_FinInsurS_PD,M_FinInsurS_GD_GC,M_FinInsurS_BD,M_FinInsurS_AdD_D,M_FinInsurS_Cert,M_FinInsurS_ID_NS,M_FinInsurS_ToT,M_RentHirREserv_PD,M_RentHirREserv_GD_GC,M_RentHirREserv_BD,M_RentHirREserv_AdD_D,M_RentHirREserv_Cert,M_RentHirREserv_ID_NS,M_RentHirREserv_ToT,M_ProScieTechServ_PD,M_ProScieTechServ_GD_GC,M_ProScieTechServ_BD,M_ProScieTechServ_AdD_D,M_ProScieTechServ_Cert,M_ProScieTechServ_ID_NS,M_ProScieTechServ_ToT,M_AdminSupServ_PD,M_AdminSupServ_GD_GC,M_AdminSupServ_BD,M_AdminSupServ_AdD_D,M_AdminSupServ_Cert,M_AdminSupServ_ID_NS,M_AdminSupServ_ToT,M_PubAdmiSafety_PD,M_PubAdmiSafety_GD_GC,M_PubAdmiSafety_BD,M_PubAdmiSafety_AdD_D,M_PubAdmiSafety_Cert,M_PubAdmiSafety_ID_NS,M_PubAdmiSafety_ToT,M_EducTrain_PD,M_EducTrain_GD_GC,M_EducTrain_BD,M_EducTrain_AdD_D,M_EducTrain_Cert,M_EducTrain_ID_NS,M_EducTrain_ToT,M_HealthCareSocA_PD,M_HealthCareSocA_GD_GC,M_HealthCareSocA_BD,M_HealthCareSocA_AdD_D,M_HealthCareSocA_Cert,M_HealthCareSocA_ID_NS,M_HealthCareSocA_ToT,M_ArtRecServ_PD,M_ArtRecServ_GD_GC,M_ArtRecServ_BD,M_ArtRecServ_AdD_D,M_ArtRecServ_Cert,M_ArtRecServ_ID_NS,M_ArtRecServ_ToT,M_OthServ_PD,M_OthServ_GD_GC,M_OthServ_BD,M_OthServ_AdD_D,M_OthServ_Cert,M_OthServ_ID_NS,M_OthServ_ToT,M_ID_NS_PD,M_ID_NS_GD_GC,M_ID_NS_BD,M_ID_NS_AdD_D,M_ID_NS_Cert,M_ID_NS_ID_NS,M_ID_NS_ToT,M_ToT_PD,M_ToT_GD_GC,M_ToT_BD,M_ToT_AdD_D,M_ToT_Cert,M_ToT_ID_NS,M_ToT_ToT,F_AgriForestFish_PD,F_AgriForestFish_GD_GC,F_AgriForestFish_BD,F_AgriForestFish_AdD_D,F_AgriForestFish_Cert,F_AgriForestFish_ID_NS,F_AgriForestFish_ToT,F_Min_PD,F_Min_GD_GC,F_Min_BD,F_Min_AdD_D,F_Min_Cert,F_Min_ID_NS,F_Min_ToT,F_Mnfg_PD,F_Mnfg_GD_GC,F_Mnfg_BD,F_Mnfg_AdD_D,F_Mnfg_Cert,F_Mnfg_ID_NS,F_Mnfg_ToT,F_EGW_WS_PD,F_EGW_WS_GD_GC,F_EGW_WS_BD,F_EGW_WS_AdD_D,F_EGW_WS_Cert,F_EGW_WS_ID_NS,F_EGW_WS_ToT,F_Cnstn_PD,F_Cnstn_GD_GC,F_Cnstn_BD,F_Cnstn_AdD_D,F_Cnstn_Cert,F_Cnstn_ID_NS,F_Cnstn_ToT,F_WTrade_PD,F_WTrade_GD_GC,F_WTrade_BD,F_WTrade_AdD_D,F_WTrade_Cert,F_WTrade_ID_NS,F_WTrade_ToT,F_RTrade_PD,F_RTrade_GD_GC,F_RTrade_BD,F_RTrade_AdD_D,F_RTrade_Cert,F_RTrade_ID_NS,F_RTrade_ToT,F_AccomFoodS_PD,F_AccomFoodS_GD_GC,F_AccomFoodS_BD,F_AccomFoodS_AdD_D
116021632,4,0,5,5,6,0,10,4,0,5,0,3,0,15,61,6,142,59,102,10,376,24,4,32,6,23,3,94,68,3,106,48,241,14,478,54,4,101,24,41,8,224,89,6,146,55,71,7,372,21,0,66,43,32,3,162,69,9,177,83,68,10,412,81,4,106,24,14,6,233,223,22,301,30,32,12,626,17,0,27,14,19,4,90,311,31,476,51,33,17,913,39,4,40,22,27,3,133,106,11,128,55,56,4,363,79,9,81,15,15,0,197,79,9,158,47,18,20,341,12,0,12,6,16,0,37,21,3,28,22,64,3,136,56,4,89,31,62,36,270,1402,129,2226,640,925,157,5478,4,0,0,0,0,0,7,4,0,3,0,0,0,4,39,3,71,27,21,7,172,9,0,19,3,7,0,41,37,6,56,22,29,0,151,40,3,72,13,17,3,154,72,10,163,63,69,11,381,14,4,52,31
116021633,0,0,0,0,4,0,4,0,0,0,3,0,0,9,37,4,56,26,58,8,195,3,0,16,5,7,0,37,22,0,51,28,111,5,218,24,7,51,16,33,0,125,33,6,65,14,30,0,150,8,0,20,16,13,3,57,27,3,57,31,38,4,167,22,0,41,11,8,0,88,78,15,120,23,12,4,252,10,3,14,8,11,0,41,102,12,200,30,24,9,377,7,0,19,8,9,3,52,36,7,44,32,20,0,135,56,12,45,6,4,0,124,46,5,76,17,21,4,171,3,0,6,0,4,0,15,11,3,23,15,41,0,86,22,3,43,17,30,10,123,544,93,947,291,487,57,2414,0,0,6,0,3,0,8,0,0,0,0,0,0,0,9,0,44,26,15,9,97,5,0,13,0,0,0,15,10,0,26,17,3,0,69,21,4,37,18,10,3,90,14,0,91,27,27,6,173,0,3,6,13
116031313,0,0,0,0,6,0,9,4,0,0,0,0,0,3,3,0,22,16,99,9,155,0,0,4,3,10,3,18,7,0,27,16,123,10,175,0,0,14,14,30,3,67,4,0,19,33,49,6,108,0,0,3,10,15,0,28,11,0,27,32,89,15,179,3,0,3,0,3,4,18,6,0,13,0,10,0,32,0,0,0,4,8,0,16,12,0,25,7,11,0,54,0,0,8,10,22,6,52,10,4,19,10,37,3,87,17,0,10,0,10,3,44,10,0,35,18,23,0,93,0,0,0,0,3,0,6,4,0,7,7,52,0,75,3,0,8,15,49,38,112,101,16,252,206,659,105,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,18,27,0,69,0,0,0,0,3,0,7,3,0,11,11,16,4,37,0,0,3,11,15,0,33,4,0,19,18,62,12,116,0,0,10,8
116031314,0,0,3,0,0,0,7,0,0,3,0,0,0,3,9,0,35,23,90,10,164,3,0,9,5,12,0,23,5,0,22,15,115,10,160,9,0,14,21,30,0,66,13,0,25,20,41,9,107,7,0,8,9,11,0,33,15,0,48,43,65,10,181,6,0,10,6,3,0,33,3,0,25,18,9,0,63,0,0,3,0,0,0,13,6,0,44,14,11,0,83,8,0,4,3,16,0,32,13,4,29,19,23,3,94,10,0,21,3,11,0,47,11,0,35,17,18,4,86,0,0,3,0,6,0,11,0,0,0,6,37,0,42,9,0,15,11,35,14,80,125,18,362,247,528,53,1328,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,24,5,24,3,56,0,0,0,0,4,0,10,0,0,9,6,17,0,32,3,0,20,11,11,4,45,7,0,45,25,34,0,110,3,0,4,11
116031315,0,0,3,0,3,0,12,0,0,4,3,0,0,10,22,7,129,67,196,21,440,8,0,7,8,18,8,48,11,0,57,47,226,10,345,12,5,39,20,62,5,141,19,4,65,46,99,15,242,3,0,18,21,37,0,79,31,7,93,73,171,19,392,12,7,29,8,30,0,83,24,0,81,23,24,6,151,6,0,10,7,3,3,28,26,10,122,32,20,9,214,6,0,31,14,32,0,78,34,3,69,52,57,8,224,27,8,46,18,21,4,121,37,0,104,46,51,5,249,0,0,10,0,11,0,22,3,0,22,17,104,8,162,12,0,41,28,71,26,182,294,51,981,524,1248,137,3227,0,0,3,0,3,0,13,0,0,0,0,0,0,0,12,3,49,27,46,7,140,0,0,8,4,5,0,15,3,0,12,11,29,0,66,4,0,38,18,15,3,74,13,7,84,54,94,14,262,4,4,20,16
116031316,0,0,4,4,5,0,12,0,0,0,0,0,0,0,10,3,39,36,141,8,241,4,0,6,8,26,0,44,9,3,29,18,158,6,220,11,4,21,12,49,6,107,18,6,29,28,66,6,151,4,0,10,10,22,9,49,25,8,47,37,110,22,248,11,0,23,9,8,0,54,34,0,33,10,8,5,85,7,0,6,5,8,0,25,33,4,52,15,17,7,133,7,0,14,11,26,4,57,14,6,32,33,54,0,141,31,8,25,8,11,3,83,32,7,56,27,29,10,166,0,0,3,6,8,0,15,5,0,10,6,78,0,97,16,0,29,22,69,24,156,266,53,462,301,889,113,2080,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,21,10,34,3,73,3,0,0,6,0,0,12,7,0,9,9,32,0,59,5,0,13,11,21,0,57,17,0,38,41,77,5,186,0,0,18,19
116031317,0,0,3,4,3,0,12,0,0,0,0,0,0,4,16,3,63,51,104,13,252,4,0,12,0,16,0,33,30,4,68,24,119,12,252,5,0,48,9,39,6,107,27,5,63,36,64,11,204,12,0,37,19,28,7,99,32,0,90,63,104,15,306,16,0,30,12,7,5,65,25,4,47,6,16,3,92,0,0,11,3,12,0,32,53,3,91,28,21,0,202,14,0,18,15,23,0,67,40,7,60,27,44,8,178,35,0,38,4,21,0,99,38,9,90,43,60,9,242,0,0,6,3,11,0,20,7,0,17,12,54,3,99,11,0,47,34,65,30,187,360,41,839,397,797,127,2566,0,0,6,0,3,0,7,0,0,0,0,0,0,0,6,0,33,17,32,6,98,0,0,3,0,5,0,8,4,0,16,9,14,4,49,3,4,24,7,10,0,49,17,4,70,36,62,14,206,0,0,24,14
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,6,0,4,3,0,0,11,0,0,5,0,4,0,7,25,5,107,67,182,7,386,4,0,7,6,26,0,47,12,4,48,29,222,10,323,22,0,39,32,58,3,166,29,5,100,50,84,11,273,9,0,37,35,32,0,108,22,5,100,74,144,20,366,16,0,36,17,18,4,84,34,4,67,23,22,10,159,5,3,11,9,20,0,48,53,4,151,31,20,3,268,12,3,29,16,32,0,94,41,0,67,39,51,5,207,34,4,51,9,24,3,130,52,3,145,36,51,7,296,0,0,5,10,12,0,29,6,4,23,19,109,3,164,13,0,45,21,73,22,180,402,55,1067,520,1187,115,3341,0,0,5,0,4,0,9,0,0,0,0,0,0,4,12,4,68,32,60,8,187,3,0,14,0,4,0,20,11,0,24,10,28,3,73,11,0,33,15,36,0,101,17,6,94,48,72,6,249,4,0,30,15
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,3,21,4,0,0,0,0,0,5,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,7,0,0,0,6,0,0,3,5,0,0,5,4,0,5,0,0,0,16,0,0,3,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,11,4,0,0,0,0,0,4,23,0,30,10,23,3,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,3,0,0,0,3,0,0,3,6,0,3,12,0,0,0,0
117011321,0,0,0,0,0,0,0,0,0,0,0,4,0,4,14,4,44,17,65,0,148,5,0,8,6,8,0,28,14,0,60,47,305,15,440,12,0,36,11,27,4,82,0,0,44,22,37,6,115,0,0,18,14,35,3,78,16,0,44,44,117,11,227,9,0,28,20,13,0,67,36,5,55,25,20,3,145,4,3,16,16,22,0,58,58,11,131,37,23,4,270,7,0,23,17,24,5,76,25,6,45,51,91,5,229,61,9,63,7,20,3,175,32,4,72,18,19,0,138,5,3,12,10,15,6,55,0,0,20,9,71,0,106,17,0,25,6,43,15,105,315,60,744,394,960,79,2546,0,0,4,0,0,0,6,0,0,0,0,0,0,3,14,5,30,15,18,4,85,5,0,3,0,0,0,8,11,0,38,16,18,6,88,14,6,24,14,9,0,65,4,0,65,40,40,7,162,0,0,25,30
117011323,0,0,0,0,0,0,6,0,0,0,0,0,0,0,14,0,41,24,55,4,138,5,0,14,0,5,0,22,24,3,89,46,290,20,466,13,0,24,13,21,0,68,22,0,78,28,44,0,167,15,0,30,42,32,3,126,25,5,57,60,73,15,236,12,0,25,6,10,0,56,48,12,84,16,11,0,164,12,0,24,8,12,0,61,81,3,159,30,21,8,303,9,0,18,10,19,5,65,20,7,50,34,83,10,204,96,4,49,10,5,0,164,32,5,71,26,33,4,177,4,0,11,8,7,0,41,10,0,20,19,61,4,109,19,0,41,19,24,23,128,463,68,880,393,803,103,2697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,22,13,3,0,48,0,0,0,0,0,0,3,10,0,33,18,14,6,79,13,3,19,4,9,0,46,23,3,89,45,42,8,206,9,0,28,24
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011634,0,0,4,0,0,0,5,5,0,0,0,0,0,5,12,3,22,4,29,0,72,0,0,4,0,8,0,13,9,0,37,21,117,11,187,0,0,16,4,14,0,36,19,0,40,24,30,4,122,7,0,24,24,21,0,74,12,4,57,34,44,5,153,3,0,21,0,0,0,34,18,9,46,9,5,0,86,4,0,8,9,15,4,35,50,3,76,14,10,4,155,11,0,27,10,15,4,59,14,8,23,6,28,5,82,49,3,29,4,3,0,90,25,0,42,11,17,0,95,0,0,12,3,10,0,28,0,0,7,9,31,0,47,8,0,18,12,12,9,63,259,33,498,198,392,61,1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,7,7,0,27,3,0,4,0,0,0,4,4,0,19,6,9,0,34,6,0,19,14,8,0,42,14,0,54,29,18,0,123,8,0,24,6
117011635,0,0,4,0,0,3,6,4,0,4,0,4,0,12,34,5,74,48,50,8,213,8,0,18,4,8,0,40,48,5,185,57,285,21,605,41,4,57,17,18,5,141,55,0,163,94,60,10,391,21,0,159,189,84,23,476,56,8,172,80,104,17,435,36,0,72,17,13,3,139,128,8,234,37,25,4,430,25,0,34,25,19,4,110,231,20,391,43,35,30,741,20,3,54,38,32,6,146,51,12,81,51,103,4,310,83,9,57,12,10,0,170,56,7,107,16,20,8,206,15,0,30,16,18,4,86,13,3,24,20,88,5,151,48,4,101,37,53,49,289,969,83,2021,801,1023,200,5096,0,0,0,4,0,0,5,0,0,0,4,0,0,4,43,3,57,27,10,0,142,12,0,10,0,3,0,26,30,0,68,28,23,7,164,35,0,66,17,9,3,131,87,6,211,95,52,14,466,52,7,193,143
117021327,3,0,0,3,0,0,14,0,0,3,0,0,0,11,25,6,67,31,49,0,172,13,3,19,3,12,0,49,24,7,93,43,163,5,342,4,0,52,10,26,3,100,22,7,105,34,39,5,206,16,0,63,45,57,7,194,15,7,64,24,45,4,162,27,11,160,40,28,0,272,82,29,217,43,20,5,399,13,3,42,16,17,0,88,236,48,571,79,55,11,990,11,0,47,18,20,3,102,93,25,142,30,38,3,340,213,33,164,19,11,9,447,100,13,188,40,37,12,383,30,3,73,18,18,0,147,27,10,51,13,48,0,146,35,6,65,16,37,21,187,994,214,2198,535,713,96,4746,0,0,4,0,0,0,4,0,0,0,0,0,0,0,5,3,46,19,13,0,91,3,3,16,0,0,0,22,19,5,44,17,16,0,96,20,0,53,11,9,3,101,25,9,140,49,52,0,278,16,4,96,43
117021328,0,0,0,0,4,0,8,0,0,3,0,0,0,4,4,0,28,9,33,3,80,4,0,14,3,10,0,31,11,0,47,14,95,3,176,5,0,10,10,12,0,37,16,4,45,16,21,4,102,14,0,35,26,28,0,104,9,5,32,18,34,4,99,7,3,65,17,14,0,101,42,3,87,19,13,3,169,3,0,11,9,12,3,42,60,14,218,41,16,9,344,5,0,21,13,15,0,54,21,9,57,13,26,4,121,65,19,64,9,9,3,154,34,12,52,16,16,3,123,10,0,26,10,10,0,62,3,0,24,8,31,4,73,5,0,31,14,16,7,73,316,70,865,254,406,52,1968,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,19,8,5,0,47,3,0,3,0,0,0,9,5,4,13,12,9,0,40,5,3,12,7,3,0,42,12,0,59,27,19,0,111,4,4,27,17
117021636,0,0,0,0,4,0,9,0,0,4,0,0,0,3,8,3,50,21,42,0,128,5,0,9,3,0,0,22,8,0,56,27,136,6,236,8,3,26,11,17,0,68,11,0,68,21,24,5,130,9,0,47,33,30,4,120,12,0,35,14,42,0,100,12,8,89,22,14,0,143,39,9,123,26,19,0,217,5,0,15,9,11,0,40,109,22,255,41,20,6,460,5,0,22,7,20,4,62,31,15,78,27,22,6,183,114,18,84,5,9,0,243,58,11,97,30,16,0,213,7,0,70,17,15,0,109,9,4,23,8,43,5,94,15,0,60,10,27,10,124,480,114,1209,332,518,50,2695,0,0,5,0,0,0,7,0,0,0,0,0,0,0,6,8,50,20,9,0,95,0,0,4,0,0,0,3,0,0,19,5,5,0,39,8,0,29,9,0,0,52,11,0,84,32,34,0,168,10,5,50,23
117021637,0,0,3,0,3,0,9,0,0,0,0,0,0,0,10,0,42,28,27,0,112,3,0,10,3,4,0,19,17,5,70,23,136,5,250,8,0,40,10,15,0,77,14,0,67,32,33,8,155,7,4,39,33,44,4,127,8,3,46,28,44,4,138,19,11,95,22,11,3,159,41,9,132,24,14,4,218,4,0,23,9,12,4,53,94,19,277,60,29,5,478,4,3,32,14,18,0,76,49,15,91,34,28,4,224,116,6,98,6,15,0,247,55,11,107,24,25,0,227,7,3,42,16,16,5,91,8,0,28,10,39,7,91,10,0,58,11,28,15,125,485,96,1309,373,541,65,2874,0,0,8,0,0,0,7,0,0,0,0,0,0,6,7,4,35,12,10,4,74,3,0,6,4,0,0,19,7,5,21,16,11,0,53,5,0,24,9,11,0,50,16,7,87,47,38,6,203,8,0,51,36
117031329,0,0,11,0,0,0,10,3,0,4,0,0,0,3,8,3,38,5,9,0,75,3,0,7,4,5,0,19,15,5,44,15,34,0,116,22,0,41,8,3,3,81,26,7,91,43,23,3,191,12,4,74,52,59,15,213,19,3,42,6,11,0,89,27,7,82,21,10,3,154,107,24,293,36,15,0,475,10,4,34,12,14,4,80,246,31,464,47,20,16,828,17,5,70,12,7,6,126,52,8,80,21,26,5,184,68,13,65,7,3,3,164,114,19,139,24,14,7,316,14,5,50,13,5,0,86,6,6,20,19,38,0,92,31,6,91,10,18,12,166,804,148,1738,351,334,85,3462,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,30,5,5,0,48,3,0,7,0,0,0,11,6,0,12,6,3,0,28,7,0,28,11,4,0,46,18,3,79,29,10,6,143,9,4,68,47
117031330,0,0,11,0,3,0,14,0,0,7,0,0,0,9,27,3,93,27,40,3,202,16,3,27,4,7,0,52,45,9,123,44,144,10,381,30,3,78,12,20,9,154,48,7,136,43,53,4,286,11,3,71,55,51,4,205,32,6,89,39,39,3,210,35,14,187,43,22,7,300,171,30,418,55,43,17,736,13,8,41,16,17,0,98,345,62,786,92,57,17,1358,24,4,79,34,24,3,164,94,25,173,54,68,3,427,225,32,151,23,12,9,452,133,17,178,35,21,3,394,22,5,91,38,21,4,181,14,7,45,7,51,6,121,35,8,105,23,29,20,229,1331,255,2886,659,728,125,5971,0,0,3,0,0,0,3,0,0,3,0,0,0,6,22,0,67,21,11,0,122,6,0,19,0,0,0,27,24,0,56,14,9,4,106,24,4,64,16,10,0,118,50,10,191,60,42,5,362,17,0,77,39
117031331,0,0,0,0,0,0,3,3,0,0,0,0,0,5,23,0,53,13,35,0,123,9,0,13,3,6,0,35,23,3,83,40,109,3,256,26,5,56,9,16,5,123,34,5,94,33,42,9,218,25,0,73,58,40,3,204,30,3,67,23,22,5,146,38,12,135,30,19,7,237,135,27,282,35,21,10,513,18,4,36,13,13,0,87,316,40,635,60,38,15,1101,16,8,44,16,19,0,99,72,23,110,34,24,0,263,255,27,150,22,18,0,476,151,24,172,33,21,8,411,20,0,79,21,15,4,146,23,6,42,10,38,0,114,56,9,88,22,32,18,222,1263,199,2225,485,522,79,4776,0,0,8,0,0,4,9,0,0,4,0,0,0,3,25,5,40,8,9,0,79,5,0,9,0,0,0,16,10,0,34,12,9,5,61,22,0,46,11,7,0,88,40,3,136,40,38,11,264,11,0,93,45
117031333,3,0,5,0,0,0,13,3,0,4,0,0,0,12,18,3,53,19,19,0,116,8,5,19,0,0,0,33,25,0,85,30,76,3,225,24,0,52,12,15,0,109,34,11,99,32,43,7,227,30,8,112,70,78,12,309,24,8,76,24,33,9,163,52,9,131,37,8,10,237,166,33,388,59,26,12,685,25,0,62,30,30,9,164,361,55,669,64,45,18,1204,24,3,86,23,29,7,176,90,23,184,69,125,7,499,128,21,92,23,17,3,282,127,16,175,31,31,11,389,24,10,80,17,24,4,154,18,6,50,19,48,4,142,39,3,104,25,24,28,226,1231,212,2522,592,662,139,5356,0,0,5,0,3,0,6,0,0,0,0,0,0,0,15,0,49,13,11,0,89,0,0,9,4,0,0,12,17,0,36,10,6,5,83,12,5,34,14,6,5,80,25,0,146,45,30,8,257,14,4,71,63
117031336,5,0,6,0,0,0,3,4,0,3,0,0,0,9,28,7,54,17,9,3,123,13,3,9,0,0,0,23,25,4,72,25,64,8,201,25,0,61,11,13,0,112,39,5,146,42,40,10,281,16,0,121,80,54,7,286,23,3,71,22,30,5,162,50,12,155,25,20,6,264,164,42,394,48,25,11,680,14,3,53,14,11,4,103,334,61,716,63,35,12,1225,21,0,111,28,17,11,184,65,22,125,23,45,3,278,141,12,109,23,11,4,307,121,17,189,27,22,3,384,26,9,81,20,12,0,150,14,4,40,20,39,0,130,31,3,97,35,16,19,213,1171,211,2618,523,470,113,5106,0,0,5,0,0,0,5,3,0,4,0,0,0,3,17,4,51,6,6,0,86,7,3,11,0,0,0,21,9,4,30,8,3,0,56,17,6,46,12,3,3,75,30,3,133,32,24,6,228,24,3,105,50
117031638,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,3,32,9,12,0,65,3,0,7,0,3,0,17,7,4,38,9,49,3,115,11,0,19,7,8,0,40,6,0,47,10,8,0,77,6,0,44,16,24,0,89,10,0,27,4,12,0,57,13,0,77,15,10,0,121,34,10,84,11,0,4,145,4,0,9,3,7,0,24,104,24,226,30,9,8,406,8,0,25,4,9,0,50,33,3,59,12,11,0,119,127,10,93,15,8,0,256,82,8,84,10,7,3,199,15,0,51,6,4,0,78,9,3,27,5,8,0,50,16,4,40,12,3,11,81,503,79,988,181,212,29,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,24,0,8,0,35,0,0,5,0,0,0,12,4,0,23,9,4,0,39,3,0,11,3,0,0,18,6,0,59,19,18,4,104,16,0,50,14
117031639,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,22,10,3,0,50,3,0,0,0,0,0,5,16,0,23,15,21,0,80,10,0,21,3,5,0,41,29,0,61,20,19,4,136,29,0,77,47,24,6,177,15,0,30,11,9,9,70,14,3,40,9,5,0,75,64,3,113,15,4,0,204,9,3,24,9,3,0,49,126,14,225,17,11,9,399,10,6,15,8,10,0,51,21,5,37,6,3,0,73,100,3,55,10,11,0,180,38,11,53,8,8,5,120,4,0,23,12,4,4,45,4,3,12,4,9,0,25,18,0,46,14,6,7,92,525,54,885,214,151,43,1873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,18,9,4,0,48,3,0,3,0,0,0,7,10,0,12,4,0,0,28,10,0,12,6,0,0,32,29,0,93,18,3,8,152,16,3,89,36
