SA2_CODE_2021,R_1_74_LT_Real_estate_agent,R_1_74_LT_Ste_terr_hsg_auth,R_1_74_LT_com_hou_pro,R_1_74_LT_Psn_not_Sme_hhd,R_1_74_LT_Other_Lld_type,R_1_74_LT_Lld_type_ns,R_1_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_com_hou_pro,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_com_hou_pro,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_com_hou_pro,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_com_hou_pro,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_com_hou_pro,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_com_hou_pro,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_com_hou_pro,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_com_hou_pro,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_com_hou_pro,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_com_hou_pro,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_com_hou_pro,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_com_hou_pro,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_ovr_LT_com_hou_pro,R_950_over_LT_Psn_not_Sme_hhd,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_com_hou_pro,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_com_hou_pro,Tot_LT_Psn_not_Sme_hhd,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
116011561,0,0,0,3,0,0,11,0,3,0,0,0,0,3,3,42,4,5,0,0,57,15,11,3,6,0,3,42,8,7,0,9,0,0,29,30,0,5,12,0,0,48,104,5,0,39,0,0,152,765,3,0,106,22,0,905,451,0,6,54,13,0,526,98,0,0,11,6,0,121,16,0,0,5,0,0,16,7,0,0,4,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,6,23,7,0,16,0,9,55,1518,85,27,274,47,20,1976
116011626,5,12,0,5,0,0,20,0,17,0,0,0,0,17,0,79,0,8,0,0,83,0,24,10,17,0,0,56,5,15,0,3,5,0,29,22,6,4,11,0,0,46,47,5,0,23,0,0,81,422,9,3,75,6,0,513,391,0,0,41,5,0,448,103,0,0,15,0,0,114,24,0,0,5,0,0,26,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,8,4,9,7,7,53,1046,184,19,211,22,11,1491
116011627,0,9,0,0,0,0,14,0,14,0,0,0,0,14,0,76,10,0,0,0,93,3,45,6,5,4,0,59,4,31,7,10,0,0,51,9,25,10,4,0,0,52,42,23,7,8,0,0,91,405,31,7,35,5,0,481,319,13,0,21,0,0,361,105,0,0,4,0,0,107,14,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,7,9,0,0,46,928,274,54,108,19,5,1384
116021309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,4,5,0,9,0,0,0,6,3,0,14,17,0,0,12,0,0,32,151,0,0,27,5,0,176,363,0,0,28,0,0,395,171,0,0,8,0,0,189,17,0,0,0,0,0,17,5,0,0,0,0,0,4,0,0,0,0,0,0,5,15,0,0,7,0,0,25,750,3,0,112,18,0,877
116021562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,4,0,0,4,0,0,6,10,0,0,6,0,0,16,74,0,0,8,0,0,90,78,0,0,3,0,0,86,15,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,10,187,0,0,34,3,0,227
116021563,0,0,0,0,0,0,3,0,8,0,0,0,0,7,5,43,0,3,0,0,46,0,30,0,6,0,0,37,8,11,0,4,0,0,19,3,14,0,6,11,0,35,35,15,0,30,3,0,74,610,14,0,64,10,5,706,872,9,0,64,10,3,963,257,0,0,19,0,0,277,28,0,0,3,0,0,38,6,0,0,6,0,0,5,4,0,0,0,0,0,4,3,0,0,0,0,0,5,35,17,4,8,0,5,68,1865,157,8,219,31,10,2290
116021628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,4,3,0,0,6,0,0,9,0,0,0,0,28,0,23,4,0,0,9,21,0,31,121,3,0,4,0,0,138,169,0,0,22,0,0,187,437,0,0,30,0,0,467,328,0,0,22,0,0,347,60,0,0,5,0,0,66,7,0,0,0,0,0,14,6,0,0,3,0,0,11,19,0,0,5,7,5,32,1162,6,8,108,57,3,1339
116021629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,12,0,0,0,3,0,0,3,0,0,0,4,0,0,6,20,0,0,9,0,0,26,28,0,0,11,0,0,37,169,0,0,22,4,0,191,400,0,0,22,0,0,422,100,0,0,3,0,0,105,6,0,0,0,0,0,11,0,0,0,0,0,0,0,8,0,0,0,0,0,7,12,0,0,3,0,0,19,745,0,0,79,24,0,848
116021630,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,7,0,0,12,10,15,9,4,0,0,33,17,9,8,0,0,0,34,18,18,11,9,5,0,69,42,9,14,16,4,0,80,248,20,12,42,5,0,327,399,7,4,34,9,0,450,353,0,0,12,6,0,378,34,0,0,3,0,0,42,4,0,0,0,0,0,8,3,0,0,0,0,0,5,0,0,0,0,0,0,4,21,3,0,9,5,0,33,1163,73,67,143,30,6,1476
116021631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,19,0,26,13,0,0,3,4,0,20,46,0,0,12,0,0,56,97,0,0,18,0,0,114,251,0,0,16,0,0,272,114,0,0,4,0,0,117,14,0,0,5,0,0,19,10,0,0,0,0,0,10,3,0,0,0,0,0,3,12,0,0,0,0,0,19,560,0,0,67,19,3,657
116021632,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,4,0,0,5,0,0,0,4,0,0,3,0,0,0,3,0,0,8,16,0,0,0,9,0,24,38,0,0,22,4,0,59,536,0,0,23,5,0,567,657,0,0,39,10,0,705,1043,0,0,33,4,0,1078,338,0,0,17,3,0,358,53,0,0,0,0,0,56,10,0,0,0,0,0,10,7,0,0,0,0,0,7,33,0,0,9,0,5,45,2726,3,0,157,30,10,2932
116021633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,16,0,0,0,0,0,0,4,0,0,0,7,4,0,12,14,0,0,7,5,0,24,17,0,0,3,4,0,24,155,0,0,24,0,0,175,271,0,0,17,0,0,283,122,0,0,12,0,0,135,19,0,0,4,0,0,24,3,0,0,0,0,0,5,7,0,0,0,0,0,7,7,0,4,10,0,0,24,618,0,4,86,27,7,742
116031313,0,20,0,3,0,0,24,0,66,0,0,0,0,70,0,353,11,5,0,0,372,0,315,34,0,0,0,357,6,136,5,6,0,0,157,48,131,11,17,0,0,210,347,209,14,60,15,3,653,509,120,3,104,15,0,755,61,3,0,21,10,0,98,7,0,0,3,0,0,11,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,89,9,14,0,6,133,1002,1453,89,243,46,12,2844
116031314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,17,0,15,0,3,0,0,20,3,0,4,4,0,0,12,6,16,0,9,0,0,26,27,8,0,11,0,0,45,295,12,0,51,6,0,361,163,5,0,16,3,0,186,13,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,3,3,5,0,7,33,528,74,6,96,8,7,718
116031315,0,6,0,7,0,0,8,0,0,0,0,0,0,0,0,3,5,0,0,0,14,3,17,4,5,0,0,23,5,4,0,12,0,0,26,12,5,0,18,0,0,33,87,4,0,28,7,0,133,589,12,4,124,22,0,753,398,0,0,57,3,0,465,79,0,0,11,0,0,98,8,0,0,3,0,0,18,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,25,3,0,16,0,3,47,1214,48,23,285,40,9,1623
116031316,0,34,0,0,0,0,44,0,55,4,0,0,0,64,3,336,8,5,5,6,358,3,264,19,4,0,3,291,21,124,7,8,0,0,173,44,138,4,18,14,0,217,440,166,17,37,5,4,670,445,177,33,67,8,6,735,289,9,6,32,0,0,339,95,0,0,5,0,0,107,10,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,35,74,5,14,3,7,135,1400,1380,105,197,41,22,3138
116031317,7,14,0,0,0,0,17,4,35,4,0,0,0,45,3,185,5,8,4,4,208,16,121,30,15,4,0,178,11,54,16,18,0,0,100,140,61,7,18,4,4,240,762,76,8,70,10,3,921,1012,67,14,131,34,9,1260,261,4,0,34,21,0,320,52,0,0,13,3,0,70,13,0,0,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,6,40,32,4,20,11,8,118,2321,653,86,324,90,27,3493
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0
116031319,0,3,3,0,0,0,5,0,12,0,0,0,0,15,0,46,9,3,0,0,57,6,38,9,6,0,0,59,0,10,0,8,4,0,27,12,21,11,13,4,0,61,62,18,0,28,8,0,122,624,14,0,105,9,0,759,493,8,0,60,7,0,563,111,3,0,21,4,0,130,21,0,0,5,0,0,22,5,0,0,3,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,3,18,15,6,19,5,9,68,1355,186,37,266,38,13,1911
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,35,0,0,0,0,0,41,22,0,0,6,0,0,21,42,0,0,0,0,0,42,0,0,0,0,0,0,0,5,0,0,0,0,0,5,7,0,0,0,0,0,12,0,0,0,0,0,0,0,113,0,0,10,0,0,121
117011321,0,4,0,0,0,0,6,0,13,0,0,0,0,13,0,85,7,0,4,0,95,3,25,8,5,0,0,35,0,16,3,6,0,0,23,3,11,0,13,37,0,70,37,0,6,10,11,0,70,158,8,0,16,15,0,201,294,3,0,30,3,0,331,356,0,0,25,4,0,388,216,6,0,15,0,0,238,104,0,0,6,0,0,116,63,0,4,3,0,0,71,61,0,0,8,4,0,76,25,7,0,3,7,0,50,1327,174,28,137,96,8,1770
117011323,3,19,0,0,0,0,19,0,19,0,0,0,0,23,0,247,6,3,0,0,262,4,73,13,8,4,0,97,9,43,0,3,0,4,61,5,29,9,10,0,0,52,81,29,5,10,4,0,128,440,17,4,33,5,0,501,406,13,4,41,20,0,487,404,9,8,25,12,0,460,334,7,3,23,4,0,374,169,3,4,10,10,0,199,69,0,0,10,3,0,89,61,0,0,5,3,0,75,36,31,0,16,5,9,93,2025,531,60,204,77,17,2911
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011634,4,18,0,0,0,0,23,0,36,7,0,0,0,44,0,215,3,0,0,0,221,0,64,8,3,4,0,77,4,36,4,5,0,0,50,9,25,3,6,0,0,44,68,13,5,9,0,0,93,405,9,0,31,9,0,459,179,8,3,27,5,0,216,65,4,0,9,0,0,84,65,0,0,8,0,0,74,52,0,0,0,0,0,54,17,0,0,0,0,0,18,29,0,0,10,0,0,31,13,26,0,13,0,0,50,905,452,36,122,18,7,1542
117011635,6,0,0,0,0,0,8,0,5,0,0,0,0,5,0,13,5,4,0,0,29,6,20,9,12,0,0,45,7,3,4,11,7,0,29,24,5,6,29,11,0,62,109,0,4,38,8,4,167,180,5,3,43,13,4,255,819,0,3,54,21,0,902,1133,0,4,86,21,5,1252,904,0,0,48,23,0,976,408,0,0,36,17,0,456,142,0,0,18,6,0,163,96,0,0,17,3,0,117,78,5,6,43,14,7,146,3918,63,30,433,134,20,4597
117021327,0,0,4,0,0,0,9,0,13,6,0,0,0,16,18,52,17,3,0,0,93,21,24,39,11,3,0,106,34,12,10,19,0,0,71,103,3,18,34,13,0,161,306,0,5,60,7,0,380,747,10,8,89,4,0,860,647,3,0,74,9,0,737,372,5,0,49,0,0,428,270,0,3,37,3,0,320,228,0,0,28,3,0,260,146,0,0,19,0,0,166,235,0,0,40,3,0,278,35,14,11,32,5,6,94,3157,143,119,508,52,10,3988
117021328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,0,0,0,9,0,0,12,6,0,0,4,0,0,16,10,0,6,6,0,0,19,43,0,0,13,0,0,55,80,0,4,25,0,0,107,110,0,0,30,0,0,134,192,0,0,31,0,0,219,201,0,5,22,4,0,225,119,0,0,16,0,0,132,78,0,0,11,0,0,84,80,0,0,17,0,0,99,13,0,0,15,4,0,32,931,11,14,189,10,5,1153
117021636,5,3,0,0,0,0,6,0,7,0,0,0,0,13,0,43,4,3,0,0,55,9,9,7,7,0,0,40,6,0,0,4,0,0,15,23,12,4,13,3,0,53,76,13,10,36,0,0,130,292,10,14,43,0,0,357,301,3,0,55,3,0,356,245,3,0,39,0,0,297,296,0,0,26,0,0,324,182,0,0,23,0,0,208,69,0,0,25,0,0,96,91,0,0,17,3,0,109,23,7,7,15,5,7,67,1616,121,53,296,29,12,2127
117021637,0,8,0,0,0,0,12,0,9,4,0,0,0,18,5,86,16,4,0,0,113,5,38,25,8,0,0,83,18,14,8,12,0,0,55,71,26,13,17,12,0,130,160,15,8,31,10,0,223,582,21,18,84,10,0,709,506,0,5,69,0,0,586,286,4,0,42,5,0,329,208,0,0,22,3,0,239,89,0,0,14,0,0,107,53,0,0,6,0,0,66,77,0,0,7,0,0,84,21,21,7,26,3,6,83,2093,249,112,338,38,10,2831
117031329,4,0,0,0,0,0,8,0,3,5,0,0,0,14,0,65,5,0,0,0,74,9,6,10,6,0,0,32,11,4,7,17,0,0,38,58,0,0,47,13,0,125,234,3,0,32,4,0,280,432,0,0,81,7,0,533,446,0,0,52,3,0,506,395,0,0,54,6,0,452,343,0,0,47,0,0,397,209,0,0,34,0,0,246,156,0,0,18,0,0,173,318,0,0,70,0,0,386,35,9,0,19,5,3,68,2664,106,28,493,40,9,3332
117031330,0,13,0,3,0,0,24,0,19,0,0,0,0,14,3,71,10,0,0,0,90,3,18,28,13,8,0,67,7,11,9,5,0,0,34,20,11,3,20,8,0,64,70,5,10,35,18,0,133,295,10,0,65,21,0,394,923,7,4,81,9,0,1015,829,0,7,88,7,0,933,788,0,0,73,7,0,874,468,0,0,43,0,0,516,192,0,0,16,0,0,212,253,0,0,38,5,0,295,47,8,5,26,7,3,91,3903,176,78,507,82,5,4745
117031331,0,26,3,6,0,0,31,0,76,8,0,0,0,80,4,456,24,7,0,0,491,12,162,79,14,3,6,266,14,80,16,13,3,0,132,72,56,23,24,6,0,181,250,49,32,61,4,0,396,479,52,64,72,7,0,682,725,18,12,84,6,0,843,776,9,3,66,4,0,856,574,10,0,63,0,0,650,438,0,0,43,3,0,482,195,0,0,34,0,0,233,336,4,0,52,0,0,391,41,63,8,29,3,13,155,3906,1069,270,546,44,25,5864
117031333,5,7,3,0,0,0,12,0,23,0,0,0,0,23,8,191,14,11,0,0,222,11,60,20,12,0,0,105,26,18,8,21,3,0,76,137,41,8,31,0,0,214,578,11,3,97,12,0,706,1165,13,0,154,9,4,1342,830,4,0,137,3,0,977,707,3,0,76,0,0,791,615,6,0,71,3,0,689,378,0,0,48,0,0,433,201,0,0,29,0,0,240,419,0,0,77,5,0,495,57,30,0,20,8,9,132,5130,412,54,785,49,24,6457
117031336,0,28,5,0,0,0,37,0,64,0,0,0,0,74,10,372,15,3,4,4,404,19,59,20,15,4,0,119,20,21,10,20,0,0,70,54,25,0,37,0,0,114,182,15,0,36,0,0,233,452,15,3,51,9,0,523,750,4,3,85,6,0,847,693,0,0,77,3,0,781,542,0,0,58,0,0,604,358,0,0,54,0,0,419,232,0,0,29,0,0,262,411,0,0,67,3,0,481,45,32,5,24,8,3,120,3767,645,60,563,47,12,5088
117031638,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,18,4,6,0,0,29,0,3,4,5,0,0,13,0,0,0,8,0,0,11,18,0,6,14,11,0,50,75,4,0,14,0,0,90,153,0,3,17,0,0,179,208,0,0,39,0,0,250,326,0,0,30,5,0,364,209,0,0,25,0,0,231,131,0,0,21,0,0,151,73,0,0,14,0,0,89,152,0,0,23,0,0,175,14,3,0,12,0,3,33,1363,35,23,225,21,6,1672
117031639,6,4,0,0,0,0,6,0,9,5,0,0,0,10,0,36,21,0,4,0,63,6,9,14,9,0,0,40,3,3,7,13,6,0,32,24,4,21,26,4,0,76,52,0,0,16,7,0,73,402,0,5,36,4,0,451,730,4,0,52,7,0,787,490,0,7,46,10,0,552,258,0,0,20,0,0,287,166,0,0,13,0,0,183,87,0,0,9,0,0,102,88,0,0,13,0,0,101,38,4,0,22,4,7,80,2359,71,81,285,38,10,2844
117031640,0,4,0,0,0,0,7,0,12,0,0,0,0,15,4,123,5,3,0,0,133,5,21,12,11,0,0,58,8,8,5,13,8,0,41,57,15,3,16,5,0,97,282,13,3,44,14,0,356,441,9,11,75,14,0,555,468,9,7,84,6,0,578,460,0,3,64,7,0,536,424,0,0,51,0,0,482,298,0,0,27,0,0,324,163,0,0,28,0,0,195,269,0,0,49,0,0,321,33,5,0,23,6,3,70,2922,222,53,493,66,4,3764
117031641,3,6,0,0,0,0,14,0,12,5,0,0,0,17,0,78,13,10,0,0,99,10,36,45,4,4,0,95,3,12,14,10,3,0,49,21,15,26,14,8,0,86,33,6,37,28,0,0,103,211,19,56,28,0,0,325,518,0,20,55,12,0,602,621,4,3,47,4,0,673,415,0,0,44,0,0,472,231,4,0,23,0,0,257,130,0,0,21,0,0,154,364,0,0,43,3,4,409,46,8,9,28,5,10,102,2605,203,238,347,43,16,3443
117031642,0,44,3,0,0,0,47,0,152,6,0,0,0,155,6,478,26,11,0,4,531,10,112,30,15,0,3,172,4,45,12,12,4,0,83,26,39,16,11,3,0,97,97,29,21,22,3,0,173,245,19,39,48,4,0,358,366,22,28,62,0,0,475,507,3,6,52,0,0,568,383,0,0,46,0,0,433,247,0,3,34,0,0,288,101,0,0,21,0,0,121,190,0,0,40,3,0,228,23,66,6,15,0,9,114,2199,1023,201,381,24,16,3839
117031643,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,6,0,0,0,0,0,0,3,9,0,0,6,0,0,10,10,3,0,14,8,0,36,29,0,0,22,11,0,66,172,0,0,44,0,0,218,559,0,0,48,9,0,621,804,0,3,44,4,0,853,418,0,0,34,4,0,461,176,0,0,17,3,0,197,134,0,0,7,3,0,150,136,0,0,10,0,0,149,28,0,3,22,6,4,62,2467,10,14,281,60,8,2838
117031644,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,8,3,0,0,0,17,6,3,0,0,0,0,9,3,0,0,8,0,0,10,8,0,0,5,0,0,22,32,0,0,11,0,0,39,232,0,0,24,10,0,267,410,0,0,41,0,0,459,379,0,0,26,4,0,408,295,0,0,26,0,0,320,198,0,0,16,0,0,217,149,0,0,11,0,0,167,468,0,0,53,3,0,521,41,0,0,12,12,4,71,2225,20,0,235,40,5,2534
117031645,10,0,3,3,0,0,17,0,0,0,0,0,0,0,18,0,0,16,5,0,38,25,0,0,33,6,0,65,21,0,5,19,0,0,42,25,0,0,31,12,0,70,75,0,0,52,10,0,139,369,0,0,52,11,0,437,865,0,3,62,5,4,943,1045,0,4,74,6,0,1133,963,0,3,64,15,0,1042,630,0,0,45,3,0,681,295,0,0,33,5,0,334,417,0,0,63,7,0,484,113,0,0,67,21,29,225,4869,5,21,614,108,28,5642
117031646,3,4,0,0,0,0,11,0,6,0,0,0,0,10,3,28,3,7,0,0,41,7,20,11,13,3,0,56,12,7,8,14,9,0,44,13,0,10,25,3,0,59,37,16,22,38,20,0,133,239,5,29,31,7,0,310,436,0,5,62,10,0,513,260,0,0,41,3,0,307,156,0,4,31,3,0,201,102,0,0,21,4,0,123,45,0,0,11,0,0,52,52,0,0,9,0,0,67,29,8,3,25,7,4,69,1399,96,95,325,71,4,1994
117031647,0,71,0,3,0,0,78,0,219,8,0,4,0,229,0,755,27,3,0,7,792,6,223,11,5,0,0,244,3,80,3,3,0,0,93,11,70,3,12,0,4,102,41,39,6,32,5,0,133,218,43,3,37,5,0,308,824,19,4,68,16,0,932,1055,8,3,72,37,6,1177,898,19,0,56,27,0,992,277,0,6,32,13,0,326,123,5,0,16,8,0,145,96,0,0,12,0,0,104,58,89,3,28,4,9,197,3613,1636,81,373,123,28,5846
117031648,0,0,0,0,0,0,5,0,0,6,0,0,0,6,0,0,11,0,0,0,10,5,3,28,0,0,0,38,0,4,16,7,0,0,24,12,0,15,4,4,0,38,29,4,20,38,4,0,95,190,8,19,29,11,0,266,798,0,13,63,31,0,904,1078,0,3,66,17,0,1170,917,0,5,54,14,0,995,299,0,0,27,8,4,336,111,0,0,8,0,0,128,150,0,0,7,4,0,165,58,3,0,33,7,9,101,3646,27,136,345,100,10,4267
118011339,5,3,0,0,0,0,11,0,12,0,0,0,0,15,0,66,0,4,0,0,70,6,13,6,5,0,0,28,7,7,5,10,0,0,23,6,4,0,17,3,0,33,71,0,7,18,3,0,90,187,3,5,45,3,0,244,329,0,4,76,9,0,413,550,0,0,104,8,0,670,617,0,0,92,6,0,716,411,0,0,55,4,0,473,243,0,0,35,0,0,279,526,0,0,112,0,0,635,54,12,4,32,5,9,114,3017,115,25,599,45,18,3819
118011340,0,3,0,3,0,0,4,0,3,0,0,0,0,3,0,68,0,0,0,0,72,7,15,4,3,0,0,26,8,5,3,3,0,0,26,13,4,3,8,4,0,29,66,0,0,29,0,0,99,285,5,0,44,7,0,346,505,8,0,87,13,0,614,675,0,0,98,15,3,783,649,0,0,98,6,0,758,543,0,0,100,3,4,648,379,0,0,54,4,0,443,737,0,0,140,6,0,887,68,11,0,42,3,11,134,3931,115,24,721,55,20,4856
118011341,0,5,0,0,0,0,10,0,6,3,0,0,0,15,7,49,6,6,0,0,65,9,15,12,4,0,0,41,3,8,7,9,0,0,29,12,5,5,21,0,0,42,70,0,8,29,8,0,117,229,3,0,36,14,0,282,308,0,9,66,7,0,393,458,0,0,61,0,0,522,513,0,0,49,4,0,571,308,0,0,45,0,0,352,243,0,0,31,3,0,279,498,0,0,69,8,0,573,37,0,5,30,3,10,92,2697,101,55,446,50,19,3367
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011344,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,0,9,0,0,12,3,0,0,3,0,0,7,0,0,0,4,0,0,7,0,0,0,0,0,0,8,20,0,0,8,0,0,36,90,0,13,14,0,0,117,168,0,0,28,0,0,199,240,0,0,22,0,0,264,198,0,0,27,0,0,220,114,0,0,22,4,0,136,69,0,0,16,0,0,88,198,0,0,38,3,0,245,31,0,0,21,3,4,62,1143,11,21,213,14,9,1408
