SA2_CODE_2021,POL_Tamil_UOLSE_NWorNAA,POL_Tamil_UOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_UOLSE_VWorW,POL_Thai_UOLSE_NWorNAA,POL_Thai_UOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_UOLSE_VWorW,POL_Turkish_UOLSE_NWorNAA,POL_Turkish_UOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_UOLSE_VWorW,POL_Vietnamese_UOLSE_NWorNAA,POL_Vietnamese_UOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_UOLSE_VWorW,POL_Oth_UOLSE_NWorNAA,POL_Oth_UOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_UOLSE_VWorW,POL_Tot_UOLSE_NWorNAA,POL_Tot_UOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LUatH_NS_SEO,P_LUatH_NS_UOLSE_VWorW,P_LUatH_NS_UOLSE_NWorNAA,P_LUatH_NS_UOLSE_Tot,P_LUatH_NS_NS,P_LUatH_NS_Tot,P_Tot_SEO,P_Tot_UOLSE_VWorW,P_Tot_UOLSE_NWorNAA,P_Tot_UOLSE_Tot,P_Tot_NS,P_Tot_Tot
112031252,0,3,0,3,..,18,0,18,0,18,..,0,0,0,0,0,..,7,4,5,0,5,..,44,9,52,3,57,..,351,41,395,15,409,..,17,0,20,1151,1168,8776,371,46,409,1168,10352
112031253,0,3,0,3,..,30,3,34,0,34,..,12,0,12,0,12,..,9,0,8,0,8,..,96,10,104,0,107,..,514,32,550,0,556,..,54,5,59,900,958,12574,571,42,612,906,14086
112031254,0,0,0,0,..,39,4,43,0,43,..,6,0,6,0,6,..,17,0,17,0,17,..,142,27,168,3,171,..,1245,125,1367,24,1395,..,65,4,65,1681,1750,17421,1302,132,1441,1710,20563
112031550,0,0,0,0,..,37,3,41,0,41,..,0,0,0,0,0,..,15,5,20,0,20,..,91,9,106,0,102,..,667,64,729,14,738,..,36,8,46,695,731,14847,704,72,769,701,16320
112031551,0,5,0,5,..,9,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,24,7,31,0,30,..,108,15,119,3,123,..,3,0,3,132,136,3068,108,15,121,132,3324
112031552,0,6,0,6,..,28,4,30,0,30,..,3,0,3,0,3,..,22,0,25,0,25,..,72,14,82,3,84,..,529,64,597,3,600,..,36,4,39,454,496,7328,563,65,632,467,8423
113011256,0,39,0,37,..,19,9,24,0,24,..,52,48,94,0,98,..,12,0,9,0,9,..,662,116,782,18,798,..,4376,1182,5559,63,5621,..,92,23,111,1307,1418,13526,4468,1199,5673,1374,20569
113011257,0,11,0,11,..,12,3,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,132,20,152,0,148,..,903,172,1072,12,1085,..,32,3,38,1462,1497,10174,938,169,1110,1473,12760
113011258,0,5,0,5,..,10,9,21,0,21,..,0,0,0,0,0,..,0,0,0,0,0,..,126,32,155,10,159,..,797,236,1036,13,1046,..,30,5,33,704,742,8542,828,243,1070,715,10330
113011259,0,3,0,3,..,15,0,9,0,9,..,0,0,0,0,0,..,4,0,4,0,4,..,46,0,47,0,47,..,192,9,195,4,204,..,21,0,21,581,601,5101,211,9,219,580,5905
113021260,0,0,0,0,..,4,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,33,0,33,0,33,..,93,5,104,0,104,..,5,0,5,394,394,3025,99,5,104,394,3522
113021261,0,11,0,11,..,5,0,11,0,11,..,0,0,0,0,0,..,4,0,4,0,4,..,74,6,77,3,86,..,322,25,348,6,356,..,23,0,29,436,458,5857,348,24,374,437,6667
113021262,0,0,0,0,..,17,7,21,0,21,..,0,0,0,0,0,..,3,0,3,0,3,..,41,14,54,0,54,..,170,33,199,0,202,..,13,0,11,403,417,4130,179,33,212,402,4744
113031263,0,0,0,0,..,6,5,10,0,10,..,0,0,0,0,0,..,8,3,9,0,9,..,41,7,41,0,43,..,167,18,182,3,186,..,20,0,23,466,489,7025,189,16,211,467,7705
113031264,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,25,10,37,0,37,..,106,63,169,0,169,..,13,0,11,390,400,3149,119,61,181,390,3715
113031265,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,79,5,81,0,80,..,177,115,293,4,295,..,9,0,11,1150,1163,4886,188,116,306,1157,6351
113031266,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,3,14,0,14,..,29,0,31,5,34,..,143,24,164,10,172,..,15,0,15,346,365,6071,161,24,182,353,6603
113031267,0,35,0,35,..,12,6,15,0,15,..,0,0,0,0,0,..,8,5,10,0,10,..,229,70,303,4,309,..,1039,136,1176,12,1184,..,40,9,49,628,674,15059,1073,144,1223,639,16921
113031268,0,15,0,15,..,10,0,10,0,10,..,0,0,0,0,0,..,10,0,12,0,12,..,110,20,126,5,135,..,593,90,674,10,688,..,3,0,9,286,293,4620,596,89,683,296,5605
113031269,0,28,0,28,..,9,5,15,0,16,..,0,0,0,0,0,..,14,4,24,0,24,..,876,389,1263,7,1273,..,1875,520,2398,24,2419,..,96,8,106,1028,1130,18971,1970,530,2499,1052,22522
113031270,6,20,0,20,..,25,6,35,0,35,..,0,0,0,0,0,..,26,10,35,0,35,..,279,114,394,6,405,..,955,217,1171,12,1188,..,42,3,48,793,839,9936,996,216,1216,810,11962
113031271,4,22,0,20,..,11,3,16,0,16,..,0,0,0,0,0,..,28,0,32,0,32,..,139,9,146,9,157,..,706,67,775,18,785,..,35,8,40,1249,1297,15707,735,73,814,1266,17788
114011272,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,62,4,64,0,64,..,254,18,272,3,276,..,19,0,15,458,477,8731,276,17,292,461,9489
114011273,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,4,0,3,..,32,0,32,0,32,..,166,21,187,5,187,..,9,3,15,146,155,3296,173,26,197,146,3642
114011274,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,6,0,6,0,6,..,29,4,32,0,39,..,166,20,188,7,190,..,12,0,12,194,204,4702,176,20,199,201,5105
114011275,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,6,6,57,0,0,0,6,62
114011276,0,4,0,8,..,0,4,0,0,0,..,3,0,3,0,3,..,3,0,4,0,4,..,73,3,80,0,80,..,338,31,372,12,381,..,9,4,16,231,243,4224,345,40,386,238,4844
114011277,0,12,0,12,..,15,6,25,0,25,..,4,0,4,0,4,..,18,7,19,0,19,..,122,8,138,9,148,..,745,82,823,12,836,..,57,3,55,795,855,14405,799,85,879,810,16098
114011278,0,20,0,20,..,57,17,73,0,73,..,9,0,11,0,11,..,22,3,25,0,25,..,216,51,263,4,270,..,1316,200,1522,19,1539,..,73,10,84,2421,2503,18549,1390,213,1599,2436,22584
114011279,0,0,0,0,..,7,3,8,0,8,..,0,3,4,0,4,..,4,4,6,0,6,..,131,16,145,9,155,..,619,87,702,19,716,..,51,0,58,880,934,13608,670,87,761,890,15259
114011280,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,13,0,18,0,20,..,139,5,145,0,142,..,7,0,7,350,352,4198,137,5,152,354,4694
114011281,0,0,0,0,..,5,4,10,0,10,..,0,0,0,0,0,..,3,0,10,0,10,..,33,6,41,0,40,..,138,15,160,0,161,..,3,0,3,258,263,3286,145,15,164,260,3708
114011282,0,0,0,0,..,32,8,32,0,32,..,0,0,0,0,0,..,18,6,27,0,27,..,123,8,125,5,127,..,630,62,696,12,706,..,43,3,45,892,938,15382,676,64,739,900,17026
114011283,0,3,0,3,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,45,3,47,0,47,..,138,4,146,0,147,..,6,0,6,342,349,5327,147,4,153,340,5822
114021284,3,6,0,6,..,12,0,17,0,17,..,4,0,4,0,4,..,13,0,15,0,13,..,108,10,120,5,122,..,858,68,926,17,943,..,32,0,29,670,705,11987,889,66,953,686,13626
114021285,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,43,7,50,0,50,..,237,30,265,0,266,..,13,0,16,186,199,5930,248,32,282,186,6393
114021286,0,4,0,4,..,33,3,42,0,42,..,13,4,11,0,11,..,9,0,10,0,13,..,113,19,128,4,136,..,1036,98,1138,16,1152,..,37,10,47,434,483,9297,1073,108,1178,454,10931
114021287,0,0,0,0,..,31,6,41,0,41,..,9,0,11,0,11,..,10,4,12,0,12,..,82,3,92,0,91,..,745,83,831,4,831,..,31,8,36,599,635,9182,779,82,859,604,10648
114021288,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,5,0,5,..,30,3,37,0,37,..,112,8,123,5,128,..,0,0,0,226,231,3478,113,8,120,230,3829
114021289,0,3,0,3,..,0,0,5,0,5,..,4,0,3,0,3,..,0,0,5,0,5,..,55,6,59,0,59,..,327,34,357,0,357,..,14,0,14,386,403,6479,340,34,375,386,7250
115011290,16,462,8,465,..,61,11,75,0,75,..,72,9,80,0,80,..,71,23,92,0,95,..,581,61,643,30,671,..,8936,1459,10399,124,10521,..,113,25,140,534,674,13533,9055,1485,10538,659,24726
115011291,17,693,4,694,..,38,4,43,0,38,..,82,10,92,0,92,..,77,11,90,0,90,..,573,44,617,17,634,..,8390,1053,9438,71,9508,..,80,11,89,485,573,11606,8464,1061,9527,556,21683
115011294,0,9,0,9,..,0,0,0,0,0,..,9,0,9,0,9,..,15,0,21,0,21,..,75,5,74,0,78,..,849,62,913,4,920,..,21,0,21,106,123,5323,869,62,928,107,6361
115011296,5,186,0,186,..,26,3,26,0,26,..,14,0,14,0,14,..,71,0,78,0,78,..,151,9,163,7,167,..,4650,692,5340,40,5379,..,22,7,34,207,245,7061,4672,700,5373,254,12683
115011553,3,93,0,99,..,25,12,38,0,38,..,18,0,17,0,17,..,29,5,33,0,33,..,177,24,204,12,213,..,2906,464,3369,37,3404,..,45,10,51,166,221,4049,2953,468,3427,198,7677
115011554,0,101,0,105,..,0,0,4,0,4,..,5,0,5,0,5,..,23,5,25,0,21,..,93,8,105,3,105,..,1927,240,2170,17,2188,..,29,5,26,417,446,3039,1953,246,2197,439,5670
115011555,0,86,0,86,..,23,3,19,0,19,..,32,0,37,0,37,..,71,20,89,0,89,..,252,21,270,5,274,..,4114,665,4779,32,4809,..,48,3,50,269,318,7061,4161,665,4824,301,12189
115011556,5,146,0,146,..,23,3,23,0,28,..,31,7,42,0,42,..,83,12,86,0,90,..,241,19,266,4,264,..,3837,725,4565,26,4595,..,52,5,56,244,297,5528,3887,732,4619,271,10419
115011557,0,117,0,121,..,6,3,12,0,12,..,12,0,12,0,12,..,12,3,18,0,18,..,127,13,146,3,151,..,2131,250,2379,11,2389,..,26,4,37,57,91,2695,2161,253,2412,70,5183
115011558,17,555,8,556,..,24,0,25,0,25,..,24,3,23,0,23,..,72,6,81,0,81,..,435,30,459,7,467,..,8206,1037,9242,59,9296,..,57,12,72,425,492,9296,8260,1050,9307,478,19082
115011621,4,232,0,237,..,26,4,29,0,29,..,25,3,31,0,31,..,53,10,68,0,68,..,490,42,528,17,545,..,5641,744,6383,53,6434,..,65,10,74,254,335,10943,5702,755,6460,309,17709
115011622,10,193,4,192,..,13,0,14,0,14,..,32,5,38,0,39,..,30,5,30,0,30,..,407,35,441,11,454,..,4968,556,5529,54,5578,..,66,7,76,335,413,5392,5035,565,5600,386,11375
115021297,0,82,0,83,..,16,3,18,0,21,..,10,6,13,0,13,..,28,0,29,0,29,..,332,27,353,3,357,..,3723,454,4176,25,4208,..,73,6,78,616,696,17578,3795,455,4258,649,22479
115021298,0,0,0,0,..,8,7,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,54,7,55,0,59,..,458,53,511,8,518,..,18,0,19,213,231,4683,480,53,530,222,5436
115031299,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,5,0,10,0,10,..,30,3,32,0,32,..,119,7,125,0,130,..,10,0,14,256,269,2446,130,12,140,261,2846
115031300,0,0,0,0,..,15,5,18,0,16,..,6,0,9,0,9,..,9,0,9,0,9,..,386,39,429,3,425,..,994,120,1114,10,1121,..,50,0,49,567,620,20422,1037,119,1162,578,22161
115041301,0,8,0,5,..,8,0,8,0,8,..,3,0,3,0,3,..,9,0,9,0,9,..,281,31,308,5,308,..,857,120,978,6,984,..,26,7,32,399,429,9995,882,125,1014,407,11414
115041623,10,163,0,166,..,13,3,14,0,14,..,19,5,23,0,23,..,18,0,22,0,22,..,454,43,498,12,508,..,3929,321,4250,54,4302,..,72,7,81,245,331,5651,4006,333,4337,302,10287
115041624,6,215,0,215,..,32,7,31,0,31,..,33,6,38,0,38,..,22,4,25,0,25,..,611,61,668,17,687,..,6628,786,7410,91,7501,..,68,10,77,600,679,9228,6693,796,7489,693,17401
115041625,3,172,0,173,..,25,9,37,0,37,..,51,5,57,0,57,..,47,4,55,0,55,..,514,38,551,16,565,..,5579,643,6218,63,6285,..,78,10,83,248,327,10965,5652,653,6305,311,17581
116011303,45,309,5,313,..,34,3,35,0,36,..,66,23,88,0,88,..,32,5,39,0,39,..,908,236,1137,26,1165,..,7762,1277,9032,84,9118,..,113,24,141,1086,1227,6686,7870,1303,9171,1173,17032
116011304,13,307,8,318,..,37,5,43,0,43,..,126,30,158,0,158,..,46,17,63,0,63,..,927,167,1096,36,1135,..,8542,1311,9848,121,9971,..,125,42,171,1103,1273,9341,8666,1351,10019,1223,20584
116011306,51,503,5,501,..,31,13,48,0,43,..,152,42,196,0,196,..,75,25,104,0,104,..,1328,218,1549,27,1575,..,11048,1288,12341,81,12417,..,172,29,202,1134,1340,9632,11226,1316,12547,1208,23384
116011307,57,516,0,516,..,45,8,53,0,53,..,83,18,99,0,99,..,72,15,91,0,87,..,823,126,949,23,976,..,6689,1039,7730,77,7805,..,90,23,118,1241,1361,16204,6777,1067,7846,1320,25373
116011560,36,373,3,379,..,30,5,41,0,41,..,184,69,247,0,247,..,53,7,61,0,61,..,680,146,830,14,845,..,5574,834,6407,47,6452,..,98,23,123,641,761,5433,5669,854,6527,691,12646
116011561,32,288,0,287,..,31,5,29,0,29,..,67,29,94,0,93,..,51,17,62,0,62,..,1063,235,1295,24,1322,..,7287,1260,8552,89,8634,..,93,26,121,1011,1129,7379,7382,1289,8674,1096,17141
116011626,88,826,3,832,..,24,10,30,0,30,..,242,61,299,7,305,..,59,12,73,0,73,..,777,126,905,17,920,..,6175,915,7084,67,7153,..,69,24,93,638,724,6987,6239,933,7175,706,14866
116011627,149,1264,18,1282,..,24,3,33,0,33,..,94,20,108,6,119,..,16,10,24,0,24,..,685,100,781,10,787,..,5670,809,6473,71,6550,..,72,13,85,523,606,4418,5742,821,6564,593,11578
116021309,30,448,4,453,..,24,0,24,0,24,..,31,13,41,0,41,..,40,5,46,0,46,..,680,84,770,13,777,..,7700,726,8428,48,8480,..,71,14,92,252,336,7015,7771,748,8515,297,15829
116021562,0,96,0,96,..,0,0,6,0,6,..,15,0,15,0,15,..,12,3,16,0,16,..,170,16,187,4,192,..,1564,152,1718,16,1733,..,14,4,17,26,45,1888,1579,162,1736,40,3668
116021563,39,581,12,587,..,41,17,61,0,61,..,53,10,59,0,59,..,30,9,41,0,46,..,1230,167,1401,38,1439,..,9785,971,10753,104,10861,..,134,33,168,800,967,12841,9920,1003,10922,906,24670
116021628,15,354,3,354,..,33,6,32,0,39,..,89,10,98,0,98,..,46,10,54,0,56,..,1000,114,1117,30,1141,..,8926,712,9629,91,9721,..,102,22,126,460,590,10745,9025,732,9758,552,21058
116021629,17,363,10,372,..,17,5,20,0,20,..,28,3,34,0,34,..,30,3,30,0,30,..,917,123,1040,23,1062,..,8225,738,8961,128,9096,..,88,21,107,595,704,5732,8315,755,9071,730,15524
116021630,11,194,3,193,..,26,3,24,0,24,..,18,4,17,0,17,..,21,0,23,0,23,..,505,84,591,18,607,..,3910,456,4362,53,4414,..,64,12,72,719,793,8638,3972,463,4436,769,13844
116021631,10,202,0,199,..,4,0,4,0,4,..,22,7,32,0,32,..,22,11,29,0,29,..,689,81,767,20,788,..,4918,431,5351,76,5424,..,37,10,44,349,399,4194,4955,440,5400,421,10011
116021632,26,684,7,696,..,64,20,76,0,78,..,38,11,48,0,48,..,52,12,63,0,65,..,1723,150,1878,49,1924,..,13032,1261,14295,173,14471,..,132,25,159,1074,1230,9436,13165,1282,14451,1245,25130
116021633,16,224,0,221,..,13,0,19,0,19,..,27,8,31,0,31,..,26,3,31,0,31,..,566,61,627,10,640,..,5121,492,5610,56,5664,..,89,11,100,1530,1625,5744,5207,497,5706,1582,13034
116031313,6,75,3,80,..,29,6,31,0,31,..,90,38,122,0,126,..,55,26,81,0,81,..,1044,216,1258,33,1294,..,4679,832,5517,74,5587,..,131,44,177,2035,2204,10738,4814,871,5692,2108,18536
116031314,10,63,0,63,..,7,0,6,0,6,..,50,17,66,5,64,..,24,14,37,0,37,..,420,92,517,6,524,..,3394,408,3805,33,3838,..,36,5,38,342,379,4156,3431,415,3841,375,8374
116031315,13,185,5,189,..,16,9,22,0,24,..,109,20,131,0,131,..,121,47,173,0,173,..,1118,173,1290,28,1317,..,9240,967,10209,95,10306,..,182,37,220,1004,1217,9886,9426,1007,10429,1094,21414
116031316,13,131,0,134,..,30,10,39,0,44,..,52,10,66,0,66,..,52,16,70,0,75,..,1026,166,1194,32,1226,..,5304,676,5983,71,6058,..,175,19,191,1981,2177,13321,5481,699,6177,2051,21551
116031317,37,268,0,268,..,27,6,40,0,40,..,176,66,244,0,244,..,74,43,120,0,119,..,1915,507,2422,25,2451,..,9826,1854,11673,108,11778,..,205,56,263,1673,1943,9195,10032,1906,11943,1782,22918
116031318,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,4,4,3,4,0,4,4,12
116031319,14,153,7,156,..,34,9,43,0,43,..,177,34,204,0,208,..,105,53,163,3,161,..,1374,232,1609,23,1632,..,9688,1263,10951,102,11052,..,165,43,210,1327,1536,10237,9857,1307,11164,1426,22826
117011320,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,21,0,20,6,25,..,157,23,181,6,184,..,0,0,4,82,86,239,159,21,183,87,508
117011321,0,16,0,16,..,22,4,25,0,25,..,35,4,47,0,47,..,54,3,56,0,56,..,310,27,343,7,345,..,2845,354,3201,31,3231,..,51,0,59,658,718,9015,2900,359,3259,686,12960
117011323,0,18,0,18,..,67,14,79,0,79,..,109,23,133,0,131,..,46,16,58,8,60,..,585,104,688,15,704,..,5219,862,6090,62,6146,..,101,19,123,856,980,7639,5324,883,6207,917,14762
117011324,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,4,0,0,0,0,6
117011325,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,9,0,9,..,0,0,0,4,4,4,11,0,9,4,19
117011634,0,18,0,18,..,54,22,80,0,81,..,231,87,310,0,314,..,47,19,67,0,67,..,363,83,443,6,454,..,3852,853,4705,45,4750,..,62,26,86,421,508,3685,3920,877,4794,459,8941
117011635,4,112,0,114,..,275,71,354,9,361,..,185,28,218,0,220,..,290,27,320,4,324,..,732,277,1002,26,1031,..,10505,1497,12003,102,12105,..,165,64,226,1065,1292,8180,10665,1556,12223,1175,21573
117021327,0,30,0,32,..,66,22,92,0,92,..,34,8,39,0,39,..,176,67,243,3,245,..,295,19,312,9,320,..,3234,556,3784,35,3824,..,54,15,63,913,977,15097,3286,571,3853,951,19898
117021328,0,9,0,9,..,73,27,106,0,106,..,13,6,13,0,13,..,187,72,264,0,262,..,175,15,189,8,191,..,1751,421,2173,20,2190,..,30,10,40,268,311,5771,1784,426,2213,290,8278
117021636,0,19,0,22,..,38,8,47,0,49,..,39,9,43,0,46,..,429,283,712,5,718,..,186,38,221,0,222,..,2531,923,3456,40,3491,..,60,11,71,547,616,8210,2593,933,3520,584,12317
117021637,0,12,0,12,..,121,31,155,0,155,..,62,34,91,0,91,..,687,429,1118,0,1121,..,296,33,328,5,332,..,3971,1325,5297,32,5331,..,51,13,64,603,666,8287,4021,1338,5356,635,14283
117031329,0,14,0,14,..,132,71,209,0,209,..,33,0,36,0,38,..,71,9,78,0,78,..,204,15,213,4,219,..,1991,200,2193,8,2201,..,22,3,26,764,788,7624,2013,203,2221,777,10615
117031330,0,33,0,33,..,92,18,105,0,105,..,56,0,59,0,59,..,114,27,137,0,139,..,345,32,375,9,386,..,3488,294,3788,36,3827,..,62,6,65,784,850,14451,3556,306,3854,817,19126
117031331,0,22,0,26,..,112,29,137,0,137,..,51,11,63,0,63,..,258,137,394,0,400,..,434,41,478,16,492,..,4490,621,5105,48,5148,..,91,8,95,1226,1326,13787,4576,630,5204,1275,20262
117031333,0,15,0,15,..,85,33,116,0,116,..,38,15,52,0,52,..,81,27,107,0,107,..,300,16,315,5,318,..,3022,264,3288,19,3308,..,59,6,70,1681,1748,13129,3085,269,3355,1700,18187
117031336,0,23,0,28,..,286,139,427,0,429,..,29,3,32,0,32,..,130,23,155,0,154,..,318,27,346,4,350,..,3352,677,4027,22,4047,..,73,12,84,1129,1212,10568,3425,687,4107,1155,15828
117031638,0,20,0,20,..,30,9,38,0,38,..,15,0,15,0,15,..,48,11,54,0,55,..,133,6,138,0,141,..,1643,101,1749,14,1755,..,18,0,22,400,419,6147,1661,104,1766,415,8332
117031639,0,17,0,17,..,166,45,213,0,213,..,23,0,20,0,20,..,121,18,143,4,146,..,145,17,159,5,161,..,3687,393,4082,8,4091,..,30,12,41,621,664,3045,3723,403,4121,636,7803
117031640,0,13,0,13,..,105,37,148,4,149,..,34,3,32,0,32,..,92,36,128,0,132,..,241,19,252,9,261,..,2210,260,2470,22,2496,..,44,4,55,655,712,11464,2256,269,2522,678,14667
117031641,0,37,5,42,..,242,81,326,3,325,..,40,6,46,0,46,..,164,20,185,0,185,..,249,30,279,8,285,..,4337,663,4996,51,5051,..,46,11,53,897,954,6657,4382,672,5059,944,12658
117031642,0,22,0,22,..,104,52,149,0,153,..,40,9,47,3,53,..,103,39,141,0,141,..,314,25,341,5,351,..,2934,714,3651,36,3687,..,56,11,71,1055,1124,8864,2991,729,3717,1087,13670
117031643,0,16,4,14,..,32,11,41,3,43,..,63,19,76,0,80,..,82,8,90,0,90,..,228,21,247,10,265,..,4511,609,5119,67,5186,..,54,9,62,627,688,6422,4567,612,5178,692,12290
117031644,0,15,0,15,..,132,37,173,0,169,..,29,0,29,0,29,..,93,3,97,0,97,..,203,13,214,7,217,..,2685,290,2978,19,2996,..,29,3,33,594,625,4381,2718,296,3013,607,8004
117031645,0,34,0,34,..,2035,1097,3134,12,3143,..,38,0,37,0,37,..,346,33,376,0,381,..,285,53,340,7,353,..,10815,2979,13795,68,13863,..,164,79,246,1458,1706,4371,10974,3065,14039,1524,19935
117031646,0,34,0,34,..,340,167,507,0,508,..,42,5,47,0,47,..,106,13,123,0,122,..,148,19,164,11,170,..,3451,815,4267,29,4296,..,25,10,41,517,559,2560,3479,828,4304,550,7410
117031647,0,19,0,19,..,69,18,86,0,86,..,35,10,51,0,51,..,147,80,228,4,229,..,426,117,542,12,552,..,5226,1200,6420,58,6476,..,70,17,81,1330,1411,8486,5292,1216,6501,1386,16379
117031648,0,23,0,23,..,93,19,116,0,118,..,34,0,31,0,31,..,88,5,96,0,94,..,287,33,324,3,330,..,5548,667,6219,55,6274,..,47,15,60,585,643,5701,5595,681,6277,641,12622
118011339,0,0,0,0,..,41,6,47,0,47,..,17,3,20,0,20,..,23,4,28,0,28,..,548,28,581,15,592,..,3370,265,3637,34,3671,..,81,9,81,1075,1159,14226,3446,275,3719,1114,19055
118011340,0,4,0,6,..,17,8,24,0,24,..,25,6,25,0,25,..,25,0,25,0,25,..,683,32,713,6,720,..,3740,240,3976,33,4009,..,84,5,87,1189,1272,15429,3818,240,4059,1214,20705
118011341,0,10,0,10,..,38,10,45,0,45,..,19,5,23,0,23,..,50,7,55,0,55,..,461,27,487,7,491,..,3771,383,4150,29,4181,..,62,8,68,1121,1192,12349,3831,389,4220,1154,17720
118011342,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
118011344,0,0,0,0,..,20,4,20,0,20,..,17,0,18,0,18,..,7,0,9,0,9,..,549,25,580,4,581,..,2280,201,2483,26,2509,..,43,3,48,409,456,8162,2324,208,2531,432,11122
118011345,0,7,0,14,..,57,14,72,0,72,..,6,0,6,0,6,..,41,4,43,0,43,..,205,20,226,3,231,..,1775,132,1903,22,1927,..,31,0,32,673,705,12166,1809,127,1937,691,14793
118011346,0,5,0,5,..,10,3,12,0,12,..,31,3,37,0,34,..,21,0,21,0,21,..,249,16,263,4,269,..,1870,179,2050,14,2062,..,25,5,30,615,641,9215,1900,179,2080,631,11924
118011347,0,11,0,11,..,15,0,15,0,10,..,12,0,12,0,12,..,26,0,27,0,27,..,127,12,140,0,142,..,1018,84,1101,14,1114,..,23,0,26,375,400,5941,1040,88,1127,385,7454
118011649,0,3,0,3,..,21,0,23,0,23,..,10,6,10,0,10,..,23,4,26,0,26,..,361,18,378,9,383,..,2218,192,2410,18,2433,..,60,0,63,621,683,11312,2285,197,2479,636,14429
118011650,0,10,0,10,..,29,3,31,0,31,..,18,0,18,0,18,..,30,7,31,0,31,..,181,8,187,0,190,..,1419,95,1512,20,1534,..,27,0,28,514,540,7884,1441,98,1542,535,9958
118021564,0,70,0,70,..,97,13,108,0,108,..,31,4,32,0,32,..,113,14,127,0,127,..,239,20,260,7,261,..,4114,416,4529,29,4568,..,48,12,57,645,703,6546,4165,424,4592,670,11809
118021565,0,57,0,57,..,98,23,125,0,125,..,31,9,45,0,45,..,114,13,128,0,129,..,337,27,360,8,370,..,5175,810,5983,38,6021,..,54,12,62,554,623,6959,5223,823,6048,597,13605
118021566,5,10,0,10,..,27,0,29,0,30,..,9,0,4,0,4,..,32,3,38,0,38,..,160,19,179,0,182,..,2779,348,3125,17,3142,..,46,5,54,524,577,6074,2824,349,3177,540,9790
118021567,0,6,0,6,..,28,9,34,0,34,..,19,8,30,0,30,..,47,9,56,0,56,..,340,51,388,14,399,..,2911,430,3337,26,3366,..,72,10,77,635,711,7003,2984,436,3423,656,11084
118021568,0,12,0,12,..,36,6,42,0,42,..,21,0,18,0,18,..,43,10,51,0,51,..,198,16,212,9,218,..,3602,552,4154,28,4180,..,43,10,53,289,346,5324,3646,564,4209,313,9846
118021569,0,14,0,14,..,32,7,43,0,43,..,9,0,9,0,9,..,48,6,55,0,61,..,341,19,365,6,369,..,2858,243,3101,35,3143,..,44,4,44,883,930,12140,2901,250,3146,921,16206
118021570,0,24,0,20,..,57,17,74,0,74,..,23,0,24,0,24,..,49,3,54,0,54,..,298,12,310,5,312,..,2673,213,2886,24,2905,..,36,0,38,666,706,9118,2710,216,2924,687,12735
118021651,0,5,0,5,..,21,3,29,0,29,..,33,0,36,0,36,..,23,0,21,0,21,..,394,17,409,10,420,..,2703,175,2872,24,2902,..,72,0,75,812,883,15738,2773,177,2945,832,19521
