SA2_CODE_2021,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
114021285,0,0,7,8,10,35,55,28,10,145,0,0,0,0,3,4,0,3,0,10,6,16,24,37,28,29,39,17,4,203,195,354,823,776,906,824,605,279,51,4817
114021286,3,4,6,4,15,29,73,54,35,228,0,0,8,4,0,4,4,5,4,32,18,24,59,65,79,48,58,83,59,486,230,463,1254,1285,1364,1387,1404,914,340,8634
114021287,0,0,6,16,14,44,64,65,26,242,0,3,0,0,4,5,4,0,0,21,31,43,53,56,81,77,96,110,89,628,255,508,1112,1142,1327,1416,1429,923,274,8387
114021288,0,0,0,0,0,13,21,12,8,56,0,0,0,0,0,0,0,0,0,5,12,7,24,24,34,42,41,38,3,222,115,131,295,332,575,637,634,304,59,3084
114021289,0,0,6,7,14,19,40,14,15,115,0,0,4,3,0,0,4,0,5,20,17,19,36,36,54,81,75,61,49,430,172,257,523,647,925,1206,1336,705,195,5958
115011290,6,0,8,8,22,43,88,110,68,348,0,3,6,9,13,7,21,20,17,104,22,24,90,125,64,68,71,70,56,592,539,1133,2552,4489,3336,2385,2081,1402,552,18467
115011291,0,0,5,5,15,37,101,75,38,279,7,0,5,3,15,16,28,14,9,95,33,24,74,108,66,67,75,46,16,509,513,1413,2123,3221,2995,2824,2344,999,256,16693
115011294,0,0,0,0,0,3,18,24,30,77,0,0,5,0,0,0,0,8,3,15,10,4,6,9,18,11,22,41,18,134,158,363,371,625,859,829,743,697,319,4963
115011296,0,0,5,4,3,12,46,33,31,142,0,0,3,3,0,8,13,15,11,60,10,15,33,45,34,25,51,36,3,253,304,829,1041,1528,1660,2002,1780,642,182,9970
115011553,0,0,0,4,7,15,20,17,9,80,0,0,0,8,3,9,7,4,3,28,18,12,13,26,38,21,28,10,6,175,169,412,696,1316,1111,781,740,399,108,5740
115011554,0,0,0,0,0,9,9,23,28,68,0,0,0,4,0,5,0,10,6,28,10,0,11,10,11,22,56,160,279,551,105,275,343,521,666,707,517,688,821,4642
115011555,0,5,0,0,13,17,55,47,33,161,0,0,8,6,7,16,10,9,4,56,22,18,27,47,47,23,46,38,10,283,314,701,903,1614,1818,1566,1476,713,189,9286
115011556,0,0,0,3,4,17,30,30,26,105,0,0,4,0,9,7,14,6,12,68,12,21,46,48,32,29,28,25,8,247,217,603,1059,1673,1446,1164,1042,568,180,7947
115011557,0,0,0,0,0,7,14,9,8,46,0,0,3,4,0,5,3,4,3,19,5,9,7,12,16,7,18,4,3,77,145,360,426,706,842,733,486,175,52,3935
115011558,0,0,0,3,7,22,57,44,39,179,0,0,5,3,9,18,14,10,13,84,24,18,34,53,50,46,56,90,127,480,523,1114,1370,2556,2809,2629,2059,1016,511,14591
115011621,0,0,0,4,10,23,62,74,29,212,0,3,8,10,6,12,14,7,6,64,26,32,36,52,61,41,24,25,3,296,544,1188,1516,2756,2835,1987,1353,657,132,12967
115011622,0,3,0,6,3,19,43,47,11,138,0,0,9,0,9,21,15,12,13,77,10,19,44,56,24,19,39,76,130,419,243,721,1396,2118,1428,982,782,544,277,8486
115021297,6,0,9,4,18,52,124,149,80,440,0,3,6,6,15,9,13,36,21,115,41,41,68,80,103,117,99,114,85,751,730,1441,1785,2380,3500,3087,2436,1504,531,17388
115021298,3,0,5,0,0,7,12,39,23,95,0,0,0,0,4,0,5,8,0,23,16,11,16,40,35,24,30,26,13,207,164,258,452,541,791,803,627,441,185,4275
115031299,0,0,0,6,6,17,22,10,7,78,0,0,0,5,3,0,0,0,0,9,9,12,23,32,41,59,37,24,7,247,76,127,237,299,470,530,352,203,38,2320
115031300,0,6,21,13,25,81,132,104,61,450,0,0,3,0,9,3,6,10,11,45,43,31,95,76,96,80,59,60,9,563,746,1388,2550,2532,3282,3122,2164,992,273,17040
115041301,3,4,12,9,11,41,98,81,24,285,0,0,0,5,0,9,18,6,9,41,27,17,48,62,65,56,75,43,11,406,377,712,1171,1451,1691,1408,1084,566,138,8594
115041623,0,0,4,11,7,15,44,24,9,116,0,0,0,0,5,3,9,6,4,28,5,6,80,54,25,27,15,12,0,229,194,479,1907,2275,1012,601,432,136,27,7071
115041624,0,0,0,8,12,12,48,32,13,135,0,0,7,12,11,10,6,6,11,55,26,33,76,128,61,25,39,41,70,496,386,945,2433,3730,2088,1178,747,303,125,11933
115041625,0,0,0,3,14,18,64,42,20,168,0,0,0,5,8,11,6,8,4,50,19,24,36,48,53,41,32,22,7,273,637,1213,1547,2865,3103,1793,997,466,92,12714
116011303,3,10,26,35,48,69,120,109,51,462,0,11,36,19,41,42,38,35,20,244,48,105,309,200,114,93,104,80,73,1119,322,1382,3585,2991,1690,1443,1164,602,278,13461
116011304,8,7,28,46,62,121,223,151,102,745,0,7,27,20,39,53,42,38,19,244,74,119,224,193,131,120,122,75,27,1088,472,1491,3520,3254,2158,1994,1728,770,338,15726
116011306,9,10,16,46,57,145,224,137,58,697,0,3,21,41,61,55,75,37,13,306,85,74,218,211,194,146,162,77,27,1193,636,1600,3277,3557,3034,2731,2009,752,217,17811
116011307,4,4,30,32,72,138,215,155,105,756,0,3,14,10,26,36,37,29,19,178,68,118,233,181,174,143,145,116,64,1244,637,1572,3203,3882,3274,2920,2461,1107,457,19517
116011560,0,4,17,40,47,78,119,118,53,467,0,4,10,15,29,32,44,28,6,175,40,67,145,117,92,68,61,53,15,648,369,873,1782,1995,1560,1400,957,569,160,9661
116011561,5,11,17,35,58,100,139,160,131,647,0,6,27,26,49,35,48,32,32,250,65,107,251,197,134,112,83,83,51,1082,446,1369,2887,2460,1988,1783,1178,788,452,13348
116011626,0,4,20,31,49,78,142,140,51,516,0,0,13,14,15,26,28,28,18,150,43,54,154,111,85,63,76,62,21,665,369,1008,2308,2193,1830,1718,1396,708,192,11719
116011627,5,4,15,30,25,56,104,74,28,341,0,0,12,17,34,19,22,16,15,135,21,45,139,118,63,54,43,33,12,523,240,705,1931,2135,1278,1026,865,482,129,8795
116021309,3,0,0,8,11,39,73,41,16,199,0,0,12,4,13,27,19,24,6,105,25,28,47,56,47,35,34,22,4,299,506,1167,1560,2653,2511,1753,1064,434,82,11734
116021562,4,0,0,4,7,6,18,14,3,64,0,0,0,0,5,4,0,0,0,9,3,0,7,8,10,8,5,3,0,41,94,228,483,648,519,414,223,85,16,2710
116021563,0,13,22,29,37,81,135,96,40,449,0,3,5,14,24,28,28,14,12,123,47,58,163,166,115,78,86,27,19,755,631,1544,3640,4569,3078,2349,1569,551,182,18110
116021628,0,0,8,15,18,17,50,71,23,212,0,0,12,6,15,29,33,18,16,116,25,24,67,125,61,43,40,58,31,464,538,1066,1961,4485,3177,1437,1062,538,172,14437
116021629,0,0,5,7,21,34,56,33,9,172,0,3,3,13,12,16,8,11,3,71,31,40,134,153,57,46,34,17,0,509,278,639,2937,3868,1208,736,588,222,35,10501
116021630,0,0,13,14,28,56,105,75,29,327,0,0,7,9,12,14,11,12,11,87,47,71,124,145,96,61,55,31,17,647,360,893,2678,2357,1495,1097,716,319,99,10005
116021631,3,0,3,13,9,30,31,26,6,119,0,0,5,18,6,11,7,9,3,59,23,34,76,85,58,31,21,7,0,335,208,561,1640,2306,1070,693,371,108,25,6981
116021632,4,5,5,14,22,54,67,25,18,231,0,3,13,16,26,33,15,8,0,118,57,98,283,254,101,73,42,13,8,933,489,1504,4801,6215,2175,1169,695,196,60,17307
116021633,0,0,3,4,16,23,65,45,11,170,0,0,3,3,7,14,20,3,0,61,48,162,523,445,209,98,47,34,5,1570,349,823,1680,2589,1913,1220,825,344,59,9815
116031313,5,4,67,51,119,183,265,157,44,902,0,7,21,27,46,51,65,34,18,256,146,161,366,306,245,171,177,118,16,1703,710,1325,2537,2075,2168,1939,1571,737,143,13209
116031314,4,3,10,16,12,61,64,31,12,218,0,0,3,5,13,15,22,13,8,80,27,24,68,63,42,42,39,31,41,376,266,574,1231,1324,1035,891,527,206,102,6149
116031315,9,3,18,26,61,130,166,106,40,563,0,3,15,26,36,43,37,22,21,210,84,96,181,165,152,111,86,49,34,948,734,1679,2964,2854,2920,2577,1402,479,172,15785
116031316,8,18,54,73,116,192,225,138,31,862,0,0,18,36,39,48,36,38,8,221,150,152,336,335,244,179,150,129,36,1705,744,1477,3079,3201,2376,1811,1310,854,173,15026
116031317,13,23,65,131,110,195,246,175,52,1013,3,12,51,70,75,87,96,66,25,482,107,106,293,311,229,191,183,86,27,1536,729,1558,3320,3442,2634,2283,1633,794,216,16606
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,12
116031319,0,0,23,56,62,121,217,159,81,728,0,11,14,29,55,65,53,47,20,297,61,90,212,176,140,150,145,173,302,1454,651,1564,3146,3211,2770,2654,1863,876,590,17320
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,38,15,6,0,9,3,0,82,4,39,182,103,54,22,19,7,0,438
117011321,0,0,3,12,21,31,92,86,30,289,0,0,8,8,3,3,9,16,11,65,22,48,141,121,68,74,69,73,46,664,261,727,2116,2201,1854,1352,900,486,161,10056
117011323,0,5,16,18,39,47,94,137,66,416,0,3,20,16,15,29,24,37,24,174,42,82,198,127,111,102,83,70,62,874,312,1182,2811,2212,1776,1481,1113,746,266,11901
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,4,7,0,5,4,3,0,0,0,0,17
117011634,0,0,8,12,22,64,147,182,70,506,0,0,9,10,15,30,52,68,29,208,17,20,59,81,63,71,70,57,31,473,189,543,1241,1240,1238,1023,893,664,226,7251
117011635,3,5,27,18,15,54,113,121,60,419,0,11,44,15,18,21,39,50,19,221,29,211,505,192,55,72,71,47,22,1212,358,2874,7396,3249,1784,1388,916,522,189,18679
117021327,4,0,6,16,15,51,101,178,84,452,0,0,5,8,13,18,27,58,29,164,35,86,235,148,148,130,105,87,45,1018,324,1532,4526,3340,2922,1976,1280,726,278,16904
117021328,0,0,7,7,14,32,70,81,36,241,0,0,5,5,10,8,41,28,22,124,11,21,83,68,27,33,32,29,7,298,123,452,1859,1668,1071,754,567,274,105,6865
117021636,0,0,7,9,18,61,137,168,89,487,0,0,7,7,17,50,55,83,40,260,15,39,137,93,86,88,58,63,31,616,167,649,2701,2167,1714,1233,872,575,244,10320
117021637,0,0,7,4,30,85,174,245,123,680,0,3,9,9,20,61,79,113,68,368,10,68,160,108,89,76,72,62,33,683,254,956,3105,2274,1923,1516,1071,717,329,12152
117031329,0,0,8,6,7,13,10,13,7,69,0,0,3,9,7,6,7,3,0,32,11,57,222,163,108,104,68,65,19,821,89,705,3268,2118,1404,1201,752,347,96,9992
117031330,0,0,5,9,10,23,35,28,15,123,0,0,10,0,4,10,12,11,11,57,11,47,305,178,89,74,51,31,9,799,169,1053,6196,4297,2462,1522,744,293,84,16822
117031331,3,0,5,17,29,54,80,68,24,278,0,4,6,8,18,29,34,16,11,119,39,120,324,222,190,157,131,69,29,1279,308,1890,5042,3490,2450,2192,1670,741,190,17979
117031333,0,0,12,10,16,23,27,32,17,141,0,3,20,9,3,8,12,0,3,65,52,203,533,293,202,156,136,125,112,1802,144,998,5202,3457,2440,2126,1651,874,418,17307
117031336,0,0,9,16,21,29,50,49,38,208,0,9,17,12,18,11,10,17,14,99,16,90,392,209,170,138,87,86,56,1253,112,1279,5162,3120,2007,1502,897,513,231,14843
117031638,0,0,3,0,4,6,10,12,8,40,0,0,3,0,0,0,3,6,3,16,31,55,118,67,50,29,33,14,5,409,668,1591,2167,1194,882,590,324,148,38,7595
117031639,0,3,9,4,3,7,12,0,0,39,0,9,19,9,6,0,0,0,0,43,15,195,258,91,41,33,22,8,4,666,211,1992,3077,1101,482,343,197,54,13,7470
117031640,0,0,6,7,12,25,46,42,29,168,0,0,10,9,5,3,6,15,9,65,29,74,202,123,93,80,52,31,15,697,231,1444,4230,2523,1983,1421,787,289,98,13016
117031641,0,0,4,12,6,24,31,18,13,108,0,0,15,17,6,16,12,6,9,68,5,60,260,201,111,94,104,44,11,892,134,708,3188,2711,1489,1326,1087,447,98,11189
117031642,0,0,12,16,20,54,79,68,26,277,0,6,4,10,15,15,30,39,35,148,22,77,266,194,151,143,139,115,49,1169,167,1118,3713,2384,1727,1446,1016,578,216,12367
117031643,0,0,5,8,15,16,54,88,45,243,0,5,17,7,14,27,15,22,14,114,34,90,252,115,56,31,26,28,9,644,187,1233,4080,2304,1154,800,525,308,114,10700
117031644,0,0,10,7,13,3,12,13,0,65,0,0,11,7,5,0,4,5,3,33,15,64,203,123,78,59,51,38,14,631,83,627,2233,1481,983,885,694,391,101,7472
117031645,0,22,87,42,18,20,23,18,9,242,0,27,164,101,25,26,19,6,3,369,26,265,749,321,128,86,51,30,4,1651,321,2787,8424,3947,1416,983,613,234,69,18783
117031646,0,6,13,7,9,12,27,21,9,101,0,7,29,23,12,10,8,4,5,96,28,101,180,95,37,46,27,16,17,532,221,1261,2649,1283,597,389,292,122,56,6875
117031647,0,0,21,16,25,74,87,32,24,288,3,8,20,11,10,13,29,18,9,116,32,111,493,226,164,156,164,111,57,1515,191,1572,5831,3022,1446,1230,947,533,214,14987
117031648,0,9,15,9,4,8,18,6,0,74,0,8,25,8,5,12,7,0,0,64,12,120,276,119,28,34,8,9,5,614,173,1902,5350,2239,820,544,345,101,19,11500
118011339,0,0,11,12,3,11,28,66,55,190,0,3,4,5,3,4,10,7,16,54,28,54,330,206,116,77,72,98,109,1086,280,901,4853,3169,2381,1701,1220,798,385,15698
118011340,0,0,16,3,5,16,27,29,25,121,0,5,10,0,9,8,8,11,6,43,36,62,414,238,138,92,68,74,62,1179,250,926,5977,3834,2601,1589,1078,578,253,17081
118011341,0,4,8,13,8,7,28,62,58,188,0,0,3,8,4,0,6,12,7,45,35,74,338,170,107,97,118,158,177,1276,227,910,3939,2921,2177,1598,1344,924,520,14561
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011344,0,0,3,0,5,9,18,28,30,89,0,0,0,0,5,3,0,3,0,17,14,17,69,89,54,50,49,46,31,430,220,581,1338,1687,1690,1234,983,545,231,8510
118011345,0,0,7,9,6,11,16,29,29,100,0,0,8,3,5,8,8,6,5,34,29,53,147,111,85,62,71,69,91,719,206,928,3261,2368,2037,1536,1180,765,265,12548
118011346,0,0,3,3,6,4,22,26,16,80,0,0,3,5,5,0,4,3,4,25,50,43,64,64,91,66,52,93,122,639,296,697,1086,1277,1801,1549,1243,864,473,9285
118011347,0,0,3,0,0,0,8,9,16,43,0,0,3,0,0,0,0,0,0,6,11,15,45,37,41,23,39,81,100,392,85,362,1168,1023,915,788,831,625,295,6084
118011649,0,0,5,3,5,4,8,13,11,51,0,0,5,0,0,3,3,3,0,20,47,38,128,84,79,70,69,78,69,668,266,782,2186,1944,1866,1694,1565,887,349,11532
118011650,0,0,0,6,0,4,11,19,16,53,0,0,4,0,4,3,0,3,0,19,16,33,118,76,58,66,51,70,76,547,99,484,1937,1413,1083,1105,1144,950,412,8634
118021564,0,5,7,3,8,9,29,62,44,167,0,7,9,4,5,9,12,9,14,63,53,151,181,81,55,44,41,49,55,715,528,1763,2494,1656,1213,1005,699,517,285,10157
118021565,0,6,6,4,10,18,72,157,111,392,0,7,10,8,11,12,15,38,41,142,22,111,201,87,55,49,52,43,24,637,304,1675,2787,1840,1584,1274,950,608,326,11334
118021566,0,0,3,0,3,13,51,96,77,249,0,0,4,4,0,3,23,22,17,69,17,11,64,58,58,37,63,90,134,540,189,525,1309,1381,1353,1120,878,668,444,7871
118021567,3,0,16,7,20,36,71,82,53,288,0,0,3,5,6,5,18,19,5,69,20,31,119,113,107,91,96,73,30,673,210,520,1744,1805,1463,1229,1034,669,263,8937
118021568,0,0,9,9,13,29,46,82,61,243,0,3,9,3,7,15,15,38,15,107,5,35,86,61,29,29,38,31,22,339,178,716,1800,1529,1252,1042,768,541,222,8047
118021569,3,0,5,6,4,18,43,60,36,165,0,5,4,6,3,4,7,6,9,45,20,30,144,118,78,62,96,130,282,961,205,784,3434,2821,2056,1504,1146,771,528,13245
118021570,0,0,3,3,4,3,32,60,35,147,0,0,6,10,4,3,5,5,6,34,51,73,172,101,76,54,52,69,70,723,385,986,2980,1889,1578,1171,851,572,323,10740
118021651,0,0,7,0,3,13,29,38,21,112,0,0,10,9,3,4,4,6,6,47,25,38,284,181,94,65,61,43,22,811,267,939,4927,3415,2514,1879,1301,647,209,16103
118021652,0,0,0,3,13,32,65,60,30,215,0,0,0,3,0,4,10,14,14,38,16,80,289,327,270,209,158,166,120,1620,176,496,1218,1531,1580,1360,1153,803,333,8663
118021653,3,0,3,17,25,55,130,108,61,392,0,0,3,9,8,27,6,17,20,93,31,45,83,100,112,88,98,87,31,682,347,767,1322,1766,2000,1768,1325,774,299,10362
118021654,4,0,0,3,8,16,26,35,25,114,0,0,0,0,6,9,3,11,6,42,16,19,44,56,59,38,60,37,39,365,122,303,537,703,873,714,525,333,147,4253
119011354,0,7,30,101,135,214,244,272,170,1171,0,5,23,43,78,137,123,69,34,518,151,144,263,299,270,221,210,199,190,1944,792,1531,2898,2949,2789,2449,1948,1307,646,17305
119011355,0,0,0,0,10,11,7,0,0,27,0,0,3,4,0,5,7,4,0,30,0,10,26,14,11,7,7,0,0,82,37,116,299,257,150,116,83,19,0,1068
119011356,0,0,22,42,61,88,123,165,71,578,0,8,23,18,45,65,73,68,34,334,71,48,152,166,92,95,81,50,28,779,451,892,1652,1688,1480,1297,985,580,223,9246
119011358,0,0,9,16,39,119,156,126,108,573,0,0,6,10,33,51,55,35,15,202,43,44,131,94,93,86,83,94,149,821,452,1085,2184,2245,2223,2336,1577,1001,592,13693
119011360,0,5,18,33,50,140,177,149,76,645,0,0,21,18,25,62,62,58,32,284,34,52,133,111,85,84,111,149,195,951,450,1113,2388,2436,2208,2126,1525,845,551,13648
119011361,3,5,44,87,137,243,282,192,112,1115,0,5,39,64,92,158,129,94,60,633,97,123,270,237,202,173,152,96,51,1397,677,1615,3182,2792,2628,2609,1859,911,465,16741
119011571,0,4,37,61,95,170,148,131,65,708,0,16,27,37,55,112,85,49,35,424,65,98,258,204,130,115,104,58,31,1061,416,1177,3086,2507,1892,1789,1138,556,256,12817
119011572,4,6,33,57,114,166,211,167,85,830,0,10,43,41,73,153,126,106,75,625,77,135,302,261,165,167,119,108,124,1458,467,1437,3360,2476,2044,1992,1334,713,386,14223
119011655,3,0,12,40,75,139,183,174,101,732,0,0,15,25,51,67,119,87,55,416,86,91,166,141,147,120,103,76,38,959,541,1003,1849,1797,1699,1600,1171,677,330,10670
119011656,0,4,13,38,77,110,151,136,60,593,0,0,14,15,53,91,115,86,41,410,74,67,111,140,113,101,90,42,16,753,467,972,1617,1728,1535,1406,978,553,210,9454
119011657,0,0,7,17,23,44,77,86,27,288,0,0,9,0,17,27,25,21,10,113,15,13,67,59,45,58,45,54,21,378,295,664,1411,1555,1526,1341,1019,617,177,8607
119011658,0,0,14,14,27,71,120,104,79,425,0,0,6,4,18,29,28,29,11,140,30,28,66,77,59,69,66,51,29,473,427,905,1761,2238,2228,2009,1471,763,362,12169
119021362,0,0,11,27,77,171,329,331,143,1086,0,4,19,19,42,79,120,158,79,514,64,111,250,248,178,205,162,136,100,1448,518,1326,2954,2742,2745,2436,1765,1186,504,16174
119021366,0,4,51,83,118,248,269,226,108,1111,5,7,38,57,82,159,183,145,78,759,108,116,312,233,195,186,136,93,26,1407,703,1679,3350,2804,2495,2327,1568,880,322,16130
119021367,3,0,10,23,52,113,206,190,88,679,0,0,9,17,15,39,88,70,46,288,37,49,101,97,102,80,77,70,72,676,399,890,1856,1963,1960,1679,1220,773,366,11100
119021573,0,7,125,111,98,98,148,134,59,784,0,8,119,82,63,79,74,60,36,523,64,91,384,260,152,134,96,110,120,1419,345,1027,3405,2764,1642,1375,923,560,308,12349
119021574,0,10,44,45,54,93,116,75,17,459,0,3,42,28,32,46,50,49,17,270,49,66,201,154,105,80,44,18,16,726,250,671,2057,1636,987,876,589,296,98,7453
119021659,0,9,40,39,94,93,142,87,56,570,0,10,35,45,66,82,68,55,41,408,19,78,183,141,131,93,70,61,40,825,219,1056,2231,1754,1696,1463,952,503,272,10141
119021660,4,9,15,43,84,73,91,86,45,443,0,9,44,35,51,68,42,42,34,327,18,123,256,182,132,100,82,53,21,964,135,830,1902,1456,1150,1090,670,327,170,7722
119021661,0,0,13,22,44,94,149,163,67,558,0,6,16,23,27,49,43,63,34,265,24,77,220,153,92,75,63,77,99,880,208,814,2585,1932,1490,1279,799,563,273,9946
119021662,0,0,0,17,25,110,326,503,216,1206,0,0,8,10,15,44,105,116,81,376,37,35,103,77,97,90,87,115,96,744,419,969,1829,2263,2830,2262,1710,1370,630,14285
119021663,0,0,0,3,12,43,116,151,67,400,0,0,3,4,8,21,41,45,23,138,17,18,32,32,28,29,25,30,23,231,137,345,621,888,880,685,594,437,202,4790
119031370,0,4,17,22,55,89,185,147,74,594,0,3,18,14,29,49,63,57,34,269,31,30,113,105,69,84,79,87,90,681,286,853,1946,1894,1727,1755,1393,808,449,11116
119031371,0,0,3,0,15,25,57,110,42,259,0,0,9,9,6,14,22,25,15,95,9,21,39,45,37,23,47,45,55,335,296,799,1280,1595,1821,1752,1349,755,302,9956
119031372,4,4,9,18,19,79,160,146,97,534,3,0,13,13,20,39,35,30,28,166,52,34,91,106,102,109,103,133,138,866,535,1183,2184,2496,2703,2556,1995,1472,750,15871
119031373,0,0,10,28,64,103,166,152,67,593,0,0,19,21,35,52,79,64,25,292,37,61,137,132,94,128,110,107,25,828,249,782,1798,1571,1368,1524,1215,750,279,9531
119031374,0,8,19,24,30,78,194,228,146,730,0,5,35,23,29,60,73,54,72,356,46,121,280,134,113,116,95,112,104,1116,583,2302,4037,3083,3146,3108,2266,1328,708,20552
119031664,0,3,20,20,26,39,92,57,42,303,0,5,32,33,21,30,36,37,26,221,18,97,226,85,63,46,46,22,14,622,153,1530,3414,1764,1015,1025,767,365,186,10227
119031665,0,0,6,10,31,81,160,164,63,524,0,5,14,13,37,39,52,54,32,251,34,57,85,40,63,67,66,88,140,629,312,967,1782,1480,1530,1635,1212,703,344,9960
119031666,0,4,3,4,16,43,112,93,78,348,0,0,12,0,3,9,23,15,10,76,18,30,94,81,41,72,66,57,75,535,324,895,1861,2231,1934,1838,1414,691,383,11566
119031667,0,0,0,5,27,56,75,77,46,291,0,0,16,14,10,19,31,25,5,122,19,58,148,81,56,57,56,56,68,599,174,739,1789,1375,1100,1165,838,440,235,7850
119041377,0,0,8,8,31,63,153,217,144,623,0,4,11,14,9,21,71,70,40,236,15,33,62,77,52,53,66,72,25,452,309,784,1535,1689,1810,1627,1285,872,408,10318
119041378,0,0,5,12,23,37,81,111,68,344,0,0,9,23,15,21,28,30,31,161,22,50,209,163,78,79,60,106,175,933,196,908,2885,2288,1398,1163,827,594,456,10715
119041379,0,0,8,11,30,51,170,207,104,584,0,0,20,16,20,24,55,51,34,222,30,60,150,113,77,87,83,83,81,763,334,1171,2602,2330,2060,1988,1427,851,414,13164
119041380,0,0,6,7,29,55,172,266,108,652,0,0,3,12,6,21,58,72,34,213,35,36,140,125,137,109,93,106,49,828,280,683,1740,2048,2046,1736,1475,1060,419,11492
119041381,0,8,20,30,35,103,208,207,113,719,0,5,35,28,32,51,55,74,37,314,32,124,318,190,109,107,118,94,107,1195,333,1812,4458,3187,2163,1897,1444,899,427,16610
119041382,0,0,7,7,24,69,191,258,117,675,0,0,5,7,9,13,38,62,41,172,48,44,124,124,120,117,117,133,78,907,379,722,1851,2145,2428,2242,1853,1327,553,13497
119041668,0,0,13,23,42,89,156,164,54,541,0,3,32,25,39,73,76,67,43,352,64,100,309,195,147,110,90,113,81,1201,368,1162,3759,2586,1847,1555,1147,708,307,13445
119041669,0,0,10,20,30,56,118,157,90,480,0,3,7,9,26,19,39,44,24,173,26,27,68,78,47,41,70,84,133,568,278,629,1197,1359,1299,1190,941,570,369,7835
119041670,4,0,15,14,20,87,209,225,109,682,0,0,20,17,21,47,74,58,49,280,29,64,150,111,80,97,98,116,115,846,284,1156,2718,2324,1865,1804,1404,850,443,12840
119041671,0,0,13,5,7,13,20,9,0,69,0,13,44,17,3,18,5,0,0,102,12,99,351,91,42,41,14,9,0,658,106,1366,4973,1955,605,440,251,92,12,9791
120011383,0,0,0,6,18,53,186,237,190,700,0,0,5,10,12,21,48,63,53,215,27,49,127,110,94,85,99,96,73,755,446,1178,2739,3108,3254,3070,2576,1565,658,18583
120011385,0,0,9,6,12,22,85,186,155,478,0,0,0,3,4,16,25,31,33,117,19,36,132,92,79,67,80,95,135,738,316,858,2348,2596,2769,2295,1813,1084,621,14698
120011386,0,0,5,8,20,58,158,277,185,714,0,0,4,7,17,9,34,79,48,197,13,42,118,137,79,103,128,130,166,919,342,830,2521,3348,3008,2602,2093,1337,665,16746
120011672,0,0,3,6,11,25,95,132,61,329,0,0,10,3,8,8,22,45,18,114,45,69,133,89,86,51,85,47,15,621,298,915,1983,1933,1810,1426,1024,570,202,10159
120011673,0,6,3,3,6,11,24,8,6,62,0,0,42,18,3,12,9,0,3,95,6,52,200,97,28,45,23,18,22,514,97,947,4311,2378,740,746,501,163,63,9949
120021387,0,0,0,6,9,23,36,51,25,155,0,0,0,6,3,3,9,3,9,33,19,24,82,110,81,97,76,57,25,579,225,565,1809,2465,2558,2102,1709,838,208,12477
120021389,0,0,6,7,14,20,58,69,47,213,0,0,0,0,5,4,7,22,7,49,20,20,70,89,91,61,66,76,61,552,220,533,1851,2468,2283,1628,1193,570,193,10945
120021674,0,0,0,4,0,5,23,23,25,84,0,0,0,0,0,9,10,8,6,26,22,26,98,83,66,69,69,45,28,508,160,539,1642,1572,1444,1046,814,343,133,7700
120021675,0,0,0,5,7,25,90,117,81,325,0,0,5,6,5,8,12,28,27,96,20,47,134,117,87,56,65,81,65,670,259,912,2714,3165,2675,1721,1286,613,299,13645
120031392,0,0,3,11,14,46,143,197,89,510,0,3,13,13,12,19,46,60,41,202,13,35,129,78,52,36,52,25,10,423,227,753,2185,1905,1540,1390,986,591,225,9805
120031393,0,0,14,16,37,77,216,289,129,781,0,3,19,11,22,31,76,79,51,293,33,31,99,119,116,89,95,127,129,842,404,1010,2212,2314,2519,2139,1667,1098,549,13913
