SA2_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
117031647,0,10,..,107,6,111,0,111,..,65,0,65,0,65,..,26,9,36,0,36,..,3,0,3,0,3,..,90,22,110,0,110,..,7,0,9,0,9,..,10,0,10,0,10,..,40,5,48,0,48,..,39,4,43,0,43,..,108,11,122,0,122,..,155,111,266,0,266,..,0,0,0,0,0,..,28,4,32,0,32,..,21,0,19,0,19,..,92,7,96,5,97,..,32,0,30,0,29,..,23,0,22,0,24,..,157,9,169,6,175,..,226,29,257,3,262,..,5,0,5,0,5,..,42,11,55,0,55,..,18,5,24,0,24,..,87,51,140,0,143,..,214,43,266,0,262,..,2615,686,3298,32,3327,..,36,9,40,562,601,3602,2647,697,3339,589,7534,8486,..,..,..,..,8486,..,21,0,21,0,21,..,139,15,152,0,153,..,4,0,10,0,10,..,347,142,493,4,492,..,1528,416,1938,20,1964
117031648,0,10,..,101,0,104,0,104,..,63,4,65,5,69,..,36,5,42,0,42,..,0,0,0,0,0,..,74,12,89,0,89,..,9,0,9,0,9,..,3,0,3,0,3,..,50,0,50,0,50,..,26,0,27,0,27,..,115,7,123,0,123,..,61,5,63,0,63,..,3,0,3,0,3,..,9,0,9,0,9,..,22,0,22,0,22,..,140,7,148,0,148,..,26,0,26,0,26,..,18,0,18,0,18,..,205,7,213,0,212,..,146,14,161,0,162,..,14,0,14,0,14,..,58,14,68,0,67,..,19,0,19,0,19,..,53,0,48,0,50,..,143,18,165,0,169,..,2905,347,3254,29,3284,..,26,3,31,301,330,2530,2932,353,3283,327,6138,5701,..,..,..,..,5701,..,12,0,12,0,12,..,112,7,118,0,118,..,11,0,11,0,11,..,503,57,560,3,564,..,2359,388,2745,30,2776
118011339,0,4,..,23,0,23,0,23,..,124,8,134,0,134,..,33,3,29,0,29,..,0,0,0,0,0,..,19,0,19,0,19,..,10,0,10,0,10,..,0,0,0,0,0,..,12,0,13,0,13,..,33,0,31,0,31,..,172,13,188,0,188,..,195,30,222,0,223,..,0,0,0,0,0,..,16,0,17,0,17,..,18,0,18,0,18,..,13,0,13,0,13,..,18,0,18,0,18,..,4,0,4,0,4,..,52,0,52,0,52,..,290,16,308,0,308,..,0,0,0,0,0,..,27,7,30,0,30,..,8,0,5,0,5,..,16,5,21,0,21,..,295,12,309,8,315,..,1851,140,1996,16,2007,..,48,0,49,546,595,7181,1897,148,2046,561,9784,14226,..,..,..,..,14226,..,16,0,16,0,15,..,54,10,62,0,62,..,8,0,8,0,8,..,38,11,53,0,53,..,100,27,126,0,131
118011340,0,0,..,36,4,43,0,43,..,182,6,186,0,188,..,35,3,38,0,38,..,0,0,0,0,0,..,19,0,18,0,18,..,4,0,11,0,11,..,0,0,0,0,0,..,12,0,13,0,13,..,34,0,38,0,38,..,167,10,177,0,178,..,130,28,154,0,158,..,0,0,0,0,0,..,15,4,18,0,18,..,6,0,6,0,6,..,3,0,4,0,4,..,25,0,24,0,24,..,5,0,5,0,5,..,39,0,38,0,38,..,347,10,357,0,359,..,0,0,0,0,4,..,15,0,16,0,16,..,18,0,14,0,14,..,13,0,13,0,13,..,373,20,390,5,391,..,2018,128,2152,13,2166,..,34,0,35,602,630,7725,2052,133,2181,617,10523,15429,..,..,..,..,15429,..,12,0,12,0,12,..,56,0,56,0,56,..,3,0,3,0,3,..,48,7,57,0,53,..,71,14,89,0,94
118011341,0,0,..,51,0,53,0,55,..,133,10,140,6,147,..,54,10,64,0,64,..,0,0,0,0,0,..,40,10,52,0,52,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,19,0,19,..,28,0,28,0,25,..,218,12,226,0,226,..,181,32,218,6,218,..,0,0,0,0,0,..,13,0,13,0,13,..,29,0,25,0,25,..,27,0,33,0,33,..,45,0,46,0,51,..,0,0,0,0,0,..,107,0,111,0,112,..,231,17,251,0,247,..,3,0,3,0,3,..,29,5,36,0,36,..,4,0,4,0,4,..,28,6,35,0,35,..,266,14,285,9,289,..,2073,241,2312,20,2334,..,23,6,27,595,623,6300,2101,249,2344,614,9259,12349,..,..,..,..,12349,..,9,0,9,0,9,..,45,3,49,0,53,..,0,0,0,0,0,..,177,20,197,0,196,..,374,87,463,3,465
118011342,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
118011344,0,0,..,22,0,23,0,23,..,59,4,66,0,61,..,16,0,16,0,16,..,0,0,0,0,0,..,11,0,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,13,3,13,0,13,..,15,3,12,0,12,..,51,4,54,5,57,..,155,11,170,0,170,..,0,0,0,0,0,..,22,0,24,0,24,..,20,0,24,0,24,..,20,4,25,0,25,..,28,0,31,0,31,..,0,0,0,0,0,..,70,11,75,0,75,..,98,7,109,0,107,..,0,0,0,0,0,..,15,4,16,0,16,..,5,0,7,0,7,..,4,0,4,0,4,..,285,10,293,3,295,..,1220,111,1335,4,1346,..,22,0,18,218,238,4179,1240,115,1357,227,5767,8162,..,..,..,..,8162,..,16,0,16,0,16,..,47,3,52,0,52,..,0,0,0,0,0,..,50,18,65,0,65,..,188,62,248,0,253
118011345,0,0,..,17,0,22,0,22,..,63,0,64,0,68,..,33,0,35,0,35,..,0,0,0,0,0,..,14,0,18,0,18,..,3,0,3,0,5,..,8,0,8,0,8,..,14,0,16,0,16,..,14,0,14,0,14,..,47,3,47,0,47,..,33,0,32,0,32,..,6,0,6,0,6,..,10,0,10,0,10,..,14,0,14,0,14,..,17,0,17,0,17,..,12,0,12,0,12,..,6,0,7,0,7,..,49,0,49,0,49,..,105,5,114,0,114,..,4,0,4,0,4,..,44,8,53,0,53,..,0,0,0,0,0,..,25,5,29,0,29,..,117,11,124,0,130,..,1000,73,1073,10,1083,..,17,0,17,348,369,6253,1013,73,1088,361,7705,12166,..,..,..,..,12166,..,8,0,7,0,7,..,26,0,28,0,28,..,5,0,5,0,5,..,103,8,112,5,109,..,102,14,116,0,121
118011346,0,0,..,22,0,30,0,30,..,48,3,53,0,53,..,16,0,17,0,17,..,0,0,0,0,0,..,21,0,25,0,25,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,18,0,18,..,11,0,11,0,11,..,31,0,31,0,31,..,76,3,79,0,86,..,0,0,0,0,0,..,13,0,15,0,15,..,9,0,9,0,9,..,10,3,17,0,17,..,8,0,8,0,8,..,3,0,3,0,3,..,33,3,36,0,36,..,51,5,52,0,52,..,5,0,5,0,5,..,4,5,10,0,10,..,21,3,20,0,18,..,14,0,14,0,14,..,132,9,138,4,142,..,1026,105,1129,5,1135,..,16,0,16,304,322,4794,1039,105,1148,309,6254,9215,..,..,..,..,9215,..,17,0,17,0,17,..,43,4,41,0,41,..,0,0,0,0,0,..,136,25,161,0,161,..,318,83,396,4,398
118011347,0,0,..,15,0,19,0,19,..,39,0,39,0,42,..,17,4,16,0,19,..,0,0,0,0,0,..,11,0,11,0,11,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,8,0,8,..,16,0,17,0,17,..,21,4,26,0,26,..,0,0,0,0,0,..,5,0,5,0,5,..,8,0,8,0,8,..,6,0,6,0,6,..,19,0,16,0,18,..,0,0,0,0,0,..,35,0,37,0,39,..,53,7,57,0,58,..,3,0,3,0,3,..,11,0,11,0,11,..,10,0,10,0,10,..,18,0,22,0,22,..,61,6,67,0,68,..,572,44,617,9,626,..,10,0,10,209,222,3257,583,44,625,221,4106,5941,..,..,..,..,5941,..,14,0,15,0,15,..,19,0,22,0,22,..,0,0,0,0,0,..,54,4,61,0,61,..,183,23,202,3,204
118011649,0,0,..,38,0,38,0,38,..,69,0,69,0,69,..,20,0,20,0,20,..,0,0,0,0,0,..,15,4,15,0,15,..,4,0,4,0,4,..,0,0,0,0,0,..,16,0,16,0,16,..,28,0,28,0,28,..,52,4,61,0,67,..,108,4,113,0,113,..,0,0,0,0,0,..,14,0,14,0,14,..,3,0,5,0,5,..,10,0,10,3,17,..,15,0,21,0,21,..,3,0,3,0,3,..,39,4,39,3,45,..,88,0,91,0,91,..,0,0,0,0,0,..,13,0,12,0,12,..,5,0,9,0,9,..,19,4,21,0,21,..,193,8,195,3,196,..,1216,108,1328,12,1341,..,35,4,36,322,358,5904,1254,113,1365,334,7605,11312,..,..,..,..,11312,..,8,0,8,0,12,..,31,3,32,0,32,..,0,0,0,0,0,..,175,21,196,0,196,..,348,86,437,3,434
118011650,0,0,..,18,4,21,0,19,..,57,0,57,0,56,..,22,9,22,0,22,..,0,0,0,0,0,..,11,0,11,0,11,..,3,0,3,0,3,..,0,0,0,0,0,..,16,0,17,0,17,..,12,0,12,0,12,..,44,5,41,0,41,..,36,3,40,0,40,..,0,0,0,0,0,..,9,0,9,0,9,..,12,0,12,0,12,..,14,0,14,0,14,..,9,0,9,0,11,..,0,0,0,0,4,..,30,0,30,0,37,..,62,0,62,0,64,..,4,0,4,0,4,..,24,0,28,0,28,..,13,0,13,0,13,..,13,5,19,0,19,..,97,6,101,0,101,..,790,64,858,13,867,..,16,0,14,284,300,4296,810,64,870,298,5463,7884,..,..,..,..,7884,..,10,0,10,0,10,..,19,0,24,0,24,..,0,0,0,0,0,..,120,10,123,0,126,..,200,42,245,3,252
118021564,0,13,..,170,3,173,0,173,..,54,4,59,0,59,..,42,3,44,0,44,..,3,0,10,0,10,..,38,3,45,0,50,..,0,0,0,0,0,..,16,0,16,0,16,..,24,0,24,0,24,..,19,0,19,0,19,..,69,7,74,0,79,..,54,5,60,0,60,..,0,0,0,0,0,..,15,0,18,0,18,..,23,0,23,0,23,..,123,14,141,3,142,..,47,0,48,0,49,..,35,0,35,0,35,..,222,19,240,5,243,..,130,20,145,0,145,..,38,0,41,0,41,..,65,11,74,0,74,..,16,0,16,0,16,..,60,11,70,0,70,..,117,10,121,3,127,..,2109,240,2347,18,2365,..,17,5,28,301,326,3207,2126,242,2368,316,5904,6546,..,..,..,..,6546,..,3,0,3,0,3,..,102,11,118,5,117,..,4,0,4,0,4,..,343,59,402,4,403,..,827,108,934,0,936
118021565,0,19,..,143,8,145,0,147,..,51,20,67,4,72,..,34,5,37,0,37,..,0,3,3,0,3,..,45,6,54,0,54,..,0,0,0,0,0,..,20,0,20,0,20,..,30,0,31,0,31,..,18,0,23,0,23,..,56,9,64,0,64,..,43,3,52,0,52,..,0,0,0,0,0,..,18,0,18,0,18,..,45,0,46,0,46,..,222,40,267,0,265,..,56,0,56,0,56,..,57,0,55,0,55,..,382,46,423,4,426,..,130,19,145,0,145,..,29,0,26,0,26,..,67,17,83,0,83,..,13,5,23,0,23,..,64,4,65,0,68,..,184,11,196,4,198,..,2561,449,3011,18,3027,..,28,12,37,257,294,3348,2589,461,3048,273,6670,6959,..,..,..,..,6959,..,9,0,9,0,9,..,103,13,118,0,118,..,16,0,16,0,16,..,419,82,500,0,500,..,1088,236,1326,6,1333
118021566,0,0,..,42,0,40,0,42,..,68,9,79,0,79,..,23,0,24,0,24,..,6,3,3,0,3,..,7,3,7,0,7,..,5,0,5,0,5,..,0,0,0,0,0,..,3,0,8,0,8,..,15,4,19,0,21,..,101,13,107,0,107,..,70,5,69,0,69,..,0,0,0,0,0,..,10,0,10,0,10,..,7,0,10,0,10,..,56,5,65,0,65,..,7,0,9,0,9,..,0,0,6,0,6,..,72,11,86,0,86,..,82,6,85,0,86,..,4,5,4,0,4,..,18,5,18,0,18,..,3,0,3,0,3,..,16,3,20,0,20,..,88,14,96,3,99,..,1463,230,1691,11,1700,..,16,5,20,278,298,3051,1475,233,1710,288,5048,6074,..,..,..,..,6074,..,8,0,8,0,8,..,66,3,66,0,66,..,4,0,4,0,4,..,342,96,441,0,441,..,267,66,328,0,330
118021567,0,0,..,49,4,49,0,49,..,55,0,61,0,61,..,20,0,19,0,19,..,0,0,0,0,0,..,11,5,19,0,19,..,3,0,0,0,0,..,0,0,0,0,0,..,17,0,15,0,15,..,50,3,55,0,55,..,163,9,170,0,170,..,108,39,143,0,143,..,9,0,7,0,7,..,24,7,32,0,32,..,11,0,12,0,12,..,47,10,61,0,61,..,22,5,25,0,25,..,6,0,6,0,8,..,89,13,103,0,105,..,143,18,158,0,160,..,5,0,5,0,5,..,19,9,30,0,30,..,10,4,19,0,19,..,30,6,35,0,35,..,180,26,209,5,219,..,1573,263,1834,17,1848,..,37,0,37,317,356,3576,1608,264,1872,335,5783,7003,..,..,..,..,7003,..,9,0,9,0,9,..,73,22,93,0,93,..,7,0,7,0,7,..,159,50,205,3,207,..,193,41,236,3,237
118021568,0,0,..,51,6,53,0,53,..,61,4,61,0,61,..,26,6,40,0,40,..,0,0,3,0,3,..,27,7,28,0,32,..,3,0,3,0,3,..,4,0,4,0,4,..,18,4,17,0,17,..,17,0,17,0,17,..,220,18,239,0,239,..,78,11,88,0,88,..,0,0,0,0,0,..,13,3,18,0,18,..,22,0,22,0,22,..,207,28,233,0,232,..,22,0,25,0,25,..,18,0,18,0,18,..,262,29,288,0,296,..,107,19,125,0,127,..,6,0,6,0,6,..,27,3,28,0,28,..,13,0,13,0,13,..,29,7,38,0,38,..,109,8,116,0,117,..,1962,317,2287,16,2300,..,24,3,26,144,172,2581,1986,324,2312,154,5048,5324,..,..,..,..,5324,..,12,0,12,0,12,..,81,7,86,0,92,..,3,0,3,0,3,..,363,104,472,5,474,..,489,145,630,4,633
118021569,0,3,..,48,0,48,0,48,..,74,6,82,0,82,..,44,0,46,0,46,..,0,0,0,0,0,..,28,0,28,0,28,..,3,0,3,0,3,..,3,0,3,0,3,..,15,0,15,0,15,..,33,4,43,0,43,..,107,13,117,5,120,..,135,12,143,0,143,..,3,0,3,0,3,..,22,0,21,0,21,..,15,0,15,0,15,..,30,3,37,0,37,..,29,0,29,0,29,..,22,5,26,0,26,..,100,5,109,0,109,..,146,9,156,4,156,..,8,0,8,0,8,..,21,9,29,0,29,..,5,0,5,0,5,..,30,9,35,0,34,..,176,7,191,8,196,..,1612,142,1753,15,1770,..,20,0,24,479,501,6339,1626,147,1778,501,8610,12140,..,..,..,..,12140,..,9,0,12,0,12,..,69,7,73,0,75,..,0,0,0,0,0,..,151,19,169,4,172,..,274,40,318,3,318
118021570,0,11,..,80,0,80,0,77,..,44,8,53,3,55,..,37,3,33,0,33,..,0,0,0,0,0,..,15,3,13,0,13,..,0,0,0,0,0,..,8,0,8,0,8,..,13,4,13,0,13,..,25,0,27,0,27,..,95,5,105,0,105,..,55,8,64,0,64,..,0,0,0,0,0,..,15,0,18,0,18,..,31,0,27,0,27,..,23,0,20,0,20,..,50,0,49,0,49,..,19,0,19,0,19,..,116,0,121,0,121,..,121,4,125,0,125,..,17,0,17,0,17,..,34,7,40,0,40,..,12,0,9,0,9,..,29,4,33,0,33,..,156,3,162,4,163,..,1459,120,1576,6,1586,..,17,0,19,321,343,4772,1478,120,1598,334,6705,9118,..,..,..,..,9118,..,9,0,15,0,15,..,45,0,46,0,46,..,4,0,4,0,4,..,152,27,180,0,179,..,321,40,360,4,360
118021651,0,3,..,27,0,27,0,27,..,90,4,93,0,96,..,31,0,32,0,32,..,0,0,6,0,6,..,13,5,19,0,19,..,13,0,16,0,16,..,0,0,0,0,0,..,17,0,20,0,20,..,38,4,42,0,42,..,132,4,136,0,136,..,60,5,61,0,61,..,0,0,0,0,0,..,17,0,12,0,12,..,3,0,3,0,3,..,16,0,13,0,13,..,21,0,21,0,21,..,3,0,3,0,3,..,38,0,40,0,40,..,177,3,184,3,181,..,3,0,3,0,3,..,19,0,17,0,17,..,15,0,16,0,16,..,11,0,15,0,15,..,228,7,232,5,240,..,1483,90,1573,14,1587,..,46,0,46,415,464,8273,1530,90,1618,432,10314,15738,..,..,..,..,15738,..,16,0,16,0,16,..,75,4,80,0,80,..,3,0,0,0,0,..,71,16,89,0,89,..,87,17,103,0,103
118021652,0,0,..,46,6,50,0,50,..,46,0,42,0,50,..,8,0,8,0,8,..,0,0,0,0,0,..,16,3,22,0,22,..,10,0,10,0,10,..,6,0,6,0,6,..,8,0,8,0,8,..,30,3,29,0,34,..,47,6,48,0,48,..,41,15,56,0,56,..,0,0,0,0,0,..,16,6,22,0,22,..,15,0,15,0,15,..,7,0,12,0,12,..,17,0,17,0,17,..,10,0,13,0,10,..,40,4,48,0,51,..,46,9,55,0,55,..,0,0,0,0,0,..,14,0,11,0,13,..,9,4,14,0,13,..,15,0,17,0,17,..,127,13,141,3,149,..,1011,137,1152,14,1167,..,30,0,34,260,285,3454,1046,137,1185,272,4908,6871,..,..,..,..,6871,..,7,0,7,0,7,..,54,4,57,4,62,..,6,5,8,0,8,..,142,29,168,0,171,..,213,43,257,0,257
118021653,0,0,..,73,3,78,0,78,..,94,7,97,0,97,..,21,0,23,0,23,..,0,0,0,0,0,..,12,9,16,0,16,..,0,0,0,0,0,..,7,0,5,0,5,..,9,7,16,0,16,..,38,3,40,0,40,..,67,9,78,0,75,..,80,33,112,0,112,..,3,0,0,0,0,..,26,0,30,0,30,..,23,0,23,0,23,..,104,10,110,0,110,..,39,3,41,0,45,..,6,0,6,0,6,..,174,6,181,0,182,..,105,19,129,0,129,..,10,0,10,0,10,..,16,0,18,0,18,..,7,3,13,0,13,..,28,8,33,0,33,..,222,31,246,3,254,..,1691,286,1978,17,1998,..,40,6,44,346,392,4526,1733,293,2026,362,6919,8981,..,..,..,..,8981,..,5,0,5,0,5,..,123,16,134,0,134,..,23,0,26,0,27,..,293,91,390,0,390,..,260,72,329,0,336
118021654,0,0,..,15,0,15,0,15,..,20,0,23,0,23,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,12,4,16,0,16,..,15,4,20,0,20,..,70,31,100,0,100,..,0,0,0,0,0,..,5,3,13,0,13,..,0,0,0,0,0,..,12,0,8,0,8,..,11,0,11,0,11,..,0,0,0,0,0,..,19,0,21,0,21,..,41,12,47,0,50,..,0,0,0,0,0,..,5,0,5,0,5,..,6,4,14,0,11,..,8,0,12,0,12,..,50,14,66,0,66,..,581,111,692,9,698,..,10,3,9,175,183,2080,592,111,705,179,2960,3999,..,..,..,..,3999,..,9,0,9,0,9,..,48,8,55,0,55,..,4,0,4,0,4,..,75,13,89,0,89,..,94,19,119,5,123
119011354,0,9,..,126,11,143,0,141,..,167,18,184,0,185,..,11,0,13,0,13,..,7,8,14,0,14,..,21,9,32,0,32,..,128,28,156,0,156,..,3,0,3,0,3,..,13,9,25,0,25,..,25,8,29,0,29,..,25,0,25,0,25,..,3,3,7,0,7,..,36,0,36,0,36,..,27,0,27,0,27,..,28,0,28,0,28,..,36,3,38,0,43,..,29,0,30,0,30,..,13,0,17,0,17,..,101,8,110,0,115,..,52,18,66,0,68,..,4,0,4,0,4,..,22,4,29,0,29,..,39,12,51,5,54,..,692,487,1181,11,1192,..,354,82,435,5,440,..,5230,1299,6530,61,6594,..,52,11,67,1021,1083,4318,5281,1313,6596,1084,11995,8723,..,..,..,..,8723,..,0,0,0,0,0,..,5764,809,6574,52,6627,..,4,0,4,0,4,..,197,93,298,0,298,..,153,82,239,0,237
119011355,0,3,..,81,0,78,0,78,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,29,24,52,0,52,..,10,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,12,6,13,0,13,..,3,0,3,0,3,..,0,0,0,0,0,..,21,6,21,0,21,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,7,0,7,..,54,13,67,0,67,..,28,4,32,0,32,..,403,91,494,4,506,..,3,0,3,50,55,189,409,94,502,55,747,405,..,..,..,..,405,..,0,0,0,0,0,..,212,19,229,3,232,..,0,0,0,0,0,..,40,18,60,3,64,..,52,37,87,0,90
