SA2_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
107011132,2852,1536,1644,1875,1462,1262,788,388,124,11941,0,4,4,4,0,0,0,0,0,14,52,38,27,28,12,6,12,3,6,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,52,35,27,27,20,5,15,3,6,187,53,43,31,27,16,3,15,3,6,201,2907,1574,1677,1906,1483,1272,796,395,122,12134
107011133,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,4,0,0,8
107011134,2701,1887,1738,1793,1954,2027,1464,868,485,14909,0,0,0,5,0,0,6,4,0,15,51,42,38,45,15,19,13,10,7,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,42,39,46,15,22,16,9,7,246,51,42,43,47,15,22,17,9,7,257,2750,1927,1778,1845,1966,2046,1485,882,499,15171
107011545,2722,1670,1805,1674,1708,1731,1299,844,366,13811,0,5,0,0,0,5,3,0,0,23,53,38,58,41,31,22,22,8,8,285,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,53,46,61,41,35,27,22,8,8,295,53,48,62,41,37,35,22,12,5,318,2775,1718,1866,1715,1739,1762,1331,854,367,14129
107011546,1709,999,1226,1121,1155,1218,952,689,400,9465,0,0,3,4,3,5,3,0,4,22,29,15,36,33,28,32,30,23,17,237,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,19,40,35,29,37,30,21,17,245,29,20,36,40,35,35,29,21,18,264,1737,1022,1262,1161,1190,1252,981,715,413,9727
107011547,596,386,361,402,473,595,639,490,156,4104,0,0,0,0,5,3,0,0,0,9,13,8,14,14,6,11,10,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,14,14,6,18,8,0,0,93,13,8,14,14,12,21,8,4,0,92,603,399,372,418,485,615,649,493,161,4201
107021135,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
107031136,4185,2291,2933,2495,2298,2008,1400,659,288,18569,4,0,0,0,6,0,0,4,4,14,39,67,62,34,19,20,18,7,7,271,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,67,62,35,24,26,19,12,7,294,45,68,62,36,28,26,19,17,6,304,4231,2361,2999,2524,2324,2036,1416,675,304,18876
107031137,1178,795,884,731,775,905,776,447,207,6696,5,5,0,4,0,0,0,0,0,17,17,29,35,22,16,12,5,9,0,145,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,29,34,23,16,16,7,9,0,153,20,32,35,24,15,23,10,7,4,171,1201,826,923,752,792,922,788,452,212,6868
107031138,1284,694,747,868,899,1232,1381,880,381,8362,0,0,0,4,0,0,4,3,4,16,32,41,62,39,48,61,38,14,5,339,0,0,4,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,8,0,0,0,0,0,0,0,0,0,0,32,47,65,37,47,71,46,14,5,363,32,47,68,41,48,77,46,22,6,384,1315,742,812,910,948,1302,1425,896,392,8739
107031139,1101,631,487,731,761,815,781,330,111,5752,6,0,0,4,0,7,0,0,0,17,22,32,32,14,19,12,11,3,5,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,32,36,14,16,13,17,0,5,157,32,32,36,20,18,14,16,0,4,172,1127,665,521,749,785,830,798,331,117,5928
107031140,1308,802,646,784,965,1146,1132,661,246,7690,0,6,5,0,4,8,0,0,0,25,61,61,64,59,47,64,49,9,9,423,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,61,65,64,67,47,70,51,9,9,439,61,72,63,67,55,72,52,14,5,461,1370,871,709,851,1022,1219,1182,674,255,8156
107031141,3811,2467,1920,2597,2685,2344,1837,882,302,18846,0,0,0,0,5,0,5,11,0,16,55,70,39,39,27,44,18,20,5,318,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,55,71,39,41,31,40,23,20,5,336,57,71,45,42,35,43,27,28,5,360,3866,2547,1972,2642,2724,2387,1864,905,310,19207
107031142,1701,1224,1222,1108,1285,1453,1281,702,294,10284,0,0,0,0,0,4,0,5,5,12,33,53,55,26,26,40,28,19,32,313,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,57,55,34,30,46,29,21,32,328,35,57,52,34,31,52,29,23,36,339,1739,1278,1275,1139,1320,1507,1308,727,335,10629
107031143,3465,2306,2280,2183,2393,2689,2309,1627,534,19783,3,5,5,0,4,8,3,9,3,38,66,80,78,49,61,43,31,23,13,440,0,0,0,4,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,69,85,77,49,61,49,30,23,13,464,71,84,86,49,67,57,36,29,14,501,3538,2393,2365,2240,2463,2745,2348,1654,545,20288
107041144,3459,2871,2538,2513,2607,2533,2097,1574,648,20833,8,4,0,0,4,3,4,0,0,35,38,113,57,46,48,50,31,7,7,403,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,42,122,60,46,50,52,31,11,7,423,51,124,66,47,50,57,40,12,18,458,3506,2991,2602,2559,2659,2594,2135,1588,661,21293
107041145,2749,1753,2084,1960,1969,2064,1595,959,446,15579,4,7,5,0,4,4,0,0,0,25,46,52,54,40,33,46,38,8,7,334,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,51,52,39,36,54,37,12,7,349,53,57,60,45,38,55,42,17,15,372,2805,1812,2144,2005,2003,2118,1638,975,457,15957
107041146,4026,3834,2544,2769,2812,2253,1895,1283,563,21985,0,7,0,0,3,4,0,3,8,31,46,161,65,48,44,34,25,50,67,536,3,9,0,0,0,4,4,0,0,14,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,51,171,68,46,47,40,28,55,67,575,50,183,66,46,47,43,32,57,80,602,4079,4020,2608,2819,2861,2295,1931,1347,639,22587
107041147,1926,1057,958,1251,1288,1173,744,365,132,8887,0,0,0,0,0,0,0,0,3,4,24,33,21,17,23,17,12,3,10,143,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,33,23,17,17,18,16,4,7,156,24,33,23,17,24,18,16,4,14,156,1948,1091,979,1273,1306,1190,757,368,137,9045
107041148,2286,1217,1044,1496,1672,1723,1309,555,188,11500,3,0,0,5,3,0,0,0,0,13,31,57,30,29,33,29,34,31,21,305,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,57,35,31,34,31,43,35,22,322,37,59,35,33,37,32,43,37,22,337,2321,1281,1081,1530,1707,1760,1348,598,212,11834
107041150,4077,2259,1893,2775,2861,2463,1982,1227,619,20152,4,0,3,0,0,5,4,6,3,26,44,62,52,41,38,37,42,26,37,369,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,47,65,55,41,42,38,47,30,38,396,49,65,57,39,41,39,52,38,39,420,4123,2325,1949,2813,2905,2507,2033,1259,659,20574
107041548,1203,2312,3655,1674,1471,1847,1577,1087,455,15290,0,3,3,0,3,0,0,4,0,24,53,96,138,89,96,55,34,8,4,566,6,0,0,3,0,4,0,0,0,10,0,0,0,0,0,3,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,56,110,142,97,100,65,37,12,4,613,54,114,144,95,103,71,37,18,4,638,1256,2425,3804,1773,1576,1917,1615,1105,458,15930
107041549,2335,2737,3044,1965,1890,1679,1266,772,307,15994,0,0,3,0,4,0,4,4,0,18,84,121,121,63,71,90,105,104,51,817,0,0,3,4,0,0,0,0,0,7,0,0,4,0,3,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,84,131,127,68,73,94,107,105,51,847,87,132,131,70,78,98,110,109,51,865,2428,2867,3172,2031,1969,1774,1378,879,357,16854
108011151,829,418,400,441,720,871,753,406,126,4968,9,0,9,4,4,3,4,9,0,36,38,36,19,20,39,51,43,23,5,265,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,38,36,19,17,45,51,46,24,7,281,45,35,20,23,53,54,50,29,10,317,873,456,421,460,770,927,810,429,136,5289
108011152,1851,1066,1012,1255,1487,2031,2640,1829,815,13995,4,6,4,0,3,8,15,10,5,51,60,102,78,53,77,143,131,36,26,712,0,0,0,0,0,0,16,5,0,29,0,8,0,10,0,4,5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,61,109,84,59,79,145,153,49,30,774,64,112,85,61,83,154,168,54,33,817,1918,1181,1103,1322,1568,2191,2807,1886,850,14817
108011153,1032,503,428,649,821,1254,1259,551,108,6599,0,0,0,3,0,6,6,0,3,23,106,64,62,61,78,126,108,38,0,642,0,0,3,0,3,7,6,4,0,27,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,108,62,65,66,85,137,124,43,3,694,109,65,68,63,87,138,134,44,5,713,1142,565,495,713,903,1396,1393,597,112,7311
108011154,589,450,397,405,546,893,1297,994,486,6057,0,0,0,0,0,5,6,6,6,14,29,38,25,16,34,54,79,31,12,315,0,0,3,0,0,0,13,3,0,26,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,4,4,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,30,41,24,16,35,56,96,44,9,367,30,40,32,16,36,60,96,52,18,379,615,492,422,418,579,957,1400,1041,500,6434
108021155,2781,1813,1770,1632,1712,1958,1866,1097,440,15073,5,12,6,5,3,8,12,5,3,62,88,91,82,43,61,52,52,38,14,503,0,0,0,0,0,0,3,0,0,8,3,0,3,0,7,4,9,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,8,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,91,91,83,46,63,63,64,36,11,555,97,98,90,51,71,71,78,45,19,618,2879,1913,1862,1681,1784,2031,1942,1141,462,15689
108021156,1426,809,729,821,1177,1720,1495,595,162,8931,21,6,5,7,10,4,8,7,0,59,73,58,44,50,51,111,126,48,6,574,0,0,0,0,0,17,15,13,4,56,0,0,0,3,0,9,3,0,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,79,58,56,60,58,137,153,66,10,672,98,63,55,65,67,137,157,71,10,729,1524,876,786,885,1247,1860,1649,669,173,9662
108021157,875,404,466,465,535,782,786,461,202,4969,0,4,0,0,0,0,0,0,0,8,23,37,27,28,37,75,62,19,13,312,0,0,5,3,0,4,10,6,0,20,0,0,3,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,38,37,30,36,82,77,30,13,352,23,40,37,27,40,82,76,28,13,362,893,443,500,495,571,865,868,484,209,5330
108021158,944,538,500,558,694,1055,1265,888,370,6806,4,4,5,6,6,6,9,6,0,46,22,26,23,27,33,90,93,39,6,356,0,0,0,0,0,13,38,0,0,57,0,0,4,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25,30,34,29,39,108,131,36,6,437,29,35,37,36,43,116,143,41,5,482,974,579,535,590,733,1175,1405,926,380,7288
108021159,1332,728,624,729,971,1431,1280,551,123,7764,0,3,0,3,0,13,7,6,0,36,43,29,33,32,35,51,48,13,5,284,5,0,0,0,0,4,7,4,0,30,0,0,4,0,3,0,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,28,39,31,43,59,60,19,5,332,55,34,36,38,39,72,66,27,4,372,1385,765,657,764,1014,1499,1340,577,125,8132
108021160,707,357,413,428,532,885,1164,643,221,5348,0,5,0,0,4,3,4,3,4,27,51,38,27,34,51,121,117,61,8,515,0,0,0,0,0,6,23,23,0,59,4,8,6,0,3,0,0,0,0,19,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,58,41,29,37,55,138,148,89,10,608,58,46,32,37,59,138,149,100,7,635,762,403,448,467,592,1025,1310,736,236,5989
108031161,62,11,59,53,32,71,49,25,14,388,4,0,0,0,0,0,0,0,0,15,6,5,6,3,8,8,3,0,0,47,6,0,5,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,6,16,6,10,12,3,0,0,61,13,9,16,6,15,12,6,3,0,69,76,16,72,62,53,80,56,30,15,460
108041162,2316,1383,999,1355,2006,2824,3575,2340,788,17585,0,0,0,6,3,7,14,12,0,45,90,87,70,60,70,130,136,66,16,726,3,0,3,0,3,4,13,15,0,49,0,7,4,4,4,6,7,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,7,0,0,0,0,0,0,0,0,0,0,96,91,76,62,84,144,156,83,16,813,95,91,77,67,86,153,169,89,22,864,2413,1475,1073,1425,2092,2979,3748,2435,807,18451
108041164,3162,2343,2293,2037,2154,2309,2830,2179,1036,20336,0,4,0,3,4,12,8,7,6,48,79,136,128,88,95,122,107,59,24,830,0,4,0,0,0,3,11,6,0,30,0,3,4,4,0,13,4,3,0,26,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,79,149,139,90,99,141,124,70,28,913,79,155,143,92,103,146,134,78,33,959,3236,2500,2437,2126,2253,2449,2965,2252,1068,21300
108041165,853,423,386,502,680,923,825,316,57,4972,0,0,0,0,3,0,4,0,0,13,32,34,26,27,24,45,42,15,0,243,0,0,0,0,0,0,3,0,0,4,0,0,3,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,34,32,27,32,49,50,15,0,267,33,32,32,27,33,49,46,17,0,278,885,456,416,530,715,976,874,333,64,5249
108041166,2444,1357,1257,1281,1550,1567,1533,919,367,12277,0,3,4,0,6,0,4,4,0,20,45,86,48,35,33,54,49,30,13,387,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,86,48,41,33,56,55,30,13,398,52,87,49,41,33,58,59,26,13,424,2490,1446,1306,1320,1580,1628,1592,953,380,12698
