SA2_CODE_2021,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1or2_st_bl_NofB_0_ib,Flt_at_In_1or2_s_b_NofB_1,Flt_at_In_1or2_s_b_NofB_2,Flt_at_In_1or2_s_b_NofB_3,Flt_at_In_1or2_s_b_NofB_4,Flt_at_In_1or2_s_b_NofB_5,Flt_at_In_1or2_s_b_NoB_6_m,Flt_at_In_1or2_s_b_NoB_NS,Flt_at_In_1or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4to8_s_b_NofB_0_ib,Flt_apt_4to8_s_b_NofB_1,Flt_apt_4to8_s_b_NofB_2,Flt_apt_4to8_s_b_NofB_3,Flt_apt_4to8_s_b_NofB_4,Flt_apt_4to8_s_b_NofB_5,Flt_apt_4to8_s_b_NofB_6_m,Flt_apt_4to8_s_b_NofB_NS,Flt_apt_4to8_s_b_Total,Flt_apt_9_or_m_s_b_NofB_0_ib,Flt_apt_9_or_m_s_b_NofB_1,Flt_apt_9_or_m_s_b_NofB_2,Flt_apt_9_or_m_s_b_NofB_3,Flt_apt_9_or_m_s_b_NofB_4,Flt_apt_9_or_m_s_b_NofB_5,Flt_apt_9_or_m_s_b_NofB_6_m,Flt_apt_9_or_m_s_b_NofB_NS,Flt_apt_9_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
116021633,9,30,248,608,1613,448,62,24,3049,0,0,0,41,61,10,5,0,112,0,3,58,205,142,14,4,4,429,0,3,59,239,199,27,7,4,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,312,848,1822,469,71,30,3592
116031313,12,39,213,3126,1045,172,37,105,4744,3,0,11,63,8,0,0,4,90,0,65,53,454,14,0,0,25,617,4,65,65,521,21,3,4,27,705,0,53,14,0,0,0,0,4,71,0,12,8,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16,0,0,0,0,43,0,65,45,15,0,0,0,7,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,173,324,3665,1074,175,44,137,5598
116031314,0,12,76,1488,614,118,21,36,2372,6,5,3,9,0,0,0,0,28,0,0,0,37,3,0,0,0,40,6,5,3,46,4,0,0,0,70,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,3,16,0,0,9,3,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,93,1534,625,120,21,43,2456
116031315,6,25,192,2649,1862,448,128,74,5373,0,9,68,165,17,4,6,4,262,0,3,17,126,144,22,0,3,318,0,11,85,294,160,25,6,3,585,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,7,7,6,0,0,59,0,4,40,7,7,6,0,0,61,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,3,6,37,316,2952,2038,475,130,77,6027
116031316,6,55,166,3174,1875,239,39,124,5673,0,42,168,38,9,0,0,4,258,0,36,20,102,69,16,3,12,255,0,80,187,141,79,16,3,13,515,3,74,9,11,0,0,0,7,105,0,16,87,5,0,0,0,3,110,0,10,32,89,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,18,14,0,0,0,7,43,3,102,146,124,0,0,4,15,389,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,9,239,494,3442,1960,254,42,148,6583
116031317,6,50,238,2125,1140,287,104,84,4034,0,23,112,448,30,4,0,7,626,4,28,91,476,193,3,0,10,805,4,47,203,927,227,6,0,23,1437,24,41,4,3,0,0,0,9,74,0,6,203,18,0,0,0,9,239,5,70,930,92,5,0,0,30,1135,0,0,0,0,0,0,0,0,0,0,3,20,14,0,0,5,4,46,23,124,1157,124,6,0,5,51,1492,0,0,0,4,0,0,0,0,5,0,4,4,5,6,0,0,3,19,38,222,1601,3177,1375,297,103,163,6980
116031318,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
116031319,10,61,239,2391,1954,512,110,75,5340,0,3,27,148,18,0,0,9,205,0,6,77,386,274,3,0,11,751,0,7,104,535,286,3,5,16,956,0,15,17,30,3,0,0,0,69,0,17,20,0,0,0,0,0,43,0,10,27,5,0,0,0,0,42,0,0,0,0,0,0,0,0,0,3,6,26,11,9,4,0,6,57,6,45,98,41,13,4,0,6,212,0,0,7,10,0,0,0,0,20,0,0,3,0,0,0,0,0,11,11,110,451,2975,2256,513,116,98,6533
117011320,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,0,0,25,0,0,0,23,9,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,99,13,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,99,13,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,105,35,9,0,0,0,203
117011321,3,28,114,568,412,139,37,16,1318,0,20,125,130,14,0,0,0,293,0,16,109,431,128,8,0,6,698,0,37,230,561,147,11,0,6,993,20,82,93,22,0,0,0,9,225,11,55,362,154,13,0,0,4,600,13,432,837,235,0,0,0,16,1533,0,6,15,4,0,0,0,0,24,0,4,10,4,0,0,0,0,10,41,583,1316,415,11,0,0,27,2398,0,10,14,11,5,0,0,0,36,0,0,4,6,0,0,0,0,13,52,647,1679,1558,575,144,41,53,4748
117011323,0,9,143,583,428,184,46,9,1406,0,42,109,119,21,0,3,13,309,6,110,66,190,49,8,0,9,431,4,148,178,307,69,9,6,22,740,23,53,32,0,0,0,0,5,118,0,123,884,325,0,0,0,24,1366,4,202,702,319,25,0,0,19,1260,0,184,413,154,11,0,0,5,775,0,0,0,0,0,0,0,0,3,29,569,2032,800,37,0,0,55,3520,0,0,5,0,0,0,0,0,3,0,0,9,0,0,0,0,0,10,37,728,2368,1697,534,190,48,87,5684
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
117011325,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
117011634,0,14,185,623,346,106,34,12,1323,0,14,37,68,23,6,0,3,143,0,0,0,4,5,3,0,0,22,0,14,37,70,35,7,0,3,163,4,61,871,152,18,4,0,12,1126,18,39,401,67,0,0,0,24,557,0,67,33,8,0,0,0,5,115,0,0,52,30,0,0,0,6,90,0,0,0,0,0,0,0,0,0,27,172,1363,260,22,4,0,47,1886,0,19,22,9,4,0,0,0,57,0,0,0,0,0,0,0,0,5,27,206,1604,972,400,117,38,64,3430
117011635,0,15,232,830,436,126,39,23,1702,0,5,91,135,44,13,5,0,304,0,0,0,7,12,0,0,0,17,0,5,91,140,54,13,10,0,320,3,81,184,42,7,9,0,10,339,4,74,243,61,4,0,0,3,388,5,517,1128,257,7,0,0,21,1935,5,737,1789,747,20,0,0,47,3347,0,0,4,3,0,0,0,0,14,16,1413,3341,1114,46,10,0,81,6026,0,3,23,7,0,3,0,0,35,0,4,11,3,0,0,0,3,23,14,1445,3700,2096,534,151,47,110,8104
117021327,7,58,217,752,501,100,26,17,1684,5,54,594,856,179,19,6,5,1725,31,69,202,505,297,63,15,19,1196,36,127,803,1362,471,86,21,19,2919,111,620,640,79,33,6,8,23,1514,37,339,605,36,0,0,0,12,1039,76,319,283,54,4,0,0,9,735,0,0,0,0,0,0,0,0,0,5,33,28,13,6,5,0,0,80,226,1316,1557,182,46,9,12,34,3377,16,81,86,37,11,4,0,3,239,3,15,5,4,0,4,0,0,38,296,1599,2665,2328,1027,201,60,79,8247
117021328,3,30,306,661,238,55,11,20,1325,3,28,393,261,49,5,0,9,758,0,10,88,201,64,10,0,0,372,6,38,477,459,116,18,3,6,1124,3,35,52,4,0,0,0,0,97,5,76,109,20,0,0,0,6,211,5,68,248,17,3,0,0,0,343,0,0,0,0,0,0,0,0,0,5,11,5,11,6,0,0,0,35,12,190,415,51,7,0,0,5,683,3,8,13,4,3,0,0,0,37,0,0,4,0,0,0,0,0,4,28,268,1211,1177,369,80,17,32,3176
117021636,7,41,251,711,390,110,20,26,1547,4,22,407,399,71,6,0,8,927,3,11,81,163,65,5,0,0,317,9,30,480,561,134,12,0,14,1250,17,202,307,120,18,5,0,16,674,10,158,454,39,0,0,0,3,666,4,142,328,39,0,0,0,4,517,0,0,0,0,0,0,0,0,0,0,19,16,4,0,0,0,3,45,33,522,1107,199,17,5,0,28,1901,4,31,39,30,4,3,0,4,115,0,5,0,0,0,0,0,0,5,50,624,1873,1502,551,124,23,63,4818
117021637,8,33,256,859,515,123,44,29,1868,14,19,235,239,69,8,0,7,585,0,0,13,55,20,0,0,5,100,14,17,249,297,87,10,0,6,686,22,174,367,44,9,9,0,7,636,30,262,871,98,14,0,0,10,1292,52,247,630,66,4,0,0,0,1003,0,60,96,0,0,0,0,0,161,0,10,10,6,3,0,0,0,35,102,760,1978,219,27,5,3,27,3119,19,43,38,21,3,0,0,4,125,0,0,0,3,0,0,0,0,9,147,853,2523,1390,634,138,46,66,5802
117031329,0,5,12,15,6,5,5,0,48,0,57,130,111,16,4,3,0,330,10,93,208,251,135,27,5,0,724,9,147,335,359,146,40,14,5,1054,59,269,181,35,14,3,5,3,560,111,331,149,26,3,0,4,8,632,211,682,493,101,11,0,0,7,1516,144,673,624,74,0,0,0,13,1525,0,0,0,0,0,0,0,0,6,524,1958,1439,244,27,3,8,33,4243,0,0,4,3,0,0,0,0,17,0,12,4,0,0,0,0,3,22,537,2128,1792,631,184,43,22,48,5384
117031330,3,14,80,131,70,10,0,5,313,6,114,536,232,67,0,0,8,963,20,129,627,788,280,24,7,6,1892,29,239,1168,1024,345,29,7,15,2856,16,84,167,53,3,0,0,8,331,23,237,382,49,9,0,0,4,698,34,1513,1822,280,4,0,0,21,3675,4,375,567,71,0,0,0,3,1024,0,0,0,0,0,0,0,0,0,81,2207,2939,450,16,0,0,46,5736,0,11,10,18,3,0,0,0,44,7,20,5,0,0,0,0,3,37,122,2484,4202,1628,436,43,12,69,8988
117031331,0,19,64,112,89,37,5,8,337,5,105,244,238,91,10,4,12,705,41,245,834,953,392,73,28,40,2604,44,349,1076,1193,489,84,33,48,3313,52,159,117,68,16,4,4,34,446,152,415,625,104,14,0,0,22,1339,92,922,741,133,9,0,0,17,1918,96,875,809,168,4,0,0,22,1979,0,0,0,0,0,0,0,0,0,392,2377,2301,471,44,11,8,89,5682,0,42,36,9,3,7,0,5,100,3,6,0,9,0,0,4,3,30,443,2788,3472,1793,630,128,51,148,9463
117031333,0,4,6,8,6,3,3,0,34,0,3,3,0,0,0,0,0,9,51,256,269,247,78,17,9,9,939,51,258,274,247,78,17,9,13,949,30,97,81,15,4,0,0,0,236,274,589,384,114,16,0,0,9,1384,932,2136,1303,288,11,8,5,51,4734,192,1026,1131,241,15,3,0,23,2630,0,0,0,0,0,0,0,0,0,1432,3848,2896,658,44,8,3,82,8979,10,31,12,9,0,0,0,0,62,13,16,9,0,3,0,4,5,51,1507,4162,3191,921,132,36,23,102,10076
117031336,0,14,29,27,9,0,0,0,84,0,21,33,21,5,0,0,3,82,31,283,694,734,292,91,30,19,2173,31,302,730,761,294,91,30,22,2261,14,59,38,14,0,0,3,3,131,30,256,366,30,0,0,0,11,698,171,829,768,87,10,0,6,34,1894,206,1376,873,110,4,0,0,24,2597,0,0,0,0,0,0,0,0,0,415,2509,2047,246,19,0,11,72,5325,7,26,23,5,3,0,0,0,62,4,25,12,0,0,0,0,4,54,463,2878,2842,1038,325,96,38,99,7776
117031638,7,7,40,45,24,5,0,0,128,0,36,236,175,52,3,0,4,503,10,57,301,366,222,35,14,0,1012,7,88,540,543,276,39,14,4,1511,21,53,45,13,3,0,0,0,137,39,186,227,21,0,0,4,7,486,28,253,204,24,4,0,0,3,521,8,42,45,11,0,0,0,0,109,0,6,0,0,0,0,0,0,4,91,541,517,77,13,0,4,11,1253,0,3,5,0,0,0,0,0,15,0,0,8,0,0,0,0,0,8,112,636,1117,660,311,49,18,19,2924
117031639,0,0,0,0,0,0,0,0,3,0,0,8,12,0,0,0,0,24,0,18,94,137,69,18,4,0,345,0,18,104,145,69,18,4,0,366,0,24,26,0,0,0,0,0,55,29,125,158,48,0,0,0,3,375,115,314,337,55,9,0,5,20,853,345,1131,445,78,0,0,0,22,2022,0,0,0,0,0,0,0,0,0,490,1600,970,177,14,0,3,45,3300,9,10,5,9,0,0,0,3,36,12,10,4,0,0,0,0,3,33,510,1640,1077,335,86,22,11,57,3743
117031640,0,16,67,143,75,19,8,6,329,0,146,872,539,104,16,9,13,1697,14,59,486,758,308,42,12,21,1693,22,208,1354,1294,407,60,17,30,3395,73,144,144,38,9,0,4,3,413,159,338,307,36,0,0,0,6,850,130,571,342,65,0,0,0,19,1124,57,87,32,18,3,0,0,0,197,0,3,4,0,0,0,0,0,14,413,1143,838,156,14,5,5,24,2594,11,41,72,45,5,0,6,10,183,3,6,4,3,0,0,0,0,22,442,1411,2339,1644,504,84,28,67,6528
117031641,0,0,0,0,0,0,0,0,0,0,7,26,20,5,0,0,0,69,0,29,74,98,28,6,0,0,246,0,38,104,121,33,9,0,0,317,0,5,25,4,0,0,0,0,42,0,30,38,9,0,0,0,0,80,18,512,730,459,21,0,0,20,1759,41,742,1940,578,12,0,5,39,3362,0,0,0,0,0,0,0,0,0,60,1288,2730,1052,31,0,8,60,5233,0,0,0,0,0,0,0,0,4,4,10,10,3,0,0,0,0,25,71,1338,2849,1179,64,13,5,65,5583
117031642,0,8,19,37,14,3,0,0,83,6,24,180,109,18,0,0,4,343,13,42,391,564,265,50,23,20,1373,17,71,572,674,285,51,29,21,1716,32,62,65,31,10,0,4,0,195,49,305,513,91,22,0,0,27,1018,66,675,800,361,8,0,0,19,1941,20,341,621,54,0,0,0,28,1072,0,4,3,3,0,0,0,0,15,172,1387,2007,538,40,4,3,86,4244,0,25,22,16,3,0,3,0,69,6,14,9,0,0,0,0,0,33,195,1502,2632,1269,345,57,35,115,6153
117031643,6,12,53,419,247,58,19,13,822,0,16,73,60,6,0,0,7,163,4,6,34,156,26,0,0,0,223,6,24,105,211,32,5,0,7,388,0,0,12,17,6,4,0,0,41,5,31,315,87,4,0,0,3,445,9,919,1681,371,17,0,0,38,3031,0,94,294,78,7,0,0,10,483,0,10,10,9,4,0,0,0,37,13,1051,2311,570,33,4,3,56,4038,0,0,3,7,0,0,0,0,16,0,0,4,4,4,0,0,0,12,23,1093,2481,1213,311,70,19,70,5275
117031644,0,3,0,3,5,4,4,0,25,0,0,0,0,0,0,0,0,0,4,11,74,86,35,3,6,4,218,4,13,74,86,35,3,6,4,222,0,41,13,6,0,0,0,0,69,0,0,3,0,0,0,0,0,6,4,55,146,129,5,0,0,0,338,191,1335,1211,349,27,3,3,36,3154,0,0,0,0,0,0,0,0,0,203,1431,1377,484,27,10,3,40,3571,0,4,0,4,0,0,0,0,12,4,11,9,6,0,0,0,3,23,209,1466,1458,583,75,14,8,43,3848
117031645,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,67,201,17,4,0,0,4,297,315,2265,3671,803,51,7,6,158,7281,0,0,0,0,0,0,0,0,0,324,2333,3875,819,52,7,6,159,7573,3,6,0,0,0,0,0,0,3,8,23,10,3,0,0,0,7,47,332,2363,3889,818,56,7,5,168,7644
117031646,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,3,30,113,113,49,16,14,11,338,3,30,113,113,52,17,14,11,341,0,0,0,0,0,0,0,0,0,18,82,117,9,0,0,0,5,227,43,370,551,152,18,3,0,143,1274,43,453,384,120,15,0,8,19,1046,0,0,0,0,0,0,0,0,0,98,907,1048,288,35,5,6,161,2556,0,0,0,0,3,0,0,0,11,5,9,5,0,0,0,0,0,18,112,946,1172,402,88,21,19,173,2926
117031647,0,4,18,7,0,5,0,0,40,0,24,36,41,8,6,0,4,118,7,77,166,213,67,0,3,0,538,7,100,205,251,76,7,3,3,655,9,51,6,6,3,0,0,10,87,27,158,253,145,10,0,0,22,605,43,1015,1667,340,6,0,0,29,3097,180,880,2054,321,4,0,3,91,3537,0,0,3,0,0,0,0,0,4,256,2108,3982,809,24,0,5,152,7330,0,4,0,6,0,0,0,0,12,0,5,3,0,0,0,0,0,8,264,2221,4213,1074,101,7,11,159,8046
117031648,0,0,4,11,10,0,0,0,21,0,3,65,28,8,5,0,0,109,0,39,97,108,53,8,3,0,311,0,42,165,141,61,8,3,0,419,0,9,14,3,0,0,0,0,27,7,39,22,3,0,0,0,0,71,16,534,1144,145,10,0,0,22,1867,35,1145,2043,360,11,0,0,37,3632,0,0,0,0,0,0,0,0,0,60,1727,3227,515,18,0,0,63,5597,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,13,59,1773,3400,662,82,8,3,60,6054
118011339,4,7,66,339,530,218,41,10,1225,0,0,140,288,104,20,3,5,562,0,3,55,215,210,60,6,0,550,0,11,194,502,314,81,11,3,1118,10,179,455,159,25,12,11,12,856,43,484,1586,269,34,0,0,31,2446,9,258,907,230,9,0,0,19,1427,74,56,207,117,4,0,0,3,471,0,0,5,4,4,0,0,0,12,137,976,3156,775,77,13,10,66,5208,8,25,55,23,3,0,0,0,117,0,5,0,0,0,0,0,0,12,159,1023,3477,1636,920,316,62,83,7673
118011340,0,5,36,297,352,118,30,12,848,0,8,266,341,121,24,3,10,767,0,0,56,224,325,65,4,8,684,0,11,322,562,444,90,11,11,1447,17,356,1014,299,52,7,0,23,1784,137,788,2041,330,22,0,4,36,3357,69,345,488,58,3,0,0,9,976,3,29,45,27,0,0,0,4,103,0,0,0,0,0,0,0,0,3,227,1521,3584,712,81,11,6,82,6222,0,3,4,0,0,0,0,0,9,0,3,0,0,0,0,0,5,13,229,1551,3950,1565,869,216,45,105,8541
118011341,0,7,75,350,339,111,27,5,922,0,19,200,295,158,17,3,4,705,4,27,224,532,312,67,13,14,1192,4,50,427,824,468,87,18,26,1898,8,169,324,82,15,3,4,27,630,21,317,593,101,0,0,6,35,1075,68,181,297,94,9,0,0,7,655,48,511,729,313,10,0,0,21,1636,4,0,0,0,0,0,0,0,12,155,1182,1944,593,39,5,4,95,4014,21,98,90,60,4,0,0,9,279,4,6,0,4,0,0,0,0,19,180,1340,2540,1829,852,200,50,136,7127
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011344,0,6,53,338,639,283,64,22,1409,0,0,44,58,16,0,0,0,122,0,28,59,146,112,28,0,5,382,0,27,102,201,136,28,0,8,509,0,67,152,101,14,6,0,0,346,10,172,793,327,36,0,0,19,1358,14,63,240,68,0,0,0,0,389,0,10,22,17,0,0,0,0,41,0,0,0,0,0,0,0,0,4,31,316,1208,511,49,7,0,23,2141,0,8,12,11,0,0,0,0,42,0,3,8,0,0,0,0,0,14,31,363,1386,1066,822,323,68,52,4111
118011345,4,17,59,192,122,45,19,3,454,4,37,97,81,26,3,0,0,242,15,103,801,1537,630,76,15,18,3192,16,136,896,1618,654,77,17,19,3438,33,136,131,29,4,0,0,0,325,81,190,322,51,0,0,0,9,647,215,472,360,83,5,0,5,8,1144,41,252,156,5,0,0,0,3,459,0,0,0,0,0,0,0,0,0,369,1043,968,166,4,0,4,25,2577,4,13,27,14,0,0,0,0,55,0,0,0,0,0,0,0,0,4,393,1207,1953,1982,775,127,40,45,6528
118011346,0,16,79,375,803,515,144,15,1946,0,4,25,42,19,3,0,0,93,0,4,28,94,82,14,0,4,219,0,10,54,138,99,17,0,4,318,0,61,339,200,17,8,0,15,647,0,70,473,300,15,4,0,11,877,0,30,149,74,7,0,0,6,270,8,12,8,0,0,0,0,0,34,0,0,8,8,6,0,0,0,18,15,177,979,580,45,10,4,23,1839,5,27,43,37,0,0,0,0,117,0,4,3,0,0,0,0,0,18,16,230,1162,1131,944,548,146,54,4235
118011347,0,7,47,161,221,98,24,7,564,0,23,96,96,42,11,0,4,274,0,15,138,354,175,27,0,3,714,0,40,231,449,220,34,0,4,991,0,62,167,72,13,3,0,0,322,0,138,374,108,16,0,0,9,647,18,78,192,57,5,0,0,5,356,0,60,62,65,0,0,0,0,185,0,5,0,0,0,0,0,0,10,24,347,798,306,36,6,0,12,1524,0,0,5,0,0,0,0,0,6,0,0,4,0,0,0,0,0,10,26,397,1085,918,473,139,25,32,3094
118011649,4,13,43,320,664,465,151,9,1675,0,0,13,30,10,3,0,0,65,0,0,13,77,62,9,6,0,162,0,0,20,106,76,18,6,3,224,0,33,195,161,26,8,6,0,424,9,199,930,518,57,8,3,16,1743,11,143,695,396,23,4,0,14,1281,0,38,102,63,5,0,0,0,210,0,0,13,16,3,4,0,0,40,20,413,1945,1145,118,18,4,35,3701,3,16,0,0,0,0,0,0,24,0,0,3,0,0,0,0,0,6,31,444,2017,1582,853,504,158,54,5630
118011650,0,5,28,125,130,68,15,8,374,0,0,15,9,3,0,0,0,33,0,6,134,229,66,11,6,4,462,0,7,154,243,71,11,6,4,494,3,32,142,117,4,7,4,5,312,19,192,622,230,19,0,3,10,1096,28,251,693,440,33,7,0,21,1474,8,171,398,252,11,0,0,20,858,0,0,0,0,0,0,0,0,0,57,645,1847,1043,74,11,12,56,3751,0,5,3,0,0,0,0,0,13,3,9,0,4,0,0,0,0,17,58,671,2035,1418,265,96,33,72,4647
118021564,4,15,41,278,323,160,46,9,880,0,8,22,82,20,5,0,0,143,3,4,13,78,54,13,0,0,161,3,12,35,159,69,14,0,3,304,0,63,237,40,8,0,0,4,356,38,377,656,124,10,3,3,12,1220,19,200,743,120,5,26,0,13,1130,0,33,235,122,3,0,0,0,403,0,0,0,0,0,0,0,0,3,57,680,1873,413,26,24,8,27,3109,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,3,13,68,712,1947,863,428,200,61,41,4310
118021565,8,25,138,779,546,253,92,10,1855,5,10,111,163,25,13,4,9,331,0,0,71,152,68,19,4,3,317,5,13,182,314,91,34,10,10,652,25,91,230,123,16,5,3,9,501,34,228,806,156,13,0,0,14,1261,27,74,290,44,5,0,0,5,447,3,12,173,139,17,0,0,0,346,0,3,5,0,0,3,0,0,15,88,418,1508,462,47,10,4,32,2565,0,14,3,4,3,0,4,0,34,0,0,0,0,0,0,4,0,10,95,471,1835,1557,690,296,107,56,5112
