SA2_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
124041467,6093,6293,12381,228,222,450,619,674,1296,12,13,19,9,13,21,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,649,705,1353,18,25,49,19,10,28,916,967,1882,388,399,794,7397,7661,15055
124041468,2805,2617,5419,35,21,56,230,210,442,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,215,450,11,8,19,20,19,33,297,261,562,934,526,1461,4036,3405,7440
124051469,2895,2841,5737,24,19,48,184,170,358,0,0,4,3,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,181,368,8,9,19,6,0,5,227,204,431,118,129,243,3237,3174,6416
124051470,8474,8574,17054,235,230,470,598,565,1163,0,6,10,7,9,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,617,582,1195,36,40,74,15,8,26,905,860,1765,443,423,868,9817,9859,19682
124051580,5045,5115,10161,101,106,199,657,705,1362,9,5,14,10,13,21,0,0,0,0,0,9,3,3,8,0,0,0,0,0,0,0,0,0,681,725,1404,38,48,86,12,6,21,827,881,1708,464,481,944,6332,6482,12812
124051581,6470,6347,12814,165,182,354,847,923,1775,11,13,22,15,6,22,0,3,12,0,0,0,0,0,0,3,0,3,3,8,13,0,0,0,889,954,1842,62,54,111,30,19,56,1148,1216,2357,953,970,1918,8570,8531,17099
125011475,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
125011582,7591,6527,14119,656,457,1108,1140,851,1990,32,20,58,9,5,19,6,0,9,4,3,3,3,0,8,3,0,6,4,3,4,0,0,0,1200,894,2089,163,129,291,54,32,85,2069,1509,3580,879,668,1554,10549,8707,19253
125011583,4116,3226,7339,512,338,846,803,562,1370,27,9,39,6,3,18,0,4,13,0,4,4,5,0,4,0,0,5,7,0,7,0,0,0,854,595,1451,65,85,152,62,23,87,1499,1038,2531,340,241,578,5952,4499,10454
125011584,3603,3381,6989,71,70,138,443,383,825,0,0,3,0,0,0,0,0,5,7,4,10,0,0,0,0,0,3,3,0,3,0,0,0,456,389,846,44,40,81,19,14,31,590,515,1102,350,314,663,4545,4208,8758
125011585,3607,3419,7029,124,96,222,369,314,687,8,5,17,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,322,706,45,43,88,25,18,39,586,483,1065,238,193,433,4433,4090,8524
125011586,8280,7851,16125,610,549,1165,1209,1062,2270,31,21,49,17,18,35,5,6,11,0,5,6,0,0,0,0,0,7,8,3,11,0,0,0,1264,1123,2387,107,114,221,49,39,91,2043,1824,3866,614,365,974,10935,10036,20973
125011587,2190,2060,4248,42,41,82,240,204,453,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,246,212,461,21,30,53,9,6,11,318,285,604,116,115,232,2629,2460,5087
125011709,3217,3216,6430,153,169,317,375,365,743,13,9,16,13,16,29,3,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,407,384,793,30,32,62,4,5,6,591,589,1178,1251,291,1539,5053,4096,9150
125011710,5745,5951,11700,731,788,1514,2459,2544,5000,58,60,121,39,54,92,12,9,24,15,6,21,5,3,14,6,0,5,11,13,22,0,0,0,2607,2699,5300,180,222,401,36,23,56,3548,3731,7277,484,531,1020,9786,10214,20000
125021477,9794,9780,19576,302,346,649,1248,1280,2532,40,38,77,28,39,65,5,12,14,4,5,16,0,0,0,11,8,16,8,13,21,0,0,0,1346,1386,2735,76,97,174,10,10,21,1745,1836,3583,635,518,1154,12174,12136,24313
125021478,7529,7728,15253,146,152,299,861,854,1716,17,10,32,20,12,24,0,0,3,0,6,12,0,0,0,4,0,4,0,0,0,0,0,0,903,891,1796,62,65,125,17,15,31,1133,1120,2250,427,420,848,9089,9266,18359
125021711,4756,5029,9782,87,97,188,578,549,1127,12,7,12,8,4,15,3,5,10,3,0,5,6,6,3,0,3,3,3,0,3,0,0,0,609,573,1182,63,69,129,8,4,9,768,742,1507,103,135,246,5631,5909,11536
125021712,7779,7840,15618,289,270,553,1035,970,2001,28,35,61,11,24,35,6,9,13,5,8,11,4,5,5,0,3,4,7,3,10,0,0,0,1093,1051,2147,112,123,229,23,13,40,1514,1450,2967,265,258,518,9557,9549,19104
125031479,8209,8257,16470,224,206,433,658,663,1322,10,11,20,0,3,4,0,0,3,3,0,8,0,0,0,0,0,0,4,0,4,0,0,0,686,680,1362,68,86,152,15,19,33,995,988,1982,1276,858,2129,10474,10105,20577
125031480,6424,6165,12592,107,95,210,533,510,1049,8,5,14,7,9,13,0,4,0,3,3,8,4,0,4,0,0,0,4,4,6,0,0,0,561,533,1098,50,30,81,16,17,38,742,684,1417,749,790,1544,7917,7633,15555
125031481,9088,8287,17373,457,374,833,1352,1167,2522,30,18,50,14,16,28,10,5,20,5,3,9,3,7,5,0,3,3,8,3,10,0,0,0,1427,1226,2649,121,123,242,52,30,76,2056,1748,3807,965,803,1771,12111,10835,22949
125031483,8783,8647,17427,213,212,425,782,724,1502,13,11,30,8,3,13,16,15,29,3,0,6,6,0,9,0,0,0,6,0,6,0,0,0,831,754,1592,75,89,165,14,9,24,1137,1072,2209,1267,1129,2393,11181,10849,22036
125031484,9012,9072,18090,300,289,591,1004,937,1942,11,13,26,15,9,27,3,3,15,6,3,6,3,5,10,0,0,0,0,4,4,0,0,0,1051,976,2025,95,76,171,26,22,51,1466,1369,2836,893,801,1694,11379,11242,22622
125031486,9,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,10
125031487,5,3,8,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,9,7,12
125031713,7059,7219,14277,147,141,291,454,481,937,0,5,10,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,495,958,38,37,74,7,10,11,652,683,1337,388,393,777,8101,8294,16398
125031714,9091,8915,18009,399,335,734,1121,983,2098,27,23,54,16,11,26,8,6,13,3,3,6,9,11,19,4,5,6,4,3,8,0,0,0,1184,1044,2226,121,110,233,32,23,49,1726,1512,3240,1176,990,2161,11993,11414,23406
125031715,4471,4715,9188,81,80,158,378,429,806,4,0,4,3,0,3,0,3,3,0,0,0,3,0,4,0,0,0,0,0,4,0,0,0,389,431,822,25,27,47,10,4,12,495,543,1041,245,276,518,5212,5544,10752
125031716,2880,2979,5861,63,59,120,337,297,637,10,12,15,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,311,662,28,17,46,8,9,14,444,395,839,275,243,519,3600,3623,7223
125041489,8199,8362,16556,620,605,1228,1286,1290,2573,65,46,116,30,42,69,14,11,18,8,6,12,0,0,3,3,0,7,8,12,22,0,0,0,1412,1406,2821,172,199,376,26,21,48,2233,2234,4469,746,772,1517,11185,11367,22554
125041490,3542,3720,7259,36,32,68,375,392,760,7,4,8,3,6,10,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,0,0,0,384,404,787,25,19,41,3,5,12,445,464,909,104,109,208,4093,4283,8378
125041491,7320,7543,14859,430,420,847,1380,1368,2742,40,32,69,26,19,38,14,13,21,0,0,9,0,0,0,3,3,6,13,18,28,0,0,0,1470,1452,2927,132,144,274,11,23,28,2039,2035,4077,475,515,990,9841,10091,19931
125041493,9157,9412,18571,249,237,478,1051,978,2031,29,11,44,17,17,36,3,7,8,3,3,6,3,0,3,0,0,5,11,5,17,0,0,0,1118,1019,2143,83,79,166,30,25,52,1474,1363,2843,606,578,1183,11240,11356,22594
125041494,4830,5093,9926,70,64,133,373,371,751,3,0,6,5,0,4,5,3,4,0,0,0,0,0,0,0,0,0,10,3,11,0,0,0,389,384,774,16,29,46,4,5,14,481,481,961,93,101,194,5408,5674,11079
125041588,5475,5379,10853,232,210,440,711,639,1349,18,11,34,16,9,20,3,3,3,0,0,0,0,3,9,3,0,3,3,4,4,0,0,0,754,673,1430,75,77,152,17,14,25,1079,971,2052,452,451,906,7006,6806,13813
125041589,7672,7425,15097,616,506,1125,1502,1282,2791,61,31,89,20,21,47,0,8,11,3,8,9,3,0,0,3,3,10,10,12,23,0,0,0,1608,1370,2977,229,294,519,38,33,71,2494,2204,4697,767,660,1430,10929,10289,21216
125041717,3663,3365,7024,540,480,1023,1293,1111,2405,50,37,88,25,27,59,7,9,15,6,8,17,3,0,4,5,3,3,13,3,17,0,0,0,1395,1204,2602,215,226,437,22,21,41,2170,1930,4102,395,331,731,6227,5625,11855
125041718,3539,3156,6700,295,215,517,860,667,1530,53,24,75,19,21,36,10,9,19,3,3,5,3,4,5,0,0,6,3,0,7,0,0,0,954,732,1688,134,124,256,26,17,43,1413,1085,2497,303,243,544,5253,4488,9740
125041719,3290,2887,6180,383,290,669,690,560,1252,36,23,55,14,8,20,0,5,3,3,3,3,0,0,0,0,0,0,0,0,3,0,0,0,739,598,1343,60,77,140,18,14,33,1203,983,2185,297,240,538,4788,4106,8902
126011496,8888,9719,18608,206,224,429,809,851,1653,15,17,29,8,11,21,4,4,6,4,0,6,0,3,3,0,0,0,3,6,6,0,0,0,843,890,1727,77,99,173,17,3,21,1132,1217,2353,302,325,633,10326,11261,21586
126011720,5501,5774,11270,280,281,559,835,862,1699,18,11,29,19,22,41,11,10,17,4,8,10,0,0,0,0,0,0,6,5,9,0,0,0,888,921,1807,125,153,283,13,9,21,1303,1361,2662,164,175,336,6961,7310,14272
126011721,7031,7515,14543,344,377,720,1156,1213,2368,30,24,55,16,16,31,5,9,7,0,0,3,0,0,3,0,0,0,0,6,10,0,0,0,1213,1268,2480,150,162,313,16,9,21,1717,1814,3533,221,221,450,8975,9554,18527
126021498,6040,6444,12487,211,237,450,758,796,1555,14,20,40,5,6,13,5,3,8,5,5,11,0,0,0,5,0,5,0,5,4,0,0,0,796,834,1631,51,51,95,9,12,23,1061,1133,2193,270,302,578,7383,7882,15260
126021499,3960,4025,7984,101,116,219,332,346,680,6,3,7,7,5,16,0,0,0,3,3,7,0,0,4,0,0,0,0,0,0,0,0,0,352,365,715,41,48,88,5,6,9,497,534,1029,294,456,749,4751,5009,9762
126021500,7819,8511,16329,769,781,1546,1902,1960,3867,65,50,116,45,49,86,18,11,28,15,13,25,9,6,8,3,3,4,17,12,28,0,0,0,2059,2105,4167,218,239,460,30,18,49,3071,3149,6219,487,502,990,11377,12166,23537
126021501,6145,6367,12506,211,210,422,796,769,1563,25,23,42,22,17,39,4,4,10,4,5,8,0,0,0,0,0,0,7,0,4,0,0,0,853,813,1664,50,71,122,10,16,28,1122,1115,2238,368,346,719,7636,7824,15463
126021503,7464,7690,15149,471,473,940,1381,1317,2698,33,24,53,15,18,33,9,7,7,5,3,9,0,0,0,0,0,0,4,6,16,0,0,0,1446,1370,2820,107,163,276,20,25,42,2048,2033,4081,290,335,624,9802,10054,19857
126021590,1748,1849,3593,15,21,39,165,169,339,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,172,173,344,14,21,32,0,0,4,200,217,417,66,52,114,2011,2114,4129
126021722,2977,3036,6013,32,38,74,300,294,590,3,3,5,0,6,6,4,4,4,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,303,311,617,26,26,52,3,3,5,367,378,746,81,84,165,3424,3492,6923
126021723,7324,7698,15020,316,334,644,1051,1032,2084,31,15,46,16,12,30,4,7,9,7,0,14,6,3,0,0,0,3,4,0,10,0,0,0,1116,1076,2192,134,122,254,32,23,50,1587,1547,3138,358,312,669,9268,9559,18832
126021724,7887,8355,16241,295,345,639,1062,1082,2144,19,17,35,14,13,31,6,4,14,3,0,8,0,0,0,0,0,0,0,3,7,0,0,0,1112,1126,2243,78,107,179,10,10,23,1499,1589,3087,358,407,767,9743,10345,20093
126021725,4117,4400,8518,231,233,462,906,952,1858,20,14,40,18,14,30,3,3,8,8,12,15,5,0,4,3,4,4,7,7,16,0,0,0,970,1016,1986,83,101,184,18,18,33,1295,1364,2663,268,317,589,5687,6078,11769
127011504,7134,7258,14395,156,179,329,510,582,1091,8,7,17,5,6,12,5,3,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,532,597,1129,41,48,88,32,20,45,758,841,1599,875,854,1729,8766,8954,17718
127011505,4543,4326,8870,104,81,186,1080,1095,2177,15,13,22,9,7,17,0,0,4,0,0,0,0,0,0,0,0,0,4,4,9,0,0,0,1117,1117,2229,14,22,32,14,12,26,1249,1222,2470,551,412,968,6341,5964,12310
127011592,9,11,15,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,3,10,11,25
127011593,3096,3072,6165,21,17,40,206,212,421,0,5,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,224,436,9,17,22,0,0,3,247,257,500,106,90,193,3451,3416,6860
127011594,5586,5703,11292,48,44,96,378,385,766,8,3,10,4,7,7,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,395,400,791,26,30,52,13,13,22,477,481,960,254,264,517,6316,6456,12773
127011595,5640,5867,11512,49,51,104,353,365,719,7,10,16,0,0,5,0,0,0,0,0,0,0,0,0,5,3,6,5,3,6,0,0,0,368,385,747,23,20,44,0,3,3,442,462,901,230,236,465,6312,6572,12879
127011596,5725,5782,11508,46,41,89,456,529,984,12,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,542,1008,20,28,49,5,0,7,539,612,1146,229,237,463,6492,6627,13122
127011597,7396,7463,14859,87,92,179,571,640,1211,15,10,28,20,20,34,0,0,3,3,7,9,0,0,0,5,6,6,0,3,6,0,0,0,610,688,1294,23,22,43,8,5,16,729,802,1537,288,288,584,8420,8557,16975
127011726,1875,1971,3845,17,22,37,252,292,540,3,0,8,7,0,7,0,0,0,0,0,0,0,0,0,5,4,6,0,0,0,0,0,0,268,296,560,0,8,11,0,4,8,289,325,613,109,104,206,2272,2395,4671
127011727,5436,5512,10956,92,101,190,1066,1136,2201,5,10,19,22,18,37,3,5,7,0,0,0,4,3,8,5,0,3,0,0,0,0,0,0,1095,1174,2271,31,32,63,12,3,17,1225,1315,2542,182,208,395,6851,7040,13894
127011728,4681,4704,9384,72,63,137,1053,1098,2157,20,12,32,15,19,35,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1089,1133,2227,36,39,76,15,17,33,1216,1260,2479,214,214,427,6114,6172,12288
127011729,6428,6448,12876,196,244,443,1444,1550,2995,26,18,49,10,10,16,0,6,6,3,3,4,0,0,0,0,5,3,3,4,8,0,0,0,1491,1594,3082,53,47,108,19,10,26,1765,1890,3657,317,346,664,8510,8686,17199
127021509,7162,7611,14774,121,114,242,557,546,1099,0,4,4,17,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,557,1136,29,35,65,12,16,26,744,724,1471,382,394,775,8287,8728,17015
127021510,8370,8612,16980,170,149,320,586,623,1205,12,8,18,7,3,9,0,0,0,3,3,4,0,0,0,0,0,0,0,0,10,0,0,0,605,642,1246,34,17,46,14,16,30,822,816,1644,464,423,891,9660,9853,19509
127021511,9811,10020,19827,436,444,885,610,576,1188,14,13,28,6,12,24,0,3,7,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,637,609,1250,113,136,249,22,24,44,1202,1219,2427,819,831,1650,11831,12076,23899
127021512,7494,7663,15162,116,144,264,650,630,1280,7,9,12,5,10,10,9,3,8,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,673,651,1323,51,56,108,14,8,19,855,858,1714,638,566,1204,8989,9089,18080
127021513,9064,9344,18408,234,248,485,769,841,1611,13,13,31,4,0,9,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,859,1659,64,80,146,16,14,30,1109,1204,2314,687,667,1350,10857,11215,22071
127021514,4375,4674,9048,57,63,121,237,269,505,4,0,5,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,276,513,28,23,51,0,4,3,329,363,695,191,225,420,4893,5264,10159
127021515,7311,7616,14925,293,292,589,529,534,1062,17,7,24,9,7,13,0,0,0,0,4,7,3,0,4,0,0,0,3,0,4,0,0,0,559,563,1119,55,60,117,11,6,21,919,919,1840,675,625,1303,8905,9157,18059
127021516,8752,9176,17925,189,205,392,691,658,1350,28,29,58,6,6,5,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,731,690,1421,44,50,96,21,10,30,980,960,1946,574,598,1170,10307,10731,21039
127021517,3820,3859,7679,25,33,57,283,301,581,11,8,18,5,5,11,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,297,318,612,13,13,21,5,0,4,337,372,707,205,182,388,4361,4415,8766
127021518,1948,1860,3813,7,9,14,109,120,227,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,122,228,5,0,7,0,0,3,118,131,248,134,113,248,2204,2110,4310
127021519,8074,8350,16423,193,219,418,682,707,1392,12,5,15,3,7,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,702,721,1419,45,61,104,21,18,39,961,1015,1972,461,446,912,9495,9810,19304
127021520,4854,5093,9943,44,43,82,282,328,611,9,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,339,640,26,27,52,3,4,11,371,409,786,179,197,374,5402,5700,11103
127021521,21,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,3,0,5,23,18,37
127031522,6879,7095,13971,87,124,214,566,591,1151,11,15,26,18,8,25,0,0,3,0,3,3,5,3,10,0,4,4,3,0,0,0,0,0,605,622,1231,34,36,73,10,13,24,736,799,1532,428,453,883,8044,8343,16388
127031523,8802,8963,17759,204,237,448,601,682,1287,15,8,25,9,9,15,0,0,5,3,3,11,0,0,0,0,6,5,0,0,4,0,0,0,633,716,1347,54,56,106,12,7,15,904,1018,1923,442,396,834,10142,10373,20513
127031524,8744,8763,17509,253,256,510,627,594,1224,51,24,76,145,75,217,28,14,41,22,16,34,9,0,12,30,11,42,39,22,64,0,0,0,947,760,1708,44,41,89,19,11,30,1264,1074,2333,552,449,1005,10561,10287,20846
127031599,4989,5038,10032,99,104,208,520,505,1030,5,0,5,7,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,531,520,1053,49,39,82,14,12,27,693,673,1370,549,534,1086,6233,6246,12482
127031601,2177,2192,4369,47,44,88,343,350,693,3,4,4,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,356,711,25,35,55,10,12,24,433,444,876,324,284,611,2934,2912,5851
127031730,4417,4508,8924,78,74,152,988,986,1979,12,17,28,11,13,24,4,6,4,5,0,0,3,4,5,3,3,6,0,0,4,0,0,0,1028,1022,2048,40,48,84,14,11,21,1154,1155,2309,306,303,602,5876,5966,11837
127031731,5899,6028,11926,369,378,743,1135,1123,2255,26,26,52,13,18,35,6,4,15,5,3,4,0,4,12,0,5,3,3,8,8,0,0,0,1186,1194,2383,90,113,206,18,12,37,1664,1698,3361,973,960,1939,8537,8689,17222
127031732,5454,5518,10973,137,148,282,553,565,1119,3,6,14,7,5,8,6,0,6,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0,570,571,1146,28,27,59,20,15,30,755,761,1513,519,556,1077,6728,6832,13561
127031733,6748,6887,13639,70,72,142,461,504,970,6,4,9,4,8,14,3,0,8,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,486,523,1012,28,24,54,8,8,15,593,629,1215,311,377,686,7650,7894,15543
128011529,7637,7872,15503,155,154,312,735,795,1535,4,6,18,6,14,20,6,0,0,0,3,5,0,0,0,0,0,0,3,5,13,0,0,0,761,827,1587,34,35,73,13,4,24,959,1029,1992,227,240,466,8822,9137,17959
128011530,7926,8582,16504,248,278,526,1109,1210,2322,6,8,19,18,20,32,8,13,19,0,3,5,0,0,0,0,0,0,7,0,6,0,0,0,1147,1254,2404,57,59,118,16,23,44,1473,1623,3095,436,402,842,9834,10603,20433
128011531,6612,7131,13739,168,156,321,617,660,1271,8,10,23,17,17,32,0,0,0,3,0,3,0,0,0,4,3,8,5,4,5,0,0,0,653,694,1344,33,38,69,9,11,18,861,897,1760,352,440,788,7826,8461,16287
128011602,4813,5133,9945,139,164,303,822,827,1646,5,9,21,13,8,21,0,0,0,9,5,15,0,0,0,5,0,4,8,9,16,0,0,0,858,866,1726,40,44,81,6,8,12,1049,1077,2124,307,291,607,6170,6503,12674
128011603,5396,5612,11012,119,133,255,546,545,1088,7,10,15,6,5,13,0,0,0,4,3,7,0,0,0,0,0,0,3,0,3,0,0,0,574,561,1136,34,28,60,0,0,5,730,723,1453,204,211,413,6329,6546,12877
128011604,9322,9554,18875,617,653,1274,1166,1231,2395,22,24,42,31,42,73,3,3,5,3,4,11,0,0,0,0,0,3,0,0,5,0,0,0,1234,1306,2536,79,87,162,25,32,56,1960,2071,4028,584,604,1183,11863,12219,24087
128011605,1429,1461,2887,24,27,42,155,156,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,158,318,11,8,20,0,0,0,189,191,378,31,41,68,1648,1690,3338
128011606,3557,3713,7273,78,77,152,532,574,1103,3,7,12,4,10,18,0,0,0,4,6,13,0,0,0,0,0,0,0,0,0,0,0,0,548,590,1140,33,30,60,9,10,19,670,712,1378,111,98,204,4337,4520,8855
128021533,2753,2970,5729,45,51,96,212,233,445,4,0,3,3,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,217,241,460,17,11,24,5,3,4,279,301,583,129,158,290,3164,3439,6599
128021534,4704,4754,9456,48,44,88,322,338,665,0,0,0,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,342,672,21,22,46,4,4,6,401,411,813,99,100,197,5206,5266,10467
128021535,9106,9389,18492,191,230,422,605,637,1245,5,5,14,8,12,17,0,0,0,0,0,0,0,0,3,0,0,0,4,8,7,0,0,0,623,660,1283,46,36,76,4,5,8,863,933,1796,200,222,423,10167,10542,20706
128021536,9482,9710,19188,204,212,415,710,721,1439,3,0,6,8,5,11,3,5,3,0,0,5,0,5,5,0,0,0,3,0,3,0,0,0,732,741,1470,58,60,121,7,14,20,1000,1028,2029,306,305,605,10790,11037,21822
128021537,19,9,24,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,3,4,3,6,7,16,25,23,48
128021538,8714,9425,18140,369,391,756,1385,1464,2847,14,10,23,13,18,32,3,3,14,9,0,11,4,6,10,0,0,3,9,5,14,0,0,0,1441,1515,2956,39,54,98,23,26,50,1873,1986,3866,434,471,905,11024,11888,22908
128021607,7451,7765,15214,210,202,407,485,490,975,3,6,11,9,9,14,0,0,0,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,501,509,1011,23,18,44,10,8,22,743,741,1486,181,249,427,8377,8747,17125
128021608,3243,3340,6581,37,28,69,213,209,421,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,209,428,11,9,20,3,3,6,269,259,522,65,71,140,3577,3672,7246
128021609,1573,1603,3179,11,19,31,112,114,234,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,120,239,7,9,20,0,4,5,137,153,291,27,21,44,1734,1781,3512
197979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199999499,1117,690,1808,499,323,827,1682,1644,3327,103,133,237,198,214,414,33,26,62,29,34,68,17,21,39,10,15,16,22,25,50,0,0,0,2092,2117,4204,212,201,413,47,33,86,2858,2673,5527,2347,1601,3950,6321,4965,11284
