SA2_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
116011303,904,58,101,0,0,1063,1140,153,438,0,0,1739,827,169,1210,0,6,2209,28,51,116,0,0,198,7,15,57,0,0,81,212,26,101,0,0,344,32,6,17,0,0,59,13,3,9,0,0,16,1117,278,1507,0,6,2911,32,27,11,0,0,71,36,5,49,0,4,105,3239,524,2112,0,6,5889
116011304,1348,153,6,0,0,1509,1627,637,10,0,0,2276,1306,361,66,0,5,1742,323,95,81,0,0,506,18,9,9,0,0,37,269,53,15,0,0,337,57,7,3,0,0,74,6,13,3,0,0,19,1980,535,175,0,8,2704,58,11,3,0,0,69,82,27,7,0,0,113,5093,1365,203,5,8,6674
116011306,1517,48,9,0,0,1572,2522,284,5,0,3,2805,919,221,46,4,0,1193,743,138,21,0,0,912,54,4,4,0,0,56,216,38,18,0,0,273,30,5,0,0,0,38,12,5,0,0,0,17,1976,418,87,4,0,2484,54,5,6,0,0,69,95,21,3,0,0,123,6167,779,103,6,3,7054
116011307,2402,31,22,0,0,2452,3212,88,22,4,0,3322,1321,77,46,16,6,1465,431,97,182,0,0,710,17,33,16,0,0,71,301,8,23,4,3,339,30,3,3,0,0,33,18,6,5,0,0,27,2112,224,274,22,10,2641,85,9,17,0,0,108,86,11,17,0,0,109,7895,365,352,20,10,8641
116011560,942,136,4,0,0,1080,1045,383,7,0,0,1435,657,315,24,0,8,996,54,138,18,0,0,209,3,10,7,0,0,16,143,41,11,0,0,198,29,7,7,0,0,42,3,11,0,0,0,14,892,514,65,0,6,1470,31,8,3,0,0,41,46,21,3,0,0,67,2948,1056,81,0,10,4097
116011561,1223,80,22,0,0,1322,1446,318,60,0,3,1832,1036,289,186,0,6,1518,12,41,28,0,0,85,15,14,0,0,0,27,210,38,31,0,0,274,41,3,4,0,0,47,9,10,0,0,0,20,1316,398,252,0,8,1976,50,20,7,0,0,68,72,28,7,0,0,106,4110,839,348,0,14,5303
116011626,1425,57,27,0,0,1510,1540,147,192,0,0,1884,751,105,175,4,5,1046,52,128,0,0,0,184,4,10,0,0,0,19,171,11,22,0,0,211,16,4,5,0,0,22,9,0,0,0,0,11,1014,263,201,4,4,1491,27,10,6,0,0,44,50,7,7,0,6,70,4056,486,438,7,10,4999
116011627,782,59,22,0,0,864,788,360,316,0,0,1461,364,220,338,0,0,928,23,226,22,0,0,274,6,22,31,0,0,54,76,7,23,0,0,108,10,0,4,0,0,19,0,0,0,0,0,5,478,480,417,0,0,1384,23,10,0,0,0,33,29,13,10,0,0,54,2102,920,771,0,4,3796
116021309,1078,20,0,0,0,1100,2398,44,0,0,0,2440,696,49,3,0,0,750,3,0,0,0,0,3,0,0,0,0,0,0,108,3,0,0,0,112,18,0,0,0,0,18,0,0,0,0,0,0,819,52,3,0,0,877,32,0,0,0,0,37,47,0,0,0,0,47,4374,115,3,0,0,4500
116021562,219,16,0,0,0,232,562,81,0,0,0,650,135,54,3,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,34,3,0,0,0,0,3,0,0,0,0,0,0,166,57,3,0,0,227,4,0,0,0,0,3,11,0,0,0,0,12,956,158,3,0,0,1125
116021563,1357,206,12,0,0,1579,2668,808,111,0,39,3631,978,650,234,0,6,1865,96,41,12,0,0,157,8,0,0,0,0,8,145,51,14,0,0,219,25,6,4,0,0,31,8,5,0,0,0,10,1262,760,270,0,7,2290,27,4,4,0,0,43,52,15,5,0,4,78,5362,1797,402,0,49,7616
116021628,796,108,19,0,0,931,3154,278,104,0,5,3538,759,178,228,0,0,1162,8,0,0,0,0,6,0,6,0,0,0,8,82,15,11,0,0,108,40,12,0,0,0,57,3,0,0,0,0,3,889,209,242,0,0,1339,24,107,3,0,0,135,44,0,0,0,0,52,4914,704,369,0,3,5986
116021629,459,0,0,0,0,463,3008,52,4,0,9,3068,702,37,4,0,0,745,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,79,21,0,0,0,0,24,3,0,0,0,0,0,800,42,4,0,0,848,20,0,0,0,0,27,65,0,0,0,0,74,4359,98,9,0,11,4471
116021630,699,17,0,4,0,712,2032,31,3,0,3,2082,1092,44,19,5,0,1163,73,3,0,0,0,73,63,3,0,0,0,67,133,4,7,0,0,143,23,5,0,0,0,30,6,0,0,0,0,6,1386,59,22,5,0,1476,45,0,0,0,0,46,43,0,0,0,0,54,4203,112,29,10,9,4362
116021631,267,4,0,0,0,270,1809,34,4,0,0,1846,540,13,3,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,67,19,0,0,0,0,19,3,0,0,0,0,3,639,15,0,0,0,657,14,0,0,0,0,13,30,0,3,0,0,35,2755,47,9,0,7,2822
116021632,364,25,37,0,0,429,3359,268,462,13,21,4113,1698,214,799,3,8,2726,0,0,0,0,0,3,0,0,0,0,0,0,114,11,35,0,0,157,22,3,7,0,0,30,6,0,3,0,0,10,1831,228,850,3,13,2932,29,4,7,0,0,38,88,0,10,0,0,102,5678,528,1359,17,33,7612
116021633,759,54,0,0,0,815,1670,304,0,0,3,1975,462,148,0,0,0,618,0,0,0,0,0,0,0,3,0,0,0,4,68,16,0,0,0,86,28,4,0,0,0,27,4,0,0,0,0,7,570,174,0,0,0,742,18,5,0,0,0,22,34,3,0,0,0,36,3049,539,0,0,0,3592
116031313,1099,34,4,0,0,1133,1374,45,17,0,0,1440,888,85,27,0,0,1002,936,447,70,0,0,1453,30,55,3,0,0,89,222,5,7,0,0,243,38,3,5,0,0,46,12,0,0,0,0,12,2134,598,109,0,5,2844,41,5,9,0,0,52,90,27,8,0,0,120,4744,705,143,0,5,5598
116031314,442,5,0,0,0,451,1182,33,0,0,0,1210,508,16,11,0,0,528,74,0,0,0,0,74,6,0,0,0,0,6,90,0,5,0,0,96,11,0,0,0,0,8,7,0,0,0,0,7,694,18,14,0,0,718,17,8,5,0,0,30,37,4,3,0,0,42,2372,70,19,0,0,2456
116031315,1171,68,3,0,5,1246,2741,239,16,0,0,2999,1007,188,16,5,0,1214,40,3,0,0,0,48,17,9,0,0,0,23,246,28,16,0,0,285,28,6,0,0,0,40,8,0,0,0,0,9,1341,236,35,5,4,1623,42,31,4,0,0,78,70,9,0,0,0,79,5373,585,61,6,3,6027
116031316,892,96,6,0,0,990,1990,63,120,0,0,2179,1259,76,67,0,0,1400,1074,133,161,0,0,1380,65,40,4,0,0,105,178,5,11,0,0,197,33,6,0,0,0,41,13,0,9,0,0,22,2623,262,249,3,5,3138,41,83,0,0,0,124,127,13,16,0,0,155,5673,515,389,4,3,6583
116031317,1114,147,87,0,0,1355,1193,496,218,0,0,1908,902,541,863,3,7,2321,381,133,134,0,0,653,23,11,48,0,0,86,219,49,58,0,4,324,62,9,13,0,0,90,13,7,7,0,0,27,1595,753,1125,3,19,3493,42,10,17,0,0,67,93,25,46,0,0,160,4034,1437,1492,5,19,6980
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8
116031319,1551,77,15,0,0,1652,2310,421,38,6,4,2777,947,310,80,11,0,1355,107,53,22,0,0,186,29,8,8,0,0,37,212,50,11,0,0,266,30,5,5,0,0,38,13,0,0,0,0,13,1336,427,131,14,0,1911,68,12,14,0,3,101,77,17,8,0,0,97,5340,956,212,20,11,6533
117011320,0,0,22,0,0,25,0,6,46,0,0,56,0,14,94,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,17,99,0,0,121,0,0,0,0,0,0,0,0,3,0,0,3,9,27,169,0,0,203
117011321,487,234,231,4,4,960,604,458,853,3,0,1925,134,176,1000,20,3,1327,6,68,96,0,0,174,6,5,23,0,0,28,37,19,78,8,0,137,3,23,61,5,0,96,0,0,6,0,0,8,188,286,1261,29,4,1770,16,4,19,0,0,40,16,4,24,0,0,51,1318,993,2398,36,13,4748
117011323,617,119,471,0,5,1208,489,155,756,0,0,1408,135,81,1795,0,6,2025,79,310,148,0,0,531,10,19,26,0,0,60,32,16,153,0,0,204,3,0,71,0,0,77,5,0,12,0,0,17,265,422,2211,3,10,2911,19,16,25,0,0,67,24,21,52,0,0,99,1406,740,3520,3,10,5684
117011324,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
117011634,643,31,297,4,0,971,407,54,318,0,0,778,177,15,674,44,0,905,5,48,392,0,0,452,9,5,30,0,0,36,37,8,76,6,0,122,4,0,13,0,0,18,0,0,7,0,0,7,231,77,1182,47,0,1542,22,5,41,0,0,66,21,0,45,0,0,69,1323,163,1886,57,5,3430
117011635,740,99,465,5,0,1311,592,114,1261,5,3,1977,234,63,3599,23,14,3918,7,20,34,0,0,63,5,0,24,0,0,30,68,19,335,4,0,433,0,4,128,0,0,134,4,0,17,0,0,20,315,100,4140,26,18,4597,19,4,79,0,0,98,25,4,82,0,0,111,1702,320,6026,35,23,8104
117021327,649,801,258,13,4,1724,602,1150,606,16,4,2380,292,714,1987,148,17,3157,4,9,126,0,0,143,15,9,88,5,4,119,80,158,229,41,7,508,3,21,24,0,0,52,0,4,3,0,0,10,400,911,2451,193,30,3988,20,34,36,9,4,98,10,24,27,3,0,67,1684,2919,3377,239,38,8247
117021328,458,253,50,4,0,768,501,485,202,5,0,1189,243,282,376,21,4,931,5,4,0,0,0,11,4,0,5,0,0,14,76,71,38,0,0,189,0,6,0,0,0,10,0,5,0,0,0,5,329,366,430,24,0,1153,13,9,6,0,0,28,20,11,4,0,0,37,1325,1124,683,37,4,3176
117021636,607,341,185,16,0,1151,532,478,415,13,0,1433,260,298,1000,54,3,1616,21,6,88,0,0,121,15,12,31,4,0,53,65,77,133,23,0,296,4,8,15,4,0,29,5,0,5,0,0,12,371,408,1267,79,0,2127,18,10,20,0,0,51,18,12,23,5,0,57,1547,1250,1901,115,5,4818
117021637,826,214,334,0,5,1375,586,231,648,5,0,1472,263,163,1571,91,5,2093,18,11,225,0,0,249,23,15,75,0,0,112,93,42,182,18,0,338,5,0,24,6,0,38,0,0,7,0,0,10,407,225,2080,110,5,2831,22,3,32,0,0,55,25,6,29,4,0,67,1868,686,3119,125,9,5802
117031329,8,230,661,0,0,907,14,264,755,0,4,1038,11,400,2230,4,11,2664,0,31,75,0,0,106,0,3,23,0,0,28,5,102,376,3,4,493,0,7,31,3,0,40,0,0,7,0,0,9,19,544,2741,12,18,3332,0,6,54,0,0,58,0,8,32,0,3,44,48,1054,4243,17,22,5384
117031330,85,608,438,6,4,1134,136,1059,1770,14,0,2980,62,873,2935,12,20,3903,4,57,103,4,6,176,0,31,49,0,0,78,15,180,295,3,4,507,4,14,64,0,4,82,0,0,4,0,0,5,89,1155,3446,23,27,4745,4,20,33,0,0,57,4,17,45,0,0,68,313,2856,5736,44,37,8988
117031331,106,799,708,9,4,1622,94,674,908,11,0,1687,64,802,2964,61,10,3906,39,661,370,0,0,1069,4,30,240,0,0,270,16,216,298,13,5,546,0,10,25,0,5,44,0,15,13,0,0,25,125,1733,3906,80,19,5864,9,62,78,0,0,151,7,44,86,4,5,135,337,3313,5682,100,30,9463
117031333,18,111,1663,10,7,1810,10,143,1421,5,8,1581,4,344,4729,32,20,5130,0,234,175,0,0,412,0,10,44,0,0,54,4,64,691,13,9,785,0,6,44,0,3,49,0,6,16,0,0,24,12,668,5702,45,32,6457,0,8,119,3,4,140,0,13,77,0,5,90,34,949,8979,62,51,10076
117031336,21,474,562,4,4,1071,24,532,865,5,7,1429,31,880,2783,46,27,3767,0,75,567,0,0,645,0,7,51,0,0,60,5,218,329,6,5,563,0,20,24,3,0,47,0,4,6,0,0,12,37,1197,3766,51,38,5088,0,23,60,0,3,92,0,29,69,0,4,100,84,2261,5325,62,54,7776
117031638,28,360,118,0,0,507,46,420,228,5,0,693,31,530,791,5,3,1363,0,26,7,0,0,35,0,15,8,0,0,23,7,123,85,3,0,225,3,4,3,0,0,21,0,3,0,0,0,6,45,717,894,14,3,1672,5,19,8,0,0,27,0,10,8,0,0,20,128,1511,1253,15,8,2924
117031639,0,81,249,0,0,330,0,84,386,3,0,474,5,143,2180,11,24,2359,0,0,68,0,0,71,0,0,69,13,0,81,0,47,227,8,3,285,0,3,36,0,5,38,0,0,5,0,0,10,5,198,2582,26,28,2844,0,6,41,0,0,50,0,4,38,3,3,44,3,366,3300,36,33,3743
117031640,102,796,200,17,0,1117,115,1013,393,8,0,1531,80,1134,1577,122,7,2922,3,94,123,0,3,222,0,14,38,0,0,53,20,261,184,25,4,493,0,14,38,7,0,66,0,0,0,0,0,4,102,1521,1969,157,17,3764,4,44,16,4,0,69,3,28,22,6,0,53,329,3395,2594,183,22,6528
117031641,0,58,934,0,0,989,0,70,935,0,0,1004,0,110,2479,3,16,2605,0,39,166,0,0,203,0,0,233,0,0,238,0,31,312,0,0,347,0,0,40,0,0,43,0,0,12,0,0,16,0,181,3244,4,18,3443,0,4,68,0,0,80,0,0,59,0,0,60,0,317,5233,4,25,5583
117031642,23,434,409,10,0,873,25,498,716,7,0,1247,21,516,1612,36,7,2199,4,73,942,0,0,1023,0,10,181,0,6,201,11,128,219,16,8,381,0,6,19,0,0,24,0,0,16,0,0,16,42,736,2986,57,30,3839,0,28,43,0,0,74,0,33,78,0,0,113,83,1716,4244,69,33,6153
117031643,401,66,391,0,0,858,238,141,1071,0,4,1456,130,148,2177,6,0,2467,4,0,4,0,0,10,6,0,10,0,0,14,26,24,231,3,4,281,0,0,53,0,0,60,0,0,6,0,0,8,166,173,2485,12,9,2838,5,0,49,0,0,54,15,7,42,0,0,62,822,388,4038,16,12,5275
117031644,3,28,684,3,0,720,5,45,434,0,3,487,5,118,2086,8,15,2225,0,11,14,0,0,20,0,3,0,0,0,0,0,15,218,3,5,235,4,5,30,0,5,40,0,0,5,0,0,5,11,143,2351,7,24,2534,0,0,69,0,0,73,0,0,37,0,3,43,25,222,3571,12,23,3848
117031645,0,0,877,0,0,881,0,0,803,0,0,799,0,6,4836,0,24,4869,0,0,5,0,0,5,0,0,25,0,0,21,0,6,595,4,9,614,0,0,96,5,4,108,0,0,27,0,0,28,4,12,5585,4,38,5642,0,0,160,0,0,166,0,0,149,0,3,155,4,13,7573,3,47,7644
117031646,0,85,272,0,0,364,5,36,320,0,0,358,0,104,1280,9,9,1399,0,49,41,0,0,96,0,3,92,0,0,95,0,38,282,0,4,325,0,5,62,0,0,71,0,0,4,0,0,4,0,200,1768,12,17,1994,0,8,34,0,0,38,0,11,158,0,0,177,5,341,2556,11,18,2926
117031647,7,46,439,0,0,495,9,128,1289,0,0,1431,12,160,3430,7,6,3613,0,258,1373,0,0,1636,0,11,70,0,0,81,4,21,338,6,0,373,0,3,118,0,0,123,0,5,20,0,0,28,17,457,5353,10,6,5846,0,6,101,0,0,115,0,11,143,0,0,153,40,655,7330,12,8,8046
117031648,4,87,355,0,0,451,3,111,1078,0,0,1197,5,174,3452,0,9,3646,0,0,27,0,0,27,0,0,133,0,0,136,0,29,312,0,0,345,0,0,101,0,0,100,0,0,10,0,0,10,9,205,4037,0,16,4267,0,8,73,0,0,80,0,3,50,0,0,54,21,419,5597,0,13,6054
118011339,607,430,833,15,0,1883,437,447,839,19,0,1743,91,164,2700,56,8,3017,0,0,115,0,0,115,3,5,14,0,0,25,51,56,479,12,0,599,0,0,36,5,3,45,4,4,9,0,0,18,144,219,3365,79,9,3819,16,9,114,0,0,142,14,11,65,0,0,89,1225,1118,5208,117,12,7673
118011340,378,492,781,0,0,1650,333,607,884,0,0,1825,81,248,3592,9,8,3931,0,0,114,0,0,115,0,0,20,0,0,24,36,69,614,0,0,721,0,0,47,0,3,55,0,0,20,0,0,20,120,323,4402,9,9,4856,7,16,83,0,0,103,9,19,70,0,5,99,848,1447,6222,9,13,8541
118011341,424,625,747,64,0,1870,335,702,586,29,0,1653,94,415,2042,142,6,2697,0,12,96,0,0,101,0,6,43,0,4,55,35,82,294,30,5,446,4,4,32,3,4,50,0,0,13,4,0,19,130,521,2518,178,15,3367,14,23,65,6,0,113,11,21,97,4,0,137,922,1898,4014,279,19,7127
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011344,681,162,395,7,4,1255,541,231,542,4,4,1323,99,66,965,12,4,1143,0,0,11,0,0,11,0,3,17,0,0,21,45,19,145,8,0,213,3,4,7,0,0,14,0,3,6,0,0,9,147,88,1143,20,4,1408,15,18,39,0,0,75,20,10,22,0,0,48,1409,509,2141,42,14,4111
118011345,180,1160,360,8,0,1703,175,1069,366,9,0,1620,68,918,1480,24,0,2488,0,7,35,0,0,43,0,4,11,0,0,16,16,205,217,8,0,447,8,11,15,0,0,37,0,0,7,0,0,8,88,1152,1759,37,4,3034,8,33,78,0,0,118,9,23,18,0,0,52,454,3438,2577,55,4,6528
118011346,1059,113,589,29,0,1790,647,118,351,20,0,1137,124,50,594,48,3,819,0,0,0,0,0,0,0,0,8,0,0,8,57,25,146,10,0,234,10,0,10,5,8,30,0,0,9,0,0,10,193,80,763,67,9,1101,25,3,113,6,0,146,24,6,23,0,0,58,1946,318,1839,117,18,4235
118011347,301,433,385,0,0,1121,190,259,304,5,0,750,43,199,602,0,3,845,0,0,13,0,0,13,0,6,6,0,0,12,16,54,111,4,0,176,0,5,9,0,0,12,0,0,0,0,0,0,57,259,736,4,5,1059,8,21,89,0,0,122,9,13,14,0,0,35,564,991,1524,6,10,3094
118011649,923,103,985,0,0,2011,586,60,824,0,0,1469,89,39,1480,13,0,1627,0,0,3,0,0,3,0,0,6,0,0,6,30,10,280,6,0,332,6,0,13,0,0,24,0,0,4,0,0,8,121,51,1799,20,5,1994,29,5,57,0,3,98,17,4,37,0,0,56,1675,224,3701,24,6,5630
118011650,207,217,1208,0,0,1640,98,139,593,0,5,834,48,95,1481,5,0,1635,0,0,0,0,0,3,0,0,0,0,0,0,10,31,306,0,0,348,0,0,5,0,0,6,0,0,9,0,0,9,63,123,1801,10,9,1995,7,10,83,0,4,99,4,11,58,0,0,79,374,494,3751,13,17,4647
118021564,457,99,479,0,0,1037,276,69,456,0,0,800,89,104,1771,3,0,1974,5,0,46,0,0,49,0,0,33,0,0,34,31,17,227,0,5,278,3,0,40,0,0,47,0,0,4,0,0,4,128,125,2114,7,9,2383,8,6,41,0,0,60,7,3,20,0,3,33,880,304,3109,7,13,4310
118021565,893,208,272,4,0,1370,545,178,281,3,0,1009,258,188,1593,26,3,2068,5,7,111,0,0,127,9,4,38,0,0,47,81,38,201,0,0,321,12,8,15,0,0,28,0,0,4,0,0,5,362,241,1957,27,7,2597,29,19,33,0,0,77,23,5,22,0,4,56,1855,652,2565,34,10,5112
118021566,844,278,223,13,0,1356,456,258,230,3,0,942,129,119,644,31,3,934,0,6,43,0,0,47,3,0,13,0,0,23,42,22,66,0,0,135,0,0,0,0,0,6,0,0,0,0,0,0,184,151,783,31,4,1150,16,7,88,0,0,120,9,5,25,0,0,44,1516,697,1343,46,4,3611
118021567,469,294,288,0,0,1057,277,356,358,3,3,1001,103,223,871,10,0,1208,19,110,745,0,4,873,0,8,36,0,0,46,33,39,120,0,0,190,0,15,9,0,0,25,0,0,10,0,0,9,156,394,1787,8,4,2348,3,13,61,0,0,80,12,16,48,0,0,78,917,1078,2543,18,4,4560
118021568,559,250,341,0,0,1155,349,293,308,0,0,950,120,141,1051,18,5,1331,9,9,18,0,0,32,5,3,17,0,0,19,40,30,120,5,0,195,5,0,12,0,0,12,4,0,7,0,0,8,178,176,1215,25,4,1598,21,7,32,0,0,61,17,5,32,0,0,51,1117,732,1930,30,5,3818
118021569,365,411,803,11,0,1597,292,437,920,15,4,1670,79,177,2492,45,4,2792,0,4,26,0,0,28,0,0,46,0,0,46,20,36,344,11,3,424,3,0,21,0,0,25,0,0,12,0,0,14,99,218,2944,63,7,3331,11,14,77,0,0,94,4,8,37,0,0,51,776,1086,4778,95,13,6749
118021570,385,284,463,13,0,1147,277,295,525,5,0,1102,103,172,1781,80,0,2142,7,0,79,0,0,84,5,0,20,0,0,23,29,27,228,11,0,300,34,7,23,3,0,66,0,0,6,0,0,6,175,210,2141,94,0,2614,12,6,101,0,0,114,3,11,37,0,4,52,852,806,3264,120,4,5040
118021651,553,418,1036,9,0,2019,424,395,954,7,0,1786,80,174,3122,38,0,3409,0,0,38,0,0,44,0,0,10,0,0,11,27,35,490,14,0,569,0,0,17,0,0,18,0,0,6,0,0,12,108,213,3688,48,4,4058,17,5,71,0,0,93,7,4,56,0,0,68,1116,1037,5806,71,3,8034
118021652,791,109,228,0,0,1130,581,164,233,0,0,974,136,107,397,0,0,643,18,60,344,0,0,425,19,0,46,0,0,70,36,24,39,5,0,108,13,22,3,0,0,39,0,0,10,0,0,12,231,214,842,5,0,1292,18,3,47,0,0,72,18,5,43,0,0,67,1641,489,1388,5,7,3534
118021653,1069,295,106,3,0,1476,862,413,182,0,5,1458,227,222,321,5,4,777,34,288,186,0,0,517,4,34,51,0,0,88,65,37,37,0,0,143,4,7,5,0,0,16,6,4,3,0,0,8,337,593,606,4,4,1547,25,22,13,0,0,61,32,24,15,0,0,68,2321,1349,926,4,8,4607
118021654,379,81,48,0,0,506,323,137,52,0,4,510,70,64,90,10,0,230,0,10,547,0,0,555,0,0,49,0,0,53,14,15,17,0,0,43,6,63,0,0,0,67,0,0,4,0,0,5,80,148,713,11,0,953,9,5,29,0,0,41,6,5,31,0,0,44,797,376,861,17,5,2054
119011354,1839,177,41,0,0,2055,1772,344,31,7,0,2152,599,198,39,9,0,847,494,110,280,0,0,885,42,36,30,0,0,102,202,54,17,0,0,280,64,14,0,4,0,90,5,0,6,0,0,10,1406,414,366,12,6,2216,82,7,33,0,3,124,112,21,19,0,0,159,5208,970,488,19,10,6701
119011355,32,0,12,0,0,46,124,7,67,0,0,209,22,18,89,0,0,128,0,7,4,0,0,12,9,8,3,0,0,20,9,4,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,34,36,102,0,0,176,0,0,0,0,0,3,6,0,0,0,0,11,199,45,192,0,0,433
119011356,919,223,4,4,0,1154,722,442,12,3,0,1177,311,229,21,4,0,569,22,60,3,0,0,84,3,21,4,0,0,29,145,55,8,0,0,210,42,9,9,0,0,59,9,0,0,0,0,7,524,375,41,9,5,959,45,24,6,0,0,69,44,9,7,0,0,70,2264,1074,67,14,9,3419
119011358,1624,310,58,0,0,1991,1394,530,57,0,0,1989,609,286,130,10,7,1041,176,149,32,0,0,362,9,27,26,0,0,66,134,41,21,0,0,196,17,4,5,0,0,24,5,0,4,0,0,11,959,506,219,9,7,1694,56,16,84,0,0,153,50,21,7,0,0,80,4079,1380,431,8,5,5909
119011360,1285,390,15,3,5,1701,1206,694,42,5,0,1950,598,365,117,22,4,1101,278,95,121,0,0,495,17,32,38,0,0,83,130,59,23,0,0,215,24,12,3,0,0,40,11,0,0,0,0,13,1057,552,303,22,11,1933,54,21,7,0,0,81,50,7,13,0,0,68,3645,1665,382,30,16,5741
119011361,1578,174,129,3,0,1884,1331,392,252,0,0,1981,653,181,359,6,7,1207,251,78,214,0,0,548,26,27,88,0,0,144,284,54,46,5,5,390,73,5,14,0,0,96,9,3,8,0,0,22,1300,345,733,12,8,2401,74,19,21,0,0,109,98,24,42,0,0,169,4383,953,1181,16,10,6546
119011571,529,108,447,0,0,1084,368,185,835,0,5,1394,219,149,1624,3,11,2011,38,36,276,0,0,355,10,7,40,0,0,58,104,26,201,4,0,331,26,3,42,0,0,70,6,0,11,0,0,17,400,228,2197,4,12,2841,33,13,48,0,0,89,32,6,78,0,0,120,1359,541,3605,7,18,5527
119011572,844,136,300,19,0,1299,474,200,612,43,3,1334,310,157,1296,35,6,1807,10,20,277,0,0,307,12,13,98,0,0,127,204,46,105,12,3,370,64,5,32,0,4,105,7,0,5,3,0,22,604,244,1824,46,12,2739,47,11,24,0,0,90,38,13,50,0,0,105,2010,608,2815,114,20,5568
119011655,923,223,21,0,0,1166,859,420,59,5,6,1338,267,229,97,4,3,603,111,266,97,0,3,473,27,38,22,0,0,82,110,61,15,0,0,185,36,8,0,0,0,50,0,10,0,0,0,14,553,614,228,9,6,1402,45,27,14,0,0,83,56,19,9,3,0,88,2426,1294,329,12,11,4079
