SA2_CODE_2021,POL_CL_Oth_SEO,POL_CL_Oth_UOLSE_VWorW,POL_CL_Oth_UOLSE_NWorNAA,POL_CL_Oth_UOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_UOLSE_VWorW,POL_CL_Tot_UOLSE_NWorNAA,POL_CL_Tot_UOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_UOLSE_VWorW,POL_Croatian_UOLSE_NWorNAA,POL_Croatian_UOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_French_SEO,POL_French_UOLSE_VWorW,POL_French_UOLSE_NWorNAA,POL_French_UOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_UOLSE_VWorW,POL_German_UOLSE_NWorNAA,POL_German_UOLSE_Tot,POL_German_NS,POL_German_Tot,POL_Greek_SEO,POL_Greek_UOLSE_VWorW,POL_Greek_UOLSE_NWorNAA,POL_Greek_UOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_UOLSE_VWorW,POL_IAL_Bengali_UOLSE_NWorNAA,POL_IAL_Bengali_UOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Guj_SEO,POL_IAL_Guj_UOLSE_VWorW,POL_IAL_Guj_UOLSE_NWorNAA,POL_IAL_Guj_UOLSE_Tot,POL_IAL_Guj_NS,POL_IAL_Guj_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_UOLSE_VWorW,POL_IAL_Hindi_UOLSE_NWorNAA,POL_IAL_Hindi_UOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Nepali_SEO,POL_IAL_Nepali_UOLSE_VWorW,POL_IAL_Nepali_UOLSE_NWorNAA,POL_IAL_Nepali_UOLSE_Tot,POL_IAL_Nepali_NS,POL_IAL_Nepali_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_UOLSE_VWorW,POL_IAL_Punjabi_UOLSE_NWorNAA,POL_IAL_Punjabi_UOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhal_SEO,POL_IAL_Sinhal_UOLSE_VWorW,POL_IAL_Sinhal_UOLSE_NWorNAA,POL_IAL_Sinhal_UOLSE_Tot,POL_IAL_Sinhal_NS,POL_IAL_Sinhal_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_UOLSE_VWorW,POL_IAL_Urdu_UOLSE_NWorNAA,POL_IAL_Urdu_UOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_UOLSE_VWorW,POL_IAL_Oth_UOLSE_NWorNAA,POL_IAL_Oth_UOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_UOLSE_VWorW,POL_IAL_Tot_UOLSE_NWorNAA,POL_IAL_Tot_UOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_UOLSE_VWorW,POL_Italian_UOLSE_NWorNAA,POL_Italian_UOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japan_SEO,POL_Japan_UOLSE_VWorW,POL_Japan_UOLSE_NWorNAA,POL_Japan_UOLSE_Tot,POL_Japan_NS,POL_Japan_Tot,POL_Khmer_SEO,POL_Khmer_UOLSE_VWorW,POL_Khmer_UOLSE_NWorNAA,POL_Khmer_UOLSE_Tot,POL_Khmer_NS,POL_Khmer_Tot,POL_Korean_SEO,POL_Korean_UOLSE_VWorW,POL_Korean_UOLSE_NWorNAA,POL_Korean_UOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedon_SEO,POL_Macedon_UOLSE_VWorW,POL_Macedon_UOLSE_NWorNAA,POL_Macedon_UOLSE_Tot,POL_Macedon_NS,POL_Macedon_Tot,POL_Malayalam_SEO,POL_Malayalam_UOLSE_VWorW,POL_Malayalam_UOLSE_NWorNAA,POL_Malayalam_UOLSE_Tot,POL_Malayalam_NS,POL_Malayalam_Tot,POL_Persian_ED_SEO,POL_Persian_ED_UOLSE_VWorW,POL_Persian_ED_UOLSE_NWorNAA,POL_Persian_ED_UOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_UOLSE_VWorW,POL_Polish_UOLSE_NWorNAA,POL_Polish_UOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Portuguese_SEO,POL_Portuguese_UOLSE_VWorW,POL_Portuguese_UOLSE_NWorNAA,POL_Portuguese_UOLSE_Tot,POL_Portuguese_NS,POL_Portuguese_Tot,POL_Russian_SEO,POL_Russian_UOLSE_VWorW,POL_Russian_UOLSE_NWorNAA,POL_Russian_UOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_UOLSE_VWorW,POL_Samoan_UOLSE_NWorNAA,POL_Samoan_UOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_UOLSE_VWorW,POL_Serbian_UOLSE_NWorNAA,POL_Serbian_UOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipin_SEO,POL_SAL_Filipin_UOLSE_VWorW,POL_SAL_Filipin_UOLSE_NWorNAA,POL_SAL_Filipin_UOLSE_Tot,POL_SAL_Filipin_NS,POL_SAL_Filipin_Tot,POL_SAL_Indon_SEO,POL_SAL_Indon_UOLSE_VWorW,POL_SAL_Indon_UOLSE_NWorNAA,POL_SAL_Indon_UOLSE_Tot,POL_SAL_Indon_NS,POL_SAL_Indon_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_UOLSE_VWorW,POL_SAL_Tagalog_UOLSE_NWorNAA,POL_SAL_Tagalog_UOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_UOLSE_VWorW,POL_SAL_Oth_UOLSE_NWorNAA,POL_SAL_Oth_UOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_UOLSE_VWorW,POL_SAL_Tot_UOLSE_NWorNAA,POL_SAL_Tot_UOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_UOLSE_VWorW,POL_Spanish_UOLSE_NWorNAA,POL_Spanish_UOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_UOLSE_VWorW
115041623,..,7,0,7,0,7,..,214,57,270,8,274,..,25,3,31,0,30,..,19,0,19,0,19,..,4,0,4,0,4,..,45,0,51,0,51,..,109,5,114,0,109,..,186,13,195,0,201,..,366,10,367,3,374,..,213,18,236,3,242,..,445,45,490,3,492,..,131,8,141,0,141,..,255,3,264,0,263,..,32,0,34,0,37,..,1734,102,1841,19,1859,..,73,5,83,0,83,..,3,0,3,0,3,..,0,0,0,0,0,..,101,38,138,0,141,..,6,0,6,0,6,..,81,0,76,0,76,..,147,13,159,0,159,..,13,0,13,0,13,..,3,0,3,0,3,..,14,0,13,0,13,..,0,0,8,0,8,..,9,0,10,0,10,..,143,0,144,0,146,..,52,8,58,0,58,..,284,10,291,3,298,..,10,0,10,0,10,..,490,16,508,7,516,..,95,7,103,0,103,..,149
115041624,..,32,0,35,0,34,..,1061,399,1454,20,1484,..,48,3,49,0,52,..,25,0,25,0,25,..,17,3,16,0,16,..,50,5,58,0,58,..,136,8,138,0,140,..,248,12,262,0,269,..,675,26,701,3,704,..,100,6,104,0,104,..,463,35,496,0,499,..,251,7,257,4,266,..,446,21,467,4,472,..,108,5,110,3,114,..,2419,124,2540,22,2565,..,97,9,104,0,104,..,13,3,19,0,19,..,4,0,4,0,4,..,208,56,265,6,275,..,6,0,6,0,6,..,84,0,84,7,92,..,410,47,451,3,460,..,14,0,17,0,17,..,62,0,62,3,62,..,40,7,51,0,51,..,5,0,5,0,5,..,26,0,29,0,29,..,137,0,137,0,138,..,95,8,102,0,102,..,185,0,185,0,188,..,19,0,19,0,19,..,440,7,453,4,450,..,122,0,129,3,130,..,208
115041625,..,28,11,39,0,37,..,1124,352,1472,17,1489,..,30,3,39,0,39,..,36,0,37,0,39,..,29,0,29,0,27,..,79,3,76,0,76,..,75,3,80,0,77,..,115,3,117,0,117,..,438,21,458,9,462,..,34,4,33,0,33,..,219,19,232,0,232,..,143,11,149,4,156,..,215,8,221,0,223,..,92,9,98,0,98,..,1326,67,1396,10,1407,..,88,9,95,0,95,..,20,4,25,0,25,..,0,0,0,0,0,..,165,39,204,0,204,..,8,0,11,0,11,..,86,0,87,0,87,..,334,46,377,7,385,..,35,0,32,4,33,..,26,0,30,0,30,..,35,0,37,0,37,..,6,0,6,0,6,..,35,3,39,0,39,..,204,4,207,0,207,..,105,6,115,0,116,..,292,7,297,0,299,..,42,0,42,0,42,..,642,14,660,4,663,..,162,15,172,0,176,..,168
116011303,..,11,0,13,0,13,..,350,253,606,9,614,..,46,9,49,0,49,..,22,5,23,0,23,..,15,0,15,0,14,..,59,23,83,0,81,..,240,22,256,0,260,..,415,59,476,3,482,..,722,44,764,5,768,..,280,28,306,5,309,..,2069,205,2270,16,2290,..,77,4,84,0,84,..,210,22,237,0,235,..,78,5,80,0,80,..,4084,389,4474,39,4508,..,104,25,128,0,128,..,13,0,13,0,15,..,4,3,9,0,9,..,102,38,145,0,145,..,17,0,13,0,13,..,100,5,107,0,107,..,84,24,106,0,106,..,39,4,49,0,49,..,15,9,22,0,22,..,37,3,39,0,39,..,60,9,66,5,70,..,100,32,130,0,130,..,214,6,218,0,218,..,67,8,73,0,72,..,401,16,414,0,416,..,48,4,49,0,49,..,728,26,756,5,759,..,94,15,106,6,108,..,264
116011304,..,11,3,18,0,18,..,378,238,620,0,619,..,60,10,65,0,65,..,36,3,39,0,39,..,9,0,9,0,9,..,96,16,109,5,110,..,185,11,199,0,200,..,425,34,461,8,468,..,738,33,766,5,773,..,294,29,328,3,335,..,1748,181,1930,24,1953,..,80,5,87,0,87,..,247,36,285,7,288,..,126,6,131,0,136,..,3846,351,4188,46,4240,..,84,16,106,0,105,..,12,0,12,0,12,..,13,3,17,0,17,..,199,140,338,5,343,..,8,3,14,0,14,..,80,6,86,4,86,..,82,24,107,4,110,..,145,58,203,0,206,..,30,3,32,0,33,..,29,3,33,0,36,..,109,12,117,0,117,..,44,15,54,0,54,..,403,8,410,9,417,..,84,10,90,3,97,..,672,22,693,4,698,..,60,8,74,0,74,..,1220,48,1268,11,1282,..,143,25,172,0,172,..,293
116011306,..,21,8,24,0,24,..,319,176,493,0,499,..,101,17,119,0,119,..,24,3,35,0,35,..,15,0,15,0,15,..,106,20,130,0,130,..,284,12,294,0,294,..,634,55,689,3,693,..,1151,43,1196,9,1208,..,278,41,313,0,312,..,997,78,1074,4,1077,..,88,10,98,0,98,..,209,21,232,0,236,..,204,11,222,3,221,..,3838,272,4117,20,4135,..,62,5,63,0,63,..,6,0,6,0,6,..,14,0,18,0,18,..,45,40,88,0,88,..,17,8,27,0,27,..,175,5,185,3,186,..,98,38,136,0,136,..,69,22,90,0,90,..,14,0,18,0,18,..,43,7,47,0,47,..,185,22,202,0,203,..,77,22,100,0,100,..,897,17,921,4,917,..,99,15,114,0,117,..,1749,65,1810,13,1822,..,110,6,112,0,112,..,2852,109,2959,13,2970,..,164,23,189,3,194,..,457
116011307,..,29,3,31,0,31,..,779,297,1077,10,1083,..,89,21,110,5,114,..,81,0,85,0,85,..,28,0,35,0,35,..,169,22,194,0,196,..,116,11,126,4,131,..,94,10,98,0,98,..,492,24,515,3,522,..,117,9,129,6,133,..,481,37,518,9,525,..,174,7,183,0,183,..,170,10,184,3,182,..,80,0,86,0,86,..,1722,112,1832,14,1851,..,157,17,169,3,172,..,24,0,29,0,24,..,11,0,11,0,10,..,204,118,327,3,329,..,12,0,15,0,15,..,93,3,94,3,99,..,142,39,180,0,180,..,73,10,88,0,86,..,28,5,33,0,33,..,53,8,65,0,65,..,31,4,38,0,42,..,64,7,75,0,75,..,185,6,191,0,190,..,101,4,105,0,105,..,362,11,370,0,374,..,27,0,30,0,27,..,666,25,689,6,693,..,208,47,252,0,257,..,459
116011560,..,5,3,9,0,9,..,321,192,512,7,516,..,108,7,114,0,114,..,14,0,15,0,15,..,22,0,22,0,22,..,118,19,133,0,135,..,87,5,89,0,89,..,377,12,393,4,400,..,469,31,503,4,505,..,76,9,81,0,79,..,807,62,866,6,872,..,51,0,51,0,51,..,143,8,152,3,153,..,89,5,98,0,102,..,2105,131,2238,21,2256,..,66,5,72,0,71,..,3,0,3,0,3,..,6,0,6,0,6,..,67,28,94,0,94,..,6,0,8,0,8,..,61,7,63,0,63,..,53,20,70,0,70,..,11,0,13,0,13,..,17,4,20,0,20,..,16,0,15,0,15,..,50,4,55,0,55,..,59,18,81,0,81,..,188,5,188,0,194,..,11,0,17,0,18,..,361,19,378,0,378,..,27,4,33,0,33,..,585,25,612,0,616,..,75,10,85,0,85,..,344
116011561,..,16,4,19,0,19,..,346,268,613,7,615,..,94,15,107,0,107,..,22,3,24,0,25,..,61,8,67,0,67,..,132,34,168,0,168,..,137,15,151,0,151,..,391,24,415,0,418,..,662,42,706,5,711,..,224,48,271,0,269,..,1153,111,1263,13,1273,..,53,5,56,0,56,..,158,29,181,3,185,..,96,7,106,0,114,..,2871,278,3151,24,3176,..,97,10,111,0,110,..,4,0,11,0,11,..,0,3,8,0,8,..,71,59,137,0,133,..,9,7,12,0,12,..,48,3,47,0,47,..,58,22,75,5,80,..,29,11,44,0,44,..,18,0,18,0,19,..,17,0,20,0,20,..,100,10,103,0,106,..,70,22,92,0,92,..,312,7,324,0,324,..,38,4,43,0,45,..,602,30,628,0,629,..,55,0,57,0,57,..,1013,41,1055,4,1056,..,114,22,135,0,134,..,250
116011626,..,12,3,16,0,16,..,431,221,652,3,656,..,41,9,51,0,51,..,31,0,27,0,31,..,21,0,21,0,21,..,176,43,216,0,216,..,107,4,117,0,122,..,316,27,342,3,339,..,602,29,628,4,631,..,151,13,166,0,166,..,638,53,691,11,701,..,123,4,128,0,128,..,117,9,119,0,126,..,107,5,109,0,112,..,2163,147,2305,21,2324,..,64,6,73,0,73,..,8,0,8,0,8,..,0,0,0,0,0,..,78,47,121,0,122,..,10,5,8,0,8,..,104,8,110,0,110,..,55,12,63,0,63,..,15,0,20,0,20,..,14,0,17,0,17,..,11,0,11,0,11,..,46,3,48,0,48,..,33,15,43,0,50,..,152,9,157,0,157,..,54,3,61,0,58,..,244,17,263,3,267,..,25,0,25,0,25,..,482,27,503,5,507,..,98,10,106,4,107,..,731
116011627,..,19,3,25,0,25,..,314,167,485,0,486,..,25,5,31,0,31,..,16,0,18,0,18,..,7,0,6,0,6,..,50,11,61,0,61,..,107,9,119,4,118,..,612,64,675,7,680,..,549,38,584,8,590,..,284,23,308,3,313,..,367,24,393,3,391,..,59,3,64,0,64,..,93,5,101,5,103,..,117,0,118,3,121,..,2191,166,2358,25,2379,..,46,4,52,0,52,..,0,0,0,0,0,..,0,0,0,0,0,..,101,65,164,0,168,..,0,0,0,0,0,..,167,8,171,0,173,..,21,11,37,0,37,..,42,5,45,0,45,..,11,0,11,0,11,..,14,5,20,0,20,..,47,0,50,0,50,..,17,12,21,0,21,..,101,0,99,0,101,..,81,4,88,0,88,..,121,0,126,0,126,..,8,0,8,0,8,..,307,8,317,0,316,..,67,8,71,0,73,..,1120
116021309,..,30,3,36,0,36,..,667,181,849,9,856,..,65,7,70,0,69,..,35,0,35,0,35,..,7,0,9,0,9,..,71,11,77,0,73,..,152,3,161,0,161,..,286,25,306,0,306,..,1013,40,1053,3,1057,..,131,8,138,0,138,..,1719,151,1879,7,1885,..,322,6,325,0,325,..,181,7,187,0,187,..,162,4,167,5,172,..,3964,246,4210,13,4223,..,61,10,73,0,73,..,12,0,11,0,11,..,0,4,4,0,4,..,126,68,199,0,199,..,0,0,0,0,0,..,103,5,110,6,111,..,111,20,131,0,133,..,39,0,39,0,39,..,29,3,29,0,29,..,59,3,64,0,64,..,27,5,29,0,29,..,16,0,16,0,16,..,193,0,196,0,196,..,116,11,125,0,129,..,373,8,376,0,376,..,34,0,33,0,33,..,710,18,729,0,735,..,109,4,115,0,115,..,415
116021562,..,3,3,8,0,8,..,99,36,131,0,131,..,19,0,19,0,19,..,6,0,6,0,6,..,4,0,4,0,4,..,32,0,32,0,32,..,10,0,9,0,9,..,92,4,98,0,96,..,194,10,207,3,209,..,22,0,27,0,29,..,269,28,298,4,297,..,46,0,46,0,46,..,54,8,62,0,62,..,35,0,35,0,35,..,728,58,789,5,792,..,13,4,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,29,11,36,0,36,..,0,0,0,0,0,..,41,0,41,0,47,..,17,5,22,0,25,..,11,0,11,0,11,..,0,0,0,0,0,..,4,0,7,0,7,..,3,0,3,0,3,..,4,4,8,0,8,..,41,0,43,0,42,..,17,4,24,0,24,..,95,8,105,0,106,..,6,0,6,0,6,..,157,12,175,5,174,..,40,3,45,0,45,..,89
116021563,..,26,0,26,0,26,..,381,119,502,8,506,..,40,5,45,0,50,..,19,0,23,0,23,..,25,0,25,0,25,..,89,9,100,0,100,..,234,19,254,0,253,..,599,48,644,5,650,..,1071,57,1124,7,1132,..,358,39,399,3,406,..,1540,149,1689,19,1705,..,285,7,294,0,298,..,338,30,370,0,370,..,256,5,256,0,261,..,4678,348,5030,38,5065,..,80,5,83,0,83,..,28,0,23,0,23,..,6,3,8,0,8,..,78,39,118,0,117,..,4,5,7,0,7,..,274,4,277,0,282,..,208,44,249,0,252,..,73,6,81,0,83,..,18,3,21,0,21,..,48,6,50,0,50,..,76,4,85,0,87,..,29,3,33,0,33,..,410,13,423,3,426,..,103,14,113,0,113,..,697,39,734,4,739,..,34,3,40,0,40,..,1243,66,1306,3,1313,..,158,11,164,5,168,..,536
116021628,..,21,4,27,3,26,..,564,190,757,9,765,..,32,0,37,0,37,..,41,0,44,0,39,..,20,0,20,0,23,..,72,7,79,0,79,..,321,14,337,0,333,..,557,34,590,4,590,..,1239,32,1274,7,1281,..,102,3,111,0,111,..,1000,69,1068,4,1074,..,329,16,341,0,343,..,431,33,466,4,468,..,271,4,271,0,281,..,4251,203,4456,22,4480,..,77,4,83,3,82,..,16,0,16,0,16,..,3,0,3,0,3,..,143,40,185,0,185,..,6,0,6,0,6,..,260,3,266,3,264,..,257,24,284,3,285,..,21,3,17,0,17,..,45,0,46,0,46,..,41,3,46,0,49,..,30,0,30,0,30,..,20,3,23,0,23,..,258,3,267,0,268,..,169,11,182,5,183,..,369,4,373,3,380,..,35,6,37,0,37,..,836,24,859,7,864,..,195,18,220,0,219,..,340
116021629,..,3,0,3,0,3,..,200,90,281,5,290,..,14,0,15,0,15,..,16,0,17,0,17,..,4,0,6,0,6,..,21,8,29,0,29,..,227,6,234,0,234,..,1242,122,1367,13,1376,..,833,36,870,8,872,..,144,16,160,3,162,..,1194,128,1319,34,1353,..,160,6,168,0,169,..,302,29,335,4,340,..,169,7,172,0,175,..,4259,360,4622,68,4693,..,27,0,28,0,26,..,0,0,0,0,0,..,11,0,14,0,9,..,75,30,106,0,102,..,6,0,6,0,6,..,284,15,301,6,304,..,60,7,73,0,73,..,8,0,8,0,8,..,23,0,23,0,23,..,14,0,16,0,16,..,96,13,108,0,108,..,18,0,18,0,18,..,518,13,531,7,537,..,40,8,48,0,46,..,836,17,859,10,871,..,57,3,61,0,62,..,1453,43,1497,17,1514,..,60,4,65,0,65,..,348
116021630,..,6,6,5,0,5,..,232,84,322,4,327,..,20,4,19,0,19,..,3,0,3,0,7,..,16,0,16,0,16,..,31,0,31,0,31,..,78,3,83,0,83,..,223,18,244,4,245,..,314,12,329,4,331,..,319,36,356,4,358,..,368,50,417,6,423,..,105,7,108,0,108,..,246,15,260,3,263,..,83,8,90,0,90,..,1740,152,1894,19,1909,..,65,16,80,0,80,..,13,0,13,0,13,..,0,0,0,0,0,..,48,33,84,0,84,..,7,0,4,0,4,..,114,15,130,0,128,..,77,9,87,3,91,..,10,0,10,0,6,..,18,3,22,0,22,..,15,0,15,0,16,..,19,0,24,0,24,..,11,0,11,0,11,..,168,3,168,0,165,..,45,3,56,0,56,..,255,7,262,0,262,..,16,0,16,0,16,..,482,19,500,0,507,..,90,6,99,0,99,..,180
116021631,..,8,0,13,0,13,..,302,101,403,4,402,..,18,0,20,0,20,..,12,4,15,0,15,..,11,0,11,0,11,..,22,0,25,0,29,..,79,7,80,0,80,..,442,40,484,7,488,..,824,35,855,8,865,..,131,15,145,4,147,..,454,27,487,3,493,..,127,7,131,0,139,..,146,3,154,0,159,..,144,6,146,7,152,..,2351,139,2494,32,2525,..,30,0,30,0,30,..,0,0,0,0,0,..,0,0,0,0,0,..,72,29,101,0,102,..,7,0,3,0,3,..,127,10,133,0,133,..,23,3,26,0,27,..,25,0,20,0,20,..,11,0,9,0,9,..,18,0,18,0,18,..,48,6,51,0,50,..,6,0,6,0,7,..,216,4,222,0,224,..,30,3,37,0,39,..,384,8,394,5,400,..,25,0,26,0,26,..,659,16,674,9,685,..,58,3,64,0,64,..,193
116021632,..,26,11,37,0,37,..,1005,424,1436,12,1447,..,28,0,32,0,32,..,36,0,36,0,36,..,27,0,27,0,27,..,44,5,47,0,47,..,338,15,353,0,357,..,1117,94,1204,8,1216,..,1833,90,1922,13,1938,..,411,38,455,4,464,..,1521,128,1651,16,1665,..,359,13,367,0,373,..,676,35,711,12,720,..,432,17,448,3,452,..,6682,432,7112,66,7182,..,67,4,74,0,74,..,8,0,8,0,8,..,0,0,0,0,0,..,169,55,226,0,226,..,7,0,9,0,9,..,432,25,451,3,460,..,308,37,351,0,350,..,15,3,21,0,21,..,34,4,40,0,40,..,52,4,53,0,56,..,92,10,100,0,103,..,29,0,29,0,29,..,288,3,293,3,299,..,139,6,144,3,147,..,445,11,455,3,458,..,56,0,56,0,57,..,921,24,947,12,956,..,163,8,173,0,173,..,660
116021633,..,20,4,23,0,23,..,491,151,643,5,649,..,31,0,30,0,31,..,44,0,44,0,46,..,8,0,8,0,8,..,34,0,41,0,41,..,121,0,128,0,130,..,216,12,235,0,241,..,756,25,784,10,795,..,82,5,83,0,83,..,501,45,539,4,547,..,158,6,165,0,172,..,142,6,151,4,157,..,142,0,150,0,150,..,2129,111,2242,29,2264,..,50,0,50,0,50,..,11,0,11,0,11,..,0,0,0,0,0,..,118,53,168,0,170,..,8,0,8,0,8,..,108,0,109,0,114,..,196,26,223,0,218,..,17,4,17,0,17,..,14,0,16,0,16,..,34,0,33,0,33,..,26,0,26,0,26,..,24,5,32,0,32,..,160,0,160,0,160,..,60,14,73,0,76,..,313,13,321,0,328,..,40,0,40,0,40,..,568,25,594,0,594,..,111,17,124,0,122,..,211
116031313,..,0,0,9,0,9,..,81,45,127,0,127,..,21,7,26,0,26,..,19,0,18,0,18,..,11,0,15,0,15,..,37,10,53,0,53,..,102,7,107,0,104,..,18,0,17,0,17,..,402,31,428,0,434,..,14,4,16,0,16,..,70,8,81,0,81,..,11,0,11,0,11,..,348,43,387,7,395,..,32,6,41,0,41,..,997,93,1083,13,1097,..,36,3,38,0,36,..,0,0,0,0,0,..,11,0,13,0,13,..,12,12,18,0,18,..,8,6,14,0,15,..,17,0,17,0,17,..,18,10,31,0,31,..,12,0,13,0,13,..,15,6,22,0,22,..,9,3,21,0,21,..,720,99,815,11,822,..,6,6,15,0,15,..,151,3,154,0,154,..,50,8,60,0,60,..,383,13,395,0,399,..,28,8,33,0,33,..,616,34,646,0,652,..,136,36,165,0,165,..,71
116031314,..,3,0,7,0,7,..,49,20,67,0,67,..,10,0,18,0,18,..,18,0,18,0,18,..,0,0,0,0,0,..,59,17,75,0,78,..,42,0,50,3,50,..,153,30,179,0,180,..,251,20,270,0,269,..,18,0,18,0,18,..,662,68,728,5,733,..,24,0,29,0,29,..,110,4,117,0,112,..,33,0,36,0,36,..,1302,117,1420,13,1429,..,23,7,25,0,25,..,0,0,0,0,0,..,0,0,0,0,0,..,4,3,11,0,11,..,3,0,3,0,3,..,39,5,42,0,42,..,26,4,31,0,31,..,15,0,13,0,13,..,11,4,17,0,17,..,12,0,10,0,10,..,99,13,113,0,115,..,17,0,15,0,15,..,221,9,222,0,226,..,32,3,37,0,37,..,577,12,589,9,596,..,21,0,21,0,21,..,846,21,874,5,877,..,63,8,77,0,77,..,53
116031315,..,6,4,15,0,15,..,123,54,173,0,173,..,39,11,46,0,48,..,37,0,39,0,39,..,5,0,9,0,9,..,44,14,55,0,55,..,265,13,278,3,283,..,141,10,151,3,152,..,1051,49,1103,10,1107,..,85,9,95,0,100,..,412,51,459,9,469,..,44,3,44,0,44,..,896,85,982,17,993,..,124,3,131,0,131,..,3018,222,3238,38,3276,..,38,4,38,0,38,..,4,0,7,0,7,..,21,6,28,0,28,..,8,16,19,0,21,..,3,0,10,0,10,..,58,0,59,0,60,..,67,20,89,0,89,..,18,3,27,0,27,..,28,7,33,0,33,..,7,3,9,0,12,..,327,40,367,3,371,..,64,28,94,0,94,..,785,26,819,4,821,..,91,5,101,0,99,..,1861,71,1927,8,1929,..,69,0,68,0,68,..,2809,111,2917,9,2928,..,175,26,204,0,204,..,177
116031316,..,7,9,13,0,13,..,88,58,147,0,147,..,17,6,29,0,29,..,17,0,17,0,17,..,11,0,11,0,11,..,41,12,49,0,49,..,218,9,224,0,224,..,318,16,334,6,341,..,410,20,432,3,439,..,134,3,140,5,140,..,237,18,260,4,264,..,72,0,75,0,75,..,244,29,271,8,270,..,57,0,57,3,55,..,1685,104,1790,27,1810,..,36,0,41,0,42,..,12,5,21,0,21,..,0,0,3,0,3,..,7,5,19,0,19,..,9,0,11,0,11,..,47,0,50,0,48,..,35,14,57,0,57,..,20,3,27,0,27,..,13,0,19,0,19,..,29,3,35,0,31,..,706,84,792,0,795,..,15,0,15,0,15,..,193,4,195,0,194,..,52,4,57,4,58,..,428,17,443,0,442,..,57,6,62,0,62,..,727,34,758,8,765,..,92,20,114,0,109,..,121
116031317,..,0,9,8,0,8,..,172,159,331,3,339,..,110,27,130,0,132,..,28,8,33,6,33,..,17,0,17,0,17,..,53,29,81,0,81,..,594,66,657,13,670,..,108,8,117,0,118,..,557,41,601,0,602,..,119,9,130,0,133,..,319,28,336,0,344,..,23,0,27,0,27,..,1491,168,1656,15,1671,..,84,9,89,0,89,..,3296,319,3624,36,3656,..,49,10,59,0,59,..,6,0,6,0,6,..,12,7,19,0,19,..,29,12,37,0,41,..,29,4,31,0,34,..,58,4,59,0,59,..,71,24,95,3,91,..,23,5,23,0,23,..,16,5,18,4,22,..,7,0,7,0,7,..,446,70,517,7,521,..,29,8,33,0,33,..,515,37,551,13,563,..,82,17,100,0,101,..,1109,53,1157,0,1163,..,70,0,72,0,72,..,1777,106,1883,14,1896,..,94,26,119,0,118,..,235
