SA2_CODE_2021,M_AgriForestFish_0,M_AgriForestFish_1_19,M_AgriForestFish_20_29,M_AgriForestFish_30_34,M_AgriForestFish_35_39,M_AgriForestFish_40_44,M_AgriForestFish_45_49,M_AgriForestFish_50_over,M_AgriForestFish_hours_NS,M_AgriForestFish_Tot,M_Min_0,M_Min_1_19,M_Min_20_29,M_Min_30_34,M_Min_35_39,M_Min_40_44,M_Min_45_49,M_Min_50_over,M_Min_hours_NS,M_Min_Tot,M_Mnfg_0,M_Mnfg_1_19,M_Mnfg_20_29,M_Mnfg_30_34,M_Mnfg_35_39,M_Mnfg_40_44,M_Mnfg_45_49,M_Mnfg_50_over,M_Mnfg_hours_NS,M_Mnfg_Tot,M_EGW_WS_0,M_EGW_WS_1_19,M_EGW_WS_20_29,M_EGW_WS_30_34,M_EGW_WS_35_39,M_EGW_WS_40_44,M_EGW_WS_45_49,M_EGW_WS_50_over,M_EGW_WS_hours_NS,M_EGW_WS_Tot,M_Cnstn_0,M_Cnstn_1_19,M_Cnstn_20_29,M_Cnstn_30_34,M_Cnstn_35_39,M_Cnstn_40_44,M_Cnstn_45_49,M_Cnstn_50_over,M_Cnstn_hours_NS,M_Cnstn_Tot,M_WTrade_0,M_WTrade_1_19,M_WTrade_20_29,M_WTrade_30_34,M_WTrade_35_39,M_WTrade_40_44,M_WTrade_45_49,M_WTrade_50_over,M_WTrade_hours_NS,M_WTrade_Tot,M_RTrade_0,M_RTrade_1_19,M_RTrade_20_29,M_RTrade_30_34,M_RTrade_35_39,M_RTrade_40_44,M_RTrade_45_49,M_RTrade_50_over,M_RTrade_hours_NS,M_RTrade_Tot,M_AccomFoodS_0,M_AccomFoodS_1_19,M_AccomFoodS_20_29,M_AccomFoodS_30_34,M_AccomFoodS_35_39,M_AccomFoodS_40_44,M_AccomFoodS_45_49,M_AccomFoodS_50_over,M_AccomFoodS_hours_NS,M_AccomFoodS_Tot,M_TransPostWhse_0,M_TransPostWhse_1_19,M_TransPostWhse_20_29,M_TransPostWhse_30_34,M_TransPostWhse_35_39,M_TransPostWhse_40_44,M_TransPostWhse_45_49,M_TransPostWhse_50_over,M_TransPostWhse_hours_NS,M_TransPostWhse_Tot,M_InfoMedTelecom_0,M_InfoMedTelecom_1_19,M_InfoMedTelecom_20_29,M_InfoMedTelecom_30_34,M_InfoMedTelecom_35_39,M_InfoMedTelecom_40_44,M_InfoMedTelecom_45_49,M_InfoMedTelecom_50_over,M_InfoMedTelecom_hours_NS,M_InfoMedTelecom_Tot,M_FinInsurS_0,M_FinInsurS_1_19,M_FinInsurS_20_29,M_FinInsurS_30_34,M_FinInsurS_35_39,M_FinInsurS_40_44,M_FinInsurS_45_49,M_FinInsurS_50_over,M_FinInsurS_hours_NS,M_FinInsurS_Tot,M_RentHirREserv_0,M_RentHirREserv_1_19,M_RentHirREserv_20_29,M_RentHirREserv_30_34,M_RentHirREserv_35_39,M_RentHirREserv_40_44,M_RentHirREserv_45_49,M_RentHirREserv_50_over,M_RentHirREserv_hours_NS,M_RentHirREserv_Tot,M_ProScieTechServ_0,M_ProScieTechServ_1_19,M_ProScieTechServ_20_29,M_ProScieTechServ_30_34,M_ProScieTechServ_35_39,M_ProScieTechServ_40_44,M_ProScieTechServ_45_49,M_ProScieTechServ_50_over,M_ProScieTechServ_hours_NS,M_ProScieTechServ_Tot,M_AdminSupServ_0,M_AdminSupServ_1_19,M_AdminSupServ_20_29,M_AdminSupServ_30_34,M_AdminSupServ_35_39,M_AdminSupServ_40_44,M_AdminSupServ_45_49,M_AdminSupServ_50_over,M_AdminSupServ_hours_NS,M_AdminSupServ_Tot,M_PubAdmiSafety_0,M_PubAdmiSafety_1_19,M_PubAdmiSafety_20_29,M_PubAdmiSafety_30_34,M_PubAdmiSafety_35_39,M_PubAdmiSafety_40_44,M_PubAdmiSafety_45_49,M_PubAdmiSafety_50_over,M_PubAdmiSafety_hours_NS,M_PubAdmiSafety_Tot,M_EducTrain_0,M_EducTrain_1_19,M_EducTrain_20_29,M_EducTrain_30_34,M_EducTrain_35_39,M_EducTrain_40_44,M_EducTrain_44_49,M_EducTrain_50_over,M_EducTrain_hours_NS,M_EducTrain_Tot,M_HealthCareSocA_0,M_HealthCareSocA_1_19,M_HealthCareSocA_20_29,M_HealthCareSocA_30_34,M_HealthCareSocA_35_39,M_HealthCareSocA_40_44,M_HealthCareSocA_45_49,M_HealthCareSocA_50_over,M_HealthCareSocA_hours_NS,M_HealthCareSocA_Tot,M_ArtRecServ_0,M_ArtRecServ_1_19,M_ArtRecServ_20_29,M_ArtRecServ_30_34,M_ArtRecServ_35_39,M_ArtRecServ_40_44,M_ArtRecServ_45_49,M_ArtRecServ_50_over,M_ArtRecServ_hours_NS,M_ArtRecServ_Tot,M_OthServ_0,M_OthServ_1_19,M_OthServ_20_29,M_OthServ_30_34,M_OthServ_35_39,M_OthServ_40_44,M_OthServ_45_49,M_OthServ_50_over,M_OthServ_hours_NS,M_OthServ_Tot,M_ID_NS_0,M_ID_NS_1_19,M_ID_NS_20_29,M_ID_NS_30_34,M_ID_NS_35_39,M_ID_NS_40_44,M_ID_NS_45_49,M_ID_NS_50_over,M_ID_NS_hours_NS,M_ID_NS_Tot
124051581,0,0,0,0,4,6,0,4,0,19,3,0,0,0,0,0,0,3,0,10,26,24,14,14,160,108,19,35,4,413,3,9,7,0,21,25,3,9,3,86,126,68,39,42,77,125,15,49,17,561,12,5,9,9,58,33,12,16,4,162,36,46,38,22,96,51,7,23,5,329,32,43,20,11,22,12,0,11,4,157,34,32,41,23,121,125,31,78,17,497,0,4,0,0,5,15,5,4,0,36,0,3,0,0,33,29,9,6,0,89,0,0,5,0,8,12,4,10,0,43,11,9,14,4,39,44,10,18,5,148,18,15,10,9,35,24,8,9,0,128,9,11,5,6,67,31,19,20,4,167,5,17,12,7,36,15,0,14,0,105,12,24,33,19,63,46,5,22,7,219,15,0,4,0,3,5,3,0,0,29,10,9,4,8,29,28,10,21,0,125,29,23,23,12,68,50,7,17,61,281
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,32,27,39,18,107,60,13,11,0,302,3,3,3,0,10,12,0,0,0,25,154,22,21,12,44,51,6,14,14,335,3,12,14,12,43,22,4,9,3,128,30,98,114,42,79,55,12,19,5,451,92,101,99,27,32,39,3,9,8,418,31,72,75,25,70,54,11,21,12,371,7,9,12,0,14,19,0,3,0,62,5,3,7,7,42,45,3,0,0,110,3,3,3,0,13,9,0,6,0,40,11,18,11,4,74,66,9,13,3,215,31,47,72,14,43,18,4,7,6,235,11,7,14,8,67,31,13,5,8,156,3,19,12,6,28,15,5,3,6,91,5,30,38,18,66,50,10,19,8,235,13,0,0,0,10,7,0,0,0,33,23,21,12,8,21,27,5,0,4,108,67,42,57,25,66,32,12,8,130,435
125011583,0,4,9,0,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,16,19,43,17,71,37,7,12,0,220,0,3,0,0,0,0,0,0,0,6,106,12,11,6,26,43,3,5,8,223,7,7,11,4,37,23,3,4,0,87,19,67,104,30,53,30,3,12,14,327,47,92,65,23,35,22,4,5,8,299,24,41,58,18,36,31,4,13,4,223,4,7,5,0,14,11,0,4,0,39,0,3,0,4,17,18,0,5,0,44,0,3,4,0,3,7,0,0,0,17,0,10,11,8,34,46,0,9,3,116,23,38,73,12,38,21,0,6,3,224,8,4,22,0,29,11,14,4,6,99,3,8,9,7,14,10,4,6,4,57,8,20,54,23,63,31,3,11,9,198,4,0,5,0,4,0,0,0,0,18,0,3,14,0,4,13,0,0,0,46,29,39,51,11,60,38,4,3,83,321
125011584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,9,3,36,40,5,5,0,125,0,3,0,0,4,4,0,0,0,17,115,15,15,5,12,22,3,9,8,206,0,5,5,5,14,19,0,5,0,52,16,30,13,23,31,24,6,6,0,143,19,17,9,4,6,8,5,4,3,74,18,20,22,10,24,36,10,20,3,171,0,8,0,0,16,3,0,6,3,41,5,0,3,5,16,21,0,0,0,50,3,0,0,0,8,10,0,0,0,16,4,4,3,5,32,32,9,6,0,105,12,7,5,0,9,6,0,4,3,37,5,9,12,0,26,19,3,9,0,83,3,15,4,0,13,8,0,5,5,59,0,10,7,8,22,21,0,13,0,88,4,0,0,0,0,9,0,0,0,16,9,5,5,0,14,7,3,0,0,42,37,5,11,4,14,18,0,3,35,138
125011585,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,28,3,17,9,61,39,5,12,0,173,0,3,0,0,8,4,4,3,0,20,105,24,10,0,21,32,7,12,9,219,13,14,4,0,31,18,3,7,0,94,15,25,19,11,37,27,5,8,0,145,24,17,15,8,13,7,3,3,0,92,20,24,11,4,30,55,10,19,0,175,4,0,0,0,15,11,0,0,0,36,4,0,0,3,31,22,3,7,0,74,0,0,0,0,7,4,0,0,0,12,15,4,9,3,39,50,6,15,0,139,5,6,9,0,10,11,0,9,5,53,8,6,8,0,36,14,0,5,3,79,0,11,9,5,19,10,0,3,0,65,8,6,17,13,21,31,8,13,0,114,3,0,0,0,4,0,0,0,0,13,3,7,0,0,4,8,0,0,0,36,24,16,20,12,27,22,5,7,60,192
125011586,0,0,0,0,7,0,0,0,0,11,4,0,0,0,3,0,0,5,0,10,52,34,37,22,106,74,26,35,3,388,0,6,3,0,13,9,5,7,0,39,255,46,36,20,43,71,13,30,13,525,8,20,17,14,61,50,10,14,3,186,61,89,70,40,92,61,10,29,5,459,91,100,95,18,34,44,7,12,17,425,39,41,57,19,74,75,11,50,3,372,7,5,0,3,30,39,5,3,0,97,5,4,12,9,99,113,9,36,0,288,3,10,3,0,20,20,0,5,5,73,20,29,19,8,126,167,23,43,4,444,60,42,47,13,42,37,6,6,0,255,10,7,11,3,75,42,18,17,0,186,16,37,9,9,39,36,8,13,0,177,16,47,44,33,96,86,18,31,6,374,29,4,3,6,11,7,5,0,0,70,26,22,18,9,34,23,9,9,5,150,61,39,40,12,80,67,4,24,122,459
125011587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,7,3,49,18,7,5,3,111,0,0,0,3,0,7,0,0,0,3,59,6,9,6,12,24,6,6,0,127,0,6,0,0,15,7,0,0,0,35,7,16,13,0,24,19,4,8,0,89,11,9,10,3,7,11,0,0,0,49,13,18,17,3,13,26,8,11,3,117,0,0,3,0,7,0,4,0,0,19,4,0,0,0,12,11,0,0,0,34,0,0,0,0,4,0,0,0,0,7,5,0,0,0,21,25,0,6,0,51,10,9,8,0,3,3,0,0,0,34,10,4,7,6,16,11,6,4,0,54,0,3,0,4,10,12,0,3,0,33,9,8,10,4,18,21,5,0,0,69,5,0,0,0,0,0,0,0,0,4,7,5,9,0,4,4,3,3,0,40,7,14,10,3,20,24,0,5,20,101
125011709,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,10,3,9,9,30,46,17,33,0,158,0,3,0,6,3,12,0,0,0,26,70,18,10,3,17,40,6,14,0,177,6,4,9,6,37,36,8,9,0,118,15,29,29,10,31,27,7,8,0,161,24,30,12,10,10,5,4,5,0,107,13,18,9,6,25,32,5,20,0,124,0,3,4,0,18,17,5,11,0,65,0,3,0,5,38,68,19,27,0,162,3,3,9,0,3,13,3,9,0,42,7,18,18,9,52,78,16,33,0,230,8,15,5,4,16,9,0,4,0,61,6,3,4,0,41,28,12,13,4,110,13,18,0,4,33,23,13,17,0,111,6,11,14,14,33,43,10,11,0,144,8,4,0,6,4,0,0,0,0,27,11,8,3,3,10,18,0,7,6,70,9,4,9,8,24,26,4,12,22,122
125011710,0,0,0,0,5,4,0,0,0,12,0,0,0,0,3,3,0,0,0,15,28,27,23,12,95,94,20,50,4,349,0,0,0,0,25,24,4,7,0,60,226,52,24,10,90,130,27,62,13,633,13,34,12,6,95,99,21,32,0,323,56,53,52,22,101,96,30,42,6,454,88,79,60,23,47,25,13,17,5,349,31,37,36,28,87,94,17,57,3,388,12,7,12,4,60,75,15,18,3,205,10,5,11,14,191,223,38,73,4,568,7,21,12,5,50,58,3,5,0,170,25,43,43,20,268,344,43,119,0,908,27,28,24,11,50,44,0,15,5,201,14,10,8,3,99,72,19,23,3,251,9,35,12,14,65,74,13,20,3,246,10,29,43,24,100,107,6,45,0,363,29,13,3,4,11,18,3,4,0,87,24,25,10,6,33,34,3,14,0,151,36,26,25,10,90,107,8,24,83,415
125021477,0,4,3,0,6,6,0,4,0,20,0,0,0,0,0,5,0,5,0,12,26,34,25,19,92,111,35,50,0,393,0,4,0,0,12,20,4,6,0,61,343,94,42,16,80,147,31,65,19,836,16,19,22,13,89,87,16,34,0,294,61,74,57,38,85,87,16,41,0,472,68,82,43,18,28,16,6,14,0,283,53,42,32,13,58,92,31,45,8,381,6,17,3,0,45,64,12,15,0,168,10,11,13,5,110,119,16,51,0,350,10,10,5,3,19,26,13,6,0,92,17,25,24,23,154,207,26,80,8,560,69,34,17,12,19,39,9,10,5,200,32,21,6,15,144,153,45,90,8,522,27,39,20,6,55,56,15,30,0,244,23,29,33,20,91,95,14,32,11,349,24,11,5,8,13,8,4,11,0,73,49,37,19,12,51,72,7,24,6,271,26,24,17,7,69,61,5,21,51,288
125021478,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,30,19,14,18,56,71,17,21,0,252,5,3,0,0,19,15,6,7,0,50,211,60,29,15,46,99,28,60,6,553,10,14,15,8,44,73,14,25,0,206,39,59,42,20,54,69,8,36,6,327,64,51,25,14,21,20,4,15,0,220,28,23,24,12,53,82,13,30,0,269,4,4,5,3,32,35,6,15,0,114,3,5,9,4,56,81,18,23,0,198,18,16,8,3,17,27,9,15,0,111,17,43,40,17,96,159,19,78,5,466,35,29,15,7,17,16,5,9,0,137,14,9,10,6,84,44,8,13,0,187,23,44,17,6,57,35,8,25,0,216,15,45,37,19,76,66,17,35,3,313,14,4,9,3,9,5,0,3,0,52,27,30,14,11,26,43,8,14,3,159,25,25,27,5,54,54,7,25,43,260
125021711,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,3,13,7,8,0,53,48,11,31,4,174,0,0,0,0,5,10,0,4,0,21,86,24,14,3,25,65,8,29,0,260,5,11,5,6,36,50,13,19,0,135,35,41,32,13,35,37,8,6,0,225,33,34,20,11,10,7,0,10,4,124,14,13,7,10,20,35,5,20,0,124,5,9,7,0,24,41,6,9,0,99,3,9,6,7,63,90,22,37,0,234,4,4,5,5,6,13,5,6,0,60,10,24,17,12,75,133,30,59,0,364,16,11,6,5,12,11,0,9,5,64,3,4,9,0,47,32,10,7,0,113,19,38,7,5,40,25,10,13,0,153,9,30,21,9,61,56,14,15,0,219,11,3,5,4,3,3,0,0,0,30,11,15,5,8,22,20,0,6,0,89,10,16,8,3,29,38,12,7,27,147
125021712,0,0,0,0,3,3,0,0,0,8,0,0,0,0,4,0,0,4,0,3,26,21,13,16,83,77,20,27,0,278,0,0,0,3,16,20,6,3,0,47,179,48,33,7,61,95,15,27,13,477,13,13,15,10,60,73,10,17,0,217,47,76,41,31,57,76,9,27,3,359,49,42,21,9,23,14,6,14,0,186,35,28,22,10,59,64,17,38,0,280,4,7,5,0,60,66,3,23,0,171,4,16,10,16,112,125,23,52,3,355,7,7,8,7,20,24,3,13,0,86,19,44,26,9,146,254,30,75,7,613,29,16,13,12,27,23,4,3,0,123,8,9,7,4,73,65,19,29,0,210,19,57,15,9,77,43,5,30,3,267,21,54,38,24,78,82,18,43,8,361,11,4,3,5,16,4,6,0,0,47,16,22,10,8,29,34,9,12,0,134,25,28,14,10,57,61,8,17,40,253
125031479,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,4,0,4,61,17,28,8,140,65,3,24,3,349,0,0,0,0,9,14,0,0,0,27,204,43,19,16,56,66,12,21,20,456,18,20,4,7,52,42,12,9,0,157,51,40,51,26,59,59,7,21,5,321,45,45,20,16,11,10,0,6,7,155,59,40,34,25,74,87,20,32,14,393,3,0,4,4,27,18,0,6,0,66,0,3,9,6,50,48,4,18,0,141,6,0,0,0,12,9,0,5,0,36,10,17,10,9,51,61,4,30,0,192,25,12,10,7,16,11,0,3,4,94,16,17,20,11,58,41,11,7,9,173,7,28,12,11,18,20,0,4,3,110,17,27,27,10,40,40,4,14,0,190,25,0,0,0,4,0,0,0,0,34,31,25,11,7,23,18,11,6,0,139,32,36,21,13,59,36,7,15,67,296
125031480,0,0,0,0,0,3,6,0,0,8,0,0,0,0,5,0,0,0,0,3,38,29,18,15,113,49,20,23,0,305,5,4,0,0,6,7,3,3,3,26,150,23,12,12,31,31,8,24,10,300,14,15,6,6,40,28,8,3,0,125,29,35,26,13,32,30,5,15,7,201,29,20,11,3,11,3,0,0,0,84,37,16,38,16,75,54,19,34,0,298,3,0,0,3,9,3,0,3,0,38,4,0,0,0,36,28,10,0,0,81,0,3,3,0,10,9,0,4,0,35,9,14,16,10,35,34,11,10,0,128,14,15,6,9,10,21,0,0,0,76,12,10,11,0,34,19,8,0,0,88,3,18,5,3,12,10,0,7,0,60,8,22,19,7,28,22,9,11,0,128,8,0,0,0,0,0,0,0,0,11,26,18,10,5,24,15,3,4,5,108,31,18,20,6,53,29,4,5,44,212
125031481,0,0,0,0,4,5,0,4,0,12,0,0,0,0,4,0,0,0,0,9,35,33,52,17,131,72,13,32,4,387,3,3,0,0,14,11,3,4,0,42,233,44,33,10,51,84,16,28,18,518,11,14,17,14,41,22,9,4,0,139,63,96,113,37,102,61,16,23,8,518,84,136,93,26,46,22,4,10,0,420,41,43,74,22,101,80,14,46,16,438,7,6,5,3,27,27,8,6,0,83,5,11,6,5,74,73,11,5,4,189,7,5,0,10,18,15,5,3,0,53,19,23,30,13,74,126,13,27,5,333,47,30,70,13,42,18,9,3,0,242,10,3,24,7,71,54,17,13,0,200,12,21,11,4,44,22,6,8,3,130,18,35,61,28,93,70,12,23,6,346,19,7,0,0,10,4,0,5,0,45,27,15,26,5,33,19,4,4,0,134,46,50,36,11,64,49,3,20,125,407
125031483,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,35,17,19,11,65,42,17,17,6,238,6,5,3,0,9,12,0,4,0,29,249,45,24,18,58,73,19,14,18,519,9,3,11,6,40,31,10,3,0,122,43,57,48,16,57,42,18,19,3,299,26,43,26,8,19,13,0,3,4,150,36,42,38,19,52,53,9,29,20,304,3,0,5,0,17,24,4,0,4,56,3,0,0,8,40,44,5,8,0,116,5,6,0,3,10,8,0,0,0,39,15,16,10,3,48,65,11,10,4,190,15,13,14,3,14,20,3,0,0,91,15,10,16,6,51,47,19,8,0,164,7,20,7,9,21,22,4,9,0,99,6,27,17,19,50,46,8,23,8,196,8,6,4,0,6,0,0,0,0,27,36,12,15,8,25,26,7,7,4,139,39,26,28,15,44,51,11,13,90,310
125031484,0,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,4,44,28,38,14,112,82,23,37,8,385,0,3,0,0,12,11,3,11,4,38,317,47,27,13,58,102,24,39,23,644,19,19,17,6,49,53,5,10,5,172,52,61,46,26,80,57,11,20,7,364,41,46,31,5,23,9,3,8,7,178,39,48,47,24,95,107,22,57,7,449,8,0,7,3,20,24,5,5,0,76,3,8,4,11,65,62,6,18,0,178,6,4,4,0,13,9,0,3,0,46,9,7,9,8,48,89,12,25,3,215,17,23,17,3,31,22,3,3,4,125,11,16,10,5,86,41,14,6,4,194,16,23,9,5,29,10,0,13,0,114,11,23,29,15,69,43,7,15,8,224,10,0,3,0,3,4,0,6,0,25,25,20,11,4,42,36,11,16,3,171,54,31,18,15,59,37,3,23,75,313
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031713,0,0,0,3,0,5,0,0,0,14,0,0,0,0,0,5,0,0,0,5,34,18,15,8,86,77,23,46,5,314,8,5,3,3,8,13,4,4,0,49,291,65,28,11,60,94,23,42,11,629,15,11,5,6,50,49,18,24,0,174,36,59,31,15,52,60,17,34,0,298,36,62,15,7,14,10,4,5,0,150,29,28,20,11,58,64,26,57,3,287,4,9,0,0,18,20,3,4,0,58,6,4,0,5,44,69,14,24,0,170,3,3,3,0,8,18,6,4,0,58,7,14,12,7,45,76,19,30,3,205,18,21,4,8,19,19,4,5,4,104,15,7,4,7,76,50,16,18,4,191,8,21,12,5,44,24,6,16,0,140,9,11,4,5,45,41,6,25,0,157,4,0,3,0,3,6,5,3,0,31,32,19,18,11,25,29,3,22,5,152,33,15,15,9,45,41,5,12,31,199
125031714,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,31,40,31,20,120,82,23,35,9,379,7,4,0,0,18,9,5,7,0,46,302,65,27,15,73,86,18,32,22,641,22,11,13,5,73,45,11,13,0,197,60,78,71,30,83,71,7,26,7,440,55,61,47,25,22,22,0,10,4,249,46,50,69,19,80,83,21,39,14,434,0,3,6,3,32,30,5,3,8,88,4,8,3,10,61,100,12,18,0,222,0,13,3,0,21,16,0,7,0,62,14,26,24,8,80,109,18,32,7,316,24,25,21,7,31,28,5,6,3,144,20,8,9,5,85,52,18,20,4,227,9,28,15,4,32,22,4,9,0,125,14,32,38,23,88,48,17,27,4,291,5,0,5,0,6,5,0,0,0,33,28,17,12,6,27,18,10,10,0,135,41,36,25,20,61,41,9,14,84,327
125031715,0,0,0,0,4,4,0,4,0,3,0,0,0,0,0,7,0,3,0,13,18,8,5,11,66,59,18,38,0,233,0,0,0,0,11,17,0,8,0,37,141,26,20,6,33,54,13,23,5,317,5,7,11,0,24,32,12,17,0,116,34,31,22,10,37,46,10,19,0,208,31,40,21,0,18,7,3,6,0,119,27,10,17,11,51,38,23,33,4,217,3,0,7,0,16,19,5,7,0,58,4,3,8,10,51,70,14,31,0,183,0,3,0,0,12,12,0,4,6,36,11,15,6,5,55,82,8,33,3,213,16,10,8,3,21,10,7,10,0,78,11,4,6,0,55,50,10,12,0,144,10,19,0,3,33,24,7,9,0,110,3,22,17,9,44,38,10,18,0,156,9,3,0,0,7,4,0,0,0,30,16,12,6,3,12,20,5,6,0,86,11,7,0,6,27,29,3,13,15,115
125031716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,7,3,34,27,15,12,0,116,0,0,0,0,5,9,0,4,0,25,95,19,9,11,9,46,8,12,19,227,5,3,8,6,19,12,0,11,0,63,19,16,20,8,28,25,7,6,0,136,13,26,12,6,10,3,0,9,0,63,13,13,18,15,30,25,7,19,6,135,0,0,0,0,8,10,5,0,0,30,0,3,0,0,28,21,7,4,0,74,0,0,0,0,0,8,0,0,0,14,6,8,6,3,22,35,11,6,0,106,3,7,3,5,11,4,3,6,0,38,8,5,3,0,29,20,8,3,0,79,0,5,3,0,19,4,0,3,0,47,4,6,6,6,25,17,4,12,5,84,3,0,0,0,0,0,0,0,0,13,16,3,5,3,10,15,0,4,0,67,10,0,8,4,21,16,0,10,27,107
125041489,0,4,0,0,6,0,0,0,0,13,0,0,0,0,0,3,0,6,0,5,26,24,25,14,111,115,15,35,4,365,3,3,4,0,18,39,4,3,0,80,163,39,22,6,50,98,21,37,14,453,4,21,15,13,89,69,19,24,0,264,66,68,58,33,87,105,19,38,3,474,67,72,33,20,34,21,4,16,9,272,39,59,49,15,87,79,17,51,4,409,3,9,5,4,70,69,8,21,0,187,5,8,8,12,195,206,35,39,3,520,6,3,3,0,27,26,3,10,0,82,16,43,39,10,219,444,35,68,19,903,27,13,14,13,37,27,7,5,0,155,17,14,10,11,188,103,30,27,5,408,11,44,25,9,78,69,23,53,0,304,21,41,38,46,128,102,13,47,3,456,24,6,0,3,16,8,8,6,0,77,16,27,15,8,37,43,15,18,0,182,23,26,18,15,77,82,11,22,46,305
125041490,3,0,4,0,0,5,0,0,0,10,0,0,0,0,0,4,0,0,0,4,10,7,5,4,27,48,14,28,0,155,0,0,0,0,11,8,0,3,0,29,94,28,12,4,21,56,14,25,7,255,4,5,8,0,25,38,7,15,0,104,17,25,15,3,28,25,11,15,0,142,23,18,6,0,6,9,3,10,0,73,10,10,8,3,19,21,9,26,0,107,3,0,6,6,22,17,10,11,0,68,0,6,3,3,37,68,15,19,0,152,0,5,3,0,3,16,0,3,0,35,15,23,13,5,51,86,20,59,0,282,16,10,4,4,3,17,3,4,0,60,11,5,6,0,44,25,11,9,0,106,14,22,10,0,21,25,3,18,0,114,10,15,17,4,36,50,15,12,0,160,3,0,0,0,5,3,0,4,0,28,7,12,0,0,15,20,0,10,0,80,10,3,8,8,15,23,0,14,15,88
125041491,4,0,0,0,0,0,0,0,3,12,0,0,0,0,3,5,0,0,0,11,22,22,19,15,104,99,26,40,0,341,3,3,6,0,14,23,8,8,0,66,160,35,26,13,61,105,23,50,7,479,6,15,12,9,70,74,13,26,0,223,25,85,69,30,99,103,16,22,7,466,51,73,35,20,21,20,4,9,5,242,27,46,57,16,92,83,26,51,9,410,10,10,0,4,62,59,16,19,9,174,8,10,7,7,144,185,30,46,0,438,3,7,5,3,30,23,7,6,0,79,31,43,21,15,177,337,47,67,5,737,25,19,25,7,33,30,4,8,3,156,15,7,8,6,113,78,25,21,0,274,26,35,16,4,65,51,20,34,0,251,22,50,51,34,139,143,26,65,4,544,12,6,3,0,9,8,0,6,6,55,18,16,19,5,31,24,3,15,0,138,14,25,31,10,71,49,8,13,50,272
